pattern_number,hole_number,hole_id,design_x,design_y,design_collar_rl,design_toe_rl,design_bench_height,design_hole_length,explosive_product,explosive_density_gcc,hole_diameter_mm,design_stemming_m,design_explosive_column_m,design_explosive_kg
20,29,20-H-029,363812.905,6591782.79,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.91,11.6,382.13
20,30,20-H-030,363812.291,6591790.766,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.0,11.09,365.32
20,31,20-H-031,363811.677,6591798.743,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.1,9.5,312.88
20,32,20-H-032,363811.064,6591806.719,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.73,12.6,415.101
20,33,20-H-033,363810.45,6591814.695,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.02,11.51,379.283
20,34,20-H-034,363809.837,6591822.672,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.3,10.9,359.078
20,35,20-H-035,363809.223,6591830.648,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.58,11.21,369.529
20,36,20-H-036,363808.61,6591838.625,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.64,11.5,378.934
20,37,20-H-037,363807.996,6591846.601,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.82,11.58,381.603
20,38,20-H-038,363821.418,6591763.385,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.08,10.71,352.848
20,39,20-H-039,363820.804,6591771.362,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.32,9.55,314.624
20,40,20-H-040,363820.191,6591779.338,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.21,11.31,372.499
20,41,20-H-041,363819.577,6591787.315,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.82,11.12,366.381
20,42,20-H-042,363818.964,6591795.291,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.69,10.66,351.171
20,43,20-H-043,363818.35,6591803.268,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.05,11.37,374.773
20,44,20-H-044,363817.736,6591811.244,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.45,9.63,317.322
20,45,20-H-045,363817.123,6591819.22,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.07,11.18,368.325
20,46,20-H-046,363816.509,6591827.197,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,3.97,11.4,375.639
20,47,20-H-047,363815.896,6591835.173,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.8,11.14,367.203
20,48,20-H-048,363815.282,6591843.15,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.94,11.03,363.448
20,49,20-H-049,363828.09,6591767.911,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.73,11.93,392.947
20,50,20-H-050,363827.477,6591775.887,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.65,11.42,376.422
20,51,20-H-051,363826.863,6591783.863,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.7,11.2,369.153
20,52,20-H-052,363826.25,6591791.84,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.78,11.51,379.277
20,53,20-H-053,363825.636,6591799.816,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.76,11.82,389.567
20,54,20-H-054,363825.023,6591807.793,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.66,11.32,372.973
20,55,20-H-055,363824.409,6591815.769,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.17,11.11,366.029
20,56,20-H-056,363823.795,6591823.746,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.88,11.31,372.684
20,57,20-H-057,363823.182,6591831.722,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.6,10.95,360.906
20,58,20-H-058,363822.568,6591839.698,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.98,11.17,368.085
20,59,20-H-059,363834.15,6591780.412,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.88,11.63,383.116
20,60,20-H-060,363833.536,6591788.388,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.62,11.01,362.668
20,61,20-H-061,363832.922,6591796.365,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.78,11.96,394.052
20,62,20-H-062,363832.309,6591804.341,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.49,11.39,375.238
20,63,20-H-063,363831.695,6591812.318,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.8,11.65,384.025
20,64,20-H-064,363831.082,6591820.294,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.36,11.12,366.319
20,65,20-H-065,363830.468,6591828.271,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.76,11.51,379.309
20,66,20-H-066,363840.209,6591792.914,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.16,10.8,355.961
20,67,20-H-067,363839.595,6591800.89,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.32,11.28,371.721
20,68,20-H-068,363838.981,6591808.866,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.46,11.85,390.421
