pattern_number,hole_number,hole_id,design_x,design_y,design_collar_rl,design_toe_rl,design_bench_height,design_hole_length,explosive_product,explosive_density_gcc,hole_diameter_mm,design_stemming_m,design_explosive_column_m,design_explosive_kg
8,21,8-H-021,363542.956,6591824.062,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.87,10.96,361.189
8,22,8-H-022,363541.99,6591816.12,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.74,11.42,376.19
8,23,8-H-023,363541.024,6591808.179,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.89,11.6,382.135
8,24,8-H-024,363540.058,6591800.237,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.51,11.79,388.441
8,25,8-H-025,363539.092,6591792.296,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.14,10.93,360.164
8,26,8-H-026,363538.126,6591784.354,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.88,11.16,367.621
8,27,8-H-027,363536.49,6591828.878,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.07,12.7,418.396
8,28,8-H-028,363535.524,6591820.936,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.61,11.58,381.564
8,29,8-H-029,363534.558,6591812.995,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.72,11.72,386.311
8,30,8-H-030,363533.592,6591805.053,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.83,11.77,387.786
8,31,8-H-031,363532.626,6591797.112,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.9,11.79,388.401
8,32,8-H-032,363531.66,6591789.17,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.07,11.46,377.704
8,33,8-H-033,363530.695,6591781.229,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.28,11.21,369.421
8,34,8-H-034,363529.058,6591825.752,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.15,11.23,369.955
8,35,8-H-035,363528.092,6591817.811,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.87,10.77,354.727
8,36,8-H-036,363527.126,6591809.869,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.92,11.46,377.62
8,37,8-H-037,363526.16,6591801.928,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.56,11.93,392.94
8,38,8-H-038,363525.195,6591793.986,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.54,10.62,349.948
8,39,8-H-039,363524.229,6591786.045,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.03,11.45,377.311
8,40,8-H-040,363522.592,6591830.568,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.42,11.18,368.501
8,41,8-H-041,363521.626,6591822.626,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.33,11.58,381.521
8,42,8-H-042,363520.66,6591814.685,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.95,11.93,393.022
8,43,8-H-043,363519.695,6591806.743,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.11,10.95,360.773
8,44,8-H-044,363518.729,6591798.802,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.6,11.53,379.763
8,45,8-H-045,363517.763,6591790.86,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.12,11.04,363.807
8,46,8-H-046,363516.797,6591782.919,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.62,11.32,373.154
8,47,8-H-047,363515.16,6591827.442,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.62,12.15,400.318
8,48,8-H-048,363514.195,6591819.501,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.25,11.49,378.588
8,49,8-H-049,363513.229,6591811.559,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.99,11.52,379.726
8,50,8-H-050,363512.263,6591803.618,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.95,11.75,387.226
8,51,8-H-051,363511.297,6591795.676,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.91,11.34,373.592
8,52,8-H-052,363510.331,6591787.735,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.74,11.3,372.183
8,53,8-H-053,363508.695,6591832.258,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.95,11.34,373.532
8,54,8-H-054,363507.729,6591824.317,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.71,11.59,381.732
8,55,8-H-055,363506.763,6591816.375,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.27,9.46,311.789
8,56,8-H-056,363505.797,6591808.434,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.24,11.79,388.519
8,57,8-H-057,363504.831,6591800.492,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.62,11.44,376.927
8,58,8-H-058,363503.865,6591792.551,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.19,10.76,354.453
8,59,8-H-059,363502.899,6591784.609,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.79,11.29,371.938
8,60,8-H-060,363501.263,6591829.132,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.74,11.8,388.859
8,61,8-H-061,363500.297,6591821.191,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.73,12.26,403.956
8,62,8-H-062,363499.331,6591813.25,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.73,11.27,371.279
8,63,8-H-063,363498.365,6591805.308,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.49,11.3,372.186
8,64,8-H-064,363497.399,6591797.367,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.92,11.73,386.591
8,65,8-H-065,363496.434,6591789.425,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.71,10.55,347.577
8,66,8-H-066,363494.797,6591833.948,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.18,11.42,376.41
8,67,8-H-067,363493.831,6591826.007,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.64,11.66,384.216
8,68,8-H-068,363492.865,6591818.065,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.28,10.94,360.607
8,69,8-H-069,363491.899,6591810.124,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.9,11.4,375.748
8,70,8-H-070,363490.934,6591802.182,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.61,11.63,383.3
8,71,8-H-071,363489.968,6591794.241,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.69,11.59,381.991
8,72,8-H-072,363489.002,6591786.299,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.21,10.32,340.147
8,73,8-H-073,363487.365,6591830.823,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.21,10.98,361.944
8,74,8-H-074,363486.399,6591822.881,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.86,10.81,356.247
8,75,8-H-075,363485.433,6591814.94,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.41,11.06,364.579
8,76,8-H-076,363484.468,6591806.998,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.08,10.78,355.317
8,77,8-H-077,363483.502,6591799.057,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.17,10.73,353.665
8,78,8-H-078,363482.536,6591791.115,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.39,11.37,374.494
8,79,8-H-079,363480.899,6591835.639,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.8,10.84,357.283
8,80,8-H-080,363479.933,6591827.697,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.86,11.4,375.624
8,81,8-H-081,363478.968,6591819.756,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.17,11.05,363.937
8,82,8-H-082,363478.002,6591811.814,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.62,12.26,403.835
8,83,8-H-083,363477.036,6591803.873,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.46,11.75,387.215
8,84,8-H-084,363476.07,6591795.931,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.93,11.06,364.281
8,85,8-H-085,363473.468,6591832.513,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.6,11.39,375.448
8,86,8-H-086,363472.502,6591824.571,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.95,11.87,391.197
8,87,8-H-087,363471.536,6591816.63,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.22,10.1,332.906
8,88,8-H-088,363470.57,6591808.689,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.33,11.16,367.639
8,89,8-H-089,363469.604,6591800.747,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.38,11.43,376.611
8,90,8-H-090,363468.638,6591792.806,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.4,11.16,367.747
8,91,8-H-091,363467.002,6591837.329,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.72,11.48,378.228
8,92,8-H-092,363466.036,6591829.387,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.38,10.7,352.404
8,93,8-H-093,363465.07,6591821.446,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.16,10.94,360.437
8,94,8-H-094,363464.104,6591813.504,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.62,11.49,378.436
8,95,8-H-095,363463.138,6591805.563,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.76,11.03,363.345
8,96,8-H-096,363462.172,6591797.621,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.7,11.47,377.948
8,97,8-H-097,363459.57,6591834.203,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.05,11.21,369.221
8,98,8-H-098,363458.604,6591826.262,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.72,10.92,359.774
8,99,8-H-099,363457.638,6591818.32,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.2,11.0,362.446
8,100,8-H-100,363456.672,6591810.379,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.67,11.63,383.115
8,101,8-H-101,363455.707,6591802.437,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.08,11.18,368.266
8,102,8-H-102,363454.741,6591794.496,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.8,11.41,375.953
