pattern_number,hole_number,hole_id,design_x,design_y,design_collar_rl,design_toe_rl,design_bench_height,design_hole_length,explosive_product,explosive_density_gcc,hole_diameter_mm,design_stemming_m,design_explosive_column_m,design_explosive_kg
13,26,13-H-026,363704.364,6591824.295,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.82,11.25,370.545
13,27,13-H-027,363706.334,6591816.541,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.02,11.22,369.607
13,28,13-H-028,363708.303,6591808.787,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.2,11.0,362.446
13,29,13-H-029,363710.272,6591801.033,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.3,10.84,357.061
13,30,13-H-030,363712.241,6591793.279,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.26,11.81,389.079
13,31,13-H-031,363694.626,6591834.202,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.58,11.68,384.793
13,32,13-H-032,363696.595,6591826.448,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.16,11.35,374.107
13,33,13-H-033,363698.564,6591818.695,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.11,10.84,357.244
13,34,13-H-034,363700.534,6591810.941,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.68,11.63,383.267
13,35,13-H-035,363702.503,6591803.187,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.59,10.68,351.96
13,36,13-H-036,363704.472,6591795.433,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.82,11.07,364.826
13,37,13-H-037,363706.441,6591787.679,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.81,11.37,374.511
13,38,13-H-038,363688.826,6591828.602,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.57,11.56,380.804
13,39,13-H-039,363690.795,6591820.848,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.97,11.22,369.578
13,40,13-H-040,363692.764,6591813.095,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.4,11.92,392.832
13,41,13-H-041,363694.734,6591805.341,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.74,11.32,373.123
13,42,13-H-042,363696.703,6591797.587,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.8,12.03,396.475
13,43,13-H-043,363698.672,6591789.833,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.33,12.49,411.421
13,44,13-H-044,363681.057,6591830.756,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.8,12.55,413.45
13,45,13-H-045,363683.026,6591823.002,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.92,11.55,380.567
13,46,13-H-046,363684.995,6591815.248,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.46,12.52,412.627
13,47,13-H-047,363686.964,6591807.495,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.97,11.2,369.139
13,48,13-H-048,363688.934,6591799.741,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.45,11.89,391.929
13,49,13-H-049,363690.903,6591791.987,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.88,11.36,374.221
13,50,13-H-050,363692.872,6591784.233,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.04,11.96,393.945
13,51,13-H-051,363675.257,6591825.156,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.63,11.59,382.051
13,52,13-H-052,363677.226,6591817.402,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.6,11.44,377.078
13,53,13-H-053,363679.195,6591809.648,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.39,11.83,389.857
13,54,13-H-054,363681.164,6591801.895,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.43,11.25,370.718
13,55,13-H-055,363683.134,6591794.141,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.57,12.45,410.201
13,56,13-H-056,363685.103,6591786.387,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.02,11.6,382.346
13,57,13-H-057,363667.487,6591827.31,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.61,11.4,375.661
13,58,13-H-058,363669.457,6591819.556,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.76,11.87,391.039
13,59,13-H-059,363671.426,6591811.802,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.88,11.93,393.014
13,60,13-H-060,363673.395,6591804.048,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.44,11.43,376.531
13,61,13-H-061,363675.364,6591796.295,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.39,11.05,364.238
13,62,13-H-062,363677.334,6591788.541,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.84,11.38,374.934
13,63,13-H-063,363679.303,6591780.787,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.92,11.31,372.698
13,64,13-H-064,363659.718,6591829.464,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.63,11.87,391.186
13,65,13-H-065,363661.687,6591821.71,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.0,11.28,371.577
13,66,13-H-066,363663.657,6591813.956,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.78,11.25,370.74
13,67,13-H-067,363665.626,6591806.202,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.6,10.77,354.967
13,68,13-H-068,363667.595,6591798.448,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.69,11.66,384.106
13,69,13-H-069,363669.564,6591790.695,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.29,11.15,367.33
13,70,13-H-070,363671.534,6591782.941,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.91,12.12,399.328
13,71,13-H-071,363653.918,6591823.864,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.8,11.3,372.392
13,72,13-H-072,363655.887,6591816.11,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.74,11.33,373.31
13,73,13-H-073,363657.857,6591808.356,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.05,10.99,362.064
13,74,13-H-074,363659.826,6591800.602,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.2,11.73,386.42
13,75,13-H-075,363661.795,6591792.848,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.96,11.74,386.915
13,76,13-H-076,363663.764,6591785.095,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.61,11.91,392.583
13,77,13-H-077,363665.734,6591777.341,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.05,11.06,364.467
13,78,13-H-078,363646.149,6591826.018,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.79,11.79,388.46
13,79,13-H-079,363648.118,6591818.264,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.06,11.81,389.08
13,80,13-H-080,363650.087,6591810.51,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.77,11.62,382.933
13,81,13-H-081,363652.057,6591802.756,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.62,11.19,368.868
13,82,13-H-082,363654.026,6591795.002,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.0,11.36,374.177
13,83,13-H-083,363655.995,6591787.248,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.03,10.49,345.583
13,84,13-H-084,363657.964,6591779.495,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.58,11.92,392.682
13,85,13-H-085,363644.287,6591804.91,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.67,11.28,371.745
13,86,13-H-086,363646.257,6591797.156,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.38,10.06,331.626
13,87,13-H-087,363648.226,6591789.402,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.96,10.95,360.776
13,88,13-H-088,363650.195,6591781.648,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.82,11.76,387.589
13,89,13-H-089,363644.395,6591776.048,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.83,11.15,367.524
