pattern_number,hole_number,hole_id,design_x,design_y,design_collar_rl,design_toe_rl,design_bench_height,design_hole_length,explosive_product,explosive_density_gcc,hole_diameter_mm,design_stemming_m,design_explosive_column_m,design_explosive_kg
4,19,4-H-019,363577.589,6591719.463,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.2,10.53,347.033
4,20,4-H-020,363569.67,6591720.594,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.86,11.33,373.193
4,21,4-H-021,363561.75,6591721.725,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.39,11.97,394.287
4,22,4-H-022,363598.378,6591723.564,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.08,9.47,312.197
4,23,4-H-023,363590.459,6591724.695,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.87,11.42,376.219
4,24,4-H-024,363582.539,6591725.827,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.6,11.53,379.955
4,25,4-H-025,363574.62,6591726.958,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.83,11.89,391.921
4,26,4-H-026,363566.7,6591728.089,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.83,11.12,366.558
4,27,4-H-027,363558.78,6591729.221,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.06,10.93,360.037
4,28,4-H-028,363595.408,6591731.059,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.2,11.09,365.402
4,29,4-H-029,363587.489,6591732.19,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.31,11.63,383.129
4,30,4-H-030,363579.569,6591733.322,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.93,11.7,385.527
4,31,4-H-031,363571.65,6591734.453,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.67,11.86,390.719
4,32,4-H-032,363563.73,6591735.585,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.07,10.95,360.76
4,33,4-H-033,363600.358,6591737.423,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.0,11.2,369.173
4,34,4-H-034,363592.439,6591738.554,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.92,11.25,370.586
4,35,4-H-035,363584.519,6591739.686,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.18,10.65,350.987
4,36,4-H-036,363576.599,6591740.817,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.53,12.0,395.339
4,37,4-H-037,363568.68,6591741.949,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.37,11.4,375.507
4,38,4-H-038,363560.76,6591743.08,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.42,11.37,374.642
4,39,4-H-039,363597.388,6591744.918,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.68,11.57,381.34
4,40,4-H-040,363589.469,6591746.05,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.87,11.33,373.21
4,41,4-H-041,363581.549,6591747.181,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.86,11.33,373.471
4,42,4-H-042,363573.63,6591748.313,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.17,11.06,364.374
4,43,4-H-043,363565.71,6591749.444,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.85,11.41,376.017
4,44,4-H-044,363602.338,6591751.282,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.2,11.24,370.217
4,45,4-H-045,363594.419,6591752.414,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.67,10.92,359.898
4,46,4-H-046,363586.499,6591753.545,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.81,11.61,382.515
4,47,4-H-047,363578.579,6591754.676,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.93,11.31,372.741
4,48,4-H-048,363570.66,6591755.808,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.79,11.39,375.46
4,49,4-H-049,363562.74,6591756.939,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.18,11.41,375.995
4,50,4-H-050,363599.368,6591758.778,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.25,10.97,361.539
4,51,4-H-051,363591.449,6591759.909,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.31,12.33,406.404
4,52,4-H-052,363583.529,6591761.04,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.6,12.98,427.759
4,53,4-H-053,363575.609,6591762.172,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.78,11.14,367.221
4,54,4-H-054,363567.69,6591763.303,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.16,10.83,356.818
4,55,4-H-055,363604.318,6591765.142,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.6,10.78,355.213
4,56,4-H-056,363596.398,6591766.273,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.4,12.07,397.59
4,57,4-H-057,363588.479,6591767.404,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.14,12.75,420.226
4,58,4-H-058,363580.559,6591768.536,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.06,10.89,358.743
4,59,4-H-059,363572.64,6591769.667,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.12,11.37,374.71
4,60,4-H-060,363564.72,6591770.799,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.05,10.79,355.404
