pattern_number,hole_number,hole_id,design_x,design_y,design_collar_rl,design_toe_rl,design_bench_height,design_hole_length,explosive_product,explosive_density_gcc,hole_diameter_mm,design_stemming_m,design_explosive_column_m,design_explosive_kg
23,20,23-H-020,363363.168,6591849.756,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.57,11.52,379.561
23,21,23-H-021,363365.182,6591857.498,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.27,11.31,372.824
23,22,23-H-022,363367.197,6591865.24,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.38,11.23,370.179
23,23,23-H-023,363369.212,6591872.983,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.11,11.44,376.936
23,24,23-H-024,363364.906,6591828.638,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.44,11.77,387.882
23,25,23-H-025,363366.92,6591836.38,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.68,10.83,356.808
23,26,23-H-026,363368.935,6591844.122,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.13,11.67,384.632
23,27,23-H-027,363370.95,6591851.864,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.07,12.53,412.863
23,28,23-H-028,363372.964,6591859.607,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.48,13.1,431.555
23,29,23-H-029,363374.979,6591867.349,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.05,12.11,398.887
23,30,23-H-030,363376.993,6591875.091,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.9,10.88,358.398
23,31,23-H-031,363376.717,6591846.23,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.82,11.18,368.423
23,32,23-H-032,363378.731,6591853.973,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.25,10.99,361.98
23,33,23-H-033,363380.746,6591861.715,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.41,11.17,367.891
23,34,23-H-034,363382.76,6591869.457,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.27,11.12,366.279
23,35,23-H-035,363384.775,6591877.199,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.01,11.61,382.385
23,36,23-H-036,363386.79,6591884.941,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.95,11.35,374.052
23,37,23-H-037,363386.513,6591856.081,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.52,11.08,364.963
23,38,23-H-038,363388.527,6591863.823,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.18,11.75,387.073
23,39,23-H-039,363390.542,6591871.565,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.32,11.07,364.907
23,40,23-H-040,363392.557,6591879.308,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.37,11.67,384.565
23,41,23-H-041,363394.571,6591887.05,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.65,11.8,388.709
23,42,23-H-042,363394.295,6591858.189,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.99,11.27,371.194
23,43,23-H-043,363396.309,6591865.932,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.72,11.18,368.285
23,44,23-H-044,363398.324,6591873.674,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.0,11.07,364.625
23,45,23-H-045,363400.338,6591881.416,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.96,11.25,370.544
23,46,23-H-046,363402.353,6591889.158,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.69,10.91,359.551
23,47,23-H-047,363404.091,6591868.04,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.6,10.91,359.602
23,48,23-H-048,363406.105,6591875.782,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.68,11.05,363.996
23,49,23-H-049,363408.12,6591883.524,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.81,11.42,376.449
23,50,23-H-050,363410.135,6591891.266,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.73,11.71,385.885
23,51,23-H-051,363412.149,6591899.009,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.94,10.57,348.216
23,52,23-H-052,363411.873,6591870.148,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.81,10.81,356.253
23,53,23-H-053,363413.887,6591877.89,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.57,12.32,406.062
23,54,23-H-054,363415.902,6591885.633,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.67,10.37,341.779
23,55,23-H-055,363417.916,6591893.375,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.25,11.04,363.736
23,56,23-H-056,363419.931,6591901.117,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.09,11.3,372.487
23,57,23-H-057,363419.654,6591872.257,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.88,10.84,357.234
23,58,23-H-058,363421.669,6591879.999,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.66,11.97,394.39
23,59,23-H-059,363423.683,6591887.741,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.37,11.6,382.299
23,60,23-H-060,363425.698,6591895.483,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.64,11.79,388.379
23,61,23-H-061,363427.713,6591903.225,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.42,11.63,383.365
23,62,23-H-062,363429.451,6591882.107,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.36,11.28,371.828
23,63,23-H-063,363431.465,6591889.849,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.05,10.32,340.073
23,64,23-H-064,363433.48,6591897.591,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.96,11.05,364.223
23,65,23-H-065,363435.494,6591905.334,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.76,11.91,392.316
23,66,23-H-066,363437.232,6591884.215,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.37,11.82,389.593
23,67,23-H-067,363439.247,6591891.958,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.83,13.16,433.726
23,68,23-H-068,363441.261,6591899.7,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.93,11.55,380.556
23,69,23-H-069,363443.276,6591907.442,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.83,12.09,398.263
23,70,23-H-070,363445.014,6591886.324,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.76,10.77,354.743
23,71,23-H-071,363447.029,6591894.066,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.2,11.0,362.446
23,72,23-H-072,363449.043,6591901.808,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.13,11.12,366.294
23,73,23-H-073,363451.058,6591909.55,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.69,11.25,370.618
23,74,23-H-074,363452.796,6591888.432,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.91,11.26,371.004
23,75,23-H-075,363454.81,6591896.174,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.72,12.11,399.15
