pattern_number,hole_number,hole_id,design_x,design_y,design_collar_rl,design_toe_rl,design_bench_height,design_hole_length,explosive_product,explosive_density_gcc,hole_diameter_mm,design_stemming_m,design_explosive_column_m,design_explosive_kg
18,21,18-H-021,363604.212,6591892.721,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.67,11.53,379.963
18,22,18-H-022,363612.187,6591893.35,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.6,11.95,393.847
18,23,18-H-023,363620.162,6591893.98,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.77,11.18,368.396
18,24,18-H-024,363628.137,6591894.61,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.85,11.43,376.552
18,25,18-H-025,363636.112,6591895.239,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.57,11.21,369.351
18,26,18-H-026,363644.087,6591895.869,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.96,11.46,377.527
18,27,18-H-027,363652.063,6591896.498,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.09,11.52,379.702
18,28,18-H-028,363660.038,6591897.128,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.6,13.05,430.092
18,29,18-H-029,363668.013,6591897.758,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.09,11.33,373.265
18,30,18-H-030,363675.988,6591898.387,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.71,11.74,386.943
18,31,18-H-031,363683.963,6591899.017,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.22,11.75,387.082
18,32,18-H-032,363691.939,6591899.647,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.94,11.28,371.733
18,33,18-H-033,363576.849,6591883.539,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.95,11.08,364.955
18,34,18-H-034,363584.825,6591884.168,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.17,11.12,366.533
18,35,18-H-035,363592.8,6591884.798,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.74,11.28,371.626
18,36,18-H-036,363600.775,6591885.428,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.12,11.05,364.143
18,37,18-H-037,363608.75,6591886.057,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.76,12.56,413.71
18,38,18-H-038,363616.725,6591886.687,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.5,10.82,356.419
18,39,18-H-039,363624.7,6591887.316,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.01,10.76,354.673
18,40,18-H-040,363632.676,6591887.946,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.38,11.35,373.859
18,41,18-H-041,363640.651,6591888.576,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.2,11.0,362.446
18,42,18-H-042,363648.626,6591889.205,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.74,11.3,372.316
18,43,18-H-043,363656.601,6591889.835,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.48,10.44,343.895
18,44,18-H-044,363664.576,6591890.465,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.8,10.79,355.417
18,45,18-H-045,363672.552,6591891.094,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.07,11.42,376.362
18,46,18-H-046,363680.527,6591891.724,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.36,10.0,329.38
18,47,18-H-047,363688.502,6591892.353,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.05,11.36,374.404
18,48,18-H-048,363696.477,6591892.983,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.81,11.72,386.286
18,49,18-H-049,363573.413,6591876.246,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.92,11.14,366.996
18,50,18-H-050,363581.388,6591876.875,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.81,10.49,345.757
18,51,18-H-051,363589.363,6591877.505,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.96,11.81,389.243
18,52,18-H-052,363597.338,6591878.134,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.25,11.07,364.879
18,53,18-H-053,363605.313,6591878.764,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.38,11.51,379.18
18,54,18-H-054,363613.289,6591879.394,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.2,11.0,362.446
18,55,18-H-055,363621.264,6591880.023,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.9,11.29,371.958
18,56,18-H-056,363629.239,6591880.653,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.93,11.02,363.105
18,57,18-H-057,363637.214,6591881.283,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.46,11.47,377.875
18,58,18-H-058,363645.189,6591881.912,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.91,11.19,368.868
18,59,18-H-059,363653.165,6591882.542,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.01,11.35,373.849
18,60,18-H-060,363661.14,6591883.171,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.7,10.29,339.164
18,61,18-H-061,363669.115,6591883.801,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.87,11.13,366.575
18,62,18-H-062,363677.09,6591884.431,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.86,12.01,395.588
18,63,18-H-063,363685.065,6591885.06,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.68,11.31,372.513
18,64,18-H-064,363693.04,6591885.69,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.61,11.06,364.379
18,65,18-H-065,363633.777,6591873.989,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.12,11.01,362.862
18,66,18-H-066,363641.753,6591874.619,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.37,9.33,307.426
18,67,18-H-067,363649.728,6591875.249,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.63,10.92,359.962
18,68,18-H-068,363657.703,6591875.878,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.99,11.11,366.234
18,69,18-H-069,363665.678,6591876.508,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.77,11.51,379.298
18,70,18-H-070,363673.653,6591877.138,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.2,11.69,385.105
18,71,18-H-071,363681.629,6591877.767,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.06,11.47,377.908
18,72,18-H-072,363689.604,6591878.397,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.15,11.46,377.756
18,73,18-H-073,363697.579,6591879.026,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.08,11.38,375.053
