pattern_id,hole_number,hole_id,deck,deck_type,actual_x,actual_y,actual_collar_rl,actual_toe_rl,actual_hole_length_m,explosive_product,explosive_density_gcc,hole_diameter_mm,design_stemming_m,actual_stemming_m,design_explosive_column_m,actual_explosive_column_m,design_explosive_kg,actual_explosive_kg,charge_factor_kg_per_m,charge_variance_pct,charge_status
A185-001-09,11,9-H-011,1,charge,363685.777,6591770.967,200.038,183.21,16.828,ANFO,0.8,229,3.2,4.77,12,12.06,395.4,397.238,23.606,0.46,As charged
A185-001-09,12,9-H-012,1,charge,363685.986,6591762.532,199.932,184.062,15.87,ANFO,0.8,229,3.2,4.27,12,11.6,395.4,382.149,24.08,-3.35,As charged
A185-001-09,13,9-H-013,1,charge,363687.846,6591755.295,200.025,184.257,15.768,ANFO,0.8,229,3.2,3.61,12,12.16,395.4,400.748,25.415,1.35,As charged
A185-001-09,14,9-H-014,1,charge,363688.352,6591747.526,200.017,183.571,16.446,ANFO,0.8,229,3.2,3.47,12,12.98,395.4,427.694,26.006,8.17,Minor variance
A185-001-09,15,9-H-015,1,charge,363689.711,6591739.304,200.024,184.673,15.351,ANFO,0.8,229,3.2,3.41,12,11.94,395.4,393.418,25.628,-0.5,As charged
A185-001-09,16,9-H-016,1,charge,363690.44,6591731.621,199.913,183.746,16.167,ANFO,0.8,229,3.2,4.46,12,11.71,395.4,385.81,23.864,-2.43,As charged
A185-001-09,17,9-H-017,1,charge,363691.277,6591723.73,200.047,183.781,16.266,ANFO,0.8,229,3.2,3.65,12,12.62,395.4,415.803,25.563,5.16,Minor variance
A185-001-09,18,9-H-018,1,charge,363691.876,6591715.758,199.962,183.283,16.679,ANFO,0.8,229,3.2,5.26,12,11.42,395.4,376.285,22.56,-4.83,As charged
A185-001-09,19,9-H-019,1,charge,363692.781,6591707.092,199.976,184.268,15.708,ANFO,0.8,229,3.2,5.01,12,10.7,395.4,352.639,22.45,-10.81,Undercharged - review
A185-001-09,20,9-H-020,1,charge,363678.279,6591774.352,200.022,184.091,15.931,ANFO,0.8,229,3.2,4.66,12,11.27,395.4,371.442,23.316,-6.06,Minor variance
A185-001-09,21,9-H-021,1,charge,363679.583,6591766.411,200.052,183.47,16.582,ANFO,0.8,229,3.2,4.82,12,11.76,395.4,387.477,23.367,-2.0,As charged
A185-001-09,22,9-H-022,1,charge,363680.465,6591758.687,199.945,183.497,16.448,ANFO,0.8,229,3.2,3.58,12,12.87,395.4,424.035,25.78,7.24,Minor variance
A185-001-09,23,9-H-023,1,charge,363680.975,6591750.097,200.031,183.488,16.543,ANFO,0.8,229,3.2,4.7,12,11.84,395.4,390.089,23.58,-1.34,As charged
A185-001-09,24,9-H-024,1,charge,363681.783,6591742.591,199.962,183.347,16.615,ANFO,0.8,229,3.2,4.49,12,12.12,395.4,399.379,24.037,1.01,As charged
A185-001-09,25,9-H-025,1,charge,363682.718,6591734.914,199.96,183.711,16.249,ANFO,0.8,229,3.2,4.64,12,11.61,395.4,382.56,23.544,-3.25,As charged
A185-001-09,26,9-H-026,1,charge,363684.006,6591726.969,199.95,183.817,16.133,ANFO,0.8,229,3.2,4.48,12,11.65,395.4,383.8,23.79,-2.93,As charged
A185-001-09,27,9-H-027,1,charge,363684.549,6591718.677,199.936,184.117,15.819,ANFO,0.8,229,3.2,3.55,12,12.26,395.4,404.115,25.546,2.2,As charged
A185-001-09,28,9-H-028,1,charge,363685.564,6591710.976,199.98,183.856,16.124,ANFO,0.8,229,3.2,3.93,12,12.2,395.4,401.897,24.925,1.64,As charged
A185-001-09,29,9-H-029,1,charge,363686.535,6591703.085,199.937,183.515,16.422,ANFO,0.8,229,3.2,4.09,12,12.33,395.4,406.218,24.736,2.74,As charged
A185-001-09,30,9-H-030,1,charge,363672.259,6591769.451,200.019,184.076,15.943,ANFO,0.8,229,3.2,4.55,12,11.39,395.4,375.317,23.541,-5.08,Minor variance
A185-001-09,31,9-H-031,1,charge,363673.347,6591761.562,199.995,183.829,16.166,ANFO,0.8,229,3.2,4.13,12,12.04,395.4,396.7,24.539,0.33,As charged
A185-001-09,32,9-H-032,1,charge,363673.997,6591753.953,199.974,183.112,16.862,ANFO,0.8,229,3.2,5.48,12,11.39,395.4,375.183,22.25,-5.11,Minor variance
A185-001-09,33,9-H-033,1,charge,363674.207,6591745.942,200.039,183.313,16.726,ANFO,0.8,229,3.2,4.06,12,12.66,395.4,417.227,24.945,5.52,Minor variance
A185-001-09,34,9-H-034,1,charge,363675.508,6591737.944,200.042,184.297,15.745,ANFO,0.8,229,3.2,3.57,12,12.17,395.4,401.141,25.477,1.45,As charged
A185-001-09,35,9-H-035,1,charge,363676.436,6591730.078,200.117,183.624,16.493,ANFO,0.8,229,3.2,4.3,12,12.19,395.4,401.806,24.362,1.62,As charged
A185-001-09,36,9-H-036,1,charge,363677.084,6591721.766,200.021,183.352,16.669,ANFO,0.8,229,3.2,5.34,12,11.33,395.4,373.385,22.4,-5.57,Minor variance
A185-001-09,37,9-H-037,1,charge,363678.163,6591714.183,199.944,184.095,15.849,ANFO,0.8,229,3.2,5.54,12,10.31,395.4,339.833,21.442,-14.05,Undercharged - review
A185-001-09,38,9-H-038,1,charge,363678.672,6591705.8,199.924,183.57,16.354,ANFO,0.8,229,3.2,4.68,12,11.68,395.4,384.692,23.523,-2.71,As charged
A185-001-09,39,9-H-039,1,charge,363664.76,6591772.766,199.915,183.615,16.3,ANFO,0.8,229,3.2,5.25,12,11.05,395.4,364.237,22.346,-7.88,Minor variance
A185-001-09,40,9-H-040,1,charge,363665.745,6591765.416,200.007,182.961,17.046,ANFO,0.8,229,3.2,3.64,12,13.4,395.4,441.675,25.911,11.7,Overcharged - review
A185-001-09,41,9-H-041,1,charge,363666.327,6591757.293,200.057,183.942,16.115,ANFO,0.8,229,3.2,4.27,12,11.85,395.4,390.391,24.225,-1.27,As charged
A185-001-09,42,9-H-042,1,charge,363667.466,6591749.189,200.054,183.738,16.316,ANFO,0.8,229,3.2,3.09,12,13.23,395.4,435.851,26.713,10.23,Overcharged - review
A185-001-09,43,9-H-043,1,charge,363668.177,6591740.793,199.967,183.336,16.631,ANFO,0.8,229,3.2,5.04,12,11.6,395.4,382.067,22.973,-3.37,As charged
A185-001-09,44,9-H-044,1,charge,363669.126,6591733.352,199.939,184.852,15.087,ANFO,0.8,229,3.2,4.07,12,11.01,395.4,362.921,24.055,-8.21,Minor variance
A185-001-09,45,9-H-045,1,charge,363669.632,6591725.709,200.074,183.734,16.34,ANFO,0.8,229,3.2,4.5,12,11.84,395.4,390.214,23.881,-1.31,As charged
A185-001-09,46,9-H-046,1,charge,363670.711,6591717.005,200.042,185.978,14.064,ANFO,0.8,229,3.2,3.21,12,10.85,395.4,357.589,25.426,-9.56,Minor variance
A185-001-09,47,9-H-047,1,charge,363671.594,6591708.993,199.954,185.248,14.706,ANFO,0.8,229,3.2,4.4,12,10.31,395.4,339.596,23.092,-14.11,Undercharged - review
A185-001-09,48,9-H-048,1,charge,363672.108,6591701.328,199.99,183.06,16.93,ANFO,0.8,229,3.2,4.0,12,12.93,395.4,426.141,25.171,7.77,Minor variance
A185-001-09,49,9-H-049,1,charge,363658.267,6591767.975,199.875,183.081,16.794,ANFO,0.8,229,3.2,4.03,12,12.76,395.4,420.511,25.039,6.35,Minor variance
A185-001-09,50,9-H-050,1,charge,363659.268,6591760.381,199.98,182.665,17.315,ANFO,0.8,229,3.2,4.34,12,12.97,395.4,427.392,24.683,8.09,Minor variance
A185-001-09,51,9-H-051,1,charge,363660.076,6591752.007,199.931,183.964,15.967,ANFO,0.8,229,3.2,4.64,12,11.32,395.4,373.111,23.368,-5.64,Minor variance
A185-001-09,52,9-H-052,1,charge,363660.25,6591744.164,199.975,184.411,15.564,ANFO,0.8,229,3.2,3.96,12,11.61,395.4,382.473,24.574,-3.27,As charged
A185-001-09,53,9-H-053,1,charge,363661.387,6591736.188,199.955,185.761,14.194,ANFO,0.8,229,3.2,3.54,12,10.66,395.4,351.097,24.736,-11.2,Undercharged - review
A185-001-09,54,9-H-054,1,charge,363662.521,6591728.567,200.123,183.754,16.369,ANFO,0.8,229,3.2,7.5,12,8.68,395.4,285.879,17.465,-27.7,Undercharged - review
A185-001-09,55,9-H-055,1,charge,363663.284,6591720.123,199.962,184.005,15.957,ANFO,0.8,229,3.2,3.62,12,12.34,395.4,406.614,25.482,2.84,As charged
A185-001-09,56,9-H-056,1,charge,363663.932,6591712.608,200.035,184.557,15.478,ANFO,0.8,229,3.2,5.1,12,10.38,395.4,342.077,22.101,-13.49,Undercharged - review
A185-001-09,57,9-H-057,1,charge,363664.838,6591704.28,200.042,183.887,16.155,ANFO,0.8,229,3.2,4.16,12,11.99,395.4,395.177,24.462,-0.06,As charged
A185-001-09,58,9-H-058,1,charge,363665.608,6591696.511,199.924,183.727,16.197,ANFO,0.8,229,3.2,5.4,12,10.8,395.4,355.748,21.964,-10.03,Undercharged - review
A185-001-09,59,9-H-059,1,charge,363651.261,6591771.362,200.025,183.967,16.058,ANFO,0.8,229,3.2,5.44,12,10.62,395.4,350.01,21.797,-11.48,Undercharged - review
A185-001-09,60,9-H-060,1,charge,363651.698,6591763.456,199.971,183.975,15.996,ANFO,0.8,229,3.2,5.1,12,10.9,395.4,359.106,22.45,-9.18,Minor variance
A185-001-09,61,9-H-061,1,charge,363653.012,6591755.479,199.901,183.079,16.822,ANFO,0.8,229,3.2,4.52,12,12.3,395.4,405.408,24.1,2.53,As charged
A185-001-09,62,9-H-062,1,charge,363653.055,6591747.826,199.917,183.028,16.889,ANFO,0.8,229,3.2,4.25,12,12.64,395.4,416.55,24.664,5.35,Minor variance
A185-001-09,63,9-H-063,1,charge,363654.115,6591740.047,199.822,183.459,16.363,ANFO,0.8,229,3.2,4.3,12,12.07,395.4,397.577,24.297,0.55,As charged
A185-001-09,64,9-H-064,1,charge,363655.49,6591731.748,199.917,183.786,16.131,ANFO,0.8,229,3.2,4.81,12,11.33,395.4,373.187,23.135,-5.62,Minor variance
A185-001-09,65,9-H-065,1,charge,363655.923,6591723.8,200.043,183.669,16.374,ANFO,0.8,229,3.2,5.35,12,11.02,395.4,363.096,22.175,-8.17,Minor variance
A185-001-09,66,9-H-066,1,charge,363656.848,6591715.657,199.9,184.638,15.262,ANFO,0.8,229,3.2,4.66,12,10.61,395.4,349.449,22.897,-11.62,Undercharged - review
A185-001-09,67,9-H-067,1,charge,363657.238,6591707.279,199.941,183.565,16.376,ANFO,0.8,229,3.2,4.8,12,11.58,395.4,381.548,23.299,-3.5,As charged
A185-001-09,68,9-H-068,1,charge,363657.861,6591699.874,199.905,183.857,16.048,ANFO,0.8,229,3.2,5.6,12,10.44,395.4,344.129,21.444,-12.97,Undercharged - review
A185-001-09,69,9-H-069,1,charge,363644.587,6591766.687,199.98,183.23,16.75,ANFO,0.8,229,3.2,3.96,12,12.79,395.4,421.524,25.166,6.61,Minor variance
A185-001-09,70,9-H-070,1,charge,363645.46,6591759.096,200.033,183.673,16.36,ANFO,0.8,229,3.2,4.58,12,11.78,395.4,388.001,23.716,-1.87,As charged
A185-001-09,71,9-H-071,1,charge,363646.201,6591750.637,200.031,183.681,16.35,ANFO,0.8,229,3.2,4.49,12,11.86,395.4,390.655,23.893,-1.2,As charged
A185-001-09,72,9-H-072,1,charge,363647.074,6591743.399,200.131,183.022,17.109,ANFO,0.8,229,3.2,5.09,12,12.02,395.4,396.099,23.151,0.18,As charged
A185-001-09,73,9-H-073,1,charge,363647.893,6591734.823,199.97,182.917,17.053,ANFO,0.8,229,3.2,4.77,12,12.28,395.4,404.776,23.736,2.37,As charged
A185-001-09,74,9-H-074,1,charge,363648.726,6591727.145,199.896,183.904,15.992,ANFO,0.8,229,3.2,3.26,12,12.73,395.4,419.462,26.229,6.09,Minor variance
A185-001-09,75,9-H-075,1,charge,363649.958,6591719.464,199.843,183.149,16.694,ANFO,0.8,229,3.2,4.95,12,11.74,395.4,386.928,23.178,-2.14,As charged
A185-001-09,76,9-H-076,1,charge,363650.31,6591710.947,200.099,183.678,16.421,ANFO,0.8,229,3.2,4.38,12,12.04,395.4,396.674,24.157,0.32,As charged
A185-001-09,77,9-H-077,1,charge,363650.79,6591702.975,199.908,183.527,16.381,ANFO,0.8,229,3.2,5.12,12,11.26,395.4,371.17,22.659,-6.13,Minor variance
