pattern_id,hole_number,hole_id,deck,deck_type,actual_x,actual_y,actual_collar_rl,actual_toe_rl,actual_hole_length_m,explosive_product,explosive_density_gcc,hole_diameter_mm,design_stemming_m,actual_stemming_m,design_explosive_column_m,actual_explosive_column_m,design_explosive_kg,actual_explosive_kg,charge_factor_kg_per_m,charge_variance_pct,charge_status
A185-001-01,11,1-H-011,1,charge,363574.648,6591670.482,200.053,186.142,13.911,ANFO,0.8,229,3.2,4.32,12.0,9.07,395.4,302.103,21.717,-23.6,Undercharged - review
A185-001-01,12,1-H-012,1,charge,363566.919,6591671.365,200.084,185.272,14.812,ANFO,0.8,229,3.2,4.42,12.0,9.97,395.4,328.143,22.154,-17.01,Undercharged - review
A185-001-01,13,1-H-013,1,charge,363558.858,6591672.619,200.072,184.388,15.684,ANFO,0.8,229,3.2,5.03,12.0,10.08,395.4,332.591,21.206,-15.88,Undercharged - review
A185-001-01,14,1-H-014,1,charge,363551.173,6591673.779,199.959,183.699,16.26,ANFO,0.8,229,3.2,4.82,12.0,11.09,395.4,370.115,22.762,-6.39,Minor variance
A185-001-01,15,1-H-015,1,charge,363642.909,6591668.072,200.037,192.977,7.06,ANFO,0.8,229,3.2,2.6,12.0,3.98,395.4,131.091,18.568,-66.85,Undercharged - review
A185-001-01,16,1-H-016,1,charge,363634.836,6591668.868,199.944,192.362,7.582,ANFO,0.8,229,3.2,2.51,12.0,4.73,395.4,151.041,19.921,-61.8,Undercharged - review
A185-001-01,17,1-H-017,1,charge,363626.939,6591669.807,199.984,191.726,8.258,ANFO,0.8,229,3.2,3.24,12.0,4.57,395.4,153.295,18.563,-61.23,Undercharged - review
A185-001-01,18,1-H-018,1,charge,363619.045,6591671.12,199.878,190.705,9.173,ANFO,0.8,229,3.2,2.86,12.0,5.83,395.4,192.998,21.04,-51.19,Undercharged - review
A185-001-01,19,1-H-019,1,charge,363611.278,6591672.384,199.778,189.618,10.16,ANFO,0.8,229,3.2,3.12,12.0,6.52,395.4,217.501,21.408,-44.99,Undercharged - review
A185-001-01,20,1-H-020,1,charge,363603.495,6591673.526,199.913,189.374,10.539,ANFO,0.8,229,3.2,3.45,12.0,6.72,395.4,221.833,21.049,-43.9,Undercharged - review
A185-001-01,21,1-H-021,1,charge,363595.354,6591674.146,200.034,188.457,11.577,ANFO,0.8,229,3.2,4.32,12.0,6.74,395.4,226.799,19.59,-42.64,Undercharged - review
A185-001-01,22,1-H-022,1,charge,363586.94,6591675.567,199.992,187.638,12.354,ANFO,0.8,229,3.2,3.96,12.0,8.01,395.4,259.721,21.023,-34.31,Undercharged - review
A185-001-01,23,1-H-023,1,charge,363579.524,6591676.999,200.044,186.791,13.253,ANFO,0.8,229,3.2,4.79,12.0,8.24,395.4,272.732,20.579,-31.02,Undercharged - review
A185-001-01,24,1-H-024,1,charge,363571.529,6591678.048,200.051,186.08,13.971,ANFO,0.8,229,3.2,5.14,12.0,8.3,395.4,279.272,19.989,-29.37,Undercharged - review
A185-001-01,25,1-H-025,1,charge,363563.899,6591679.329,199.945,185.243,14.702,ANFO,0.8,229,3.2,4.58,12.0,9.72,395.4,318.689,21.677,-19.4,Undercharged - review
A185-001-01,26,1-H-026,1,charge,363555.776,6591680.156,199.97,184.584,15.386,ANFO,0.8,229,3.2,5.15,12.0,9.72,395.4,325.771,21.173,-17.61,Undercharged - review
A185-001-01,27,1-H-027,1,charge,363647.59,6591673.76,200.082,193.693,6.389,ANFO,0.8,229,3.2,2.39,12.0,3.54,395.4,116.824,18.285,-70.45,Undercharged - review
A185-001-01,28,1-H-028,1,charge,363640.18,6591675.437,200.01,192.796,7.214,ANFO,0.8,229,3.2,2.74,12.0,3.95,395.4,132.816,18.411,-66.41,Undercharged - review
A185-001-01,29,1-H-029,1,charge,363631.69,6591676.195,199.904,191.837,8.067,ANFO,0.8,229,3.2,2.89,12.0,4.88,395.4,163.649,20.286,-58.61,Undercharged - review
A185-001-01,30,1-H-030,1,charge,363623.89,6591677.716,200.059,191.257,8.802,ANFO,0.8,229,3.2,2.58,12.0,5.7,395.4,189.812,21.565,-51.99,Undercharged - review
A185-001-01,31,1-H-031,1,charge,363616.298,6591678.456,199.923,190.49,9.433,ANFO,0.8,229,3.2,3.38,12.0,5.54,395.4,183.364,19.439,-53.63,Undercharged - review
A185-001-01,32,1-H-032,1,charge,363608.389,6591679.28,199.999,189.654,10.345,ANFO,0.8,229,3.2,4.03,12.0,5.89,395.4,194.332,18.785,-50.85,Undercharged - review
A185-001-01,33,1-H-033,1,charge,363599.812,6591680.972,199.97,188.803,11.167,ANFO,0.8,229,3.2,4.32,12.0,6.38,395.4,212.159,18.999,-46.34,Undercharged - review
A185-001-01,34,1-H-034,1,charge,363592.28,6591681.887,199.945,188.01,11.935,ANFO,0.8,229,3.2,4.87,12.0,6.56,395.4,218.979,18.348,-44.62,Undercharged - review
A185-001-01,35,1-H-035,1,charge,363584.586,6591683.238,200.012,187.082,12.93,ANFO,0.8,229,3.2,4.29,12.0,8.01,395.4,263.304,20.364,-33.41,Undercharged - review
A185-001-01,36,1-H-036,1,charge,363576.732,6591684.254,200.075,186.141,13.934,ANFO,0.8,229,3.2,5.1,12.0,8.46,395.4,282.601,20.281,-28.53,Undercharged - review
A185-001-01,37,1-H-037,1,charge,363568.783,6591685.252,200.007,185.935,14.072,ANFO,0.8,229,3.2,4.67,12.0,8.85,395.4,296.196,21.049,-25.09,Undercharged - review
A185-001-01,38,1-H-038,1,charge,363560.522,6591686.494,199.935,184.769,15.166,ANFO,0.8,229,3.2,5.26,12.0,9.5,395.4,310.235,20.456,-21.54,Undercharged - review
A185-001-01,39,1-H-039,1,charge,363553.05,6591687.487,200.046,184.12,15.926,ANFO,0.8,229,3.2,4.56,12.0,11.01,395.4,366.76,23.029,-7.24,Minor variance
A185-001-01,40,1-H-040,1,charge,363644.983,6591681.455,200.016,193.437,6.579,ANFO,0.8,229,3.2,2.61,12.0,3.54,395.4,117.469,17.855,-70.29,Undercharged - review
A185-001-01,41,1-H-041,1,charge,363637.051,6591682.942,199.915,192.546,7.369,ANFO,0.8,229,3.2,2.62,12.0,4.31,395.4,143.271,19.442,-63.77,Undercharged - review
A185-001-01,42,1-H-042,1,charge,363629.124,6591683.498,199.954,191.605,8.349,ANFO,0.8,229,3.2,2.71,12.0,5.14,395.4,169.615,20.316,-57.1,Undercharged - review
A185-001-01,43,1-H-043,1,charge,363621.063,6591684.915,200.075,191.061,9.014,ANFO,0.8,229,3.2,3.48,12.0,5.17,395.4,166.754,18.499,-57.83,Undercharged - review
A185-001-01,44,1-H-044,1,charge,363613.111,6591686.588,199.913,190.029,9.884,ANFO,0.8,229,3.2,3.52,12.0,5.89,395.4,196.39,19.869,-50.33,Undercharged - review
A185-001-01,45,1-H-045,1,charge,363605.431,6591687.392,199.988,189.365,10.623,ANFO,0.8,229,3.2,3.89,12.0,6.3,395.4,201.0,18.921,-49.17,Undercharged - review
A185-001-01,46,1-H-046,1,charge,363597.699,6591688.479,200.0,188.763,11.237,ANFO,0.8,229,3.2,3.83,12.0,6.92,395.4,223.391,19.88,-43.5,Undercharged - review
A185-001-01,47,1-H-047,1,charge,363589.608,6591689.622,199.863,187.39,12.473,ANFO,0.8,229,3.2,4.44,12.0,7.63,395.4,250.632,20.094,-36.61,Undercharged - review
A185-001-01,48,1-H-048,1,charge,363581.934,6591690.467,200.026,187.026,13.0,ANFO,0.8,229,3.2,4.81,12.0,7.71,395.4,249.179,19.168,-36.98,Undercharged - review
A185-001-01,49,1-H-049,1,charge,363573.81,6591691.752,200.052,186.194,13.858,ANFO,0.8,229,3.2,4.36,12.0,9.05,395.4,301.794,21.778,-23.67,Undercharged - review
A185-001-01,50,1-H-050,1,charge,363565.689,6591692.856,199.944,185.508,14.436,ANFO,0.8,229,3.2,5.31,12.0,8.47,395.4,275.513,19.085,-30.32,Undercharged - review
A185-001-01,51,1-H-051,1,charge,363558.002,6591693.868,200.019,184.713,15.306,ANFO,0.8,229,,5.37,,9.59,,321.93,21.033,,No matching design
A185-001-01,52,1-H-052,1,charge,363641.761,6591689.192,199.957,192.986,6.971,ANFO,0.8,229,,2.49,,4.02,,132.946,19.071,,No matching design
A185-001-01,53,1-H-053,1,charge,363633.921,6591690.172,199.912,192.105,7.807,ANFO,0.8,229,,3.08,,4.2,,137.459,17.607,,No matching design
A185-001-01,54,1-H-054,1,charge,363626.077,6591691.237,200.012,191.322,8.69,ANFO,0.8,229,,2.69,,5.62,,185.007,21.29,,No matching design
