pattern_id,hole_number,hole_id,deck,deck_type,actual_x,actual_y,actual_collar_rl,actual_toe_rl,actual_hole_length_m,explosive_product,explosive_density_gcc,hole_diameter_mm,design_stemming_m,actual_stemming_m,design_explosive_column_m,actual_explosive_column_m,design_explosive_kg,actual_explosive_kg,charge_factor_kg_per_m,charge_variance_pct,charge_status
A185-001-19,18,19-H-018,1,charge,363700.487,6591887.538,200.016,183.765,16.251,ANFO,0.8,229,3.2,4.61,12,11.64,395.4,383.405,23.593,-3.03,As charged
A185-001-19,19,19-H-019,1,charge,363707.35,6591884.524,199.97,183.872,16.098,ANFO,0.8,229,3.2,5.12,12,10.98,395.4,361.804,22.475,-8.5,Minor variance
A185-001-19,20,19-H-020,1,charge,363714.823,6591881.109,199.936,182.326,17.61,ANFO,0.8,229,3.2,7.35,12,10.26,395.4,337.921,19.189,-14.54,Undercharged - review
A185-001-19,21,19-H-021,1,charge,363722.283,6591877.264,199.916,183.252,16.664,ANFO,0.8,229,3.2,3.78,12,12.88,395.4,424.468,25.472,7.35,Minor variance
A185-001-19,22,19-H-022,1,charge,363730.437,6591874.587,199.999,184.774,15.225,ANFO,0.8,229,3.2,4.42,12,10.8,395.4,355.996,23.382,-9.97,Minor variance
A185-001-19,23,19-H-023,1,charge,363736.639,6591870.709,199.99,183.954,16.036,ANFO,0.8,229,3.2,4.37,12,11.66,395.4,384.257,23.962,-2.82,As charged
A185-001-19,24,19-H-024,1,charge,363743.804,6591867.627,199.944,183.52,16.424,ANFO,0.8,229,3.2,5.77,12,10.65,395.4,351.043,21.374,-11.22,Undercharged - review
A185-001-19,25,19-H-025,1,charge,363751.04,6591864.219,199.973,184.006,15.967,ANFO,0.8,229,3.2,3.59,12,12.38,395.4,407.941,25.549,3.17,As charged
A185-001-19,26,19-H-026,1,charge,363758.596,6591861.039,199.923,183.569,16.354,ANFO,0.8,229,3.2,3.36,12,12.99,395.4,428.138,26.179,8.28,Minor variance
A185-001-19,27,19-H-027,1,charge,363766.18,6591857.461,199.989,183.655,16.334,ANFO,0.8,229,3.2,4.24,12,12.1,395.4,398.633,24.405,0.82,As charged
A185-001-19,28,19-H-028,1,charge,363773.028,6591854.027,200.048,183.551,16.497,ANFO,0.8,229,3.2,4.96,12,11.53,395.4,379.988,23.034,-3.9,As charged
A185-001-19,29,19-H-029,1,charge,363780.047,6591850.821,200.028,183.972,16.056,ANFO,0.8,229,3.2,3.86,12,12.2,395.4,401.821,25.026,1.62,As charged
A185-001-19,30,19-H-030,1,charge,363700.451,6591879.823,199.933,184.106,15.827,ANFO,0.8,229,3.2,4.44,12,11.38,395.4,375.041,23.696,-5.15,Minor variance
A185-001-19,31,19-H-031,1,charge,363708.76,6591875.711,200.021,183.965,16.056,ANFO,0.8,229,3.2,5.26,12,10.8,395.4,355.763,22.158,-10.02,Undercharged - review
A185-001-19,32,19-H-032,1,charge,363715.932,6591872.664,200.007,183.616,16.391,ANFO,0.8,229,3.2,4.63,12,11.76,395.4,387.437,23.637,-2.01,As charged
A185-001-19,33,19-H-033,1,charge,363722.874,6591869.363,199.958,184.4,15.558,ANFO,0.8,229,3.2,2.72,12,12.84,395.4,422.916,27.183,6.96,Minor variance
A185-001-19,34,19-H-034,1,charge,363730.068,6591866.07,200.066,184.69,15.376,ANFO,0.8,229,3.2,5.11,12,10.27,395.4,338.305,22.002,-14.44,Undercharged - review
A185-001-19,35,19-H-035,1,charge,363737.224,6591862.917,199.902,183.279,16.623,ANFO,0.8,229,3.2,5.59,12,11.04,395.4,363.656,21.877,-8.03,Minor variance
A185-001-19,36,19-H-036,1,charge,363744.659,6591859.54,199.949,183.58,16.369,ANFO,0.8,229,3.2,4.68,12,11.69,395.4,385.16,23.53,-2.59,As charged
A185-001-19,37,19-H-037,1,charge,363751.571,6591855.645,200.125,184.22,15.905,ANFO,0.8,229,3.2,5.08,12,10.82,395.4,356.599,22.421,-9.81,Minor variance
A185-001-19,38,19-H-038,1,charge,363758.997,6591852.814,200.08,183.362,16.718,ANFO,0.8,229,3.2,5.78,12,10.93,395.4,360.266,21.55,-8.89,Minor variance
A185-001-19,39,19-H-039,1,charge,363765.973,6591849.135,200.032,184.239,15.793,ANFO,0.8,229,3.2,4.73,12,11.06,395.4,364.392,23.073,-7.84,Minor variance
A185-001-19,40,19-H-040,1,charge,363701.62,6591871.27,199.834,183.583,16.251,ANFO,0.8,229,3.2,4.56,12,11.69,395.4,385.299,23.709,-2.55,As charged
A185-001-19,41,19-H-041,1,charge,363709.019,6591868.36,199.94,183.784,16.156,ANFO,0.8,229,3.2,4.75,12,11.41,395.4,375.97,23.271,-4.91,As charged
A185-001-19,42,19-H-042,1,charge,363716.053,6591864.723,200.016,184.144,15.872,ANFO,0.8,229,3.2,4.95,12,10.92,395.4,359.791,22.668,-9.01,Minor variance
A185-001-19,43,19-H-043,1,charge,363723.793,6591861.427,200.059,182.612,17.447,ANFO,0.8,229,3.2,5.3,12,12.15,395.4,400.36,22.947,1.25,As charged
A185-001-19,44,19-H-044,1,charge,363730.411,6591858.033,200.031,183.87,16.161,ANFO,0.8,229,3.2,5.64,12,10.52,395.4,346.656,21.45,-12.33,Undercharged - review
A185-001-19,45,19-H-045,1,charge,363738.105,6591854.582,199.964,184.036,15.928,ANFO,0.8,229,3.2,5.06,12,10.87,395.4,358.089,22.482,-9.44,Minor variance
A185-001-19,46,19-H-046,1,charge,363745.031,6591851.186,199.953,184.186,15.767,ANFO,0.8,229,3.2,4.47,12,11.29,395.4,372.091,23.599,-5.9,Minor variance
A185-001-19,47,19-H-047,1,charge,363752.622,6591848.206,199.984,183.147,16.837,ANFO,0.8,229,3.2,4.87,12,11.97,395.4,394.451,23.428,-0.24,As charged
A185-001-19,48,19-H-048,1,charge,363702.465,6591863.711,199.976,183.824,16.152,ANFO,0.8,229,3.2,5.09,12,11.06,395.4,364.387,22.56,-7.84,Minor variance
A185-001-19,49,19-H-049,1,charge,363709.763,6591860.094,200.009,184.048,15.961,ANFO,0.8,229,3.2,4.07,12,11.89,395.4,391.857,24.551,-0.9,As charged
A185-001-19,50,19-H-050,1,charge,363716.738,6591857.051,199.985,184.003,15.982,ANFO,0.8,229,3.2,4.64,12,11.34,395.4,373.606,23.377,-5.51,Minor variance
A185-001-19,51,19-H-051,1,charge,363724.248,6591853.43,200.121,183.903,16.218,ANFO,0.8,229,3.2,5.6,12,10.61,395.4,349.719,21.564,-11.55,Undercharged - review
A185-001-19,52,19-H-052,1,charge,363731.246,6591850.178,200.018,183.637,16.381,ANFO,0.8,229,3.2,4.65,12,11.73,395.4,386.534,23.596,-2.24,As charged
A185-001-19,53,19-H-053,1,charge,363738.879,6591847.04,200.113,184.555,15.558,ANFO,0.8,229,3.2,5.37,12,10.19,395.4,335.745,21.58,-15.09,Undercharged - review
A185-001-19,54,19-H-054,1,charge,363703.156,6591855.569,199.991,184.536,15.455,ANFO,0.8,229,3.2,5.01,12,10.44,395.4,344.149,22.268,-12.96,Undercharged - review
A185-001-19,55,19-H-055,1,charge,363710.408,6591852.532,200.021,184.099,15.922,ANFO,0.8,229,3.2,4.2,12,11.73,395.4,386.335,24.264,-2.29,As charged
A185-001-19,56,19-H-056,1,charge,363717.27,6591848.91,200.032,184.32,15.712,ANFO,0.8,229,3.2,4.93,12,10.78,395.4,355.222,22.608,-10.16,Undercharged - review
A185-001-19,57,19-H-057,1,charge,363724.541,6591845.119,200.071,183.964,16.107,ANFO,0.8,229,3.2,4.9,12,11.21,395.4,369.362,22.932,-6.59,Minor variance
A185-001-19,58,19-H-058,1,charge,363732.184,6591842.068,199.998,182.861,17.137,ANFO,0.8,229,3.2,5.28,12,11.86,395.4,390.741,22.801,-1.18,As charged
A185-001-19,59,19-H-059,1,charge,363703.204,6591848.377,200.043,184.786,15.257,ANFO,0.8,229,3.2,3.68,12,11.57,395.4,381.306,24.992,-3.56,As charged
A185-001-19,60,19-H-060,1,charge,363710.741,6591843.79,199.928,184.718,15.21,ANFO,0.8,229,3.2,3.92,12,11.29,395.4,372.139,24.467,-5.88,Minor variance
A185-001-19,61,19-H-061,1,charge,363718.32,6591840.63,199.958,182.685,17.273,ANFO,0.8,229,3.2,4.91,12,12.37,395.4,407.497,23.592,3.06,As charged
A185-001-19,62,19-H-062,1,charge,363704.164,6591839.602,199.976,183.827,16.149,ANFO,0.8,229,3.2,4.37,12,11.78,395.4,388.114,24.033,-1.84,As charged
