pattern_id,hole_number,hole_id,deck,deck_type,actual_x,actual_y,actual_collar_rl,actual_toe_rl,actual_hole_length_m,explosive_product,explosive_density_gcc,hole_diameter_mm,design_stemming_m,actual_stemming_m,design_explosive_column_m,actual_explosive_column_m,design_explosive_kg,actual_explosive_kg,charge_factor_kg_per_m,charge_variance_pct,charge_status
A185-001-13,36,13-H-036,1,charge,363703.945,6591795.158,199.947,184.055,15.892,ANFO,0.8,229.0,3.2,4.92,12.0,10.97,395.4,361.367,22.739,-8.61,Minor variance
A185-001-13,37,13-H-037,1,charge,363706.586,6591788.032,199.895,183.719,16.176,ANFO,0.8,229.0,3.2,4.86,12.0,11.32,395.4,372.891,23.052,-5.69,Minor variance
A185-001-13,38,13-H-038,1,charge,363689.164,6591828.537,200.069,183.946,16.123,ANFO,0.8,229.0,3.2,6.18,12.0,9.94,395.4,327.6,20.319,-17.15,Undercharged - review
A185-001-13,39,13-H-039,1,charge,363691.005,6591821.119,200.043,183.852,16.191,ANFO,0.8,229.0,3.2,3.77,12.0,12.42,395.4,409.347,25.282,3.53,As charged
A185-001-13,40,13-H-040,1,charge,363692.362,6591813.958,200.001,183.683,16.318,ANFO,0.8,229.0,3.2,4.73,12.0,11.58,395.4,381.697,23.391,-3.47,As charged
A185-001-13,41,13-H-041,1,charge,363694.593,6591805.333,199.995,183.928,16.067,ANFO,0.8,229.0,3.2,4.73,12.0,11.34,395.4,373.604,23.253,-5.51,Minor variance
A185-001-13,42,13-H-042,1,charge,363696.487,6591797.496,199.97,183.139,16.831,ANFO,0.8,229.0,3.2,5.5,12.0,11.33,395.4,373.389,22.185,-5.57,Minor variance
A185-001-13,43,13-H-043,1,charge,363698.341,6591789.639,200.009,183.192,16.817,ANFO,0.8,229.0,3.2,5.25,12.0,11.57,395.4,381.134,22.664,-3.61,As charged
A185-001-13,44,13-H-044,1,charge,363681.271,6591830.357,200.115,182.765,17.35,ANFO,0.8,229.0,3.2,5.0,12.0,12.35,395.4,406.782,23.446,2.88,As charged
A185-001-13,45,13-H-045,1,charge,363682.739,6591822.996,200.038,183.566,16.472,ANFO,0.8,229.0,3.2,6.53,12.0,9.94,395.4,327.619,19.889,-17.14,Undercharged - review
A185-001-13,46,13-H-046,1,charge,363685.046,6591815.039,200.01,182.024,17.986,ANFO,0.8,229.0,3.2,6.18,12.0,11.8,395.4,388.946,21.625,-1.63,As charged
A185-001-13,47,13-H-047,1,charge,363686.953,6591807.473,199.95,183.778,16.172,ANFO,0.8,229.0,3.2,4.97,12.0,11.2,395.4,369.121,22.825,-6.65,Minor variance
A185-001-13,48,13-H-048,1,charge,363688.786,6591799.885,200.03,183.689,16.341,ANFO,0.8,229.0,3.2,4.56,12.0,11.78,395.4,388.292,23.762,-1.8,As charged
A185-001-13,49,13-H-049,1,charge,363690.77,6591791.841,199.919,183.685,16.234,ANFO,0.8,229.0,3.2,5.84,12.0,10.39,395.4,342.318,21.086,-13.42,Undercharged - review
A185-001-13,50,13-H-050,1,charge,363693.184,6591784.29,199.976,182.976,17.0,ANFO,0.8,229.0,3.2,6.02,12.0,10.98,395.4,361.73,21.278,-8.52,Minor variance
A185-001-13,51,13-H-051,1,charge,363675.654,6591825.108,200.046,183.817,16.229,ANFO,0.8,229.0,3.2,4.7,12.0,11.52,395.4,379.734,23.398,-3.96,As charged
A185-001-13,52,13-H-052,1,charge,363676.671,6591817.625,200.065,184.019,16.046,ANFO,0.8,229.0,3.2,4.95,12.0,11.1,395.4,365.773,22.795,-7.49,Minor variance
A185-001-13,53,13-H-053,1,charge,363678.931,6591809.944,200.019,183.795,16.224,ANFO,0.8,229.0,3.2,4.77,12.0,11.46,395.4,377.506,23.268,-4.53,As charged
A185-001-13,54,13-H-054,1,charge,363680.919,6591801.921,200.017,184.335,15.682,ANFO,0.8,229.0,3.2,5.04,12.0,10.65,395.4,350.764,22.367,-11.29,Undercharged - review
A185-001-13,55,13-H-055,1,charge,363682.868,6591794.33,200.062,183.04,17.022,ANFO,0.8,229.0,3.2,6.17,12.0,10.85,395.4,357.529,21.004,-9.58,Minor variance
A185-001-13,56,13-H-056,1,charge,363684.967,6591786.439,200.041,183.414,16.627,ANFO,0.8,229.0,3.2,5.1,12.0,11.53,395.4,379.754,22.84,-3.96,As charged
A185-001-13,57,13-H-057,1,charge,363668.262,6591827.677,200.035,184.028,16.007,ANFO,0.8,229.0,3.2,4.53,12.0,11.48,395.4,378.12,23.622,-4.37,As charged
A185-001-13,58,13-H-058,1,charge,363669.136,6591819.681,200.062,183.436,16.626,ANFO,0.8,229.0,3.2,5.53,12.0,11.09,395.4,365.469,21.982,-7.57,Minor variance
A185-001-13,59,13-H-059,1,charge,363671.601,6591811.789,199.974,183.162,16.812,ANFO,0.8,229.0,3.2,5.7,12.0,11.11,395.4,366.002,21.77,-7.44,Minor variance
A185-001-13,60,13-H-060,1,charge,363673.247,6591804.955,200.007,184.141,15.866,ANFO,0.8,229.0,3.2,4.57,12.0,11.3,395.4,372.346,23.468,-5.83,Minor variance
A185-001-13,61,13-H-061,1,charge,363675.107,6591796.585,199.943,184.499,15.444,ANFO,0.8,229.0,3.2,4.05,12.0,11.39,395.4,375.282,24.3,-5.09,Minor variance
A185-001-13,62,13-H-062,1,charge,363677.302,6591788.461,199.996,183.778,16.218,ANFO,0.8,229.0,3.2,5.45,12.0,10.77,395.4,354.857,21.88,-10.25,Undercharged - review
A185-001-13,63,13-H-063,1,charge,363679.426,6591780.733,199.975,183.746,16.229,ANFO,0.8,229.0,3.2,5.44,12.0,10.79,395.4,355.619,21.913,-10.06,Undercharged - review
A185-001-13,64,13-H-064,1,charge,363659.989,6591828.996,199.925,183.419,16.506,ANFO,0.8,229.0,3.2,4.88,12.0,11.62,395.4,383.038,23.206,-3.13,As charged
A185-001-13,65,13-H-065,1,charge,363661.795,6591821.497,199.955,183.679,16.276,ANFO,0.8,229.0,3.2,4.7,12.0,11.58,395.4,381.427,23.435,-3.53,As charged
A185-001-13,66,13-H-066,1,charge,363663.258,6591813.569,200.084,184.05,16.034,ANFO,0.8,229.0,3.2,4.78,12.0,11.26,395.4,370.908,23.133,-6.19,Minor variance
A185-001-13,67,13-H-067,1,charge,363665.258,6591806.143,199.98,183.607,16.373,ANFO,0.8,229.0,3.2,5.78,12.0,10.59,395.4,348.958,21.313,-11.75,Undercharged - review
A185-001-13,68,13-H-068,1,charge,363667.503,6591798.605,200.042,183.695,16.347,ANFO,0.8,229.0,3.2,4.89,12.0,11.46,395.4,377.451,23.09,-4.54,As charged
A185-001-13,69,13-H-069,1,charge,363669.803,6591790.843,199.971,184.532,15.439,ANFO,0.8,229.0,3.2,3.97,12.0,11.47,395.4,377.939,24.479,-4.42,As charged
A185-001-13,70,13-H-070,1,charge,363671.775,6591782.714,199.934,182.909,17.025,ANFO,0.8,229.0,3.2,5.79,12.0,11.23,395.4,370.107,21.739,-6.4,Minor variance
A185-001-13,71,13-H-071,1,charge,363654.183,6591823.692,199.901,183.798,16.103,ANFO,0.8,229.0,3.2,5.14,12.0,10.97,395.4,361.342,22.439,-8.61,Minor variance
A185-001-13,72,13-H-072,1,charge,363655.449,6591815.857,200.017,183.947,16.07,ANFO,0.8,229.0,3.2,5.01,12.0,11.06,395.4,364.42,22.677,-7.84,Minor variance
A185-001-13,73,13-H-073,1,charge,363657.775,6591808.193,199.978,183.944,16.034,ANFO,0.8,229.0,3.2,5.15,12.0,10.88,395.4,358.548,22.362,-9.32,Minor variance
A185-001-13,74,13-H-074,1,charge,363660.246,6591800.387,200.048,183.116,16.932,ANFO,0.8,229.0,3.2,6.15,12.0,10.79,395.4,355.392,20.989,-10.12,Undercharged - review
A185-001-13,75,13-H-075,1,charge,363661.327,6591793.181,199.976,183.27,16.706,ANFO,0.8,229.0,3.2,4.24,12.0,12.46,395.4,410.636,24.58,3.85,As charged
A185-001-13,76,13-H-076,1,charge,363663.595,6591785.272,200.058,183.534,16.524,ANFO,0.8,229.0,3.2,5.78,12.0,10.74,395.4,354.009,21.424,-10.47,Undercharged - review
A185-001-13,77,13-H-077,1,charge,363665.613,6591777.173,200.04,183.924,16.116,ANFO,0.8,229.0,3.2,6.12,12.0,10.0,395.4,329.453,20.443,-16.68,Undercharged - review
A185-001-13,78,13-H-078,1,charge,363646.307,6591825.709,199.93,183.347,16.583,ANFO,0.8,229.0,3.2,5.26,12.0,11.32,395.4,373.151,22.502,-5.63,Minor variance
A185-001-13,79,13-H-079,1,charge,363648.375,6591818.444,200.044,183.173,16.871,ANFO,0.8,229.0,3.2,4.85,12.0,12.02,395.4,395.961,23.47,0.14,As charged
A185-001-13,80,13-H-080,1,charge,363650.272,6591810.836,199.933,183.541,16.392,ANFO,0.8,229.0,3.2,4.63,12.0,11.76,395.4,387.62,23.647,-1.97,As charged
A185-001-13,81,13-H-081,1,charge,363651.953,6591802.694,200.066,184.25,15.816,ANFO,0.8,229.0,3.2,5.7,12.0,10.12,395.4,333.346,21.077,-15.69,Undercharged - review
A185-001-13,82,13-H-082,1,charge,363654.133,6591795.071,199.879,183.526,16.353,ANFO,0.8,229.0,3.2,4.49,12.0,11.86,395.4,390.781,23.897,-1.17,As charged
A185-001-13,83,13-H-083,1,charge,363656.179,6591787.53,200.003,184.486,15.517,ANFO,0.8,229.0,3.2,5.45,12.0,10.06,395.4,331.632,21.372,-16.13,Undercharged - review
A185-001-13,84,13-H-084,1,charge,363657.911,6591779.387,199.962,183.463,16.499,ANFO,0.8,229.0,3.2,5.24,12.0,11.26,395.4,371.093,22.492,-6.15,Minor variance
A185-001-13,85,13-H-085,1,charge,363644.255,6591804.727,199.925,183.973,15.952,ANFO,0.8,229.0,3.2,4.68,12.0,11.28,395.4,371.508,23.289,-6.04,Minor variance
A185-001-13,86,13-H-086,1,charge,363646.518,6591796.649,200.038,185.595,14.443,ANFO,0.8,229.0,3.2,5.36,12.0,9.08,395.4,299.126,20.711,-24.35,Undercharged - review
A185-001-13,87,13-H-087,1,charge,363648.226,6591789.195,200.053,184.148,15.905,ANFO,0.8,229.0,3.2,4.92,12.0,10.98,395.4,361.828,22.749,-8.49,Minor variance
A185-001-13,88,13-H-088,1,charge,363650.371,6591781.807,200.058,183.473,16.585,ANFO,0.8,229.0,3.2,7.19,12.0,9.39,395.4,309.53,18.663,-21.72,Undercharged - review
A185-001-13,89,13-H-089,1,charge,363644.539,6591776.046,199.868,183.887,15.981,ANFO,0.8,229.0,3.2,4.9,12.0,11.08,395.4,365.23,22.854,-7.63,Minor variance
A185-001-13,90,13-H-ADD-001,1,charge,363708.801,6591808.889,199.945,183.314,16.631,ANFO,0.8,165.0,,4.92,,11.71,,200.291,12.043,,No matching design
