pattern_id,hole_number,hole_id,deck,deck_type,actual_x,actual_y,actual_collar_rl,actual_toe_rl,actual_hole_length_m,explosive_product,explosive_density_gcc,hole_diameter_mm,design_stemming_m,actual_stemming_m,design_explosive_column_m,actual_explosive_column_m,design_explosive_kg,actual_explosive_kg,charge_factor_kg_per_m,charge_variance_pct,charge_status
A185-001-18,55,18-H-055,1,charge,363620.851,6591880.265,200.026,183.842,16.184,ANFO,0.8,229,3.2,4.96,12,11.23,395.4,369.87,22.854,-6.46,Minor variance
A185-001-18,56,18-H-056,1,charge,363629.034,6591881.284,199.849,183.903,15.946,ANFO,0.8,229,3.2,5.5,12,10.45,395.4,344.353,21.595,-12.91,Undercharged - review
A185-001-18,57,18-H-057,1,charge,363636.96,6591881.346,200.042,184.118,15.924,ANFO,0.8,229,3.2,5.61,12,10.31,395.4,339.695,21.332,-14.09,Undercharged - review
A185-001-18,58,18-H-058,1,charge,363645.21,6591882.052,200.04,183.934,16.106,ANFO,0.8,229,3.2,4.52,12,11.59,395.4,381.783,23.704,-3.44,As charged
A185-001-18,59,18-H-059,1,charge,363653.137,6591882.798,199.989,183.637,16.352,ANFO,0.8,229,3.2,6.23,12,10.12,395.4,333.598,20.401,-15.63,Undercharged - review
A185-001-18,60,18-H-060,1,charge,363660.874,6591883.261,200.028,185.033,14.995,ANFO,0.8,229,3.2,4.35,12,10.64,395.4,350.665,23.385,-11.31,Undercharged - review
A185-001-18,61,18-H-061,1,charge,363669.002,6591883.934,200.111,184.113,15.998,ANFO,0.8,229,3.2,5.35,12,10.64,395.4,350.707,21.922,-11.3,Undercharged - review
A185-001-18,62,18-H-062,1,charge,363677.31,6591884.501,200.095,183.232,16.863,ANFO,0.8,229,3.2,6.5,12,10.36,395.4,341.467,20.249,-13.64,Undercharged - review
A185-001-18,63,18-H-063,1,charge,363685.151,6591884.915,200.02,184.035,15.985,ANFO,0.8,229,3.2,4.1,12,11.89,395.4,391.648,24.501,-0.95,As charged
A185-001-18,64,18-H-064,1,charge,363692.547,6591885.7,200.045,184.378,15.667,ANFO,0.8,229,3.2,3.72,12,11.95,395.4,393.725,25.131,-0.42,As charged
A185-001-18,65,18-H-065,1,charge,363634.038,6591874.28,199.963,183.831,16.132,ANFO,0.8,229,3.2,4.69,12,11.44,395.4,376.986,23.369,-4.66,As charged
A185-001-18,66,18-H-066,1,charge,363641.91,6591874.466,200.051,186.35,13.701,ANFO,0.8,229,3.2,4.85,12,8.85,395.4,291.697,21.29,-26.23,Undercharged - review
A185-001-18,67,18-H-067,1,charge,363649.56,6591875.307,199.958,184.401,15.557,ANFO,0.8,229,3.2,4.55,12,11.0,395.4,362.594,23.307,-8.3,Minor variance
A185-001-18,68,18-H-068,1,charge,363657.341,6591876.252,200.081,183.979,16.102,ANFO,0.8,229,3.2,4.84,12,11.26,395.4,371.062,23.044,-6.16,Minor variance
A185-001-18,69,18-H-069,1,charge,363665.489,6591876.428,199.958,183.675,16.283,ANFO,0.8,229,3.2,5.11,12,11.17,395.4,368.131,22.608,-6.9,Minor variance
A185-001-18,70,18-H-070,1,charge,363673.506,6591877.336,199.975,183.092,16.883,ANFO,0.8,229,3.2,4.79,12,12.09,395.4,398.392,23.597,0.76,As charged
A185-001-18,71,18-H-071,1,charge,363680.831,6591877.441,200.124,183.595,16.529,ANFO,0.8,229,3.2,6.68,12,9.85,395.4,324.533,19.634,-17.92,Undercharged - review
A185-001-18,72,18-H-072,1,charge,363689.571,6591878.327,200.081,183.463,16.618,ANFO,0.8,229,3.2,5.17,12,11.45,395.4,377.155,22.696,-4.61,As charged
A185-001-18,73,18-H-073,1,charge,363697.807,6591879.024,199.982,183.524,16.458,ANFO,0.8,229,3.2,6.18,12,10.28,395.4,338.654,20.577,-14.35,Undercharged - review
