pattern_id,hole_number,hole_id,deck,deck_type,actual_x,actual_y,actual_collar_rl,actual_toe_rl,actual_hole_length_m,explosive_product,explosive_density_gcc,hole_diameter_mm,design_stemming_m,actual_stemming_m,design_explosive_column_m,actual_explosive_column_m,design_explosive_kg,actual_explosive_kg,charge_factor_kg_per_m,charge_variance_pct,charge_status
A185-001-23,26,23-H-026,1,charge,363369.054,6591844.003,200.016,183.208,16.808,ANFO,0.8,229.0,3.2,5.12,12.0,11.69,395.4,385.258,22.921,-2.56,As charged
A185-001-23,27,23-H-027,1,charge,363371.09,6591851.845,199.947,182.346,17.601,ANFO,0.8,229.0,3.2,6.53,12.0,11.07,395.4,364.682,20.719,-7.77,Minor variance
A185-001-23,28,23-H-028,1,charge,363373.231,6591859.317,199.975,181.398,18.577,ANFO,0.8,229.0,3.2,7.5,12.0,10.79,395.4,355.605,19.142,-10.06,Undercharged - review
A185-001-23,29,23-H-029,1,charge,363375.249,6591867.598,200.058,182.9,17.158,ANFO,0.8,229.0,3.2,5.76,12.0,11.4,395.4,375.674,21.895,-4.99,As charged
A185-001-23,30,23-H-030,1,charge,363377.077,6591875.387,200.042,184.264,15.778,ANFO,0.8,229.0,3.2,5.05,12.0,10.73,395.4,353.544,22.407,-10.59,Undercharged - review
A185-001-23,31,23-H-031,1,charge,363376.864,6591846.512,200.095,184.09,16.005,ANFO,0.8,229.0,3.2,4.69,12.0,11.31,395.4,372.774,23.291,-5.72,Minor variance
A185-001-23,32,23-H-032,1,charge,363378.843,6591853.715,199.988,183.753,16.235,ANFO,0.8,229.0,3.2,6.15,12.0,10.08,395.4,332.257,20.465,-15.97,Undercharged - review
A185-001-23,33,23-H-033,1,charge,363381.072,6591861.48,200.07,184.49,15.58,ANFO,0.8,229.0,3.2,5.57,12.0,10.01,395.4,329.763,21.166,-16.6,Undercharged - review
A185-001-23,34,23-H-034,1,charge,363382.427,6591869.536,200.098,183.716,16.382,ANFO,0.8,229.0,3.2,6.11,12.0,10.27,395.4,338.53,20.665,-14.38,Undercharged - review
A185-001-23,35,23-H-035,1,charge,363384.831,6591876.65,199.975,183.358,16.617,ANFO,0.8,229.0,3.2,5.7,12.0,10.91,395.4,359.561,21.638,-9.06,Minor variance
A185-001-23,36,23-H-036,1,charge,363386.765,6591884.969,200.013,183.714,16.299,ANFO,0.8,229.0,3.2,6.26,12.0,10.04,395.4,330.674,20.288,-16.37,Undercharged - review
A185-001-23,37,23-H-037,1,charge,363386.328,6591855.946,199.99,184.394,15.596,ANFO,0.8,229.0,3.2,5.21,12.0,10.39,395.4,342.225,21.943,-13.45,Undercharged - review
A185-001-23,38,23-H-038,1,charge,363388.768,6591863.87,199.894,182.962,16.932,ANFO,0.8,229.0,3.2,6.17,12.0,10.76,395.4,354.506,20.937,-10.34,Undercharged - review
A185-001-23,39,23-H-039,1,charge,363390.947,6591871.547,199.994,184.599,15.395,ANFO,0.8,229.0,3.2,5.07,12.0,10.32,395.4,340.058,22.089,-14.0,Undercharged - review
A185-001-23,40,23-H-040,1,charge,363392.416,6591879.168,199.937,183.891,16.046,ANFO,0.8,229.0,3.2,5.91,12.0,10.14,395.4,334.071,20.82,-15.51,Undercharged - review
A185-001-23,41,23-H-041,1,charge,363394.733,6591887.494,199.974,183.531,16.443,ANFO,0.8,229.0,3.2,5.85,12.0,10.59,395.4,349.002,21.225,-11.73,Undercharged - review
A185-001-23,42,23-H-042,1,charge,363394.108,6591858.109,200.0,183.742,16.258,ANFO,0.8,229.0,3.2,6.9,12.0,9.35,395.4,308.243,18.959,-22.04,Undercharged - review
A185-001-23,43,23-H-043,1,charge,363396.378,6591866.299,200.092,184.197,15.895,ANFO,0.8,229.0,3.2,5.59,12.0,10.31,395.4,339.686,21.371,-14.09,Undercharged - review
A185-001-23,44,23-H-044,1,charge,363398.374,6591873.843,200.067,183.997,16.07,ANFO,0.8,229.0,3.2,5.69,12.0,10.38,395.4,341.876,21.274,-13.54,Undercharged - review
A185-001-23,45,23-H-045,1,charge,363400.336,6591881.209,199.961,183.759,16.202,ANFO,0.8,229.0,3.2,5.32,12.0,10.88,395.4,358.584,22.132,-9.31,Minor variance
A185-001-23,46,23-H-046,1,charge,363402.393,6591889.228,200.026,184.421,15.605,ANFO,0.8,229.0,3.2,5.2,12.0,10.41,395.4,342.923,21.975,-13.27,Undercharged - review
A185-001-23,47,23-H-047,1,charge,363404.214,6591868.003,200.013,184.5,15.513,ANFO,0.8,229.0,3.2,5.26,12.0,10.26,395.4,337.916,21.783,-14.54,Undercharged - review
A185-001-23,48,23-H-048,1,charge,363406.159,6591875.82,200.051,184.323,15.728,ANFO,0.8,229.0,3.2,5.67,12.0,10.05,395.4,331.306,21.065,-16.21,Undercharged - review
A185-001-23,49,23-H-049,1,charge,363408.486,6591883.576,199.949,183.715,16.234,ANFO,0.8,229.0,3.2,5.4,12.0,10.83,395.4,356.974,21.989,-9.72,Minor variance
A185-001-23,50,23-H-050,1,charge,363410.74,6591891.03,199.977,183.532,16.445,ANFO,0.8,229.0,3.2,5.87,12.0,10.57,395.4,348.437,21.188,-11.88,Undercharged - review
A185-001-23,51,23-H-051,1,charge,363412.491,6591899.174,199.994,184.481,15.513,ANFO,0.8,229.0,3.2,5.29,12.0,10.22,395.4,336.837,21.713,-14.81,Undercharged - review
A185-001-23,52,23-H-052,1,charge,363412.081,6591870.154,200.034,184.416,15.618,ANFO,0.8,229.0,3.2,5.43,12.0,10.19,395.4,335.629,21.49,-15.12,Undercharged - review
A185-001-23,53,23-H-053,1,charge,363413.683,6591877.93,200.07,183.177,16.893,ANFO,0.8,229.0,3.2,5.99,12.0,10.9,395.4,359.28,21.268,-9.14,Minor variance
A185-001-23,54,23-H-054,1,charge,363415.876,6591885.656,199.962,184.921,15.041,ANFO,0.8,229.0,3.2,5.46,12.0,9.59,395.4,315.842,20.999,-20.12,Undercharged - review
A185-001-23,55,23-H-055,1,charge,363418.03,6591893.336,199.96,183.672,16.288,ANFO,0.8,229.0,3.2,6.49,12.0,9.8,395.4,322.893,19.824,-18.34,Undercharged - review
A185-001-23,56,23-H-056,1,charge,363419.973,6591901.625,200.031,183.634,16.397,ANFO,0.8,229.0,3.2,5.97,12.0,10.42,395.4,343.46,20.947,-13.14,Undercharged - review
A185-001-23,57,23-H-057,1,charge,363420.049,6591872.031,200.065,184.346,15.719,ANFO,0.8,229.0,3.2,4.54,12.0,11.18,395.4,368.214,23.425,-6.88,Minor variance
A185-001-23,58,23-H-058,1,charge,363421.55,6591879.943,200.032,183.401,16.631,ANFO,0.8,229.0,3.2,4.03,12.0,12.6,395.4,415.288,24.971,5.03,Minor variance
A185-001-23,59,23-H-059,1,charge,363423.935,6591887.664,199.991,183.021,16.97,ANFO,0.8,229.0,3.2,5.62,12.0,11.35,395.4,373.871,22.031,-5.44,Minor variance
A185-001-23,60,23-H-060,1,charge,363425.791,6591895.697,200.055,183.629,16.426,ANFO,0.8,229.0,3.2,5.31,12.0,11.12,395.4,366.401,22.306,-7.33,Minor variance
A185-001-23,61,23-H-061,1,charge,363427.563,6591903.177,200.02,183.962,16.058,ANFO,0.8,229.0,3.2,4.67,12.0,11.39,395.4,375.338,23.374,-5.07,Minor variance
A185-001-23,62,23-H-062,1,charge,363429.383,6591882.235,200.0,184.359,15.641,ANFO,0.8,229.0,3.2,5.37,12.0,10.27,395.4,338.291,21.628,-14.44,Undercharged - review
A185-001-23,63,23-H-063,1,charge,363432.062,6591890.262,199.919,184.553,15.366,ANFO,0.8,229.0,3.2,6.18,12.0,9.18,395.4,302.56,19.69,-23.48,Undercharged - review
A185-001-23,64,23-H-064,1,charge,363434.05,6591897.755,199.971,183.961,16.01,ANFO,0.8,229.0,3.2,6.06,12.0,9.95,395.4,327.725,20.47,-17.12,Undercharged - review
A185-001-23,65,23-H-065,1,charge,363435.463,6591906.026,200.028,183.362,16.666,ANFO,0.8,229.0,3.2,5.02,12.0,11.64,395.4,383.567,23.015,-2.99,As charged
A185-001-23,66,23-H-066,1,charge,363437.068,6591884.18,200.027,182.831,17.196,ANFO,0.8,229.0,3.2,5.49,12.0,11.7,395.4,385.631,22.426,-2.47,As charged
A185-001-23,67,23-H-067,1,charge,363439.325,6591892.3,200.129,182.138,17.991,ANFO,0.8,229.0,3.2,5.37,12.0,12.62,395.4,415.732,23.108,5.14,Minor variance
A185-001-23,68,23-H-068,1,charge,363441.402,6591899.654,200.062,183.58,16.482,ANFO,0.8,229.0,3.2,5.96,12.0,10.52,395.4,346.642,21.032,-12.33,Undercharged - review
A185-001-23,69,23-H-069,1,charge,363443.148,6591907.481,199.986,183.07,16.916,ANFO,0.8,229.0,3.2,5.62,12.0,11.3,395.4,372.34,22.011,-5.83,Minor variance
A185-001-23,70,23-H-070,1,charge,363445.121,6591886.309,200.088,184.566,15.522,ANFO,0.8,229.0,3.2,5.43,12.0,10.1,395.4,332.678,21.433,-15.86,Undercharged - review
A185-001-23,72,23-H-072,1,charge,363449.133,6591901.974,199.958,183.714,16.244,ANFO,0.8,229.0,3.2,5.26,12.0,10.98,395.4,361.815,22.274,-8.49,Minor variance
A185-001-23,73,23-H-073,1,charge,363450.969,6591909.161,199.977,184.041,15.936,ANFO,0.8,229.0,3.2,5.09,12.0,10.84,395.4,357.306,22.421,-9.63,Minor variance
A185-001-23,74,23-H-074,1,charge,363451.94,6591887.53,200.062,183.888,16.174,ANFO,0.8,229.0,3.2,4.76,12.0,11.41,395.4,376.105,23.254,-4.88,As charged
A185-001-23,75,23-H-075,1,charge,363454.729,6591896.467,199.984,183.15,16.834,ANFO,0.8,229.0,3.2,5.88,12.0,10.95,395.4,360.775,21.431,-8.76,Minor variance
A185-001-23,76,23-H-ADD-001,1,charge,363446.242,6591892.94,199.983,183.337,16.646,ANFO,0.8,165.0,,5.38,,11.26,,192.675,11.575,,No matching design
