pattern_id,hole_number,hole_id,deck,deck_type,actual_x,actual_y,actual_collar_rl,actual_toe_rl,actual_hole_length_m,explosive_product,explosive_density_gcc,hole_diameter_mm,design_stemming_m,actual_stemming_m,design_explosive_column_m,actual_explosive_column_m,design_explosive_kg,actual_explosive_kg,charge_factor_kg_per_m,charge_variance_pct,charge_status
A185-001-17,42,17-H-042,1,charge,363765.713,6591824.209,200.014,183.216,16.798,ANFO,0.8,229.0,3.2,4.28,12.0,12.51,395.4,412.35,24.548,4.29,As charged
A185-001-17,43,17-H-043,1,charge,363767.446,6591815.551,199.895,182.589,17.306,ANFO,0.8,229.0,3.2,4.74,12.0,12.57,395.4,414.159,23.932,4.74,As charged
A185-001-17,44,17-H-044,1,charge,363769.429,6591808.082,200.045,184.251,15.794,ANFO,0.8,229.0,3.2,4.78,12.0,11.01,395.4,362.796,22.97,-8.25,Minor variance
A185-001-17,45,17-H-045,1,charge,363771.35,6591800.587,200.028,183.944,16.084,ANFO,0.8,229.0,3.2,4.98,12.0,11.11,395.4,366.014,22.756,-7.43,Minor variance
A185-001-17,46,17-H-046,1,charge,363772.74,6591792.918,199.919,183.793,16.126,ANFO,0.8,229.0,3.2,5.64,12.0,10.49,395.4,345.647,21.434,-12.58,Undercharged - review
A185-001-17,48,17-H-048,1,charge,363776.713,6591776.93,199.97,185.188,14.782,ANFO,0.8,229.0,3.2,3.99,12.0,10.79,395.4,355.509,24.05,-10.09,Undercharged - review
A185-001-17,49,17-H-049,1,charge,363778.311,6591769.432,199.925,184.329,15.596,ANFO,0.8,229.0,3.2,4.52,12.0,11.08,395.4,364.952,23.4,-7.7,Minor variance
A185-001-17,50,17-H-050,1,charge,363780.068,6591761.353,200.104,184.846,15.258,ANFO,0.8,229.0,3.2,4.64,12.0,10.62,395.4,349.919,22.933,-11.5,Undercharged - review
A185-001-17,51,17-H-051,1,charge,363782.242,6591753.572,200.04,185.69,14.35,ANFO,0.8,229.0,3.2,3.9,12.0,10.45,395.4,344.237,23.989,-12.94,Undercharged - review
A185-001-17,52,17-H-052,1,charge,363783.523,6591745.918,199.941,183.624,16.317,ANFO,0.8,229.0,3.2,5.89,12.0,10.43,395.4,343.683,21.063,-13.08,Undercharged - review
A185-001-17,53,17-H-053,1,charge,363785.599,6591738.136,199.969,183.432,16.537,ANFO,0.8,229.0,3.2,4.98,12.0,11.56,395.4,380.86,23.031,-3.68,As charged
A185-001-17,54,17-H-054,1,charge,363754.345,6591841.377,200.003,184.529,15.474,ANFO,0.8,229.0,3.2,4.16,12.0,11.31,395.4,372.713,24.086,-5.74,Minor variance
A185-001-17,55,17-H-055,1,charge,363756.498,6591833.825,199.954,183.898,16.056,ANFO,0.8,229.0,3.2,4.26,12.0,11.8,395.4,388.741,24.212,-1.68,As charged
A185-001-17,56,17-H-056,1,charge,363758.111,6591826.145,200.087,183.572,16.515,ANFO,0.8,229.0,3.2,4.8,12.0,11.71,395.4,385.979,23.371,-2.38,As charged
A185-001-17,57,17-H-057,1,charge,363760.056,6591818.747,199.833,183.61,16.223,ANFO,0.8,229.0,3.2,4.86,12.0,11.36,395.4,374.285,23.071,-5.34,Minor variance
A185-001-17,58,17-H-058,1,charge,363761.659,6591810.451,199.974,182.882,17.092,ANFO,0.8,229.0,3.2,5.7,12.0,11.39,395.4,375.198,21.952,-5.11,Minor variance
A185-001-17,59,17-H-059,1,charge,363763.363,6591802.753,200.038,183.813,16.225,ANFO,0.8,229.0,3.2,5.29,12.0,10.93,395.4,360.184,22.199,-8.91,Minor variance
A185-001-17,60,17-H-060,1,charge,363764.853,6591795.182,200.042,183.416,16.626,ANFO,0.8,229.0,3.2,4.59,12.0,12.04,395.4,396.604,23.854,0.3,As charged
A185-001-17,61,17-H-061,1,charge,363766.93,6591787.348,199.949,181.819,18.13,ANFO,0.8,229.0,3.2,5.84,12.0,12.29,395.4,404.831,22.329,2.39,As charged
A185-001-17,62,17-H-062,1,charge,363768.887,6591779.597,199.964,183.847,16.117,ANFO,0.8,229.0,3.2,4.83,12.0,11.29,395.4,371.863,23.073,-5.95,Minor variance
A185-001-17,63,17-H-063,1,charge,363770.425,6591771.802,199.971,183.482,16.489,ANFO,0.8,229.0,3.2,4.92,12.0,11.57,395.4,381.262,23.122,-3.58,As charged
A185-001-17,64,17-H-064,1,charge,363772.15,6591764.597,200.046,184.284,15.762,ANFO,0.8,229.0,3.2,5.62,12.0,10.14,395.4,334.129,21.198,-15.5,Undercharged - review
A185-001-17,65,17-H-065,1,charge,363773.431,6591756.076,200.036,183.737,16.299,ANFO,0.8,229.0,3.2,4.7,12.0,11.59,395.4,382.036,23.439,-3.38,As charged
A185-001-17,66,17-H-066,1,charge,363776.388,6591748.296,199.988,183.742,16.246,ANFO,0.8,229.0,3.2,4.26,12.0,11.99,395.4,395.059,24.317,-0.09,As charged
A185-001-17,67,17-H-067,1,charge,363777.743,6591740.44,199.939,184.206,15.733,ANFO,0.8,229.0,3.2,5.43,12.0,10.31,395.4,339.556,21.582,-14.12,Undercharged - review
A185-001-17,68,17-H-068,1,charge,363748.666,6591836.681,200.049,183.875,16.174,ANFO,0.8,229.0,3.2,5.01,12.0,11.17,395.4,367.947,22.749,-6.94,Minor variance
A185-001-17,69,17-H-069,1,charge,363750.027,6591828.882,200.085,183.607,16.478,ANFO,0.8,229.0,3.2,4.87,12.0,11.6,395.4,382.326,23.202,-3.31,As charged
A185-001-17,70,17-H-070,1,charge,363752.057,6591820.449,200.025,184.108,15.917,ANFO,0.8,229.0,3.2,4.47,12.0,11.45,395.4,377.125,23.693,-4.62,As charged
A185-001-17,71,17-H-071,1,charge,363753.933,6591812.784,199.979,183.492,16.487,ANFO,0.8,229.0,3.2,4.54,12.0,11.95,395.4,393.683,23.878,-0.43,As charged
A185-001-17,72,17-H-072,1,charge,363755.526,6591805.162,200.057,183.668,16.389,ANFO,0.8,229.0,3.2,5.76,12.0,10.63,395.4,350.367,21.378,-11.39,Undercharged - review
A185-001-17,73,17-H-073,1,charge,363757.386,6591797.295,200.045,183.741,16.304,ANFO,0.8,229.0,3.2,4.42,12.0,11.88,395.4,391.412,24.007,-1.01,As charged
A185-001-17,74,17-H-074,1,charge,363759.08,6591789.644,200.068,183.202,16.866,ANFO,0.8,229.0,3.2,4.48,12.0,12.38,395.4,408.053,24.194,3.2,As charged
A185-001-17,75,17-H-075,1,charge,363761.181,6591781.645,200.005,185.989,14.016,ANFO,0.8,229.0,3.2,5.42,12.0,8.59,395.4,283.173,20.204,-28.38,Undercharged - review
A185-001-17,76,17-H-076,1,charge,363763.33,6591774.619,200.073,184.186,15.887,ANFO,0.8,229.0,3.2,4.64,12.0,11.25,395.4,370.616,23.328,-6.27,Minor variance
A185-001-17,77,17-H-077,1,charge,363764.717,6591765.684,199.989,183.294,16.695,ANFO,0.8,229.0,3.2,5.04,12.0,11.65,395.4,383.999,23.001,-2.88,As charged
A185-001-17,78,17-H-078,1,charge,363766.484,6591758.044,200.075,183.599,16.476,ANFO,0.8,229.0,3.2,5.41,12.0,11.06,395.4,364.555,22.126,-7.8,Minor variance
A185-001-17,79,17-H-079,1,charge,363768.595,6591750.484,200.041,183.479,16.562,ANFO,0.8,229.0,3.2,5.06,12.0,11.51,395.4,379.109,22.89,-4.12,As charged
A185-001-17,80,17-H-080,1,charge,363771.35,6591742.481,200.01,183.75,16.26,ANFO,0.8,229.0,3.2,4.96,12.0,11.3,395.4,372.313,22.897,-5.84,Minor variance
A185-001-17,81,17-H-081,1,charge,363772.112,6591735.065,199.993,183.328,16.665,ANFO,0.8,229.0,3.2,4.76,12.0,11.91,395.4,392.285,23.539,-0.79,As charged
A185-001-17,82,17-H-082,1,charge,363740.8,6591838.659,200.064,183.898,16.166,ANFO,0.8,229.0,3.2,5.85,12.0,10.32,395.4,339.879,21.024,-14.04,Undercharged - review
A185-001-17,83,17-H-083,1,charge,363742.6,6591831.27,199.948,184.297,15.651,ANFO,0.8,229.0,3.2,3.96,12.0,11.69,395.4,385.333,24.62,-2.55,As charged
A185-001-17,84,17-H-084,1,charge,363744.231,6591822.966,200.038,184.341,15.697,ANFO,0.8,229.0,3.2,5.15,12.0,10.55,395.4,347.533,22.14,-12.11,Undercharged - review
A185-001-17,85,17-H-085,1,charge,363745.041,6591815.75,199.95,184.302,15.648,ANFO,0.8,229.0,3.2,5.2,12.0,10.45,395.4,344.262,22.0,-12.93,Undercharged - review
A185-001-17,86,17-H-086,1,charge,363748.459,6591807.456,200.033,183.963,16.07,ANFO,0.8,229.0,3.2,4.01,12.0,12.06,395.4,397.258,24.72,0.47,As charged
A185-001-17,87,17-H-087,1,charge,363749.695,6591799.811,200.032,184.391,15.641,ANFO,0.8,229.0,3.2,4.42,12.0,11.22,395.4,369.571,23.628,-6.53,Minor variance
A185-001-17,88,17-H-088,1,charge,363751.693,6591792.006,199.909,183.917,15.992,ANFO,0.8,229.0,3.2,4.64,12.0,11.35,395.4,373.982,23.386,-5.42,Minor variance
A185-001-17,89,17-H-089,1,charge,363753.358,6591783.92,199.967,184.344,15.623,ANFO,0.8,229.0,3.2,4.32,12.0,11.3,395.4,372.343,23.833,-5.83,Minor variance
A185-001-17,90,17-H-090,1,charge,363755.114,6591776.202,200.033,183.434,16.599,ANFO,0.8,229.0,3.2,4.7,12.0,11.9,395.4,392.175,23.626,-0.82,As charged
A185-001-17,91,17-H-091,1,charge,363756.945,6591768.816,199.891,183.426,16.465,ANFO,0.8,229.0,3.2,5.29,12.0,11.17,395.4,368.1,22.357,-6.9,Minor variance
A185-001-17,92,17-H-092,1,charge,363758.493,6591760.796,200.043,183.929,16.114,ANFO,0.8,229.0,3.2,5.09,12.0,11.03,395.4,363.394,22.551,-8.09,Minor variance
A185-001-17,93,17-H-093,1,charge,363760.569,6591753.044,199.888,183.416,16.472,ANFO,0.8,229.0,3.2,6.69,12.0,9.78,395.4,322.331,19.568,-18.48,Undercharged - review
A185-001-17,94,17-H-094,1,charge,363762.311,6591745.242,200.029,183.46,16.569,ANFO,0.8,229.0,3.2,5.32,12.0,11.25,395.4,370.626,22.369,-6.27,Minor variance
A185-001-17,95,17-H-095,1,charge,363764.178,6591736.964,199.952,183.814,16.138,ANFO,0.8,229.0,3.2,3.86,12.0,12.28,395.4,404.488,25.064,2.3,As charged
A185-001-17,96,17-H-096,1,charge,363765.784,6591729.335,200.046,183.325,16.721,ANFO,0.8,229.0,3.2,4.55,12.0,12.17,395.4,401.102,23.988,1.44,As charged
A185-001-17,97,17-H-097,1,charge,363734.975,6591833.209,200.065,184.033,16.032,ANFO,0.8,229.0,3.2,4.46,12.0,11.57,395.4,381.213,23.778,-3.59,As charged
A185-001-17,99,17-H-ADD-001,1,charge,363774.459,6591785.948,200.123,183.498,16.625,ANFO,0.8,165.0,,6.2,,10.43,,178.411,10.731,,No matching design
