pattern_id,hole_number,hole_id,deck,deck_type,actual_x,actual_y,actual_collar_rl,actual_toe_rl,actual_hole_length_m,explosive_product,explosive_density_gcc,hole_diameter_mm,design_stemming_m,actual_stemming_m,design_explosive_column_m,actual_explosive_column_m,design_explosive_kg,actual_explosive_kg,charge_factor_kg_per_m,charge_variance_pct,charge_status
A185-001-20,40,20-H-040,1,charge,363819.73,6591779.251,200.01,183.496,16.514,ANFO,0.8,229,3.2,5.65,12,10.87,395.4,358.037,21.681,-9.45,Minor variance
A185-001-20,41,20-H-041,1,charge,363819.392,6591787.156,200.001,184.062,15.939,ANFO,0.8,229,3.2,4.68,12,11.26,395.4,370.868,23.268,-6.2,Minor variance
A185-001-20,42,20-H-042,1,charge,363818.857,6591794.998,200.014,184.664,15.35,ANFO,0.8,229,3.2,5.44,12,9.91,395.4,326.383,21.263,-17.45,Undercharged - review
A185-001-20,43,20-H-043,1,charge,363818.438,6591803.624,200.052,183.624,16.428,ANFO,0.8,229,3.2,6.44,12,9.99,395.4,329.163,20.037,-16.75,Undercharged - review
A185-001-20,44,20-H-044,1,charge,363817.505,6591810.711,200.025,185.948,14.077,ANFO,0.8,229,3.2,4.6,12,9.48,395.4,312.247,22.181,-21.03,Undercharged - review
A185-001-20,45,20-H-045,1,charge,363817.116,6591819.179,200.054,183.805,16.249,ANFO,0.8,229,3.2,5.5,12,10.74,395.4,354.037,21.788,-10.46,Undercharged - review
A185-001-20,46,20-H-046,1,charge,363816.758,6591826.712,200.071,184.701,15.37,ANFO,0.8,229,3.2,3.8,12,11.57,395.4,381.13,24.797,-3.61,As charged
A185-001-20,47,20-H-047,1,charge,363815.635,6591834.825,199.884,183.941,15.943,ANFO,0.8,229,3.2,5.18,12,10.76,395.4,354.586,22.241,-10.32,Undercharged - review
A185-001-20,48,20-H-048,1,charge,363815.081,6591842.927,199.928,183.958,15.97,ANFO,0.8,229,3.2,4.83,12,11.14,395.4,367.22,22.994,-7.13,Minor variance
A185-001-20,49,20-H-049,1,charge,363828.179,6591767.823,200.013,183.358,16.655,ANFO,0.8,229,3.2,4.85,12,11.8,395.4,388.965,23.354,-1.63,As charged
A185-001-20,50,20-H-050,1,charge,363827.352,6591776.01,199.918,183.84,16.078,ANFO,0.8,229,3.2,4.29,12,11.79,395.4,388.466,24.161,-1.75,As charged
A185-001-20,51,20-H-051,1,charge,363826.967,6591784.133,200.0,184.093,15.907,ANFO,0.8,229,3.2,5.87,12,10.04,395.4,330.671,20.788,-16.37,Undercharged - review
A185-001-20,52,20-H-052,1,charge,363826.908,6591792.1,200.106,183.813,16.293,ANFO,0.8,229,3.2,5.5,12,10.8,395.4,355.723,21.833,-10.03,Undercharged - review
A185-001-20,53,20-H-053,1,charge,363825.567,6591799.627,199.933,183.347,16.586,ANFO,0.8,229,3.2,5.66,12,10.93,395.4,360.083,21.71,-8.93,Minor variance
A185-001-20,54,20-H-054,1,charge,363824.752,6591807.755,200.069,184.09,15.979,ANFO,0.8,229,3.2,5.12,12,10.86,395.4,357.955,22.402,-9.47,Minor variance
A185-001-20,55,20-H-055,1,charge,363824.433,6591815.614,200.071,184.791,15.28,ANFO,0.8,229,3.2,4.41,12,10.87,395.4,358.274,23.447,-9.39,Minor variance
A185-001-20,56,20-H-056,1,charge,363823.558,6591823.915,199.881,183.694,16.187,ANFO,0.8,229,3.2,5.28,12,10.91,395.4,359.496,22.209,-9.08,Minor variance
A185-001-20,57,20-H-057,1,charge,363823.476,6591831.753,199.95,184.393,15.557,ANFO,0.8,229,3.2,4.99,12,10.56,395.4,348.066,22.374,-11.97,Undercharged - review
A185-001-20,58,20-H-058,1,charge,363822.647,6591840.015,199.995,183.846,16.149,ANFO,0.8,229,3.2,4.47,12,11.67,395.4,384.685,23.821,-2.71,As charged
A185-001-20,59,20-H-059,1,charge,363833.957,6591780.058,200.022,183.51,16.512,ANFO,0.8,229,3.2,4.92,12,11.59,395.4,381.99,23.134,-3.39,As charged
A185-001-20,60,20-H-060,1,charge,363834.261,6591789.13,200.039,184.408,15.631,ANFO,0.8,229,3.2,5.51,12,10.12,395.4,333.415,21.33,-15.68,Undercharged - review
A185-001-20,61,20-H-061,1,charge,363833.017,6591796.007,199.916,183.181,16.735,ANFO,0.8,229,3.2,7.5,12,9.16,395.4,301.743,18.031,-23.69,Undercharged - review
A185-001-20,62,20-H-062,1,charge,363832.183,6591804.03,199.965,184.085,15.88,ANFO,0.8,229,3.2,4.83,12,11.05,395.4,364.221,22.936,-7.89,Minor variance
A185-001-20,63,20-H-063,1,charge,363831.271,6591812.033,200.021,183.565,16.456,ANFO,0.8,229,3.2,5.11,12,11.35,395.4,373.869,22.719,-5.45,Minor variance
A185-001-20,64,20-H-064,1,charge,363830.936,6591819.955,199.976,183.498,16.478,ANFO,0.8,229,3.2,5.93,12,10.54,395.4,347.427,21.084,-12.13,Undercharged - review
A185-001-20,65,20-H-065,1,charge,363830.872,6591828.476,199.905,183.629,16.276,ANFO,0.8,229,3.2,4.6,12,11.68,395.4,384.696,23.636,-2.71,As charged
A185-001-20,66,20-H-066,1,charge,363839.978,6591792.761,199.952,183.993,15.959,ANFO,0.8,229,3.2,5.19,12,10.77,395.4,354.902,22.238,-10.24,Undercharged - review
A185-001-20,67,20-H-067,1,charge,363839.932,6591800.311,200.013,184.416,15.597,ANFO,0.8,229,3.2,5.45,12,10.14,395.4,334.195,21.427,-15.48,Undercharged - review
A185-001-20,68,20-H-068,1,charge,363839.145,6591808.982,199.957,183.652,16.305,ANFO,0.8,229,3.2,5.36,12,10.94,395.4,360.587,22.115,-8.8,Minor variance
