Measurement ID,TimeStamp UTC,TimeStamp Site TZ,Hole Number,Hole ID,Parent Hole Easting (m),Parent Hole Northing (m),Measurement Easting (m),Measurement Northing (m),Measurement Offset Distance (m),Measurement Offset Angle (deg),Elevation (m),P20 RR (mm),P20 SWB (mm),P50 RR (mm),P50 SWB (mm),P80 RR (mm),P80 SWB (mm),Top Size RR (mm),Top Size SWB (mm),> 100 mm RR (%),> 100 mm SWB (%),< 10 mm RR (%),< 10 mm SWB (%),< 25 mm RR (%),< 25 mm SWB (%),25 mm to 100 mm RR (%),25 mm to 100 mm SWB (%),RR Xc (mm),RR n,SWB b,SWB x50 (mm),SWB xMax (mm),Instantaeous Mass (t/hr),Latitude,Longitude,Altitude (m),IsDay,IsGeoreferenced
18,2024-12-01T10:05:20Z,2024-12-01T10:05:20.000Z,1029,PRD1029,357055.756,6593041.825,357057.171,6593039.373,2.831,300.0,130,75.2,71.1,189.9,179.1,337.8,303.9,668.2,741.4,58.2,46.6,4.7,3.8,11.1,10.2,30.7,43.2,253.72,1.035,7.09,178.99,640.92,0,,,130,True,False
19,2024-12-01T10:05:44Z,2024-12-01T10:05:44.000Z,1041,PRD1041,356992.0,6593014.242,356994.381,6593014.704,2.425,11.0,130,50.8,41.5,125.5,126.4,197.9,197.1,414.5,398.7,35.3,31.1,11.1,11.3,20.6,17.1,44.0,51.8,160.57,1.262,5.005,122.94,359.33,0,,,130,True,True
20,2024-12-01T10:06:05Z,2024-12-01T10:06:05.000Z,1052,PRD1052,357049.158,6593047.14,357048.788,6593049.504,2.393,98.9,130,71.0,71.5,189.6,201.6,247.4,255.9,629.1,627.6,44.5,48.3,8.4,9.3,17.3,15.0,38.2,36.7,270.53,1.138,5.528,199.81,745.1,0,,,130,False,True
21,2024-12-01T10:06:12Z,2024-12-01T10:06:12.000Z,1106,PRD1106,357055.344,6593078.329,357058.018,6593076.769,3.095,329.7,130,87.4,88.6,195.4,188.6,310.3,291.2,613.6,584.9,50.4,48.5,4.7,6.3,11.3,10.2,38.3,41.3,272.3,1.386,5.199,181.55,463.26,0,,,130,True,True
22,2024-12-01T10:06:36Z,2024-12-01T10:06:36.000Z,1009,PRD1009,357041.569,6593024.0,357041.107,6593025.77,1.829,104.6,130,53.2,58.2,157.6,148.0,281.9,260.8,527.8,527.2,51.6,45.0,6.9,8.2,11.5,11.8,36.9,43.2,185.85,1.408,5.824,148.95,571.51,0,,,130,True,True
23,2024-12-01T10:06:51Z,2024-12-01T10:06:51.000Z,1063,PRD1063,357078.933,6593073.285,357076.971,6593075.459,2.928,132.1,130,102.7,110.2,204.5,202.7,278.8,300.5,665.2,683.2,50.4,51.7,9.4,5.2,15.8,13.2,33.8,35.2,259.54,1.182,6.6,197.44,668.92,0,,,130,True,True
24,2024-12-01T10:07:18Z,2024-12-01T10:07:18.000Z,1020,PRD1020,357098.727,6593057.128,357100.027,6593058.416,1.83,44.7,130,74.6,78.0,176.2,178.7,290.1,288.2,618.8,662.6,49.9,50.6,6.0,8.2,10.9,12.3,39.2,37.1,243.91,1.085,4.694,182.7,503.49,0,,,130,True,True
25,2024-12-01T10:07:36Z,2024-12-01T10:07:36.000Z,1021,PRD1021,357097.325,6593065.644,357098.212,6593064.362,1.559,304.7,130,83.6,88.2,226.1,230.7,306.3,313.1,580.9,580.7,59.2,58.3,3.5,4.4,16.3,17.9,24.5,23.7,289.68,1.425,5.534,229.95,668.18,0,,,130,True,True
26,2024-12-01T10:08:00Z,2024-12-01T10:08:00.000Z,1094,PRD1094,357051.55,6593066.821,357052.749,6593063.652,3.389,290.7,130,83.7,85.3,198.2,196.9,340.5,318.3,632.8,543.0,58.3,59.5,5.5,5.3,9.6,13.8,32.1,26.7,286.31,1.523,5.132,195.14,556.83,0,,,130,False,True
27,2024-12-01T10:08:19Z,2024-12-01T10:08:19.000Z,1057,PRD1057,357075.138,6593061.856,357072.42,6593061.251,2.785,192.6,130,94.9,98.4,213.3,230.1,461.9,449.5,847.4,795.0,75.6,79.9,2.2,0.0,10.3,7.6,14.2,12.5,262.68,1.627,3.751,228.77,861.91,0,,,130,True,True
28,2024-12-01T10:08:43Z,2024-12-01T10:08:43.000Z,1099,PRD1099,357077.531,6593081.848,357075.116,6593081.488,2.442,188.5,130,89.9,85.4,160.9,147.1,312.8,294.6,601.4,569.6,56.6,49.9,3.9,8.1,12.4,14.9,31.0,35.2,207.59,1.34,2.971,147.0,573.14,0,,,130,True,True
29,2024-12-01T10:08:51Z,2024-12-01T10:08:51.000Z,1032,PRD1032,357040.167,6593032.826,357038.878,6593034.857,2.406,122.4,130,69.5,54.2,130.6,128.2,297.7,284.3,597.5,585.3,51.7,51.0,2.9,6.9,15.3,16.6,33.0,32.4,182.97,1.612,4.349,129.59,290.38,0,,,130,False,True
30,2024-12-01T10:09:12Z,2024-12-01T10:09:12.000Z,1023,PRD1023,357086.933,6593059.773,357086.727,6593063.11,3.343,93.5,130,58.5,51.1,159.2,150.0,251.9,247.5,628.1,617.1,41.9,42.5,8.4,6.8,17.5,16.4,40.6,41.1,215.41,1.044,4.372,148.52,367.81,0,,,130,True,True
31,2024-12-01T10:09:30Z,2024-12-01T10:09:30.000Z,1032,PRD1032,357040.167,6593032.826,357039.42,6593032.364,0.878,211.8,130,84.3,86.6,153.8,168.4,320.5,306.9,619.4,635.8,52.2,51.3,1.9,5.1,15.1,10.9,32.7,37.7,216.59,1.219,4.625,169.36,542.56,0,,,130,True,True
32,2024-12-01T10:09:49Z,2024-12-01T10:09:49.000Z,1086,PRD1086,357009.981,6593042.806,357007.906,6593040.975,2.767,221.4,130,68.4,67.2,167.3,162.2,302.6,300.5,701.0,692.5,51.3,48.1,6.7,6.5,19.7,12.5,29.0,39.4,200.52,1.258,6.414,165.02,509.36,0,,,130,False,True
33,2024-12-01T10:10:15Z,2024-12-01T10:10:15.000Z,1005,PRD1005,357020.785,6593012.466,357022.491,6593011.213,2.117,323.7,130,41.5,44.7,124.2,124.3,229.6,220.9,506.2,475.7,38.4,38.1,8.8,7.9,13.8,19.5,47.7,42.4,157.61,1.125,4.892,126.7,410.68,0,,,130,False,True
34,2024-12-01T10:10:24Z,2024-12-01T10:10:24.000Z,1084,PRD1084,356999.577,6593038.048,357000.196,6593040.203,2.242,74.0,130,59.6,56.3,189.6,193.0,292.7,287.1,626.7,635.2,47.2,49.6,6.4,3.9,15.2,16.5,37.6,33.9,255.55,1.119,5.163,188.69,479.01,0,,,130,False,True
35,2024-12-01T10:10:40Z,2024-12-01T10:10:40.000Z,1042,PRD1042,356997.196,6593017.301,356996.848,6593013.149,4.166,265.2,130,44.9,45.6,123.2,110.9,223.2,223.9,595.4,582.1,38.9,38.9,6.4,4.5,16.1,17.5,45.0,43.6,159.34,1.168,5.812,112.64,329.6,0,,,130,False,True
36,2024-12-01T10:10:53Z,2024-12-01T10:10:53.000Z,1012,PRD1012,357057.158,6593033.067,357057.732,6593036.636,3.615,80.9,130,66.7,63.2,158.9,183.4,308.1,326.6,495.9,551.1,54.2,57.3,5.8,5.0,13.5,10.1,32.3,32.6,204.09,1.415,3.858,182.85,481.09,0,,,130,True,True
37,2024-12-01T10:11:05Z,2024-12-01T10:11:05.000Z,1116,PRD1116,357003.383,6593048.612,357005.226,6593045.738,3.414,302.7,130,92.7,88.1,193.2,183.0,287.6,265.9,544.4,573.1,55.9,43.3,4.8,5.7,14.6,14.1,29.5,42.6,226.45,1.061,5.327,179.7,607.2,0,,,130,True,True
38,2024-12-01T10:11:22Z,2024-12-01T10:11:22.000Z,1116,PRD1116,357003.383,6593048.612,357004.534,6593044.646,4.129,286.2,130,85.5,77.8,203.3,227.1,281.6,298.2,533.5,584.1,50.8,48.2,8.3,6.5,17.0,16.1,32.2,35.7,239.64,1.249,5.829,226.1,489.85,0,,,130,True,True
39,2024-12-01T10:11:39Z,2024-12-01T10:11:39.000Z,1118,PRD1118,356992.99,6593042.352,356992.994,6593044.244,1.892,89.9,130,58.0,58.0,134.2,134.6,247.3,258.9,565.8,512.7,42.8,46.6,7.7,8.5,15.2,16.6,42.0,36.8,180.09,0.871,6.423,137.12,451.12,0,,,130,False,True
40,2024-12-01T10:11:53Z,2024-12-01T10:11:53.000Z,1112,PRD1112,357024.167,6593060.141,357022.373,6593063.702,3.987,116.7,130,65.8,67.0,186.8,182.9,263.9,287.1,593.6,567.9,48.1,45.0,4.7,6.4,12.8,12.3,39.1,42.7,216.0,1.369,4.73,183.56,525.97,0,,,130,True,True
41,2024-12-01T10:12:19Z,2024-12-01T10:12:19.000Z,1012,PRD1012,357057.158,6593033.067,357060.968,6593031.797,4.016,341.6,130,66.3,67.1,173.1,170.2,290.5,297.5,584.3,573.9,49.3,49.4,5.3,3.3,12.0,15.6,38.7,35.1,223.9,1.507,3.549,172.1,626.43,0,,,130,False,True
42,2024-12-01T10:12:32Z,2024-12-01T10:12:32.000Z,1072,PRD1072,357032.167,6593046.415,357030.618,6593049.259,3.239,118.6,130,65.0,63.6,144.3,137.6,347.1,293.6,578.9,591.5,59.7,51.0,6.4,7.1,13.3,11.9,26.9,37.1,166.44,1.277,4.936,138.46,366.75,0,,,130,False,True
43,2024-12-01T10:12:35Z,2024-12-01T10:12:35.000Z,1064,PRD1064,357073.737,6593070.382,357075.161,6593073.267,3.218,63.7,130,62.5,68.1,163.5,162.8,262.8,252.8,535.6,520.6,47.5,41.7,4.4,9.2,14.7,13.2,37.8,45.1,230.21,1.244,4.106,161.14,425.3,0,,,130,False,True
44,2024-12-01T10:12:52Z,2024-12-01T10:12:52.000Z,1107,PRD1107,357050.703,6593076.06,357049.337,6593079.357,3.569,112.5,130,54.6,46.8,130.3,123.5,221.8,219.0,553.7,526.5,37.5,36.0,7.2,7.8,17.5,16.8,45.1,47.2,176.72,1.337,5.786,123.32,346.07,0,,,130,True,True
45,2024-12-01T10:13:22Z,2024-12-01T10:13:22.000Z,1006,PRD1006,357025.981,6593015.224,357028.487,6593013.633,2.968,327.6,130,70.0,66.8,151.1,151.5,237.3,225.4,482.8,464.5,39.1,39.8,6.5,8.8,13.8,17.4,47.1,42.8,201.01,1.266,5.97,152.15,450.19,0,,,130,False,False
46,2024-12-01T10:13:44Z,2024-12-01T10:13:44.000Z,1041,PRD1041,356992.0,6593014.242,356993.123,6593016.433,2.462,62.9,130,51.0,45.8,140.0,159.9,238.2,265.8,450.5,450.3,41.1,47.4,6.7,6.9,17.6,13.8,41.3,38.8,171.91,1.237,3.9,156.41,509.0,0,,,130,False,True
47,2024-12-01T10:14:01Z,2024-12-01T10:14:01.000Z,1110,PRD1110,357034.56,6593066.317,357032.294,6593068.916,3.448,131.1,130,49.9,51.1,129.7,139.3,320.0,327.3,662.6,723.5,53.7,57.8,6.5,3.6,14.2,14.4,32.1,27.8,168.39,1.459,8.929,140.03,456.84,0,,,130,False,True
48,2024-12-01T10:14:12Z,2024-12-01T10:14:12.000Z,1095,PRD1095,357056.746,6593070.026,357057.857,6593068.889,1.59,314.4,130,96.2,100.3,196.7,193.7,340.4,320.9,666.0,621.1,60.1,56.5,3.0,2.2,12.3,11.3,27.6,32.2,231.55,1.32,4.116,194.11,671.65,0,,,130,False,True
49,2024-12-01T10:14:34Z,2024-12-01T10:14:34.000Z,1030,PRD1030,357050.56,6593038.48,357048.518,6593041.073,3.301,128.2,130,74.0,69.3,145.2,124.2,256.2,280.1,552.7,559.6,46.4,52.4,6.7,5.0,14.7,13.2,38.9,34.4,179.0,1.32,6.096,125.9,388.94,0,,,130,True,True
50,2024-12-01T10:14:55Z,2024-12-01T10:14:55.000Z,1023,PRD1023,357086.933,6593059.773,357086.679,6593060.608,0.873,106.9,130,61.9,72.8,176.2,168.9,289.7,290.8,716.8,753.6,49.7,49.9,6.8,6.6,12.8,16.1,37.5,34.0,245.94,1.477,5.386,168.02,708.49,0,,,130,False,True
51,2024-12-01T10:15:20Z,2024-12-01T10:15:20.000Z,1080,PRD1080,356990.598,6593022.716,356991.163,6593023.896,1.309,64.4,130,56.5,59.3,126.6,130.0,311.1,281.6,592.1,611.4,52.2,50.6,7.7,8.4,14.8,20.4,33.0,29.0,180.88,1.117,4.761,128.3,322.67,0,,,130,True,True
52,2024-12-01T10:15:42Z,2024-12-01T10:15:42.000Z,1023,PRD1023,357086.933,6593059.773,357089.117,6593061.058,2.534,30.5,130,60.4,51.9,168.1,168.3,325.2,312.3,703.9,688.0,58.9,54.8,3.9,5.9,11.0,9.8,30.1,35.4,206.48,1.253,5.242,166.24,458.36,0,,,130,False,True
53,2024-12-01T10:16:00Z,2024-12-01T10:16:00.000Z,1109,PRD1109,357039.756,6593069.141,357038.605,6593071.977,3.061,112.1,130,54.7,62.5,148.2,138.0,259.8,252.3,561.1,561.4,41.4,44.0,7.2,6.1,14.1,13.7,44.5,42.3,172.1,1.277,6.195,142.49,445.25,0,,,130,True,True
54,2024-12-01T10:16:14Z,2024-12-01T10:16:14.000Z,1087,PRD1087,357015.177,6593045.739,357018.478,6593045.613,3.303,357.8,130,81.5,72.4,175.1,188.4,283.1,285.7,530.5,514.7,49.3,49.7,8.2,7.4,12.6,9.8,38.1,40.5,224.34,1.037,5.898,189.05,659.43,0,,,130,False,False
55,2024-12-01T10:16:32Z,2024-12-01T10:16:32.000Z,1042,PRD1042,356997.196,6593017.301,356998.473,6593016.133,1.73,317.5,130,47.7,43.5,124.5,130.8,232.0,242.0,600.1,603.8,44.8,44.9,7.0,7.6,12.7,18.5,42.5,36.5,148.36,1.333,5.936,132.17,531.95,0,,,130,False,True
56,2024-12-01T10:16:59Z,2024-12-01T10:16:59.000Z,1004,PRD1004,357015.588,6593009.266,357015.921,6593008.467,0.866,292.6,130,69.3,66.6,171.5,159.3,312.3,233.9,541.7,530.4,59.6,41.0,5.7,9.0,16.1,17.2,24.3,41.8,221.86,1.26,6.095,160.21,459.84,0,,,130,True,True
57,2024-12-01T10:17:26Z,2024-12-01T10:17:26.000Z,1051,PRD1051,357044.669,6593044.7,357043.818,6593046.659,2.136,113.5,130,61.8,66.7,148.9,138.2,334.1,282.6,582.0,589.3,59.0,51.9,9.2,7.7,14.3,17.7,26.7,30.4,205.0,0.88,5.274,139.83,358.47,0,,,130,True,True
58,2024-12-01T10:17:49Z,2024-12-01T10:17:49.000Z,1078,PRD1078,357000.99,6593028.338,356999.143,6593026.107,2.896,230.4,130,62.6,68.6,151.8,170.8,261.6,286.6,532.5,507.0,51.8,49.1,9.2,5.0,17.8,16.1,30.4,34.8,180.17,1.207,5.362,174.92,496.85,0,,,130,False,True
59,2024-12-01T10:18:08Z,2024-12-01T10:18:08.000Z,1067,PRD1067,357058.148,6593061.667,357057.877,6593064.294,2.641,95.9,130,51.4,54.2,117.6,128.2,225.5,217.9,579.9,525.3,39.6,36.3,6.7,7.9,14.7,16.0,45.7,47.7,155.94,1.17,6.676,128.75,345.83,0,,,130,False,True
60,2024-12-01T10:18:29Z,2024-12-01T10:18:29.000Z,1013,PRD1013,357062.354,6593036.367,357061.645,6593036.655,0.765,157.9,130,47.5,51.8,130.8,145.0,243.5,221.6,578.1,560.5,37.5,37.0,7.1,8.2,19.4,19.4,43.2,43.6,165.11,1.146,5.48,149.0,344.93,0,,,130,True,True
61,2024-12-01T10:18:43Z,2024-12-01T10:18:43.000Z,1088,PRD1088,357020.373,6593048.757,357021.534,6593051.239,2.74,64.9,130,54.4,57.7,130.1,138.6,220.8,260.1,481.2,551.2,40.0,46.5,7.3,5.8,16.4,14.8,43.6,38.7,174.67,1.429,4.774,134.79,288.11,0,,,130,True,True
62,2024-12-01T10:18:58Z,2024-12-01T10:18:58.000Z,1038,PRD1038,357008.99,6593014.514,357009.474,6593013.602,1.032,298.0,130,57.1,58.6,136.4,142.8,258.0,231.5,523.1,524.0,46.7,37.7,6.7,8.2,19.3,16.7,34.0,45.6,157.39,1.229,5.629,144.61,523.48,0,,,130,True,True
63,2024-12-01T10:19:13Z,2024-12-01T10:19:13.000Z,1113,PRD1113,357018.971,6593057.191,357015.87,6593059.067,3.624,148.8,130,89.2,98.0,204.2,213.2,326.3,323.0,525.4,554.2,59.6,59.0,7.6,4.9,13.7,11.9,26.7,29.1,240.91,1.289,6.466,213.59,584.4,0,,,130,False,True
64,2024-12-01T10:19:31Z,2024-12-01T10:19:31.000Z,1070,PRD1070,357042.56,6593052.732,357042.516,6593054.771,2.04,91.2,130,76.3,82.9,182.8,174.9,361.2,383.5,615.5,664.3,63.3,63.8,5.9,4.7,9.8,11.9,26.9,24.3,262.41,1.323,5.115,176.98,527.3,0,,,130,True,True
65,2024-12-01T10:19:53Z,2024-12-01T10:19:53.000Z,1028,PRD1028,357060.952,6593044.655,357059.303,6593042.686,2.568,230.0,130,55.7,59.5,111.9,124.7,195.5,225.5,577.3,587.2,37.6,39.4,10.5,8.6,16.3,13.4,46.1,47.3,138.35,1.659,6.268,127.49,392.95,0,,,130,False,True
66,2024-12-01T10:20:20Z,2024-12-01T10:20:20.000Z,1049,PRD1049,357034.231,6593038.719,357033.859,6593041.034,2.345,99.1,130,86.9,87.5,195.9,218.0,319.4,317.7,616.1,634.6,57.2,53.7,6.6,7.4,10.0,13.9,32.8,32.4,258.57,1.437,4.847,222.66,659.19,0,,,130,True,True
67,2024-12-01T10:20:38Z,2024-12-01T10:20:38.000Z,1091,PRD1091,357035.962,6593057.907,357032.275,6593059.31,3.945,159.2,130,50.8,48.0,141.2,141.2,277.1,289.4,552.3,531.9,46.6,49.2,8.9,6.1,15.3,17.1,38.1,33.7,172.55,1.103,5.449,141.35,361.32,0,,,130,True,True
68,2024-12-01T10:21:02Z,2024-12-01T10:21:02.000Z,1101,PRD1101,357081.325,6593093.429,357083.443,6593092.718,2.234,341.4,130,74.7,68.9,191.1,176.4,425.4,461.8,695.4,690.2,76.2,75.3,6.2,3.9,6.9,6.3,16.9,18.4,248.56,1.145,5.822,173.92,507.68,0,,,130,False,True
69,2024-12-01T10:21:13Z,2024-12-01T10:21:13.000Z,1009,PRD1009,357041.569,6593024.0,357039.125,6593027.41,4.196,125.6,130,53.9,60.1,154.1,148.4,261.2,263.5,546.3,540.0,46.7,48.9,4.4,6.6,16.5,17.5,36.9,33.7,213.37,0.983,5.669,144.44,417.75,0,,,130,True,True
70,2024-12-01T10:21:32Z,2024-12-01T10:21:32.000Z,1018,PRD1018,357088.335,6593051.334,357086.807,6593050.028,2.01,220.5,130,76.7,82.0,162.2,147.8,352.9,365.9,638.4,674.7,63.2,64.3,0.3,4.2,12.5,12.8,24.3,22.9,223.29,1.045,5.33,147.96,451.54,0,,,130,True,True
71,2024-12-01T10:21:59Z,2024-12-01T10:21:59.000Z,1079,PRD1079,356995.794,6593025.687,356994.936,6593028.318,2.768,108.1,130,58.9,53.0,127.4,115.5,206.8,193.9,477.2,516.8,34.4,39.2,7.1,10.9,17.3,16.5,48.3,44.3,169.28,1.1,3.368,117.24,412.92,0,,,130,True,True
72,2024-12-01T10:22:12Z,2024-12-01T10:22:12.000Z,1120,PRD1120,356982.598,6593036.514,356982.981,6593034.653,1.9,281.6,130,61.3,62.9,139.9,148.3,237.3,256.8,533.3,515.5,43.2,40.0,6.9,9.8,15.1,17.4,41.6,42.6,180.3,1.424,6.192,147.75,432.35,0,,,130,True,True
73,2024-12-01T10:22:34Z,2024-12-01T10:22:34.000Z,1081,PRD1081,356984.0,6593027.808,356985.155,6593031.057,3.449,70.4,130,60.5,60.5,114.5,114.0,235.5,217.5,499.3,488.5,38.7,39.1,6.9,9.0,18.8,16.8,42.5,44.1,142.58,1.134,5.188,115.64,392.4,0,,,130,False,True
74,2024-12-01T10:22:42Z,2024-12-01T10:22:42.000Z,1080,PRD1080,356990.598,6593022.716,356988.175,6593023.499,2.546,162.1,130,56.7,54.3,131.1,115.8,314.2,324.4,575.4,596.2,55.9,57.0,6.6,5.2,11.4,16.7,32.8,26.3,175.09,0.95,8.493,114.19,392.98,0,,,130,True,True
75,2024-12-01T10:23:05Z,2024-12-01T10:23:05.000Z,1049,PRD1049,357034.231,6593038.719,357034.908,6593037.118,1.738,292.9,130,84.6,80.1,167.4,153.4,283.8,262.4,570.1,553.1,49.1,46.2,8.6,5.8,17.4,18.7,33.5,35.1,192.84,1.273,5.092,151.32,353.95,0,,,130,False,True
76,2024-12-01T10:23:17Z,2024-12-01T10:23:17.000Z,1088,PRD1088,357020.373,6593048.757,357021.427,6593046.949,2.092,300.3,130,66.3,56.3,144.3,145.7,265.4,241.8,505.4,473.4,47.1,43.7,7.4,9.3,17.2,16.3,35.7,40.0,172.65,1.342,5.67,144.83,412.81,0,,,130,True,True
77,2024-12-01T10:23:33Z,2024-12-01T10:23:33.000Z,1040,PRD1040,356998.598,6593008.753,356994.658,6593006.247,4.669,212.5,130,56.1,53.6,110.7,98.2,252.9,265.9,517.0,503.7,46.7,47.6,7.3,6.2,13.5,19.1,39.8,33.2,156.36,0.848,5.929,101.1,375.01,0,,,130,True,True
78,2024-12-01T10:23:54Z,2024-12-01T10:23:54.000Z,1080,PRD1080,356990.598,6593022.716,356992.553,6593021.946,2.101,338.5,130,50.1,48.8,112.0,105.4,286.4,297.7,523.5,553.1,43.2,51.1,3.7,4.9,17.4,17.4,39.5,31.5,131.52,1.254,5.148,105.14,326.18,0,,,130,False,True
