pattern_number,hole_number,hole_id,deck,deck_type,actual_x,actual_y,actual_collar_rl,actual_toe_rl,actual_hole_length_m,explosive_product,explosive_density_gcc,hole_diameter_mm,design_stemming_m,actual_stemming_m,design_explosive_column_m,actual_explosive_column_m,design_explosive_kg,actual_explosive_kg,charge_factor_kg_per_m,charge_variance_pct,charge_status
8,22,8-H-022,1,charge,363541.808,6591816.176,200.061,183.905,16.156,ANFO,0.8,229.0,4.74,4.43,11.42,11.73,376.19,386.476,23.922,2.73,As charged
8,23,8-H-023,1,charge,363540.938,6591807.985,200.082,183.593,16.489,ANFO,0.8,229.0,4.89,7.14,11.6,9.35,382.135,308.021,18.68,-19.39,Undercharged - review
8,24,8-H-024,1,charge,363540.156,6591800.445,200.058,183.761,16.297,ANFO,0.8,229.0,4.51,4.81,11.79,11.48,388.441,378.365,23.217,-2.59,As charged
8,25,8-H-025,1,charge,363539.259,6591792.345,199.937,183.866,16.071,ANFO,0.8,229.0,5.14,4.94,10.93,11.14,360.164,366.912,22.831,1.87,As charged
8,26,8-H-026,1,charge,363538.164,6591784.135,199.988,183.953,16.035,ANFO,0.8,229.0,4.88,5.4,11.16,10.63,367.621,350.333,21.848,-4.7,As charged
8,27,8-H-027,1,charge,363536.245,6591828.854,200.013,182.245,17.768,ANFO,0.8,229.0,5.07,4.97,12.7,12.8,418.396,421.66,23.731,0.78,As charged
8,28,8-H-028,1,charge,363535.57,6591820.953,199.999,183.809,16.19,ANFO,0.8,229.0,4.61,5.22,11.58,10.97,381.564,361.504,22.329,-5.26,As charged
8,29,8-H-029,1,charge,363534.451,6591813.132,200.018,183.572,16.446,ANFO,0.8,229.0,4.72,4.76,11.72,11.69,386.311,385.06,23.414,-0.32,As charged
8,30,8-H-030,1,charge,363534.2,6591805.837,200.079,183.476,16.603,ANFO,0.8,229.0,4.83,5.09,11.77,11.51,387.786,379.404,22.852,-2.16,As charged
8,31,8-H-031,1,charge,363532.573,6591797.532,199.949,183.262,16.687,ANFO,0.8,229.0,4.9,4.83,11.79,11.86,388.401,390.792,23.419,0.62,As charged
8,32,8-H-032,1,charge,363531.91,6591789.502,200.087,183.556,16.531,ANFO,0.8,229.0,5.07,5.5,11.46,11.03,377.704,363.346,21.98,-3.8,As charged
8,33,8-H-033,1,charge,363531.086,6591781.642,200.068,183.573,16.495,ANFO,0.8,229.0,5.28,4.97,11.21,11.52,369.421,379.72,23.02,2.79,As charged
8,34,8-H-034,1,charge,363529.206,6591825.93,200.077,183.698,16.379,ANFO,0.8,229.0,5.15,4.34,11.23,12.04,369.955,396.596,24.214,7.2,Minor variance
8,35,8-H-035,1,charge,363527.746,6591817.283,199.933,184.296,15.637,ANFO,0.8,229.0,4.87,4.42,10.77,11.22,354.727,369.702,23.643,4.22,As charged
8,36,8-H-036,1,charge,363526.682,6591809.779,199.961,183.582,16.379,ANFO,0.8,229.0,4.92,5.44,11.46,10.94,377.62,360.573,22.014,-4.51,As charged
8,37,8-H-037,1,charge,363525.911,6591801.913,200.061,183.578,16.483,ANFO,0.8,229.0,4.56,4.62,11.93,11.86,392.94,390.896,23.715,-0.52,As charged
8,38,8-H-038,1,charge,363525.355,6591793.913,200.005,184.845,15.16,ANFO,0.8,229.0,4.54,4.67,10.62,10.49,349.948,345.668,22.801,-1.22,As charged
8,39,8-H-039,1,charge,363524.37,6591786.12,199.985,183.503,16.482,ANFO,0.8,229.0,5.03,5.9,11.45,10.58,377.311,348.527,21.146,-7.63,Minor variance
8,40,8-H-040,1,charge,363522.696,6591830.294,200.013,183.413,16.6,ANFO,0.8,229.0,5.42,4.55,11.18,12.05,368.501,396.976,23.914,7.73,Minor variance
8,41,8-H-041,1,charge,363521.648,6591822.79,199.861,182.954,16.907,ANFO,0.8,229.0,5.33,5.97,11.58,10.93,381.521,360.245,21.307,-5.58,As charged
8,42,8-H-042,1,charge,363520.192,6591815.071,200.091,183.209,16.882,ANFO,0.8,229.0,4.95,6.46,11.93,10.42,393.022,343.401,20.341,-12.63,Undercharged - review
8,43,8-H-043,1,charge,363519.742,6591806.588,199.974,183.918,16.056,ANFO,0.8,229.0,5.11,5.47,10.95,10.59,360.773,348.799,21.724,-3.32,As charged
8,44,8-H-044,1,charge,363519.775,6591798.243,199.933,183.81,16.123,ANFO,0.8,229.0,4.6,4.66,11.53,11.47,379.763,377.813,23.433,-0.51,As charged
8,45,8-H-045,1,charge,363517.639,6591791.29,200.019,183.854,16.165,ANFO,0.8,229.0,5.12,5.69,11.04,10.47,363.807,345.072,21.347,-5.15,As charged
8,46,8-H-046,1,charge,363516.775,6591782.98,200.058,184.116,15.942,ANFO,0.8,229.0,4.62,4.91,11.32,11.03,373.154,363.572,22.806,-2.57,As charged
8,47,8-H-047,1,charge,363515.272,6591826.97,200.028,183.255,16.773,ANFO,0.8,229.0,4.62,4.81,12.15,11.97,400.318,394.318,23.509,-1.5,As charged
8,48,8-H-048,1,charge,363514.107,6591819.4,199.949,183.206,16.743,ANFO,0.8,229.0,5.25,4.8,11.49,11.94,378.588,393.509,23.503,3.94,As charged
8,49,8-H-049,1,charge,363513.146,6591811.847,200.079,183.568,16.511,ANFO,0.8,229.0,4.99,4.99,11.52,11.53,379.726,379.749,23.0,0.01,As charged
8,50,8-H-050,1,charge,363512.478,6591804.094,199.946,183.244,16.702,ANFO,0.8,229.0,4.95,5.04,11.75,11.67,387.226,384.395,23.015,-0.73,As charged
8,51,8-H-051,1,charge,363511.177,6591795.468,200.128,183.879,16.249,ANFO,0.8,229.0,4.91,5.14,11.34,11.11,373.592,365.923,22.52,-2.05,As charged
8,52,8-H-052,1,charge,363510.511,6591787.736,200.03,183.997,16.033,ANFO,0.8,229.0,4.74,4.04,11.3,11.99,372.183,395.083,24.642,6.15,Minor variance
8,53,8-H-053,1,charge,363508.64,6591832.802,199.845,183.554,16.291,ANFO,0.8,229.0,4.95,4.79,11.34,11.5,373.532,379.076,23.269,1.48,As charged
8,54,8-H-054,1,charge,363507.767,6591824.572,200.029,183.734,16.295,ANFO,0.8,229.0,4.71,5.11,11.59,11.19,381.732,368.694,22.626,-3.42,As charged
8,55,8-H-055,1,charge,363507.058,6591816.572,200.079,186.351,13.728,ANFO,0.8,229.0,4.27,4.58,9.46,9.15,311.789,301.382,21.954,-3.34,As charged
8,56,8-H-056,1,charge,363505.379,6591808.307,200.09,183.054,17.036,ANFO,0.8,229.0,5.24,5.48,11.79,11.56,388.519,380.804,22.353,-1.99,As charged
8,57,8-H-057,1,charge,363505.525,6591800.623,200.013,183.951,16.062,ANFO,0.8,229.0,4.62,5.1,11.44,10.96,376.927,361.278,22.493,-4.15,As charged
8,58,8-H-058,1,charge,363504.077,6591792.367,200.047,185.103,14.944,ANFO,0.8,229.0,4.19,4.72,10.76,10.23,354.453,336.965,22.549,-4.93,As charged
8,59,8-H-059,1,charge,363502.958,6591784.626,199.97,183.891,16.079,ANFO,0.8,229.0,4.79,5.59,11.29,10.48,371.938,345.449,21.484,-7.12,Minor variance
8,60,8-H-060,1,charge,363501.04,6591828.814,200.068,183.529,16.539,ANFO,0.8,229.0,4.74,4.31,11.8,12.23,388.859,402.936,24.363,3.62,As charged
8,61,8-H-061,1,charge,363500.773,6591821.278,199.932,182.943,16.989,ANFO,0.8,229.0,4.73,5.3,12.26,11.69,403.956,385.131,22.669,-4.66,As charged
8,62,8-H-062,1,charge,363498.798,6591813.308,199.982,183.984,15.998,ANFO,0.8,229.0,4.73,3.98,11.27,12.02,371.279,396.108,24.76,6.69,Minor variance
8,63,8-H-063,1,charge,363498.204,6591805.094,200.001,184.218,15.783,ANFO,0.8,229.0,4.49,4.19,11.3,11.59,372.186,381.996,24.203,2.64,As charged
8,64,8-H-064,1,charge,363497.332,6591797.272,200.034,183.378,16.656,ANFO,0.8,229.0,4.92,5.07,11.73,11.59,386.591,381.782,22.922,-1.24,As charged
8,65,8-H-065,1,charge,363496.815,6591789.286,199.932,184.678,15.254,ANFO,0.8,229.0,4.71,4.91,10.55,10.34,347.577,340.835,22.344,-1.94,As charged
8,66,8-H-066,1,charge,363494.846,6591834.073,199.979,183.376,16.603,ANFO,0.8,229.0,5.18,5.41,11.42,11.2,376.41,368.894,22.219,-2.0,As charged
8,67,8-H-067,1,charge,363493.67,6591826.129,200.136,183.838,16.298,ANFO,0.8,229.0,4.64,5.17,11.66,11.13,384.216,366.673,22.498,-4.57,As charged
8,68,8-H-068,1,charge,363492.941,6591817.804,199.984,183.755,16.229,ANFO,0.8,229.0,5.28,5.53,10.94,10.7,360.607,352.573,21.725,-2.23,As charged
8,69,8-H-069,1,charge,363491.821,6591810.625,200.072,183.772,16.3,ANFO,0.8,229.0,4.9,4.9,11.4,11.4,375.748,375.785,23.054,0.01,As charged
8,70,8-H-070,1,charge,363490.989,6591802.508,199.985,183.738,16.247,ANFO,0.8,229.0,4.61,4.8,11.63,11.45,383.3,377.19,23.216,-1.59,As charged
8,71,8-H-071,1,charge,363490.014,6591794.271,199.891,183.603,16.288,ANFO,0.8,229.0,4.69,5.8,11.59,10.49,381.991,345.508,21.212,-9.55,Minor variance
8,72,8-H-072,1,charge,363488.926,6591786.343,199.994,184.46,15.534,ANFO,0.8,229.0,5.21,5.72,10.32,9.81,340.147,323.382,20.818,-4.93,As charged
8,73,8-H-073,1,charge,363487.62,6591830.749,200.082,183.892,16.19,ANFO,0.8,229.0,5.21,5.55,10.98,10.64,361.944,350.655,21.659,-3.12,As charged
8,74,8-H-074,1,charge,363486.41,6591822.696,199.978,184.308,15.67,ANFO,0.8,229.0,4.86,4.14,10.81,11.53,356.247,380.062,24.254,6.69,Minor variance
8,75,8-H-075,1,charge,363485.361,6591814.851,200.007,184.531,15.476,ANFO,0.8,229.0,4.41,4.23,11.06,11.24,364.579,370.468,23.938,1.62,As charged
8,76,8-H-076,1,charge,363484.624,6591806.855,199.986,184.126,15.86,ANFO,0.8,229.0,5.08,4.2,10.78,11.66,355.317,384.131,24.22,8.11,Minor variance
8,77,8-H-077,1,charge,363483.681,6591799.169,200.173,184.274,15.899,ANFO,0.8,229.0,5.17,5.9,10.73,10.0,353.665,329.374,20.717,-6.87,Minor variance
8,78,8-H-078,1,charge,363481.912,6591791.708,199.915,184.156,15.759,ANFO,0.8,229.0,4.39,5.16,11.37,10.59,374.494,349.083,22.151,-6.79,Minor variance
8,79,8-H-079,1,charge,363480.798,6591835.828,199.957,184.31,15.647,ANFO,0.8,229.0,4.8,4.5,10.84,11.14,357.283,367.16,23.465,2.76,As charged
8,80,8-H-080,1,charge,363480.109,6591827.63,200.073,183.818,16.255,ANFO,0.8,229.0,4.86,5.15,11.4,11.11,375.624,366.006,22.517,-2.56,As charged
8,81,8-H-081,1,charge,363478.998,6591819.828,199.996,183.783,16.213,ANFO,0.8,229.0,5.17,5.62,11.05,10.59,363.937,348.931,21.522,-4.12,As charged
8,82,8-H-082,1,charge,363477.746,6591812.25,200.002,183.128,16.874,ANFO,0.8,229.0,4.62,5.01,12.26,11.87,403.835,391.013,23.172,-3.18,As charged
8,83,8-H-083,1,charge,363477.261,6591804.165,199.996,183.781,16.215,ANFO,0.8,229.0,4.46,5.41,11.75,10.8,387.215,355.933,21.951,-8.08,Minor variance
8,84,8-H-084,1,charge,363476.117,6591795.834,200.149,184.161,15.988,ANFO,0.8,229.0,4.93,4.86,11.06,11.13,364.281,366.639,22.932,0.65,As charged
8,85,8-H-085,1,charge,363473.569,6591832.566,199.98,183.989,15.991,ANFO,0.8,229.0,4.6,3.85,11.39,12.14,375.448,400.152,25.024,6.58,Minor variance
8,86,8-H-086,1,charge,363472.512,6591825.296,200.065,183.247,16.818,ANFO,0.8,229.0,4.95,4.65,11.87,12.17,391.197,400.892,23.837,2.48,As charged
8,87,8-H-087,1,charge,363471.743,6591816.513,200.03,185.706,14.324,ANFO,0.8,229.0,4.22,4.15,10.1,10.17,332.906,335.074,23.392,0.65,As charged
8,88,8-H-088,1,charge,363470.563,6591808.687,200.039,183.55,16.489,ANFO,0.8,229.0,5.33,5.61,11.16,10.88,367.639,358.511,21.742,-2.48,As charged
8,89,8-H-089,1,charge,363469.366,6591800.662,199.974,184.162,15.812,ANFO,0.8,229.0,4.38,4.36,11.43,11.45,376.611,377.292,23.861,0.18,As charged
8,90,8-H-090,1,charge,363468.547,6591792.992,199.955,184.394,15.561,ANFO,0.8,229.0,4.4,4.65,11.16,10.91,367.747,359.471,23.101,-2.25,As charged
8,91,8-H-091,1,charge,363467.234,6591837.145,199.977,183.775,16.202,ANFO,0.8,229.0,4.72,5.3,11.48,10.91,378.228,359.326,22.178,-5.0,As charged
8,92,8-H-092,1,charge,363466.236,6591829.384,200.029,183.953,16.076,ANFO,0.8,229.0,5.38,6.28,10.7,9.8,352.404,322.762,20.077,-8.41,Minor variance
8,93,8-H-093,1,charge,363465.164,6591821.777,200.027,183.928,16.099,ANFO,0.8,229.0,5.16,4.91,10.94,11.19,360.437,368.657,22.899,2.28,As charged
8,94,8-H-094,1,charge,363464.425,6591813.744,200.024,183.914,16.11,ANFO,0.8,229.0,4.62,5.29,11.49,10.82,378.436,356.527,22.131,-5.79,As charged
8,95,8-H-095,1,charge,363463.127,6591805.746,200.021,184.233,15.788,ANFO,0.8,229.0,4.76,5.36,11.03,10.43,363.345,343.584,21.762,-5.44,As charged
8,96,8-H-096,1,charge,363462.266,6591797.688,200.104,183.932,16.172,ANFO,0.8,229.0,4.7,4.61,11.47,11.57,377.948,381.085,23.565,0.83,As charged
8,97,8-H-097,1,charge,363459.963,6591834.291,199.968,183.709,16.259,ANFO,0.8,229.0,5.05,4.62,11.21,11.64,369.221,383.484,23.586,3.86,As charged
8,98,8-H-098,1,charge,363458.464,6591826.206,199.936,184.294,15.642,ANFO,0.8,229.0,4.72,4.48,10.92,11.17,359.774,367.932,23.522,2.27,As charged
8,100,8-H-100,1,charge,363456.508,6591810.377,199.927,183.628,16.299,ANFO,0.8,229.0,4.67,4.92,11.63,11.38,383.115,374.981,23.006,-2.12,As charged
8,101,8-H-101,1,charge,363455.764,6591802.041,200.007,183.747,16.26,ANFO,0.8,229.0,5.08,5.53,11.18,10.73,368.266,353.393,21.734,-4.04,As charged
8,102,8-H-102,1,charge,363454.703,6591794.642,200.039,183.828,16.211,ANFO,0.8,229.0,4.8,4.71,11.41,11.5,375.953,378.853,23.37,0.77,As charged
8,103,8-H-ADD-001,1,charge,363457.364,6591817.707,200.004,182.871,17.133,ANFO,0.8,165.0,5.0,5.23,12.13,11.9,207.562,203.608,11.884,-1.91,As charged
