pattern_number,hole_number,hole_id,deck,deck_type,actual_x,actual_y,actual_collar_rl,actual_toe_rl,actual_hole_length_m,explosive_product,explosive_density_gcc,hole_diameter_mm,design_stemming_m,actual_stemming_m,design_explosive_column_m,actual_explosive_column_m,design_explosive_kg,actual_explosive_kg,charge_factor_kg_per_m,charge_variance_pct,charge_status
9,37,9-H-037,1,charge,363678.163,6591714.183,199.944,184.095,15.849,ANFO,0.8,229.0,5.02,5.54,10.82,10.31,356.673,339.833,21.442,-4.72,As charged
9,38,9-H-038,1,charge,363678.672,6591705.8,199.924,183.57,16.354,ANFO,0.8,229.0,5.1,4.68,11.25,11.68,370.824,384.692,23.523,3.74,As charged
9,39,9-H-039,1,charge,363664.76,6591772.766,199.915,183.615,16.3,ANFO,0.8,229.0,4.84,5.25,11.46,11.05,377.766,364.237,22.346,-3.58,As charged
9,40,9-H-040,1,charge,363665.745,6591765.416,200.007,182.961,17.046,ANFO,0.8,229.0,5.6,3.64,11.45,13.4,377.142,441.675,25.911,17.11,Over design - review
9,41,9-H-041,1,charge,363666.327,6591757.293,200.057,183.942,16.115,ANFO,0.8,229.0,4.7,4.27,11.42,11.85,376.132,390.391,24.225,3.79,As charged
9,42,9-H-042,1,charge,363667.466,6591749.189,200.054,183.738,16.316,ANFO,0.8,229.0,4.34,3.09,11.98,13.23,394.7,435.851,26.713,10.43,Over design - review
9,43,9-H-043,1,charge,363668.177,6591740.793,199.967,183.336,16.631,ANFO,0.8,229.0,5.33,5.04,11.3,11.6,372.444,382.067,22.973,2.58,As charged
9,44,9-H-044,1,charge,363669.126,6591733.352,199.939,184.852,15.087,ANFO,0.8,229.0,4.29,4.07,10.8,11.01,355.742,362.921,24.055,2.02,As charged
9,45,9-H-045,1,charge,363669.632,6591725.709,200.074,183.734,16.34,ANFO,0.8,229.0,4.85,4.5,11.49,11.84,378.682,390.214,23.881,3.05,As charged
9,46,9-H-046,1,charge,363670.711,6591717.005,200.042,185.978,14.064,ANFO,0.8,229.0,3.77,3.21,10.29,10.85,339.062,357.589,25.426,5.46,As charged
9,47,9-H-047,1,charge,363671.594,6591708.993,199.954,185.248,14.706,ANFO,0.8,229.0,4.56,4.4,10.15,10.31,334.467,339.596,23.092,1.53,As charged
9,48,9-H-048,1,charge,363672.108,6591701.328,199.99,183.06,16.93,ANFO,0.8,229.0,4.88,4.0,12.05,12.93,397.187,426.141,25.171,7.29,Minor variance
9,49,9-H-049,1,charge,363658.267,6591767.975,199.875,183.081,16.794,ANFO,0.8,229.0,4.68,4.03,12.12,12.76,399.254,420.511,25.039,5.32,As charged
9,50,9-H-050,1,charge,363659.268,6591760.381,199.98,182.665,17.315,ANFO,0.8,229.0,4.89,4.34,12.42,12.97,409.242,427.392,24.683,4.43,As charged
9,51,9-H-051,1,charge,363660.076,6591752.007,199.931,183.964,15.967,ANFO,0.8,229.0,4.77,4.64,11.19,11.32,368.859,373.111,23.368,1.15,As charged
9,52,9-H-052,1,charge,363660.25,6591744.164,199.975,184.411,15.564,ANFO,0.8,229.0,4.52,3.96,11.05,11.61,364.036,382.473,24.574,5.06,As charged
9,53,9-H-053,1,charge,363661.387,6591736.188,199.955,185.761,14.194,ANFO,0.8,229.0,4.07,3.54,10.13,10.66,333.683,351.097,24.736,5.22,As charged
9,54,9-H-054,1,charge,363662.521,6591728.567,200.123,183.754,16.369,ANFO,0.8,229.0,5.1,7.5,11.27,8.68,371.334,285.879,17.465,-23.01,Undercharged - review
9,55,9-H-055,1,charge,363663.284,6591720.123,199.962,184.005,15.957,ANFO,0.8,229.0,4.45,3.62,11.5,12.34,379.009,406.614,25.482,7.28,Minor variance
9,56,9-H-056,1,charge,363663.932,6591712.608,200.035,184.557,15.478,ANFO,0.8,229.0,4.9,5.1,10.58,10.38,348.495,342.077,22.101,-1.84,As charged
9,57,9-H-057,1,charge,363664.838,6591704.28,200.042,183.887,16.155,ANFO,0.8,229.0,4.58,4.16,11.57,11.99,381.305,395.177,24.462,3.64,As charged
9,58,9-H-058,1,charge,363665.608,6591696.511,199.924,183.727,16.197,ANFO,0.8,229.0,5.3,5.4,10.9,10.8,359.211,355.748,21.964,-0.96,As charged
9,59,9-H-059,1,charge,363651.261,6591771.362,200.025,183.967,16.058,ANFO,0.8,229.0,5.1,5.44,10.96,10.62,361.13,350.01,21.797,-3.08,As charged
9,60,9-H-060,1,charge,363651.698,6591763.456,199.971,183.975,15.996,ANFO,0.8,229.0,5.02,5.1,10.97,10.9,361.537,359.106,22.45,-0.67,As charged
9,61,9-H-061,1,charge,363653.012,6591755.479,199.901,183.079,16.822,ANFO,0.8,229.0,5.23,4.52,11.59,12.3,381.954,405.408,24.1,6.14,Minor variance
9,62,9-H-062,1,charge,363653.055,6591747.826,199.917,183.028,16.889,ANFO,0.8,229.0,4.8,4.25,12.09,12.64,398.307,416.55,24.664,4.58,As charged
9,63,9-H-063,1,charge,363654.115,6591740.047,199.822,183.459,16.363,ANFO,0.8,229.0,5.05,4.3,11.31,12.07,372.778,397.577,24.297,6.65,Minor variance
9,64,9-H-064,1,charge,363655.49,6591731.748,199.917,183.786,16.131,ANFO,0.8,229.0,5.25,4.81,10.88,11.33,358.555,373.187,23.135,4.08,As charged
9,65,9-H-065,1,charge,363655.923,6591723.8,200.043,183.669,16.374,ANFO,0.8,229.0,5.39,5.35,10.98,11.02,361.876,363.096,22.175,0.34,As charged
9,66,9-H-066,1,charge,363656.848,6591715.657,199.9,184.638,15.262,ANFO,0.8,229.0,4.37,4.66,10.89,10.61,358.972,349.449,22.897,-2.65,As charged
9,67,9-H-067,1,charge,363657.238,6591707.279,199.941,183.565,16.376,ANFO,0.8,229.0,4.57,4.8,11.81,11.58,389.103,381.548,23.299,-1.94,As charged
9,68,9-H-068,1,charge,363657.861,6591699.874,199.905,183.857,16.048,ANFO,0.8,229.0,5.0,5.6,11.05,10.44,364.069,344.129,21.444,-5.48,As charged
9,69,9-H-069,1,charge,363644.587,6591766.687,199.98,183.23,16.75,ANFO,0.8,229.0,5.14,3.96,11.61,12.79,382.586,421.524,25.166,10.18,Over design - review
9,70,9-H-070,1,charge,363645.46,6591759.096,200.033,183.673,16.36,ANFO,0.8,229.0,4.97,4.58,11.39,11.78,375.152,388.001,23.716,3.42,As charged
9,71,9-H-071,1,charge,363646.201,6591750.637,200.031,183.681,16.35,ANFO,0.8,229.0,4.96,4.49,11.39,11.86,375.315,390.655,23.893,4.09,As charged
9,72,9-H-072,1,charge,363647.074,6591743.399,200.131,183.022,17.109,ANFO,0.8,229.0,5.27,5.09,11.84,12.02,390.115,396.099,23.151,1.53,As charged
9,73,9-H-073,1,charge,363647.893,6591734.823,199.97,182.917,17.053,ANFO,0.8,229.0,5.32,4.77,11.74,12.28,386.761,404.776,23.736,4.66,As charged
9,74,9-H-074,1,charge,363648.726,6591727.145,199.896,183.904,15.992,ANFO,0.8,229.0,4.45,3.26,11.55,12.73,380.431,419.462,26.229,10.26,Over design - review
9,75,9-H-075,1,charge,363649.958,6591719.464,199.843,183.149,16.694,ANFO,0.8,229.0,5.03,4.95,11.66,11.74,384.297,386.928,23.178,0.68,As charged
9,76,9-H-076,1,charge,363650.31,6591710.947,200.099,183.678,16.421,ANFO,0.8,229.0,4.87,4.38,11.55,12.04,380.59,396.674,24.157,4.23,As charged
9,77,9-H-077,1,charge,363650.79,6591702.975,199.908,183.527,16.381,ANFO,0.8,229.0,4.98,5.12,11.4,11.26,375.717,371.17,22.659,-1.21,As charged
