pattern_number,hole_number,hole_id,deck,deck_type,actual_x,actual_y,actual_collar_rl,actual_toe_rl,actual_hole_length_m,explosive_product,explosive_density_gcc,hole_diameter_mm,design_stemming_m,actual_stemming_m,design_explosive_column_m,actual_explosive_column_m,design_explosive_kg,actual_explosive_kg,charge_factor_kg_per_m,charge_variance_pct,charge_status
21,12,21-H-012,1,charge,363482.655,6591684.101,199.978,183.76,16.218,ANFO,0.8,229.0,5.11,5.48,11.1,10.74,365.852,353.873,21.82,-3.27,As charged
21,13,21-H-013,1,charge,363474.67,6591686.903,200.101,183.297,16.804,ANFO,0.8,229.0,5.51,5.88,11.29,10.92,372.088,359.802,21.412,-3.3,As charged
21,14,21-H-014,1,charge,363467.044,6591689.141,199.752,184.439,15.313,ANFO,0.8,229.0,4.72,4.33,10.6,10.98,349.133,361.739,23.623,3.61,As charged
21,15,21-H-015,1,charge,363459.284,6591692.071,200.01,183.265,16.745,ANFO,0.8,229.0,5.08,5.83,11.67,10.91,384.459,359.595,21.475,-6.47,Minor variance
21,16,21-H-016,1,charge,363451.89,6591694.4,199.991,183.446,16.545,ANFO,0.8,229.0,4.42,3.78,12.13,12.77,399.647,420.671,25.426,5.26,As charged
21,17,21-H-017,1,charge,363444.316,6591696.759,199.987,184.849,15.138,ANFO,0.8,229.0,4.3,3.86,10.84,11.28,357.115,371.608,24.548,4.06,As charged
21,18,21-H-018,1,charge,363437.153,6591699.442,199.929,183.541,16.388,ANFO,0.8,229.0,4.74,4.36,11.64,12.03,383.695,396.225,24.178,3.27,As charged
21,19,21-H-019,1,charge,363430.371,6591702.505,199.97,183.786,16.184,ANFO,0.8,229.0,4.81,5.56,11.37,10.62,374.736,349.91,21.621,-6.62,Minor variance
21,20,21-H-020,1,charge,363421.699,6591704.873,199.942,183.334,16.608,ANFO,0.8,229.0,5.48,5.5,11.13,11.11,366.701,366.064,22.041,-0.17,As charged
21,21,21-H-021,1,charge,363413.932,6591707.172,199.88,183.444,16.436,ANFO,0.8,229.0,5.03,4.84,11.4,11.6,375.767,382.187,23.253,1.71,As charged
21,22,21-H-022,1,charge,363406.759,6591710.479,200.114,183.992,16.122,ANFO,0.8,229.0,4.89,5.32,11.23,10.8,370.001,355.983,22.081,-3.79,As charged
21,23,21-H-023,1,charge,363399.082,6591712.924,199.992,184.343,15.649,ANFO,0.8,229.0,4.74,5.04,10.91,10.61,359.404,349.513,22.335,-2.75,As charged
21,24,21-H-024,1,charge,363391.968,6591715.636,200.061,183.504,16.557,ANFO,0.8,229.0,5.5,5.94,11.06,10.62,364.309,349.792,21.127,-3.98,As charged
21,25,21-H-025,1,charge,363384.119,6591717.802,199.996,183.562,16.434,ANFO,0.8,229.0,4.96,5.15,11.47,11.29,378.018,371.917,22.631,-1.61,As charged
21,26,21-H-026,1,charge,363488.054,6591689.354,199.938,185.073,14.865,ANFO,0.8,229.0,3.96,3.19,10.91,11.68,359.414,384.727,25.881,7.04,Minor variance
21,27,21-H-027,1,charge,363480.473,6591692.219,199.955,182.741,17.214,ANFO,0.8,229.0,5.31,5.27,11.9,11.94,392.131,393.518,22.86,0.35,As charged
21,28,21-H-028,1,charge,363473.424,6591694.494,199.941,183.25,16.691,ANFO,0.8,229.0,4.6,4.55,12.09,12.15,398.365,400.185,23.976,0.46,As charged
21,29,21-H-029,1,charge,363465.2,6591696.155,199.962,184.577,15.385,ANFO,0.8,229.0,4.55,5.17,10.84,10.21,357.137,336.502,21.872,-5.78,As charged
21,30,21-H-030,1,charge,363457.859,6591699.836,200.026,183.678,16.348,ANFO,0.8,229.0,5.18,5.02,11.17,11.32,367.942,373.114,22.823,1.41,As charged
21,31,21-H-031,1,charge,363450.4,6591702.787,199.996,184.259,15.737,ANFO,0.8,229.0,5.02,3.93,10.72,11.81,353.201,389.083,24.724,10.16,Over design - review
21,32,21-H-032,1,charge,363442.946,6591704.883,199.885,183.702,16.183,ANFO,0.8,229.0,4.92,3.89,11.26,12.29,371.049,404.95,25.023,9.14,Minor variance
21,33,21-H-033,1,charge,363436.056,6591707.974,199.944,184.414,15.53,ANFO,0.8,229.0,4.66,4.28,10.87,11.25,358.085,370.718,23.871,3.53,As charged
21,34,21-H-034,1,charge,363427.887,6591710.543,199.999,183.951,16.048,ANFO,0.8,229.0,4.68,4.45,11.36,11.59,374.435,381.989,23.803,2.02,As charged
21,35,21-H-035,1,charge,363420.095,6591713.258,200.068,183.301,16.767,ANFO,0.8,229.0,5.21,5.11,11.56,11.65,380.771,383.978,22.901,0.84,As charged
21,36,21-H-036,1,charge,363411.873,6591714.898,200.043,182.811,17.232,ANFO,0.8,229.0,5.24,6.33,12.0,10.9,395.269,359.308,20.851,-9.1,Minor variance
21,37,21-H-037,1,charge,363405.129,6591718.109,200.029,182.88,17.149,ANFO,0.8,229.0,4.97,5.04,12.18,12.11,401.435,399.084,23.272,-0.59,As charged
21,38,21-H-038,1,charge,363397.898,6591720.684,200.1,184.229,15.871,ANFO,0.8,229.0,4.7,4.77,11.17,11.1,367.918,365.822,23.05,-0.57,As charged
21,39,21-H-039,1,charge,363390.512,6591723.38,199.914,183.373,16.541,ANFO,0.8,229.0,4.74,5.2,11.8,11.34,388.883,373.562,22.584,-3.94,As charged
21,40,21-H-040,1,charge,363382.371,6591726.065,199.901,183.962,15.939,ANFO,0.8,229.0,4.85,4.21,11.09,11.73,365.31,386.441,24.245,5.78,As charged
21,41,21-H-041,1,charge,363487.162,6591697.229,199.996,183.565,16.431,ANFO,0.8,229.0,4.8,5.07,11.63,11.36,383.078,374.29,22.78,-2.29,As charged
21,42,21-H-042,1,charge,363479.793,6591699.994,200.069,183.445,16.624,ANFO,0.8,229.0,5.0,5.0,11.62,11.62,382.925,382.882,23.032,-0.01,As charged
21,43,21-H-043,1,charge,363471.704,6591702.673,200.046,183.46,16.586,ANFO,0.8,229.0,4.96,5.49,11.63,11.09,383.207,365.513,22.037,-4.62,As charged
21,44,21-H-044,1,charge,363464.223,6591705.583,199.911,183.878,16.033,ANFO,0.8,229.0,4.43,4.4,11.6,11.63,382.302,383.18,23.899,0.23,As charged
21,45,21-H-045,1,charge,363457.538,6591708.743,199.938,182.519,17.419,ANFO,0.8,229.0,5.6,6.79,11.82,10.63,389.432,350.246,20.107,-10.06,Minor variance
21,46,21-H-046,1,charge,363449.399,6591710.577,200.015,183.185,16.83,ANFO,0.8,229.0,5.07,4.57,11.76,12.26,387.58,403.879,23.998,4.21,As charged
21,47,21-H-047,1,charge,363441.468,6591712.802,199.984,184.026,15.958,ANFO,0.8,229.0,4.68,4.81,11.28,11.15,371.576,367.418,23.024,-1.12,As charged
21,48,21-H-048,1,charge,363433.748,6591715.905,199.997,183.242,16.755,ANFO,0.8,229.0,5.03,4.34,11.73,12.41,386.367,409.009,24.411,5.86,As charged
21,49,21-H-049,1,charge,363426.544,6591718.33,200.071,183.735,16.336,ANFO,0.8,229.0,4.5,3.73,11.84,12.61,390.134,415.37,25.427,6.47,Minor variance
21,50,21-H-050,1,charge,363418.755,6591720.565,199.927,183.121,16.806,ANFO,0.8,229.0,5.28,4.14,11.53,12.66,379.796,417.263,24.828,9.86,Minor variance
21,51,21-H-051,1,charge,363410.942,6591723.285,199.934,183.429,16.505,ANFO,0.8,229.0,4.68,3.47,11.82,13.04,389.53,429.526,26.024,10.27,Over design - review
21,52,21-H-052,1,charge,363403.754,6591725.832,200.01,183.484,16.526,ANFO,0.8,229.0,5.38,5.18,11.15,11.34,367.259,373.689,22.612,1.75,As charged
21,53,21-H-053,1,charge,363396.174,6591728.916,200.024,183.629,16.395,ANFO,0.8,229.0,5.06,5.6,11.34,10.8,373.532,355.73,21.697,-4.77,As charged
21,54,21-H-054,1,charge,363388.265,6591731.285,200.004,183.156,16.848,ANFO,0.8,229.0,5.2,5.55,11.65,11.3,383.723,372.184,22.091,-3.01,As charged
21,55,21-H-055,1,charge,363424.95,6591725.848,200.023,182.653,17.37,ANFO,0.8,229.0,5.41,5.84,11.96,11.53,394.107,379.841,21.868,-3.62,As charged
21,56,21-H-056,1,charge,363417.645,6591728.64,199.954,183.562,16.392,ANFO,0.8,229.0,4.95,5.05,11.44,11.34,376.991,373.602,22.792,-0.9,As charged
21,57,21-H-057,1,charge,363409.653,6591731.316,200.03,184.097,15.933,ANFO,0.8,229.0,4.89,4.77,11.04,11.17,363.882,367.934,23.093,1.11,As charged
21,58,21-H-058,1,charge,363402.63,6591734.138,200.051,183.534,16.517,ANFO,0.8,229.0,5.29,4.99,11.22,11.53,369.771,379.764,22.992,2.7,As charged
21,59,21-H-059,1,charge,363394.412,6591736.858,200.054,183.824,16.23,ANFO,0.8,229.0,4.13,4.92,12.1,11.31,398.667,372.738,22.966,-6.5,Minor variance
21,60,21-H-060,1,charge,363387.023,6591738.927,200.01,182.429,17.581,ANFO,0.8,229.0,5.15,4.96,12.43,12.62,409.576,415.726,23.646,1.5,As charged
21,61,21-H-061,1,charge,363393.052,6591744.149,199.954,183.187,16.767,ANFO,0.8,229.0,4.9,5.06,11.86,11.7,390.909,385.579,22.996,-1.36,As charged
