Measurement ID,TimeStamp UTC,TimeStamp Site TZ,Hole Number,Hole ID,Parent Hole Easting (m),Parent Hole Northing (m),Measurement Easting (m),Measurement Northing (m),Measurement Offset Distance (m),Measurement Offset Angle (deg),Elevation (m),P20 RR (mm),P20 SWB (mm),P50 RR (mm),P50 SWB (mm),P80 RR (mm),P80 SWB (mm),Top Size RR (mm),Top Size SWB (mm),> 100 mm RR (%),> 100 mm SWB (%),< 10 mm RR (%),< 10 mm SWB (%),< 25 mm RR (%),< 25 mm SWB (%),25 mm to 100 mm RR (%),25 mm to 100 mm SWB (%),RR Xc (mm),RR n,SWB b,SWB x50 (mm),SWB xMax (mm),Instantaeous Mass (t/hr),Latitude,Longitude,Altitude (m),IsDay,IsGeoreferenced
1834,2025-08-04T08:15:00Z,2025-08-04T16:15:00+08:00,8,21-H-008,363430.717,6591694.235,363429.973,6591696.561,2.44,107.7,183,31.1,31.2,91.5,92.1,211.7,211.6,508.0,586.0,85.0,85.0,1.0,1.0,7.9,7.9,7.1,7.1,135.8,1.085,1.926,92.1,586.0,1284,-19.9998166,118.000963,200,True,True
1835,2025-08-04T08:24:00Z,2025-08-04T16:24:00+08:00,9,21-H-009,363423.279,6591696.753,363425.891,6591698.697,3.26,36.7,185,22.3,20.4,73.5,72.1,176.3,167.3,362.9,334.7,85.0,85.0,1.0,1.0,15.3,16.9,0.0,0.0,113.8,1.249,1.851,72.1,334.7,1219,-19.9997974,118.000924,200,True,True
1836,2025-08-04T08:30:00Z,2025-08-04T16:30:00+08:00,9,21-H-009,363423.279,6591696.753,363423.665,6591697.358,0.72,57.5,185,30.0,28.6,92.2,87.7,224.9,242.5,751.0,846.9,85.0,85.0,1.0,1.0,8.1,6.3,6.9,8.7,145.2,1.262,1.96,87.7,846.9,1155,-19.9998094,118.0009027,200,True,True
1837,2025-08-04T08:36:00Z,2025-08-04T16:36:00+08:00,9,21-H-009,363423.279,6591696.753,363424.324,6591699.321,2.77,67.9,185,26.6,26.5,89.7,92.2,229.7,224.0,781.9,768.6,85.0,85.0,1.0,1.0,9.3,7.1,5.7,7.9,148.3,1.28,1.917,92.2,768.6,1195,-19.9997918,118.000909,200,True,True
1838,2025-08-04T08:32:00Z,2025-08-04T16:32:00+08:00,10,21-H-010,363416.611,6591699.506,363417.577,6591701.955,2.63,68.5,184,29.5,29.9,79.1,83.4,184.3,202.8,599.8,640.5,85.0,85.0,1.0,1.0,13.2,13.2,1.8,1.8,119.3,1.218,1.98,83.4,640.5,1273,-19.9997681,118.0008445,200,True,True
1839,2025-08-04T08:44:00Z,2025-08-04T16:44:00+08:00,10,21-H-010,363416.611,6591699.506,363420.848,6591699.954,4.26,6.0,184,24.6,27.0,74.2,72.3,185.3,183.9,502.8,514.0,85.0,85.0,1.0,1.0,14.8,15.0,0.2,0.0,120.0,1.238,1.934,72.3,514.0,1281,-19.9997861,118.0008758,200,True,True
1840,2025-08-04T08:27:00Z,2025-08-04T16:27:00+08:00,11,21-H-011,363408.258,6591702.488,363407.418,6591705.788,3.41,104.3,184,43.8,41.3,117.8,108.1,233.3,233.3,642.1,627.9,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,152.4,1.238,1.968,108.1,627.9,1160,-19.9997337,118.0007474,200,True,True
1841,2025-08-04T08:39:00Z,2025-08-04T16:39:00+08:00,11,21-H-011,363408.258,6591702.488,363408.43,6591702.792,0.35,60.5,184,40.9,39.5,113.6,113.5,297.6,309.9,808.6,787.1,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,194.4,1.069,1.958,113.5,787.1,1181,-19.9997606,118.000757,200,True,True
1842,2025-08-04T08:36:00Z,2025-08-04T16:36:00+08:00,12,21-H-012,363482.655,6591684.101,363487.711,6591683.75,5.07,356.0,184,31.8,33.4,108.4,111.2,238.0,236.8,757.4,818.7,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,153.5,1.177,1.885,111.2,818.7,1315,-19.9999316,118.0015149,200,True,True
1843,2025-08-04T08:43:00Z,2025-08-04T16:43:00+08:00,12,21-H-012,363482.655,6591684.101,363482.261,6591684.096,0.39,180.8,184,38.4,38.1,106.3,98.3,239.4,254.2,789.0,824.2,85.0,85.0,1.0,1.0,7.3,6.8,7.7,8.2,154.4,1.125,1.895,98.3,824.2,1225,-19.9999285,118.0014628,200,True,True
1844,2025-08-04T08:47:00Z,2025-08-04T16:47:00+08:00,13,21-H-013,363474.67,6591686.903,363475.288,6591683.024,3.93,279.0,183,34.8,35.0,96.8,95.2,222.5,244.5,679.4,620.1,85.0,85.0,1.0,1.0,7.7,9.6,7.3,5.4,144.3,1.145,2.063,95.2,620.1,1204,-19.9999381,118.0013962,200,True,True
1845,2025-08-04T08:43:00Z,2025-08-04T16:43:00+08:00,13,21-H-013,363474.67,6591686.903,363472.887,6591686.824,1.79,182.5,183,30.7,30.8,89.0,89.6,188.2,182.9,686.6,635.9,85.0,85.0,1.0,1.0,7.0,12.0,8.0,3.0,122.0,1.381,2.053,89.6,635.9,1323,-19.999904,118.0013732,200,True,True
1846,2025-08-04T09:01:00Z,2025-08-04T17:01:00+08:00,14,21-H-014,363467.044,6591689.141,363468.309,6591690.657,1.97,50.2,184,31.1,32.6,93.8,97.3,201.9,205.8,475.4,499.1,85.0,85.0,1.0,1.0,7.3,10.1,7.7,4.9,130.7,1.202,1.97,97.3,499.1,1296,-19.9998696,118.0013295,200,True,True
1847,2025-08-04T09:10:00Z,2025-08-04T17:10:00+08:00,15,21-H-015,363459.284,6591692.071,363461.46,6591693.957,2.88,40.9,183,32.2,32.3,90.3,89.5,188.2,188.6,452.0,447.6,85.0,85.0,1.0,1.0,9.8,11.9,5.2,3.1,121.0,1.172,1.932,89.5,447.6,1234,-19.9998399,118.001264,200,True,True
1848,2025-08-04T09:07:00Z,2025-08-04T17:07:00+08:00,15,21-H-015,363459.284,6591692.071,363460.96,6591694.536,2.98,55.8,183,23.6,23.5,70.7,66.9,173.4,194.2,619.8,610.0,85.0,85.0,1.0,1.0,17.9,14.9,0.0,0.1,111.4,1.288,1.846,66.9,610.0,1390,-19.9998347,118.0012592,200,True,True
1849,2025-08-04T09:23:00Z,2025-08-04T17:23:00+08:00,16,21-H-016,363451.89,6591694.4,363455.196,6591691.713,4.26,320.9,183,38.7,38.5,119.7,119.6,261.8,273.4,561.4,605.6,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,170.8,1.346,1.971,119.6,605.6,1233,-19.9998601,118.0012041,200,True,True
1850,2025-08-04T08:57:00Z,2025-08-04T16:57:00+08:00,17,21-H-017,363444.316,6591696.759,363443.516,6591697.27,0.95,147.4,185,28.0,26.3,86.4,85.6,217.7,219.9,854.3,798.6,85.0,85.0,1.0,1.0,10.3,11.6,4.7,3.4,141.5,1.303,2.127,85.6,798.6,1215,-19.9998102,118.0010925,200,True,True
1851,2025-08-04T09:07:00Z,2025-08-04T17:07:00+08:00,17,21-H-017,363444.316,6591696.759,363444.013,6591693.96,2.82,263.8,185,44.5,44.3,123.3,133.6,242.5,244.7,845.3,825.5,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,157.6,1.119,1.832,133.6,825.5,1250,-19.9998399,118.0010972,200,True,True
1852,2025-08-04T08:54:00Z,2025-08-04T16:54:00+08:00,18,21-H-018,363437.153,6591699.442,363437.249,6591699.485,0.11,24.2,184,27.8,30.1,81.7,80.5,185.4,181.6,582.7,542.1,85.0,85.0,1.0,1.0,15.9,14.9,0.0,0.1,119.5,1.065,1.84,80.5,542.1,1190,-19.9997903,118.0010325,200,True,True
1853,2025-08-04T09:11:00Z,2025-08-04T17:11:00+08:00,19,21-H-019,363430.371,6591702.505,363429.771,6591698.374,4.17,261.7,184,40.4,40.4,119.2,129.6,253.7,257.5,547.2,571.0,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,164.9,1.253,1.987,129.6,571.0,1293,-19.9998003,118.0009611,200,True,True
1854,2025-08-04T09:09:00Z,2025-08-04T17:09:00+08:00,20,21-H-020,363421.699,6591704.873,363421.206,6591703.627,1.34,248.4,183,37.6,37.6,100.4,93.4,237.3,234.8,592.3,556.8,85.0,85.0,1.0,1.0,6.3,8.0,8.7,7.0,154.3,1.327,1.859,93.4,556.8,1164,-19.9997531,118.0008792,200,True,True
1855,2025-08-04T09:34:00Z,2025-08-04T17:34:00+08:00,20,21-H-020,363421.699,6591704.873,363424.585,6591707.835,4.14,45.7,183,36.7,36.0,110.0,111.1,209.7,203.0,700.7,723.4,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,136.4,1.117,1.765,111.1,723.4,1398,-19.9997153,118.0009115,200,True,True
1856,2025-08-04T09:10:00Z,2025-08-04T17:10:00+08:00,21,21-H-021,363413.932,6591707.172,363413.732,6591707.275,0.23,152.7,183,29.9,29.8,79.4,74.2,210.0,213.3,901.3,927.2,85.0,85.0,1.0,1.0,12.5,16.5,2.5,0.0,138.8,1.231,1.919,74.2,927.2,1105,-19.9997203,118.0008077,200,True,True
1857,2025-08-04T09:08:00Z,2025-08-04T17:08:00+08:00,22,21-H-022,363406.759,6591710.479,363406.794,6591710.304,0.18,281.2,184,35.6,35.8,99.2,96.4,223.6,223.3,662.3,644.6,85.0,85.0,1.0,1.0,7.0,7.8,8.0,7.2,147.8,1.295,2.021,96.4,644.6,1130,-19.9996931,118.0007414,200,True,True
1858,2025-08-04T09:01:00Z,2025-08-04T17:01:00+08:00,23,21-H-023,363399.082,6591712.924,363398.666,6591710.244,2.71,261.2,184,43.8,42.8,125.8,127.0,296.8,304.0,951.7,975.0,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,195.9,1.163,1.943,127.0,975.0,1279,-19.9996936,118.0006637,200,True,True
1859,2025-08-04T09:56:00Z,2025-08-04T17:56:00+08:00,23,21-H-023,363399.082,6591712.924,363396.513,6591714.38,2.95,150.5,184,40.3,40.2,119.1,126.2,272.4,288.3,828.2,857.1,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,179.8,1.178,2.007,126.2,857.1,1130,-19.9996565,118.0006431,200,True,True
1860,2025-08-04T09:00:00Z,2025-08-04T17:00:00+08:00,24,21-H-024,363391.968,6591715.636,363389.24,6591719.497,4.73,125.2,184,37.6,40.4,110.8,103.4,215.9,207.0,647.9,677.0,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,142.8,1.135,1.878,103.4,677.0,1179,-19.9996105,118.0005736,200,True,True
1861,2025-08-04T09:56:00Z,2025-08-04T17:56:00+08:00,25,21-H-025,363384.119,6591717.802,363382.939,6591716.42,1.82,229.5,184,37.2,34.6,111.3,108.5,259.9,254.9,899.5,893.6,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,174.8,1.331,1.84,108.5,893.6,1088,-19.9996382,118.0005134,200,True,True
1862,2025-08-04T09:56:00Z,2025-08-04T17:56:00+08:00,25,21-H-025,363384.119,6591717.802,363385.645,6591722.084,4.55,70.4,184,52.2,53.3,136.4,133.2,309.1,306.9,831.2,825.8,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,207.9,1.109,2.011,133.2,825.8,983,-19.9995873,118.0005392,200,True,True
1863,2025-08-04T09:50:00Z,2025-08-04T17:50:00+08:00,26,21-H-026,363488.054,6591689.354,363491.397,6591684.573,5.83,305.0,185,31.0,30.2,86.3,95.1,216.6,217.2,672.0,678.1,85.0,85.0,1.0,1.0,12.0,6.6,3.0,8.4,140.8,1.211,1.851,95.1,678.1,1248,-19.9999242,118.0015502,200,True,True
1864,2025-08-04T10:06:00Z,2025-08-04T18:06:00+08:00,27,21-H-027,363480.473,6591692.219,363475.827,6591693.259,4.76,167.4,183,33.2,31.2,106.1,104.7,228.0,219.8,573.4,564.5,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,147.2,1.253,1.867,104.7,564.5,1399,-19.9998462,118.0014013,200,True,True
1865,2025-08-04T09:32:00Z,2025-08-04T17:32:00+08:00,28,21-H-028,363473.424,6591694.494,363473.199,6591692.862,1.65,262.2,183,27.1,27.4,93.0,91.4,232.2,237.6,673.4,656.5,85.0,85.0,1.0,1.0,7.2,9.4,7.8,5.6,150.8,1.178,1.911,91.4,656.5,1151,-19.9998498,118.0013762,200,True,True
1866,2025-08-04T10:12:00Z,2025-08-04T18:12:00+08:00,28,21-H-028,363473.424,6591694.494,363470.925,6591695.184,2.59,164.6,183,34.3,34.4,104.8,108.1,239.9,237.2,628.6,601.3,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,155.8,1.28,1.927,108.1,601.3,1279,-19.9998289,118.0013545,200,True,True
1867,2025-08-04T10:10:00Z,2025-08-04T18:10:00+08:00,29,21-H-029,363465.2,6591696.155,363463.962,6591696.953,1.47,147.2,185,32.4,33.5,99.1,101.7,228.7,217.4,649.0,633.6,85.0,85.0,1.0,1.0,6.4,6.9,8.6,8.1,148.0,1.25,1.956,101.7,633.6,1195,-19.999813,118.0012879,200,True,True
1868,2025-08-04T10:14:00Z,2025-08-04T18:14:00+08:00,30,21-H-030,363457.859,6591699.836,363462.731,6591695.714,6.38,319.8,184,36.1,36.5,105.0,103.6,234.3,232.5,538.0,550.8,85.0,85.0,1.0,1.0,7.9,6.5,7.1,8.5,152.1,1.074,1.795,103.6,550.8,1263,-19.9998242,118.0012761,200,True,True
1869,2025-08-04T10:03:00Z,2025-08-04T18:03:00+08:00,31,21-H-031,363450.4,6591702.787,363450.099,6591706.261,3.49,95.0,184,33.2,34.5,96.0,94.1,220.5,216.6,629.0,596.7,85.0,85.0,1.0,1.0,7.2,9.4,7.8,5.6,144.2,1.204,1.944,94.1,596.7,1218,-19.9997294,118.0011554,200,True,True
1870,2025-08-04T09:29:00Z,2025-08-04T17:29:00+08:00,31,21-H-031,363450.4,6591702.787,363452.161,6591703.425,1.87,19.9,184,34.8,32.3,94.9,104.3,199.3,196.4,568.7,557.3,85.0,85.0,1.0,1.0,7.2,5.1,7.8,9.9,130.3,1.206,1.867,104.3,557.3,1180,-19.9997549,118.0011751,200,True,True
1871,2025-08-04T09:39:00Z,2025-08-04T17:39:00+08:00,32,21-H-032,363442.946,6591704.883,363444.86,6591701.322,4.04,298.3,184,29.6,30.5,88.9,90.4,202.2,208.1,513.6,538.6,85.0,85.0,1.0,1.0,12.0,7.4,3.0,7.6,133.9,1.155,1.95,90.4,538.6,1202,-19.9997738,118.0011053,200,True,True
1872,2025-08-04T09:56:00Z,2025-08-04T17:56:00+08:00,33,21-H-033,363436.056,6591707.974,363438.753,6591705.966,3.36,323.3,184,38.7,37.6,113.6,106.6,283.7,288.9,774.8,896.4,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,186.7,1.145,1.925,106.6,896.4,1274,-19.9997321,118.0010469,200,True,True
1873,2025-08-04T10:33:00Z,2025-08-04T18:33:00+08:00,33,21-H-033,363436.056,6591707.974,363436.499,6591707.538,0.62,315.4,184,41.1,40.8,111.4,114.4,268.3,290.0,949.5,900.3,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,176.6,0.969,1.977,114.4,900.3,1166,-19.9997179,118.0010254,200,True,True
1874,2025-08-04T09:22:00Z,2025-08-04T17:22:00+08:00,34,21-H-034,363427.887,6591710.543,363425.552,6591708.312,3.23,223.7,184,31.0,29.4,90.5,93.1,221.7,217.1,847.4,878.5,85.0,85.0,1.0,1.0,8.2,9.1,6.8,5.9,146.1,1.207,2.06,93.1,878.5,1239,-19.999711,118.0009207,200,True,True
1875,2025-08-04T10:17:00Z,2025-08-04T18:17:00+08:00,35,21-H-035,363420.095,6591713.258,363418.46,6591714.801,2.25,136.7,183,32.1,34.0,95.7,99.8,223.0,218.4,646.3,669.7,85.0,85.0,1.0,1.0,6.9,5.3,8.1,9.7,148.0,1.168,1.858,99.8,669.7,1202,-19.9996527,118.0008529,200,True,True
1876,2025-08-04T09:29:00Z,2025-08-04T17:29:00+08:00,36,21-H-036,363411.873,6591714.898,363411.411,6591716.275,1.45,108.6,183,36.6,38.6,119.1,114.2,283.9,261.5,913.6,812.9,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,189.5,1.249,1.924,114.2,812.9,1121,-19.9996395,118.0007855,200,True,True
1877,2025-08-04T10:53:00Z,2025-08-04T18:53:00+08:00,36,21-H-036,363411.873,6591714.898,363413.268,6591711.71,3.48,293.6,183,31.9,31.7,107.7,106.0,245.2,244.1,837.7,824.4,85.0,85.0,1.0,1.0,4.0,5.8,11.0,9.2,163.7,1.041,1.74,106.0,824.4,1024,-19.9996805,118.0008033,200,True,True
1878,2025-08-04T10:17:00Z,2025-08-04T18:17:00+08:00,37,21-H-037,363405.129,6591718.109,363403.061,6591715.046,3.7,236.0,183,43.5,47.2,119.7,116.9,249.8,246.8,848.6,822.7,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,166.7,1.066,1.896,116.9,822.7,1223,-19.9996505,118.0007057,200,True,True
1879,2025-08-04T11:08:00Z,2025-08-04T19:08:00+08:00,37,21-H-037,363405.129,6591718.109,363402.771,6591714.036,4.71,239.9,183,28.9,29.3,87.0,88.1,220.9,205.3,783.9,769.7,85.0,85.0,1.0,1.0,4.4,12.6,10.6,2.4,147.4,1.113,1.858,88.1,769.7,1179,-19.9996596,118.0007029,200,False,True
1880,2025-08-04T09:42:00Z,2025-08-04T17:42:00+08:00,38,21-H-038,363397.898,6591720.684,363397.69,6591717.531,3.16,266.2,184,37.3,39.3,104.6,108.7,242.5,249.1,807.6,740.4,85.0,85.0,1.0,1.0,5.2,5.2,9.8,9.8,160.8,1.236,1.929,108.7,740.4,1191,-19.9996282,118.0006544,200,True,True
1881,2025-08-04T11:03:00Z,2025-08-04T19:03:00+08:00,39,21-H-039,363390.512,6591723.38,363386.707,6591726.264,4.77,142.8,183,33.0,33.1,109.3,102.7,279.3,276.6,866.6,780.5,85.0,85.0,1.0,1.0,6.8,4.0,8.2,11.0,187.4,1.194,1.922,102.7,780.5,1008,-19.9995497,118.0005494,200,False,True
1882,2025-08-04T10:59:00Z,2025-08-04T18:59:00+08:00,40,21-H-040,363382.371,6591726.065,363383.355,6591723.471,2.77,290.8,184,46.9,45.7,126.5,127.4,306.7,309.5,888.3,841.7,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,204.4,1.054,1.97,127.4,841.7,1304,-19.9995748,118.0005173,200,True,True
1883,2025-08-04T10:55:00Z,2025-08-04T18:55:00+08:00,41,21-H-041,363487.162,6591697.229,363485.981,6591693.104,4.29,254.0,184,32.3,34.9,103.1,103.5,226.7,225.1,559.6,567.5,85.0,85.0,1.0,1.0,4.8,6.4,10.2,8.6,146.4,1.195,1.888,103.5,567.5,1202,-19.9998476,118.0014984,200,True,True
1884,2025-08-04T09:56:00Z,2025-08-04T17:56:00+08:00,41,21-H-041,363487.162,6591697.229,363485.968,6591697.25,1.19,179.0,184,34.1,32.5,88.6,85.6,186.5,186.6,517.4,520.2,85.0,85.0,1.0,1.0,10.0,10.3,5.0,4.7,120.5,1.168,1.983,85.6,520.2,1328,-19.9998104,118.0014983,200,True,True
1885,2025-08-04T10:09:00Z,2025-08-04T18:09:00+08:00,42,21-H-042,363479.793,6591699.994,363476.747,6591698.803,3.27,201.4,183,20.0,21.9,66.0,65.5,186.9,186.3,499.6,497.2,85.0,85.0,1.0,2.2,14.5,12.5,0.5,2.5,122.1,1.062,1.849,65.5,497.2,1156,-19.9997964,118.0014101,200,True,True
1886,2025-08-04T09:51:00Z,2025-08-04T17:51:00+08:00,43,21-H-043,363471.704,6591702.673,363471.063,6591700.395,2.37,254.3,183,31.2,29.8,82.0,78.1,192.3,197.2,449.6,448.5,85.0,85.0,1.0,1.0,11.2,13.7,3.8,1.3,124.6,1.251,1.93,78.1,448.5,1328,-19.9997821,118.0013558,200,True,True
1887,2025-08-04T10:04:00Z,2025-08-04T18:04:00+08:00,44,21-H-044,363464.223,6591705.583,363464.182,6591705.563,0.05,206.0,184,30.4,30.5,97.3,95.3,228.2,211.5,651.1,655.1,85.0,85.0,1.0,1.0,7.4,6.4,7.6,8.6,149.7,1.185,2.044,95.3,655.1,1239,-19.9997357,118.00129,200,True,True
1888,2025-08-04T09:52:00Z,2025-08-04T17:52:00+08:00,44,21-H-044,363464.223,6591705.583,363464.8,6591703.988,1.7,289.9,184,36.0,36.7,100.4,102.8,235.6,221.9,703.6,667.0,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,154.6,1.143,2.014,102.8,667.0,1276,-19.9997498,118.0012959,200,True,True
1889,2025-08-04T11:25:00Z,2025-08-04T19:25:00+08:00,44,21-H-044,363464.223,6591705.583,363464.2,6591705.734,0.15,98.5,184,30.4,29.9,81.4,77.3,189.8,183.6,497.4,602.5,85.0,85.0,1.0,1.0,12.8,15.3,2.2,0.0,124.5,1.243,1.915,77.3,602.5,1362,-19.9997341,118.0012902,200,False,True
1890,2025-08-04T11:45:00Z,2025-08-04T19:45:00+08:00,45,21-H-045,363457.538,6591708.743,363458.348,6591707.513,1.47,303.4,183,37.5,41.9,97.7,101.1,209.2,202.6,462.6,373.0,85.0,85.0,1.0,1.0,7.8,4.0,7.2,11.0,138.3,1.21,1.857,101.1,373.0,997,-19.9997182,118.0012342,200,False,True
1891,2025-08-04T10:22:00Z,2025-08-04T18:22:00+08:00,46,21-H-046,363449.399,6591710.577,363448.115,6591709.273,1.83,225.4,183,32.9,31.1,104.5,102.6,241.9,236.6,619.6,613.4,85.0,85.0,1.0,1.0,5.8,5.5,9.2,9.5,160.5,1.096,1.968,102.6,613.4,1258,-19.9997024,118.0011364,200,True,True
1892,2025-08-04T09:54:00Z,2025-08-04T17:54:00+08:00,46,21-H-046,363449.399,6591710.577,363447.761,6591712.051,2.2,138.0,183,36.3,35.6,108.5,106.7,234.3,234.3,569.1,588.9,85.0,85.0,1.0,1.0,4.3,4.0,10.7,11.0,155.4,1.122,1.904,106.7,588.9,1081,-19.9996774,118.001133,200,True,True
1893,2025-08-04T11:35:00Z,2025-08-04T19:35:00+08:00,47,21-H-047,363441.468,6591712.802,363442.183,6591712.502,0.78,337.3,184,40.0,40.7,127.6,126.0,265.4,260.7,811.8,708.8,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,175.8,1.262,1.957,126.0,708.8,1126,-19.9996733,118.0010797,200,False,True
1894,2025-08-04T10:42:00Z,2025-08-04T18:42:00+08:00,48,21-H-048,363433.748,6591715.905,363434.795,6591720.715,4.92,77.7,183,35.3,35.7,98.2,95.8,236.9,236.6,620.6,623.5,85.0,85.0,1.0,1.0,5.7,4.0,9.3,11.0,156.6,1.167,2.005,95.8,623.5,1163,-19.9995996,118.0010091,200,True,True
1895,2025-08-04T10:57:00Z,2025-08-04T18:57:00+08:00,48,21-H-048,363433.748,6591715.905,363431.392,6591711.194,5.27,243.4,183,28.2,27.8,82.9,78.5,205.8,216.8,554.4,539.5,85.0,85.0,1.0,1.0,11.3,15.0,3.7,0.0,136.1,1.214,1.913,78.5,539.5,1144,-19.9996851,118.0009766,200,True,True
1896,2025-08-04T11:32:00Z,2025-08-04T19:32:00+08:00,48,21-H-048,363433.748,6591715.905,363433.181,6591714.282,1.72,250.7,183,35.5,35.3,112.8,126.3,265.7,292.2,858.5,930.5,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,175.6,1.097,2.065,126.3,930.5,1297,-19.9996574,118.0009937,200,False,True
