timestamp,date,shift,tph,power_kw,util,css_mm,pattern,notes
2026-03-09T22:00:00,2026-03-09,N,3632.1,1650.6,93.3,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-10T17:00:00,2026-03-10,D,3979.4,1761.4,89.3,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-10T18:00:00,2026-03-10,N,3841.5,1678.3,91.6,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-10T19:00:00,2026-03-10,N,3917.0,1828.4,88.4,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-10T20:00:00,2026-03-10,N,3775.5,1709.4,83.5,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-10T21:00:00,2026-03-10,N,3948.2,1581.1,85.7,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-10T22:00:00,2026-03-10,N,4052.0,1789.5,97.4,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-10T23:00:00,2026-03-10,N,4140.2,1758.2,88.1,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-11T00:00:00,2026-03-11,N,3717.3,1595.0,94.3,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-11T01:00:00,2026-03-11,N,3725.7,1558.2,84.4,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-11T02:00:00,2026-03-11,N,3795.9,1570.0,84.4,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-11T03:00:00,2026-03-11,N,3501.9,1360.1,89.5,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-11T04:00:00,2026-03-11,N,3507.9,1505.3,90.7,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-11T05:00:00,2026-03-11,N,3635.7,1620.9,82.1,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-11T06:00:00,2026-03-11,D,3858.9,1509.1,85.7,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-11T07:00:00,2026-03-11,D,4009.4,1715.5,90.7,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-11T08:00:00,2026-03-11,D,3968.6,1626.0,82.7,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-11T09:00:00,2026-03-11,D,4254.8,1800.2,89.3,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-11T10:00:00,2026-03-11,D,4286.0,1982.2,90.6,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-11T11:00:00,2026-03-11,D,4080.2,1711.0,84.6,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-11T12:00:00,2026-03-11,D,4002.8,1592.3,93.5,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-11T13:00:00,2026-03-11,D,4068.8,1822.0,92.2,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-11T14:00:00,2026-03-11,D,4338.1,1912.6,88.5,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-11T15:00:00,2026-03-11,D,4386.1,1964.4,89.8,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-11T16:00:00,2026-03-11,D,4399.9,1955.5,91.2,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-11T17:00:00,2026-03-11,D,4668.7,2040.9,89.9,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-11T18:00:00,2026-03-11,N,4456.9,1805.1,88.4,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-11T19:00:00,2026-03-11,N,3975.8,1552.4,83.6,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-11T20:00:00,2026-03-11,N,3882.3,1854.0,100.0,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-11T21:00:00,2026-03-11,N,3986.6,1747.6,95.7,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-11T22:00:00,2026-03-11,N,4048.4,1637.5,86.7,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-11T23:00:00,2026-03-11,N,4275.2,1848.3,93.3,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-12T00:00:00,2026-03-12,N,4440.7,1803.3,86.9,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-12T01:00:00,2026-03-12,N,4327.3,1796.3,85.6,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-12T02:00:00,2026-03-12,N,3882.9,1640.3,91.1,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-12T03:00:00,2026-03-12,N,3794.7,1599.7,92.0,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-12T04:00:00,2026-03-12,N,3959.0,1687.5,95.4,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-12T05:00:00,2026-03-12,N,3746.7,1651.0,93.7,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-12T06:00:00,2026-03-12,D,3688.5,1622.8,87.8,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-12T07:00:00,2026-03-12,D,4193.6,1745.8,93.5,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-12T08:00:00,2026-03-12,D,3903.9,1667.6,90.5,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-12T09:00:00,2026-03-12,D,3855.3,1710.7,83.7,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-12T10:00:00,2026-03-12,D,4019.0,1670.9,94.0,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-12T11:00:00,2026-03-12,D,4128.8,1817.7,88.3,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-12T12:00:00,2026-03-12,D,3992.6,1726.9,96.3,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-12T13:00:00,2026-03-12,D,3804.9,1692.5,90.0,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-12T14:00:00,2026-03-12,D,3776.7,1651.9,87.2,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-12T15:00:00,2026-03-12,D,3830.1,1586.0,91.7,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-12T16:00:00,2026-03-12,D,4170.8,1801.5,91.9,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-12T17:00:00,2026-03-12,D,4043.0,1798.5,90.5,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-12T18:00:00,2026-03-12,N,4163.0,1877.2,97.4,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-12T19:00:00,2026-03-12,N,3758.7,1688.4,90.3,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-12T20:00:00,2026-03-12,N,3746.1,1625.7,90.7,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-12T21:00:00,2026-03-12,N,4003.4,1798.3,89.7,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-12T22:00:00,2026-03-12,N,3323.2,1620.7,87.1,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-12T23:00:00,2026-03-12,N,3624.9,1556.9,88.4,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-13T00:00:00,2026-03-13,N,3365.8,1475.6,87.7,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-13T01:00:00,2026-03-13,N,3721.5,1438.2,83.6,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-13T02:00:00,2026-03-13,N,3807.3,1632.1,88.1,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-13T03:00:00,2026-03-13,N,3950.0,1632.1,90.8,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-13T04:00:00,2026-03-13,N,3927.8,1673.1,88.3,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-13T05:00:00,2026-03-13,N,3995.0,1633.2,86.8,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-13T06:00:00,2026-03-13,D,3605.7,1631.4,100.0,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-13T07:00:00,2026-03-13,D,4038.8,1664.7,94.3,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-13T08:00:00,2026-03-13,D,3729.3,1652.7,93.7,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-13T09:00:00,2026-03-13,D,3809.1,1489.3,85.8,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-13T10:00:00,2026-03-13,D,3983.6,1664.7,88.1,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-13T11:00:00,2026-03-13,D,3855.3,1695.9,92.5,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-13T12:00:00,2026-03-13,D,3765.9,1503.8,78.9,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-13T13:00:00,2026-03-13,D,3946.4,1645.8,82.7,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-13T14:00:00,2026-03-13,D,3702.3,1518.6,87.6,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-13T15:00:00,2026-03-13,D,4049.6,1762.1,93.3,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-13T16:00:00,2026-03-13,D,4053.2,1769.0,92.7,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-13T17:00:00,2026-03-13,D,3846.9,1657.5,86.9,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-13T18:00:00,2026-03-13,N,3869.7,1579.9,92.2,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-13T19:00:00,2026-03-13,N,3766.5,1606.6,90.8,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-13T20:00:00,2026-03-13,N,4028.6,1771.1,88.3,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-13T21:00:00,2026-03-13,N,3765.3,1498.0,90.6,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-13T22:00:00,2026-03-13,N,3861.3,1615.3,82.0,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-13T23:00:00,2026-03-13,N,3860.7,1666.5,96.2,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-14T00:00:00,2026-03-14,N,3723.9,1547.0,82.2,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-14T01:00:00,2026-03-14,N,3701.1,1620.8,92.2,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-14T02:00:00,2026-03-14,N,4049.6,1704.9,97.1,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-14T03:00:00,2026-03-14,N,4025.0,1626.5,82.4,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-14T04:00:00,2026-03-14,N,4107.2,1827.1,98.3,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-14T05:00:00,2026-03-14,N,3926.0,1699.1,91.7,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-14T06:00:00,2026-03-14,D,4038.2,1774.6,93.2,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-14T07:00:00,2026-03-14,D,3817.5,1704.1,93.3,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-14T08:00:00,2026-03-14,D,4032.8,1698.5,100.0,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-14T09:00:00,2026-03-14,D,3605.7,1496.6,89.3,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-14T10:00:00,2026-03-14,D,3776.1,1560.7,97.9,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-14T11:00:00,2026-03-14,D,3847.5,1616.3,89.2,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-14T12:00:00,2026-03-14,D,4175.0,1642.2,87.5,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-14T13:00:00,2026-03-14,D,4667.5,2048.4,88.4,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-14T14:00:00,2026-03-14,D,4783.8,1951.9,85.9,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-14T15:00:00,2026-03-14,D,4411.3,1998.4,92.5,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-14T16:00:00,2026-03-14,D,4552.9,1739.9,88.4,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-14T17:00:00,2026-03-14,D,4379.5,1892.2,91.9,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-14T18:00:00,2026-03-14,N,3945.8,1568.7,84.1,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-14T19:00:00,2026-03-14,N,4216.4,1795.7,87.2,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-14T20:00:00,2026-03-14,N,4160.0,1812.1,88.7,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-14T21:00:00,2026-03-14,N,4280.6,1940.4,95.6,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-14T22:00:00,2026-03-14,N,4037.6,1803.6,90.3,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-14T23:00:00,2026-03-14,N,4495.9,1856.7,93.3,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-15T00:00:00,2026-03-15,N,4253.6,1882.3,90.0,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-15T01:00:00,2026-03-15,N,3961.4,1640.0,93.1,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-15T02:00:00,2026-03-15,N,3828.3,1614.9,92.2,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-15T03:00:00,2026-03-15,N,4202.6,1806.2,91.1,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-15T04:00:00,2026-03-15,N,3859.5,1653.5,94.2,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-15T05:00:00,2026-03-15,N,3784.5,1500.6,86.9,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-15T06:00:00,2026-03-15,D,4419.1,1977.4,90.3,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-15T07:00:00,2026-03-15,D,4473.7,1878.2,89.9,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-15T08:00:00,2026-03-15,D,4425.1,1889.8,91.1,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-15T09:00:00,2026-03-15,D,4679.5,2121.0,89.5,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-15T10:00:00,2026-03-15,D,4137.8,1851.6,96.1,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-15T11:00:00,2026-03-15,D,4118.0,1763.8,83.0,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-15T12:00:00,2026-03-15,D,3784.5,1620.5,86.2,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-15T13:00:00,2026-03-15,D,4431.1,1859.7,85.9,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-15T14:00:00,2026-03-15,D,4443.1,2105.8,94.2,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-15T15:00:00,2026-03-15,D,4302.8,1858.5,86.8,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-15T16:00:00,2026-03-15,D,4488.7,1861.6,87.1,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-15T17:00:00,2026-03-15,D,4658.5,2049.2,96.4,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-15T18:00:00,2026-03-15,N,3754.5,1534.8,72.6,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-15T19:00:00,2026-03-15,N,4160.0,1693.1,95.6,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-15T20:00:00,2026-03-15,N,4075.4,1727.2,85.3,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-15T21:00:00,2026-03-15,N,4195.4,1847.8,86.9,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-15T22:00:00,2026-03-15,N,3780.9,1705.6,96.8,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-15T23:00:00,2026-03-15,N,3897.9,1568.2,83.7,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-16T00:00:00,2026-03-16,N,3717.3,1517.9,94.8,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-16T01:00:00,2026-03-16,N,3935.6,1699.8,89.3,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-16T02:00:00,2026-03-16,N,3776.7,1538.3,91.8,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-16T03:00:00,2026-03-16,N,3731.1,1548.7,89.4,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-16T04:00:00,2026-03-16,N,3856.5,1578.4,89.1,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-16T05:00:00,2026-03-16,N,3942.8,1769.4,95.6,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-16T06:00:00,2026-03-16,D,3863.7,1610.4,89.5,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-16T07:00:00,2026-03-16,D,3927.8,1738.2,84.6,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-16T08:00:00,2026-03-16,D,4242.8,1952.0,89.4,130.0,A-185-08-16,A-185-08-16 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
