timestamp,date,shift,tph,power_kw,util,css_mm,pattern,notes
2025-10-04T13:00:00,2025-10-04,D,4308.2,1770.2,86.8,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-05T02:00:00,2025-10-05,N,3812.1,1547.7,88.3,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-05T03:00:00,2025-10-05,N,4101.2,1738.8,91.5,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-05T04:00:00,2025-10-05,N,3975.8,1665.6,88.4,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-05T05:00:00,2025-10-05,N,3759.9,1399.1,75.9,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-05T06:00:00,2025-10-05,D,3888.3,1854.7,83.6,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-05T07:00:00,2025-10-05,D,4291.4,1885.8,100.0,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-05T08:00:00,2025-10-05,D,3933.2,1753.6,91.9,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-05T09:00:00,2025-10-05,D,4197.2,1918.9,93.8,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-05T10:00:00,2025-10-05,D,4344.7,1910.2,89.4,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-05T11:00:00,2025-10-05,D,4355.5,1949.4,96.1,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-05T12:00:00,2025-10-05,D,3845.7,1637.3,90.2,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-05T13:00:00,2025-10-05,D,4567.3,1844.6,90.5,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-05T14:00:00,2025-10-05,D,4421.5,1951.6,91.1,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-05T15:00:00,2025-10-05,D,4533.1,2177.9,95.2,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-05T16:00:00,2025-10-05,D,4738.8,1945.9,85.3,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-05T17:00:00,2025-10-05,D,4735.8,2053.5,90.3,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-05T18:00:00,2025-10-05,N,4647.1,2059.7,92.0,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-05T19:00:00,2025-10-05,N,4436.5,1997.2,92.2,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-05T20:00:00,2025-10-05,N,3954.2,1760.0,90.4,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-05T21:00:00,2025-10-05,N,4128.2,1909.5,91.1,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-05T22:00:00,2025-10-05,N,3926.6,1706.7,97.5,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-05T23:00:00,2025-10-05,N,3783.9,1693.6,90.7,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-06T00:00:00,2025-10-06,N,3858.3,1871.5,95.3,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-06T01:00:00,2025-10-06,N,3689.1,1618.1,85.1,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-06T02:00:00,2025-10-06,N,3890.7,1780.3,88.9,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-06T03:00:00,2025-10-06,N,3962.0,1703.2,89.2,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-06T04:00:00,2025-10-06,N,3769.5,1595.0,91.9,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-06T05:00:00,2025-10-06,N,4029.8,1825.8,96.1,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-06T06:00:00,2025-10-06,D,3892.5,1728.5,94.1,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-06T07:00:00,2025-10-06,D,4340.5,1845.3,91.5,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-06T08:00:00,2025-10-06,D,3492.4,1500.0,89.0,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-06T09:00:00,2025-10-06,D,3420.4,1546.8,93.2,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-06T10:00:00,2025-10-06,D,3593.1,1477.6,87.8,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-06T11:00:00,2025-10-06,D,4118.0,1757.9,89.4,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-06T12:00:00,2025-10-06,D,4151.6,1874.3,86.9,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-06T13:00:00,2025-10-06,D,4270.4,1779.7,88.0,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-06T14:00:00,2025-10-06,D,4062.2,1714.9,94.1,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-06T15:00:00,2025-10-06,D,3906.8,1694.1,94.9,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-06T16:00:00,2025-10-06,D,4289.6,1907.0,88.0,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-06T17:00:00,2025-10-06,D,4042.4,1637.6,97.1,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-06T18:00:00,2025-10-06,N,3967.4,1706.8,86.7,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-06T19:00:00,2025-10-06,N,3978.2,1640.7,88.3,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-06T20:00:00,2025-10-06,N,3954.2,1688.0,85.4,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-06T21:00:00,2025-10-06,N,4828.2,2016.0,86.5,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-06T22:00:00,2025-10-06,N,4136.0,1763.4,94.9,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-06T23:00:00,2025-10-06,N,4163.0,1768.3,89.7,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-07T00:00:00,2025-10-07,N,3632.7,1625.9,84.3,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-07T01:00:00,2025-10-07,N,4050.8,1825.0,93.1,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-07T02:00:00,2025-10-07,N,4313.0,2023.8,96.8,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-07T03:00:00,2025-10-07,N,4184.0,1806.8,84.6,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-07T04:00:00,2025-10-07,N,3792.9,1599.8,87.1,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-07T05:00:00,2025-10-07,N,3714.3,1694.3,93.0,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-07T06:00:00,2025-10-07,D,3890.1,1749.1,93.7,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-07T07:00:00,2025-10-07,D,3920.6,1638.9,83.5,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-07T08:00:00,2025-10-07,D,3833.1,1638.6,95.6,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-07T09:00:00,2025-10-07,D,4110.2,1813.0,97.4,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-07T10:00:00,2025-10-07,D,3813.3,1582.4,96.1,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-07T11:00:00,2025-10-07,D,3767.1,1548.1,90.5,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-07T12:00:00,2025-10-07,D,4248.2,1981.9,88.8,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-07T13:00:00,2025-10-07,D,4242.2,1817.4,82.0,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-07T14:00:00,2025-10-07,D,4362.7,1870.6,95.6,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-07T15:00:00,2025-10-07,D,3987.2,1756.7,91.4,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-07T16:00:00,2025-10-07,D,4270.4,1894.3,93.2,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-07T17:00:00,2025-10-07,D,4122.8,1967.1,100.0,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-07T18:00:00,2025-10-07,N,4331.5,1986.7,86.7,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-07T19:00:00,2025-10-07,N,4298.6,1846.5,89.8,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-07T20:00:00,2025-10-07,N,4106.6,1745.3,86.5,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-07T21:00:00,2025-10-07,N,4359.7,1925.2,91.0,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-07T22:00:00,2025-10-07,N,4253.0,1943.5,91.7,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-07T23:00:00,2025-10-07,N,3871.5,1686.6,90.0,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-08T00:00:00,2025-10-08,N,4206.8,1773.5,90.3,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-08T01:00:00,2025-10-08,N,4269.2,1817.9,95.9,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-08T02:00:00,2025-10-08,N,4383.7,1976.9,87.1,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-08T03:00:00,2025-10-08,N,4459.9,1975.0,97.2,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-08T04:00:00,2025-10-08,N,4270.4,1875.8,87.3,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-08T05:00:00,2025-10-08,N,4062.8,1754.7,84.4,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-08T06:00:00,2025-10-08,D,4401.7,1920.1,88.4,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-08T07:00:00,2025-10-08,D,4384.3,1827.2,88.4,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-08T08:00:00,2025-10-08,D,4404.1,1763.9,92.0,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-08T09:00:00,2025-10-08,D,4321.3,1883.5,95.6,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-08T10:00:00,2025-10-08,D,4311.2,1882.9,82.5,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-08T11:00:00,2025-10-08,D,4109.6,1806.2,93.1,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-08T12:00:00,2025-10-08,D,4351.3,1859.9,90.7,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-08T13:00:00,2025-10-08,D,4441.9,1895.1,88.3,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-08T14:00:00,2025-10-08,D,4232.6,1836.4,88.9,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-08T15:00:00,2025-10-08,D,4064.0,1849.5,85.6,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-08T16:00:00,2025-10-08,D,4259.6,1840.2,88.1,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-08T17:00:00,2025-10-08,D,3929.6,1678.2,86.2,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-08T18:00:00,2025-10-08,N,3960.8,1765.6,97.3,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-08T19:00:00,2025-10-08,N,3884.7,1719.6,94.7,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-08T20:00:00,2025-10-08,N,3244.0,1414.4,94.2,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-08T21:00:00,2025-10-08,N,3340.0,1382.5,87.8,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-08T22:00:00,2025-10-08,N,3439.0,1406.8,90.6,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-08T23:00:00,2025-10-08,N,3407.8,1530.1,94.5,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-09T00:00:00,2025-10-09,N,3600.3,1699.1,89.3,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-09T01:00:00,2025-10-09,N,4127.0,1760.9,88.1,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-09T02:00:00,2025-10-09,N,3816.3,1637.5,85.4,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-09T03:00:00,2025-10-09,N,3817.5,1734.8,87.9,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-09T04:00:00,2025-10-09,N,3806.1,1567.0,94.6,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-09T05:00:00,2025-10-09,N,4224.8,1904.4,93.0,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-09T06:00:00,2025-10-09,D,4377.1,1972.3,91.0,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-09T07:00:00,2025-10-09,D,4525.3,2072.4,93.8,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-09T08:00:00,2025-10-09,D,4275.8,1960.0,97.0,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-09T09:00:00,2025-10-09,D,4679.5,2158.9,93.1,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-09T10:00:00,2025-10-09,D,4566.7,1927.0,90.2,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-09T11:00:00,2025-10-09,D,4143.8,1818.7,88.7,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-09T12:00:00,2025-10-09,D,4313.6,1993.5,91.3,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-09T13:00:00,2025-10-09,D,4320.7,1865.9,93.4,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-09T14:00:00,2025-10-09,D,4509.7,2012.2,89.2,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-09T15:00:00,2025-10-09,D,4310.0,1893.7,80.9,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-09T16:00:00,2025-10-09,D,4263.8,1883.4,85.5,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-09T17:00:00,2025-10-09,D,4085.6,1751.9,91.8,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-09T18:00:00,2025-10-09,N,4018.4,1749.7,97.8,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-09T19:00:00,2025-10-09,N,4315.3,1821.2,87.0,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-09T20:00:00,2025-10-09,N,4085.6,1814.2,92.3,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-09T21:00:00,2025-10-09,N,3788.1,1657.9,73.9,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-09T22:00:00,2025-10-09,N,4387.9,1871.7,100.0,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-09T23:00:00,2025-10-09,N,4034.0,1745.9,98.1,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-10T00:00:00,2025-10-10,N,3849.9,1569.0,86.5,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-10T01:00:00,2025-10-10,N,4023.8,1647.2,85.2,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-10T02:00:00,2025-10-10,N,4268.6,1952.2,85.6,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-10T03:00:00,2025-10-10,N,4303.4,1950.7,95.5,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-10T04:00:00,2025-10-10,N,4007.0,1636.3,82.3,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-10T05:00:00,2025-10-10,N,4024.4,1679.8,87.6,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-10T06:00:00,2025-10-10,D,3903.9,1660.0,90.7,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-10T07:00:00,2025-10-10,D,4309.4,1862.9,96.4,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-10T08:00:00,2025-10-10,D,4079.6,1733.8,91.4,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-10T09:00:00,2025-10-10,D,3794.1,1561.8,90.7,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-10T10:00:00,2025-10-10,D,4088.0,1787.5,95.0,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-10T11:00:00,2025-10-10,D,3882.3,1659.5,93.2,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-10T12:00:00,2025-10-10,D,3959.6,1638.8,86.6,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-10T13:00:00,2025-10-10,D,4123.4,1755.2,86.8,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-10T14:00:00,2025-10-10,D,4129.4,1746.3,86.7,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-10T15:00:00,2025-10-10,D,3944.0,1815.7,86.3,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-10T16:00:00,2025-10-10,D,4101.2,1874.1,94.4,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-10T17:00:00,2025-10-10,D,4077.8,1696.2,88.8,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-10T18:00:00,2025-10-10,N,4078.4,1668.5,100.0,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-10T19:00:00,2025-10-10,N,3866.1,1739.4,92.2,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-10T20:00:00,2025-10-10,N,3550.5,1598.8,89.0,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-10T21:00:00,2025-10-10,N,4011.8,1780.9,90.8,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-10T22:00:00,2025-10-10,N,3627.3,1564.9,90.4,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-10T23:00:00,2025-10-10,N,4291.4,1981.1,83.4,130.0,A-185-08-04,A-185-08-04 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
