timestamp,date,shift,tph,power_kw,util,css_mm,pattern,notes
2025-11-04T00:00:00,2025-11-04,N,3591.3,1562.6,92.6,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-04T16:00:00,2025-11-04,D,3248.8,1240.6,63.8,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-04T17:00:00,2025-11-04,D,3655.5,1548.1,93.0,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-04T18:00:00,2025-11-04,N,3918.8,1685.8,89.7,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-04T19:00:00,2025-11-04,N,3915.8,1699.5,85.1,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-04T20:00:00,2025-11-04,N,3626.1,1430.7,89.8,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-04T21:00:00,2025-11-04,N,3930.2,1528.2,98.9,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-04T22:00:00,2025-11-04,N,3976.4,1730.0,94.0,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-04T23:00:00,2025-11-04,N,3367.0,1446.1,90.2,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-05T00:00:00,2025-11-05,N,3986.0,1505.2,89.5,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-05T01:00:00,2025-11-05,N,3657.9,1388.6,86.8,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-05T02:00:00,2025-11-05,N,4286.0,1910.8,92.4,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-05T03:00:00,2025-11-05,N,3833.1,1497.1,85.9,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-05T04:00:00,2025-11-05,N,4371.1,1565.3,85.3,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-05T05:00:00,2025-11-05,N,4118.0,1794.3,87.8,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-05T06:00:00,2025-11-05,D,3791.7,1712.2,100.0,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-05T07:00:00,2025-11-05,D,3786.9,1606.3,92.8,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-05T08:00:00,2025-11-05,D,4012.4,1701.3,100.0,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-05T09:00:00,2025-11-05,D,3958.4,1562.1,91.3,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-05T10:00:00,2025-11-05,D,4061.6,1645.5,86.0,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-05T11:00:00,2025-11-05,D,3625.5,1488.3,86.4,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-05T12:00:00,2025-11-05,D,4008.8,1466.3,89.2,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-05T13:00:00,2025-11-05,D,3927.2,1585.8,93.7,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-05T14:00:00,2025-11-05,D,3955.4,1536.8,85.5,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-05T15:00:00,2025-11-05,D,4143.2,1678.1,85.9,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-05T16:00:00,2025-11-05,D,4326.1,1779.9,89.7,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-05T17:00:00,2025-11-05,D,3974.0,1575.2,88.9,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-05T18:00:00,2025-11-05,N,4163.6,1644.4,89.2,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-05T19:00:00,2025-11-05,N,3435.4,1525.3,94.7,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-05T20:00:00,2025-11-05,N,3298.6,1382.8,100.0,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-05T21:00:00,2025-11-05,N,3379.6,1272.3,94.0,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-05T22:00:00,2025-11-05,N,3572.7,1379.2,96.2,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-05T23:00:00,2025-11-05,N,3900.3,1614.2,91.8,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-06T00:00:00,2025-11-06,N,4088.0,1601.3,86.2,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-06T01:00:00,2025-11-06,N,3684.3,1341.3,90.4,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-06T02:00:00,2025-11-06,N,3744.3,1602.7,93.0,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-06T03:00:00,2025-11-06,N,3746.1,1537.1,78.8,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-06T04:00:00,2025-11-06,N,3855.3,1548.7,93.2,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-06T05:00:00,2025-11-06,N,3917.0,1482.9,83.8,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-06T06:00:00,2025-11-06,D,3895.5,1604.4,91.0,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-06T07:00:00,2025-11-06,D,4175.6,1648.8,88.3,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-06T08:00:00,2025-11-06,D,3862.5,1667.2,83.3,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-06T09:00:00,2025-11-06,D,3446.8,1272.0,87.4,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-06T10:00:00,2025-11-06,D,3482.2,1384.8,91.7,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-06T11:00:00,2025-11-06,D,3740.1,1604.9,88.6,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-06T12:00:00,2025-11-06,D,3588.9,1523.9,97.6,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-06T13:00:00,2025-11-06,D,4131.8,1781.5,98.3,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-06T14:00:00,2025-11-06,D,4277.6,1834.7,92.4,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-06T15:00:00,2025-11-06,D,4199.0,1739.6,89.3,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-06T16:00:00,2025-11-06,D,4131.2,1686.1,88.0,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-06T17:00:00,2025-11-06,D,4142.0,1704.7,90.3,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-06T18:00:00,2025-11-06,N,4330.9,1807.8,85.0,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-06T19:00:00,2025-11-06,N,3964.4,1594.9,90.1,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-06T20:00:00,2025-11-06,N,3531.9,1531.2,90.8,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-06T21:00:00,2025-11-06,N,3755.1,1518.4,85.4,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-06T22:00:00,2025-11-06,N,3927.2,1669.9,81.5,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-06T23:00:00,2025-11-06,N,3503.7,1532.7,90.8,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-07T00:00:00,2025-11-07,N,3786.3,1568.1,89.9,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-07T01:00:00,2025-11-07,N,3745.5,1497.7,93.6,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-07T02:00:00,2025-11-07,N,3704.1,1546.9,90.7,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-07T03:00:00,2025-11-07,N,3702.3,1496.1,89.5,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-07T04:00:00,2025-11-07,N,3747.9,1526.1,95.7,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-07T05:00:00,2025-11-07,N,3473.2,1415.4,90.9,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-07T06:00:00,2025-11-07,D,3702.3,1467.1,95.3,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-07T07:00:00,2025-11-07,D,3586.5,1342.1,83.9,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-07T08:00:00,2025-11-07,D,3962.6,1613.9,90.9,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-07T09:00:00,2025-11-07,D,3655.5,1500.8,92.8,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-07T10:00:00,2025-11-07,D,3799.5,1557.3,83.8,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-07T11:00:00,2025-11-07,D,4235.0,1725.1,89.0,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-07T12:00:00,2025-11-07,D,4010.6,1654.2,95.2,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-07T13:00:00,2025-11-07,D,4205.0,1802.2,88.7,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-07T14:00:00,2025-11-07,D,4106.6,1756.6,94.6,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-07T15:00:00,2025-11-07,D,3981.8,1623.5,93.2,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-07T16:00:00,2025-11-07,D,3950.6,1434.5,87.2,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-07T17:00:00,2025-11-07,D,3988.4,1658.5,94.5,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-07T18:00:00,2025-11-07,N,3601.5,1531.7,85.0,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-07T19:00:00,2025-11-07,N,3939.2,1572.4,98.9,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-07T20:00:00,2025-11-07,N,4066.4,1753.8,91.5,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-07T21:00:00,2025-11-07,N,4168.4,1628.3,90.8,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-07T22:00:00,2025-11-07,N,4151.0,1803.6,91.8,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-07T23:00:00,2025-11-07,N,3758.1,1533.7,89.0,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-08T00:00:00,2025-11-08,N,3961.4,1579.5,90.8,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-08T01:00:00,2025-11-08,N,4286.6,1830.6,93.0,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-08T02:00:00,2025-11-08,N,3640.5,1340.8,87.5,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-08T03:00:00,2025-11-08,N,3984.8,1542.8,84.9,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-08T04:00:00,2025-11-08,N,3848.1,1477.1,95.7,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-08T05:00:00,2025-11-08,N,4028.6,1627.9,87.5,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-08T06:00:00,2025-11-08,D,4200.8,1779.8,98.2,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-08T07:00:00,2025-11-08,D,4349.5,1720.4,89.8,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-08T08:00:00,2025-11-08,D,4166.0,1625.5,90.3,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-08T09:00:00,2025-11-08,D,4662.7,1767.4,94.7,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-08T10:00:00,2025-11-08,D,3963.8,1640.9,96.8,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-08T11:00:00,2025-11-08,D,3899.7,1689.7,91.4,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-08T12:00:00,2025-11-08,D,4032.8,1742.2,100.0,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-08T13:00:00,2025-11-08,D,3903.3,1724.3,88.1,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-08T14:00:00,2025-11-08,D,3717.3,1624.2,86.2,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-08T15:00:00,2025-11-08,D,3606.9,1488.9,86.8,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-08T16:00:00,2025-11-08,D,3446.8,1274.4,83.6,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-08T17:00:00,2025-11-08,D,3281.8,1282.3,92.3,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-08T18:00:00,2025-11-08,N,3684.9,1363.0,92.6,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-08T19:00:00,2025-11-08,N,3354.4,1445.9,93.0,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-08T20:00:00,2025-11-08,N,3151.0,1227.3,85.5,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-08T21:00:00,2025-11-08,N,3473.8,1393.5,93.1,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-08T22:00:00,2025-11-08,N,3495.3,1435.7,92.8,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-08T23:00:00,2025-11-08,N,3660.9,1350.7,85.3,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-09T00:00:00,2025-11-09,N,3948.8,1648.1,91.9,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-09T01:00:00,2025-11-09,N,4086.2,1666.4,93.1,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-09T02:00:00,2025-11-09,N,3987.2,1626.9,91.6,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-09T03:00:00,2025-11-09,N,3481.6,1267.8,83.2,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-09T04:00:00,2025-11-09,N,3875.1,1596.9,92.1,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-09T05:00:00,2025-11-09,N,3790.5,1484.2,91.3,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-09T06:00:00,2025-11-09,D,3721.5,1619.0,91.6,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-09T07:00:00,2025-11-09,D,3692.7,1514.9,92.7,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-09T08:00:00,2025-11-09,D,3387.4,1204.7,63.9,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-09T09:00:00,2025-11-09,D,3813.3,1472.6,93.3,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-09T10:00:00,2025-11-09,D,3476.2,1457.6,100.0,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-09T11:00:00,2025-11-09,D,3687.9,1422.5,85.0,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-09T12:00:00,2025-11-09,D,3918.8,1679.8,95.5,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-09T13:00:00,2025-11-09,D,4299.8,1651.1,88.6,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-09T14:00:00,2025-11-09,D,4301.0,1765.2,88.8,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-09T15:00:00,2025-11-09,D,4546.3,1829.6,93.7,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-09T16:00:00,2025-11-09,D,3843.3,1683.1,91.0,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-09T17:00:00,2025-11-09,D,3789.9,1603.6,93.6,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-09T18:00:00,2025-11-09,N,3662.7,1496.1,92.5,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-09T19:00:00,2025-11-09,N,3706.5,1511.1,99.0,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-09T20:00:00,2025-11-09,N,3856.5,1489.7,88.6,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-09T21:00:00,2025-11-09,N,3852.9,1568.8,95.9,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-09T22:00:00,2025-11-09,N,4152.2,1831.0,97.3,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-09T23:00:00,2025-11-09,N,3857.7,1552.9,88.4,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-10T00:00:00,2025-11-10,N,3977.0,1601.5,85.1,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-10T01:00:00,2025-11-10,N,3709.5,1512.0,86.3,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-10T02:00:00,2025-11-10,N,3854.7,1576.6,92.6,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-10T03:00:00,2025-11-10,N,3785.1,1490.3,92.6,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-10T04:00:00,2025-11-10,N,3764.1,1459.6,88.0,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-10T05:00:00,2025-11-10,N,3439.6,1382.7,93.3,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-10T06:00:00,2025-11-10,D,3629.7,1530.8,91.4,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-10T07:00:00,2025-11-10,D,3576.3,1419.7,92.1,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-10T08:00:00,2025-11-10,D,3884.7,1619.5,90.0,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-10T09:00:00,2025-11-10,D,4134.8,1784.7,91.2,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-11-10T10:00:00,2025-11-10,D,3373.6,1393.0,83.2,130.0,A-185-08-07,A-185-08-07 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
