timestamp,date,shift,tph,power_kw,util,css_mm,pattern,notes
2026-06-19T06:00:00,2026-06-19,D,3954.2,1449.4,81.4,130.0,A-185-08-27,A-185-08-27 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-19T23:00:00,2026-06-19,N,3847.5,1420.9,88.2,130.0,A-185-08-27,A-185-08-27 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-20T00:00:00,2026-06-20,N,3736.5,1292.8,86.8,130.0,A-185-08-27,A-185-08-27 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-20T01:00:00,2026-06-20,N,3636.3,1467.5,88.8,130.0,A-185-08-27,A-185-08-27 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-20T02:00:00,2026-06-20,N,3742.5,1477.3,90.5,130.0,A-185-08-27,A-185-08-27 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-20T03:00:00,2026-06-20,N,3503.1,1351.7,96.9,130.0,A-185-08-27,A-185-08-27 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-20T04:00:00,2026-06-20,N,3728.7,1211.4,93.0,130.0,A-185-08-27,A-185-08-27 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-20T05:00:00,2026-06-20,N,3929.0,1501.7,90.8,130.0,A-185-08-27,A-185-08-27 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-20T06:00:00,2026-06-20,D,3504.3,1265.4,89.5,130.0,A-185-08-27,A-185-08-27 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-20T07:00:00,2026-06-20,D,3644.7,1483.9,87.9,130.0,A-185-08-27,A-185-08-27 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-20T08:00:00,2026-06-20,D,3801.3,1594.5,92.0,130.0,A-185-08-27,A-185-08-27 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-20T09:00:00,2026-06-20,D,3933.2,1436.9,90.4,130.0,A-185-08-27,A-185-08-27 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-20T10:00:00,2026-06-20,D,4286.0,1614.9,88.6,130.0,A-185-08-27,A-185-08-27 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-20T11:00:00,2026-06-20,D,4071.2,1459.9,87.9,130.0,A-185-08-27,A-185-08-27 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-20T12:00:00,2026-06-20,D,4414.9,1782.8,91.9,130.0,A-185-08-27,A-185-08-27 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-20T13:00:00,2026-06-20,D,4666.3,1849.2,93.6,130.0,A-185-08-27,A-185-08-27 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-20T14:00:00,2026-06-20,D,4655.5,1760.4,94.2,130.0,A-185-08-27,A-185-08-27 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-20T15:00:00,2026-06-20,D,3963.2,1469.7,72.4,130.0,A-185-08-27,A-185-08-27 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-20T16:00:00,2026-06-20,D,4205.6,1485.7,87.7,130.0,A-185-08-27,A-185-08-27 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-20T17:00:00,2026-06-20,D,4250.0,1640.3,92.4,130.0,A-185-08-27,A-185-08-27 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-20T18:00:00,2026-06-20,N,4052.6,1627.4,100.0,130.0,A-185-08-27,A-185-08-27 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-20T19:00:00,2026-06-20,N,3825.3,1432.1,83.4,130.0,A-185-08-27,A-185-08-27 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-20T20:00:00,2026-06-20,N,3977.0,1563.7,94.4,130.0,A-185-08-27,A-185-08-27 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-20T21:00:00,2026-06-20,N,4179.2,1636.1,89.3,130.0,A-185-08-27,A-185-08-27 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-20T22:00:00,2026-06-20,N,3726.9,1471.8,87.0,130.0,A-185-08-27,A-185-08-27 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-20T23:00:00,2026-06-20,N,3972.8,1506.0,85.9,130.0,A-185-08-27,A-185-08-27 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-21T00:00:00,2026-06-21,N,4086.8,1573.8,84.4,130.0,A-185-08-27,A-185-08-27 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-21T01:00:00,2026-06-21,N,3773.1,1455.6,93.8,130.0,A-185-08-27,A-185-08-27 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-21T02:00:00,2026-06-21,N,4125.8,1615.7,89.5,130.0,A-185-08-27,A-185-08-27 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-21T03:00:00,2026-06-21,N,3692.1,1428.0,84.3,130.0,A-185-08-27,A-185-08-27 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-21T04:00:00,2026-06-21,N,3856.5,1444.5,83.4,130.0,A-185-08-27,A-185-08-27 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-21T05:00:00,2026-06-21,N,3863.7,1657.8,88.7,130.0,A-185-08-27,A-185-08-27 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-21T06:00:00,2026-06-21,D,4007.0,1582.1,94.5,130.0,A-185-08-27,A-185-08-27 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-21T07:00:00,2026-06-21,D,4098.2,1627.1,92.4,130.0,A-185-08-27,A-185-08-27 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-21T08:00:00,2026-06-21,D,4630.3,1824.7,84.9,130.0,A-185-08-27,A-185-08-27 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-21T09:00:00,2026-06-21,D,4435.3,1714.6,90.8,130.0,A-185-08-27,A-185-08-27 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-21T10:00:00,2026-06-21,D,4340.5,1655.5,81.0,130.0,A-185-08-27,A-185-08-27 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-21T11:00:00,2026-06-21,D,4130.6,1599.4,90.9,130.0,A-185-08-27,A-185-08-27 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-21T12:00:00,2026-06-21,D,4243.4,1594.5,84.4,130.0,A-185-08-27,A-185-08-27 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-21T13:00:00,2026-06-21,D,3839.7,1370.1,94.0,130.0,A-185-08-27,A-185-08-27 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-21T14:00:00,2026-06-21,D,3831.3,1491.4,88.1,130.0,A-185-08-27,A-185-08-27 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-21T15:00:00,2026-06-21,D,4109.6,1695.6,93.7,130.0,A-185-08-27,A-185-08-27 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-21T16:00:00,2026-06-21,D,3797.7,1487.7,84.1,130.0,A-185-08-27,A-185-08-27 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-21T17:00:00,2026-06-21,D,3328.6,1300.0,92.6,130.0,A-185-08-27,A-185-08-27 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-21T18:00:00,2026-06-21,N,3504.3,1334.7,90.2,130.0,A-185-08-27,A-185-08-27 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-21T19:00:00,2026-06-21,N,3472.0,1385.7,88.1,130.0,A-185-08-27,A-185-08-27 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-21T20:00:00,2026-06-21,N,3540.9,1479.4,89.4,130.0,A-185-08-27,A-185-08-27 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-21T21:00:00,2026-06-21,N,3600.3,1318.5,83.5,130.0,A-185-08-27,A-185-08-27 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-21T22:00:00,2026-06-21,N,3740.7,1398.6,86.5,130.0,A-185-08-27,A-185-08-27 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-21T23:00:00,2026-06-21,N,3606.3,1461.7,92.8,130.0,A-185-08-27,A-185-08-27 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-22T00:00:00,2026-06-22,N,3773.1,1400.8,94.3,130.0,A-185-08-27,A-185-08-27 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-22T01:00:00,2026-06-22,N,3852.9,1374.4,60.1,130.0,A-185-08-27,A-185-08-27 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
