timestamp,date,shift,tph,power_kw,util,css_mm,pattern,notes
2025-12-13T14:00:00,2025-12-13,D,4098.8,1699.8,88.4,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-16T06:00:00,2025-12-16,D,4438.3,1828.3,90.5,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-16T07:00:00,2025-12-16,D,4600.3,1889.9,83.1,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-16T08:00:00,2025-12-16,D,3775.5,1479.8,87.2,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-16T09:00:00,2025-12-16,D,4164.2,1751.2,91.7,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-16T10:00:00,2025-12-16,D,4122.2,1659.3,100.0,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-16T11:00:00,2025-12-16,D,4010.6,1613.1,91.2,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-16T12:00:00,2025-12-16,D,3807.3,1556.5,84.4,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-16T13:00:00,2025-12-16,D,3746.7,1423.6,86.1,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-16T14:00:00,2025-12-16,D,3935.0,1604.0,87.6,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-16T15:00:00,2025-12-16,D,4193.0,1763.7,92.4,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-16T16:00:00,2025-12-16,D,4223.0,1878.8,96.6,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-16T17:00:00,2025-12-16,D,4145.0,1760.1,89.1,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-16T18:00:00,2025-12-16,N,4349.5,1916.8,88.9,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-16T19:00:00,2025-12-16,N,4350.7,1784.7,83.5,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-16T20:00:00,2025-12-16,N,4381.9,1858.1,93.6,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-16T21:00:00,2025-12-16,N,4388.5,1895.3,98.5,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-16T22:00:00,2025-12-16,N,4231.4,1719.8,92.7,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-16T23:00:00,2025-12-16,N,4253.6,1796.6,89.1,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-17T00:00:00,2025-12-17,N,4202.6,1706.7,94.5,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-17T01:00:00,2025-12-17,N,4387.9,1802.3,94.6,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-17T02:00:00,2025-12-17,N,4312.4,1803.8,87.8,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-17T03:00:00,2025-12-17,N,4315.9,1756.9,91.0,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-17T04:00:00,2025-12-17,N,3998.0,1719.5,91.7,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-17T05:00:00,2025-12-17,N,3978.2,1607.5,89.3,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-17T06:00:00,2025-12-17,D,3628.5,1522.8,95.2,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-17T07:00:00,2025-12-17,D,4010.6,1675.3,91.8,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-17T08:00:00,2025-12-17,D,4441.9,1940.7,91.8,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-17T09:00:00,2025-12-17,D,4062.2,1719.5,92.1,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-17T10:00:00,2025-12-17,D,4099.4,1807.0,89.6,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-17T11:00:00,2025-12-17,D,3840.9,1566.8,90.5,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-17T12:00:00,2025-12-17,D,4035.2,1641.9,92.4,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-17T13:00:00,2025-12-17,D,3980.6,1618.9,89.6,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-17T14:00:00,2025-12-17,D,3842.1,1585.1,96.1,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-17T15:00:00,2025-12-17,D,3878.7,1607.5,88.8,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-17T16:00:00,2025-12-17,D,4014.2,1657.2,84.7,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-17T17:00:00,2025-12-17,D,3887.1,1595.5,94.0,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-17T18:00:00,2025-12-17,N,4350.1,1756.4,86.1,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-17T19:00:00,2025-12-17,N,4366.9,1737.0,86.3,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-17T20:00:00,2025-12-17,N,3827.1,1590.9,86.9,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-17T21:00:00,2025-12-17,N,3876.3,1552.5,91.3,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-17T22:00:00,2025-12-17,N,3939.2,1713.9,95.3,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-17T23:00:00,2025-12-17,N,3855.3,1605.0,91.6,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-18T00:00:00,2025-12-18,N,3751.5,1499.2,94.5,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-18T01:00:00,2025-12-18,N,3855.9,1486.6,86.4,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-18T02:00:00,2025-12-18,N,3633.3,1441.0,82.8,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-18T03:00:00,2025-12-18,N,4178.0,1836.9,87.3,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-18T04:00:00,2025-12-18,N,4040.0,1833.6,85.2,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-18T05:00:00,2025-12-18,N,3713.1,1660.8,88.7,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-18T06:00:00,2025-12-18,D,4155.2,1628.5,98.3,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-18T07:00:00,2025-12-18,D,3901.5,1707.4,100.0,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-18T08:00:00,2025-12-18,D,3733.5,1628.5,90.0,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-18T09:00:00,2025-12-18,D,3847.5,1619.6,96.3,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-18T10:00:00,2025-12-18,D,4046.0,1768.8,92.4,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-18T11:00:00,2025-12-18,D,4184.0,1637.0,88.0,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-18T12:00:00,2025-12-18,D,4218.2,1677.2,87.1,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-18T13:00:00,2025-12-18,D,3848.7,1564.5,93.3,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-18T14:00:00,2025-12-18,D,4397.5,1845.4,84.8,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-18T15:00:00,2025-12-18,D,4289.6,1960.2,96.5,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-18T16:00:00,2025-12-18,D,4662.7,1931.1,84.8,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-18T17:00:00,2025-12-18,D,4471.9,1844.6,93.1,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-18T18:00:00,2025-12-18,N,4092.8,1815.4,91.1,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-18T19:00:00,2025-12-18,N,3943.4,1647.5,87.8,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-18T20:00:00,2025-12-18,N,3841.5,1575.7,93.4,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-18T21:00:00,2025-12-18,N,3629.1,1484.9,76.9,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-18T22:00:00,2025-12-18,N,3949.4,1583.8,88.6,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-18T23:00:00,2025-12-18,N,3908.0,1580.0,87.3,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-19T00:00:00,2025-12-19,N,3831.9,1677.7,90.7,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-19T01:00:00,2025-12-19,N,4311.2,1784.4,96.0,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-19T02:00:00,2025-12-19,N,4303.4,1627.5,85.7,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-19T03:00:00,2025-12-19,N,4377.7,1853.8,90.5,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-19T04:00:00,2025-12-19,N,4078.4,1739.2,97.6,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-19T05:00:00,2025-12-19,N,4140.2,1848.2,91.3,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-19T06:00:00,2025-12-19,D,4569.1,1742.3,93.5,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-19T07:00:00,2025-12-19,D,4203.8,1798.1,91.3,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-19T08:00:00,2025-12-19,D,4171.4,1651.4,89.9,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-19T09:00:00,2025-12-19,D,4274.0,1800.5,93.0,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-19T10:00:00,2025-12-19,D,4244.0,1752.6,84.1,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-19T11:00:00,2025-12-19,D,3942.2,1604.2,83.8,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-19T12:00:00,2025-12-19,D,3672.3,1538.6,89.8,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-19T13:00:00,2025-12-19,D,3737.1,1573.3,89.7,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-19T14:00:00,2025-12-19,D,3860.7,1682.8,93.4,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-19T15:00:00,2025-12-19,D,4161.8,1740.0,92.1,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-19T16:00:00,2025-12-19,D,4179.8,1673.5,93.5,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-19T17:00:00,2025-12-19,D,3999.8,1712.6,98.5,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-19T18:00:00,2025-12-19,N,3964.4,1565.3,88.1,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-19T19:00:00,2025-12-19,N,4088.6,1726.7,92.5,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-19T20:00:00,2025-12-19,N,4314.8,1855.5,94.6,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-19T21:00:00,2025-12-19,N,4125.2,1756.2,92.2,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-19T22:00:00,2025-12-19,N,4291.4,1847.0,97.1,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-19T23:00:00,2025-12-19,N,4407.7,1704.5,89.6,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-20T00:00:00,2025-12-20,N,3935.0,1708.9,95.8,130.0,A-185-08-10,A-185-08-10 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
