Date,Leach_Feed_Throughput_M3Hr,Leach_Feed_Throughput_M3Day,Percentsolids,Leach_Feed_Grade_Au_Gt_Ds,Leach_Feed_Grade_Au_Gt_Ns,Au_Grade,Leach_Feed_Grade_Ag_Gt_Ds,Leach_Feed_Grade_Ag_Gt_Ns,Leach_Feed_Grade_Ag_Gt_Day,Cn_Added_Free_Cn_Ppm_Leach_Tank_1,Cn_Added_Free_Cn_Ppm_Leach_Tank_2,Daily_Nacn_Consumption_Kgt,Mtd_Nacn_Consumption_Kgt,Nacn_Used_T,Au_Feed_g,CN_Tailings_Concentration,Au_Tailings_g,Leach_Feed_Gt_150um_Day,Leach_Feed_Gt_75um_Day,Leach_Feed_Lt_75um_Day,Cyanide_Profile_Ppm_Leach_Tank_1,Cyanide_Profile_Ppm_Leach_Tank_2,Cyanide_Profile_Ppm_Cil_Tank_01,Cyanide_Profile_Ppm_Cil_Tank_02,Cyanide_Profile_Ppm_Cil_Tank_03,Cyanide_Profile_Ppm_Cil_Tank_04,Cyanide_Profile_Ppm_Cil_Tank_05,Cyanide_Profile_Ppm_Cil_Tank_06,Cyanide_Profile_Ppm_Cil_Tank_07,Cyanide_Profile_Ppm_Cil_Tank_08,Cyanide_Profile_Ppm_Cil_Tank_09,Dissolved_Oxygen_Profile_Ppm_Leach_Tank_01,Dissolved_Oxygen_Profile_Ppm_Leach_Tank_02,Dissolved_Oxygen_Profile_Ppm_Cil_Tank_01,Dissolved_Oxygen_Profile_Ppm_Cil_Tank_02,Dissolved_Oxygen_Profile_Ppm_Cil_Tank_03,Dissolved_Oxygen_Profile_Ppm_Cil_Tank_04,Dissolved_Oxygen_Profile_Ppm_Cil_Tank_05,Dissolved_Oxygen_Profile_Ppm_Cil_Tank_06,Dissolved_Oxygen_Profile_Ppm_Cil_Tank_07,Dissolved_Oxygen_Profile_Ppm_Cil_Tank_08,Dissolved_Oxygen_Profile_Ppm_Cil_Tank_09,Carbon_Concentration_Profile_Gl_Cil_Tank_01,Carbon_Concentration_Profile_Gl_Cil_Tank_02,Carbon_Concentration_Profile_Gl_Cil_Tank_03,Carbon_Concentration_Profile_Gl_Cil_Tank_04,Carbon_Concentration_Profile_Gl_Cil_Tank_05,Carbon_Concentration_Profile_Gl_Cil_Tank_06,Carbon_Concentration_Profile_Gl_Cil_Tank_07,Carbon_Concentration_Profile_Gl_Cil_Tank_08,Carbon_Concentration_Profile_Gl_Cil_Tank_09,Gold_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_01,Gold_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_02,Gold_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_03,Gold_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_04,Gold_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_05,Gold_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_06,Gold_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_07,Gold_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_08,Gold_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_09,Silver_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_01,Silver_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_02,Silver_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_03,Silver_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_04,Silver_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_05,Silver_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_06,Silver_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_07,Silver_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_08,Silver_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_09,Dissolved_Gold_Metal_Profile_G_Milled_Tons_Leach_Tank_01,Dissolved_Gold_Metal_Profile_G_Milled_Tons_Leach_Tank_02,Dissolved_Gold_Metal_Profile_G_Milled_Tons_Cil_Tank_01,Dissolved_Gold_Metal_Profile_G_Milled_Tons_Cil_Tank_02,Dissolved_Gold_Metal_Profile_G_Milled_Tons_Cil_Tank_03,Dissolved_Gold_Metal_Profile_G_Milled_Tons_Cil_Tank_04,Dissolved_Gold_Metal_Profile_G_Milled_Tons_Cil_Tank_05,Dissolved_Gold_Metal_Profile_G_Milled_Tons_Cil_Tank_06,Dissolved_Gold_Metal_Profile_G_Milled_Tons_Cil_Tank_07,Dissolved_Gold_Metal_Profile_G_Milled_Tons_Cil_Tank_08,Dissolved_Gold_Metal_Profile_G_Milled_Tons_Cil_Tank_09,Dissolved_Silver_Metal_Profile_Gmilled_Tons_Leach_Tank_01,Dissolved_Silver_Metal_Profile_Gmilled_Tons_Leach_Tank_02,Dissolved_Silver_Metal_Profile_Gmilled_Tons_Cil_Tank_01,Dissolved_Silver_Metal_Profile_Gmilled_Tons_Cil_Tank_02,Dissolved_Silver_Metal_Profile_Gmilled_Tons_Cil_Tank_03,Dissolved_Silver_Metal_Profile_Gmilled_Tons_Cil_Tank_04,Dissolved_Silver_Metal_Profile_Gmilled_Tons_Cil_Tank_05,Dissolved_Silver_Metal_Profile_Gmilled_Tons_Cil_Tank_06,Dissolved_Silver_Metal_Profile_Gmilled_Tons_Cil_Tank_07,Dissolved_Silver_Metal_Profile_Gmilled_Tons_Cil_Tank_08,Undissolved_Gold_Profile_Au_Grams_Per_Day_Per_Tank_Leach_Tank_01,Undissolved_Gold_Profile_Au_Grams_Per_Day_Per_Tank_Leach_Tank_02,Undissolved_Gold_Profile_Au_Grams_Per_Day_Per_Tank_Cil_Tank_01,Undissolved_Gold_Profile_Au_Grams_Per_Day_Per_Tank_Cil_Tank_02,Undissolved_Gold_Profile_Au_Grams_Per_Day_Per_Tank_Cil_Tank_03,Undissolved_Gold_Profile_Au_Grams_Per_Day_Per_Tank_Cil_Tank_04,Undissolved_Gold_Profile_Au_Grams_Per_Day_Per_Tank_Cil_Tank_05,Undissolved_Gold_Profile_Au_Grams_Per_Day_Per_Tank_Cil_Tank_06,Undissolved_Gold_Profile_Au_Grams_Per_Day_Per_Tank_Cil_Tank_07,Undissolved_Gold_Profile_Au_Grams_Per_Day_Per_Tank_Cil_Tank_08,Undissolved_Gold_Profile_Au_Grams_Per_Day_Per_Tank_Cil_Tank_09,Leach_Feed_Dry_t,Ph_Leach_Tank_01,Ph_Leach_Tank_02,Ph_Cil_Tank_01,Ph_Cil_Tank_02,Ph_Cil_Tank_03,Ph_Cil_Tank_04,Ph_Cil_Tank_05,Ph_Cil_Tank_06,Ph_Cil_Tank_07,Ph_Cil_Tank_08,Ph_Cil_Tank_09,Dissolved_Au_Metal_Profile_G_Leach_Tank_01,Dissolved_Au_Metal_Profile_G_Leach_Tank_02,Dissolved_Au_Metal_Profile_G_Cil_Tank_01,Dissolved_Au_Metal_Profile_G_Cil_Tank_02,Dissolved_Au_Metal_Profile_G_Cil_Tank_03,Dissolved_Au_Metal_Profile_G_Cil_Tank_04,Dissolved_Au_Metal_Profile_G_Cil_Tank_05,Dissolved_Au_Metal_Profile_G_Cil_Tank_06,Dissolved_Au_Metal_Profile_G_Cil_Tank_07,Dissolved_Au_Metal_Profile_G_Cil_Tank_08,Dissolved_Au_Metal_Profile_G_Cil_Tank_09,Undissolved_Au_g,Gold_In_Carbon_Total_Au_Grams,Au_on_Carbon_g,Residence_Time,Tonnes_Processed,Leach_Cn_Adds_To_Tank_1,Leach_Cn_Adds_To_Tank_2,CN_Concentration_PL_01,Solids_Fraction,Liquid_Fraction,Slurry_Mass_Kg,Solution_Mass_Kg,NaCN_Used_Kg,CN_Kg_T,Dissolved_Oxygen_Profile_Ppm_Leach_Tank_01_Imputed,Dissolved_Oxygen_PL_01,Leach_Feed_Grade_Au_Gt,Fines_Fraction,Grade_x_Fines,Particle_Size,Au_Recovery_g,Au_Recovery_pct,Total_Au_in_Solution_g,Au_Residual_g,Au_Accounted_g,Au_Unaccounted_g,Au_Inventory_g
2025-05-11,138.0501151347876,3313.2027632349027,52.208333333333336,1.91,1.99,1.95,1.78,1.91,1.845,295.0,280.0,0.0,0.3996895740395522,0.0,4757.765604144852,300.0,631.1021740965682,7.81729213483146,18.903640449438203,73.27906741573034,295.0,280,270,270,285,260,250,255.0,265,275,275,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6875,11.875,10.9375,8.875,7.75,6.5,3.875,4.4375,13.25,1033.5,595.0,537.0,469.5,400.5,377.5,365.0,340.5,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.432,2.08,1.523,1.075,0.785,0.941,0.824,0.635,0.248,0.109,0.009,1.922,2.379,12.379,1.952,1.696,1.894,1.722,1.352,1.412,1.247,497.75489091703264,427.7581093818249,113.04480217936045,97.17886503138004,85.27941217039472,75.36320145290696,65.4469907354192,57.514022161429,51.56429573093635,49.5810535874388,49.5810535874388,2576.817,11.4,11.62,11.855,11.905,11.715,11.72,11.855,11.76,11.635,11.73,11.73,1359.1075886801996,1480.8505942665347,276.4954524241936,195.16258132370857,142.51407101312674,170.8353386284742,149.5943879169636,115.28208292144646,45.023553644911374,19.78857801328766,1.6339192855008158,1570.066696935562,11237.244374999998,169.66345062296796,30.785921444907448,4670.373445125,True,False,295.0,0.5220833333333333,0.4779166666666666,4935643.096568236,2358826.096568236,695.8536984876297,0.2700438946528332,11.25,18.101136363636364,1.95,0.7327906741573034,1.4289418146067414,71.5863904494382,4126.663430048284,86.73532438111775,3956.288148118348,-801.4774560265041,6327.120469773447,-1569.3548656285948,3785.912866188412
2025-05-12,142.95540241029855,3430.9296578471653,50.708333333333336,2.4850000000000003,2.3150000000000004,2.4000000000000004,2.2,2.32,2.26,280.0,270.0,0.0,0.3633538766524782,0.0,5784.701989802465,240.0,619.592132144618,6.806862967157418,18.096727066817664,75.09640996602492,280.0,270,260,275,265,265,260,260.0,250,250,235,11.25,0.57,8.19,8.13,8.36,8.07,8.35,8.44,8.47,8.41,8.17,12.5,10.0,6.0625,6.5,10.25,8.75,8.25,8.1875,14.375,1162.0,796.0,736.5,508.0,492.0,359.5,238.5,225.5,161.0,1659.0,1276.0,1140.0,954.5,903.5,731.5,557.5,480.0,406.5,1.909,2.641,1.402,1.642,1.276,1.072,0.773,0.262,0.125,0.028,0.009,2.948,3.003,2.161,2.321,2.321,2.083,1.713,1.224,1.135,0.853,625.7296365985808,409.7039287252613,117.77125660266148,98.77589263449026,83.5796014599533,75.98145587268482,66.48377388859922,60.78516469814786,55.08655550769649,51.28748271406226,47.48840992042801,2555.7552,11.37,11.55,12.015,11.985,11.4,11.405,11.95,11.85,11.425,11.795,11.885000000000002,1831.9858992088136,1912.361565142481,258.8748137652739,303.1900457935662,235.6093169504205,197.9413697263721,142.73197649112467,48.37746163088572,23.08085001473556,5.170110403300764,1.6618212010609597,1692.673158622565,11365.0790625,202.5622737722876,29.729551512869783,4697.371567800001,True,False,280.0,0.5070833333333333,0.4929166666666666,5040108.857847165,2484353.657847165,695.6190241972063,0.2721774856203779,11.25,18.026136363636365,2.4000000000000004,0.7509640996602492,1.8023138391845983,69.8190331257078,5165.109857657847,89.28912616005348,4960.985230328034,-823.7167594744305,7475.812794867505,-1691.11080506504,4756.860602998221
2025-05-13,102.41979793564056,2355.655352519733,61.0,2.19,1.965,2.0775,2.03,2.13,2.08,465.0,355.0,1.4594997186444594,0.447348221970069,3.405,4854.859072806558,320.0,598.6417173442624,10.607678345293373,16.507678345293375,72.88464330941325,465.0,355,330,360,355,355,345,340.0,345,340,325,16.53,9.93,8.9,8.76,8.77,8.41,8.53,8.73,8.74,8.77,8.4,12.5,9.0,8.0,7.0,7.6875,8.4375,9.875,9.5625,17.0,1094.0,767.5,476.5,402.0,335.0,216.5,173.5,130.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53,2.049,1.082,0.711,0.517,0.476,0.16,0.085,0.015,0.004,0.002,2.53,2.978,2.32,2.107,1.866,1.683,1.531,1.359,1.036,1.059,643.74624173181,534.804570054119,156.57889356584485,126.2733012627781,103.54410703547804,98.49317498496691,95.96770895971136,88.39131088394467,80.814912808178,73.23851473241129,65.66211665664461,2332.9912000000004,11.68,11.6,12.12,11.71,11.61,11.745,12.045,11.87,11.595,11.86,11.715,1142.280216476248,1297.4125075165364,174.70428743235118,114.80106133493685,83.47700240529164,76.85696933253156,25.834275405892964,13.724458809380636,2.421963319302465,0.6458568851473241,0.322928442573662,2067.5148526758867,9235.072031250002,1325.5015800218548,41.49588346845452,3879.764365600001,True,False,465.0,0.61,0.39,3824575.7377049183,1491584.537704918,693.5868100327868,0.297295081967213,16.53,17.971818181818183,2.0775,0.7288464330941324,1.5141784647530598,73.57689689742507,4256.217355462296,87.66922564864088,2932.481527360193,-1922.3775454463648,6924.139677402197,-2069.2806045956386,1608.745699258091
2025-05-14,130.15323282054703,2369.8734476074605,51.375,2.115,2.3200000000000003,2.2175,2.21,2.37,2.29,410.0,270.0,0.0,0.4223813193581351,0.0,4122.933204336496,270.0,462.32090617299264,13.461736334405144,21.01979635584137,65.51846730975349,410.0,270,290,255,245,275,280,270.0,300,280,270,19.72,10.63,8.07,8.0,8.19,8.02,8.32,8.18,8.27,8.32,7.68,12.75,9.4375,9.3125,9.625,9.25,9.9375,12.3125,9.1875,17.0,998.5,533.0,482.5,361.5,305.0,284.5,189.5,142.0,98.0,1490.5,1058.0,930.5,808.5,805.5,690.0,590.5,489.0,449.5,1.804,2.179,1.789,1.299,1.136,1.072,0.962,0.37,0.19,0.056,0.002,2.531,2.62,2.458,1.995,1.903,1.781,1.534,1.343,1.036,0.749,637.8895504003286,486.011086019298,112.31412440977212,102.63187230548144,91.0131697803326,83.26736809690003,65.83931430917677,60.02996304660235,54.22061178402793,52.284161363169794,48.41126052145351,1799.6636999999998,11.575,11.435,11.875,11.715,11.36,11.485,11.65,11.595,11.36,11.575,11.56,1523.736399096695,1566.1422705809898,327.88722952165887,238.08021864093612,208.20564155204272,196.47574625333613,176.31498870868407,67.81345719564773,34.823126668035314,10.263658386368304,0.3665592280845823,1793.9124820365432,9354.95390625,-687.6040724261577,32.65381817952862,3287.310706012499,True,False,410.0,0.51375,0.4862499999999999,3502995.0364963496,1703331.33649635,698.3658479635035,0.3880535279805352,19.72,17.92159090909091,2.2175,0.6551846730975349,1.452872012593784,79.96454314040729,3660.612298163503,88.78660208012286,4350.10929583248,227.1760914959841,5918.738611615858,-1795.805407279362,5039.606293501456
2025-05-15,120.0173625,2880.4167,50.0,2.655,2.25,2.4525,2.36,2.29,2.325,315.0,270.0,0.0,0.3965334481153065,0.0,4890.130141050001,240.0,558.0612733500001,12.961522633744856,19.56728395061728,67.47119341563786,315.0,270,260,245,265,230,250,240.0,230,220,230,19.87,10.27,8.54,8.06,8.17,8.02,8.49,8.35,8.28,8.13,8.0,12.625,10.625,10.25,10.75,10.5,10.375,13.75,11.125,15.375,873.5,520.5,456.0,345.5,288.0,275.0,219.0,185.5,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,1.751,1.43,1.104,0.905,0.682,0.172,0.108,0.019,0.007,0.006,0.655,1.995,2.193,1.962,1.779,1.412,1.248,1.143,0.798,0.642,408.6486486486487,313.78378378378375,96.76216216216216,93.04054054054052,85.59729729729729,76.29324324324324,66.98918918918918,61.40675675675676,55.82432432432432,52.1027027027027,50.24189189189189,2101.9257,11.01,11.34,11.575,11.59,11.25,11.26,11.45,11.425,11.27,11.41,11.2965,426.8918918918918,1277.7567567567569,266.0959459459459,205.4335135135135,168.40337837837836,126.90729729729728,32.00594594594594,20.09675675675676,3.53554054054054,1.3025675675675674,1.1164864864864863,1360.6905405405405,9816.6871875,1800.7799907129236,35.411543059030315,3888.5625450000007,True,False,315.0,0.5,0.5,4203851.4,2101925.7,662.1065955,0.315,19.87,17.985227272727272,2.4525,0.6747119341563785,1.6547310185185184,78.43145576131687,4332.068867700001,88.58800773694391,2529.546081081081,-2360.58405996892,6249.077885684545,-1358.9477446345445,727.0232944621611
2025-05-16,132.70356574074077,3184.8855777777785,51.41666666666666,2.2,1.99,2.095,2.19,2.13,2.16,275.0,290.0,0.0,0.3704192423614796,0.0,5234.9689956,170.0,645.1237857,19.971074249605056,13.124881516587676,66.90404423380727,275.0,290,300,345,385,430,495,515.0,480,395,300,20.12,9.87,8.15,8.03,8.44,7.98,8.58,8.63,8.41,8.39,8.02,11.8125,8.6875,9.0,10.125,12.25,12.625,10.4375,9.0625,12.8125,943.0,594.0,466.0,367.0,309.0,271.5,251.0,203.5,188.0,1528.5,1262.0,1086.5,972.5,869.0,764.5,699.5,473.0,426.0,0.585,2.095,1.58,1.183,1.047,0.959,0.753,0.257,0.079,0.022,0.006,2.454,2.69,2.473,2.19,1.979,1.854,1.552,1.323,1.284,0.988,494.1969786865045,463.78485692118113,106.632501939665,98.87741088950754,85.306001551732,75.61213773903518,67.85704668887772,62.04072840125964,56.22441011364153,54.28563735110218,52.346864588562816,2421.4782,11.085,11.325,11.465,11.385,11.37,11.265,11.435,11.425,11.315,11.425,11.455,1333.3620555885173,1505.0611564967369,289.4458901921409,216.7180304413308,191.8037006526402,175.6826637305463,137.9447818447355,47.08075555656976,14.472294509607046,4.030259230523481,1.099161608324586,1617.1645748710694,9765.26484375,672.5613660558882,32.02626829412486,4421.417403350001,False,True,290.0,0.5141666666666667,0.4858333333333333,4709520.0,2288041.8,663.532122,0.2740194489465153,20.12,18.15954545454545,2.095,0.6690404423380727,1.4016397266982623,83.16689375987362,4589.845209900001,87.67664553042765,3916.700749851672,-1318.268245748328,6851.550476478629,-1616.581480878629,3243.5562898033445
2025-05-17,138.6621635547284,3164.963883136676,51.36363636363637,2.0700000000000003,2.06,2.0650000000000004,1.9,2.15,2.025,290.0,285.0,0.9447847993532013,0.4056488405921751,2.27,4866.531232997123,280.0,565.7634784971237,12.892709083633452,20.73587034813925,66.3714205682273,290.0,285,265,290,265,270,300,290.0,295,280,275,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,10.75,12.375,8.75,9.5,13.375,15.5,11.5,14.6875,821.5,791.0,582.5,452.5,350.0,286.0,267.5,190.5,149.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.856,2.139,1.804,1.451,1.109,0.962,0.841,0.546,0.333,0.075,0.005,1.956,2.027,1.856,1.491,1.357,1.235,0.958,0.871,0.756,0.564,508.6265240109481,402.3463548146306,114.21322468275692,104.53413784523516,92.919233640209,83.24014680268725,73.56105996516547,67.7536078626524,60.01033839263499,52.267068922617575,48.39543418760886,2402.66355,11.205,11.4,11.47,11.5,11.28,11.315,11.3,11.27,11.23,11.25,11.285,1428.3262005474,1537.589201293854,330.67872107489427,265.9727407315253,203.28309405324708,176.33754416521523,154.15787384921623,100.08347101268974,61.03991913411297,13.747729534710128,0.9165153023140086,1607.8671311271464,11633.82515625,28.76672425106881,30.65003380192155,4389.229457931818,True,False,290.0,0.5136363636363637,0.4863636363636363,4677752.0442477865,2275088.4942477867,659.7756633318581,0.2746017699115043,20.56,18.217954545454543,2.0650000000000004,0.6637142056822729,1.3705698347338937,79.07580532212886,4300.767754499999,88.374399517648,4272.13301069918,-594.3982222979421,6474.530344574519,-1607.9991115773964,4243.498266898361
2025-05-18,135.59685689434025,3254.324565464166,51.333333333333336,2.745,2.535,2.64,2.85,2.11,2.48,225.0,225.0,0.0,0.3816027668270711,0.0,6122.672108875325,180.0,630.5986988753247,11.82047040376323,20.88125049000392,67.29827910623285,225.0,225,215,205,215,230,215,190.0,215,220,200,21.0,10.71,9.79,9.16,9.11,8.48,8.73,9.02,9.0,8.89,8.51,12.875,9.625,8.875,8.625,8.4375,12.3125,12.6875,11.0,13.75,791.0,589.5,448.0,338.5,262.0,288.0,258.5,215.5,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.987,2.609,2.021,1.816,1.379,1.142,1.035,0.957,0.097,0.062,0.007,2.952,3.463,3.03,2.894,2.442,2.065,1.824,1.674,1.206,0.954,568.8617292958774,356.4866836920831,106.37714337832908,98.64062385990512,90.9041043414812,81.23345494345128,73.49693542502735,61.892156147391454,56.0897665085735,50.28737686975556,48.35324699014957,2468.3476,11.905,11.725,11.87,12.065,11.625,11.69,11.905,11.85,11.615,11.97,11.485,1640.222911346224,1876.0813571689164,370.5817967894928,332.9918569865012,252.861107260124,209.4034695366654,189.78335461510392,175.48084093396565,17.78645932141554,11.368664720904777,1.2835589201021522,1592.6232214520246,9419.182031250002,414.3483180879488,31.34290939584008,4510.493847733334,False,True,225.0,0.5133333333333333,0.4866666666666667,4808469.350649351,2340121.750649351,526.5273938961041,0.2133116883116883,21.0,18.27386363636364,2.64,0.6729827910623285,1.7766745684045473,77.82636956095648,5492.07341,89.70059660779124,5077.845377599417,-1044.826731275908,7715.415616014714,-1592.7435071393893,4663.617345198833
2025-05-19,139.8382586841617,3274.54589085412,51.04166666666666,2.15,1.915,2.0325,2.0,2.18,2.09,220.0,220.0,0.9216812895937228,0.4117629080875103,2.27,5150.9844823918365,150.0,657.3906845224491,14.82126592356688,22.973093152866245,62.20564092356688,220.0,220,215,210,210,220,200,210.0,195,190,175,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.375,12.0625,10.1875,7.8125,9.875,7.875,11.0625,10.5,16.3125,866.0,706.5,449.5,397.5,344.5,321.5,272.0,261.5,209.5,1243.5,1099.5,775.0,763.0,637.0,552.5,624.0,574.5,412.0,2.281,2.369,1.768,1.334,0.797,0.423,0.137,0.097,0.076,0.029,0.008,2.721,2.214,2.097,1.621,1.595,1.49,1.265,0.923,0.805,0.513,549.0562819783968,458.8004548038658,93.97888004548038,84.38919840818647,67.12777146105742,63.291898806139855,57.5380898237635,53.70221716884594,51.78428084138716,49.86634451392837,49.86634451392837,2462.8904,11.425,11.345,11.545,11.575,11.205,11.17,11.615,11.345,11.2,11.525,11.364999999999998,1660.737919272314,1709.073905628198,325.2506878908471,245.4097384877772,146.62036100056852,77.8173308698124,25.203249005116547,17.844636156907335,13.981364411597498,5.334994314951677,1.471722569641842,1579.4017623649802,10717.554375,266.4780626385765,30.39225488068353,4512.733555833334,False,True,220.0,0.5104166666666666,0.4895833333333333,4825254.661224491,2362364.2612244906,519.720137469388,0.2110204081632653,20.55,18.44818181818182,2.0325,0.6220564092356687,1.2643296517714966,82.88476562499999,4493.593797869387,87.2375720258976,4228.745909607734,-922.2385727841028,6732.016419133739,-1581.0319367419024,3963.89802134608
2025-05-20,132.68575726147756,3184.4581742754613,50.958333333333336,1.93,2.165,2.0475,1.95,2.27,2.11,215.0,205.0,0.0,0.3906012692353796,0.0,5046.179731626328,130.0,612.7398180947465,12.3428432563791,20.19648845686513,67.46066828675578,215.0,205,205,180,190,185,185,165.0,150,160,145,20.1,11.25,9.46,8.96,8.94,8.48,8.88,8.81,8.77,8.7,7.95,9.625,8.0625,7.25,8.75,5.25,14.25,10.25,6.875,14.8125,996.0,663.5,625.0,516.5,452.5,406.5,329.0,251.0,203.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.302,1.428,1.577,1.151,1.063,0.969,0.683,0.118,0.027,0.004,0.001,2.601,1.847,2.494,2.059,2.116,2.068,1.612,1.312,0.826,0.773,457.6975164170965,390.1683746506396,120.53951805312548,101.40626121929606,91.83963280238132,82.2730043854666,76.53302733531778,66.96639891840304,63.13974755163717,57.39977050148833,51.6597934513395,2389.37475,10.71,11.075,11.36,11.115,10.855,10.91,10.88,11.05,10.875,11.115,10.66,1392.9353314094842,1031.1620804835372,290.3826073075961,211.94063475652703,195.73665920607144,178.42786714081208,125.76494660183144,21.728058124474536,4.971674316617055,0.7365443432025267,0.1841360858006316,1559.6230452861912,10268.1009375,978.8749193430864,32.03056671429116,4381.416390531251,True,False,215.0,0.5095833333333334,0.4904166666666666,4688879.31316435,2299504.5631643496,494.3934810803352,0.2069133278822567,20.1,18.638977272727274,2.0475,0.6746066828675578,1.3812571831713245,78.05135935601459,4433.439913531582,87.85735247885697,3453.970539775956,-1592.209191850373,6605.20832249998,-1559.0285908736514,2474.501166020329
2025-05-21,137.49792003185985,3299.9500807646364,51.66666666666666,2.9,2.83,2.865,2.5,2.42,2.46,250.0,210.0,0.0,0.3704650595078422,0.0,6221.254288309678,150.0,700.8469003870969,16.624664634146338,21.11856707317073,62.25676829268293,250.0,210,195,180,170,175,155,160.0,155,155,155,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6875,6.8125,10.875,8.8125,7.1875,8.8125,8.1875,8.0,13.6875,898.5,866.0,631.0,585.5,411.0,353.0,261.5,213.5,149.5,1291.0,1139.0,907.0,829.5,796.0,657.5,515.5,531.5,479.5,1.929,2.017,2.475,2.053,1.578,1.281,0.688,0.119,0.092,0.033,0.01,2.957,3.431,3.274,2.823,2.389,2.041,1.542,1.187,1.005,0.707,574.3366880146385,520.7319304666056,130.83389752973468,115.2119396157365,107.40096065873742,95.6844922232388,85.92076852698993,66.39332113449223,60.535086916742905,54.6768526989936,52.72410795974383,2527.0432,10.985,11.255,11.545,11.64,11.2,11.195,11.66,11.68,11.23,11.715,11.73,1420.575480329369,1444.932296431839,452.1233989021043,375.03407593778593,288.2629185727356,234.00811070448307,125.68117108874657,21.738458371454712,16.806203110704484,6.028311985361391,1.82676120768527,1864.450045745654,10068.515625,1135.1003420887766,30.90955847924992,4603.430362666667,True,False,250.0,0.5166666666666666,0.4833333333333334,4891051.35483871,2364008.15483871,591.0020387096775,0.2338709677419355,20.885,18.801022727272727,2.865,0.6225676829268293,1.783656411585366,83.97993521341463,5520.407387922581,88.73463665190387,4387.01718664227,-1834.237101667408,8087.414474863797,-1866.16018655412,3253.6269853619588
2025-05-22,145.3262942153891,2693.380652791878,51.391304347826086,2.7750000000000004,3.03,2.9025000000000003,2.43,3.07,2.75,225.0,285.0,1.1093234876231264,0.4000723784393076,2.27,5629.239044652792,220.0,585.128771652792,19.15725555030704,20.596041568256968,60.24670288143599,225.0,285,290,250,235,245,245,260.0,240,235,215,21.67,8.96,8.26,8.23,8.15,7.87,8.12,8.23,8.11,7.74,5.53,13.25,9.0,7.5625,9.9375,9.75,9.25,10.0,9.125,15.125,993.0,763.5,671.5,516.5,415.0,316.0,252.0,183.5,151.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.983,2.475,1.638,1.51,1.128,0.811,0.227,0.088,0.018,0.001,0.001,3.123,3.318,2.713,2.534,2.387,1.991,1.872,1.532,0.727,0.699,691.3712326810455,759.7486073418082,118.17889587201827,108.49210112841024,102.6800242822454,94.93058848735896,91.05587058991571,81.36907584630767,69.744922153978,61.99548635909156,56.18340951292672,2046.2922,10.82,10.995,11.075,11.37,11.01,11.075,11.07,11.035,11.035,11.015,11.015,1656.3998000285678,1778.5637766033428,300.15689044422226,276.70140694186546,206.70144836451936,148.61247750321385,41.596834023710905,16.125644907870306,3.2984273675189257,0.1832459648621625,0.1832459648621625,2235.7502142551057,11142.1771875,615.7875935452879,29.24453570460584,3737.241311008696,False,True,285.0,0.5139130434782608,0.4860869565217391,3981786.8527918784,1935494.6527918784,551.6159760456854,0.2695685279187818,21.67,19.048295454545453,2.9025000000000003,0.60246702881436,1.74866055113368,86.8190954180444,5044.110272999999,89.60554407067495,4428.523198114556,-1200.7158465382354,7865.189777567742,-2235.95073291495,3812.936123229113
