pattern_id,hole_id,x,y,rl_top_m,rl_floor_m,sample_index,depth_m,pen,torque,rpm,wob,mse
A185-001-14,14-H-001,363404.732,6591856.696,185.073,184.323,20,15.75,0.644577,45.7033,66.708817,20.135119,0.813487
A185-001-14,14-H-001,363404.732,6591856.696,184.323,183.573,21,16.5,0.581625,44.678725,67.585574,19.898524,0.892641
A185-001-14,14-H-001,363404.732,6591856.696,183.573,183.515,22,16.558,0.610602,47.930565,67.229296,19.934372,0.90732
A185-001-14,14-H-002,363411.531,6591861.49,200.099,199.349,0,0.75,0.647634,43.195852,67.919774,18.209493,0.778989
A185-001-14,14-H-002,363411.531,6591861.49,199.349,198.599,1,1.5,0.669656,44.593683,68.199146,18.929643,0.781031
A185-001-14,14-H-002,363411.531,6591861.49,198.599,197.849,2,2.25,0.621173,43.137845,67.023627,19.637077,0.800493
A185-001-14,14-H-002,363411.531,6591861.49,197.849,197.099,3,3.0,0.632196,44.186284,67.429437,19.854061,0.810525
A185-001-14,14-H-002,363411.531,6591861.49,197.099,196.349,4,3.75,0.62431,45.874347,67.151915,19.008614,0.848397
A185-001-14,14-H-002,363411.531,6591861.49,196.349,195.599,5,4.5,0.610441,46.833695,67.069316,20.442173,0.884803
A185-001-14,14-H-002,363411.531,6591861.49,195.599,194.849,6,5.25,0.59722,47.381228,67.75782,20.152658,0.92421
A185-001-14,14-H-002,363411.531,6591861.49,194.849,194.099,7,6.0,0.573562,46.854733,68.098879,20.732452,0.956414
A185-001-14,14-H-002,363411.531,6591861.49,194.099,193.349,8,6.75,0.534145,48.045018,66.841624,21.322851,1.033507
A185-001-14,14-H-002,363411.531,6591861.49,193.349,192.599,9,7.5,0.534249,49.403749,66.949293,21.466375,1.06418
A185-001-14,14-H-002,363411.531,6591861.49,192.599,191.849,10,8.25,0.532132,48.653692,68.67172,20.287277,1.079082
A185-001-14,14-H-002,363411.531,6591861.49,191.849,191.099,11,9.0,0.559123,50.133517,66.382266,20.50649,1.023102
A185-001-14,14-H-002,363411.531,6591861.49,191.099,190.349,12,9.75,0.561477,48.80327,68.050613,20.755863,1.016752
A185-001-14,14-H-002,363411.531,6591861.49,190.349,189.599,13,10.5,0.570817,47.421469,67.050294,21.619036,0.957764
A185-001-14,14-H-002,363411.531,6591861.49,189.599,188.849,14,11.25,0.531653,48.555187,67.6065,22.067829,1.061406
A185-001-14,14-H-002,363411.531,6591861.49,188.849,188.099,15,12.0,0.553514,48.137683,66.004811,21.194043,0.986856
A185-001-14,14-H-002,363411.531,6591861.49,188.099,187.349,16,12.75,0.569697,47.525159,67.227599,20.89709,0.964184
A185-001-14,14-H-002,363411.531,6591861.49,187.349,186.599,17,13.5,0.562129,46.57945,67.47059,20.545778,0.961146
A185-001-14,14-H-002,363411.531,6591861.49,186.599,185.849,18,14.25,0.576788,45.230887,66.990363,20.326772,0.903249
A185-001-14,14-H-002,363411.531,6591861.49,185.849,185.099,19,15.0,0.57139,46.364974,66.75471,20.899419,0.931347
A185-001-14,14-H-002,363411.531,6591861.49,185.099,184.349,20,15.75,0.555254,45.674268,67.646441,20.907528,0.956679
A185-001-14,14-H-002,363411.531,6591861.49,184.349,183.599,21,16.5,0.555645,47.430026,67.0325,21.257623,0.983717
A185-001-14,14-H-002,363411.531,6591861.49,183.599,183.044,22,17.055,0.551551,46.761415,66.708307,20.805175,0.972298
A185-001-14,14-H-003,363417.76,6591866.385,200.004,199.254,0,0.75,0.701448,41.658901,69.595972,18.4331,0.710974
A185-001-14,14-H-003,363417.76,6591866.385,199.254,198.504,1,1.5,0.695964,43.493576,68.12789,18.235772,0.732261
A185-001-14,14-H-003,363417.76,6591866.385,198.504,197.754,2,2.25,0.661395,42.650418,67.195015,20.173603,0.745446
A185-001-14,14-H-003,363417.76,6591866.385,197.754,197.004,3,3.0,0.623154,44.028601,67.783789,19.603051,0.823588
A185-001-14,14-H-003,363417.76,6591866.385,197.004,196.254,4,3.75,0.606987,44.580394,68.184168,19.706859,0.861082
A185-001-14,14-H-003,363417.76,6591866.385,196.254,195.504,5,4.5,0.63893,46.643224,67.902538,20.104573,0.852422
A185-001-14,14-H-003,363417.76,6591866.385,195.504,194.754,6,5.25,0.603222,44.614065,66.284814,20.107371,0.843055
A185-001-14,14-H-003,363417.76,6591866.385,194.754,194.004,7,6.0,0.557391,45.419084,67.484388,20.114391,0.945351
A185-001-14,14-H-003,363417.76,6591866.385,194.004,193.254,8,6.75,0.577004,45.697151,66.649094,20.288383,0.907555
A185-001-14,14-H-003,363417.76,6591866.385,193.254,192.504,9,7.5,0.578322,47.719736,69.343604,21.614183,0.983745
A185-001-14,14-H-003,363417.76,6591866.385,192.504,191.754,10,8.25,0.595359,46.375764,68.172499,20.512242,0.913053
A185-001-14,14-H-003,363417.76,6591866.385,191.754,191.004,11,9.0,0.598218,46.353452,67.41523,21.058586,0.898269
A185-001-14,14-H-003,363417.76,6591866.385,191.004,190.254,12,9.75,0.581111,44.928193,67.402782,19.785658,0.895967
A185-001-14,14-H-003,363417.76,6591866.385,190.254,189.504,13,10.5,0.617759,48.150017,66.565048,19.652178,0.892021
A185-001-14,14-H-003,363417.76,6591866.385,189.504,188.754,14,11.25,0.565254,45.055712,66.686542,19.608006,0.913829
A185-001-14,14-H-003,363417.76,6591866.385,188.754,188.004,15,12.0,0.589471,45.688136,67.872851,19.680764,0.904427
A185-001-14,14-H-003,363417.76,6591866.385,188.004,187.254,16,12.75,0.571447,45.143798,67.549097,20.0831,0.917456
A185-001-14,14-H-003,363417.76,6591866.385,187.254,186.504,17,13.5,0.594198,44.595529,68.93435,18.440792,0.889362
A185-001-14,14-H-003,363417.76,6591866.385,186.504,185.754,18,14.25,0.592625,45.73125,68.608243,20.197183,0.910267
A185-001-14,14-H-003,363417.76,6591866.385,185.754,185.004,19,15.0,0.608092,44.868856,68.946417,19.44105,0.874679
A185-001-14,14-H-003,363417.76,6591866.385,185.004,184.462,20,15.542,0.609864,45.08908,68.369125,19.870708,0.869148
A185-001-14,14-H-004,363424.205,6591870.915,200.112,199.362,0,0.75,0.722764,40.486961,69.242974,18.143531,0.667295
A185-001-14,14-H-004,363424.205,6591870.915,199.362,198.612,1,1.5,0.728475,40.313308,69.923647,19.090346,0.665825
A185-001-14,14-H-004,363424.205,6591870.915,198.612,197.862,2,2.25,0.706161,42.605332,69.482058,17.972902,0.721003
A185-001-14,14-H-004,363424.205,6591870.915,197.862,197.112,3,3.0,0.639206,42.277741,69.744262,18.386841,0.793215
A185-001-14,14-H-004,363424.205,6591870.915,197.112,196.362,4,3.75,0.692245,42.920791,68.313053,17.719958,0.728424
A185-001-14,14-H-004,363424.205,6591870.915,196.362,195.612,5,4.5,0.672028,42.753668,68.897152,19.102208,0.753899
A185-001-14,14-H-004,363424.205,6591870.915,195.612,194.862,6,5.25,0.64095,42.553923,67.133083,19.50343,0.766625
A185-001-14,14-H-004,363424.205,6591870.915,194.862,194.112,7,6.0,0.642978,45.119186,67.089265,20.168704,0.809696
A185-001-14,14-H-004,363424.205,6591870.915,194.112,193.362,8,6.75,0.625232,44.09114,67.932739,19.694095,0.823833
A185-001-14,14-H-004,363424.205,6591870.915,193.362,192.612,9,7.5,0.626734,43.198395,67.911966,19.476993,0.805001
A185-001-14,14-H-004,363424.205,6591870.915,192.612,191.862,10,8.25,0.602322,44.757726,67.381952,19.867412,0.860972
A185-001-14,14-H-004,363424.205,6591870.915,191.862,191.112,11,9.0,0.593707,45.546643,67.827973,19.572653,0.894615
A185-001-14,14-H-004,363424.205,6591870.915,191.112,190.362,12,9.75,0.652004,43.89466,66.723663,19.560275,0.77262
A185-001-14,14-H-004,363424.205,6591870.915,190.362,189.612,13,10.5,0.659575,45.21023,68.459754,19.417216,0.806986
A185-001-14,14-H-004,363424.205,6591870.915,189.612,188.862,14,11.25,0.637383,44.746341,67.314499,18.995383,0.81262
A185-001-14,14-H-004,363424.205,6591870.915,188.862,188.112,15,12.0,0.660956,42.991763,66.835167,19.394415,0.747782
A185-001-14,14-H-004,363424.205,6591870.915,188.112,187.362,16,12.75,0.609979,43.592036,68.468458,19.213809,0.841349
A185-001-14,14-H-004,363424.205,6591870.915,187.362,186.612,17,13.5,0.630393,43.438804,67.530605,19.338262,0.80026
A185-001-14,14-H-004,363424.205,6591870.915,186.612,185.862,18,14.25,0.640946,43.806461,68.514636,18.704167,0.80522
A185-001-14,14-H-004,363424.205,6591870.915,185.862,185.112,19,15.0,0.658716,44.760524,67.732815,18.588829,0.791451
A185-001-14,14-H-004,363424.205,6591870.915,185.112,184.362,20,15.75,0.646572,44.811077,68.784291,20.515907,0.819912
A185-001-14,14-H-004,363424.205,6591870.915,184.362,184.165,21,15.947,0.633086,44.767986,68.05029,19.178047,0.827459
A185-001-14,14-H-005,363406.638,6591849.528,200.104,199.354,0,0.75,0.669491,42.664142,67.361478,18.614451,0.738327
A185-001-14,14-H-005,363406.638,6591849.528,199.354,198.604,1,1.5,0.670611,42.197527,67.2058,19.226662,0.727457
A185-001-14,14-H-005,363406.638,6591849.528,198.604,197.854,2,2.25,0.660939,43.791179,68.068502,19.037527,0.775632
A185-001-14,14-H-005,363406.638,6591849.528,197.854,197.104,3,3.0,0.647777,44.508847,67.218891,20.359076,0.794426
A185-001-14,14-H-005,363406.638,6591849.528,197.104,196.354,4,3.75,0.678568,43.558177,67.716546,18.296039,0.747569
A185-001-14,14-H-005,363406.638,6591849.528,196.354,195.604,5,4.5,0.660698,41.521502,68.169188,19.335136,0.73694
A185-001-14,14-H-005,363406.638,6591849.528,195.604,194.854,6,5.25,0.620166,43.466897,67.442941,20.208977,0.812995
A185-001-14,14-H-005,363406.638,6591849.528,194.854,194.104,7,6.0,0.61347,45.222963,67.996288,20.250041,0.861944
A185-001-14,14-H-005,363406.638,6591849.528,194.104,193.354,8,6.75,0.581828,45.312245,67.728977,20.099802,0.906888
A185-001-14,14-H-005,363406.638,6591849.528,193.354,192.604,9,7.5,0.600396,45.863202,69.123376,19.468354,0.907762
A185-001-14,14-H-005,363406.638,6591849.528,192.604,191.854,10,8.25,0.580933,45.49757,66.910715,19.240289,0.900893
A185-001-14,14-H-005,363406.638,6591849.528,191.854,191.104,11,9.0,0.574307,44.601869,66.951125,19.51024,0.893938
A185-001-14,14-H-005,363406.638,6591849.528,191.104,190.354,12,9.75,0.613852,45.238922,68.692652,18.805642,0.870337
A185-001-14,14-H-005,363406.638,6591849.528,190.354,189.604,13,10.5,0.618184,45.320076,68.47956,19.499292,0.863206
A185-001-14,14-H-005,363406.638,6591849.528,189.604,188.854,14,11.25,0.624917,44.744093,68.62256,20.165802,0.844945
A185-001-14,14-H-005,363406.638,6591849.528,188.854,188.104,15,12.0,0.610546,44.915206,67.962688,18.337479,0.859527
A185-001-14,14-H-005,363406.638,6591849.528,188.104,187.354,16,12.75,0.618726,45.431647,67.550555,19.122404,0.852826
A185-001-14,14-H-005,363406.638,6591849.528,187.354,186.604,17,13.5,0.621521,44.724869,66.808568,19.707775,0.826746
A185-001-14,14-H-005,363406.638,6591849.528,186.604,185.854,18,14.25,0.598292,44.457662,68.07679,20.583713,0.869901
A185-001-14,14-H-005,363406.638,6591849.528,185.854,185.104,19,15.0,0.566633,44.270158,68.448969,19.902812,0.919406
A185-001-14,14-H-005,363406.638,6591849.528,185.104,184.354,20,15.75,0.590757,45.186336,68.118507,20.979975,0.895958
A185-001-14,14-H-005,363406.638,6591849.528,184.354,183.689,21,16.415,0.585976,46.034132,67.706186,20.767353,0.914566
A185-001-14,14-H-006,363412.104,6591853.339,200.077,199.327,0,0.75,0.69234,41.437444,68.769268,17.927163,0.707935
A185-001-14,14-H-006,363412.104,6591853.339,199.327,198.577,1,1.5,0.690631,42.754196,68.270557,18.292481,0.726914
A185-001-14,14-H-006,363412.104,6591853.339,198.577,197.827,2,2.25,0.680939,41.288986,67.581268,19.434597,0.705012
A185-001-14,14-H-006,363412.104,6591853.339,197.827,197.077,3,3.0,0.664604,43.207171,69.172488,18.135176,0.773308
A185-001-14,14-H-006,363412.104,6591853.339,197.077,196.327,4,3.75,0.631954,43.82393,67.982058,19.346601,0.810715
A185-001-14,14-H-006,363412.104,6591853.339,196.327,195.577,5,4.5,0.639975,44.163893,67.533634,20.43303,0.801601
A185-001-14,14-H-006,363412.104,6591853.339,195.577,194.827,6,5.25,0.619802,44.423199,67.637779,19.378305,0.833608
A185-001-14,14-H-006,363412.104,6591853.339,194.827,194.077,7,6.0,0.614221,45.34326,68.595533,20.280976,0.870767
A185-001-14,14-H-006,363412.104,6591853.339,194.077,193.327,8,6.75,0.610042,45.048917,68.171553,18.973795,0.865512
A185-001-14,14-H-006,363412.104,6591853.339,193.327,192.577,9,7.5,0.591594,46.346759,67.102654,20.805441,0.903938
A185-001-14,14-H-006,363412.104,6591853.339,192.577,191.827,10,8.25,0.567428,46.048817,67.238989,21.747643,0.938298
A185-001-14,14-H-006,363412.104,6591853.339,191.827,191.077,11,9.0,0.56791,45.722886,66.302668,20.577854,0.917819
A185-001-14,14-H-006,363412.104,6591853.339,191.077,190.327,12,9.75,0.614254,46.837266,67.732389,20.086539,0.888019
A185-001-14,14-H-006,363412.104,6591853.339,190.327,189.577,13,10.5,0.592257,46.236102,67.212005,19.751222,0.902115
A185-001-14,14-H-006,363412.104,6591853.339,189.577,188.827,14,11.25,0.610261,44.459871,66.392104,18.721694,0.831659
A185-001-14,14-H-006,363412.104,6591853.339,188.827,188.077,15,12.0,0.636255,46.152115,67.370026,19.886982,0.840358
A185-001-14,14-H-006,363412.104,6591853.339,188.077,187.327,16,12.75,0.612016,45.27875,66.389122,20.637766,0.844708
A185-001-14,14-H-006,363412.104,6591853.339,187.327,186.577,17,13.5,0.59112,45.606087,67.728668,19.461824,0.898361
A185-001-14,14-H-006,363412.104,6591853.339,186.577,185.827,18,14.25,0.630111,45.515902,66.967952,20.225608,0.831927
A185-001-14,14-H-006,363412.104,6591853.339,185.827,185.077,19,15.0,0.611968,45.416087,67.422697,19.960215,0.860399
A185-001-14,14-H-006,363412.104,6591853.339,185.077,184.327,20,15.75,0.610776,44.760428,67.529149,19.657063,0.850964
A185-001-14,14-H-006,363412.104,6591853.339,184.327,183.577,21,16.5,0.550561,46.200087,67.220623,19.717473,0.969619
A185-001-14,14-H-006,363412.104,6591853.339,183.577,183.225,22,16.852,0.599084,45.527614,67.706927,20.501686,0.884772
A185-001-14,14-H-007,363418.677,6591858.53,199.949,199.199,0,0.75,0.675892,44.036252,68.336206,19.267294,0.765774
A185-001-14,14-H-007,363418.677,6591858.53,199.199,198.449,1,1.5,0.6219,45.236104,68.631482,19.48965,0.858371
A185-001-14,14-H-007,363418.677,6591858.53,198.449,197.699,2,2.25,0.614793,45.190339,68.023132,20.079585,0.859794
A185-001-14,14-H-007,363418.677,6591858.53,197.699,196.949,3,3.0,0.642067,44.343158,67.806171,19.99909,0.805406
A185-001-14,14-H-007,363418.677,6591858.53,196.949,196.199,4,3.75,0.624043,45.932711,69.607939,18.530833,0.880775
A185-001-14,14-H-007,363418.677,6591858.53,196.199,195.449,5,4.5,0.633303,45.276065,67.866413,20.391789,0.834431
A185-001-14,14-H-007,363418.677,6591858.53,195.449,194.699,6,5.25,0.60494,45.74001,67.897169,20.313146,0.882752
A185-001-14,14-H-007,363418.677,6591858.53,194.699,193.949,7,6.0,0.529555,48.145149,65.370678,19.452321,1.021451
A185-001-14,14-H-007,363418.677,6591858.53,193.949,193.199,8,6.75,0.564292,47.070083,66.384138,21.218312,0.952073
A185-001-14,14-H-007,363418.677,6591858.53,193.199,192.449,9,7.5,0.558301,47.213502,66.061531,21.391263,0.960529
A185-001-14,14-H-007,363418.677,6591858.53,192.449,191.699,10,8.25,0.563174,47.287196,66.091435,21.116655,0.954119
A185-001-14,14-H-007,363418.677,6591858.53,191.699,190.949,11,9.0,0.556516,47.379422,67.098848,20.992835,0.982072
A185-001-14,14-H-007,363418.677,6591858.53,190.949,190.199,12,9.75,0.530256,48.059077,65.934488,20.796779,1.02721
A185-001-14,14-H-007,363418.677,6591858.53,190.199,189.449,13,10.5,0.545327,49.037296,67.121419,21.647404,1.037577
A185-001-14,14-H-007,363418.677,6591858.53,189.449,188.699,14,11.25,0.559238,47.132702,66.395645,20.181602,0.961969
A185-001-14,14-H-007,363418.677,6591858.53,188.699,187.949,15,12.0,0.595318,47.276058,67.666144,20.268554,0.923869
A185-001-14,14-H-007,363418.677,6591858.53,187.949,187.199,16,12.75,0.62327,45.230898,67.495742,20.454538,0.842375
A185-001-14,14-H-007,363418.677,6591858.53,187.199,186.449,17,13.5,0.589388,45.591966,67.460404,20.453442,0.897279
A185-001-14,14-H-007,363418.677,6591858.53,186.449,185.699,18,14.25,0.565062,47.038508,69.229986,21.584931,0.990808
A185-001-14,14-H-007,363418.677,6591858.53,185.699,184.949,19,15.0,0.576654,47.34494,67.426423,20.241207,0.951699
A185-001-14,14-H-007,363418.677,6591858.53,184.949,184.199,20,15.75,0.575708,46.126091,65.406368,22.2,0.901267
A185-001-14,14-H-007,363418.677,6591858.53,184.199,183.449,21,16.5,0.564464,45.913067,66.670131,20.489855,0.932351
A185-001-14,14-H-007,363418.677,6591858.53,183.449,182.699,22,17.25,0.556564,48.072566,65.818116,21.161236,0.977369
A185-001-14,14-H-007,363418.677,6591858.53,182.699,181.949,23,18.0,0.57615,44.875516,67.730714,20.83456,0.907111
A185-001-14,14-H-007,363418.677,6591858.53,181.949,181.199,24,18.75,0.566021,46.806827,67.176979,20.147248,0.95499
A185-001-14,14-H-007,363418.677,6591858.53,181.199,181.173,25,18.776,0.556303,47.229908,66.534751,20.920125,0.971134
A185-001-14,14-H-008,363424.589,6591863.415,200.052,199.302,0,0.75,0.677953,43.332268,68.83929,19.344457,0.756809
A185-001-14,14-H-008,363424.589,6591863.415,199.302,198.552,1,1.5,0.623635,43.697074,67.649929,17.731499,0.81494
A185-001-14,14-H-008,363424.589,6591863.415,198.552,197.802,2,2.25,0.649579,43.001054,67.820449,19.195281,0.772162
A185-001-14,14-H-008,363424.589,6591863.415,197.802,197.052,3,3.0,0.62605,45.729054,67.771388,19.646931,0.85121
A185-001-14,14-H-008,363424.589,6591863.415,197.052,196.302,4,3.75,0.649007,44.302252,66.578584,19.308453,0.781634
A185-001-14,14-H-008,363424.589,6591863.415,196.302,195.552,5,4.5,0.625205,44.354123,67.672425,19.585567,0.825589
A185-001-14,14-H-008,363424.589,6591863.415,195.552,194.802,6,5.25,0.615801,45.404296,69.236309,19.250542,0.87768
A185-001-14,14-H-008,363424.589,6591863.415,194.802,194.052,7,6.0,0.600699,46.93214,67.081434,19.931363,0.901096
A185-001-14,14-H-008,363424.589,6591863.415,194.052,193.302,8,6.75,0.552926,46.31271,67.830124,20.658937,0.976698
A185-001-14,14-H-008,363424.589,6591863.415,193.302,192.552,9,7.5,0.546549,46.693024,67.855838,20.399505,0.996503
A185-001-14,14-H-008,363424.589,6591863.415,192.552,191.802,10,8.25,0.555483,46.967465,67.266622,20.951778,0.977789
A185-001-14,14-H-008,363424.589,6591863.415,191.802,191.052,11,9.0,0.551555,48.436253,67.080749,21.045071,1.012662
A185-001-14,14-H-008,363424.589,6591863.415,191.052,190.302,12,9.75,0.523245,49.353351,66.812251,21.094526,1.083138
A185-001-14,14-H-008,363424.589,6591863.415,190.302,189.552,13,10.5,0.568062,47.14372,66.266411,20.927419,0.945536
A185-001-14,14-H-008,363424.589,6591863.415,189.552,188.802,14,11.25,0.560052,47.275527,66.038422,20.856311,0.958389
A185-001-14,14-H-008,363424.589,6591863.415,188.802,188.052,15,12.0,0.597708,46.317681,68.321067,19.855704,0.910231
A185-001-14,14-H-008,363424.589,6591863.415,188.052,187.302,16,12.75,0.562849,47.729226,67.748861,20.813653,0.987631
A185-001-14,14-H-008,363424.589,6591863.415,187.302,186.552,17,13.5,0.564868,47.725397,67.44207,20.309375,0.979527
A185-001-14,14-H-008,363424.589,6591863.415,186.552,185.802,18,14.25,0.546258,46.679797,66.180431,21.027735,0.972279
A185-001-14,14-H-008,363424.589,6591863.415,185.802,185.052,19,15.0,0.58935,46.133108,68.662869,20.509758,0.924104
A185-001-14,14-H-008,363424.589,6591863.415,185.052,184.302,20,15.75,0.57413,47.990727,66.913096,20.807552,0.961587
A185-001-14,14-H-008,363424.589,6591863.415,184.302,183.742,21,16.31,0.506832,47.654996,66.308259,20.879816,1.071591
A185-001-14,14-H-009,363431.988,6591868.021,200.042,199.292,0,0.75,0.705715,40.941579,68.48427,18.069499,0.683456
A185-001-14,14-H-009,363431.988,6591868.021,199.292,198.542,1,1.5,0.70185,40.14768,69.186058,18.208267,0.680825
A185-001-14,14-H-009,363431.988,6591868.021,198.542,197.792,2,2.25,0.714566,43.19484,68.255338,17.786163,0.709639
A185-001-14,14-H-009,363431.988,6591868.021,197.792,197.042,3,3.0,0.651088,41.738733,69.278989,19.506312,0.763902
A185-001-14,14-H-009,363431.988,6591868.021,197.042,196.292,4,3.75,0.663835,42.74105,68.332774,19.091538,0.756718
A185-001-14,14-H-009,363431.988,6591868.021,196.292,195.542,5,4.5,0.62479,43.545647,67.977963,18.689916,0.814663
A185-001-14,14-H-009,363431.988,6591868.021,195.542,194.792,6,5.25,0.637302,44.126963,69.337009,20.204383,0.825665
A185-001-14,14-H-009,363431.988,6591868.021,194.792,194.042,7,6.0,0.622741,44.042818,67.606171,19.461511,0.822227
A185-001-14,14-H-009,363431.988,6591868.021,194.042,193.292,8,6.75,0.597424,44.430254,66.516849,20.213282,0.850689
A185-001-14,14-H-009,363431.988,6591868.021,193.292,192.542,9,7.5,0.595942,45.583016,66.532826,18.565259,0.87487
A185-001-14,14-H-009,363431.988,6591868.021,192.542,191.792,10,8.25,0.589976,46.567308,66.917583,20.275934,0.908142
A185-001-14,14-H-009,363431.988,6591868.021,191.792,191.042,11,9.0,0.620077,45.455225,66.42245,20.244187,0.837371
A185-001-14,14-H-009,363431.988,6591868.021,191.042,190.292,12,9.75,0.60475,44.560942,67.39807,20.040297,0.85399
A185-001-14,14-H-009,363431.988,6591868.021,190.292,189.542,13,10.5,0.636238,44.684587,67.738407,19.36953,0.818109
A185-001-14,14-H-009,363431.988,6591868.021,189.542,188.792,14,11.25,0.617353,45.43546,67.106213,19.811508,0.849266
A185-001-14,14-H-009,363431.988,6591868.021,188.792,188.042,15,12.0,0.658826,45.374582,68.569548,18.887739,0.812062
A185-001-14,14-H-009,363431.988,6591868.021,188.042,187.292,16,12.75,0.637258,43.494651,68.134843,20.025564,0.799834
A185-001-14,14-H-009,363431.988,6591868.021,187.292,186.542,17,13.5,0.677261,43.174176,68.382993,19.40703,0.749844
A185-001-14,14-H-009,363431.988,6591868.021,186.542,185.792,18,14.25,0.617036,43.434365,66.867321,18.908642,0.809391
A185-001-14,14-H-009,363431.988,6591868.021,185.792,185.042,19,15.0,0.651841,44.142155,67.746728,19.444398,0.789023
A185-001-14,14-H-009,363431.988,6591868.021,185.042,184.292,20,15.75,0.613147,44.530954,68.655711,18.10882,0.85719
A185-001-14,14-H-009,363431.988,6591868.021,184.292,183.542,21,16.5,0.614169,45.224062,68.013877,19.608719,0.861131
A185-001-14,14-H-009,363431.988,6591868.021,183.542,183.361,22,16.681,0.615746,46.218015,68.246356,19.13203,0.880692
A185-001-14,14-H-010,363438.105,6591872.844,199.91,199.16,0,0.75,0.751692,38.624805,70.227538,17.105974,0.620836
A185-001-14,14-H-010,363438.105,6591872.844,199.16,198.41,1,1.5,0.728216,40.002121,68.446077,18.007531,0.646889
A185-001-14,14-H-010,363438.105,6591872.844,198.41,197.66,2,2.25,0.714108,38.952297,69.660355,17.646392,0.653685
A185-001-14,14-H-010,363438.105,6591872.844,197.66,196.91,3,3.0,0.741273,40.589467,68.360152,17.519056,0.643966
A185-001-14,14-H-010,363438.105,6591872.844,196.91,196.16,4,3.75,0.682798,40.023091,68.932248,19.24369,0.695169
A185-001-14,14-H-010,363438.105,6591872.844,196.16,195.41,5,4.5,0.706867,40.584744,69.169598,18.058921,0.683163
A185-001-14,14-H-010,363438.105,6591872.844,195.41,194.66,6,5.25,0.654535,42.25268,68.191495,19.304848,0.757157
A185-001-14,14-H-010,363438.105,6591872.844,194.66,193.91,7,6.0,0.710641,42.4147,68.67542,18.639203,0.705101
A185-001-14,14-H-010,363438.105,6591872.844,193.91,193.16,8,6.75,0.649354,42.561732,69.291913,18.364691,0.780998
A185-001-14,14-H-010,363438.105,6591872.844,193.16,192.41,9,7.5,0.681852,43.70514,67.866422,19.912095,0.748325
A185-001-14,14-H-010,363438.105,6591872.844,192.41,191.66,10,8.25,0.629719,44.153177,67.769041,19.695598,0.81716
A185-001-14,14-H-010,363438.105,6591872.844,191.66,190.91,11,9.0,0.638375,43.067421,67.341011,18.570866,0.78126
A185-001-14,14-H-010,363438.105,6591872.844,190.91,190.16,12,9.75,0.6578,41.737002,67.941745,18.67298,0.741451
A185-001-14,14-H-010,363438.105,6591872.844,190.16,189.41,13,10.5,0.648627,42.289714,68.026951,19.902143,0.762933
A185-001-14,14-H-010,363438.105,6591872.844,189.41,188.66,14,11.25,0.641063,43.200647,69.550827,17.708263,0.805823
