pattern_id,hole_id,x,y,rl_top_m,rl_floor_m,sample_index,depth_m,pen,torque,rpm,wob,mse
A185-001-07,7-H-003,363641.421,6591753.804,199.233,198.483,1,1.5,0.784012,39.141579,70.268497,15.580123,0.603431
A185-001-07,7-H-003,363641.421,6591753.804,198.483,197.733,2,2.25,0.752623,38.525868,70.32844,15.458356,0.619173
A185-001-07,7-H-003,363641.421,6591753.804,197.733,196.983,3,3.0,0.776208,38.290248,69.263313,16.509876,0.587875
A185-001-07,7-H-003,363641.421,6591753.804,196.983,196.233,4,3.75,0.764776,40.276127,69.368067,15.885496,0.628342
A185-001-07,7-H-003,363641.421,6591753.804,196.233,195.483,5,4.5,0.721952,39.600429,68.843219,16.215356,0.64947
A185-001-07,7-H-003,363641.421,6591753.804,195.483,194.733,6,5.25,0.708751,40.420767,68.465032,15.823448,0.671447
A185-001-07,7-H-003,363641.421,6591753.804,194.733,193.983,7,6.0,0.71177,40.505554,69.134959,16.268547,0.676597
A185-001-07,7-H-003,363641.421,6591753.804,193.983,193.233,8,6.75,0.709174,40.512263,69.201047,17.296173,0.679951
A185-001-07,7-H-003,363641.421,6591753.804,193.233,192.483,9,7.5,0.700492,40.329461,69.558039,17.183985,0.688766
A185-001-07,7-H-003,363641.421,6591753.804,192.483,191.733,10,8.25,0.673376,42.253827,67.70738,18.100175,0.730703
A185-001-07,7-H-003,363641.421,6591753.804,191.733,190.983,11,9.0,0.631433,43.395333,67.611892,16.733961,0.79879
A185-001-07,7-H-003,363641.421,6591753.804,190.983,190.233,12,9.75,0.667715,44.467309,68.509514,17.681814,0.784474
A185-001-07,7-H-003,363641.421,6591753.804,190.233,189.483,13,10.5,0.630883,43.189796,67.671446,17.664817,0.79652
A185-001-07,7-H-003,363641.421,6591753.804,189.483,188.733,14,11.25,0.613293,45.025424,66.693391,18.145118,0.841781
A185-001-07,7-H-003,363641.421,6591753.804,188.733,187.983,15,12.0,0.647876,42.46416,67.668513,16.840006,0.762555
A185-001-07,7-H-003,363641.421,6591753.804,187.983,187.233,16,12.75,0.623399,42.55164,67.024305,18.065362,0.786652
A185-001-07,7-H-003,363641.421,6591753.804,187.233,186.483,17,13.5,0.642202,43.622285,67.867404,18.398153,0.792704
A185-001-07,7-H-003,363641.421,6591753.804,186.483,185.733,18,14.25,0.630893,43.028728,67.419337,17.728322,0.790604
A185-001-07,7-H-003,363641.421,6591753.804,185.733,184.983,19,15.0,0.693135,41.570847,69.169527,16.82289,0.713376
A185-001-07,7-H-003,363641.421,6591753.804,184.983,184.451,20,15.532,0.653724,42.848859,68.442208,17.840302,0.771397
A185-001-07,7-H-004,363641.652,6591745.645,200.033,199.283,0,0.75,0.684664,41.524213,68.863321,17.882288,0.718314
A185-001-07,7-H-004,363641.652,6591745.645,199.283,198.533,1,1.5,0.703935,41.542501,67.469232,17.99971,0.684923
A185-001-07,7-H-004,363641.652,6591745.645,198.533,197.783,2,2.25,0.671354,42.337418,67.565454,18.181982,0.732818
A185-001-07,7-H-004,363641.652,6591745.645,197.783,197.033,3,3.0,0.69629,43.397865,67.876134,18.182111,0.727617
A185-001-07,7-H-004,363641.652,6591745.645,197.033,196.283,4,3.75,0.638907,42.333374,69.90839,16.989994,0.796323
A185-001-07,7-H-004,363641.652,6591745.645,196.283,195.533,5,4.5,0.651182,43.581909,68.60362,17.735027,0.789451
A185-001-07,7-H-004,363641.652,6591745.645,195.533,194.783,6,5.25,0.651811,42.966817,67.242269,17.611924,0.762188
A185-001-07,7-H-004,363641.652,6591745.645,194.783,194.033,7,6.0,0.635789,45.682731,67.817686,17.597515,0.837681
A185-001-07,7-H-004,363641.652,6591745.645,194.033,193.283,8,6.75,0.606728,43.859693,67.091953,18.53255,0.83388
A185-001-07,7-H-004,363641.652,6591745.645,193.283,192.533,9,7.5,0.640335,44.660386,66.256306,18.836516,0.794661
A185-001-07,7-H-004,363641.652,6591745.645,192.533,191.783,10,8.25,0.574599,46.112184,67.257368,19.878857,0.927918
A185-001-07,7-H-004,363641.652,6591745.645,191.783,191.033,11,9.0,0.602328,47.262621,66.625964,18.258905,0.898646
A185-001-07,7-H-004,363641.652,6591745.645,191.033,190.283,12,9.75,0.595883,46.591856,66.358697,19.551715,0.892056
A185-001-07,7-H-004,363641.652,6591745.645,190.283,189.533,13,10.5,0.584347,47.457151,65.19556,19.139792,0.910221
A185-001-07,7-H-004,363641.652,6591745.645,189.533,188.783,14,11.25,0.575476,46.305291,67.013794,18.381217,0.926835
A185-001-07,7-H-004,363641.652,6591745.645,188.783,188.033,15,12.0,0.537023,45.985515,66.918594,19.940299,0.98499
A185-001-07,7-H-004,363641.652,6591745.645,188.033,187.283,16,12.75,0.588438,45.249707,66.651267,18.220506,0.881055
A185-001-07,7-H-004,363641.652,6591745.645,187.283,186.533,17,13.5,0.609498,46.488219,68.303741,19.50303,0.89568
A185-001-07,7-H-004,363641.652,6591745.645,186.533,185.783,18,14.25,0.570172,45.08418,65.814647,19.391398,0.894691
A185-001-07,7-H-004,363641.652,6591745.645,185.783,185.033,19,15.0,0.597058,44.559338,68.33265,18.870551,0.876748
A185-001-07,7-H-004,363641.652,6591745.645,185.033,184.283,20,15.75,0.597692,46.708541,66.247082,17.613317,0.889853
A185-001-07,7-H-004,363641.652,6591745.645,184.283,183.673,21,16.36,0.596495,45.265586,66.608789,19.113189,0.869045
A185-001-07,7-H-005,363642.301,6591737.79,200.026,199.276,0,0.75,0.704178,39.951108,69.382817,17.948051,0.677152
A185-001-07,7-H-005,363642.301,6591737.79,199.276,198.526,1,1.5,0.748526,41.31912,69.160319,16.739245,0.656652
A185-001-07,7-H-005,363642.301,6591737.79,198.526,197.776,2,2.25,0.711212,42.429432,68.138505,17.179178,0.699112
A185-001-07,7-H-005,363642.301,6591737.79,197.776,197.026,3,3.0,0.6963,41.030789,68.391729,16.923558,0.693098
A185-001-07,7-H-005,363642.301,6591737.79,197.026,196.276,4,3.75,0.701863,41.608264,68.125305,17.08207,0.69458
A185-001-07,7-H-005,363642.301,6591737.79,196.276,195.526,5,4.5,0.66574,42.168425,67.024448,17.916478,0.730129
A185-001-07,7-H-005,363642.301,6591737.79,195.526,194.776,6,5.25,0.695672,42.765468,67.882536,17.616952,0.717681
A185-001-07,7-H-005,363642.301,6591737.79,194.776,194.026,7,6.0,0.656785,42.667139,68.175021,17.099564,0.761499
A185-001-07,7-H-005,363642.301,6591737.79,194.026,193.276,8,6.75,0.637065,42.666186,68.771255,18.265619,0.791977
A185-001-07,7-H-005,363642.301,6591737.79,193.276,192.526,9,7.5,0.628942,45.5271,66.576993,18.923545,0.828662
A185-001-07,7-H-005,363642.301,6591737.79,192.526,191.776,10,8.25,0.619862,44.488082,66.72683,18.509145,0.823425
A185-001-07,7-H-005,363642.301,6591737.79,191.776,191.026,11,9.0,0.607245,45.322243,68.466308,17.828869,0.878383
A185-001-07,7-H-005,363642.301,6591737.79,191.026,190.276,12,9.75,0.631771,45.644966,66.867167,18.896229,0.830682
A185-001-07,7-H-005,363642.301,6591737.79,190.276,189.526,13,10.5,0.617667,45.257155,68.054611,18.164206,0.857229
A185-001-07,7-H-005,363642.301,6591737.79,189.526,188.776,14,11.25,0.582289,46.062274,68.52095,18.300558,0.931656
A185-001-07,7-H-005,363642.301,6591737.79,188.776,188.026,15,12.0,0.57764,46.230479,66.273911,19.665985,0.911885
A185-001-07,7-H-005,363642.301,6591737.79,188.026,187.276,16,12.75,0.575719,47.807072,66.372795,19.55976,0.947435
A185-001-07,7-H-005,363642.301,6591737.79,187.276,186.526,17,13.5,0.565263,45.241204,67.586118,19.302859,0.929876
A185-001-07,7-H-005,363642.301,6591737.79,186.526,185.776,18,14.25,0.596294,44.536831,66.978493,17.739366,0.859946
A185-001-07,7-H-005,363642.301,6591737.79,185.776,185.026,19,15.0,0.591612,47.189939,67.570818,19.169445,0.926513
A185-001-07,7-H-005,363642.301,6591737.79,185.026,184.276,20,15.75,0.624909,45.636088,67.249192,20.120167,0.844549
A185-001-07,7-H-005,363642.301,6591737.79,184.276,184.162,21,15.864,0.623662,43.906452,67.24006,18.188114,0.813907
A185-001-07,7-H-006,363641.944,6591729.327,200.002,199.252,0,0.75,0.750847,39.386454,68.46294,16.123447,0.617757
A185-001-07,7-H-006,363641.944,6591729.327,199.252,198.502,1,1.5,0.7241,39.131169,67.993431,16.814901,0.632097
A185-001-07,7-H-006,363641.944,6591729.327,198.502,197.752,2,2.25,0.725534,40.270866,67.785431,16.583537,0.647158
A185-001-07,7-H-006,363641.944,6591729.327,197.752,197.002,3,3.0,0.725137,41.942453,68.837048,17.627117,0.684862
A185-001-07,7-H-006,363641.944,6591729.327,197.002,196.252,4,3.75,0.727572,39.38161,69.457487,18.388296,0.646883
A185-001-07,7-H-006,363641.944,6591729.327,196.252,195.502,5,4.5,0.730834,39.838531,67.888485,17.360001,0.636662
A185-001-07,7-H-006,363641.944,6591729.327,195.502,194.752,6,5.25,0.706535,42.503958,69.109605,16.991429,0.714952
A185-001-07,7-H-006,363641.944,6591729.327,194.752,194.002,7,6.0,0.70656,42.02381,68.063404,17.588851,0.696276
A185-001-07,7-H-006,363641.944,6591729.327,194.002,193.252,8,6.75,0.675921,42.619224,67.554316,17.978438,0.732566
A185-001-07,7-H-006,363641.944,6591729.327,193.252,192.502,9,7.5,0.662761,44.402523,68.907089,18.037956,0.793784
A185-001-07,7-H-006,363641.944,6591729.327,192.502,191.752,10,8.25,0.633781,43.768248,67.975981,18.208668,0.807151
A185-001-07,7-H-006,363641.944,6591729.327,191.752,191.002,11,9.0,0.671299,43.373193,67.701314,17.721092,0.752202
A185-001-07,7-H-006,363641.944,6591729.327,191.002,190.252,12,9.75,0.664216,43.273762,68.361534,18.609268,0.765945
A185-001-07,7-H-006,363641.944,6591729.327,190.252,189.502,13,10.5,0.61013,44.722391,65.854397,18.883393,0.829997
A185-001-07,7-H-006,363641.944,6591729.327,189.502,188.752,14,11.25,0.633576,44.234099,68.597829,18.86837,0.823506
A185-001-07,7-H-006,363641.944,6591729.327,188.752,188.002,15,12.0,0.627656,43.626734,69.617448,17.379414,0.831841
A185-001-07,7-H-006,363641.944,6591729.327,188.002,187.252,16,12.75,0.62115,44.782459,68.279365,17.542324,0.84622
A185-001-07,7-H-006,363641.944,6591729.327,187.252,186.502,17,13.5,0.633227,44.536659,66.940152,19.245783,0.809633
A185-001-07,7-H-006,363641.944,6591729.327,186.502,185.752,18,14.25,0.671869,43.243752,67.464694,17.785589,0.746725
A185-001-07,7-H-006,363641.944,6591729.327,185.752,185.002,19,15.0,0.620722,44.67665,68.014032,18.543731,0.841653
A185-001-07,7-H-006,363641.944,6591729.327,185.002,184.252,20,15.75,0.644198,43.747984,67.521887,18.744264,0.788545
A185-001-07,7-H-006,363641.944,6591729.327,184.252,183.502,21,16.5,0.641218,44.014359,67.515591,19.110863,0.796979
A185-001-07,7-H-006,363641.944,6591729.327,183.502,183.014,22,16.988,0.645577,43.596599,67.336521,17.607185,0.781866
A185-001-07,7-H-007,363642.42,6591721.685,200.018,199.268,0,0.75,0.824918,36.793629,69.55027,15.737068,0.533834
A185-001-07,7-H-007,363642.42,6591721.685,199.268,198.518,1,1.5,0.816142,36.768911,69.791723,15.294195,0.541003
A185-001-07,7-H-007,363642.42,6591721.685,198.518,197.768,2,2.25,0.781273,35.99683,68.89799,15.962297,0.54626
A185-001-07,7-H-007,363642.42,6591721.685,197.768,197.018,3,3.0,0.816323,36.592663,69.846207,15.33686,0.538724
A185-001-07,7-H-007,363642.42,6591721.685,197.018,196.268,4,3.75,0.794241,37.036581,69.683316,15.525549,0.559065
A185-001-07,7-H-007,363642.42,6591721.685,196.268,195.518,5,4.5,0.804969,37.498565,70.526551,16.56222,0.565358
A185-001-07,7-H-007,363642.42,6591721.685,195.518,194.768,6,5.25,0.817089,37.139843,70.768276,15.964176,0.553504
A185-001-07,7-H-007,363642.42,6591721.685,194.768,194.018,7,6.0,0.773914,37.675345,68.684744,17.56655,0.575473
A185-001-07,7-H-007,363642.42,6591721.685,194.018,193.268,8,6.75,0.769724,40.347549,69.044148,17.652289,0.622722
A185-001-07,7-H-007,363642.42,6591721.685,193.268,192.518,9,7.5,0.74515,40.394332,68.313669,16.519038,0.637004
A185-001-07,7-H-007,363642.42,6591721.685,192.518,191.768,10,8.25,0.721683,39.046227,69.417635,16.200507,0.645974
A185-001-07,7-H-007,363642.42,6591721.685,191.768,191.018,11,9.0,0.754652,40.596445,69.004811,18.063647,0.638708
A185-001-07,7-H-007,363642.42,6591721.685,191.018,190.268,12,9.75,0.712245,39.359346,68.363342,17.003731,0.649848
A185-001-07,7-H-007,363642.42,6591721.685,190.268,189.518,13,10.5,0.696076,40.981691,68.652337,16.962281,0.695128
A185-001-07,7-H-007,363642.42,6591721.685,189.518,188.768,14,11.25,0.686465,41.413433,67.92984,18.436877,0.704941
A185-001-07,7-H-007,363642.42,6591721.685,188.768,188.018,15,12.0,0.654631,43.378412,67.926283,18.482097,0.774041
A185-001-07,7-H-007,363642.42,6591721.685,188.018,187.268,16,12.75,0.670787,43.144662,68.034607,17.12869,0.752423
A185-001-07,7-H-007,363642.42,6591721.685,187.268,186.518,17,13.5,0.671771,42.42178,67.98816,17.703896,0.738337
A185-001-07,7-H-007,363642.42,6591721.685,186.518,185.768,18,14.25,0.692619,41.159096,68.825456,17.297177,0.703407
A185-001-07,7-H-007,363642.42,6591721.685,185.768,185.018,19,15.0,0.705158,41.440152,69.088729,16.905366,0.698246
A185-001-07,7-H-007,363642.42,6591721.685,185.018,184.268,20,15.75,0.70159,42.242881,67.293602,17.101995,0.696832
A185-001-07,7-H-007,363642.42,6591721.685,184.268,184.227,21,15.791,0.688629,41.785968,68.568926,16.261395,0.715419
A185-001-07,7-H-008,363643.112,6591713.474,199.925,199.175,0,0.75,0.860228,34.343714,71.065128,14.675144,0.488276
A185-001-07,7-H-008,363643.112,6591713.474,199.175,198.425,1,1.5,0.865962,34.653997,71.257855,14.149134,0.49068
A185-001-07,7-H-008,363643.112,6591713.474,198.425,197.675,2,2.25,0.869476,33.454753,71.154632,14.310129,0.471189
A185-001-07,7-H-008,363643.112,6591713.474,197.675,196.925,3,3.0,0.818412,34.464214,70.705116,14.934793,0.51236
A185-001-07,7-H-008,363643.112,6591713.474,196.925,196.175,4,3.75,0.816053,35.902876,68.874733,14.832024,0.521388
A185-001-07,7-H-008,363643.112,6591713.474,196.175,195.425,5,4.5,0.803285,36.375222,70.330407,15.647447,0.547993
A185-001-07,7-H-008,363643.112,6591713.474,195.425,194.675,6,5.25,0.796203,36.397243,69.373922,15.772258,0.545702
A185-001-07,7-H-008,363643.112,6591713.474,194.675,193.925,7,6.0,0.810136,38.926944,70.380735,15.78807,0.581791
A185-001-07,7-H-008,363643.112,6591713.474,193.925,193.175,8,6.75,0.751566,38.173989,70.565116,16.327817,0.616562
A185-001-07,7-H-008,363643.112,6591713.474,193.175,192.425,9,7.5,0.760537,37.431706,68.672643,16.849858,0.581596
A185-001-07,7-H-008,363643.112,6591713.474,192.425,191.675,10,8.25,0.732851,39.406799,70.429207,16.46254,0.651375
A185-001-07,7-H-008,363643.112,6591713.474,191.675,190.925,11,9.0,0.748417,38.938733,70.271514,15.727168,0.62882
A185-001-07,7-H-008,363643.112,6591713.474,190.925,190.175,12,9.75,0.757075,38.318867,68.937854,15.534591,0.600187
A185-001-07,7-H-008,363643.112,6591713.474,190.175,189.425,13,10.5,0.78197,37.735493,70.074749,16.494519,0.581844
A185-001-07,7-H-008,363643.112,6591713.474,189.425,188.675,14,11.25,0.755658,38.212865,68.948189,16.297863,0.599833
A185-001-07,7-H-008,363643.112,6591713.474,188.675,187.925,15,12.0,0.771679,38.115282,69.318733,16.723206,0.589115
A185-001-07,7-H-008,363643.112,6591713.474,187.925,187.175,16,12.75,0.75059,38.188425,69.658392,15.507621,0.609584
A185-001-07,7-H-008,363643.112,6591713.474,187.175,186.425,17,13.5,0.745243,39.452243,69.975046,15.658278,0.637093
A185-001-07,7-H-008,363643.112,6591713.474,186.425,185.675,18,14.25,0.749424,37.867294,68.483207,16.890647,0.595398
A185-001-07,7-H-008,363643.112,6591713.474,185.675,184.925,19,15.0,0.749474,38.241475,69.056423,15.392555,0.606054
A185-001-07,7-H-008,363643.112,6591713.474,184.925,184.177,20,15.748,0.747287,38.107579,68.675466,16.667117,0.602524
A185-001-07,7-H-009,363643.118,6591705.551,199.985,199.235,0,0.75,0.883136,31.937472,71.606312,13.916721,0.44572
A185-001-07,7-H-009,363643.118,6591705.551,199.235,198.485,1,1.5,0.866433,33.141627,71.413961,14.237512,0.470121
A185-001-07,7-H-009,363643.118,6591705.551,198.485,197.735,2,2.25,0.925349,32.906897,71.602509,14.12795,0.438329
A185-001-07,7-H-009,363643.118,6591705.551,197.735,196.985,3,3.0,0.908456,34.154433,71.753207,14.420239,0.464316
A185-001-07,7-H-009,363643.118,6591705.551,196.985,196.235,4,3.75,0.87905,33.969394,71.361409,13.840526,0.474533
A185-001-07,7-H-009,363643.118,6591705.551,196.235,195.485,5,4.5,0.846145,33.653096,72.551729,15.121415,0.49662
A185-001-07,7-H-009,363643.118,6591705.551,195.485,194.735,6,5.25,0.847411,33.704988,69.562841,15.102715,0.476256
A185-001-07,7-H-009,363643.118,6591705.551,194.735,193.985,7,6.0,0.821656,35.484701,70.60879,15.292173,0.524731
A185-001-07,7-H-009,363643.118,6591705.551,193.985,193.235,8,6.75,0.8163,34.520896,70.792778,15.289542,0.515201
A185-001-07,7-H-009,363643.118,6591705.551,193.235,192.485,9,7.5,0.832083,34.602401,71.144502,15.060616,0.509133
A185-001-07,7-H-009,363643.118,6591705.551,192.485,191.735,10,8.25,0.827033,35.179022,69.211175,15.452555,0.506683
A185-001-07,7-H-009,363643.118,6591705.551,191.735,190.985,11,9.0,0.831665,36.945153,69.724008,13.975117,0.5328
A185-001-07,7-H-009,363643.118,6591705.551,190.985,190.235,12,9.75,0.805477,35.31052,70.482112,15.465356,0.531685
A185-001-07,7-H-009,363643.118,6591705.551,190.235,189.485,13,10.5,0.797887,36.156746,70.321124,15.565295,0.548303
A185-001-07,7-H-009,363643.118,6591705.551,189.485,188.735,14,11.25,0.781193,36.202659,69.525026,14.434913,0.554225
A185-001-07,7-H-009,363643.118,6591705.551,188.735,187.985,15,12.0,0.797235,36.771347,70.341153,15.844954,0.558239
A185-001-07,7-H-009,363643.118,6591705.551,187.985,187.235,16,12.75,0.799466,34.372004,70.496551,14.471235,0.521466
A185-001-07,7-H-009,363643.118,6591705.551,187.235,186.485,17,13.5,0.776913,37.510612,70.614291,15.578403,0.586496
A185-001-07,7-H-009,363643.118,6591705.551,186.485,185.735,18,14.25,0.785094,36.399848,72.907654,15.427363,0.581487
A185-001-07,7-H-009,363643.118,6591705.551,185.735,184.985,19,15.0,0.776472,36.378757,71.585387,14.954761,0.576904
A185-001-07,7-H-009,363643.118,6591705.551,184.985,184.235,20,15.75,0.828304,36.343736,71.865436,14.594811,0.542461
A185-001-07,7-H-009,363643.118,6591705.551,184.235,183.912,21,16.073,0.86565,34.125971,71.4949,14.693457,0.485072
A185-001-07,7-H-010,363643.19,6591697.543,200.006,199.256,0,0.75,0.987917,28.711831,72.741641,13.028762,0.364085
A185-001-07,7-H-010,363643.19,6591697.543,199.256,198.506,1,1.5,0.948609,31.746273,72.397203,13.085733,0.417035
A185-001-07,7-H-010,363643.19,6591697.543,198.506,197.756,2,2.25,0.951971,29.92193,71.686736,12.488269,0.387876
A185-001-07,7-H-010,363643.19,6591697.543,197.756,197.006,3,3.0,0.935443,30.383679,71.480346,13.488386,0.399743
A185-001-07,7-H-010,363643.19,6591697.543,197.006,196.256,4,3.75,0.924157,33.147782,71.843861,13.716589,0.443527
A185-001-07,7-H-010,363643.19,6591697.543,196.256,195.506,5,4.5,0.937379,30.61891,72.056665,14.451351,0.405341
A185-001-07,7-H-010,363643.19,6591697.543,195.506,194.756,6,5.25,0.87884,31.999544,74.064223,14.733334,0.464202
A185-001-07,7-H-010,363643.19,6591697.543,194.756,194.006,7,6.0,0.897806,32.140181,72.342116,13.053279,0.445648
A185-001-07,7-H-010,363643.19,6591697.543,194.006,193.256,8,6.75,0.904805,32.698945,71.539871,13.928503,0.445008
A185-001-07,7-H-010,363643.19,6591697.543,193.256,192.506,9,7.5,0.907388,33.34122,71.076582,14.617729,0.449594
A185-001-07,7-H-010,363643.19,6591697.543,192.506,191.756,10,8.25,0.873547,35.150457,71.896611,14.576833,0.497837
A185-001-07,7-H-010,363643.19,6591697.543,191.756,191.006,11,9.0,0.859241,33.846124,70.491692,14.324327,0.477863
A185-001-07,7-H-010,363643.19,6591697.543,191.006,190.256,12,9.75,0.862719,33.827708,71.509172,13.914671,0.482477
A185-001-07,7-H-010,363643.19,6591697.543,190.256,189.506,13,10.5,0.846495,34.760167,71.402432,14.755613,0.504549
A185-001-07,7-H-010,363643.19,6591697.543,189.506,188.756,14,11.25,0.844818,35.170196,70.415815,14.31998,0.504393
A185-001-07,7-H-010,363643.19,6591697.543,188.756,188.006,15,12.0,0.862049,33.630182,70.443161,14.495954,0.47298
A185-001-07,7-H-010,363643.19,6591697.543,188.006,187.256,16,12.75,0.870441,33.185723,71.973045,15.200035,0.472356
A185-001-07,7-H-010,363643.19,6591697.543,187.256,186.506,17,13.5,0.840532,32.285135,73.171574,15.586092,0.483817
A185-001-07,7-H-010,363643.19,6591697.543,186.506,185.756,18,14.25,0.841701,34.312832,70.756158,14.900327,0.496405
A185-001-07,7-H-010,363643.19,6591697.543,185.756,185.006,19,15.0,0.821603,35.171447,69.73218,14.370166,0.513603
A185-001-07,7-H-010,363643.19,6591697.543,185.006,184.256,20,15.75,0.843591,33.543465,69.952912,13.863743,0.47863
A185-001-07,7-H-010,363643.19,6591697.543,184.256,183.562,21,16.444,0.815965,35.450955,70.699296,15.802289,0.528614
A185-001-07,7-H-011,363633.898,6591765.559,199.939,199.189,0,0.75,0.82871,34.486969,70.883726,14.767751,0.507602
A185-001-07,7-H-011,363633.898,6591765.559,199.189,198.439,1,1.5,0.840872,34.615557,69.589081,15.720954,0.493122
A185-001-07,7-H-011,363633.898,6591765.559,198.439,197.689,2,2.25,0.812148,35.055218,69.079562,15.85092,0.5132
A185-001-07,7-H-011,363633.898,6591765.559,197.689,196.939,3,3.0,0.818328,38.035703,70.73896,15.923525,0.565715
A185-001-07,7-H-011,363633.898,6591765.559,196.939,196.189,4,3.75,0.788827,36.102567,70.201604,16.257914,0.552897
A185-001-07,7-H-011,363633.898,6591765.559,196.189,195.439,5,4.5,0.807803,36.941441,70.364542,15.338635,0.553622
A185-001-07,7-H-011,363633.898,6591765.559,195.439,194.689,6,5.25,0.787877,36.92697,70.308989,14.995966,0.566867
A185-001-07,7-H-011,363633.898,6591765.559,194.689,193.939,7,6.0,0.80884,36.553141,68.558004,14.945371,0.533076
A185-001-07,7-H-011,363633.898,6591765.559,193.939,193.189,8,6.75,0.770612,36.694702,70.116211,15.134002,0.574335
A185-001-07,7-H-011,363633.898,6591765.559,193.189,192.439,9,7.5,0.739719,38.479738,71.37139,16.023982,0.638561
A185-001-07,7-H-011,363633.898,6591765.559,192.439,191.689,10,8.25,0.749719,39.174607,69.772709,17.324678,0.627246
A185-001-07,7-H-011,363633.898,6591765.559,191.689,190.939,11,9.0,0.728594,39.181903,70.001972,16.129524,0.647461
A185-001-07,7-H-011,363633.898,6591765.559,190.939,190.189,12,9.75,0.718924,39.118085,69.391496,16.461051,0.649423
A185-001-07,7-H-011,363633.898,6591765.559,190.189,189.439,13,10.5,0.717513,41.798379,67.916248,17.220508,0.680499
A185-001-07,7-H-011,363633.898,6591765.559,189.439,188.689,14,11.25,0.713709,41.824318,69.144733,17.400915,0.696904
A185-001-07,7-H-011,363633.898,6591765.559,188.689,187.939,15,12.0,0.697967,42.51025,67.543693,17.84484,0.70756
A185-001-07,7-H-011,363633.898,6591765.559,187.939,187.189,16,12.75,0.687452,41.072921,68.586195,16.845742,0.704694
A185-001-07,7-H-011,363633.898,6591765.559,187.189,186.439,17,13.5,0.702339,41.123673,68.535492,17.248855,0.690189
A185-001-07,7-H-011,363633.898,6591765.559,186.439,185.689,18,14.25,0.687209,41.295089,68.488058,18.084464,0.707883
A185-001-07,7-H-011,363633.898,6591765.559,185.689,184.939,19,15.0,0.707876,41.012303,67.694628,16.985247,0.674573
A185-001-07,7-H-011,363633.898,6591765.559,184.939,184.189,20,15.75,0.728812,41.334918,68.57874,17.218615,0.669019
A185-001-07,7-H-011,363633.898,6591765.559,184.189,183.535,21,16.404,0.684032,41.726216,69.013082,16.714024,0.723887
A185-001-07,7-H-012,363634.035,6591756.958,200.017,199.267,0,0.75,0.792931,36.599297,71.41161,16.58655,0.567203
