pattern_id,hole_id,x,y,rl_top_m,rl_floor_m,sample_index,depth_m,pen,torque,rpm,wob,mse
A185-001-12,12-H-002,363461.439,6591853.242,191.748,190.998,11,9.0,0.6577,41.214488,69.725,18.168452,0.751408
A185-001-12,12-H-002,363461.439,6591853.242,190.998,190.248,12,9.75,0.682501,40.199484,67.920788,16.605843,0.68799
A185-001-12,12-H-002,363461.439,6591853.242,190.248,189.498,13,10.5,0.655348,41.650558,68.205067,16.37085,0.745269
A185-001-12,12-H-002,363461.439,6591853.242,189.498,188.748,14,11.25,0.7007,39.904742,68.722864,17.000755,0.673155
A185-001-12,12-H-002,363461.439,6591853.242,188.748,187.998,15,12.0,0.685775,40.517034,69.781075,17.88765,0.709111
A185-001-12,12-H-002,363461.439,6591853.242,187.998,187.248,16,12.75,0.69385,39.773664,70.621995,16.792629,0.696196
A185-001-12,12-H-002,363461.439,6591853.242,187.248,186.498,17,13.5,0.705953,40.1848,68.677912,15.928714,0.672267
A185-001-12,12-H-002,363461.439,6591853.242,186.498,185.748,18,14.25,0.708837,40.058048,69.020606,16.728677,0.670852
A185-001-12,12-H-002,363461.439,6591853.242,185.748,184.998,19,15.0,0.69305,37.999799,69.422125,16.275283,0.65466
A185-001-12,12-H-002,363461.439,6591853.242,184.998,184.248,20,15.75,0.690699,39.404139,68.314854,17.136272,0.670357
A185-001-12,12-H-002,363461.439,6591853.242,184.248,183.93,21,16.068,0.715098,38.014163,68.232866,17.523146,0.624086
A185-001-12,12-H-003,363461.355,6591861.356,199.925,199.175,0,0.75,0.763324,35.896003,70.267977,15.976887,0.568547
A185-001-12,12-H-003,363461.355,6591861.356,199.175,198.425,1,1.5,0.775037,36.238711,69.725572,15.982997,0.560965
A185-001-12,12-H-003,363461.355,6591861.356,198.425,197.675,2,2.25,0.767874,38.032614,69.150234,15.754241,0.589196
A185-001-12,12-H-003,363461.355,6591861.356,197.675,196.925,3,3.0,0.734219,38.983768,69.447607,17.083483,0.634345
A185-001-12,12-H-003,363461.355,6591861.356,196.925,196.175,4,3.75,0.686324,40.339369,70.300962,16.781089,0.710553
A185-001-12,12-H-003,363461.355,6591861.356,196.175,195.425,5,4.5,0.735569,40.895522,68.117536,16.512759,0.651386
A185-001-12,12-H-003,363461.355,6591861.356,195.425,194.675,6,5.25,0.677444,40.952158,69.227461,16.936917,0.719636
A185-001-12,12-H-003,363461.355,6591861.356,194.675,193.925,7,6.0,0.677652,40.329308,69.236045,17.769298,0.708693
A185-001-12,12-H-003,363461.355,6591861.356,193.925,193.175,8,6.75,0.655098,39.949327,67.824684,17.188706,0.711303
A185-001-12,12-H-003,363461.355,6591861.356,193.175,192.425,9,7.5,0.664703,41.941081,67.61951,17.759257,0.733753
A185-001-12,12-H-003,363461.355,6591861.356,192.425,191.675,10,8.25,0.639574,43.125435,68.385174,17.357262,0.792773
A185-001-12,12-H-003,363461.355,6591861.356,191.675,190.925,11,9.0,0.631767,43.28916,67.461095,17.431292,0.794733
A185-001-12,12-H-003,363461.355,6591861.356,190.925,190.175,12,9.75,0.627762,42.696085,68.299376,18.595261,0.79878
A185-001-12,12-H-003,363461.355,6591861.356,190.175,189.425,13,10.5,0.603343,42.375223,68.041871,18.11678,0.821629
A185-001-12,12-H-003,363461.355,6591861.356,189.425,188.675,14,11.25,0.615005,43.201226,67.747349,19.658551,0.8184
A185-001-12,12-H-003,363461.355,6591861.356,188.675,187.925,15,12.0,0.644269,41.60692,69.307496,17.450417,0.769597
A185-001-12,12-H-003,363461.355,6591861.356,187.925,187.175,16,12.75,0.6333,41.915458,69.604016,17.575236,0.792061
A185-001-12,12-H-003,363461.355,6591861.356,187.175,186.425,17,13.5,0.652454,41.120806,68.847184,17.056901,0.746093
A185-001-12,12-H-003,363461.355,6591861.356,186.425,185.675,18,14.25,0.667191,41.954581,68.330212,17.380788,0.738877
A185-001-12,12-H-003,363461.355,6591861.356,185.675,184.925,19,15.0,0.645771,41.27437,69.239219,17.341288,0.760932
A185-001-12,12-H-003,363461.355,6591861.356,184.925,184.175,20,15.75,0.664199,39.882986,68.029451,18.381647,0.702677
A185-001-12,12-H-003,363461.355,6591861.356,184.175,183.586,21,16.339,0.705738,41.3892,69.31299,16.593279,0.699036
A185-001-12,12-H-004,363461.718,6591869.496,200.0,199.25,0,0.75,0.711819,38.747372,69.369435,15.674089,0.649387
A185-001-12,12-H-004,363461.718,6591869.496,199.25,198.5,1,1.5,0.688036,40.643314,69.422514,16.867937,0.705227
A185-001-12,12-H-004,363461.718,6591869.496,198.5,197.75,2,2.25,0.671405,41.663895,70.952227,16.809224,0.75701
A185-001-12,12-H-004,363461.718,6591869.496,197.75,197.0,3,3.0,0.680989,40.012224,69.534416,17.879342,0.702722
A185-001-12,12-H-004,363461.718,6591869.496,197.0,196.25,4,3.75,0.680022,40.221402,68.675816,17.203989,0.698597
A185-001-12,12-H-004,363461.718,6591869.496,196.25,195.5,5,4.5,0.633351,40.531398,68.099666,18.013336,0.749462
A185-001-12,12-H-004,363461.718,6591869.496,195.5,194.75,6,5.25,0.642402,42.561108,68.323643,17.981866,0.778368
A185-001-12,12-H-004,363461.718,6591869.496,194.75,194.0,7,6.0,0.648061,43.536609,67.336578,17.709241,0.777821
A185-001-12,12-H-004,363461.718,6591869.496,194.0,193.25,8,6.75,0.603066,42.408145,67.153879,18.106076,0.811935
A185-001-12,12-H-004,363461.718,6591869.496,193.25,192.5,9,7.5,0.630436,41.788417,67.44131,18.246695,0.768745
A185-001-12,12-H-004,363461.718,6591869.496,192.5,191.75,10,8.25,0.63041,42.748843,67.505705,17.680238,0.787075
A185-001-12,12-H-004,363461.718,6591869.496,191.75,191.0,11,9.0,0.619965,43.559699,67.169638,17.000043,0.811307
A185-001-12,12-H-004,363461.718,6591869.496,191.0,190.25,12,9.75,0.586425,44.03898,67.855614,18.631195,0.876035
A185-001-12,12-H-004,363461.718,6591869.496,190.25,189.5,13,10.5,0.572518,45.081658,66.953649,18.767535,0.906288
A185-001-12,12-H-004,363461.718,6591869.496,189.5,188.75,14,11.25,0.570515,45.898492,67.551337,18.435672,0.934104
A185-001-12,12-H-004,363461.718,6591869.496,188.75,188.0,15,12.0,0.590145,43.873206,67.001326,19.870983,0.85652
A185-001-12,12-H-004,363461.718,6591869.496,188.0,187.25,16,12.75,0.587984,44.171884,67.507641,18.84305,0.871891
A185-001-12,12-H-004,363461.718,6591869.496,187.25,186.5,17,13.5,0.616727,43.597857,66.253662,18.427904,0.805338
A185-001-12,12-H-004,363461.718,6591869.496,186.5,185.75,18,14.25,0.631283,43.406702,67.221844,17.964264,0.794739
A185-001-12,12-H-004,363461.718,6591869.496,185.75,185.0,19,15.0,0.637325,43.850842,67.930031,16.786737,0.80347
A185-001-12,12-H-004,363461.718,6591869.496,185.0,184.405,20,15.595,0.606761,42.019471,68.42958,17.971284,0.814759
A185-001-12,12-H-005,363461.98,6591877.294,200.112,199.362,0,0.75,0.665024,41.277737,68.848678,17.276914,0.734858
A185-001-12,12-H-005,363461.98,6591877.294,199.362,198.612,1,1.5,0.632228,42.192049,68.046868,18.874561,0.780961
A185-001-12,12-H-005,363461.98,6591877.294,198.612,197.862,2,2.25,0.657032,42.103614,68.158721,17.115111,0.751009
A185-001-12,12-H-005,363461.98,6591877.294,197.862,197.112,3,3.0,0.644283,41.908802,68.308284,17.676557,0.764032
A185-001-12,12-H-005,363461.98,6591877.294,197.112,196.362,4,3.75,0.632921,43.199183,68.184264,17.304869,0.800092
A185-001-12,12-H-005,363461.98,6591877.294,196.362,195.612,5,4.5,0.630012,42.85402,67.644425,18.028143,0.791163
A185-001-12,12-H-005,363461.98,6591877.294,195.612,194.862,6,5.25,0.591174,44.916277,67.916411,18.826779,0.887097
A185-001-12,12-H-005,363461.98,6591877.294,194.862,194.112,7,6.0,0.579015,44.818895,66.882301,19.206405,0.890041
A185-001-12,12-H-005,363461.98,6591877.294,194.112,193.362,8,6.75,0.573234,45.962738,65.462988,19.664393,0.902419
A185-001-12,12-H-005,363461.98,6591877.294,193.362,192.612,9,7.5,0.554262,46.086028,67.935234,19.303483,0.970928
A185-001-12,12-H-005,363461.98,6591877.294,192.612,191.862,10,8.25,0.524693,45.015633,65.793885,19.529019,0.970273
A185-001-12,12-H-005,363461.98,6591877.294,191.862,191.112,11,9.0,0.550741,46.504101,67.51345,19.954212,0.979935
A185-001-12,12-H-005,363461.98,6591877.294,191.112,190.362,12,9.75,0.555882,46.800654,66.139476,18.452962,0.957053
A185-001-12,12-H-005,363461.98,6591877.294,190.362,189.612,13,10.5,0.55421,46.223966,65.719607,18.487454,0.942131
A185-001-12,12-H-005,363461.98,6591877.294,189.612,188.862,14,11.25,0.612813,44.453409,66.887774,19.329207,0.834324
A185-001-12,12-H-005,363461.98,6591877.294,188.862,188.112,15,12.0,0.583002,43.842994,68.458431,18.904305,0.885059
A185-001-12,12-H-005,363461.98,6591877.294,188.112,187.362,16,12.75,0.556714,43.605271,68.984201,19.028201,0.928807
A185-001-12,12-H-005,363461.98,6591877.294,187.362,186.612,17,13.5,0.595163,43.542568,67.098858,18.558031,0.843999
A185-001-12,12-H-005,363461.98,6591877.294,186.612,185.862,18,14.25,0.60168,44.0674,68.030168,19.160896,0.856687
A185-001-12,12-H-005,363461.98,6591877.294,185.862,185.112,19,15.0,0.580998,44.933317,65.987915,19.245829,0.877414
A185-001-12,12-H-005,363461.98,6591877.294,185.112,184.362,20,15.75,0.564379,44.559531,67.052306,19.252473,0.910098
A185-001-12,12-H-005,363461.98,6591877.294,184.362,183.654,21,16.458,0.563546,44.067127,68.418403,17.755295,0.91953
A185-001-12,12-H-006,363462.414,6591885.132,200.097,199.347,0,0.75,0.698984,40.470725,67.038952,17.262116,0.667658
A185-001-12,12-H-006,363462.414,6591885.132,199.347,198.597,1,1.5,0.671282,41.604484,68.352159,16.344627,0.728384
A185-001-12,12-H-006,363462.414,6591885.132,198.597,197.847,2,2.25,0.638139,42.086963,68.547602,17.644859,0.77734
A185-001-12,12-H-006,363462.414,6591885.132,197.847,197.097,3,3.0,0.651627,42.926584,68.115437,17.807569,0.771577
A185-001-12,12-H-006,363462.414,6591885.132,197.097,196.347,4,3.75,0.615996,41.716705,68.223648,17.219924,0.794328
A185-001-12,12-H-006,363462.414,6591885.132,196.347,195.597,5,4.5,0.605181,44.477611,67.139185,17.392909,0.848209
A185-001-12,12-H-006,363462.414,6591885.132,195.597,194.847,6,5.25,0.593431,45.180582,69.132885,19.388294,0.904869
A185-001-12,12-H-006,363462.414,6591885.132,194.847,194.097,7,6.0,0.596745,44.187118,66.762685,18.777356,0.849953
A185-001-12,12-H-006,363462.414,6591885.132,194.097,193.347,8,6.75,0.584043,45.006771,66.735939,18.278938,0.88404
A185-001-12,12-H-006,363462.414,6591885.132,193.347,192.597,9,7.5,0.579379,45.282939,66.68951,19.791545,0.896155
A185-001-12,12-H-006,363462.414,6591885.132,192.597,191.847,10,8.25,0.552782,44.626685,66.644498,18.223688,0.92477
A185-001-12,12-H-006,363462.414,6591885.132,191.847,191.097,11,9.0,0.53661,47.050486,67.903204,19.48907,1.023267
A185-001-12,12-H-006,363462.414,6591885.132,191.097,190.347,12,9.75,0.563705,46.706202,66.847665,19.01553,0.952032
A185-001-12,12-H-006,363462.414,6591885.132,190.347,189.597,13,10.5,0.555211,44.249013,66.401279,18.627717,0.909685
A185-001-12,12-H-006,363462.414,6591885.132,189.597,188.847,14,11.25,0.600677,45.485622,65.425946,18.320556,0.85174
A185-001-12,12-H-006,363462.414,6591885.132,188.847,188.097,15,12.0,0.548732,45.158901,67.442007,18.830178,0.95399
A185-001-12,12-H-006,363462.414,6591885.132,188.097,187.347,16,12.75,0.575104,46.434819,67.684056,19.022306,0.939379
A185-001-12,12-H-006,363462.414,6591885.132,187.347,186.597,17,13.5,0.602668,44.66573,67.471723,19.14958,0.85977
A185-001-12,12-H-006,363462.414,6591885.132,186.597,185.847,18,14.25,0.581576,45.397266,66.427906,18.700603,0.891393
A185-001-12,12-H-006,363462.414,6591885.132,185.847,185.097,19,15.0,0.559062,44.506842,67.528813,18.319283,0.924039
A185-001-12,12-H-006,363462.414,6591885.132,185.097,184.347,20,15.75,0.611905,46.205814,66.09252,21.124376,0.858326
A185-001-12,12-H-006,363462.414,6591885.132,184.347,184.324,21,15.773,0.553061,44.162626,67.797461,19.045339,0.930601
A185-001-12,12-H-007,363467.776,6591841.155,200.01,199.26,0,0.75,0.781576,34.04181,70.725817,14.722669,0.529998
A185-001-12,12-H-007,363467.776,6591841.155,199.26,198.51,1,1.5,0.805515,34.567995,71.650084,13.993665,0.528935
A185-001-12,12-H-007,363467.776,6591841.155,198.51,197.76,2,2.25,0.803922,33.969583,71.032476,15.694134,0.516566
A185-001-12,12-H-007,363467.776,6591841.155,197.76,197.01,3,3.0,0.821418,34.594321,71.814806,15.005659,0.520434
A185-001-12,12-H-007,363467.776,6591841.155,197.01,196.26,4,3.75,0.78415,35.978957,70.156389,15.493819,0.553837
A185-001-12,12-H-007,363467.776,6591841.155,196.26,195.51,5,4.5,0.794216,34.93102,69.856435,14.812512,0.528624
A185-001-12,12-H-007,363467.776,6591841.155,195.51,194.76,6,5.25,0.765808,37.619388,71.902847,15.586012,0.607548
A185-001-12,12-H-007,363467.776,6591841.155,194.76,194.01,7,6.0,0.761368,37.692893,68.89288,16.342472,0.58681
A185-001-12,12-H-007,363467.776,6591841.155,194.01,193.26,8,6.75,0.718752,38.711252,69.541174,16.933282,0.644282
A185-001-12,12-H-007,363467.776,6591841.155,193.26,192.51,9,7.5,0.710667,38.476157,68.987836,17.592269,0.642587
A185-001-12,12-H-007,363467.776,6591841.155,192.51,191.76,10,8.25,0.666712,40.144573,69.099385,16.188709,0.715394
A185-001-12,12-H-007,363467.776,6591841.155,191.76,191.01,11,9.0,0.680748,40.914345,67.23337,16.751466,0.694921
A185-001-12,12-H-007,363467.776,6591841.155,191.01,190.26,12,9.75,0.687611,41.875464,67.731611,16.730363,0.709319
A185-001-12,12-H-007,363467.776,6591841.155,190.26,189.51,13,10.5,0.664644,41.163757,69.419222,16.660111,0.739237
A185-001-12,12-H-007,363467.776,6591841.155,189.51,188.76,14,11.25,0.67236,38.976222,68.59645,16.72692,0.683879
A185-001-12,12-H-007,363467.776,6591841.155,188.76,188.01,15,12.0,0.714035,38.584896,68.363485,15.99759,0.635389
A185-001-12,12-H-007,363467.776,6591841.155,188.01,187.26,16,12.75,0.753209,36.52953,69.003172,15.816751,0.575753
A185-001-12,12-H-007,363467.776,6591841.155,187.26,186.51,17,13.5,0.749721,38.225818,69.529106,15.866402,0.609798
A185-001-12,12-H-007,363467.776,6591841.155,186.51,185.76,18,14.25,0.715344,37.901475,67.705001,15.564056,0.616995
A185-001-12,12-H-007,363467.776,6591841.155,185.76,185.01,19,15.0,0.725191,36.908343,69.03332,17.217839,0.604538
A185-001-12,12-H-007,363467.776,6591841.155,185.01,184.26,20,15.75,0.780537,37.792829,69.747617,15.969733,0.581011
A185-001-12,12-H-007,363467.776,6591841.155,184.26,183.51,21,16.5,0.755949,37.24591,68.698369,16.309879,0.582371
A185-001-12,12-H-007,363467.776,6591841.155,183.51,182.76,22,17.25,0.720918,38.383937,69.17489,15.590695,0.633432
A185-001-12,12-H-007,363467.776,6591841.155,182.76,182.435,23,17.575,0.757843,37.04528,69.671764,16.666916,0.586004
A185-001-12,12-H-008,363468.126,6591848.82,200.094,199.344,0,0.75,0.754741,36.645891,70.110238,14.722017,0.585497
A185-001-12,12-H-008,363468.126,6591848.82,199.344,198.594,1,1.5,0.793559,36.551778,71.106219,15.674867,0.5635
A185-001-12,12-H-008,363468.126,6591848.82,198.594,197.844,2,2.25,0.732792,38.164353,69.708241,16.404204,0.624506
A185-001-12,12-H-008,363468.126,6591848.82,197.844,197.094,3,3.0,0.74155,37.637511,68.590504,16.028143,0.598888
A185-001-12,12-H-008,363468.126,6591848.82,197.094,196.344,4,3.75,0.717302,39.162742,68.633818,15.643121,0.644435
A185-001-12,12-H-008,363468.126,6591848.82,196.344,195.594,5,4.5,0.706803,40.942023,69.566069,16.467629,0.692965
A185-001-12,12-H-008,363468.126,6591848.82,195.594,194.844,6,5.25,0.693008,39.914208,67.537593,17.201934,0.669084
A185-001-12,12-H-008,363468.126,6591848.82,194.844,194.094,7,6.0,0.674549,41.809037,68.168579,17.401608,0.726597
A185-001-12,12-H-008,363468.126,6591848.82,194.094,193.344,8,6.75,0.659322,41.191223,68.394524,17.228964,0.734775
A185-001-12,12-H-008,363468.126,6591848.82,193.344,192.594,9,7.5,0.639418,42.59534,68.24923,18.131069,0.781785
A185-001-12,12-H-008,363468.126,6591848.82,192.594,191.844,10,8.25,0.648668,43.295459,67.657786,17.858457,0.776497
A185-001-12,12-H-008,363468.126,6591848.82,191.844,191.094,11,9.0,0.659941,43.270265,67.364761,17.036772,0.759433
A185-001-12,12-H-008,363468.126,6591848.82,191.094,190.344,12,9.75,0.649728,41.575357,68.019157,17.586972,0.748453
A185-001-12,12-H-008,363468.126,6591848.82,190.344,189.594,13,10.5,0.646024,42.957608,68.128718,17.790028,0.778961
A185-001-12,12-H-008,363468.126,6591848.82,189.594,188.844,14,11.25,0.616523,42.62917,68.772709,17.957307,0.817563
A185-001-12,12-H-008,363468.126,6591848.82,188.844,188.094,15,12.0,0.643945,40.257808,67.651575,17.496042,0.72734
A185-001-12,12-H-008,363468.126,6591848.82,188.094,187.344,16,12.75,0.666764,40.946897,67.92663,17.906593,0.717455
A185-001-12,12-H-008,363468.126,6591848.82,187.344,186.594,17,13.5,0.666464,41.654871,68.983646,17.516942,0.741431
A185-001-12,12-H-008,363468.126,6591848.82,186.594,185.844,18,14.25,0.68757,39.501616,69.613451,16.742919,0.687804
A185-001-12,12-H-008,363468.126,6591848.82,185.844,185.094,19,15.0,0.695783,38.585556,68.75509,16.245902,0.65577
A185-001-12,12-H-008,363468.126,6591848.82,185.094,184.344,20,15.75,0.658567,39.69244,66.872873,18.017781,0.693295
A185-001-12,12-H-008,363468.126,6591848.82,184.344,184.278,21,15.816,0.645785,39.369773,69.356876,16.677201,0.727049
A185-001-12,12-H-009,363467.86,6591857.22,200.009,199.259,0,0.75,0.775029,35.915272,69.801718,14.864572,0.55645
A185-001-12,12-H-009,363467.86,6591857.22,199.259,198.509,1,1.5,0.765188,36.676229,70.535228,16.502024,0.581713
A185-001-12,12-H-009,363467.86,6591857.22,198.509,197.759,2,2.25,0.706817,37.959838,68.66404,17.19256,0.634404
A185-001-12,12-H-009,363467.86,6591857.22,197.759,197.009,3,3.0,0.7387,37.782961,69.322415,17.428513,0.610096
A185-001-12,12-H-009,363467.86,6591857.22,197.009,196.259,4,3.75,0.717055,38.717195,70.13777,16.076847,0.651321
A185-001-12,12-H-009,363467.86,6591857.22,196.259,195.509,5,4.5,0.705133,40.829706,69.386327,16.304536,0.690897
A185-001-12,12-H-009,363467.86,6591857.22,195.509,194.759,6,5.25,0.710437,40.324644,70.856302,16.271576,0.691598
A185-001-12,12-H-009,363467.86,6591857.22,194.759,194.009,7,6.0,0.650998,41.53914,69.00809,16.698616,0.75706
A185-001-12,12-H-009,363467.86,6591857.22,194.009,193.259,8,6.75,0.683488,40.177934,68.387811,15.369829,0.69119
A185-001-12,12-H-009,363467.86,6591857.22,193.259,192.509,9,7.5,0.681468,39.558898,67.568186,18.17319,0.674763
A185-001-12,12-H-009,363467.86,6591857.22,192.509,191.759,10,8.25,0.668476,40.908057,67.354707,17.473944,0.708893
A185-001-12,12-H-009,363467.86,6591857.22,191.759,191.009,11,9.0,0.639274,41.433386,67.760698,16.376742,0.755048
A185-001-12,12-H-009,363467.86,6591857.22,191.009,190.259,12,9.75,0.657093,40.952477,68.679966,17.022688,0.736025
A185-001-12,12-H-009,363467.86,6591857.22,190.259,189.509,13,10.5,0.677029,40.626149,68.544499,16.738399,0.707308
A185-001-12,12-H-009,363467.86,6591857.22,189.509,188.759,14,11.25,0.657882,39.843553,68.656003,17.60699,0.715116
A185-001-12,12-H-009,363467.86,6591857.22,188.759,188.009,15,12.0,0.676985,39.711019,69.042193,15.439787,0.696314
A185-001-12,12-H-009,363467.86,6591857.22,188.009,187.259,16,12.75,0.670279,41.308664,69.222322,17.244588,0.733603
A185-001-12,12-H-009,363467.86,6591857.22,187.259,186.509,17,13.5,0.677224,40.025411,69.808194,17.349009,0.70956
A185-001-12,12-H-009,363467.86,6591857.22,186.509,185.759,18,14.25,0.666324,39.444691,69.547871,17.958633,0.708132
A185-001-12,12-H-009,363467.86,6591857.22,185.759,185.009,19,15.0,0.679343,38.54645,68.573753,17.341543,0.669282
A185-001-12,12-H-009,363467.86,6591857.22,185.009,184.259,20,15.75,0.666732,41.34167,67.805157,17.347167,0.723026
A185-001-12,12-H-009,363467.86,6591857.22,184.259,183.977,21,16.032,0.711724,39.652054,68.847947,17.656297,0.659851
A185-001-12,12-H-010,363469.014,6591864.757,199.965,199.215,0,0.75,0.741307,36.578597,68.871827,16.310011,0.584698
A185-001-12,12-H-010,363469.014,6591864.757,199.215,198.465,1,1.5,0.720787,39.132714,69.106092,16.464995,0.645334
A185-001-12,12-H-010,363469.014,6591864.757,198.465,197.715,2,2.25,0.713456,40.155931,67.572454,17.079292,0.654213
A185-001-12,12-H-010,363469.014,6591864.757,197.715,196.965,3,3.0,0.702747,38.29662,69.792687,16.435049,0.654163
A185-001-12,12-H-010,363469.014,6591864.757,196.965,196.215,4,3.75,0.687024,39.657355,68.658311,17.149344,0.68165
A185-001-12,12-H-010,363469.014,6591864.757,196.215,195.465,5,4.5,0.696998,39.194951,68.966903,17.466588,0.66713
A185-001-12,12-H-010,363469.014,6591864.757,195.465,194.715,6,5.25,0.667994,41.032248,68.617704,16.557175,0.724741
A185-001-12,12-H-010,363469.014,6591864.757,194.715,193.965,7,6.0,0.660176,42.397363,67.305263,18.033572,0.743356
A185-001-12,12-H-010,363469.014,6591864.757,193.965,193.215,8,6.75,0.638642,41.577655,67.625741,17.764116,0.757079
A185-001-12,12-H-010,363469.014,6591864.757,193.215,192.465,9,7.5,0.615478,43.836998,68.468751,17.58529,0.838331
A185-001-12,12-H-010,363469.014,6591864.757,192.465,191.715,10,8.25,0.60578,43.000638,68.549504,18.636871,0.83662
A185-001-12,12-H-010,363469.014,6591864.757,191.715,190.965,11,9.0,0.627668,43.436204,66.427911,18.20795,0.790454
A185-001-12,12-H-010,363469.014,6591864.757,190.965,190.215,12,9.75,0.614517,44.869384,65.121907,18.38339,0.817558
A185-001-12,12-H-010,363469.014,6591864.757,190.215,189.465,13,10.5,0.611609,45.105835,67.330252,17.947458,0.853625
A185-001-12,12-H-010,363469.014,6591864.757,189.465,188.715,14,11.25,0.609755,42.853324,68.060867,18.9278,0.822488
A185-001-12,12-H-010,363469.014,6591864.757,188.715,187.965,15,12.0,0.648439,41.730268,69.024884,17.448599,0.763804
A185-001-12,12-H-010,363469.014,6591864.757,187.965,187.215,16,12.75,0.653578,41.893931,67.771305,17.644462,0.747024
A185-001-12,12-H-010,363469.014,6591864.757,187.215,186.465,17,13.5,0.664832,41.375926,69.166036,17.318578,0.740205
A185-001-12,12-H-010,363469.014,6591864.757,186.465,185.715,18,14.25,0.670979,41.100569,68.0505,17.584032,0.716892
A185-001-12,12-H-010,363469.014,6591864.757,185.715,184.965,19,15.0,0.649294,40.667616,70.205814,17.466985,0.756115
