pattern_id,hole_id,x,y,rl_top_m,rl_floor_m,sample_index,depth_m,pen,torque,rpm,wob,mse
A185-001-02,2-H-001,363546.242,6591667.236,188.88,188.13,15,12.0,0.787245,34.103602,70.07956,17.179498,0.715122
A185-001-02,2-H-001,363546.242,6591667.236,188.13,187.38,16,12.75,0.802645,34.010419,68.499624,18.679674,0.744901
A185-001-02,2-H-001,363546.242,6591667.236,187.38,186.63,17,13.5,0.799598,37.173433,68.572929,17.47845,0.743384
A185-001-02,2-H-001,363546.242,6591667.236,186.63,185.88,18,14.25,0.771346,37.366817,69.209566,17.474275,0.740739
A185-001-02,2-H-001,363546.242,6591667.236,185.88,185.13,19,15.0,0.772264,35.799155,70.691468,19.5,0.766084
A185-001-02,2-H-001,363546.242,6591667.236,185.13,184.38,20,15.75,0.766602,37.349745,69.419535,17.355959,0.786837
A185-001-02,2-H-001,363546.242,6591667.236,184.38,183.63,21,16.5,0.731797,35.875077,70.178061,17.129452,0.789824
A185-001-02,2-H-001,363546.242,6591667.236,183.63,183.546,22,16.584,0.757166,37.36293,65.23722,19.5,0.821567
A185-001-02,2-H-002,363537.916,6591668.773,200.124,199.374,0,0.75,0.897697,33.689625,72.913046,15.369885,0.589387
A185-001-02,2-H-002,363537.916,6591668.773,199.374,198.624,1,1.5,0.862547,30.674083,72.572218,15.38724,0.542274
A185-001-02,2-H-002,363537.916,6591668.773,198.624,197.874,2,2.25,0.854652,33.170161,73.056425,16.377393,0.54605
A185-001-02,2-H-002,363537.916,6591668.773,197.874,197.124,3,3.0,0.845616,32.85264,71.367226,15.412535,0.605449
A185-001-02,2-H-002,363537.916,6591668.773,197.124,196.374,4,3.75,0.870311,31.385418,69.166819,16.770105,0.608891
A185-001-02,2-H-002,363537.916,6591668.773,196.374,195.624,5,4.5,0.856973,31.586464,71.113407,15.809166,0.604792
A185-001-02,2-H-002,363537.916,6591668.773,195.624,194.874,6,5.25,0.862956,32.485259,72.438375,15.545991,0.619925
A185-001-02,2-H-002,363537.916,6591668.773,194.874,194.124,7,6.0,0.830649,36.171592,70.415982,15.023172,0.658281
A185-001-02,2-H-002,363537.916,6591668.773,194.124,193.374,8,6.75,0.851723,31.929532,72.003231,16.429855,0.646636
A185-001-02,2-H-002,363537.916,6591668.773,193.374,192.624,9,7.5,0.833383,34.2387,70.885727,15.146105,0.658587
A185-001-02,2-H-002,363537.916,6591668.773,192.624,191.874,10,8.25,0.868971,36.617727,69.020436,15.536946,0.65998
A185-001-02,2-H-002,363537.916,6591668.773,191.874,191.124,11,9.0,0.835405,35.879505,71.072377,17.256974,0.684455
A185-001-02,2-H-002,363537.916,6591668.773,191.124,190.374,12,9.75,0.789258,34.286367,70.730605,17.14386,0.699295
A185-001-02,2-H-002,363537.916,6591668.773,190.374,189.624,13,10.5,0.808518,35.583711,70.872484,16.204804,0.693958
A185-001-02,2-H-002,363537.916,6591668.773,189.624,188.874,14,11.25,0.7673,35.999401,70.911275,17.882322,0.728248
A185-001-02,2-H-002,363537.916,6591668.773,188.874,188.124,15,12.0,0.77669,36.289417,69.009983,16.329353,0.726915
A185-001-02,2-H-002,363537.916,6591668.773,188.124,187.374,16,12.75,0.812509,36.325269,68.384839,17.663673,0.739758
A185-001-02,2-H-002,363537.916,6591668.773,187.374,186.624,17,13.5,0.768093,35.101632,70.609924,18.737023,0.742586
A185-001-02,2-H-002,363537.916,6591668.773,186.624,185.874,18,14.25,0.743024,38.428177,69.348464,17.737048,0.793354
A185-001-02,2-H-002,363537.916,6591668.773,185.874,185.124,19,15.0,0.766606,36.029061,68.188382,17.243666,0.758814
A185-001-02,2-H-002,363537.916,6591668.773,185.124,184.374,20,15.75,0.757653,37.042425,68.869074,18.846966,0.786184
A185-001-02,2-H-002,363537.916,6591668.773,184.374,184.106,21,16.018,0.74427,34.890322,69.444693,17.025704,0.787716
A185-001-02,2-H-003,363530.04,6591669.371,200.099,199.349,0,0.75,0.852278,33.259893,71.300543,15.734971,0.561974
A185-001-02,2-H-003,363530.04,6591669.371,199.349,198.599,1,1.5,0.911915,32.477958,72.58451,15.500892,0.523968
A185-001-02,2-H-003,363530.04,6591669.371,198.599,197.849,2,2.25,0.868131,32.576068,74.064732,15.392543,0.564861
A185-001-02,2-H-003,363530.04,6591669.371,197.849,197.099,3,3.0,0.871172,32.501484,72.247731,15.113168,0.606907
A185-001-02,2-H-003,363530.04,6591669.371,197.099,196.349,4,3.75,0.841907,32.114162,70.44609,15.557962,0.578121
A185-001-02,2-H-003,363530.04,6591669.371,196.349,195.599,5,4.5,0.847612,34.758321,72.755128,17.630482,0.593651
A185-001-02,2-H-003,363530.04,6591669.371,195.599,194.849,6,5.25,0.850126,34.272893,69.853018,15.182895,0.616739
A185-001-02,2-H-003,363530.04,6591669.371,194.849,194.099,7,6.0,0.877707,32.231626,69.913408,15.744681,0.590858
A185-001-02,2-H-003,363530.04,6591669.371,194.099,193.349,8,6.75,0.860688,36.249632,71.210379,14.506191,0.652508
A185-001-02,2-H-003,363530.04,6591669.371,193.349,192.599,9,7.5,0.857322,32.541639,70.956333,17.010691,0.624258
A185-001-02,2-H-003,363530.04,6591669.371,192.599,191.849,10,8.25,0.851564,33.88498,69.545224,17.387588,0.678444
A185-001-02,2-H-003,363530.04,6591669.371,191.849,191.099,11,9.0,0.866387,34.61275,71.892666,15.464249,0.643298
A185-001-02,2-H-003,363530.04,6591669.371,191.099,190.349,12,9.75,0.812245,33.690402,71.617919,15.520303,0.672908
A185-001-02,2-H-003,363530.04,6591669.371,190.349,189.599,13,10.5,0.785224,34.462008,67.572536,18.072188,0.694798
A185-001-02,2-H-003,363530.04,6591669.371,189.599,188.849,14,11.25,0.8068,34.53789,68.586761,15.043034,0.67489
A185-001-02,2-H-003,363530.04,6591669.371,188.849,188.099,15,12.0,0.824631,33.724156,68.910528,17.881701,0.707079
A185-001-02,2-H-003,363530.04,6591669.371,188.099,187.349,16,12.75,0.797325,36.336394,70.125963,17.74179,0.720201
A185-001-02,2-H-003,363530.04,6591669.371,187.349,186.599,17,13.5,0.811196,34.598604,70.38735,16.390785,0.699622
A185-001-02,2-H-003,363530.04,6591669.371,186.599,185.849,18,14.25,0.746855,34.302161,70.179017,19.5,0.731343
A185-001-02,2-H-003,363530.04,6591669.371,185.849,185.099,19,15.0,0.753196,36.999772,70.440393,18.238655,0.779377
A185-001-02,2-H-003,363530.04,6591669.371,185.099,184.349,20,15.75,0.806725,36.865345,71.761052,16.60556,0.783574
A185-001-02,2-H-003,363530.04,6591669.371,184.349,183.599,21,16.5,0.785388,37.239561,68.785206,18.255518,0.768658
A185-001-02,2-H-003,363530.04,6591669.371,183.599,183.539,22,16.56,0.807894,38.260426,69.36081,18.601196,0.789947
A185-001-02,2-H-004,363521.861,6591670.86,200.089,199.339,0,0.75,0.901865,33.308586,73.191681,16.601529,0.531923
A185-001-02,2-H-004,363521.861,6591670.86,199.339,198.589,1,1.5,0.876262,33.008546,72.58248,15.067908,0.572043
A185-001-02,2-H-004,363521.861,6591670.86,198.589,197.839,2,2.25,0.839904,30.242879,71.724905,16.378334,0.567152
A185-001-02,2-H-004,363521.861,6591670.86,197.839,197.089,3,3.0,0.854475,32.064544,69.030546,14.413336,0.591112
A185-001-02,2-H-004,363521.861,6591670.86,197.089,196.339,4,3.75,0.897648,33.373069,72.020848,16.101136,0.540707
A185-001-02,2-H-004,363521.861,6591670.86,196.339,195.589,5,4.5,0.889598,32.157313,71.282488,15.370473,0.57979
A185-001-02,2-H-004,363521.861,6591670.86,195.589,194.839,6,5.25,0.818841,34.823713,71.484613,15.212156,0.66926
A185-001-02,2-H-004,363521.861,6591670.86,194.839,194.089,7,6.0,0.880437,33.093559,73.178799,17.583043,0.619443
A185-001-02,2-H-004,363521.861,6591670.86,194.089,193.339,8,6.75,0.87606,33.809391,69.088467,15.253616,0.658532
A185-001-02,2-H-004,363521.861,6591670.86,193.339,192.589,9,7.5,0.831084,35.865752,71.914863,16.694741,0.662149
A185-001-02,2-H-004,363521.861,6591670.86,192.589,191.839,10,8.25,0.864716,34.969529,70.967119,17.718627,0.678411
A185-001-02,2-H-004,363521.861,6591670.86,191.839,191.089,11,9.0,0.845633,34.893876,70.669573,17.401127,0.676211
A185-001-02,2-H-004,363521.861,6591670.86,191.089,190.339,12,9.75,0.832712,34.262852,69.860336,17.952649,0.696368
A185-001-02,2-H-004,363521.861,6591670.86,190.339,189.589,13,10.5,0.871202,34.712851,69.65837,17.291608,0.679326
A185-001-02,2-H-004,363521.861,6591670.86,189.589,188.839,14,11.25,0.79404,33.878654,71.057704,16.710505,0.711889
A185-001-02,2-H-004,363521.861,6591670.86,188.839,188.089,15,12.0,0.799424,37.107252,70.40415,16.488178,0.750938
A185-001-02,2-H-004,363521.861,6591670.86,188.089,187.339,16,12.75,0.820821,35.471071,69.905339,18.224348,0.71064
A185-001-02,2-H-004,363521.861,6591670.86,187.339,186.589,17,13.5,0.758888,35.949675,69.779658,18.128389,0.723024
A185-001-02,2-H-004,363521.861,6591670.86,186.589,185.839,18,14.25,0.754574,35.718804,69.508506,19.373353,0.72932
A185-001-02,2-H-004,363521.861,6591670.86,185.839,185.089,19,15.0,0.813127,33.653196,68.341566,18.211732,0.739225
A185-001-02,2-H-004,363521.861,6591670.86,185.089,184.339,20,15.75,0.767373,38.447766,69.77415,17.468921,0.789124
A185-001-02,2-H-004,363521.861,6591670.86,184.339,184.022,21,16.067,0.777523,37.490911,69.623221,19.5,0.807774
A185-001-02,2-H-005,363514.286,6591671.745,200.064,199.314,0,0.75,0.915174,31.998523,71.082057,15.040131,0.540383
A185-001-02,2-H-005,363514.286,6591671.745,199.314,198.564,1,1.5,0.910449,31.928155,70.603158,16.626584,0.572041
A185-001-02,2-H-005,363514.286,6591671.745,198.564,197.814,2,2.25,0.867564,34.810127,70.798872,14.449944,0.605222
A185-001-02,2-H-005,363514.286,6591671.745,197.814,197.064,3,3.0,0.854503,31.395265,70.377117,15.581623,0.590883
A185-001-02,2-H-005,363514.286,6591671.745,197.064,196.314,4,3.75,0.886451,34.198798,70.371785,16.099549,0.625865
A185-001-02,2-H-005,363514.286,6591671.745,196.314,195.564,5,4.5,0.846454,29.822299,68.507662,14.522916,0.574695
A185-001-02,2-H-005,363514.286,6591671.745,195.564,194.814,6,5.25,0.873416,31.806361,70.562173,16.597391,0.622354
A185-001-02,2-H-005,363514.286,6591671.745,194.814,194.064,7,6.0,0.835475,31.949749,72.803906,15.097932,0.660828
A185-001-02,2-H-005,363514.286,6591671.745,194.064,193.314,8,6.75,0.828401,34.195553,69.693188,15.605891,0.615626
A185-001-02,2-H-005,363514.286,6591671.745,193.314,192.564,9,7.5,0.82383,30.865221,72.325569,16.890982,0.583948
A185-001-02,2-H-005,363514.286,6591671.745,192.564,191.814,10,8.25,0.835958,33.966873,69.804408,15.420065,0.675253
A185-001-02,2-H-005,363514.286,6591671.745,191.814,191.064,11,9.0,0.823556,37.275967,71.245,16.79578,0.695713
A185-001-02,2-H-005,363514.286,6591671.745,191.064,190.314,12,9.75,0.784773,31.85179,69.528288,17.456882,0.680274
A185-001-02,2-H-005,363514.286,6591671.745,190.314,189.564,13,10.5,0.778665,37.21441,69.975904,15.972651,0.755648
A185-001-02,2-H-005,363514.286,6591671.745,189.564,188.814,14,11.25,0.826206,33.580448,68.772813,16.580715,0.709442
A185-001-02,2-H-005,363514.286,6591671.745,188.814,188.064,15,12.0,0.834795,37.27097,69.075706,17.741796,0.722711
A185-001-02,2-H-005,363514.286,6591671.745,188.064,187.314,16,12.75,0.77009,37.610446,69.28998,18.945878,0.775177
A185-001-02,2-H-005,363514.286,6591671.745,187.314,186.564,17,13.5,0.782847,38.580766,71.249908,18.40453,0.783569
A185-001-02,2-H-005,363514.286,6591671.745,186.564,185.814,18,14.25,0.820909,36.471298,68.650244,17.701076,0.751644
A185-001-02,2-H-005,363514.286,6591671.745,185.814,185.064,19,15.0,0.748709,36.227927,68.916923,17.464091,0.772542
A185-001-02,2-H-005,363514.286,6591671.745,185.064,184.314,20,15.75,0.741573,39.895238,69.785104,19.119777,0.816024
A185-001-02,2-H-005,363514.286,6591671.745,184.314,184.039,21,16.025,0.729172,35.41944,67.954465,18.160446,0.793238
A185-001-02,2-H-006,363506.418,6591673.338,199.967,199.217,0,0.75,0.963466,29.436889,71.094885,14.248981,0.498341
A185-001-02,2-H-006,363506.418,6591673.338,199.217,198.467,1,1.5,0.905701,31.944047,74.765704,15.442146,0.523296
A185-001-02,2-H-006,363506.418,6591673.338,198.467,197.717,2,2.25,0.948684,32.365496,72.314865,15.59696,0.530955
A185-001-02,2-H-006,363506.418,6591673.338,197.717,196.967,3,3.0,0.896802,32.102095,71.510733,16.411599,0.542034
A185-001-02,2-H-006,363506.418,6591673.338,196.967,196.217,4,3.75,0.87358,31.900149,72.351625,14.178609,0.569196
A185-001-02,2-H-006,363506.418,6591673.338,196.217,195.467,5,4.5,0.883417,33.523709,72.177741,14.45392,0.57108
A185-001-02,2-H-006,363506.418,6591673.338,195.467,194.717,6,5.25,0.825181,34.264185,70.901021,14.164968,0.596345
A185-001-02,2-H-006,363506.418,6591673.338,194.717,193.967,7,6.0,0.887227,32.689019,71.852482,14.574136,0.612197
A185-001-02,2-H-006,363506.418,6591673.338,193.967,193.217,8,6.75,0.878706,34.291604,71.876032,15.972177,0.606404
A185-001-02,2-H-006,363506.418,6591673.338,193.217,192.467,9,7.5,0.863189,35.239443,69.389163,15.169449,0.609267
A185-001-02,2-H-006,363506.418,6591673.338,192.467,191.717,10,8.25,0.872211,34.370178,70.82282,16.530539,0.62071
A185-001-02,2-H-006,363506.418,6591673.338,191.717,190.967,11,9.0,0.8377,33.430756,69.207342,15.390079,0.609522
A185-001-02,2-H-006,363506.418,6591673.338,190.967,190.217,12,9.75,0.824163,34.366091,69.570289,15.056142,0.695713
A185-001-02,2-H-006,363506.418,6591673.338,190.217,189.467,13,10.5,0.821357,34.463071,70.164739,18.04199,0.643718
A185-001-02,2-H-006,363506.418,6591673.338,189.467,188.717,14,11.25,0.817628,35.066016,69.905804,17.467833,0.66339
A185-001-02,2-H-006,363506.418,6591673.338,188.717,187.967,15,12.0,0.818768,36.617083,71.45883,19.149785,0.693618
A185-001-02,2-H-006,363506.418,6591673.338,187.967,187.217,16,12.75,0.784947,33.997047,68.64557,18.434708,0.708038
A185-001-02,2-H-006,363506.418,6591673.338,187.217,186.467,17,13.5,0.77785,35.002004,69.356654,18.19412,0.702254
A185-001-02,2-H-006,363506.418,6591673.338,186.467,185.717,18,14.25,0.827353,32.392017,72.375016,17.051771,0.69565
A185-001-02,2-H-006,363506.418,6591673.338,185.717,184.967,19,15.0,0.838831,36.674037,70.230605,18.931412,0.71731
A185-001-02,2-H-006,363506.418,6591673.338,184.967,184.217,20,15.75,0.794443,37.157896,70.072075,16.515199,0.735432
A185-001-02,2-H-006,363506.418,6591673.338,184.217,183.51,21,16.457,0.809822,34.469742,70.980081,17.18344,0.754793
A185-001-02,2-H-007,363498.467,6591674.174,200.023,199.273,0,0.75,0.859623,30.167575,72.039944,13.83457,0.525154
A185-001-02,2-H-007,363498.467,6591674.174,199.273,198.523,1,1.5,0.885574,33.90423,72.575139,14.170107,0.549245
A185-001-02,2-H-007,363498.467,6591674.174,198.523,197.773,2,2.25,0.843206,32.06083,71.984619,14.945927,0.559722
A185-001-02,2-H-007,363498.467,6591674.174,197.773,197.023,3,3.0,0.913228,31.72881,72.422095,14.092662,0.572328
A185-001-02,2-H-007,363498.467,6591674.174,197.023,196.273,4,3.75,0.824235,32.619098,73.272427,15.859483,0.585699
A185-001-02,2-H-007,363498.467,6591674.174,196.273,195.523,5,4.5,0.890255,32.115193,72.584921,14.733195,0.54911
A185-001-02,2-H-007,363498.467,6591674.174,195.523,194.773,6,5.25,0.849417,33.163783,69.366742,14.400042,0.609647
A185-001-02,2-H-007,363498.467,6591674.174,194.773,194.023,7,6.0,0.868039,33.30385,68.724176,17.19698,0.600047
A185-001-02,2-H-007,363498.467,6591674.174,194.023,193.273,8,6.75,0.81898,31.670975,69.447295,16.556117,0.619965
A185-001-02,2-H-007,363498.467,6591674.174,193.273,192.523,9,7.5,0.84535,34.751507,71.80351,15.62343,0.642924
A185-001-02,2-H-007,363498.467,6591674.174,192.523,191.773,10,8.25,0.834364,33.192167,68.65994,14.322568,0.667785
A185-001-02,2-H-007,363498.467,6591674.174,191.773,191.023,11,9.0,0.855292,34.450788,70.175585,16.001601,0.655973
A185-001-02,2-H-007,363498.467,6591674.174,191.023,190.273,12,9.75,0.81554,32.269516,70.322926,16.546932,0.652178
A185-001-02,2-H-007,363498.467,6591674.174,190.273,189.523,13,10.5,0.841503,35.010445,71.807649,17.615324,0.669481
A185-001-02,2-H-007,363498.467,6591674.174,189.523,188.773,14,11.25,0.80919,34.825483,72.234277,17.824862,0.694058
A185-001-02,2-H-007,363498.467,6591674.174,188.773,188.023,15,12.0,0.789765,33.704921,69.013804,17.313851,0.675144
A185-001-02,2-H-007,363498.467,6591674.174,188.023,187.273,16,12.75,0.810166,34.448512,68.760977,16.872943,0.686043
A185-001-02,2-H-007,363498.467,6591674.174,187.273,186.523,17,13.5,0.842489,36.125758,69.892168,18.545954,0.728321
A185-001-02,2-H-007,363498.467,6591674.174,186.523,185.773,18,14.25,0.766389,34.692627,70.742495,18.204286,0.730529
A185-001-02,2-H-007,363498.467,6591674.174,185.773,185.023,19,15.0,0.786048,34.462134,70.722677,18.127141,0.722009
A185-001-02,2-H-007,363498.467,6591674.174,185.023,184.273,20,15.75,0.76067,35.285051,68.162685,19.060503,0.759954
A185-001-02,2-H-007,363498.467,6591674.174,184.273,183.747,21,16.276,0.818965,35.709501,67.829557,17.296847,0.751023
A185-001-02,2-H-008,363542.933,6591674.881,200.109,199.359,0,0.75,0.844306,33.797063,71.125081,15.656555,0.578297
A185-001-02,2-H-008,363542.933,6591674.881,199.359,198.609,1,1.5,0.913835,33.73585,74.084308,13.936368,0.56596
A185-001-02,2-H-008,363542.933,6591674.881,198.609,197.859,2,2.25,0.847686,32.454067,71.534862,15.326143,0.571472
A185-001-02,2-H-008,363542.933,6591674.881,197.859,197.109,3,3.0,0.886352,32.310808,73.312115,15.854273,0.590432
A185-001-02,2-H-008,363542.933,6591674.881,197.109,196.359,4,3.75,0.829559,33.971571,70.821274,15.482637,0.627183
A185-001-02,2-H-008,363542.933,6591674.881,196.359,195.609,5,4.5,0.826852,35.613798,70.31213,16.475753,0.655921
A185-001-02,2-H-008,363542.933,6591674.881,195.609,194.859,6,5.25,0.840427,36.114986,71.522023,15.934167,0.643574
A185-001-02,2-H-008,363542.933,6591674.881,194.859,194.109,7,6.0,0.839242,32.441993,71.198402,16.147347,0.612118
A185-001-02,2-H-008,363542.933,6591674.881,194.109,193.359,8,6.75,0.859302,37.064624,70.851987,18.386464,0.647195
A185-001-02,2-H-008,363542.933,6591674.881,193.359,192.609,9,7.5,0.826529,34.224836,69.945385,16.737863,0.661152
A185-001-02,2-H-008,363542.933,6591674.881,192.609,191.859,10,8.25,0.802312,36.645631,71.180591,18.055817,0.730907
A185-001-02,2-H-008,363542.933,6591674.881,191.859,191.109,11,9.0,0.794805,32.965801,71.27913,16.365249,0.663422
A185-001-02,2-H-008,363542.933,6591674.881,191.109,190.359,12,9.75,0.797871,34.003261,71.645685,17.147911,0.694532
A185-001-02,2-H-008,363542.933,6591674.881,190.359,189.609,13,10.5,0.818916,35.044906,69.880732,17.128035,0.664402
A185-001-02,2-H-008,363542.933,6591674.881,189.609,188.859,14,11.25,0.81557,34.436236,70.754206,15.404401,0.718123
A185-001-02,2-H-008,363542.933,6591674.881,188.859,188.109,15,12.0,0.836259,36.390959,69.172721,19.5,0.69226
A185-001-02,2-H-008,363542.933,6591674.881,188.109,187.359,16,12.75,0.740334,35.171764,69.950599,16.903627,0.724875
A185-001-02,2-H-008,363542.933,6591674.881,187.359,186.609,17,13.5,0.775458,35.324165,69.40119,17.930244,0.708142
A185-001-02,2-H-008,363542.933,6591674.881,186.609,185.859,18,14.25,0.759909,37.837976,69.425251,17.698907,0.798391
A185-001-02,2-H-008,363542.933,6591674.881,185.859,185.109,19,15.0,0.820432,37.909054,70.753601,17.573745,0.781564
A185-001-02,2-H-008,363542.933,6591674.881,185.109,184.359,20,15.75,0.812805,36.910534,67.254785,19.157899,0.789282
A185-001-02,2-H-008,363542.933,6591674.881,184.359,183.765,21,16.344,0.786462,37.858079,67.696216,18.355172,0.792307
A185-001-02,2-H-009,363535.127,6591676.264,199.994,199.244,0,0.75,0.916721,31.180625,70.573069,15.596474,0.520884
A185-001-02,2-H-009,363535.127,6591676.264,199.244,198.494,1,1.5,0.889808,32.646441,72.900668,16.699495,0.547355
A185-001-02,2-H-009,363535.127,6591676.264,198.494,197.744,2,2.25,0.875781,32.709546,70.736263,13.889232,0.565906
A185-001-02,2-H-009,363535.127,6591676.264,197.744,196.994,3,3.0,0.873623,32.651144,71.378935,14.93166,0.568777
A185-001-02,2-H-009,363535.127,6591676.264,196.994,196.244,4,3.75,0.869848,34.361443,70.937597,17.338106,0.609694
A185-001-02,2-H-009,363535.127,6591676.264,196.244,195.494,5,4.5,0.830217,32.821016,73.306272,15.168776,0.625422
A185-001-02,2-H-009,363535.127,6591676.264,195.494,194.744,6,5.25,0.838005,31.915948,70.949279,16.023368,0.601619
A185-001-02,2-H-009,363535.127,6591676.264,194.744,193.994,7,6.0,0.813456,33.82757,70.821224,16.80833,0.621914
A185-001-02,2-H-009,363535.127,6591676.264,193.994,193.244,8,6.75,0.848948,35.333685,72.435902,16.109705,0.62449
A185-001-02,2-H-009,363535.127,6591676.264,193.244,192.494,9,7.5,0.820979,36.806002,68.830402,16.377973,0.690179
A185-001-02,2-H-009,363535.127,6591676.264,192.494,191.744,10,8.25,0.861064,35.379995,69.846826,15.896671,0.656282
A185-001-02,2-H-009,363535.127,6591676.264,191.744,190.994,11,9.0,0.838281,35.53632,68.898731,16.931945,0.658374
A185-001-02,2-H-009,363535.127,6591676.264,190.994,190.244,12,9.75,0.782055,33.779055,71.828432,15.467199,0.700163
A185-001-02,2-H-009,363535.127,6591676.264,190.244,189.494,13,10.5,0.79641,36.872417,71.296828,16.337974,0.721598
A185-001-02,2-H-009,363535.127,6591676.264,189.494,188.744,14,11.25,0.810864,33.97403,71.800508,15.086555,0.674673
A185-001-02,2-H-009,363535.127,6591676.264,188.744,187.994,15,12.0,0.806582,35.623625,70.500698,16.952553,0.702443
A185-001-02,2-H-009,363535.127,6591676.264,187.994,187.244,16,12.75,0.823234,35.635768,70.745685,16.621464,0.70199
A185-001-02,2-H-009,363535.127,6591676.264,187.244,186.494,17,13.5,0.799508,37.777513,68.701254,18.287242,0.745301
A185-001-02,2-H-009,363535.127,6591676.264,186.494,185.744,18,14.25,0.779388,35.213534,71.191853,15.867339,0.737688
A185-001-02,2-H-009,363535.127,6591676.264,185.744,184.994,19,15.0,0.782366,37.65752,68.229389,17.257502,0.759636
A185-001-02,2-H-009,363535.127,6591676.264,184.994,184.244,20,15.75,0.765774,36.00757,70.253949,18.50025,0.769615
A185-001-02,2-H-009,363535.127,6591676.264,184.244,183.923,21,16.071,0.769344,37.913029,69.258105,19.5,0.794047
A185-001-02,2-H-010,363527.151,6591677.107,199.993,199.243,0,0.75,0.876049,31.899214,72.396305,13.901899,0.550861
A185-001-02,2-H-010,363527.151,6591677.107,199.243,198.493,1,1.5,0.880731,31.256238,72.400878,14.758845,0.563271
A185-001-02,2-H-010,363527.151,6591677.107,198.493,197.743,2,2.25,0.860407,34.185719,71.928575,16.369677,0.613694
A185-001-02,2-H-010,363527.151,6591677.107,197.743,196.993,3,3.0,0.862965,34.213101,74.332463,17.012428,0.569998
A185-001-02,2-H-010,363527.151,6591677.107,196.993,196.243,4,3.75,0.859111,34.574308,72.223506,15.697529,0.620174
A185-001-02,2-H-010,363527.151,6591677.107,196.243,195.493,5,4.5,0.853034,33.398533,72.635395,15.343818,0.60849
A185-001-02,2-H-010,363527.151,6591677.107,195.493,194.743,6,5.25,0.821207,31.993124,72.626031,17.136645,0.61643
A185-001-02,2-H-010,363527.151,6591677.107,194.743,193.993,7,6.0,0.849663,33.269138,69.348158,17.535621,0.638224
A185-001-02,2-H-010,363527.151,6591677.107,193.993,193.243,8,6.75,0.813964,33.183133,69.770795,14.560105,0.643292
A185-001-02,2-H-010,363527.151,6591677.107,193.243,192.493,9,7.5,0.829349,34.964247,72.369729,15.598602,0.657273
A185-001-02,2-H-010,363527.151,6591677.107,192.493,191.743,10,8.25,0.816108,35.883248,70.569284,15.773222,0.68333
A185-001-02,2-H-010,363527.151,6591677.107,191.743,190.993,11,9.0,0.807268,38.739472,69.098388,16.059666,0.716939
A185-001-02,2-H-010,363527.151,6591677.107,190.993,190.243,12,9.75,0.783666,33.424768,69.814887,18.047606,0.683604
A185-001-02,2-H-010,363527.151,6591677.107,190.243,189.493,13,10.5,0.787167,36.314386,71.06146,16.517512,0.720648
A185-001-02,2-H-010,363527.151,6591677.107,189.493,188.743,14,11.25,0.801801,35.934992,70.553501,17.864879,0.738366
A185-001-02,2-H-010,363527.151,6591677.107,188.743,187.993,15,12.0,0.785103,37.144661,70.642038,16.382757,0.744434
A185-001-02,2-H-010,363527.151,6591677.107,187.993,187.243,16,12.75,0.761894,34.86132,70.66191,18.39198,0.769031
A185-001-02,2-H-010,363527.151,6591677.107,187.243,186.493,17,13.5,0.787709,36.150101,68.902849,18.134911,0.753423
A185-001-02,2-H-010,363527.151,6591677.107,186.493,185.743,18,14.25,0.751782,37.840966,70.914774,18.27932,0.778112
A185-001-02,2-H-010,363527.151,6591677.107,185.743,184.993,19,15.0,0.778711,36.536688,71.718284,18.400326,0.806633
