hole_id,pattern_id,role,row,column,x,y,z,toe_x,toe_y,toe_z,length_m,burden_m,spacing_m,hole_diameter_mm,explosive_product_key,explosive_product_name,charge_length_m,stemming_length_m,boundary_clearance_m,matched_block_count,nearest_block_distance_m,cluster_basis,cluster_id,cluster_score,lithology,mineral_domain,structure_domain,digability,density_tpm3,hardness_index,grade_index,energy_requirement_index,pf_target_kg_m3,target_p80_mm,effective_volume_m3,required_explosive_mass_kg,required_charge_length_m,explosive_mass_kg,powder_factor_kg_m3,energy_intensity_mj_m3,predicted_p50_mm,predicted_p80_mm,predicted_p95_mm,coarse_risk,timing_system,timing_template,sequence,surface_delay_ms,in_hole_delay_ms,firing_time_ms,timing_window,movement_vector_x,movement_vector_y
14-H-011,A185-001-14,primary,2,10,363445.374,6591877.416,200.0,363445.374,6591877.416,184.554,15.45,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,3.2,6,4.35,hardness,3,0.5615,mineralised_porphyry,high_grade_core,background,hard,2.707,0.5615,1.0,0.5332,1.03,140.8,865.0,890.9,27.04,395.4,0.457,1.69,136.3,219.8,340.7,bad,non_electric,face_row,12,154,450,604,75,1.0,0.0
14-H-012,A185-001-14,primary,2,11,363450.574,6591882.004,200.0,363450.574,6591882.004,183.65,16.35,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,1.46,5,3.72,hardness,3,0.5694,mineralised_porphyry,high_grade_core,background,hard,2.76,0.5694,1.0,0.5599,1.088,134.0,915.61,996.2,30.24,395.4,0.432,1.59,130.2,209.9,325.4,bad,non_electric,face_row,14,167,450,617,77,1.0,0.0
14-H-013,A185-001-14,primary,3,4,363406.907,6591841.025,200.0,363406.907,6591841.025,184.843,15.16,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,6.35,5,1.98,hardness,1,0.5098,mineralised_porphyry,high_grade_core,cross_fault,soft,2.572,0.5098,1.0,0.4698,0.732,174.0,848.79,621.3,18.85,395.4,0.466,1.72,157.6,254.2,394.1,bad,non_electric,face_row,11,212,450,662,82,1.0,0.0
14-H-014,A185-001-14,primary,3,5,363413.113,6591846.104,200.0,363413.113,6591846.104,182.461,17.54,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,12.76,4,4.43,hardness,1,0.5145,mineralised_porphyry,high_grade_core,cross_fault,soft,2.578,0.5145,1.0,0.4903,0.787,170.0,982.18,773.0,23.46,395.4,0.403,1.49,157.9,254.8,394.9,bad,non_electric,face_row,13,225,450,675,84,1.0,0.0
14-H-015,A185-001-14,primary,3,6,363419.698,6591850.369,200.0,363419.698,6591850.369,182.999,17.0,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,17.11,4,4.98,hardness,2,0.5294,mineralised_porphyry,high_grade_core,cross_fault,soft,2.618,0.5294,1.0,0.5267,0.88,160.0,952.07,837.8,25.43,395.4,0.415,1.53,154.6,249.3,386.4,bad,non_electric,face_row,15,238,450,688,86,1.0,0.0
14-H-016,A185-001-14,primary,3,7,363426.153,6591854.906,200.0,363426.153,6591854.906,183.19,16.81,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,15.79,5,3.76,hardness,1,0.5161,mineralised_porphyry,high_grade_core,cross_fault,medium,2.642,0.5161,1.0,0.5125,0.868,160.0,941.34,817.1,24.8,395.4,0.42,1.55,152.5,245.9,381.1,bad,non_electric,face_row,16,246,450,696,87,1.0,0.0
14-H-017,A185-001-14,primary,3,8,363432.172,6591859.918,200.0,363432.172,6591859.918,183.742,16.26,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,14.37,5,2.84,hardness,2,0.5234,mineralised_porphyry,high_grade_core,cross_fault,medium,2.636,0.5234,1.0,0.5198,0.888,158.0,910.45,808.5,24.54,395.4,0.434,1.6,152.0,245.1,379.9,bad,non_electric,face_row,17,254,450,704,88,1.0,0.0
14-H-018,A185-001-14,primary,3,9,363439.28,6591864.451,200.0,363439.28,6591864.451,185.008,14.99,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,12.63,4,5.16,hardness,3,0.5552,mineralised_porphyry,high_grade_core,background,medium,2.722,0.5552,1.0,0.5195,1.005,145.0,839.55,843.7,25.61,395.4,0.471,1.74,140.0,225.9,350.1,bad,non_electric,face_row,19,268,450,718,89,1.0,0.0
14-H-019,A185-001-14,primary,3,10,363446.05,6591869.292,200.0,363446.05,6591869.292,183.072,16.93,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,10.9,4,2.46,hardness,3,0.5703,mineralised_porphyry,high_grade_core,background,hard,2.745,0.5703,1.0,0.5505,1.075,138.8,947.95,1019.0,30.93,395.4,0.417,1.54,136.1,219.5,340.2,bad,non_electric,face_row,21,281,450,731,91,1.0,0.0
14-H-020,A185-001-14,primary,3,11,363451.834,6591874.031,200.0,363451.834,6591874.031,183.981,16.02,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,5.71,4,3.67,hardness,4,0.5768,mineralised_porphyry,high_grade_core,background,hard,2.765,0.5768,1.0,0.5672,1.1,132.5,897.06,986.8,29.95,395.4,0.441,1.63,129.5,208.9,323.9,bad,non_electric,face_row,23,295,450,745,93,1.0,0.0
14-H-021,A185-001-14,primary,4,2,363401.246,6591828.024,200.0,363401.246,6591828.024,183.682,16.32,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,0.93,4,4.96,hardness,1,0.5058,mineralised_porphyry,high_grade_core,cross_fault,soft,2.582,0.5058,1.0,0.4599,0.705,175.0,913.83,644.2,19.55,395.4,0.433,1.6,156.3,252.0,390.7,bad,non_electric,face_row,18,326,450,776,97,1.0,0.0
14-H-022,A185-001-14,primary,4,3,363407.608,6591833.108,200.0,363407.608,6591833.108,183.592,16.41,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,7.34,5,3.11,hardness,2,0.5354,mineralised_porphyry,high_grade_core,cross_fault,soft,2.584,0.5354,1.0,0.4989,0.786,166.0,918.82,722.2,21.92,395.4,0.43,1.59,155.3,250.5,388.3,bad,non_electric,face_row,20,339,450,789,98,1.0,0.0
14-H-023,A185-001-14,primary,4,4,363414.362,6591837.468,200.0,363414.362,6591837.468,183.801,16.2,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,13.75,5,3.97,hardness,2,0.5327,mineralised_porphyry,high_grade_core,cross_fault,soft,2.586,0.5327,1.0,0.5088,0.822,164.0,907.15,745.7,22.63,395.4,0.436,1.61,155.4,250.6,388.5,bad,non_electric,face_row,22,353,450,803,100,1.0,0.0
14-H-024,A185-001-14,primary,4,5,363421.102,6591842.622,200.0,363421.102,6591842.622,184.583,15.42,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,20.15,5,4.36,hardness,2,0.5293,mineralised_porphyry,high_grade_core,cross_fault,medium,2.614,0.5293,1.0,0.5189,0.864,160.0,863.36,745.9,22.64,395.4,0.458,1.69,153.4,247.4,383.5,bad,non_electric,face_row,24,366,450,816,102,1.0,0.0
14-H-025,A185-001-14,primary,4,6,363426.559,6591847.074,200.0,363426.559,6591847.074,184.803,15.2,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,23.35,4,4.99,hardness,2,0.526,mineralised_porphyry,high_grade_core,cross_fault,medium,2.635,0.526,1.0,0.5262,0.9,155.0,851.05,765.9,23.25,395.4,0.465,1.72,149.7,241.5,374.3,bad,non_electric,face_row,25,374,450,824,103,1.0,0.0
14-H-026,A185-001-14,primary,4,7,363433.567,6591851.578,200.0,363433.567,6591851.578,183.634,16.37,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,22.04,5,1.36,hardness,2,0.5338,mineralised_porphyry,high_grade_core,background,medium,2.678,0.5338,1.0,0.4821,0.928,150.0,916.51,850.5,25.81,395.4,0.431,1.59,141.6,228.4,354.0,bad,non_electric,face_row,26,382,450,832,104,1.0,0.0
14-H-027,A185-001-14,primary,4,8,363440.011,6591856.359,200.0,363440.011,6591856.359,184.877,15.12,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,17.18,4,6.93,hardness,3,0.5523,mineralised_porphyry,high_grade_core,background,medium,2.743,0.5523,1.0,0.5148,0.997,143.8,846.89,844.3,25.62,395.4,0.467,1.72,138.0,222.7,345.1,bad,non_electric,face_row,28,395,450,845,105,1.0,0.0
14-H-028,A185-001-14,primary,4,9,363446.741,6591861.021,200.0,363446.741,6591861.021,182.979,17.02,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,10.87,5,1.64,hardness,3,0.5709,mineralised_porphyry,high_grade_core,background,medium,2.778,0.5709,1.0,0.5462,1.06,137.0,953.2,1010.4,30.66,395.4,0.415,1.53,133.2,214.9,333.1,bad,non_electric,face_row,30,409,450,859,107,1.0,0.0
14-H-029,A185-001-14,primary,4,10,363452.762,6591866.351,200.0,363452.762,6591866.351,184.154,15.85,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,4.56,4,4.75,hardness,4,0.584,mineralised_porphyry,high_grade_core,background,medium,2.788,0.584,1.0,0.572,1.123,132.5,887.36,996.5,30.25,395.4,0.446,1.65,130.6,210.7,326.6,bad,non_electric,face_row,32,422,450,872,109,1.0,0.0
14-H-030,A185-001-14,primary,5,2,363401.929,6591820.283,200.0,363401.929,6591820.283,183.611,16.39,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,1.92,5,3.11,hardness,1,0.512,mineralised_porphyry,high_grade_core,cross_fault,soft,2.588,0.512,1.0,0.4668,0.718,172.0,917.8,659.0,20.0,395.4,0.431,1.59,154.7,249.5,386.8,bad,non_electric,face_row,27,453,450,903,112,1.0,0.0
14-H-031,A185-001-14,primary,5,3,363408.199,6591825.154,200.0,363408.199,6591825.154,183.125,16.87,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,8.33,4,4.98,hardness,2,0.544,mineralised_porphyry,high_grade_core,cross_fault,soft,2.607,0.544,1.0,0.5013,0.795,165.0,944.98,751.3,22.8,395.4,0.418,1.55,155.3,250.5,388.3,bad,non_electric,face_row,29,467,450,917,114,1.0,0.0
14-H-032,A185-001-14,primary,5,4,363415.164,6591830.212,200.0,363415.164,6591830.212,184.442,15.56,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,14.73,5,1.92,hardness,2,0.5391,mineralised_porphyry,high_grade_core,cross_fault,soft,2.59,0.5391,1.0,0.5055,0.818,163.0,871.26,712.7,21.63,395.4,0.454,1.68,154.3,248.8,385.7,bad,non_electric,face_row,31,480,450,930,116,1.0,0.0
14-H-033,A185-001-14,primary,5,5,363421.297,6591834.152,200.0,363421.297,6591834.152,183.818,16.18,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,21.14,4,4.4,hardness,2,0.5416,mineralised_porphyry,high_grade_core,cross_fault,medium,2.6,0.5416,1.0,0.5265,0.867,157.5,906.16,785.6,23.84,395.4,0.436,1.61,152.0,245.1,379.9,bad,non_electric,face_row,33,494,450,944,118,1.0,0.0
14-H-034,A185-001-14,primary,5,6,363428.217,6591838.671,200.0,363428.217,6591838.671,184.013,15.99,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,27.55,4,3.96,hardness,2,0.5318,mineralised_porphyry,high_grade_core,cross_fault,medium,2.625,0.5318,1.0,0.5187,0.893,156.3,895.26,799.5,24.26,395.4,0.442,1.63,150.6,242.9,376.5,bad,non_electric,face_row,34,502,450,952,119,1.0,0.0
14-H-035,A185-001-14,primary,5,7,363434.457,6591844.026,200.0,363434.457,6591844.026,183.225,16.78,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,22.32,4,2.25,hardness,2,0.5414,mineralised_porphyry,high_grade_core,background,medium,2.675,0.5414,1.0,0.4996,0.965,146.3,939.41,906.5,27.51,395.4,0.421,1.55,141.6,228.3,353.9,bad,non_electric,face_row,35,510,450,960,120,1.0,0.0
14-H-036,A185-001-14,primary,5,8,363440.45,6591848.932,200.0,363440.45,6591848.932,182.255,17.75,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,16.03,4,5.05,hardness,3,0.5509,mineralised_porphyry,high_grade_core,background,medium,2.725,0.5509,1.0,0.5183,1.0,140.0,993.73,993.7,30.16,395.4,0.398,1.47,135.8,219.0,339.5,bad,non_electric,face_row,37,523,450,973,121,1.0,0.0
14-H-037,A185-001-14,primary,5,9,363448.07,6591853.075,200.0,363448.07,6591853.075,183.073,16.93,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,9.72,5,2.96,hardness,4,0.5906,mineralised_porphyry,high_grade_core,background,hard,2.808,0.5906,1.0,0.5707,1.116,131.0,947.9,1057.9,32.11,395.4,0.417,1.54,130.3,210.1,325.7,bad,non_electric,face_row,39,536,450,986,123,1.0,0.0
14-H-038,A185-001-14,primary,5,10,363454.079,6591858.013,200.0,363454.079,6591858.013,183.834,16.17,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,3.41,5,3.83,hardness,4,0.5949,mineralised_porphyry,high_grade_core,background,hard,2.808,0.5949,1.0,0.5685,1.126,132.0,905.28,1019.3,30.93,395.4,0.437,1.61,130.4,210.3,326.0,bad,non_electric,face_row,41,550,450,1000,125,1.0,0.0
14-H-039,A185-001-14,primary,6,1,363403.322,6591811.885,200.0,363403.322,6591811.885,183.038,16.96,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,2.91,5,2.04,hardness,2,0.5256,mineralised_porphyry,high_grade_core,cross_fault,soft,2.594,0.5256,1.0,0.489,0.766,165.0,949.9,727.6,22.08,395.4,0.416,1.54,152.1,245.4,380.3,bad,non_electric,face_row,36,581,450,1031,128,1.0,0.0
14-H-040,A185-001-14,primary,6,2,363409.55,6591816.981,200.0,363409.55,6591816.981,184.678,15.32,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,9.31,4,6.49,hardness,2,0.5312,mineralised_porphyry,high_grade_core,cross_fault,soft,2.61,0.5312,1.0,0.5018,0.805,162.5,858.03,690.7,20.96,395.4,0.461,1.7,152.5,245.9,381.2,bad,non_electric,face_row,38,594,450,1044,130,1.0,0.0
14-H-041,A185-001-14,primary,6,3,363416.135,6591821.751,200.0,363416.135,6591821.751,183.348,16.65,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,15.72,5,1.01,hardness,2,0.5384,mineralised_porphyry,high_grade_core,cross_fault,medium,2.622,0.5384,1.0,0.5206,0.85,158.0,932.5,792.6,24.05,395.4,0.424,1.57,151.2,243.9,378.1,bad,non_electric,face_row,40,608,450,1058,132,1.0,0.0
14-H-042,A185-001-14,primary,6,4,363422.156,6591826.304,200.0,363422.156,6591826.304,183.105,16.9,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,22.13,4,5.4,hardness,2,0.5394,mineralised_porphyry,high_grade_core,cross_fault,medium,2.623,0.5394,1.0,0.5178,0.855,157.5,946.12,808.9,24.55,395.4,0.418,1.54,150.8,243.2,376.9,bad,non_electric,face_row,42,621,450,1071,133,1.0,0.0
14-H-043,A185-001-14,primary,6,5,363428.415,6591830.786,200.0,363428.415,6591830.786,182.764,17.24,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,26.8,5,3.98,hardness,2,0.5345,mineralised_porphyry,high_grade_core,background,medium,2.648,0.5345,1.0,0.4615,0.892,155.0,965.22,861.0,26.13,395.4,0.41,1.51,145.7,235.0,364.3,bad,non_electric,face_row,43,629,450,1079,134,1.0,0.0
14-H-044,A185-001-14,primary,6,6,363435.315,6591835.717,200.0,363435.315,6591835.717,184.835,15.16,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,20.76,6,4.21,hardness,3,0.5486,mineralised_porphyry,high_grade_core,background,medium,2.685,0.5486,1.0,0.5006,0.98,147.5,849.22,832.2,25.25,395.4,0.466,1.72,143.8,231.9,359.5,bad,non_electric,face_row,44,637,450,1087,135,1.0,0.0
14-H-045,A185-001-14,primary,6,7,363441.307,6591840.632,200.0,363441.307,6591840.632,182.578,17.42,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,14.71,5,3.3,hardness,3,0.5601,mineralised_porphyry,high_grade_core,background,hard,2.742,0.5601,1.0,0.5299,1.044,140.0,975.65,1018.6,30.91,395.4,0.405,1.5,138.5,223.3,346.2,bad,non_electric,face_row,46,651,450,1101,137,1.0,0.0
14-H-046,A185-001-14,primary,6,8,363448.233,6591845.38,200.0,363448.233,6591845.38,182.951,17.05,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,8.58,4,4.93,hardness,4,0.5972,mineralised_porphyry,high_grade_core,background,hard,2.797,0.5972,1.0,0.5719,1.123,130.0,954.77,1072.2,32.55,395.4,0.414,1.53,130.0,209.6,324.9,bad,non_electric,face_row,48,664,450,1114,139,1.0,0.0
14-H-047,A185-001-14,primary,6,9,363454.661,6591849.659,200.0,363454.661,6591849.659,185.083,14.92,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,2.27,5,1.7,hardness,5,0.6105,mineralised_porphyry,high_grade_core,background,hard,2.802,0.6105,1.0,0.5757,1.13,128.0,835.34,943.9,28.65,395.4,0.473,1.75,127.1,205.1,317.8,bad,non_electric,face_row,50,677,450,1127,140,1.0,0.0
14-H-048,A185-001-14,primary,7,1,363403.811,6591804.241,200.0,363403.811,6591804.241,183.67,16.33,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,2.19,5,2.85,hardness,2,0.5234,mineralised_porphyry,high_grade_core,cross_fault,soft,2.592,0.5234,1.0,0.4763,0.744,168.0,914.49,680.4,20.64,395.4,0.432,1.6,153.2,247.1,383.0,bad,non_electric,face_row,45,708,450,1158,144,1.0,0.0
14-H-049,A185-001-14,primary,7,2,363410.516,6591808.779,200.0,363410.516,6591808.779,183.862,16.14,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,8.12,4,5.29,hardness,2,0.5233,mineralised_porphyry,high_grade_core,cross_fault,soft,2.61,0.5233,1.0,0.4979,0.805,161.3,903.71,727.5,22.07,395.4,0.438,1.62,150.5,242.7,376.2,bad,non_electric,face_row,47,722,450,1172,146,1.0,0.0
14-H-050,A185-001-14,primary,7,3,363417.202,6591813.375,200.0,363417.202,6591813.375,182.575,17.43,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,14.04,4,2.8,hardness,2,0.5302,mineralised_porphyry,high_grade_core,cross_fault,medium,2.62,0.5302,1.0,0.5143,0.865,157.5,975.83,844.1,25.62,395.4,0.405,1.5,150.5,242.7,376.2,bad,non_electric,face_row,49,735,450,1185,148,1.0,0.0
14-H-051,A185-001-14,primary,7,4,363423.08,6591818.526,200.0,363423.08,6591818.526,183.231,16.77,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,19.97,4,3.62,hardness,2,0.5302,mineralised_porphyry,high_grade_core,cross_fault,medium,2.62,0.5302,1.0,0.5143,0.865,157.5,939.07,812.3,24.66,395.4,0.421,1.55,150.5,242.7,376.2,bad,non_electric,face_row,51,749,450,1199,149,1.0,0.0
14-H-052,A185-001-14,primary,7,5,363429.913,6591823.119,200.0,363429.913,6591823.119,182.953,17.05,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,25.24,4,5.05,hardness,2,0.5329,mineralised_porphyry,high_grade_core,background,medium,2.652,0.5329,1.0,0.4537,0.878,155.0,954.65,838.2,25.44,395.4,0.414,1.53,144.6,233.2,361.5,bad,non_electric,face_row,52,757,450,1207,150,1.0,0.0
14-H-053,A185-001-14,primary,7,6,363436.445,6591827.195,200.0,363436.445,6591827.195,184.25,15.75,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,19.19,5,4.04,hardness,3,0.549,mineralised_porphyry,high_grade_core,background,medium,2.7,0.549,1.0,0.491,0.974,148.0,882.0,859.1,26.08,395.4,0.448,1.66,143.6,231.6,358.9,bad,non_electric,face_row,53,765,450,1215,151,1.0,0.0
14-H-054,A185-001-14,primary,7,7,363442.266,6591832.581,200.0,363442.266,6591832.581,182.516,17.48,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,13.15,5,2.4,hardness,3,0.5588,mineralised_porphyry,high_grade_core,background,hard,2.728,0.5588,1.0,0.5257,1.046,141.0,979.1,1024.1,31.08,395.4,0.404,1.49,140.6,226.8,351.5,bad,non_electric,face_row,54,773,450,1223,152,1.0,0.0
14-H-056,A185-001-14,primary,7,9,363456.365,6591841.884,200.0,363456.365,6591841.884,184.207,15.79,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,1.06,5,0.77,hardness,5,0.6242,mineralised_porphyry,high_grade_core,background,hard,2.78,0.6242,1.0,0.5819,1.152,128.0,884.38,1018.8,30.92,395.4,0.447,1.65,131.0,211.3,327.5,bad,non_electric,face_row,58,800,450,1250,156,1.0,0.0
14-H-057,A185-001-14,primary,8,1,363411.436,6591800.544,200.0,363411.436,6591800.544,182.858,17.14,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,0.45,5,3.75,hardness,2,0.5307,mineralised_porphyry,high_grade_core,cross_fault,soft,2.608,0.5307,1.0,0.5154,0.862,160.0,959.93,827.5,25.11,395.4,0.412,1.52,153.2,247.0,382.9,bad,non_electric,face_row,55,844,450,1294,161,1.0,0.0
14-H-059,A185-001-14,primary,8,3,363424.473,6591810.56,200.0,363424.473,6591810.56,184.774,15.23,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,12.3,5,1.46,hardness,2,0.5294,mineralised_porphyry,high_grade_core,background,medium,2.622,0.5294,1.0,0.4506,0.872,156.0,852.65,743.5,22.57,395.4,0.464,1.71,145.1,234.0,362.6,bad,non_electric,face_row,59,871,450,1321,165,1.0,0.0
14-H-060,A185-001-14,primary,8,4,363430.729,6591814.832,200.0,363430.729,6591814.832,184.347,15.65,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,18.23,4,5.51,hardness,2,0.5349,mineralised_porphyry,high_grade_core,background,medium,2.645,0.5349,1.0,0.4508,0.872,153.8,876.57,764.4,23.2,395.4,0.451,1.67,143.0,230.6,357.5,bad,non_electric,face_row,60,879,450,1329,166,1.0,0.0
14-H-061,A185-001-14,primary,8,5,363436.993,6591820.151,200.0,363436.993,6591820.151,183.671,16.33,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,17.63,4,2.85,hardness,3,0.5628,mineralised_porphyry,high_grade_core,background,medium,2.705,0.5628,1.0,0.5054,0.997,141.3,914.41,911.7,27.67,395.4,0.432,1.6,138.4,223.3,346.1,bad,non_electric,face_row,61,887,450,1337,167,1.0,0.0
