hole_id,pattern_id,role,row,column,x,y,z,toe_x,toe_y,toe_z,length_m,burden_m,spacing_m,hole_diameter_mm,explosive_product_key,explosive_product_name,charge_length_m,stemming_length_m,boundary_clearance_m,matched_block_count,nearest_block_distance_m,cluster_basis,cluster_id,cluster_score,lithology,mineral_domain,structure_domain,digability,density_tpm3,hardness_index,grade_index,energy_requirement_index,pf_target_kg_m3,target_p80_mm,effective_volume_m3,required_explosive_mass_kg,required_charge_length_m,explosive_mass_kg,powder_factor_kg_m3,energy_intensity_mj_m3,predicted_p50_mm,predicted_p80_mm,predicted_p95_mm,coarse_risk,timing_system,timing_template,sequence,surface_delay_ms,in_hole_delay_ms,firing_time_ms,timing_window,movement_vector_x,movement_vector_y
15-H-026,A185-001-15,primary,6,4,363660.801,6591841.058,200.0,363660.801,6591841.058,184.28,15.72,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,9.18,6,4.05,hardness,4,0.6582,mineralised_porphyry,high_grade_core,background,hard,2.908,0.6582,1.0,0.5999,1.18,120.8,880.32,1038.8,31.53,395.4,0.449,1.66,123.4,199.0,308.4,bad,non_electric,face_row,27,550,450,1000,125,1.0,0.0
15-H-027,A185-001-15,primary,6,5,363661.031,6591833.119,200.0,363661.031,6591833.119,183.444,16.56,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,1.29,4,4.47,hardness,3,0.6526,mineralised_porphyry,high_grade_core,background,hard,2.913,0.6526,1.0,0.5929,1.18,122.5,927.12,1094.0,33.2,395.4,0.426,1.57,124.6,201.0,311.6,bad,non_electric,face_row,28,558,450,1008,126,1.0,0.0
15-H-028,A185-001-15,primary,7,1,363653.893,6591869.415,200.0,363653.893,6591869.415,183.271,16.73,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,4.0,5,2.35,hardness,4,0.6652,mineralised_porphyry,high_grade_core,background,hard,2.926,0.6652,1.0,0.6267,1.18,119.0,936.81,1105.4,33.55,395.4,0.422,1.56,123.1,198.5,307.7,bad,non_electric,face_row,29,632,450,1082,135,1.0,0.0
15-H-029,A185-001-15,primary,7,2,363653.536,6591861.245,200.0,363653.536,6591861.245,182.66,17.34,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,12.0,5,1.05,hardness,5,0.6706,mineralised_porphyry,high_grade_core,background,hard,2.914,0.6706,1.0,0.6213,1.18,119.0,971.05,1145.8,34.78,395.4,0.407,1.5,123.0,198.3,307.4,bad,non_electric,face_row,30,640,450,1090,136,1.0,0.0
15-H-030,A185-001-15,primary,7,3,363653.89,6591853.702,200.0,363653.89,6591853.702,183.791,16.21,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,20.0,5,2.16,hardness,4,0.6633,mineralised_porphyry,high_grade_core,background,hard,2.916,0.6633,1.0,0.6041,1.18,120.0,907.7,1071.1,32.51,395.4,0.436,1.61,122.8,198.1,307.1,bad,non_electric,face_row,31,648,450,1098,137,1.0,0.0
15-H-031,A185-001-15,primary,7,4,363654.256,6591845.049,200.0,363654.256,6591845.049,183.673,16.33,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,14.26,5,4.03,hardness,3,0.651,mineralised_porphyry,high_grade_core,background,hard,2.928,0.651,1.0,0.5824,1.18,125.0,914.33,1078.9,32.75,395.4,0.432,1.6,126.8,204.5,316.9,bad,non_electric,face_row,32,656,450,1106,138,1.0,0.0
15-H-032,A185-001-15,primary,7,5,363654.452,6591837.821,200.0,363654.452,6591837.821,184.016,15.98,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,6.37,5,4.24,hardness,2,0.6419,mineralised_porphyry,high_grade_core,background,hard,2.922,0.6419,1.0,0.5829,1.18,124.0,895.11,1056.2,32.06,395.4,0.442,1.63,125.3,202.1,313.3,bad,non_electric,face_row,33,664,450,1114,139,1.0,0.0
15-H-033,A185-001-15,primary,8,1,363646.183,6591864.912,200.0,363646.183,6591864.912,183.937,16.06,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,8.0,4,4.36,hardness,4,0.6617,mineralised_porphyry,high_grade_core,background,hard,2.92,0.6617,1.0,0.6229,1.18,118.8,899.55,1061.5,32.22,395.4,0.44,1.62,122.4,197.5,306.1,bad,non_electric,face_row,34,740,450,1190,148,1.0,0.0
15-H-034,A185-001-15,primary,8,2,363647.22,6591857.971,200.0,363647.22,6591857.971,183.221,16.78,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,16.0,4,4.55,hardness,3,0.6517,mineralised_porphyry,high_grade_core,background,hard,2.907,0.6517,1.0,0.5997,1.18,122.5,939.64,1108.8,33.65,395.4,0.421,1.55,125.0,201.6,312.5,bad,non_electric,face_row,35,748,450,1198,149,1.0,0.0
15-H-035,A185-001-15,primary,8,3,363646.987,6591849.544,200.0,363646.987,6591849.544,184.175,15.83,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,19.35,4,2.87,hardness,3,0.6486,mineralised_porphyry,high_grade_core,background,hard,2.927,0.6486,1.0,0.5812,1.18,125.0,886.23,1045.7,31.74,395.4,0.446,1.65,126.6,204.2,316.5,bad,non_electric,face_row,36,756,450,1206,150,1.0,0.0
15-H-036,A185-001-15,primary,8,4,363647.149,6591841.218,200.0,363647.149,6591841.218,184.047,15.95,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,11.45,5,1.96,hardness,2,0.6422,mineralised_porphyry,high_grade_core,background,hard,2.922,0.6422,1.0,0.5784,1.18,124.0,893.37,1054.2,31.99,395.4,0.443,1.63,125.1,201.7,312.7,bad,non_electric,face_row,37,764,450,1214,151,1.0,0.0
15-H-037,A185-001-15,primary,8,5,363647.147,6591833.533,200.0,363647.147,6591833.533,184.006,15.99,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,3.56,4,2.72,hardness,2,0.6373,mineralised_porphyry,high_grade_core,background,hard,2.92,0.6373,1.0,0.5819,1.18,123.8,895.69,1056.9,32.08,395.4,0.441,1.63,124.8,201.3,312.0,bad,non_electric,face_row,38,772,450,1222,152,1.0,0.0
15-H-038,A185-001-15,primary,9,1,363640.003,6591869.546,200.0,363640.003,6591869.546,183.552,16.45,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,4.0,4,5.38,hardness,2,0.6322,mineralised_porphyry,high_grade_core,background,hard,2.917,0.6322,1.0,0.6015,1.18,122.5,921.07,1086.9,32.99,395.4,0.429,1.59,124.3,200.6,310.9,bad,non_electric,face_row,39,846,450,1296,162,1.0,0.0
15-H-039,A185-001-15,primary,9,2,363639.814,6591862.049,200.0,363639.814,6591862.049,183.934,16.07,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,12.0,6,4.95,hardness,2,0.6313,mineralised_porphyry,high_grade_core,background,hard,2.913,0.6313,1.0,0.5945,1.18,122.5,899.71,1061.7,32.22,395.4,0.439,1.62,123.9,199.8,309.8,bad,non_electric,face_row,40,854,450,1304,163,1.0,0.0
15-H-040,A185-001-15,primary,9,3,363639.592,6591853.959,200.0,363639.592,6591853.959,184.641,15.36,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,20.0,4,5.3,hardness,1,0.6236,mineralised_porphyry,high_grade_core,background,hard,2.897,0.6236,1.0,0.581,1.18,125.0,860.11,1014.9,30.8,395.4,0.46,1.7,125.6,202.6,314.0,bad,non_electric,face_row,41,862,450,1312,164,1.0,0.0
15-H-041,A185-001-15,primary,9,4,363639.431,6591845.703,200.0,363639.431,6591845.703,183.635,16.36,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,16.32,4,6.3,hardness,2,0.6365,mineralised_porphyry,high_grade_core,background,hard,2.905,0.6365,1.0,0.5702,1.18,126.3,916.42,1081.4,32.82,395.4,0.431,1.59,126.9,204.6,317.2,bad,non_electric,face_row,42,870,450,1320,165,1.0,0.0
15-H-042,A185-001-15,primary,9,5,363639.781,6591837.254,200.0,363639.781,6591837.254,184.511,15.49,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,8.33,4,6.43,hardness,2,0.6325,mineralised_porphyry,high_grade_core,background,hard,2.908,0.6325,1.0,0.5742,1.18,125.0,867.4,1023.5,31.06,395.4,0.456,1.68,125.6,202.5,313.9,bad,non_electric,face_row,43,878,450,1328,166,1.0,0.0
15-H-043,A185-001-15,primary,9,6,363640.398,6591829.381,200.0,363640.398,6591829.381,183.925,16.07,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,0.34,4,5.38,hardness,1,0.6273,mineralised_porphyry,high_grade_core,background,hard,2.913,0.6273,1.0,0.5941,1.177,121.3,900.19,1059.5,32.16,395.4,0.439,1.62,122.3,197.2,305.7,bad,non_electric,face_row,44,886,450,1336,167,1.0,0.0
15-H-044,A185-001-15,primary,10,1,363633.18,6591865.43,200.0,363633.18,6591865.43,184.667,15.33,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,8.0,4,4.4,hardness,2,0.6431,mineralised_porphyry,high_grade_core,background,hard,2.92,0.6431,1.0,0.5995,1.18,121.3,858.63,1013.2,30.75,395.4,0.461,1.7,123.2,198.8,308.1,bad,non_electric,face_row,45,960,450,1410,176,1.0,0.0
15-H-045,A185-001-15,primary,10,2,363633.242,6591857.359,200.0,363633.242,6591857.359,185.209,14.79,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,16.0,4,4.59,hardness,2,0.6384,mineralised_porphyry,high_grade_core,background,hard,2.895,0.6384,1.0,0.5776,1.18,125.0,828.29,977.4,29.66,395.4,0.477,1.76,126.0,203.2,315.0,bad,non_electric,face_row,46,968,450,1418,177,1.0,0.0
15-H-046,A185-001-15,primary,10,3,363632.426,6591849.244,200.0,363632.426,6591849.244,184.763,15.24,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,19.98,4,2.94,hardness,3,0.6468,mineralised_porphyry,high_grade_core,background,hard,2.885,0.6468,1.0,0.5749,1.18,123.8,853.26,1006.8,30.56,395.4,0.463,1.71,124.8,201.2,311.9,bad,non_electric,face_row,47,975,450,1425,178,1.0,0.0
15-H-047,A185-001-15,primary,10,4,363633.434,6591841.656,200.0,363633.434,6591841.656,184.17,15.83,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,11.99,4,2.05,hardness,2,0.6402,mineralised_porphyry,high_grade_core,background,hard,2.883,0.6402,1.0,0.5762,1.18,122.5,886.47,1046.0,31.75,395.4,0.446,1.65,123.2,198.7,307.9,bad,non_electric,face_row,48,983,450,1433,179,1.0,0.0
15-H-048,A185-001-15,primary,10,5,363633.318,6591833.52,200.0,363633.318,6591833.52,182.898,17.1,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,3.99,4,2.79,hardness,2,0.6406,mineralised_porphyry,high_grade_core,background,hard,2.888,0.6406,1.0,0.5745,1.18,123.8,957.7,1130.1,34.3,395.4,0.413,1.52,124.5,200.8,311.2,bad,non_electric,face_row,49,991,450,1441,180,1.0,0.0
15-H-049,A185-001-15,primary,11,1,363625.495,6591869.751,200.0,363625.495,6591869.751,185.07,14.93,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,4.0,4,2.31,hardness,4,0.6546,mineralised_porphyry,high_grade_core,background,hard,2.915,0.6546,1.0,0.607,1.18,118.8,836.08,986.6,29.94,395.4,0.473,1.75,121.3,195.6,303.2,bad,non_electric,face_row,50,1065,450,1515,189,1.0,0.0
15-H-050,A185-001-15,primary,11,2,363626.541,6591861.313,200.0,363626.541,6591861.313,184.013,15.99,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,12.0,5,0.96,hardness,2,0.6403,mineralised_porphyry,high_grade_core,background,hard,2.906,0.6403,1.0,0.5813,1.18,125.0,895.24,1056.4,32.06,395.4,0.442,1.63,126.3,203.7,315.7,bad,non_electric,face_row,51,1073,450,1523,190,1.0,0.0
15-H-051,A185-001-15,primary,11,3,363625.393,6591853.347,200.0,363625.393,6591853.347,183.983,16.02,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,20.0,5,2.12,hardness,3,0.6495,mineralised_porphyry,high_grade_core,background,hard,2.886,0.6495,1.0,0.579,1.18,122.0,896.96,1058.4,32.12,395.4,0.441,1.63,123.1,198.6,307.8,bad,non_electric,face_row,52,1081,450,1531,191,1.0,0.0
15-H-052,A185-001-15,primary,11,4,363625.988,6591845.69,200.0,363625.988,6591845.69,183.888,16.11,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,15.64,5,4.01,hardness,2,0.6437,mineralised_porphyry,high_grade_core,background,hard,2.884,0.6437,1.0,0.5756,1.18,123.0,902.29,1064.7,32.31,395.4,0.438,1.62,123.8,199.7,309.6,bad,non_electric,face_row,53,1089,450,1539,192,1.0,0.0
15-H-053,A185-001-15,primary,11,5,363625.65,6591837.667,200.0,363625.65,6591837.667,184.177,15.82,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,7.65,5,4.22,hardness,2,0.6387,mineralised_porphyry,high_grade_core,background,hard,2.886,0.6387,1.0,0.5743,1.18,123.0,886.11,1045.6,31.73,395.4,0.446,1.65,123.6,199.3,308.9,bad,non_electric,face_row,54,1097,450,1547,193,1.0,0.0
15-H-054,A185-001-15,primary,12,1,363619.052,6591865.775,200.0,363619.052,6591865.775,183.451,16.55,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,8.0,4,5.55,hardness,3,0.6512,mineralised_porphyry,high_grade_core,background,hard,2.903,0.6512,1.0,0.5943,1.18,121.3,926.72,1093.5,33.19,395.4,0.427,1.58,123.2,198.8,308.1,bad,non_electric,face_row,55,1174,450,1624,203,1.0,0.0
15-H-055,A185-001-15,primary,12,2,363618.733,6591857.343,200.0,363618.733,6591857.343,184.535,15.46,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,16.0,4,5.7,hardness,3,0.6505,mineralised_porphyry,high_grade_core,background,hard,2.897,0.6505,1.0,0.5735,1.18,125.0,866.04,1021.9,31.02,395.4,0.457,1.69,126.2,203.6,315.5,bad,non_electric,face_row,56,1182,450,1632,204,1.0,0.0
15-H-056,A185-001-15,primary,12,3,363619.249,6591849.303,200.0,363619.249,6591849.303,184.99,15.01,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,19.29,4,4.48,hardness,2,0.6427,mineralised_porphyry,high_grade_core,background,hard,2.885,0.6427,1.0,0.5763,1.18,122.5,840.54,991.8,30.1,395.4,0.47,1.74,123.3,198.8,308.2,bad,non_electric,face_row,57,1190,450,1640,205,1.0,0.0
15-H-057,A185-001-15,primary,12,4,363618.637,6591841.713,200.0,363618.637,6591841.713,184.163,15.84,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,11.3,6,3.96,hardness,2,0.6415,mineralised_porphyry,high_grade_core,background,hard,2.887,0.6415,1.0,0.5712,1.18,125.0,886.89,1046.5,31.76,395.4,0.446,1.65,125.7,202.8,314.3,bad,non_electric,face_row,58,1198,450,1648,206,1.0,0.0
15-H-058,A185-001-15,primary,12,5,363619.012,6591833.535,200.0,363619.012,6591833.535,182.905,17.09,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,3.31,4,4.38,hardness,2,0.6391,mineralised_porphyry,high_grade_core,background,hard,2.883,0.6391,1.0,0.5706,1.18,125.0,957.31,1129.6,34.28,395.4,0.413,1.53,125.6,202.6,314.0,bad,non_electric,face_row,59,1206,450,1656,207,1.0,0.0
15-H-059,A185-001-15,primary,13,1,363611.569,6591869.989,200.0,363611.569,6591869.989,183.568,16.43,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,4.0,4,3.7,hardness,3,0.6499,mineralised_porphyry,high_grade_core,background,hard,2.908,0.6499,1.0,0.5818,1.18,123.8,920.19,1085.8,32.96,395.4,0.43,1.59,125.3,202.1,313.2,bad,non_electric,face_row,60,1279,450,1729,216,1.0,0.0
15-H-060,A185-001-15,primary,13,2,363611.847,6591861.481,200.0,363611.847,6591861.481,185.258,14.74,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,12.0,4,3.05,hardness,3,0.6494,mineralised_porphyry,high_grade_core,background,hard,2.905,0.6494,1.0,0.5768,1.18,123.8,825.57,974.2,29.57,395.4,0.479,1.77,125.0,201.6,312.4,bad,non_electric,face_row,61,1287,450,1737,217,1.0,0.0
15-H-061,A185-001-15,primary,13,3,363611.717,6591853.354,200.0,363611.717,6591853.354,182.83,17.17,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,20.0,4,3.59,hardness,3,0.6521,mineralised_porphyry,high_grade_core,background,hard,2.908,0.6521,1.0,0.5714,1.18,126.3,961.52,1134.6,34.44,395.4,0.411,1.52,127.6,205.7,318.9,bad,non_electric,face_row,62,1295,450,1745,218,1.0,0.0
15-H-062,A185-001-15,primary,13,4,363612.051,6591845.398,200.0,363612.051,6591845.398,182.501,17.5,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,14.95,4,4.94,hardness,3,0.6498,mineralised_porphyry,high_grade_core,background,hard,2.885,0.6498,1.0,0.5805,1.18,121.3,979.97,1156.4,35.1,395.4,0.403,1.49,122.4,197.4,306.0,bad,non_electric,face_row,63,1303,450,1753,219,1.0,0.0
