hole_id,pattern_id,role,row,column,x,y,z,toe_x,toe_y,toe_z,length_m,burden_m,spacing_m,hole_diameter_mm,explosive_product_key,explosive_product_name,charge_length_m,stemming_length_m,boundary_clearance_m,matched_block_count,nearest_block_distance_m,cluster_basis,cluster_id,cluster_score,lithology,mineral_domain,structure_domain,digability,density_tpm3,hardness_index,grade_index,energy_requirement_index,pf_target_kg_m3,target_p80_mm,effective_volume_m3,required_explosive_mass_kg,required_charge_length_m,explosive_mass_kg,powder_factor_kg_m3,energy_intensity_mj_m3,predicted_p50_mm,predicted_p80_mm,predicted_p95_mm,coarse_risk,timing_system,timing_template,sequence,surface_delay_ms,in_hole_delay_ms,firing_time_ms,timing_window,movement_vector_x,movement_vector_y
7-H-011,A185-001-07,primary,2,1,363633.804,6591765.756,200.0,363633.804,6591765.756,183.222,16.78,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,6.94,5,3.87,hardness,1,0.5245,fault_breccia_gouge,fault_damage_zone,main_fault,soft,2.694,0.5245,1.0,0.5195,0.792,160.0,939.56,744.1,22.59,395.4,0.421,1.55,150.0,241.9,375.0,bad,non_electric,face_row,8,119,450,569,71,1.0,0.0
7-H-012,A185-001-07,primary,2,2,363634.141,6591757.144,200.0,363634.141,6591757.144,184.103,15.9,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,10.5,5,4.38,hardness,1,0.4921,fault_breccia_gouge,fault_damage_zone,main_fault,soft,2.658,0.4921,1.0,0.473,0.698,170.0,890.24,621.4,18.86,395.4,0.444,1.64,150.9,243.4,377.3,bad,non_electric,face_row,10,133,450,583,72,1.0,0.0
7-H-013,A185-001-07,primary,2,3,363634.589,6591749.17,200.0,363634.589,6591749.17,182.732,17.27,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,10.5,4,2.36,hardness,1,0.5135,fault_breccia_gouge,fault_damage_zone,main_fault,soft,2.667,0.5135,1.0,0.4818,0.71,170.0,967.01,686.6,20.84,395.4,0.409,1.51,153.3,247.2,383.2,bad,non_electric,face_row,12,146,450,596,74,1.0,0.0
7-H-014,A185-001-07,primary,2,4,363635.222,6591741.592,200.0,363635.222,6591741.592,184.112,15.89,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,10.5,5,0.38,hardness,2,0.5361,fault_breccia_gouge,fault_damage_zone,main_fault,soft,2.706,0.5361,1.0,0.5104,0.8,167.0,889.75,711.8,21.61,395.4,0.444,1.64,157.9,254.6,394.7,bad,non_electric,face_row,14,160,450,610,76,1.0,0.0
7-H-015,A185-001-07,primary,2,5,363635.015,6591733.668,200.0,363635.015,6591733.668,184.029,15.97,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,10.5,5,1.72,hardness,2,0.5593,mineralised_porphyry,high_grade_core,main_fault,medium,2.758,0.5593,1.0,0.5552,0.892,154.0,894.37,797.8,24.21,395.4,0.442,1.63,151.8,244.9,379.6,bad,non_electric,face_row,15,168,450,618,77,1.0,0.0
7-H-016,A185-001-07,primary,2,6,363634.955,6591725.329,200.0,363634.955,6591725.329,183.067,16.93,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,10.5,5,3.74,hardness,3,0.5718,mineralised_porphyry,high_grade_core,main_fault,medium,2.782,0.5718,1.0,0.5952,0.992,146.0,948.25,940.7,28.55,395.4,0.417,1.54,149.6,241.3,374.1,bad,non_electric,face_row,16,176,450,626,78,1.0,0.0
7-H-017,A185-001-07,primary,2,7,363635.243,6591717.819,200.0,363635.243,6591717.819,183.799,16.2,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,10.5,5,4.32,hardness,4,0.6169,mineralised_porphyry,high_grade_core,main_fault,medium,2.864,0.6169,1.0,0.6483,1.096,135.0,907.27,994.4,30.18,395.4,0.436,1.61,142.8,230.3,356.9,bad,non_electric,face_row,18,189,450,639,79,1.0,0.0
7-H-019,A185-001-07,primary,2,9,363635.918,6591701.27,200.0,363635.918,6591701.27,183.48,16.52,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,7.17,5,1.28,hardness,5,0.6621,mineralised_porphyry,high_grade_core,background,hard,2.956,0.6621,1.0,0.6331,1.18,120.0,925.09,1091.6,33.13,395.4,0.427,1.58,124.5,200.8,311.2,bad,non_electric,face_row,22,216,450,666,83,1.0,0.0
7-H-020,A185-001-07,primary,3,1,363625.879,6591768.767,200.0,363625.879,6591768.767,183.808,16.19,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,3.2,5,3.08,hardness,2,0.5436,mineralised_porphyry,high_grade_core,main_fault,soft,2.704,0.5436,1.0,0.5415,0.846,157.0,906.75,767.1,23.28,395.4,0.436,1.61,151.6,244.5,378.9,bad,non_electric,face_row,17,247,450,697,87,1.0,0.0
7-H-021,A185-001-07,primary,3,2,363626.713,6591761.019,200.0,363626.713,6591761.019,184.039,15.96,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,11.2,4,2.08,hardness,1,0.5211,fault_breccia_gouge,fault_damage_zone,main_fault,soft,2.685,0.5211,1.0,0.5098,0.775,163.8,893.8,692.7,21.02,395.4,0.442,1.63,152.4,245.7,380.9,bad,non_electric,face_row,19,260,450,710,88,1.0,0.0
7-H-022,A185-001-07,primary,3,3,363626.832,6591752.985,200.0,363626.832,6591752.985,183.024,16.98,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,17.5,5,2.71,hardness,1,0.5005,fault_breccia_gouge,fault_damage_zone,main_fault,soft,2.664,0.5005,1.0,0.4804,0.732,172.0,950.66,695.9,21.11,395.4,0.416,1.54,155.8,251.2,389.4,bad,non_electric,face_row,21,274,450,724,90,1.0,0.0
7-H-023,A185-001-07,primary,3,4,363627.75,6591745.13,200.0,363627.75,6591745.13,184.716,15.28,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,17.5,4,4.32,hardness,1,0.5104,fault_breccia_gouge,fault_damage_zone,main_fault,soft,2.667,0.5104,1.0,0.4824,0.735,172.5,855.91,629.1,19.1,395.4,0.462,1.71,157.1,253.4,392.7,bad,non_electric,face_row,23,287,450,737,92,1.0,0.0
7-H-024,A185-001-07,primary,3,5,363628.508,6591737.431,200.0,363628.508,6591737.431,184.579,15.42,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,17.5,4,5.39,hardness,2,0.5521,mineralised_porphyry,high_grade_core,main_fault,soft,2.725,0.5521,1.0,0.523,0.833,165.0,863.6,719.4,21.83,395.4,0.458,1.69,158.9,256.3,397.3,bad,non_electric,face_row,24,295,450,745,93,1.0,0.0
7-H-025,A185-001-07,primary,3,6,363628.099,6591729.424,200.0,363628.099,6591729.424,184.311,15.69,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,17.5,4,4.09,hardness,3,0.5719,mineralised_porphyry,high_grade_core,main_fault,medium,2.77,0.5719,1.0,0.5732,0.94,151.3,878.59,825.9,25.06,395.4,0.45,1.66,152.4,245.8,381.0,bad,non_electric,face_row,25,303,450,753,94,1.0,0.0
7-H-026,A185-001-07,primary,3,7,363628.613,6591720.553,200.0,363628.613,6591720.553,182.983,17.02,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,17.5,5,3.55,hardness,3,0.5951,mineralised_porphyry,high_grade_core,main_fault,medium,2.822,0.5951,1.0,0.6214,1.038,140.0,952.93,989.1,30.02,395.4,0.415,1.53,144.3,232.8,360.8,bad,non_electric,face_row,26,311,450,761,95,1.0,0.0
7-H-027,A185-001-07,primary,3,8,363628.955,6591713.208,200.0,363628.955,6591713.208,183.469,16.53,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,17.5,4,4.08,hardness,3,0.6012,mineralised_porphyry,high_grade_core,main_fault,medium,2.845,0.6012,1.0,0.6431,1.087,135.0,925.73,1006.3,30.54,395.4,0.427,1.58,140.9,227.2,352.2,bad,non_electric,face_row,28,324,450,774,96,1.0,0.0
7-H-028,A185-001-07,primary,3,9,363629.524,6591705.031,200.0,363629.524,6591705.031,183.225,16.78,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,11.46,4,5.38,hardness,4,0.632,mineralised_porphyry,high_grade_core,background,hard,2.928,0.632,1.0,0.6247,1.17,123.8,939.42,1099.1,33.35,395.4,0.421,1.55,126.9,204.7,317.3,bad,non_electric,face_row,30,338,450,788,98,1.0,0.0
7-H-029,A185-001-07,primary,3,10,363629.032,6591697.455,200.0,363629.032,6591697.455,184.88,15.12,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,3.47,4,6.31,hardness,5,0.679,mineralised_porphyry,high_grade_core,background,hard,2.965,0.679,1.0,0.6344,1.18,118.8,846.73,999.1,30.32,395.4,0.467,1.72,123.7,199.6,309.4,bad,non_electric,face_row,32,351,450,801,100,1.0,0.0
7-H-030,A185-001-07,primary,4,1,363619.66,6591765.18,200.0,363619.66,6591765.18,184.484,15.52,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,7.46,4,5.8,hardness,2,0.5431,fault_breccia_gouge,fault_damage_zone,main_fault,soft,2.705,0.5431,1.0,0.5497,0.865,155.0,868.88,751.6,22.81,395.4,0.455,1.68,150.7,243.0,376.7,bad,non_electric,face_row,27,382,450,832,104,1.0,0.0
7-H-031,A185-001-07,primary,4,2,363620.265,6591756.874,200.0,363620.265,6591756.874,183.649,16.35,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,15.46,4,6.84,hardness,1,0.5026,fault_breccia_gouge,fault_damage_zone,main_fault,soft,2.67,0.5026,1.0,0.4795,0.718,170.0,915.68,657.5,19.95,395.4,0.432,1.59,153.0,246.7,382.4,bad,non_electric,face_row,29,396,450,846,105,1.0,0.0
7-H-032,A185-001-07,primary,4,3,363620.434,6591749.096,200.0,363620.434,6591749.096,183.21,16.79,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,16.71,4,5.35,hardness,1,0.499,fault_breccia_gouge,fault_damage_zone,main_fault,soft,2.665,0.499,1.0,0.4713,0.718,175.0,940.25,675.1,20.48,395.4,0.421,1.55,157.4,253.8,393.4,bad,non_electric,face_row,31,409,450,859,107,1.0,0.0
7-H-033,A185-001-07,primary,4,4,363620.711,6591741.3,200.0,363620.711,6591741.3,182.878,17.12,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,17.81,5,4.32,hardness,2,0.5305,fault_breccia_gouge,fault_damage_zone,main_fault,soft,2.688,0.5305,1.0,0.5055,0.78,167.0,958.85,747.9,22.7,395.4,0.412,1.52,156.3,252.0,390.7,bad,non_electric,face_row,33,423,450,873,109,1.0,0.0
7-H-034,A185-001-07,primary,4,5,363620.927,6591732.401,200.0,363620.927,6591732.401,183.779,16.22,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,18.9,5,4.12,hardness,2,0.5599,mineralised_porphyry,high_grade_core,main_fault,soft,2.718,0.5599,1.0,0.5356,0.844,161.0,908.4,766.7,23.27,395.4,0.435,1.61,156.3,252.1,390.8,bad,non_electric,face_row,34,431,450,881,110,1.0,0.0
7-H-035,A185-001-07,primary,4,6,363621.207,6591724.666,200.0,363621.207,6591724.666,183.729,16.27,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,20.0,4,4.84,hardness,3,0.5757,mineralised_porphyry,high_grade_core,main_fault,medium,2.748,0.5757,1.0,0.569,0.91,151.3,911.15,829.1,25.16,395.4,0.434,1.6,151.2,243.9,378.0,bad,non_electric,face_row,35,439,450,889,111,1.0,0.0
7-H-036,A185-001-07,primary,4,7,363620.911,6591716.516,200.0,363620.911,6591716.516,184.109,15.89,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,21.09,4,5.84,hardness,3,0.5844,mineralised_porphyry,high_grade_core,main_fault,medium,2.785,0.5844,1.0,0.6249,1.052,138.8,889.9,936.2,28.41,395.4,0.444,1.64,144.0,232.2,359.9,bad,non_electric,face_row,37,452,450,902,112,1.0,0.0
7-H-037,A185-001-07,primary,4,8,363621.98,6591709.149,200.0,363621.98,6591709.149,184.226,15.77,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,15.75,4,4.12,hardness,4,0.6243,mineralised_porphyry,high_grade_core,main_fault,hard,2.87,0.6243,1.0,0.6715,1.147,127.5,883.37,1013.2,30.75,395.4,0.448,1.65,134.7,217.3,336.9,bad,non_electric,face_row,39,465,450,915,114,1.0,0.0
7-H-038,A185-001-07,primary,4,9,363622.274,6591700.683,200.0,363622.274,6591700.683,184.133,15.87,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,7.76,5,2.85,hardness,5,0.6652,mineralised_porphyry,high_grade_core,background,hard,2.926,0.6652,1.0,0.6265,1.172,124.0,888.55,1041.4,31.61,395.4,0.445,1.64,128.7,207.5,321.6,bad,non_electric,face_row,41,479,450,929,116,1.0,0.0
7-H-039,A185-001-07,primary,5,1,363612.972,6591768.446,200.0,363612.972,6591768.446,183.921,16.08,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,3.73,4,3.85,hardness,2,0.555,fault_breccia_gouge,high_grade_core,main_fault,soft,2.705,0.555,1.0,0.565,0.895,151.3,900.4,805.9,24.46,395.4,0.439,1.62,149.3,240.8,373.3,bad,non_electric,face_row,36,510,450,960,120,1.0,0.0
7-H-040,A185-001-07,primary,5,2,363612.845,6591760.358,200.0,363612.845,6591760.358,183.29,16.71,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,8.13,5,2.27,hardness,2,0.5364,fault_breccia_gouge,fault_damage_zone,main_fault,soft,2.682,0.5364,1.0,0.5209,0.794,161.0,935.78,743.0,22.55,395.4,0.423,1.56,151.9,244.9,379.7,bad,non_electric,face_row,38,523,450,973,121,1.0,0.0
7-H-041,A185-001-07,primary,5,3,363613.46,6591752.563,200.0,363613.46,6591752.563,182.757,17.24,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,9.23,5,1.92,hardness,1,0.5052,fault_breccia_gouge,fault_damage_zone,main_fault,soft,2.666,0.5052,1.0,0.4827,0.716,169.0,965.6,691.4,20.98,395.4,0.409,1.51,152.2,245.5,380.5,bad,non_electric,face_row,40,537,450,987,123,1.0,0.0
7-H-042,A185-001-07,primary,5,4,363613.954,6591744.793,200.0,363613.954,6591744.793,183.932,16.07,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,10.32,5,3.23,hardness,1,0.5017,fault_breccia_gouge,fault_damage_zone,main_fault,soft,2.684,0.5017,1.0,0.4827,0.738,172.0,899.83,664.1,20.16,395.4,0.439,1.62,156.3,252.1,390.7,bad,non_electric,face_row,42,550,450,1000,125,1.0,0.0
7-H-043,A185-001-07,primary,5,5,363613.876,6591736.487,200.0,363613.876,6591736.487,183.211,16.79,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,11.42,4,5.04,hardness,1,0.5265,fault_breccia_gouge,high_grade_core,main_fault,soft,2.708,0.5265,1.0,0.5086,0.78,165.0,940.19,733.3,22.26,395.4,0.421,1.55,154.1,248.6,385.3,bad,non_electric,face_row,43,558,450,1008,126,1.0,0.0
7-H-044,A185-001-07,primary,5,6,363614.575,6591728.54,200.0,363614.575,6591728.54,183.73,16.27,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,12.52,5,3.17,hardness,3,0.5699,mineralised_porphyry,high_grade_core,main_fault,soft,2.732,0.5699,1.0,0.5566,0.884,155.0,911.1,805.4,24.44,395.4,0.434,1.6,153.3,247.2,383.2,bad,non_electric,face_row,44,566,450,1016,127,1.0,0.0
7-H-045,A185-001-07,primary,5,7,363613.892,6591720.659,200.0,363613.892,6591720.659,184.209,15.79,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,13.61,5,1.17,hardness,3,0.5771,mineralised_porphyry,high_grade_core,main_fault,medium,2.752,0.5771,1.0,0.5923,0.968,146.0,884.3,856.0,25.98,395.4,0.447,1.65,148.9,240.1,372.2,bad,non_electric,face_row,45,574,450,1024,128,1.0,0.0
7-H-046,A185-001-07,primary,5,8,363614.666,6591712.396,200.0,363614.666,6591712.396,183.834,16.17,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,14.71,5,0.96,hardness,3,0.5985,mineralised_porphyry,high_grade_core,main_fault,medium,2.816,0.5985,1.0,0.6427,1.092,135.0,905.3,988.6,30.01,395.4,0.437,1.61,141.5,228.2,353.7,bad,non_electric,face_row,47,588,450,1038,129,1.0,0.0
7-H-047,A185-001-07,primary,5,9,363614.653,6591704.525,200.0,363614.653,6591704.525,184.192,15.81,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,12.05,4,2.95,hardness,4,0.6165,mineralised_porphyry,high_grade_core,main_fault,hard,2.855,0.6165,1.0,0.6568,1.127,130.0,885.23,997.6,30.27,395.4,0.447,1.65,137.6,221.9,343.9,bad,non_electric,face_row,49,601,450,1051,131,1.0,0.0
7-H-048,A185-001-07,primary,5,10,363615.653,6591696.995,200.0,363615.653,6591696.995,183.122,16.88,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,4.06,6,4.97,hardness,5,0.6631,mineralised_porphyry,high_grade_core,background,hard,2.918,0.6631,1.0,0.62,1.16,124.2,945.16,1096.4,33.28,395.4,0.418,1.54,129.2,208.3,322.9,bad,non_electric,face_row,51,614,450,1064,133,1.0,0.0
7-H-049,A185-001-07,primary,6,1,363606.189,6591763.961,200.0,363606.189,6591763.961,184.669,15.33,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,0.65,5,2.78,hardness,2,0.5533,mineralised_porphyry,high_grade_core,main_fault,soft,2.7,0.5533,1.0,0.5624,0.898,153.0,858.52,771.0,23.39,395.4,0.461,1.7,151.1,243.8,377.8,bad,non_electric,face_row,46,645,450,1095,136,1.0,0.0
7-H-050,A185-001-07,primary,6,2,363606.05,6591756.295,200.0,363606.05,6591756.295,184.217,15.78,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,1.75,4,4.79,hardness,1,0.5225,fault_breccia_gouge,fault_damage_zone,main_fault,soft,2.677,0.5225,1.0,0.5039,0.755,163.8,883.87,667.3,20.26,395.4,0.447,1.65,151.1,243.7,377.7,bad,non_electric,face_row,48,659,450,1109,138,1.0,0.0
7-H-051,A185-001-07,primary,6,3,363606.222,6591748.381,200.0,363606.222,6591748.381,183.068,16.93,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,2.84,5,3.65,hardness,1,0.4997,fault_breccia_gouge,fault_damage_zone,main_fault,soft,2.684,0.4997,1.0,0.4807,0.72,170.0,948.19,682.7,20.71,395.4,0.417,1.54,153.0,246.8,382.6,bad,non_electric,face_row,50,672,450,1122,140,1.0,0.0
7-H-052,A185-001-07,primary,6,4,363607.241,6591740.145,200.0,363607.241,6591740.145,183.942,16.06,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,3.94,6,2.22,hardness,1,0.5217,fault_breccia_gouge,fault_damage_zone,main_fault,soft,2.703,0.5217,1.0,0.5051,0.772,166.7,899.27,694.2,21.07,395.4,0.44,1.62,155.0,250.0,387.5,bad,non_electric,face_row,52,686,450,1136,142,1.0,0.0
7-H-053,A185-001-07,primary,6,5,363607.409,6591732.649,200.0,363607.409,6591732.649,183.229,16.77,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,5.03,4,2.17,hardness,2,0.5531,mineralised_porphyry,high_grade_core,main_fault,soft,2.715,0.5531,1.0,0.5373,0.84,160.0,939.16,788.9,23.95,395.4,0.421,1.55,154.8,249.7,387.0,bad,non_electric,face_row,53,694,450,1144,143,1.0,0.0
7-H-054,A185-001-07,primary,6,6,363607.297,6591724.46,200.0,363607.297,6591724.46,184.747,15.25,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,6.13,4,3.57,hardness,3,0.5695,mineralised_porphyry,high_grade_core,main_fault,soft,2.733,0.5695,1.0,0.5622,0.895,153.8,854.17,764.5,23.2,395.4,0.463,1.71,152.7,246.2,381.6,bad,non_electric,face_row,54,702,450,1152,144,1.0,0.0
7-H-055,A185-001-07,primary,6,7,363606.882,6591716.03,200.0,363606.882,6591716.03,184.074,15.93,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,7.23,4,5.39,hardness,3,0.5762,mineralised_porphyry,high_grade_core,main_fault,medium,2.765,0.5762,1.0,0.6105,1.022,142.5,891.84,911.5,27.66,395.4,0.443,1.64,147.7,238.3,369.4,bad,non_electric,face_row,55,710,450,1160,145,1.0,0.0
7-H-056,A185-001-07,primary,6,8,363608.403,6591708.158,200.0,363608.403,6591708.158,184.32,15.68,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,8.32,4,4.46,hardness,3,0.5975,mineralised_porphyry,high_grade_core,main_fault,hard,2.812,0.5975,1.0,0.6397,1.1,135.0,878.06,965.9,29.32,395.4,0.45,1.66,142.4,229.7,356.1,bad,non_electric,face_row,56,718,450,1168,146,1.0,0.0
7-H-057,A185-001-07,primary,6,9,363608.27,6591700.579,200.0,363608.27,6591700.579,184.576,15.42,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,8.05,5,3.53,hardness,4,0.6369,mineralised_porphyry,high_grade_core,main_fault,hard,2.874,0.6369,1.0,0.6618,1.134,129.0,863.74,979.5,29.72,395.4,0.458,1.69,137.1,221.1,342.8,bad,non_electric,face_row,57,726,450,1176,147,1.0,0.0
7-H-058,A185-001-07,primary,6,10,363608.808,6591692.142,200.0,363608.808,6591692.142,183.656,16.34,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,0.08,5,3.64,hardness,5,0.6625,mineralised_porphyry,high_grade_core,background,hard,2.91,0.6625,1.0,0.617,1.156,124.0,915.25,1058.0,32.11,395.4,0.432,1.6,128.9,207.9,322.2,bad,non_electric,face_row,58,734,450,1184,148,1.0,0.0
7-H-059,A185-001-07,primary,7,8,363600.742,6591712.568,200.0,363600.742,6591712.568,183.737,16.26,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,0.84,6,4.19,hardness,3,0.5782,mineralised_porphyry,high_grade_core,main_fault,medium,2.76,0.5782,1.0,0.606,1.032,145.0,910.73,939.9,28.52,395.4,0.434,1.6,150.7,243.1,376.9,bad,non_electric,face_row,61,824,450,1274,159,1.0,0.0
7-H-060,A185-001-07,primary,7,9,363601.218,6591704.104,200.0,363601.218,6591704.104,184.216,15.78,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,1.94,4,4.56,hardness,3,0.5826,mineralised_porphyry,high_grade_core,main_fault,medium,2.78,0.5826,1.0,0.6244,1.08,140.0,883.93,954.6,28.98,395.4,0.447,1.65,147.7,238.3,369.3,bad,non_electric,face_row,62,831,450,1281,160,1.0,0.0
