hole_id,pattern_id,role,row,column,x,y,z,toe_x,toe_y,toe_z,length_m,burden_m,spacing_m,hole_diameter_mm,explosive_product_key,explosive_product_name,charge_length_m,stemming_length_m,boundary_clearance_m,matched_block_count,nearest_block_distance_m,cluster_basis,cluster_id,cluster_score,lithology,mineral_domain,structure_domain,digability,density_tpm3,hardness_index,grade_index,energy_requirement_index,pf_target_kg_m3,target_p80_mm,effective_volume_m3,required_explosive_mass_kg,required_charge_length_m,explosive_mass_kg,powder_factor_kg_m3,energy_intensity_mj_m3,predicted_p50_mm,predicted_p80_mm,predicted_p95_mm,coarse_risk,timing_system,timing_template,sequence,surface_delay_ms,in_hole_delay_ms,firing_time_ms,timing_window,movement_vector_x,movement_vector_y
21-H-023,A185-001-21,primary,2,12,363399.118,6591712.87,200.0,363399.118,6591712.87,183.104,16.9,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,4.49,5,4.43,hardness,4,0.5146,phyllic_volcanics,high_grade_core,main_fault,soft,2.566,0.5146,0.7874,0.4774,0.788,161.0,946.16,745.6,22.63,395.4,0.418,1.54,147.7,238.3,369.3,bad,non_electric,face_row,29,262,450,712,89,1.0,0.0
21-H-024,A185-001-21,primary,2,13,363391.758,6591715.543,200.0,363391.758,6591715.543,182.787,17.21,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,2.73,4,5.05,hardness,4,0.5104,phyllic_volcanics,high_grade_core,cross_fault,soft,2.563,0.5104,0.7705,0.4998,0.823,158.8,963.92,793.3,24.08,395.4,0.41,1.51,148.1,238.9,370.2,bad,non_electric,face_row,32,280,450,730,91,1.0,0.0
21-H-025,A185-001-21,primary,2,14,363384.183,6591717.975,200.0,363384.183,6591717.975,183.625,16.38,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,0.82,5,3.67,hardness,4,0.4982,phyllic_volcanics,high_grade_core,cross_fault,soft,2.55,0.4982,0.7339,0.4738,0.758,166.0,917.02,695.1,21.09,395.4,0.431,1.59,150.4,242.5,375.9,bad,non_electric,face_row,35,299,450,749,93,1.0,0.0
21-H-026,A185-001-21,primary,3,1,363488.491,6591689.274,200.0,363488.491,6591689.274,183.914,16.09,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,1.43,4,4.14,hardness,2,0.4551,phyllic_volcanics,stockwork_ore,main_fault,soft,2.512,0.4551,0.6985,0.3992,0.64,181.3,900.84,576.5,17.5,395.4,0.439,1.62,151.9,245.0,379.7,bad,non_electric,face_row,18,252,450,702,87,1.0,0.0
21-H-027,A185-001-21,primary,3,2,363480.321,6591692.154,200.0,363480.321,6591692.154,183.276,16.72,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,9.31,6,4.08,hardness,1,0.4124,fault_breccia_gouge,stockwork_ore,main_fault,soft,2.475,0.4124,0.6333,0.3643,0.54,185.8,936.53,505.7,15.35,395.4,0.422,1.56,144.6,233.2,361.5,bad,non_electric,face_row,20,266,450,716,89,1.0,0.0
21-H-028,A185-001-21,primary,3,3,363473.917,6591694.134,200.0,363473.917,6591694.134,183.168,16.83,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,12.5,4,3.42,hardness,1,0.3901,fault_breccia_gouge,fault_damage_zone,main_fault,soft,2.467,0.3901,0.571,0.3618,0.5,190.0,942.62,471.3,14.31,395.4,0.419,1.55,143.1,230.8,357.7,bad,non_electric,face_row,22,279,450,729,91,1.0,0.0
21-H-029,A185-001-21,primary,3,4,363465.723,6591696.98,200.0,363465.723,6591696.98,183.74,16.26,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,12.44,5,4.46,hardness,1,0.3983,fault_breccia_gouge,fault_damage_zone,main_fault,soft,2.476,0.3983,0.494,0.3657,0.538,189.0,910.55,489.9,14.86,395.4,0.434,1.6,146.6,236.4,366.4,bad,non_electric,face_row,24,293,450,743,92,1.0,0.0
21-H-030,A185-001-21,primary,3,5,363457.693,6591700.029,200.0,363457.693,6591700.029,183.097,16.9,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,12.41,4,3.7,hardness,1,0.4117,late_mafic_dyke,fault_damage_zone,main_fault,soft,2.492,0.4117,0.3689,0.3737,0.56,188.8,946.59,530.1,16.09,395.4,0.418,1.54,149.5,241.1,373.7,bad,non_electric,face_row,26,306,450,756,94,1.0,0.0
21-H-031,A185-001-21,primary,3,6,363450.788,6591701.81,200.0,363450.788,6591701.81,183.729,16.27,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,12.88,5,4.39,hardness,3,0.4774,late_mafic_dyke,late_barren_intrusion,main_fault,soft,2.496,0.4774,0.1158,0.4304,0.664,180.0,911.18,605.0,18.36,395.4,0.434,1.6,155.4,250.6,388.5,bad,non_electric,face_row,28,319,450,769,96,1.0,0.0
21-H-032,A185-001-21,primary,3,7,363443.149,6591705.043,200.0,363443.149,6591705.043,183.331,16.67,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,13.04,4,3.93,hardness,4,0.5041,late_mafic_dyke,late_barren_intrusion,main_fault,soft,2.525,0.5041,0.3841,0.4464,0.705,177.5,933.47,658.1,19.97,395.4,0.424,1.56,157.8,254.6,394.6,bad,non_electric,face_row,30,333,450,783,97,1.0,0.0
21-H-033,A185-001-21,primary,3,8,363435.882,6591708.087,200.0,363435.882,6591708.087,184.11,15.89,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,13.34,5,3.97,hardness,4,0.5035,late_mafic_dyke,late_barren_intrusion,main_fault,soft,2.536,0.5035,0.4812,0.4456,0.704,176.0,889.85,626.5,19.01,395.4,0.444,1.64,156.2,251.9,390.4,bad,non_electric,face_row,33,352,450,802,100,1.0,0.0
21-H-034,A185-001-21,primary,3,9,363428.479,6591710.278,200.0,363428.479,6591710.278,183.631,16.37,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,13.72,5,3.28,hardness,4,0.5017,mineralised_porphyry,high_grade_core,main_fault,soft,2.544,0.5017,0.796,0.4471,0.722,174.0,916.69,661.8,20.09,395.4,0.431,1.59,155.1,250.2,387.9,bad,non_electric,face_row,36,371,450,821,102,1.0,0.0
21-H-035,A185-001-21,primary,3,10,363419.842,6591713.307,200.0,363419.842,6591713.307,184.653,15.35,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,14.11,4,4.73,hardness,4,0.5127,mineralised_porphyry,high_grade_core,main_fault,soft,2.578,0.5127,0.887,0.4601,0.773,168.8,859.45,664.4,20.16,395.4,0.46,1.7,153.8,248.1,384.5,bad,non_electric,face_row,38,384,450,834,104,1.0,0.0
21-H-036,A185-001-21,primary,3,11,363412.831,6591715.444,200.0,363412.831,6591715.444,183.255,16.74,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,13.82,4,4.44,hardness,4,0.5161,mineralised_porphyry,high_grade_core,main_fault,soft,2.59,0.5161,0.851,0.4552,0.765,167.5,937.71,717.3,21.77,395.4,0.422,1.56,152.0,245.2,380.0,bad,non_electric,face_row,40,397,450,847,105,1.0,0.0
21-H-037,A185-001-21,primary,3,12,363404.591,6591718.123,200.0,363404.591,6591718.123,184.579,15.42,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,12.17,5,3.49,hardness,4,0.5197,mineralised_porphyry,high_grade_core,main_fault,soft,2.578,0.5197,0.8437,0.4761,0.798,163.0,863.59,689.1,20.92,395.4,0.458,1.69,150.4,242.6,376.1,bad,non_electric,face_row,42,411,450,861,107,1.0,0.0
21-H-038,A185-001-21,primary,3,13,363398.182,6591720.813,200.0,363398.182,6591720.813,184.195,15.81,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,10.48,5,2.9,hardness,4,0.5093,phyllic_volcanics,high_grade_core,background,soft,2.57,0.5093,0.8167,0.4279,0.8,157.0,885.08,708.1,21.49,395.4,0.447,1.65,140.8,227.1,352.0,bad,non_electric,face_row,45,430,450,880,110,1.0,0.0
21-H-039,A185-001-21,primary,3,14,363390.15,6591723.54,200.0,363390.15,6591723.54,184.46,15.54,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,8.55,4,5.11,hardness,4,0.5038,phyllic_volcanics,high_grade_core,cross_fault,medium,2.575,0.5038,0.8111,0.5018,0.815,157.5,870.25,709.3,21.52,395.4,0.454,1.68,146.2,235.9,365.6,bad,non_electric,face_row,47,443,450,893,111,1.0,0.0
21-H-040,A185-001-21,primary,3,15,363382.365,6591726.203,200.0,363382.365,6591726.203,183.043,16.96,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,3.54,4,4.96,hardness,4,0.4938,phyllic_volcanics,high_grade_core,cross_fault,soft,2.533,0.4938,0.7445,0.458,0.71,170.0,949.57,674.2,20.46,395.4,0.416,1.54,150.7,243.1,376.8,bad,non_electric,face_row,49,457,450,907,113,1.0,0.0
21-H-041,A185-001-21,primary,4,1,363487.076,6591697.23,200.0,363487.076,6591697.23,183.67,16.33,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,4.18,4,4.74,hardness,1,0.4019,fault_breccia_gouge,fault_damage_zone,main_fault,soft,2.488,0.4019,0.6592,0.3605,0.527,187.5,914.46,481.9,14.62,395.4,0.432,1.6,144.1,232.4,360.3,bad,non_electric,face_row,31,404,450,854,106,1.0,0.0
21-H-042,A185-001-21,primary,4,2,363478.872,6591700.129,200.0,363478.872,6591700.129,184.248,15.75,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,5.79,4,4.75,hardness,1,0.3895,fault_breccia_gouge,fault_damage_zone,main_fault,soft,2.458,0.3895,0.607,0.3603,0.495,188.8,882.11,436.6,13.25,395.4,0.448,1.66,141.4,228.0,353.4,bad,non_electric,face_row,34,423,450,873,109,1.0,0.0
21-H-043,A185-001-21,primary,4,3,363472.023,6591702.626,200.0,363472.023,6591702.626,182.975,17.03,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,5.47,5,3.25,hardness,1,0.4057,fault_breccia_gouge,fault_damage_zone,main_fault,soft,2.49,0.4057,0.6908,0.3635,0.534,190.0,953.42,509.1,15.45,395.4,0.415,1.53,147.3,237.7,368.4,bad,non_electric,face_row,37,442,450,892,111,1.0,0.0
21-H-044,A185-001-21,primary,4,4,363464.488,6591705.238,200.0,363464.488,6591705.238,183.154,16.85,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,5.33,5,3.61,hardness,2,0.4322,fault_breccia_gouge,fault_damage_zone,main_fault,soft,2.492,0.4322,0.4488,0.3934,0.602,186.0,943.36,567.9,17.23,395.4,0.419,1.55,152.3,245.6,380.7,bad,non_electric,face_row,39,455,450,905,113,1.0,0.0
21-H-045,A185-001-21,primary,4,5,363456.992,6591707.843,200.0,363456.992,6591707.843,184.435,15.56,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,5.65,4,4.23,hardness,2,0.4489,late_mafic_dyke,fault_damage_zone,main_fault,soft,2.513,0.4489,0.4179,0.4091,0.64,185.0,871.63,557.8,16.93,395.4,0.454,1.68,155.8,251.3,389.5,bad,non_electric,face_row,41,469,450,919,114,1.0,0.0
21-H-046,A185-001-21,primary,4,6,363449.048,6591710.316,200.0,363449.048,6591710.316,183.815,16.18,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,5.96,5,4.37,hardness,4,0.5127,late_mafic_dyke,late_barren_intrusion,main_fault,soft,2.532,0.5127,0.1732,0.4606,0.726,175.0,906.34,658.0,19.97,395.4,0.436,1.61,157.9,254.6,394.7,bad,non_electric,face_row,43,482,450,932,116,1.0,0.0
21-H-048,A185-001-21,primary,4,8,363434.31,6591715.371,200.0,363434.31,6591715.371,183.26,16.74,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,6.54,5,4.1,hardness,5,0.5328,mineralised_porphyry,high_grade_core,main_fault,soft,2.57,0.5328,0.7028,0.4792,0.79,169.0,937.42,740.6,22.47,395.4,0.422,1.56,157.3,253.6,393.2,bad,non_electric,face_row,48,514,450,964,120,1.0,0.0
21-H-049,A185-001-21,primary,4,9,363426.528,6591718.352,200.0,363426.528,6591718.352,182.378,17.62,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,6.92,4,3.72,hardness,5,0.5255,mineralised_porphyry,high_grade_core,main_fault,soft,2.575,0.5255,0.8514,0.4738,0.787,168.8,986.85,776.7,23.57,395.4,0.401,1.48,156.1,251.8,390.3,bad,non_electric,face_row,50,528,450,978,122,1.0,0.0
21-H-050,A185-001-21,primary,4,10,363418.447,6591720.883,200.0,363418.447,6591720.883,183.736,16.26,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,7.31,5,4.03,hardness,4,0.5091,mineralised_porphyry,high_grade_core,main_fault,medium,2.586,0.5091,0.8939,0.4535,0.778,170.0,910.81,708.6,21.51,395.4,0.434,1.6,154.8,249.6,386.9,bad,non_electric,face_row,51,536,450,986,123,1.0,0.0
21-H-051,A185-001-21,primary,4,11,363411.347,6591722.847,200.0,363411.347,6591722.847,183.496,16.5,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,9.13,4,4.05,hardness,4,0.5105,mineralised_porphyry,high_grade_core,background,medium,2.598,0.5105,0.8973,0.3904,0.79,168.8,924.2,730.1,22.16,395.4,0.428,1.58,150.0,241.9,374.9,bad,non_electric,face_row,53,549,450,999,124,1.0,0.0
21-H-052,A185-001-21,primary,4,12,363403.061,6591726.418,200.0,363403.061,6591726.418,184.133,15.87,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,11.28,4,4.59,hardness,4,0.5161,mineralised_porphyry,high_grade_core,cross_fault,medium,2.57,0.5161,0.864,0.4926,0.825,157.5,888.58,733.1,22.24,395.4,0.445,1.64,146.7,236.7,366.8,bad,non_electric,face_row,54,557,450,1007,125,1.0,0.0
21-H-053,A185-001-21,primary,4,13,363396.078,6591728.08,200.0,363396.078,6591728.08,184.752,15.25,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,13.44,5,3.21,hardness,4,0.5102,mineralised_porphyry,high_grade_core,cross_fault,medium,2.568,0.5102,0.8499,0.4885,0.81,159.0,853.89,691.6,20.99,395.4,0.463,1.71,147.1,237.2,367.7,bad,non_electric,face_row,56,571,450,1021,127,1.0,0.0
21-H-054,A185-001-21,primary,4,14,363389.02,6591731.073,200.0,363389.02,6591731.073,183.838,16.16,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,6.76,5,3.72,hardness,4,0.4918,mineralised_porphyry,high_grade_core,cross_fault,medium,2.564,0.4918,0.8095,0.4921,0.794,159.0,905.08,718.6,21.81,395.4,0.437,1.61,145.7,234.9,364.2,bad,non_electric,face_row,57,579,450,1029,128,1.0,0.0
21-H-055,A185-001-21,primary,5,10,363425.27,6591726.181,200.0,363425.27,6591726.181,183.886,16.11,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,0.12,6,4.53,hardness,4,0.5216,mineralised_porphyry,high_grade_core,main_fault,medium,2.595,0.5216,0.9245,0.4683,0.817,166.7,902.36,737.2,22.38,395.4,0.438,1.62,154.7,249.6,386.8,bad,non_electric,face_row,58,653,450,1103,137,1.0,0.0
21-H-056,A185-001-21,primary,5,11,363417.201,6591728.935,200.0,363417.201,6591728.935,183.862,16.14,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,1.31,4,3.77,hardness,4,0.5131,mineralised_porphyry,high_grade_core,main_fault,medium,2.593,0.5131,0.9368,0.4643,0.817,166.3,903.72,738.3,22.41,395.4,0.438,1.62,153.6,247.8,384.1,bad,non_electric,face_row,59,661,450,1111,138,1.0,0.0
21-H-057,A185-001-21,primary,5,12,363409.852,6591731.348,200.0,363409.852,6591731.348,184.03,15.97,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,3.46,6,4.9,hardness,4,0.5121,mineralised_porphyry,high_grade_core,background,medium,2.603,0.5121,0.9044,0.3999,0.807,166.7,894.31,721.7,21.9,395.4,0.442,1.63,149.3,240.8,373.2,bad,non_electric,face_row,60,669,450,1119,139,1.0,0.0
21-H-058,A185-001-21,primary,5,13,363402.234,6591734.188,200.0,363402.234,6591734.188,183.667,16.33,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,5.62,4,3.56,hardness,4,0.4961,mineralised_porphyry,high_grade_core,cross_fault,medium,2.593,0.4961,0.8955,0.4732,0.797,162.5,914.66,729.0,22.13,395.4,0.432,1.6,148.5,239.5,371.2,bad,non_electric,face_row,61,677,450,1127,140,1.0,0.0
21-H-059,A185-001-21,primary,5,14,363395.284,6591736.088,200.0,363395.284,6591736.088,183.926,16.07,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,7.78,6,4.98,hardness,3,0.4857,mineralised_porphyry,high_grade_core,cross_fault,medium,2.575,0.4857,0.8631,0.4697,0.775,163.3,900.12,697.6,21.17,395.4,0.439,1.62,147.6,238.0,368.9,bad,non_electric,face_row,62,684,450,1134,141,1.0,0.0
21-H-060,A185-001-21,primary,5,15,363387.187,6591738.815,200.0,363387.187,6591738.815,183.285,16.71,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,2.03,4,3.27,hardness,3,0.4773,mineralised_porphyry,high_grade_core,cross_fault,medium,2.563,0.4773,0.8334,0.4746,0.76,161.3,936.02,711.4,21.59,395.4,0.422,1.56,144.6,233.2,361.5,bad,non_electric,face_row,63,692,450,1142,142,1.0,0.0
21-H-061,A185-001-21,primary,6,14,363393.316,6591744.689,200.0,363393.316,6591744.689,183.858,16.14,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,1.97,4,3.37,hardness,3,0.4802,mineralised_porphyry,high_grade_core,cross_fault,medium,2.567,0.4802,0.8517,0.461,0.74,167.5,903.94,668.9,20.3,395.4,0.437,1.62,149.2,240.7,373.1,bad,non_electric,face_row,65,782,450,1232,154,1.0,0.0
