pattern_number,hole_number,hole_id,deck,deck_type,actual_x,actual_y,actual_collar_rl,actual_toe_rl,actual_hole_length_m,explosive_product,explosive_density_gcc,hole_diameter_mm,design_stemming_m,actual_stemming_m,design_explosive_column_m,actual_explosive_column_m,design_explosive_kg,actual_explosive_kg,charge_factor_kg_per_m,charge_variance_pct,charge_status
6,46,6-H-046,1,charge,363438.582,6591773.75,199.968,183.436,16.532,ANFO,0.8,229.0,4.85,5.48,11.68,11.05,384.923,364.092,22.023,-5.41,As charged
6,47,6-H-047,1,charge,363431.62,6591776.741,200.067,183.585,16.482,ANFO,0.8,229.0,4.92,4.82,11.57,11.66,381.124,384.32,23.318,0.84,As charged
6,48,6-H-048,1,charge,363424.325,6591781.058,200.034,183.554,16.48,ANFO,0.8,229.0,5.23,4.23,11.25,12.25,370.815,403.607,24.491,8.84,Minor variance
6,49,6-H-049,1,charge,363417.795,6591785.458,199.905,183.929,15.976,ANFO,0.8,229.0,5.27,4.95,10.7,11.03,352.652,363.294,22.74,3.02,As charged
6,50,6-H-050,1,charge,363410.989,6591789.631,199.977,183.401,16.576,ANFO,0.8,229.0,4.68,5.3,11.9,11.28,392.027,371.564,22.416,-5.22,As charged
6,51,6-H-051,1,charge,363404.399,6591794.22,199.976,183.38,16.596,ANFO,0.8,229.0,5.1,5.2,11.5,11.4,378.876,375.578,22.631,-0.87,As charged
6,52,6-H-052,1,charge,363451.752,6591771.806,199.875,183.578,16.297,ANFO,0.8,229.0,4.74,5.44,11.56,10.86,380.832,357.814,21.956,-6.04,Minor variance
6,53,6-H-053,1,charge,363445.03,6591776.016,200.012,183.33,16.682,ANFO,0.8,229.0,4.53,5.85,12.15,10.83,400.351,356.93,21.396,-10.85,Minor variance
6,54,6-H-054,1,charge,363438.255,6591780.412,200.066,184.261,15.805,ANFO,0.8,229.0,4.87,3.74,10.94,12.06,360.466,397.395,25.144,10.24,Over design - review
6,55,6-H-055,1,charge,363431.225,6591784.908,199.982,183.772,16.21,ANFO,0.8,229.0,4.69,4.31,11.52,11.9,379.462,392.129,24.191,3.34,As charged
6,56,6-H-056,1,charge,363425.133,6591789.231,199.999,184.145,15.854,ANFO,0.8,229.0,4.37,4.52,11.49,11.34,378.554,373.595,23.565,-1.31,As charged
6,57,6-H-057,1,charge,363418.235,6591793.419,200.174,183.927,16.247,ANFO,0.8,229.0,4.7,4.18,11.55,12.07,380.609,397.554,24.469,4.45,As charged
6,58,6-H-058,1,charge,363411.269,6591797.668,200.027,184.884,15.143,ANFO,0.8,229.0,4.67,5.29,10.47,9.85,345.114,324.58,21.434,-5.95,As charged
6,59,6-H-059,1,charge,363452.414,6591780.241,199.99,183.732,16.258,ANFO,0.8,229.0,5.26,3.98,11.0,12.28,362.42,404.504,24.88,11.61,Over design - review
6,60,6-H-060,1,charge,363445.605,6591783.828,199.927,184.141,15.786,ANFO,0.8,229.0,4.45,4.24,11.34,11.54,373.6,380.386,24.096,1.82,As charged
6,61,6-H-061,1,charge,363438.435,6591788.424,200.146,184.31,15.836,ANFO,0.8,229.0,5.08,5.5,10.76,10.33,354.492,340.474,21.5,-3.95,As charged
6,62,6-H-062,1,charge,363431.75,6591793.369,200.045,184.426,15.619,ANFO,0.8,229.0,4.65,5.25,10.97,10.37,361.402,341.699,21.877,-5.45,As charged
6,63,6-H-063,1,charge,363452.861,6591788.66,199.957,184.734,15.223,ANFO,0.8,229.0,4.54,4.51,10.68,10.71,351.95,352.894,23.182,0.27,As charged
6,64,6-H-064,1,charge,363445.719,6591792.469,199.99,184.289,15.701,ANFO,0.8,229.0,4.97,4.5,10.73,11.2,353.536,369.111,23.509,4.41,As charged
6,65,6-H-ADD-001,1,charge,363397.405,6591775.186,199.983,183.656,16.327,ANFO,0.8,165.0,4.58,4.7,11.74,11.63,200.899,198.89,12.182,-1.0,As charged
