pattern_number,hole_number,hole_id,deck,deck_type,actual_x,actual_y,actual_collar_rl,actual_toe_rl,actual_hole_length_m,explosive_product,explosive_density_gcc,hole_diameter_mm,design_stemming_m,actual_stemming_m,design_explosive_column_m,actual_explosive_column_m,design_explosive_kg,actual_explosive_kg,charge_factor_kg_per_m,charge_variance_pct,charge_status
12,18,12-H-018,1,charge,363475.876,6591876.75,199.907,183.844,16.063,ANFO,0.8,229.0,4.81,4.43,11.25,11.63,370.841,383.234,23.858,3.34,As charged
12,19,12-H-019,1,charge,363476.926,6591885.088,199.979,183.805,16.174,ANFO,0.8,229.0,5.22,4.92,10.95,11.26,360.853,370.957,22.935,2.8,As charged
12,20,12-H-020,1,charge,363481.88,6591840.517,199.955,183.283,16.672,ANFO,0.8,229.0,4.95,5.31,11.72,11.36,386.09,374.37,22.455,-3.04,As charged
12,21,12-H-021,1,charge,363482.054,6591848.537,199.995,183.528,16.467,ANFO,0.8,229.0,4.99,4.88,11.48,11.58,378.201,381.698,23.18,0.92,As charged
12,22,12-H-022,1,charge,363482.676,6591856.709,200.008,183.874,16.134,ANFO,0.8,229.0,4.44,3.61,11.69,12.52,385.261,412.634,25.575,7.1,Minor variance
12,23,12-H-023,1,charge,363482.694,6591864.565,200.026,183.887,16.139,ANFO,0.8,229.0,4.63,5.34,11.51,10.8,379.123,355.713,22.041,-6.17,Minor variance
12,24,12-H-024,1,charge,363484.281,6591872.988,200.023,183.551,16.472,ANFO,0.8,229.0,4.97,4.56,11.5,11.91,378.912,392.413,23.823,3.56,As charged
12,25,12-H-025,1,charge,363483.178,6591880.333,200.12,183.705,16.415,ANFO,0.8,229.0,4.86,3.96,11.56,12.46,380.879,410.459,25.005,7.77,Minor variance
12,26,12-H-026,1,charge,363483.599,6591888.569,200.155,183.976,16.179,ANFO,0.8,229.0,4.63,4.38,11.55,11.8,380.498,388.649,24.022,2.14,As charged
12,27,12-H-027,1,charge,363489.244,6591844.237,199.992,184.191,15.801,ANFO,0.8,229.0,4.92,4.81,10.88,10.99,358.379,362.116,22.917,1.04,As charged
12,29,12-H-029,1,charge,363489.501,6591860.459,199.955,183.204,16.751,ANFO,0.8,229.0,4.11,3.8,12.64,12.95,416.439,426.692,25.473,2.46,As charged
12,30,12-H-030,1,charge,363489.932,6591868.691,200.016,183.525,16.491,ANFO,0.8,229.0,4.54,5.0,11.95,11.49,393.733,378.739,22.966,-3.81,As charged
12,31,12-H-031,1,charge,363490.29,6591876.018,199.974,184.173,15.801,ANFO,0.8,229.0,4.99,4.32,10.82,11.48,356.359,378.23,23.937,6.14,Minor variance
12,32,12-H-032,1,charge,363490.345,6591883.905,200.043,183.664,16.379,ANFO,0.8,229.0,4.93,5.34,11.45,11.04,377.125,363.785,22.21,-3.54,As charged
12,33,12-H-033,1,charge,363490.468,6591891.867,200.058,184.3,15.758,ANFO,0.8,229.0,4.82,4.82,10.94,10.94,360.456,360.325,22.866,-0.04,As charged
12,34,12-H-034,1,charge,363495.596,6591839.913,200.072,183.418,16.654,ANFO,0.8,229.0,5.1,5.36,11.55,11.3,380.677,372.169,22.347,-2.24,As charged
12,35,12-H-035,1,charge,363496.539,6591848.393,200.044,183.821,16.223,ANFO,0.8,229.0,4.64,4.21,11.58,12.01,381.706,395.86,24.401,3.71,As charged
12,36,12-H-036,1,charge,363496.331,6591856.045,200.001,183.972,16.029,ANFO,0.8,229.0,5.08,5.02,10.95,11.01,360.773,362.628,22.623,0.51,As charged
12,37,12-H-037,1,charge,363497.026,6591864.217,199.96,184.613,15.347,ANFO,0.8,229.0,4.78,4.24,10.57,11.11,348.154,365.96,23.846,5.11,As charged
12,38,12-H-038,1,charge,363496.701,6591871.245,200.029,185.358,14.671,ANFO,0.8,229.0,4.5,4.84,10.17,9.83,335.218,323.947,22.081,-3.36,As charged
12,39,12-H-039,1,charge,363497.373,6591879.81,199.948,183.893,16.055,ANFO,0.8,229.0,4.87,4.72,11.18,11.33,368.518,373.431,23.259,1.33,As charged
12,40,12-H-040,1,charge,363497.318,6591887.795,199.96,183.476,16.484,ANFO,0.8,229.0,4.77,5.35,11.71,11.13,385.907,366.806,22.252,-4.95,As charged
12,41,12-H-041,1,charge,363497.914,6591895.823,200.037,184.11,15.927,ANFO,0.8,229.0,4.97,4.97,10.95,10.96,360.879,361.033,22.668,0.04,As charged
12,42,12-H-042,1,charge,363503.366,6591843.687,199.974,183.817,16.157,ANFO,0.8,229.0,4.43,5.12,11.72,11.03,386.236,363.583,22.503,-5.87,As charged
12,43,12-H-043,1,charge,363503.146,6591851.947,200.043,183.061,16.982,ANFO,0.8,229.0,5.08,5.63,11.9,11.36,392.265,374.197,22.035,-4.61,As charged
12,45,12-H-045,1,charge,363503.707,6591867.863,200.043,184.752,15.291,ANFO,0.8,229.0,4.68,4.86,10.61,10.43,349.641,343.705,22.478,-1.7,As charged
12,46,12-H-046,1,charge,363504.098,6591876.049,200.013,183.632,16.381,ANFO,0.8,229.0,4.92,4.18,11.46,12.2,377.578,401.925,24.536,6.45,Minor variance
12,47,12-H-047,1,charge,363504.244,6591883.925,199.972,183.349,16.623,ANFO,0.8,229.0,4.85,3.6,11.78,13.02,388.033,429.104,25.814,10.58,Over design - review
12,48,12-H-048,1,charge,363504.424,6591891.774,200.06,183.979,16.081,ANFO,0.8,229.0,5.0,4.92,11.08,11.16,365.036,367.587,22.858,0.7,As charged
12,49,12-H-049,1,charge,363510.131,6591839.679,199.982,183.812,16.17,ANFO,0.8,229.0,5.44,5.42,10.73,10.75,353.483,354.063,21.896,0.16,As charged
12,50,12-H-050,1,charge,363510.724,6591847.736,200.04,183.995,16.045,ANFO,0.8,229.0,4.75,4.3,11.3,11.75,372.301,387.045,24.122,3.96,As charged
12,51,12-H-051,1,charge,363510.377,6591855.505,199.995,184.081,15.914,ANFO,0.8,229.0,5.02,5.41,10.89,10.51,358.909,346.182,21.753,-3.55,As charged
12,52,12-H-052,1,charge,363510.887,6591863.922,199.899,183.343,16.556,ANFO,0.8,229.0,5.15,4.89,11.41,11.66,375.942,384.239,23.208,2.21,As charged
12,53,12-H-053,1,charge,363510.848,6591871.756,199.965,183.834,16.131,ANFO,0.8,229.0,5.13,5.63,11.0,10.51,362.552,346.137,21.458,-4.53,As charged
12,54,12-H-054,1,charge,363511.269,6591879.52,200.035,183.518,16.517,ANFO,0.8,229.0,5.01,5.88,11.51,10.64,379.171,350.526,21.222,-7.55,Minor variance
12,55,12-H-055,1,charge,363511.8,6591887.665,199.959,183.651,16.308,ANFO,0.8,229.0,4.9,4.9,11.41,11.41,375.951,375.819,23.045,-0.04,As charged
12,56,12-H-056,1,charge,363512.071,6591895.884,200.103,183.978,16.125,ANFO,0.8,229.0,4.87,4.07,11.25,12.05,370.783,397.058,24.624,7.09,Minor variance
12,57,12-H-057,1,charge,363517.0,6591843.426,200.203,184.595,15.608,ANFO,0.8,229.0,4.56,4.79,11.05,10.82,364.117,356.591,22.847,-2.07,As charged
12,58,12-H-058,1,charge,363517.43,6591851.424,199.907,183.695,16.212,ANFO,0.8,229.0,4.88,4.7,11.33,11.52,373.35,379.468,23.407,1.64,As charged
12,59,12-H-059,1,charge,363517.389,6591859.539,200.04,183.922,16.118,ANFO,0.8,229.0,4.5,4.62,11.62,11.49,382.92,378.702,23.496,-1.1,As charged
12,60,12-H-060,1,charge,363518.311,6591867.321,199.979,184.21,15.769,ANFO,0.8,229.0,4.38,4.16,11.39,11.61,375.317,382.471,24.255,1.91,As charged
12,61,12-H-061,1,charge,363517.819,6591875.346,200.059,183.859,16.2,ANFO,0.8,229.0,4.88,4.96,11.32,11.24,373.129,370.382,22.863,-0.74,As charged
12,62,12-H-062,1,charge,363518.018,6591883.408,199.948,183.971,15.977,ANFO,0.8,229.0,5.21,3.69,10.77,12.28,354.784,404.729,25.332,14.08,Over design - review
12,63,12-H-063,1,charge,363518.492,6591891.454,200.06,183.321,16.739,ANFO,0.8,229.0,4.98,4.84,11.76,11.89,387.387,391.909,23.413,1.17,As charged
12,64,12-H-064,1,charge,363518.505,6591899.135,200.046,184.066,15.98,ANFO,0.8,229.0,5.11,5.8,10.87,10.18,358.3,335.322,20.984,-6.41,Minor variance
12,65,12-H-065,1,charge,363523.668,6591838.671,199.977,183.345,16.632,ANFO,0.8,229.0,4.96,4.98,11.68,11.65,384.687,383.91,23.083,-0.2,As charged
12,66,12-H-066,1,charge,363524.271,6591847.551,199.979,184.72,15.259,ANFO,0.8,229.0,4.27,4.13,10.99,11.13,362.243,366.718,24.033,1.24,As charged
12,67,12-H-067,1,charge,363524.852,6591855.395,200.024,184.037,15.987,ANFO,0.8,229.0,4.5,4.86,11.49,11.12,378.516,366.485,22.924,-3.18,As charged
12,68,12-H-068,1,charge,363524.497,6591863.019,199.93,184.519,15.411,ANFO,0.8,229.0,4.93,4.46,10.48,10.95,345.308,360.862,23.416,4.5,As charged
12,69,12-H-069,1,charge,363525.033,6591871.348,199.934,183.514,16.42,ANFO,0.8,229.0,5.48,5.14,10.94,11.28,360.35,371.811,22.644,3.18,As charged
12,70,12-H-070,1,charge,363525.173,6591878.994,199.988,183.691,16.297,ANFO,0.8,229.0,4.97,4.96,11.33,11.33,373.169,373.435,22.914,0.07,As charged
12,71,12-H-071,1,charge,363526.006,6591887.264,200.075,183.191,16.884,ANFO,0.8,229.0,5.06,5.77,11.83,11.11,389.745,366.045,21.68,-6.08,Minor variance
12,72,12-H-072,1,charge,363525.714,6591895.145,199.953,184.224,15.729,ANFO,0.8,229.0,4.49,4.79,11.24,10.93,370.207,360.298,22.907,-2.68,As charged
12,73,12-H-073,1,charge,363530.377,6591834.806,199.953,183.257,16.696,ANFO,0.8,229.0,4.97,4.47,11.72,12.23,386.252,402.854,24.129,4.3,As charged
12,74,12-H-074,1,charge,363531.225,6591843.22,200.026,183.361,16.665,ANFO,0.8,229.0,5.13,5.61,11.54,11.06,380.074,364.399,21.866,-4.12,As charged
12,75,12-H-075,1,charge,363531.718,6591850.941,200.06,183.984,16.076,ANFO,0.8,229.0,4.51,3.69,11.57,12.39,381.164,408.248,25.395,7.11,Minor variance
12,76,12-H-076,1,charge,363531.634,6591859.238,199.94,184.194,15.746,ANFO,0.8,229.0,4.29,4.23,11.46,11.52,377.477,379.511,24.102,0.54,As charged
12,77,12-H-077,1,charge,363531.936,6591866.812,199.972,186.772,13.2,ANFO,0.8,229.0,4.03,2.99,9.17,10.21,302.248,336.577,25.498,11.36,Over design - review
12,78,12-H-078,1,charge,363532.408,6591875.144,200.055,183.719,16.336,ANFO,0.8,229.0,5.25,7.47,11.09,8.87,365.301,292.267,17.891,-19.99,Undercharged - review
12,79,12-H-079,1,charge,363532.28,6591883.019,199.953,182.234,17.719,ANFO,0.8,229.0,5.6,6.16,12.12,11.56,399.317,380.94,21.499,-4.6,As charged
12,80,12-H-080,1,charge,363532.355,6591891.21,199.98,183.493,16.487,ANFO,0.8,229.0,5.18,5.41,11.3,11.08,372.478,364.968,22.137,-2.02,As charged
12,81,12-H-081,1,charge,363533.206,6591899.061,200.019,183.542,16.477,ANFO,0.8,229.0,5.23,4.85,11.24,11.63,370.445,383.156,23.254,3.43,As charged
12,82,12-H-082,1,charge,363537.685,6591838.864,200.019,183.192,16.827,ANFO,0.8,229.0,4.38,4.83,12.44,12.0,409.963,395.341,23.494,-3.57,As charged
12,83,12-H-083,1,charge,363538.521,6591846.446,200.084,183.597,16.487,ANFO,0.8,229.0,4.99,4.88,11.5,11.6,378.819,382.291,23.187,0.92,As charged
12,84,12-H-084,1,charge,363538.504,6591854.614,199.969,185.698,14.271,ANFO,0.8,229.0,4.5,4.5,9.78,9.77,322.097,321.842,22.552,-0.08,As charged
12,85,12-H-085,1,charge,363538.721,6591862.757,199.992,184.183,15.809,ANFO,0.8,229.0,4.48,4.8,11.33,11.01,373.341,362.882,22.954,-2.8,As charged
12,86,12-H-086,1,charge,363539.29,6591870.879,199.924,183.584,16.34,ANFO,0.8,229.0,4.71,4.9,11.63,11.44,383.208,377.098,23.078,-1.59,As charged
12,87,12-H-087,1,charge,363539.431,6591878.916,199.961,183.283,16.678,ANFO,0.8,229.0,5.11,5.41,11.57,11.26,381.292,371.155,22.254,-2.66,As charged
12,88,12-H-088,1,charge,363539.851,6591886.733,200.04,184.503,15.537,ANFO,0.8,229.0,4.9,4.63,10.64,10.91,350.488,359.331,23.127,2.52,As charged
12,89,12-H-089,1,charge,363539.863,6591895.077,200.019,184.196,15.823,ANFO,0.8,229.0,4.52,3.66,11.3,12.16,372.336,400.605,25.318,7.59,Minor variance
12,90,12-H-090,1,charge,363540.112,6591902.624,199.892,184.126,15.766,ANFO,0.8,229.0,4.8,4.69,10.96,11.07,361.211,364.866,23.143,1.01,As charged
12,91,12-H-091,1,charge,363544.962,6591834.482,200.001,183.366,16.635,ANFO,0.8,229.0,5.14,5.58,11.5,11.05,378.849,364.241,21.896,-3.86,As charged
12,92,12-H-092,1,charge,363544.742,6591842.707,199.931,184.493,15.438,ANFO,0.8,229.0,4.59,4.52,10.85,10.91,357.569,359.625,23.295,0.57,As charged
12,93,12-H-093,1,charge,363545.764,6591850.054,200.136,185.888,14.248,ANFO,0.8,229.0,4.02,4.76,10.23,9.49,337.098,312.618,21.941,-7.26,Minor variance
12,94,12-H-094,1,charge,363545.391,6591858.663,199.988,183.649,16.339,ANFO,0.8,229.0,4.9,4.47,11.44,11.87,376.882,391.18,23.942,3.79,As charged
12,95,12-H-095,1,charge,363545.89,6591866.631,199.96,183.74,16.22,ANFO,0.8,229.0,4.66,4.57,11.56,11.65,380.84,384.025,23.676,0.84,As charged
12,96,12-H-096,1,charge,363546.289,6591874.28,200.082,184.591,15.491,ANFO,0.8,229.0,4.54,4.5,10.95,10.99,360.774,362.202,23.381,0.4,As charged
12,97,12-H-097,1,charge,363546.584,6591882.342,199.988,183.843,16.145,ANFO,0.8,229.0,5.21,5.77,10.94,10.37,360.364,341.738,21.167,-5.17,As charged
12,98,12-H-098,1,charge,363546.454,6591890.419,199.92,183.848,16.072,ANFO,0.8,229.0,4.2,3.51,11.87,12.57,391.024,414.033,25.761,5.88,As charged
12,99,12-H-099,1,charge,363546.946,6591898.378,200.015,183.412,16.603,ANFO,0.8,229.0,4.65,4.19,11.95,12.42,393.793,409.107,24.641,3.89,As charged
12,100,12-H-100,1,charge,363552.202,6591837.777,199.968,183.761,16.207,ANFO,0.8,229.0,4.78,4.94,11.43,11.27,376.586,371.316,22.911,-1.4,As charged
12,101,12-H-101,1,charge,363552.212,6591846.715,199.937,182.796,17.141,ANFO,0.8,229.0,5.06,5.07,12.08,12.07,398.107,397.668,23.2,-0.11,As charged
12,102,12-H-102,1,charge,363552.559,6591854.264,199.965,183.423,16.542,ANFO,0.8,229.0,4.51,4.61,12.04,11.94,396.578,393.256,23.773,-0.84,As charged
12,103,12-H-103,1,charge,363553.103,6591862.494,200.04,183.997,16.043,ANFO,0.8,229.0,5.22,5.84,10.82,10.21,356.652,336.274,20.961,-5.71,As charged
12,104,12-H-104,1,charge,363553.138,6591870.246,200.03,183.557,16.473,ANFO,0.8,229.0,5.06,4.74,11.41,11.73,375.912,386.489,23.462,2.81,As charged
12,105,12-H-105,1,charge,363553.238,6591878.358,199.971,183.465,16.506,ANFO,0.8,229.0,4.88,5.18,11.63,11.32,383.228,373.127,22.606,-2.64,As charged
12,106,12-H-106,1,charge,363552.915,6591885.914,199.979,183.111,16.868,ANFO,0.8,229.0,5.09,4.99,11.78,11.88,388.204,391.325,23.199,0.8,As charged
12,107,12-H-107,1,charge,363553.705,6591894.167,200.097,184.632,15.465,ANFO,0.8,229.0,4.79,4.55,10.68,10.91,351.778,359.523,23.248,2.2,As charged
12,108,12-H-108,1,charge,363554.059,6591902.26,200.105,184.362,15.743,ANFO,0.8,229.0,4.98,4.7,10.76,11.05,354.666,363.999,23.121,2.63,As charged
12,109,12-H-109,1,charge,363559.034,6591833.886,199.91,183.811,16.099,ANFO,0.8,229.0,5.04,6.42,11.06,9.68,364.431,319.004,19.815,-12.47,Undercharged - review
12,110,12-H-110,1,charge,363558.825,6591841.916,199.85,183.626,16.224,ANFO,0.8,229.0,4.83,4.04,11.39,12.19,375.43,401.544,24.75,6.96,Minor variance
12,111,12-H-111,1,charge,363559.107,6591849.702,200.003,183.966,16.037,ANFO,0.8,229.0,4.86,5.31,11.18,10.72,368.294,353.37,22.035,-4.05,As charged
12,112,12-H-112,1,charge,363560.136,6591858.163,200.043,183.507,16.536,ANFO,0.8,229.0,4.78,4.61,11.76,11.92,387.353,392.919,23.761,1.44,As charged
12,113,12-H-113,1,charge,363559.789,6591866.25,199.978,183.974,16.004,ANFO,0.8,229.0,4.7,4.42,11.31,11.58,372.598,381.659,23.848,2.43,As charged
12,114,12-H-114,1,charge,363560.197,6591873.952,200.056,184.835,15.221,ANFO,0.8,229.0,4.32,4.73,10.91,10.49,359.319,345.78,22.717,-3.77,As charged
12,115,12-H-115,1,charge,363560.057,6591882.196,200.042,183.908,16.134,ANFO,0.8,229.0,4.79,3.97,11.35,12.16,373.935,400.77,24.84,7.18,Minor variance
12,116,12-H-116,1,charge,363560.634,6591889.775,199.973,183.618,16.355,ANFO,0.8,229.0,4.57,5.25,11.79,11.1,388.453,365.811,22.367,-5.83,As charged
12,117,12-H-117,1,charge,363560.716,6591898.032,199.994,184.254,15.74,ANFO,0.8,229.0,4.64,5.08,11.1,10.66,365.831,351.253,22.316,-3.98,As charged
12,118,12-H-118,1,charge,363560.855,6591905.734,200.032,184.046,15.986,ANFO,0.8,229.0,4.64,4.66,11.35,11.33,373.93,373.282,23.351,-0.17,As charged
12,119,12-H-119,1,charge,363565.812,6591837.852,200.009,183.682,16.327,ANFO,0.8,229.0,4.88,3.98,11.45,12.35,377.227,406.927,24.924,7.87,Minor variance
12,120,12-H-120,1,charge,363565.833,6591846.268,200.021,183.587,16.434,ANFO,0.8,229.0,4.6,4.44,11.84,11.99,390.027,395.186,24.047,1.32,As charged
12,121,12-H-121,1,charge,363566.382,6591853.905,199.976,183.915,16.061,ANFO,0.8,229.0,4.94,6.15,11.12,9.91,366.545,326.402,20.323,-10.95,Minor variance
12,122,12-H-122,1,charge,363567.225,6591862.019,199.966,186.429,13.537,ANFO,0.8,229.0,3.71,2.62,9.82,10.91,323.665,359.559,26.561,11.09,Over design - review
12,123,12-H-123,1,charge,363566.775,6591869.578,200.03,183.617,16.413,ANFO,0.8,229.0,4.97,4.3,11.44,12.11,377.031,399.117,24.317,5.86,As charged
12,124,12-H-124,1,charge,363567.059,6591877.908,200.038,184.237,15.801,ANFO,0.8,229.0,4.55,3.94,11.25,11.86,370.63,390.792,24.732,5.44,As charged
12,125,12-H-125,1,charge,363567.248,6591885.544,199.993,183.376,16.617,ANFO,0.8,229.0,4.72,4.85,11.89,11.77,391.859,387.869,23.342,-1.02,As charged
12,126,12-H-126,1,charge,363567.883,6591893.702,200.127,183.706,16.421,ANFO,0.8,229.0,5.34,5.17,11.08,11.25,365.143,370.763,22.579,1.54,As charged
12,127,12-H-127,1,charge,363568.279,6591902.201,199.959,185.079,14.88,ANFO,0.8,229.0,4.57,4.81,10.31,10.07,339.717,331.895,22.305,-2.3,As charged
