pattern_number,hole_number,hole_id,deck,deck_type,actual_x,actual_y,actual_collar_rl,actual_toe_rl,actual_hole_length_m,explosive_product,explosive_density_gcc,hole_diameter_mm,design_stemming_m,actual_stemming_m,design_explosive_column_m,actual_explosive_column_m,design_explosive_kg,actual_explosive_kg,charge_factor_kg_per_m,charge_variance_pct,charge_status
14,25,14-H-025,1,charge,363427.182,6591847.106,199.967,183.875,16.092,ANFO,0.8,229.0,4.45,3.91,11.64,12.19,383.481,401.525,24.952,4.71,As charged
14,26,14-H-026,1,charge,363433.786,6591852.161,199.969,184.233,15.736,ANFO,0.8,229.0,4.63,4.46,11.11,11.28,365.968,371.59,23.614,1.54,As charged
14,27,14-H-027,1,charge,363439.795,6591856.374,200.018,183.645,16.373,ANFO,0.8,229.0,4.39,4.22,11.98,12.15,394.763,400.391,24.454,1.43,As charged
14,28,14-H-028,1,charge,363446.61,6591861.053,200.07,183.879,16.191,ANFO,0.8,229.0,4.83,3.68,11.36,12.51,374.247,412.152,25.456,10.13,Over design - review
14,29,14-H-029,1,charge,363452.955,6591865.836,200.02,183.791,16.229,ANFO,0.8,229.0,4.9,4.67,11.33,11.56,373.414,380.785,23.463,1.97,As charged
14,30,14-H-030,1,charge,363401.882,6591820.585,200.028,184.727,15.301,ANFO,0.8,229.0,4.37,4.11,10.93,11.19,360.07,368.623,24.091,2.38,As charged
14,31,14-H-031,1,charge,363408.439,6591824.813,199.97,184.153,15.817,ANFO,0.8,229.0,4.48,4.3,11.34,11.52,373.531,379.623,24.001,1.63,As charged
14,32,14-H-032,1,charge,363415.054,6591829.844,200.042,183.528,16.514,ANFO,0.8,229.0,5.17,4.81,11.35,11.7,373.815,385.567,23.348,3.14,As charged
14,33,14-H-033,1,charge,363421.895,6591833.557,200.013,183.64,16.373,ANFO,0.8,229.0,4.47,4.92,11.91,11.45,392.302,377.301,23.044,-3.82,As charged
14,34,14-H-034,1,charge,363427.538,6591838.77,200.077,184.012,16.065,ANFO,0.8,229.0,4.93,4.65,11.14,11.41,367.053,376.04,23.407,2.45,As charged
14,35,14-H-035,1,charge,363434.174,6591843.596,199.938,183.885,16.053,ANFO,0.8,229.0,4.55,5.14,11.51,10.91,379.183,359.433,22.39,-5.21,As charged
14,36,14-H-036,1,charge,363440.692,6591848.826,199.996,183.583,16.413,ANFO,0.8,229.0,4.77,4.54,11.64,11.88,383.562,391.277,23.839,2.01,As charged
14,37,14-H-037,1,charge,363447.585,6591853.099,199.942,183.742,16.2,ANFO,0.8,229.0,5.07,4.75,11.13,11.45,366.765,377.137,23.28,2.83,As charged
14,38,14-H-038,1,charge,363453.963,6591857.932,199.957,183.505,16.452,ANFO,0.8,229.0,5.09,5.02,11.36,11.43,374.212,376.529,22.887,0.62,As charged
14,39,14-H-039,1,charge,363403.123,6591812.561,199.993,183.517,16.476,ANFO,0.8,229.0,4.99,4.81,11.49,11.67,378.528,384.403,23.331,1.55,As charged
14,40,14-H-040,1,charge,363409.223,6591817.495,199.915,183.785,16.13,ANFO,0.8,229.0,4.98,5.43,11.15,10.7,367.462,352.57,21.858,-4.05,As charged
14,41,14-H-041,1,charge,363415.998,6591821.64,200.008,184.498,15.51,ANFO,0.8,229.0,5.05,5.18,10.46,10.33,344.599,340.351,21.944,-1.23,As charged
14,42,14-H-042,1,charge,363422.172,6591826.308,200.033,183.237,16.796,ANFO,0.8,229.0,5.14,4.38,11.65,12.41,383.942,409.061,24.355,6.54,Minor variance
14,43,14-H-043,1,charge,363429.004,6591831.054,200.002,183.618,16.384,ANFO,0.8,229.0,4.4,5.15,11.98,11.23,394.755,370.088,22.588,-6.25,Minor variance
14,44,14-H-044,1,charge,363435.295,6591835.732,200.07,182.557,17.513,ANFO,0.8,229.0,5.4,3.99,12.12,13.53,399.234,445.742,25.452,11.65,Over design - review
14,45,14-H-045,1,charge,363442.063,6591839.982,200.099,182.418,17.681,ANFO,0.8,229.0,5.6,5.84,12.08,11.84,398.065,390.042,22.06,-2.02,As charged
14,46,14-H-046,1,charge,363448.362,6591845.358,199.976,183.13,16.846,ANFO,0.8,229.0,4.97,5.36,11.87,11.49,391.175,378.509,22.469,-3.24,As charged
14,47,14-H-047,1,charge,363455.149,6591849.71,199.933,184.605,15.328,ANFO,0.8,229.0,4.5,4.98,10.83,10.35,356.934,341.123,22.255,-4.43,As charged
14,48,14-H-048,1,charge,363404.054,6591804.019,199.935,182.684,17.251,ANFO,0.8,229.0,5.55,5.91,11.7,11.35,385.525,373.823,21.67,-3.04,As charged
14,49,14-H-049,1,charge,363410.19,6591808.884,199.974,183.855,16.119,ANFO,0.8,229.0,5.08,5.24,11.04,10.88,363.763,358.392,22.234,-1.48,As charged
14,50,14-H-050,1,charge,363416.497,6591813.9,200.009,184.063,15.946,ANFO,0.8,229.0,4.54,4.4,11.41,11.54,375.877,380.281,23.848,1.17,As charged
14,51,14-H-051,1,charge,363423.059,6591818.454,199.862,183.16,16.702,ANFO,0.8,229.0,5.15,5.46,11.55,11.24,380.732,370.452,22.18,-2.7,As charged
14,52,14-H-052,1,charge,363429.89,6591823.289,200.057,182.594,17.463,ANFO,0.8,229.0,5.18,5.9,12.29,11.56,404.805,380.866,21.81,-5.91,As charged
14,53,14-H-053,1,charge,363436.073,6591827.892,200.029,183.823,16.206,ANFO,0.8,229.0,4.82,4.89,11.38,11.31,375.092,372.72,22.999,-0.63,As charged
14,54,14-H-054,1,charge,363442.803,6591832.94,199.879,183.818,16.061,ANFO,0.8,229.0,5.05,5.9,11.01,10.16,362.868,334.658,20.837,-7.77,Minor variance
14,55,14-H-055,1,charge,363449.301,6591836.994,199.982,184.016,15.966,ANFO,0.8,229.0,4.72,5.51,11.24,10.45,370.434,344.424,21.572,-7.02,Minor variance
14,56,14-H-056,1,charge,363455.546,6591841.781,200.059,183.293,16.766,ANFO,0.8,229.0,5.6,5.52,11.17,11.25,367.916,370.671,22.108,0.75,As charged
14,57,14-H-057,1,charge,363410.799,6591800.931,200.037,183.702,16.335,ANFO,0.8,229.0,5.18,5.62,11.16,10.71,367.648,352.967,21.608,-3.99,As charged
14,58,14-H-058,1,charge,363417.906,6591805.722,199.924,183.533,16.391,ANFO,0.8,229.0,4.76,5.28,11.63,11.11,383.215,366.164,22.339,-4.45,As charged
14,59,14-H-059,1,charge,363423.683,6591810.368,199.905,184.093,15.812,ANFO,0.8,229.0,5.02,4.83,10.79,10.98,355.669,361.902,22.888,1.75,As charged
14,60,14-H-060,1,charge,363430.432,6591815.067,200.03,183.586,16.444,ANFO,0.8,229.0,5.09,5.58,11.35,10.87,374.129,358.03,21.773,-4.3,As charged
14,61,14-H-061,1,charge,363437.212,6591819.798,200.048,181.882,18.166,ANFO,0.8,229.0,5.44,5.6,12.73,12.57,419.371,414.03,22.791,-1.27,As charged
14,62,14-H-062,1,charge,363443.31,6591824.991,200.019,184.279,15.74,ANFO,0.8,229.0,4.87,4.77,10.87,10.97,358.25,361.53,22.969,0.92,As charged
14,63,14-H-063,1,charge,363449.581,6591828.828,199.915,183.852,16.063,ANFO,0.8,229.0,5.01,5.38,11.06,10.68,364.27,351.941,21.91,-3.38,As charged
14,64,14-H-064,1,charge,363424.528,6591802.352,200.04,182.479,17.561,ANFO,0.8,229.0,5.34,5.74,12.22,11.82,402.741,389.506,22.18,-3.29,As charged
14,65,14-H-065,1,charge,363431.236,6591806.909,200.059,183.914,16.145,ANFO,0.8,229.0,4.66,6.64,11.48,9.51,378.342,313.256,19.403,-17.2,Undercharged - review
14,66,14-H-066,1,charge,363438.125,6591811.526,199.942,183.908,16.034,ANFO,0.8,229.0,4.83,4.26,11.21,11.78,369.22,387.99,24.198,5.08,As charged
14,67,14-H-067,1,charge,363444.385,6591817.171,200.036,183.579,16.457,ANFO,0.8,229.0,5.02,5.77,11.44,10.69,376.924,352.168,21.399,-6.57,Minor variance
14,68,14-H-068,1,charge,363450.503,6591820.064,199.921,183.726,16.195,ANFO,0.8,229.0,5.14,5.11,11.05,11.09,364.236,365.273,22.555,0.28,As charged
14,69,14-H-069,1,charge,363431.949,6591798.845,199.937,184.493,15.444,ANFO,0.8,229.0,4.23,4.58,11.22,10.86,369.636,357.911,23.175,-3.17,As charged
14,70,14-H-070,1,charge,363438.679,6591803.583,199.962,182.966,16.996,ANFO,0.8,229.0,4.99,5.67,12.01,11.33,395.572,373.341,21.966,-5.62,As charged
14,71,14-H-071,1,charge,363445.31,6591808.486,200.014,183.261,16.753,ANFO,0.8,229.0,4.69,6.86,12.06,9.89,397.344,326.02,19.46,-17.95,Undercharged - review
14,72,14-H-072,1,charge,363452.258,6591813.632,200.017,183.719,16.298,ANFO,0.8,229.0,4.89,5.11,11.41,11.18,375.837,368.477,22.609,-1.96,As charged
14,73,14-H-073,1,charge,363439.725,6591795.536,200.01,183.448,16.562,ANFO,0.8,229.0,4.9,4.11,11.67,12.45,384.375,410.346,24.776,6.76,Minor variance
14,74,14-H-074,1,charge,363446.129,6591800.421,199.966,183.5,16.466,ANFO,0.8,229.0,4.84,4.62,11.62,11.85,382.946,390.462,23.713,1.96,As charged
14,75,14-H-075,1,charge,363452.821,6591805.284,199.931,183.838,16.093,ANFO,0.8,229.0,4.73,4.4,11.36,11.69,374.351,385.152,23.933,2.89,As charged
14,76,14-H-ADD-001,1,charge,363449.333,6591795.239,199.956,184.04,15.916,ANFO,0.8,165.0,4.82,4.66,11.1,11.26,189.867,192.571,12.099,1.42,As charged
