pattern_number,hole_number,hole_id,deck,deck_type,actual_x,actual_y,actual_collar_rl,actual_toe_rl,actual_hole_length_m,explosive_product,explosive_density_gcc,hole_diameter_mm,design_stemming_m,actual_stemming_m,design_explosive_column_m,actual_explosive_column_m,design_explosive_kg,actual_explosive_kg,charge_factor_kg_per_m,charge_variance_pct,charge_status
5,12,5-H-012,1,charge,363450.688,6591725.965,200.046,184.508,15.538,ANFO,0.8,229.0,4.44,4.85,11.1,10.68,365.742,352.015,22.655,-3.75,As charged
5,13,5-H-013,1,charge,363494.67,6591719.111,200.046,183.61,16.436,ANFO,0.8,229.0,4.62,4.47,11.81,11.97,389.27,394.404,23.996,1.32,As charged
5,14,5-H-014,1,charge,363487.332,6591721.866,199.98,183.316,16.664,ANFO,0.8,229.0,5.6,6.27,11.06,10.39,364.555,342.409,20.548,-6.07,Minor variance
5,15,5-H-015,1,charge,363479.328,6591724.457,199.934,183.697,16.237,ANFO,0.8,229.0,4.98,4.9,11.26,11.34,371.076,373.615,23.01,0.68,As charged
5,16,5-H-016,1,charge,363472.344,6591727.015,200.02,183.146,16.874,ANFO,0.8,229.0,5.11,3.68,11.76,13.19,387.529,434.646,25.758,12.16,Over design - review
5,17,5-H-017,1,charge,363464.655,6591729.518,199.955,183.718,16.237,ANFO,0.8,229.0,4.54,4.98,11.7,11.26,385.448,370.927,22.845,-3.77,As charged
5,18,5-H-018,1,charge,363456.701,6591732.3,199.966,185.48,14.486,ANFO,0.8,229.0,4.43,4.91,10.06,9.58,331.397,315.644,21.79,-4.75,As charged
5,19,5-H-019,1,charge,363493.125,6591726.965,199.98,184.37,15.61,ANFO,0.8,229.0,4.63,5.05,10.98,10.56,361.725,347.894,22.287,-3.82,As charged
5,21,5-H-021,1,charge,363477.903,6591732.38,200.06,183.642,16.418,ANFO,0.8,229.0,5.4,5.46,11.02,10.95,363.069,360.912,21.983,-0.59,As charged
5,22,5-H-022,1,charge,363470.763,6591734.165,199.973,183.954,16.019,ANFO,0.8,229.0,4.63,4.23,11.39,11.79,375.21,388.406,24.247,3.52,As charged
5,23,5-H-023,1,charge,363462.91,6591737.314,200.014,184.3,15.714,ANFO,0.8,229.0,4.99,5.62,10.72,10.09,353.384,332.484,21.158,-5.91,As charged
5,24,5-H-024,1,charge,363455.205,6591739.367,200.007,183.495,16.512,ANFO,0.8,229.0,4.53,4.69,11.99,11.82,394.93,389.387,23.582,-1.4,As charged
5,25,5-H-025,1,charge,363491.656,6591734.823,199.984,184.485,15.499,ANFO,0.8,229.0,4.37,4.69,11.13,10.81,366.759,356.184,22.981,-2.88,As charged
5,26,5-H-026,1,charge,363483.776,6591737.599,200.001,184.04,15.961,ANFO,0.8,229.0,4.77,4.96,11.2,11.01,368.9,362.627,22.72,-1.7,As charged
5,27,5-H-027,1,charge,363476.356,6591739.938,199.92,183.638,16.282,ANFO,0.8,229.0,5.2,4.49,11.09,11.79,365.304,388.583,23.866,6.37,Minor variance
5,28,5-H-028,1,charge,363468.823,6591743.74,199.931,182.721,17.21,ANFO,0.8,229.0,5.33,4.98,11.88,12.23,391.321,402.844,23.408,2.94,As charged
5,29,5-H-029,1,charge,363461.472,6591744.94,200.017,183.421,16.596,ANFO,0.8,229.0,4.88,4.26,11.72,12.34,386.11,406.517,24.495,5.29,As charged
5,30,5-H-030,1,charge,363453.667,6591747.897,199.949,183.962,15.987,ANFO,0.8,229.0,5.21,5.7,10.77,10.29,354.939,338.979,21.203,-4.5,As charged
5,31,5-H-031,1,charge,363497.694,6591740.466,200.038,183.703,16.335,ANFO,0.8,229.0,5.17,4.72,11.17,11.62,367.886,382.788,23.434,4.05,As charged
5,32,5-H-032,1,charge,363490.039,6591742.704,200.029,183.573,16.456,ANFO,0.8,229.0,4.61,4.09,11.85,12.37,390.35,407.553,24.766,4.41,As charged
5,33,5-H-033,1,charge,363482.456,6591745.555,199.957,183.251,16.706,ANFO,0.8,229.0,4.99,6.9,11.72,9.81,386.138,323.194,19.346,-16.3,Undercharged - review
5,34,5-H-034,1,charge,363474.447,6591748.116,199.927,184.154,15.773,ANFO,0.8,229.0,4.39,4.14,11.38,11.64,375.128,383.434,24.31,2.21,As charged
5,35,5-H-035,1,charge,363467.051,6591750.883,199.976,183.661,16.315,ANFO,0.8,229.0,4.43,2.66,11.88,13.66,391.583,449.979,27.581,14.91,Over design - review
5,36,5-H-036,1,charge,363458.689,6591752.75,199.938,183.176,16.762,ANFO,0.8,229.0,4.78,3.52,11.98,13.24,394.711,436.232,26.025,10.52,Over design - review
5,38,5-H-038,1,charge,363495.807,6591748.517,200.101,184.111,15.99,ANFO,0.8,229.0,5.0,3.93,10.99,12.06,362.153,397.414,24.854,9.74,Minor variance
5,39,5-H-039,1,charge,363488.287,6591751.169,200.054,183.703,16.351,ANFO,0.8,229.0,5.21,4.81,11.14,11.55,367.137,380.415,23.266,3.62,As charged
5,40,5-H-040,1,charge,363481.043,6591753.401,199.966,183.767,16.199,ANFO,0.8,229.0,4.88,4.89,11.32,11.31,372.988,372.591,23.001,-0.11,As charged
5,41,5-H-041,1,charge,363473.503,6591756.067,200.093,183.628,16.465,ANFO,0.8,229.0,4.89,4.96,11.58,11.51,381.518,379.108,23.025,-0.63,As charged
5,42,5-H-042,1,charge,363465.802,6591758.32,199.966,183.583,16.383,ANFO,0.8,229.0,5.13,4.5,11.25,11.88,370.715,391.525,23.898,5.61,As charged
5,43,5-H-043,1,charge,363457.636,6591760.708,199.987,183.692,16.295,ANFO,0.8,229.0,4.89,4.24,11.41,12.05,375.906,397.076,24.368,5.63,As charged
5,44,5-H-044,1,charge,363494.355,6591756.013,199.951,183.433,16.518,ANFO,0.8,229.0,5.09,5.82,11.43,10.7,376.609,352.613,21.347,-6.37,Minor variance
5,45,5-H-045,1,charge,363486.365,6591758.817,199.981,183.894,16.087,ANFO,0.8,229.0,5.0,5.19,11.09,10.89,365.34,358.913,22.311,-1.76,As charged
5,46,5-H-046,1,charge,363479.245,6591761.672,199.953,183.872,16.081,ANFO,0.8,229.0,4.93,4.79,11.15,11.29,367.543,371.971,23.131,1.2,As charged
5,47,5-H-047,1,charge,363471.768,6591763.649,200.118,185.433,14.685,ANFO,0.8,229.0,4.68,4.77,10.0,9.92,329.528,326.697,22.247,-0.86,As charged
5,48,5-H-048,1,charge,363464.086,6591766.364,200.054,183.404,16.65,ANFO,0.8,229.0,5.19,4.49,11.46,12.16,377.528,400.813,24.073,6.17,Minor variance
5,49,5-H-049,1,charge,363456.051,6591768.675,199.994,183.402,16.592,ANFO,0.8,229.0,4.97,4.86,11.63,11.73,383.093,386.42,23.29,0.87,As charged
5,50,5-H-050,1,charge,363500.6,6591761.955,199.973,182.604,17.369,ANFO,0.8,229.0,5.04,4.31,12.33,13.06,406.137,430.407,24.78,5.98,As charged
5,51,5-H-051,1,charge,363492.879,6591764.367,200.083,184.081,16.002,ANFO,0.8,229.0,4.87,4.21,11.13,11.79,366.819,388.427,24.274,5.89,As charged
5,52,5-H-052,1,charge,363485.405,6591766.667,200.0,183.44,16.56,ANFO,0.8,229.0,4.77,4.46,11.79,12.1,388.616,398.708,24.077,2.6,As charged
5,54,5-H-054,1,charge,363470.221,6591771.014,200.005,183.547,16.458,ANFO,0.8,229.0,4.64,4.38,11.82,12.08,389.396,397.953,24.18,2.2,As charged
5,55,5-H-055,1,charge,363462.164,6591774.098,199.914,184.193,15.721,ANFO,0.8,229.0,4.97,4.54,10.75,11.18,354.152,368.532,23.442,4.06,As charged
5,56,5-H-056,1,charge,363454.863,6591777.205,200.051,183.787,16.264,ANFO,0.8,229.0,4.98,4.85,11.29,11.42,371.841,376.211,23.132,1.18,As charged
5,57,5-H-057,1,charge,363498.569,6591769.625,200.002,184.206,15.796,ANFO,0.8,229.0,4.81,4.84,10.98,10.96,361.866,361.129,22.862,-0.2,As charged
5,58,5-H-058,1,charge,363491.069,6591771.948,199.983,183.05,16.933,ANFO,0.8,229.0,5.13,4.97,11.81,11.97,389.048,394.264,23.284,1.34,As charged
5,59,5-H-059,1,charge,363483.96,6591774.323,199.726,184.076,15.65,ANFO,0.8,229.0,4.82,3.77,10.83,11.88,356.786,391.577,25.021,9.75,Minor variance
5,60,5-H-060,1,charge,363476.143,6591777.221,200.013,184.141,15.872,ANFO,0.8,229.0,4.67,4.24,11.21,11.63,369.261,383.243,24.146,3.79,As charged
5,61,5-H-061,1,charge,363468.332,6591779.466,199.948,184.616,15.332,ANFO,0.8,229.0,4.17,3.77,11.16,11.56,367.735,380.856,24.841,3.57,As charged
5,62,5-H-062,1,charge,363460.775,6591782.275,200.025,183.423,16.602,ANFO,0.8,229.0,5.33,5.02,11.28,11.59,371.549,381.762,22.995,2.75,As charged
5,63,5-H-063,1,charge,363497.139,6591777.522,199.996,183.841,16.155,ANFO,0.8,229.0,5.05,4.61,11.1,11.55,365.852,380.526,23.555,4.01,As charged
5,64,5-H-064,1,charge,363489.433,6591779.961,199.998,183.258,16.74,ANFO,0.8,229.0,4.78,4.17,11.96,12.57,394.126,414.314,24.75,5.12,As charged
5,65,5-H-065,1,charge,363482.849,6591781.807,200.03,183.984,16.046,ANFO,0.8,229.0,5.24,5.94,10.8,10.11,355.97,333.063,20.757,-6.44,Minor variance
5,66,5-H-066,1,charge,363474.628,6591785.199,199.958,184.319,15.639,ANFO,0.8,229.0,4.94,4.69,10.7,10.95,352.477,360.88,23.076,2.38,As charged
5,67,5-H-067,1,charge,363466.694,6591787.031,199.875,183.551,16.324,ANFO,0.8,229.0,5.48,5.15,10.85,11.17,357.396,368.14,22.552,3.01,As charged
5,68,5-H-068,1,charge,363459.282,6591789.648,199.867,183.465,16.402,ANFO,0.8,229.0,5.22,4.7,11.18,11.7,368.53,385.494,23.503,4.6,As charged
5,69,5-H-ADD-001,1,charge,363477.634,6591768.53,199.971,183.997,15.974,ANFO,0.8,165.0,4.74,3.14,11.23,12.83,192.156,219.54,13.744,14.25,Over design - review
