timestamp,date,shift,tph,power_kw,util,css_mm,pattern_id,notes
2026-06-08T18:00:00,2026-06-08,N,4035.8,1677.8,96.0,130.0,A185-001-25,A-185-08-25 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-11T20:00:00,2026-06-11,N,4067.6,1678.6,93.1,130.0,A185-001-25,A-185-08-25 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-11T21:00:00,2026-06-11,N,4353.7,1651.7,91.7,130.0,A185-001-25,A-185-08-25 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-11T22:00:00,2026-06-11,N,4674.1,1879.9,85.7,130.0,A185-001-25,A-185-08-25 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-11T23:00:00,2026-06-11,N,4148.0,1554.4,86.2,130.0,A185-001-25,A-185-08-25 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-12T00:00:00,2026-06-12,N,4014.2,1569.3,90.6,130.0,A185-001-25,A-185-08-25 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-12T01:00:00,2026-06-12,N,4107.8,1627.2,89.0,130.0,A185-001-25,A-185-08-25 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-12T02:00:00,2026-06-12,N,4379.5,1626.2,91.3,130.0,A185-001-25,A-185-08-25 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-12T03:00:00,2026-06-12,N,4480.3,1857.4,92.5,130.0,A185-001-25,A-185-08-25 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-12T04:00:00,2026-06-12,N,4057.4,1619.1,87.3,130.0,A185-001-25,A-185-08-25 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-12T05:00:00,2026-06-12,N,4085.0,1553.0,84.2,130.0,A185-001-25,A-185-08-25 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-12T06:00:00,2026-06-12,D,4236.2,1681.6,88.3,130.0,A185-001-25,A-185-08-25 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-12T07:00:00,2026-06-12,D,4057.4,1615.8,97.3,130.0,A185-001-25,A-185-08-25 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-12T08:00:00,2026-06-12,D,4645.9,1852.0,90.1,130.0,A185-001-25,A-185-08-25 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-12T09:00:00,2026-06-12,D,4771.2,2006.4,90.6,130.0,A185-001-25,A-185-08-25 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-12T10:00:00,2026-06-12,D,4482.7,1780.2,83.1,130.0,A185-001-25,A-185-08-25 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-12T11:00:00,2026-06-12,D,4105.4,1737.2,93.4,130.0,A185-001-25,A-185-08-25 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-12T12:00:00,2026-06-12,D,3759.9,1604.3,86.9,130.0,A185-001-25,A-185-08-25 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-12T13:00:00,2026-06-12,D,4389.7,1856.8,89.1,130.0,A185-001-25,A-185-08-25 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-12T14:00:00,2026-06-12,D,4263.8,1636.2,89.0,130.0,A185-001-25,A-185-08-25 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-12T15:00:00,2026-06-12,D,4668.1,1840.5,91.5,130.0,A185-001-25,A-185-08-25 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-12T16:00:00,2026-06-12,D,4749.0,1781.5,85.6,130.0,A185-001-25,A-185-08-25 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-12T17:00:00,2026-06-12,D,4553.5,1878.3,90.6,130.0,A185-001-25,A-185-08-25 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-12T18:00:00,2026-06-12,N,4475.5,1822.9,86.9,130.0,A185-001-25,A-185-08-25 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-12T19:00:00,2026-06-12,N,4347.7,1681.5,84.4,130.0,A185-001-25,A-185-08-25 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-12T20:00:00,2026-06-12,N,4028.0,1524.9,87.4,130.0,A185-001-25,A-185-08-25 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-06-12T21:00:00,2026-06-12,N,4049.6,1338.3,28.0,130.0,A185-001-25,A-185-08-25 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
