timestamp,date,shift,tph,power_kw,util,css_mm,pattern_id,notes
2025-10-24T19:00:00,2025-10-24,N,3897.3,1636.4,95.1,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-25T15:00:00,2025-10-25,D,4084.4,1626.2,80.3,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-25T16:00:00,2025-10-25,D,4171.4,1822.3,87.9,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-25T17:00:00,2025-10-25,D,4344.1,1921.2,95.3,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-25T18:00:00,2025-10-25,N,4170.2,1917.2,87.8,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-25T19:00:00,2025-10-25,N,4107.2,1671.2,91.3,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-25T20:00:00,2025-10-25,N,4385.5,1859.7,95.7,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-25T21:00:00,2025-10-25,N,4013.6,1879.2,90.1,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-25T22:00:00,2025-10-25,N,4050.2,1704.6,85.7,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-25T23:00:00,2025-10-25,N,4073.0,1795.8,88.1,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-26T00:00:00,2025-10-26,N,4101.8,1837.1,89.7,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-26T01:00:00,2025-10-26,N,4032.8,1620.6,86.0,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-26T02:00:00,2025-10-26,N,4184.6,1912.2,85.7,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-26T03:00:00,2025-10-26,N,4152.8,1748.0,87.5,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-26T04:00:00,2025-10-26,N,3850.5,1721.4,93.7,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-26T05:00:00,2025-10-26,N,3934.4,1678.8,93.9,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-26T06:00:00,2025-10-26,D,4048.4,1721.4,89.8,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-26T07:00:00,2025-10-26,D,3878.7,1779.8,94.7,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-26T08:00:00,2025-10-26,D,4137.8,1854.0,92.3,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-26T09:00:00,2025-10-26,D,4188.8,1830.5,78.4,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-26T10:00:00,2025-10-26,D,4203.2,1840.8,90.4,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-26T11:00:00,2025-10-26,D,4405.3,1796.3,86.5,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-26T12:00:00,2025-10-26,D,4323.7,1773.6,87.2,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-26T13:00:00,2025-10-26,D,4184.0,1852.4,90.1,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-26T14:00:00,2025-10-26,D,3821.1,1599.9,91.6,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-26T15:00:00,2025-10-26,D,3875.1,1863.4,89.9,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-26T16:00:00,2025-10-26,D,3620.7,1751.6,96.1,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-26T17:00:00,2025-10-26,D,3743.7,1475.5,72.8,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-26T18:00:00,2025-10-26,N,3956.6,1802.6,90.7,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-26T19:00:00,2025-10-26,N,3549.9,1526.0,88.7,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-26T20:00:00,2025-10-26,N,3634.5,1570.8,93.4,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-26T21:00:00,2025-10-26,N,3867.3,1614.2,86.1,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-26T22:00:00,2025-10-26,N,3663.3,1595.9,85.4,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-26T23:00:00,2025-10-26,N,3418.0,1649.1,93.5,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-27T00:00:00,2025-10-27,N,3620.7,1650.3,92.4,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-27T01:00:00,2025-10-27,N,3738.3,1628.9,91.4,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-27T02:00:00,2025-10-27,N,3951.2,1757.2,85.4,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-27T03:00:00,2025-10-27,N,3831.9,1639.1,88.0,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-27T04:00:00,2025-10-27,N,3867.9,1692.2,94.1,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-27T05:00:00,2025-10-27,N,3978.8,1799.9,91.6,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-27T06:00:00,2025-10-27,D,3761.1,1694.7,95.5,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-27T07:00:00,2025-10-27,D,3567.9,1678.3,96.8,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-27T08:00:00,2025-10-27,D,3914.6,1783.1,87.3,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-27T09:00:00,2025-10-27,D,3631.5,1636.8,93.4,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-27T10:00:00,2025-10-27,D,3948.2,1652.3,89.7,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-27T11:00:00,2025-10-27,D,3630.3,1684.6,88.4,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-27T12:00:00,2025-10-27,D,3953.6,1664.2,91.3,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-27T13:00:00,2025-10-27,D,4019.0,1832.6,97.6,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-27T14:00:00,2025-10-27,D,4194.2,1868.5,84.8,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-27T15:00:00,2025-10-27,D,4243.4,1883.2,95.9,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-27T16:00:00,2025-10-27,D,3851.1,1562.1,91.9,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-27T17:00:00,2025-10-27,D,4202.6,1814.3,92.3,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-27T18:00:00,2025-10-27,N,3978.8,1783.1,90.1,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-27T19:00:00,2025-10-27,N,4053.8,1699.1,86.8,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-27T20:00:00,2025-10-27,N,4169.0,1781.7,92.2,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-27T21:00:00,2025-10-27,N,4149.2,1783.5,84.9,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-27T22:00:00,2025-10-27,N,3950.6,1794.0,92.6,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-27T23:00:00,2025-10-27,N,4178.0,1828.8,86.9,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-28T00:00:00,2025-10-28,N,3725.7,1638.0,90.7,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-28T01:00:00,2025-10-28,N,3816.9,1645.4,91.4,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-28T02:00:00,2025-10-28,N,3666.3,1629.5,83.6,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-28T03:00:00,2025-10-28,N,4214.6,1851.5,88.4,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-28T04:00:00,2025-10-28,N,4108.4,1660.3,75.8,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-28T05:00:00,2025-10-28,N,4474.9,2045.4,90.5,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-28T06:00:00,2025-10-28,D,4649.5,1919.5,87.4,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-28T07:00:00,2025-10-28,D,4425.7,1970.7,85.3,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-28T08:00:00,2025-10-28,D,4397.5,1947.7,84.1,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-28T09:00:00,2025-10-28,D,4607.5,2078.4,83.9,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-28T10:00:00,2025-10-28,D,4259.6,1953.6,86.2,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-28T11:00:00,2025-10-28,D,4047.2,1798.4,82.2,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-28T12:00:00,2025-10-28,D,3933.2,1682.0,87.3,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-28T13:00:00,2025-10-28,D,3827.7,1750.9,90.8,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-28T14:00:00,2025-10-28,D,3618.9,1575.7,92.7,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-28T15:00:00,2025-10-28,D,3525.3,1632.9,92.4,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-28T16:00:00,2025-10-28,D,3627.9,1618.1,93.7,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-28T17:00:00,2025-10-28,D,3585.3,1537.6,94.9,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-28T18:00:00,2025-10-28,N,3510.3,1562.1,87.7,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-28T19:00:00,2025-10-28,N,3547.5,1543.9,88.1,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-28T20:00:00,2025-10-28,N,3667.5,1558.4,88.7,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-28T21:00:00,2025-10-28,N,3202.6,1310.2,86.9,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-28T22:00:00,2025-10-28,N,3473.8,1469.1,90.6,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-28T23:00:00,2025-10-28,N,3464.8,1506.7,93.2,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-29T00:00:00,2025-10-29,N,3675.3,1656.6,91.4,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-29T01:00:00,2025-10-29,N,3529.5,1443.0,72.6,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-29T02:00:00,2025-10-29,N,3451.6,1372.0,95.3,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-29T03:00:00,2025-10-29,N,3599.7,1559.3,88.6,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-29T04:00:00,2025-10-29,N,3839.7,1613.1,94.2,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-29T05:00:00,2025-10-29,N,3801.9,1637.6,95.3,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-29T06:00:00,2025-10-29,D,4185.2,1672.2,90.0,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-29T07:00:00,2025-10-29,D,4224.8,1773.7,90.5,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-29T08:00:00,2025-10-29,D,3932.0,1797.0,98.1,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-29T09:00:00,2025-10-29,D,4449.1,1909.5,91.0,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-29T10:00:00,2025-10-29,D,4109.6,1709.4,75.8,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-29T11:00:00,2025-10-29,D,4215.8,1832.1,85.9,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-29T12:00:00,2025-10-29,D,4290.2,1926.8,94.0,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-29T13:00:00,2025-10-29,D,4181.0,1808.1,90.8,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-29T14:00:00,2025-10-29,D,4298.0,1891.4,95.2,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-29T15:00:00,2025-10-29,D,4381.9,1961.1,92.4,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-29T16:00:00,2025-10-29,D,3941.6,1819.3,95.3,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-29T17:00:00,2025-10-29,D,3576.3,1524.3,97.8,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-29T18:00:00,2025-10-29,N,3672.3,1530.6,90.1,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-29T19:00:00,2025-10-29,N,3608.7,1820.5,97.0,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-29T20:00:00,2025-10-29,N,4047.8,1822.0,92.4,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-29T21:00:00,2025-10-29,N,3561.3,1646.2,99.4,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-29T22:00:00,2025-10-29,N,3773.7,1684.9,84.2,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-29T23:00:00,2025-10-29,N,4267.4,1769.3,90.4,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-30T00:00:00,2025-10-30,N,4020.2,1707.0,82.2,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-30T01:00:00,2025-10-30,N,4094.6,1789.7,85.2,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-30T02:00:00,2025-10-30,N,4278.2,1811.4,89.0,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-30T03:00:00,2025-10-30,N,3866.1,1685.7,86.7,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-30T04:00:00,2025-10-30,N,3869.1,1667.1,89.6,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-30T05:00:00,2025-10-30,N,3837.9,1660.8,94.8,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-30T06:00:00,2025-10-30,D,3947.6,1723.2,88.8,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-30T07:00:00,2025-10-30,D,3970.4,1707.5,83.6,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-30T08:00:00,2025-10-30,D,4261.4,1783.2,88.5,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-30T09:00:00,2025-10-30,D,4380.7,1903.8,82.3,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-30T10:00:00,2025-10-30,D,4069.4,1622.9,91.4,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-30T11:00:00,2025-10-30,D,4635.7,1938.5,88.8,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-30T12:00:00,2025-10-30,D,4520.5,1876.2,83.4,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-30T13:00:00,2025-10-30,D,4340.5,1992.1,94.4,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-30T14:00:00,2025-10-30,D,4539.1,1999.1,85.3,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-30T15:00:00,2025-10-30,D,4145.0,1765.2,83.7,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-30T16:00:00,2025-10-30,D,4031.6,1879.1,83.3,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-30T17:00:00,2025-10-30,D,4209.2,1679.6,89.3,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-30T18:00:00,2025-10-30,N,4449.1,1897.0,86.8,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-30T19:00:00,2025-10-30,N,4130.6,1788.4,94.2,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-30T20:00:00,2025-10-30,N,3980.0,1773.9,89.5,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-30T21:00:00,2025-10-30,N,3950.0,1605.7,89.3,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-30T22:00:00,2025-10-30,N,3863.1,1639.5,89.8,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-30T23:00:00,2025-10-30,N,3867.3,1681.8,91.6,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-31T00:00:00,2025-10-31,N,4322.5,1777.7,86.4,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-31T01:00:00,2025-10-31,N,4239.8,1797.1,84.2,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-31T02:00:00,2025-10-31,N,4235.6,1940.4,94.9,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-31T03:00:00,2025-10-31,N,4453.9,1938.0,94.8,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-31T04:00:00,2025-10-31,N,4510.3,2039.6,92.8,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-31T05:00:00,2025-10-31,N,4241.6,1922.7,86.8,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-31T06:00:00,2025-10-31,D,4248.2,1781.3,90.2,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-10-31T07:00:00,2025-10-31,D,3701.1,1481.4,63.0,130.0,A185-001-06,A-185-08-06 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
