timestamp,date,shift,tph,power_kw,util,css_mm,pattern_id,notes
2026-03-17T18:00:00,2026-03-17,N,3911.0,1433.0,85.0,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-19T05:00:00,2026-03-19,N,4269.2,1858.8,96.8,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-19T06:00:00,2026-03-19,D,4305.8,1814.7,92.2,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-19T07:00:00,2026-03-19,D,4182.2,1624.7,83.6,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-19T08:00:00,2026-03-19,D,4040.0,1694.2,95.9,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-19T09:00:00,2026-03-19,D,4335.1,1859.2,88.6,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-19T10:00:00,2026-03-19,D,4139.0,1759.0,95.0,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-19T11:00:00,2026-03-19,D,4127.6,1726.9,89.3,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-19T12:00:00,2026-03-19,D,4053.8,1734.3,89.3,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-19T13:00:00,2026-03-19,D,4060.4,1836.1,97.2,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-19T14:00:00,2026-03-19,D,4184.0,1735.0,95.4,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-19T15:00:00,2026-03-19,D,4494.7,1967.6,97.2,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-19T16:00:00,2026-03-19,D,4158.2,1798.2,89.5,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-19T17:00:00,2026-03-19,D,4420.3,1904.6,89.5,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-19T18:00:00,2026-03-19,N,4098.8,1731.6,83.2,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-19T19:00:00,2026-03-19,N,3793.5,1726.1,87.3,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-19T20:00:00,2026-03-19,N,3767.7,1594.0,85.0,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-19T21:00:00,2026-03-19,N,3733.5,1562.6,84.8,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-19T22:00:00,2026-03-19,N,3936.8,1734.6,87.4,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-19T23:00:00,2026-03-19,N,3986.6,1783.4,89.1,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-20T00:00:00,2026-03-20,N,3383.2,1351.2,84.0,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-20T01:00:00,2026-03-20,N,3436.6,1630.0,84.0,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-20T02:00:00,2026-03-20,N,3794.7,1656.5,93.8,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-20T03:00:00,2026-03-20,N,3974.6,1609.9,85.9,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-20T04:00:00,2026-03-20,N,3873.3,1606.5,90.9,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-20T05:00:00,2026-03-20,N,4001.0,1748.7,90.8,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-20T06:00:00,2026-03-20,D,4381.9,1823.0,88.5,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-20T07:00:00,2026-03-20,D,4034.6,1731.7,92.2,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-20T08:00:00,2026-03-20,D,3882.3,1580.1,88.9,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-20T09:00:00,2026-03-20,D,4060.4,1818.9,92.3,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-20T10:00:00,2026-03-20,D,4282.4,1785.5,83.5,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-20T11:00:00,2026-03-20,D,4055.0,1690.6,95.0,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-20T12:00:00,2026-03-20,D,4220.6,1794.3,86.5,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-20T13:00:00,2026-03-20,D,4419.1,1983.6,89.6,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-20T14:00:00,2026-03-20,D,4104.8,1815.1,89.3,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-20T15:00:00,2026-03-20,D,3774.3,1490.1,91.5,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-20T16:00:00,2026-03-20,D,4044.8,1808.2,86.5,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-20T17:00:00,2026-03-20,D,4100.6,1737.2,93.3,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-20T18:00:00,2026-03-20,N,4408.3,1794.8,86.5,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-20T19:00:00,2026-03-20,N,4073.6,1841.6,94.3,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-20T20:00:00,2026-03-20,N,4015.4,1738.0,94.5,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-20T21:00:00,2026-03-20,N,4089.2,1791.0,96.3,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-20T22:00:00,2026-03-20,N,3284.2,1466.6,96.2,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-20T23:00:00,2026-03-20,N,3635.7,1564.9,87.9,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-21T00:00:00,2026-03-21,N,3813.3,1484.9,90.8,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-21T01:00:00,2026-03-21,N,3719.7,1624.6,92.1,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-21T02:00:00,2026-03-21,N,3827.7,1601.7,91.2,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-21T03:00:00,2026-03-21,N,3503.1,1605.7,90.2,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-21T04:00:00,2026-03-21,N,3848.7,1667.6,90.7,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-21T05:00:00,2026-03-21,N,3857.7,1724.9,88.6,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-21T06:00:00,2026-03-21,D,3757.5,1647.1,95.4,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-21T07:00:00,2026-03-21,D,3885.9,1786.7,85.7,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-21T08:00:00,2026-03-21,D,3753.3,1626.3,90.7,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-21T09:00:00,2026-03-21,D,3578.7,1513.1,90.1,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-21T10:00:00,2026-03-21,D,4227.8,1743.0,92.2,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-21T11:00:00,2026-03-21,D,4097.0,1728.0,89.4,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-21T12:00:00,2026-03-21,D,4320.7,1756.0,94.9,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-21T13:00:00,2026-03-21,D,4240.4,1908.6,87.1,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-21T14:00:00,2026-03-21,D,4124.0,1764.1,93.5,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-21T15:00:00,2026-03-21,D,4045.4,1645.3,85.0,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-21T16:00:00,2026-03-21,D,3744.9,1674.1,88.6,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-21T17:00:00,2026-03-21,D,3911.0,1684.1,86.5,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-21T18:00:00,2026-03-21,N,3945.8,1661.2,95.2,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-21T19:00:00,2026-03-21,N,3786.9,1609.3,91.2,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-21T20:00:00,2026-03-21,N,3801.9,1623.0,93.9,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-21T21:00:00,2026-03-21,N,3738.9,1566.7,91.9,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-21T22:00:00,2026-03-21,N,4047.2,1710.5,84.1,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-21T23:00:00,2026-03-21,N,4132.4,1698.3,87.4,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-22T00:00:00,2026-03-22,N,4125.8,1791.1,92.1,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-22T01:00:00,2026-03-22,N,3892.5,1741.2,90.7,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-22T02:00:00,2026-03-22,N,4251.2,1733.9,85.0,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-22T03:00:00,2026-03-22,N,4083.2,1734.6,89.4,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-22T04:00:00,2026-03-22,N,4257.2,1931.8,95.4,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-22T05:00:00,2026-03-22,N,4017.2,1852.3,91.9,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-22T06:00:00,2026-03-22,D,4277.6,1862.0,96.8,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-22T07:00:00,2026-03-22,D,4395.7,1864.9,81.2,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-22T08:00:00,2026-03-22,D,4099.4,1751.1,85.6,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-22T09:00:00,2026-03-22,D,4299.2,1854.2,93.9,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-22T10:00:00,2026-03-22,D,3986.6,1668.5,91.1,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-22T11:00:00,2026-03-22,D,4417.3,1853.4,86.9,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-22T12:00:00,2026-03-22,D,4068.8,1793.6,92.1,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-22T13:00:00,2026-03-22,D,4056.2,1832.2,95.9,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-22T14:00:00,2026-03-22,D,3584.1,1571.6,90.9,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-22T15:00:00,2026-03-22,D,3794.7,1795.7,98.2,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-22T16:00:00,2026-03-22,D,4034.0,1625.1,88.1,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-22T17:00:00,2026-03-22,D,3550.5,1592.2,87.9,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-22T18:00:00,2026-03-22,N,3719.1,1632.6,96.4,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-22T19:00:00,2026-03-22,N,3356.8,1338.3,89.7,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-22T20:00:00,2026-03-22,N,3477.4,1499.4,83.8,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-22T21:00:00,2026-03-22,N,3794.7,1562.2,86.1,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-22T22:00:00,2026-03-22,N,3900.3,1785.7,91.6,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-22T23:00:00,2026-03-22,N,3853.5,1744.0,90.2,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-23T00:00:00,2026-03-23,N,4197.2,1848.6,92.6,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-23T01:00:00,2026-03-23,N,4185.8,1851.9,89.4,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-23T02:00:00,2026-03-23,N,3776.7,1477.1,91.6,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-23T03:00:00,2026-03-23,N,4190.0,1634.9,77.7,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-23T04:00:00,2026-03-23,N,3734.1,1618.0,88.6,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-23T05:00:00,2026-03-23,N,3943.4,1600.9,89.0,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-23T06:00:00,2026-03-23,D,3864.9,1661.9,100.0,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-23T07:00:00,2026-03-23,D,4080.8,1667.8,90.8,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-23T08:00:00,2026-03-23,D,4166.0,1819.4,87.6,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-23T09:00:00,2026-03-23,D,4713.1,1995.5,89.4,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-23T10:00:00,2026-03-23,D,4152.8,1755.2,82.4,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-23T11:00:00,2026-03-23,D,3998.0,1791.3,96.6,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-23T12:00:00,2026-03-23,D,3855.3,1572.0,89.7,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-23T13:00:00,2026-03-23,D,3760.5,1665.4,89.3,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-23T14:00:00,2026-03-23,D,3585.9,1406.1,98.9,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-23T15:00:00,2026-03-23,D,3899.7,1655.4,85.4,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-23T16:00:00,2026-03-23,D,3705.9,1573.9,92.1,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-23T17:00:00,2026-03-23,D,4024.4,1726.6,86.5,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-23T18:00:00,2026-03-23,N,3646.5,1584.2,100.0,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-23T19:00:00,2026-03-23,N,3465.4,1565.4,88.6,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-23T20:00:00,2026-03-23,N,3475.0,1591.2,95.0,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-23T21:00:00,2026-03-23,N,3881.7,1727.3,90.0,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-23T22:00:00,2026-03-23,N,3360.4,1532.8,97.1,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-23T23:00:00,2026-03-23,N,3351.4,1305.2,89.0,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-24T00:00:00,2026-03-24,N,3182.8,1346.8,92.6,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-24T01:00:00,2026-03-24,N,3797.7,1567.1,90.8,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-24T02:00:00,2026-03-24,N,3787.5,1676.1,85.5,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-24T03:00:00,2026-03-24,N,3902.7,1591.2,81.7,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-24T04:00:00,2026-03-24,N,3879.9,1578.6,92.2,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-24T05:00:00,2026-03-24,N,4090.4,1689.6,82.8,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2026-03-24T06:00:00,2026-03-24,D,3995.6,1755.7,84.1,130.0,A185-001-17,A-185-08-17 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
