hole_id,pattern_id,role,row,column,x,y,z,toe_x,toe_y,toe_z,length_m,burden_m,spacing_m,hole_diameter_mm,explosive_product_key,explosive_product_name,charge_length_m,stemming_length_m,boundary_clearance_m,matched_block_count,nearest_block_distance_m,cluster_basis,cluster_id,cluster_score,lithology,mineral_domain,structure_domain,digability,density_tpm3,hardness_index,grade_index,energy_requirement_index,pf_target_kg_m3,target_p80_mm,effective_volume_m3,required_explosive_mass_kg,required_charge_length_m,explosive_mass_kg,powder_factor_kg_m3,energy_intensity_mj_m3,predicted_p50_mm,predicted_p80_mm,predicted_p95_mm,coarse_risk,timing_system,timing_template,sequence,surface_delay_ms,in_hole_delay_ms,firing_time_ms,timing_window,movement_vector_x,movement_vector_y
2-H-017,2,primary,3,3,363512.222,6591682.757,200.000,363512.222,6591682.757,184.236,15.76,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,12.93,4,2.58,hardness,4,0.5280,mineralised_porphyry,high_grade_core,main_fault,soft,2.660,0.5280,0.8845,0.5245,0.890,156.3,882.81,785.7,23.84,395.4,0.448,1.65,150.7,243.0,376.7,bad,non_electric,face_row,18,257,450,707,88,1.0000,0.0000
2-H-018,2,primary,3,4,363519.907,6591681.341,200.000,363519.907,6591681.341,184.226,15.77,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,13.06,6,4.63,hardness,4,0.5359,mineralised_porphyry,high_grade_core,main_fault,hard,2.697,0.5359,0.9770,0.5461,0.937,151.7,883.36,827.7,25.12,395.4,0.448,1.65,149.2,240.6,372.9,bad,non_electric,face_row,19,265,450,715,89,1.0000,0.0000
2-H-019,2,primary,3,5,363527.995,6591679.459,200.000,363527.995,6591679.459,183.713,16.29,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,13.12,4,3.75,hardness,5,0.5740,mineralised_porphyry,high_grade_core,background,medium,2.770,0.5740,1.0000,0.5416,1.040,138.8,912.05,948.5,28.78,395.4,0.434,1.60,139.6,225.2,349.0,bad,non_electric,face_row,20,273,450,723,90,1.0000,0.0000
2-H-020,2,primary,3,6,363536.704,6591678.463,200.000,363536.704,6591678.463,183.840,16.16,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,12.82,5,3.19,hardness,5,0.5784,mineralised_porphyry,high_grade_core,main_fault,medium,2.764,0.5784,1.0000,0.6091,1.066,138.0,904.96,964.7,29.28,395.4,0.437,1.61,143.8,232.0,359.6,bad,non_electric,face_row,21,281,450,731,91,1.0000,0.0000
2-H-021,2,primary,3,7,363544.524,6591677.510,200.000,363544.524,6591677.510,183.942,16.06,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,6.81,5,4.22,hardness,5,0.5841,mineralised_porphyry,high_grade_core,background,medium,2.772,0.5841,1.0000,0.5488,1.066,138.0,899.23,958.6,29.09,395.4,0.440,1.62,140.4,226.4,350.9,bad,non_electric,face_row,22,289,450,739,92,1.0000,0.0000
2-H-022,2,primary,4,1,363499.435,6591676.948,200.000,363499.435,6591676.948,184.003,16.00,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,5.56,4,6.44,hardness,3,0.5024,propylitic_volcanics,high_grade_core,main_fault,soft,2.592,0.5024,0.7762,0.4847,0.833,163.8,895.85,746.2,22.65,395.4,0.441,1.63,152.4,245.8,381.1,bad,non_electric,face_row,23,361,450,811,101,1.0000,0.0000
2-H-023,2,primary,4,2,363507.461,6591676.248,200.000,363507.461,6591676.248,183.460,16.54,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,5.87,4,4.96,hardness,4,0.5294,propylitic_volcanics,high_grade_core,main_fault,hard,2.695,0.5294,0.9179,0.5471,0.950,151.3,926.25,879.9,26.71,395.4,0.427,1.58,148.9,240.2,372.3,bad,non_electric,face_row,24,369,450,819,102,1.0000,0.0000
2-H-024,2,primary,4,3,363515.885,6591674.448,200.000,363515.885,6591674.448,184.828,15.17,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,6.00,5,3.13,hardness,4,0.5529,mineralised_porphyry,high_grade_core,main_fault,hard,2.746,0.5529,1.0000,0.5932,1.038,142.0,849.61,881.9,26.77,395.4,0.465,1.72,145.4,234.5,363.5,bad,non_electric,face_row,26,382,450,832,104,1.0000,0.0000
2-H-025,2,primary,4,4,363523.255,6591673.197,200.000,363523.255,6591673.197,183.747,16.25,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,6.13,5,2.55,hardness,5,0.5635,mineralised_porphyry,high_grade_core,main_fault,medium,2.760,0.5635,1.0000,0.5986,1.044,140.0,910.16,950.2,28.83,395.4,0.434,1.60,144.1,232.5,360.4,bad,non_electric,face_row,27,390,450,840,105,1.0000,0.0000
2-H-026,2,primary,4,5,363531.182,6591672.172,200.000,363531.182,6591672.172,182.906,17.09,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,6.02,5,3.84,hardness,5,0.5732,mineralised_porphyry,high_grade_core,background,medium,2.778,0.5732,1.0000,0.5360,1.040,139.0,957.29,995.6,30.21,395.4,0.413,1.53,139.5,225.0,348.8,bad,non_electric,face_row,28,398,450,848,106,1.0000,0.0000
2-H-027,2,primary,4,6,363538.862,6591670.609,200.000,363538.862,6591670.609,184.357,15.64,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,5.46,6,4.17,hardness,5,0.5767,mineralised_porphyry,high_grade_core,background,medium,2.770,0.5767,1.0000,0.5434,1.065,135.8,876.00,932.9,28.31,395.4,0.451,1.67,137.2,221.3,343.1,bad,non_electric,face_row,29,406,450,856,107,1.0000,0.0000
2-H-028,2,primary,4,7,363547.475,6591669.911,200.000,363547.475,6591669.911,183.231,16.77,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,3.48,5,2.63,hardness,5,0.5830,mineralised_porphyry,high_grade_core,background,hard,2.776,0.5830,1.0000,0.5635,1.112,130.0,939.09,1044.3,31.70,395.4,0.421,1.55,133.3,214.9,333.2,bad,non_electric,face_row,30,414,450,864,108,1.0000,0.0000
2-INF-029,2,infill,2,1,363494.783,6591693.126,200.000,363494.783,6591693.126,184.257,15.74,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,0.45,5,1.62,hardness,2,0.4363,phyllic_volcanics,high_grade_core,main_fault,soft,2.506,0.4363,0.6981,0.3808,0.598,184.0,881.59,527.2,16.00,395.4,0.449,1.66,149.5,241.2,373.9,bad,non_electric,face_row,6,104,450,554,69,1.0000,0.0000
2-INF-030,2,infill,5,5,363518.749,6591668.600,200.000,363518.749,6591668.600,183.019,16.98,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,0.53,4,4.90,hardness,4,0.5556,propylitic_volcanics,high_grade_core,background,hard,2.775,0.5556,1.0000,0.5312,1.030,135.0,950.95,979.5,29.73,395.4,0.416,1.54,133.7,215.6,334.3,bad,non_electric,face_row,31,487,450,937,117,1.0000,0.0000
2-INF-031,2,infill,4,8,363550.647,6591675.363,200.000,363550.647,6591675.363,184.858,15.14,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,0.49,4,6.12,hardness,5,0.5881,mineralised_porphyry,high_grade_core,background,hard,2.785,0.5881,1.0000,0.5621,1.103,135.0,847.94,935.3,28.39,395.4,0.466,1.72,138.9,224.0,347.2,bad,non_electric,face_row,25,375,450,825,103,1.0000,0.0000
