hole_id,pattern_id,role,row,column,x,y,z,toe_x,toe_y,toe_z,length_m,burden_m,spacing_m,hole_diameter_mm,explosive_product_key,explosive_product_name,charge_length_m,stemming_length_m,boundary_clearance_m,matched_block_count,nearest_block_distance_m,cluster_basis,cluster_id,cluster_score,lithology,mineral_domain,structure_domain,digability,density_tpm3,hardness_index,grade_index,energy_requirement_index,pf_target_kg_m3,target_p80_mm,effective_volume_m3,required_explosive_mass_kg,required_charge_length_m,explosive_mass_kg,powder_factor_kg_m3,energy_intensity_mj_m3,predicted_p50_mm,predicted_p80_mm,predicted_p95_mm,coarse_risk,timing_system,timing_template,sequence,surface_delay_ms,in_hole_delay_ms,firing_time_ms,timing_window,movement_vector_x,movement_vector_y
9-H-011,9,primary,2,1,363685.973,6591771.103,200.000,363685.973,6591771.103,182.413,17.59,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,7.65,5,1.28,hardness,1,0.5075,fault_breccia_gouge,fault_damage_zone,main_fault,soft,2.656,0.5075,1.0000,0.4835,0.732,171.0,984.88,720.9,21.87,395.4,0.401,1.48,155.3,250.5,388.2,bad,non_electric,face_row,8,119,450,569,71,1.0000,0.0000
9-H-012,9,primary,2,2,363687.265,6591763.171,200.000,363687.265,6591763.171,184.466,15.53,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,10.50,5,2.62,hardness,1,0.5149,fault_breccia_gouge,fault_damage_zone,main_fault,soft,2.660,0.5149,1.0000,0.4905,0.740,169.0,869.88,643.7,19.53,395.4,0.455,1.68,154.5,249.2,386.3,bad,non_electric,face_row,10,133,450,583,72,1.0000,0.0000
9-H-013,9,primary,2,3,363687.891,6591755.328,200.000,363687.891,6591755.328,183.422,16.58,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,10.50,4,4.68,hardness,2,0.5461,fault_breccia_gouge,high_grade_core,main_fault,soft,2.688,0.5461,1.0000,0.5331,0.827,161.3,928.38,767.8,23.30,395.4,0.426,1.57,155.0,249.9,387.4,bad,non_electric,face_row,12,146,450,596,74,1.0000,0.0000
9-H-014,9,primary,2,4,363688.905,6591747.346,200.000,363688.905,6591747.346,184.861,15.14,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,10.50,4,5.68,hardness,3,0.5946,mineralised_porphyry,high_grade_core,main_fault,soft,2.797,0.5946,1.0000,0.6133,0.993,145.0,847.76,841.8,25.55,395.4,0.466,1.72,147.4,237.8,368.6,bad,non_electric,face_row,14,160,450,610,76,1.0000,0.0000
9-H-015,9,primary,2,5,363689.508,6591739.517,200.000,363689.508,6591739.517,183.762,16.24,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,10.50,4,5.09,hardness,4,0.6326,mineralised_porphyry,high_grade_core,main_fault,hard,2.885,0.6326,1.0000,0.6844,1.145,130.0,909.31,1041.2,31.60,395.4,0.435,1.61,137.2,221.3,343.0,bad,non_electric,face_row,15,168,450,618,77,1.0000,0.0000
9-H-016,9,primary,2,6,363690.416,6591731.169,200.000,363690.416,6591731.169,185.130,14.87,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,10.50,6,4.59,hardness,4,0.6375,mineralised_porphyry,high_grade_core,main_fault,hard,2.895,0.6375,1.0000,0.6883,1.157,126.7,832.71,963.4,29.24,395.4,0.475,1.75,134.0,216.1,335.0,bad,non_electric,face_row,16,176,450,626,78,1.0000,0.0000
9-H-017,9,primary,2,7,363691.460,6591723.996,200.000,363691.460,6591723.996,183.667,16.33,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,10.50,4,4.17,hardness,5,0.6426,mineralised_porphyry,high_grade_core,main_fault,hard,2.902,0.6426,1.0000,0.6936,1.175,123.8,914.64,1074.7,32.61,395.4,0.432,1.60,131.5,212.1,328.7,bad,non_electric,face_row,18,189,450,639,79,1.0000,0.0000
9-H-018,9,primary,2,8,363691.828,6591715.355,200.000,363691.828,6591715.355,182.961,17.04,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,10.50,4,4.86,hardness,5,0.6463,mineralised_porphyry,high_grade_core,background,hard,2.917,0.6463,1.0000,0.6273,1.180,121.3,954.16,1125.9,34.17,395.4,0.414,1.53,125.0,201.6,312.4,bad,non_electric,face_row,20,202,450,652,81,1.0000,0.0000
9-H-019,9,primary,2,9,363693.545,6591707.310,200.000,363693.545,6591707.310,183.656,16.34,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,5.66,4,4.55,hardness,5,0.6536,mineralised_porphyry,high_grade_core,background,hard,2.917,0.6536,1.0000,0.6167,1.180,120.0,915.25,1080.0,32.78,395.4,0.432,1.60,123.2,198.7,308.0,bad,non_electric,face_row,22,216,450,666,83,1.0000,0.0000
9-H-020,9,primary,3,1,363678.439,6591774.205,200.000,363678.439,6591774.205,183.347,16.65,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,3.43,4,4.76,hardness,1,0.5242,fault_breccia_gouge,fault_damage_zone,main_fault,soft,2.678,0.5242,1.0000,0.4989,0.772,168.8,932.57,719.9,21.85,395.4,0.424,1.57,157.0,253.2,392.4,bad,non_electric,face_row,17,247,450,697,87,1.0000,0.0000
9-H-021,9,primary,3,2,363678.909,6591766.143,200.000,363678.909,6591766.143,183.521,16.48,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,11.42,4,6.75,hardness,1,0.5068,fault_breccia_gouge,fault_damage_zone,main_fault,soft,2.663,0.5068,1.0000,0.4874,0.740,171.3,922.80,682.9,20.72,395.4,0.428,1.58,156.2,251.9,390.5,bad,non_electric,face_row,19,260,450,710,88,1.0000,0.0000
9-H-022,9,primary,3,3,363680.302,6591758.409,200.000,363680.302,6591758.409,184.199,15.80,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,17.50,4,5.45,hardness,1,0.5292,fault_breccia_gouge,fault_damage_zone,main_fault,soft,2.680,0.5292,1.0000,0.5233,0.798,161.3,884.84,706.1,21.43,395.4,0.447,1.65,152.1,245.3,380.2,bad,non_electric,face_row,21,274,450,724,90,1.0000,0.0000
9-H-023,9,primary,3,4,363681.476,6591750.627,200.000,363681.476,6591750.627,184.023,15.98,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,17.50,5,3.79,hardness,2,0.5659,fault_breccia_gouge,high_grade_core,main_fault,soft,2.740,0.5659,1.0000,0.5653,0.886,153.0,894.72,792.7,24.05,395.4,0.442,1.63,150.2,242.2,375.4,bad,non_electric,face_row,23,287,450,737,92,1.0000,0.0000
9-H-024,9,primary,3,5,363682.145,6591742.286,200.000,363682.145,6591742.286,183.298,16.70,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,17.50,5,2.98,hardness,3,0.5880,mineralised_porphyry,high_grade_core,main_fault,soft,2.786,0.5880,1.0000,0.5991,0.962,146.0,935.29,899.7,27.31,395.4,0.423,1.56,147.0,237.1,367.6,bad,non_electric,face_row,24,295,450,745,93,1.0000,0.0000
9-H-025,9,primary,3,6,363683.014,6591734.750,200.000,363683.014,6591734.750,183.939,16.06,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,17.50,4,3.63,hardness,4,0.6147,mineralised_porphyry,high_grade_core,main_fault,hard,2.863,0.6147,1.0000,0.6562,1.087,135.0,899.41,977.7,29.67,395.4,0.440,1.62,140.7,226.9,351.7,bad,non_electric,face_row,25,303,450,753,94,1.0000,0.0000
9-H-026,9,primary,3,7,363683.657,6591726.649,200.000,363683.657,6591726.649,183.817,16.18,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,17.50,4,5.03,hardness,4,0.6386,mineralised_porphyry,high_grade_core,main_fault,hard,2.902,0.6386,1.0000,0.6940,1.167,123.8,906.26,1057.6,32.09,395.4,0.436,1.61,131.2,211.6,327.9,bad,non_electric,face_row,27,316,450,766,95,1.0000,0.0000
9-H-028,9,primary,3,9,363685.351,6591710.363,200.000,363685.351,6591710.363,183.909,16.09,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,10.60,5,0.99,hardness,5,0.6527,mineralised_porphyry,high_grade_core,background,hard,2.924,0.6527,1.0000,0.6239,1.180,121.0,901.12,1063.3,32.27,395.4,0.439,1.62,124.7,201.2,311.8,bad,non_electric,face_row,31,343,450,793,99,1.0000,0.0000
9-H-029,9,primary,3,10,363686.927,6591702.651,200.000,363686.927,6591702.651,183.699,16.30,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,2.67,5,1.86,hardness,5,0.6585,mineralised_porphyry,high_grade_core,background,hard,2.920,0.6585,1.0000,0.6163,1.180,118.0,912.88,1077.2,32.69,395.4,0.433,1.60,121.1,195.3,302.7,bad,non_electric,face_row,33,357,450,807,100,1.0000,0.0000
9-H-030,9,primary,4,1,363672.266,6591770.020,200.000,363672.266,6591770.020,182.753,17.25,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,7.20,4,3.30,hardness,1,0.5089,fault_breccia_gouge,fault_damage_zone,main_fault,soft,2.677,0.5089,1.0000,0.4981,0.772,171.3,965.83,745.6,22.63,395.4,0.409,1.51,158.7,256.0,396.8,bad,non_electric,face_row,28,388,450,838,104,1.0000,0.0000
9-H-031,9,primary,4,2,363672.969,6591761.537,200.000,363672.969,6591761.537,183.593,16.41,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,15.19,5,1.88,hardness,1,0.5185,fault_breccia_gouge,fault_damage_zone,main_fault,soft,2.678,0.5185,1.0000,0.5089,0.778,167.0,918.76,714.8,21.69,395.4,0.430,1.59,155.7,251.2,389.4,bad,non_electric,face_row,30,401,450,851,106,1.0000,0.0000
9-H-032,9,primary,4,3,363673.882,6591754.318,200.000,363673.882,6591754.318,183.980,16.02,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,23.19,5,2.43,hardness,1,0.5261,fault_breccia_gouge,fault_damage_zone,main_fault,soft,2.690,0.5261,1.0000,0.5174,0.794,164.0,897.12,712.3,21.62,395.4,0.441,1.63,154.3,248.9,385.7,bad,non_electric,face_row,32,415,450,865,108,1.0000,0.0000
9-H-033,9,primary,4,4,363675.176,6591745.674,200.000,363675.176,6591745.674,182.942,17.06,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,24.50,6,4.25,hardness,2,0.5707,mineralised_porphyry,high_grade_core,main_fault,soft,2.753,0.5707,1.0000,0.5671,0.892,152.5,955.26,852.1,25.86,395.4,0.414,1.53,150.4,242.6,376.0,bad,non_electric,face_row,34,428,450,878,109,1.0000,0.0000
9-H-034,9,primary,4,5,363675.816,6591737.825,200.000,363675.816,6591737.825,183.934,16.07,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,24.50,5,3.77,hardness,3,0.6049,mineralised_porphyry,high_grade_core,main_fault,hard,2.842,0.6049,1.0000,0.6395,1.052,138.0,899.70,946.5,28.72,395.4,0.439,1.62,142.7,230.2,356.7,bad,non_electric,face_row,35,436,450,886,110,1.0000,0.0000
9-H-035,9,primary,4,6,363676.250,6591729.512,200.000,363676.250,6591729.512,182.686,17.31,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,24.50,6,2.24,hardness,4,0.6249,mineralised_porphyry,high_grade_core,main_fault,hard,2.877,0.6249,1.0000,0.6742,1.123,128.3,969.56,1088.8,33.05,395.4,0.408,1.51,134.8,217.5,337.1,bad,non_electric,face_row,36,444,450,894,111,1.0000,0.0000
9-H-036,9,primary,4,7,363676.531,6591722.190,200.000,363676.531,6591722.190,183.863,16.14,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,23.46,4,2.37,hardness,5,0.6461,mineralised_porphyry,high_grade_core,main_fault,hard,2.928,0.6461,1.0000,0.6958,1.172,121.3,903.68,1059.1,32.14,395.4,0.438,1.62,128.8,207.7,321.9,bad,non_electric,face_row,38,457,450,907,113,1.0000,0.0000
9-H-037,9,primary,4,8,363678.309,6591713.622,200.000,363678.309,6591713.622,182.576,17.42,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,15.55,4,4.00,hardness,5,0.6487,mineralised_porphyry,high_grade_core,background,hard,2.925,0.6487,1.0000,0.6341,1.180,120.0,975.72,1151.4,34.94,395.4,0.405,1.50,124.0,200.0,310.1,bad,non_electric,face_row,40,471,450,921,115,1.0000,0.0000
9-H-038,9,primary,4,9,363678.629,6591706.036,200.000,363678.629,6591706.036,183.618,16.38,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,7.64,4,6.01,hardness,5,0.6582,mineralised_porphyry,high_grade_core,background,hard,2.930,0.6582,1.0000,0.6217,1.180,120.0,917.41,1082.5,32.86,395.4,0.431,1.59,123.7,199.5,309.2,bad,non_electric,face_row,42,484,450,934,116,1.0000,0.0000
9-H-039,9,primary,5,1,363664.773,6591773.070,200.000,363664.773,6591773.070,183.302,16.70,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,2.97,5,1.36,hardness,1,0.5261,fault_breccia_gouge,fault_damage_zone,main_fault,soft,2.678,0.5261,1.0000,0.5137,0.804,167.0,935.09,751.8,22.82,395.4,0.423,1.56,157.7,254.4,394.4,bad,non_electric,face_row,37,515,450,965,120,1.0000,0.0000
9-H-040,9,primary,5,2,363665.123,6591765.430,200.000,363665.123,6591765.430,182.882,17.12,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,10.97,5,3.48,hardness,1,0.5047,fault_breccia_gouge,fault_damage_zone,main_fault,soft,2.684,0.5047,1.0000,0.4908,0.754,172.0,958.61,722.8,21.94,395.4,0.412,1.52,157.8,254.6,394.6,bad,non_electric,face_row,39,529,450,979,122,1.0000,0.0000
9-H-041,9,primary,5,3,363666.910,6591756.755,200.000,363666.910,6591756.755,183.801,16.20,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,18.96,4,4.83,hardness,1,0.5208,fault_breccia_gouge,fault_damage_zone,main_fault,soft,2.690,0.5208,1.0000,0.5147,0.788,165.0,907.14,714.8,21.69,395.4,0.436,1.61,154.6,249.3,386.5,bad,non_electric,face_row,41,542,450,992,124,1.0000,0.0000
9-H-042,9,primary,5,4,363667.719,6591749.048,200.000,363667.719,6591749.048,182.632,17.37,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,22.45,4,3.50,hardness,2,0.5592,mineralised_porphyry,high_grade_core,main_fault,soft,2.735,0.5592,1.0000,0.5522,0.863,155.0,972.61,839.4,25.48,395.4,0.407,1.50,151.6,244.4,378.9,bad,non_electric,face_row,43,556,450,1006,125,1.0000,0.0000
9-H-043,9,primary,5,5,363668.179,6591741.162,200.000,363668.179,6591741.162,182.866,17.13,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,22.99,5,3.31,hardness,3,0.5914,mineralised_porphyry,high_grade_core,main_fault,soft,2.810,0.5914,1.0000,0.6113,0.984,143.0,959.52,944.2,28.65,395.4,0.412,1.52,145.3,234.3,363.2,bad,non_electric,face_row,44,564,450,1014,126,1.0000,0.0000
9-H-044,9,primary,5,6,363669.078,6591733.102,200.000,363669.078,6591733.102,184.063,15.94,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,23.54,4,4.41,hardness,3,0.6013,mineralised_porphyry,high_grade_core,main_fault,soft,2.837,0.6013,1.0000,0.6347,1.032,137.5,892.46,921.0,27.95,395.4,0.443,1.64,141.7,228.6,354.4,bad,non_electric,face_row,46,577,450,1027,128,1.0000,0.0000
9-H-045,9,primary,5,7,363670.459,6591725.006,200.000,363670.459,6591725.006,183.263,16.74,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,24.08,4,6.14,hardness,4,0.6372,mineralised_porphyry,high_grade_core,main_fault,hard,2.935,0.6372,1.0000,0.6960,1.155,122.5,937.26,1082.5,32.85,395.4,0.422,1.56,129.5,208.9,323.8,bad,non_electric,face_row,47,585,450,1035,129,1.0000,0.0000
9-H-046,9,primary,5,8,363670.499,6591716.902,200.000,363670.499,6591716.902,183.664,16.34,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,20.41,4,6.04,hardness,5,0.6482,mineralised_porphyry,high_grade_core,background,hard,2.950,0.6482,1.0000,0.6378,1.180,120.0,914.82,1079.5,32.76,395.4,0.432,1.60,124.2,200.3,310.5,bad,non_electric,face_row,49,598,450,1048,131,1.0000,0.0000
9-H-047,9,primary,5,9,363671.566,6591709.801,200.000,363671.566,6591709.801,183.960,16.04,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,12.44,4,4.07,hardness,5,0.6542,mineralised_porphyry,high_grade_core,background,hard,2.938,0.6542,1.0000,0.6222,1.180,121.3,898.25,1059.9,32.17,395.4,0.440,1.63,125.0,201.6,312.4,bad,non_electric,face_row,51,612,450,1062,132,1.0000,0.0000
9-H-048,9,primary,5,10,363672.662,6591701.367,200.000,363672.662,6591701.367,183.523,16.48,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,4.48,4,2.53,hardness,5,0.6483,mineralised_porphyry,high_grade_core,background,hard,2.938,0.6483,1.0000,0.6099,1.180,122.5,922.69,1088.8,33.04,395.4,0.429,1.58,125.5,202.3,313.6,bad,non_electric,face_row,53,625,450,1075,134,1.0000,0.0000
9-H-049,9,primary,6,1,363657.889,6591768.432,200.000,363657.889,6591768.432,183.432,16.57,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,6.74,4,4.76,hardness,1,0.5066,fault_breccia_gouge,fault_damage_zone,main_fault,soft,2.677,0.5066,1.0000,0.4939,0.758,170.0,927.83,703.3,21.35,395.4,0.426,1.57,156.2,252.0,390.6,bad,non_electric,face_row,48,656,450,1106,138,1.0000,0.0000
9-H-050,9,primary,6,2,363659.095,6591760.705,200.000,363659.095,6591760.705,183.902,16.10,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,14.66,4,4.41,hardness,1,0.5167,fault_breccia_gouge,fault_damage_zone,main_fault,soft,2.690,0.5167,1.0000,0.5003,0.775,171.3,901.52,698.7,21.21,395.4,0.439,1.62,159.4,257.1,398.6,bad,non_electric,face_row,50,670,450,1120,140,1.0000,0.0000
9-H-052,9,primary,6,4,363660.339,6591744.297,200.000,363660.339,6591744.297,184.291,15.71,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,15.74,4,4.96,hardness,2,0.5584,mineralised_porphyry,high_grade_core,main_fault,soft,2.713,0.5584,1.0000,0.5494,0.873,160.0,879.73,768.0,23.31,395.4,0.449,1.66,157.3,253.7,393.2,bad,non_electric,face_row,54,697,450,1147,143,1.0000,0.0000
9-H-053,9,primary,6,5,363662.077,6591736.219,200.000,363662.077,6591736.219,183.128,16.87,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,16.28,4,5.82,hardness,3,0.5860,mineralised_porphyry,high_grade_core,main_fault,medium,2.788,0.5860,1.0000,0.6103,0.993,143.8,944.82,938.2,28.48,395.4,0.418,1.55,147.1,237.2,367.7,bad,non_electric,face_row,55,705,450,1155,144,1.0000,0.0000
9-H-054,9,primary,6,6,363662.415,6591728.187,200.000,363662.415,6591728.187,184.563,15.44,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,16.82,4,3.97,hardness,4,0.6166,mineralised_porphyry,high_grade_core,main_fault,hard,2.893,0.6166,1.0000,0.6678,1.115,130.0,864.48,963.9,29.26,395.4,0.457,1.69,136.4,219.9,340.9,bad,non_electric,face_row,56,713,450,1163,145,1.0000,0.0000
9-H-055,9,primary,6,7,363662.969,6591720.355,200.000,363662.969,6591720.355,185.073,14.93,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,17.36,5,1.93,hardness,4,0.6385,mineralised_porphyry,high_grade_core,main_fault,hard,2.926,0.6385,1.0000,0.6915,1.160,123.0,835.90,969.6,29.43,395.4,0.473,1.75,130.0,209.7,325.0,bad,non_electric,face_row,58,726,450,1176,147,1.0000,0.0000
9-H-056,9,primary,6,8,363663.726,6591713.000,200.000,363663.726,6591713.000,182.747,17.25,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,16.31,5,1.21,hardness,5,0.6507,mineralised_porphyry,high_grade_core,background,hard,2.966,0.6507,1.0000,0.6330,1.180,120.0,966.14,1140.0,34.60,395.4,0.409,1.51,124.0,200.1,310.1,bad,non_electric,face_row,60,739,450,1189,148,1.0000,0.0000
9-H-057,9,primary,6,9,363664.806,6591704.595,200.000,363664.806,6591704.595,183.786,16.21,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,8.33,4,3.00,hardness,5,0.6461,mineralised_porphyry,high_grade_core,background,hard,2.938,0.6461,1.0000,0.6160,1.180,122.5,908.01,1071.4,32.52,395.4,0.435,1.61,125.7,202.8,314.3,bad,non_electric,face_row,62,753,450,1203,150,1.0000,0.0000
9-H-058,9,primary,6,10,363665.502,6591696.718,200.000,363665.502,6591696.718,183.176,16.82,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,0.35,4,5.05,hardness,5,0.6511,mineralised_porphyry,high_grade_core,background,hard,2.933,0.6511,1.0000,0.5994,1.180,125.0,942.14,1111.7,33.74,395.4,0.420,1.55,127.8,206.1,319.5,bad,non_electric,face_row,64,766,450,1216,152,1.0000,0.0000
9-H-059,9,primary,7,1,363650.693,6591770.995,200.000,363650.693,6591770.995,183.633,16.37,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,2.51,6,4.02,hardness,1,0.5308,fault_breccia_gouge,fault_damage_zone,main_fault,soft,2.680,0.5308,1.0000,0.5205,0.802,160.8,916.57,735.1,22.31,395.4,0.431,1.59,151.7,244.7,379.3,bad,non_electric,face_row,57,784,450,1234,154,1.0000,0.0000
9-H-060,9,primary,7,2,363651.766,6591763.476,200.000,363651.766,6591763.476,183.639,16.36,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,7.40,4,3.71,hardness,1,0.5057,fault_breccia_gouge,fault_damage_zone,main_fault,soft,2.672,0.5057,1.0000,0.4990,0.755,165.0,916.22,691.7,21.00,395.4,0.432,1.59,151.2,243.8,378.0,bad,non_electric,face_row,59,797,450,1247,155,1.0000,0.0000
9-H-061,9,primary,7,3,363652.554,6591755.278,200.000,363652.554,6591755.278,185.067,14.93,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,7.94,4,4.61,hardness,1,0.5085,fault_breccia_gouge,fault_damage_zone,main_fault,soft,2.680,0.5085,1.0000,0.4934,0.743,168.8,836.24,621.3,18.85,395.4,0.473,1.75,154.2,248.8,385.6,bad,non_electric,face_row,61,811,450,1261,157,1.0000,0.0000
9-H-062,9,primary,7,4,363653.596,6591747.787,200.000,363653.596,6591747.787,183.528,16.47,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,8.49,4,4.25,hardness,2,0.5490,fault_breccia_gouge,high_grade_core,main_fault,soft,2.700,0.5490,1.0000,0.5384,0.848,162.5,922.41,782.2,23.73,395.4,0.429,1.58,157.7,254.4,394.3,bad,non_electric,face_row,63,824,450,1274,159,1.0000,0.0000
