hole_id,pattern_id,role,row,column,x,y,z,toe_x,toe_y,toe_z,length_m,burden_m,spacing_m,hole_diameter_mm,explosive_product_key,explosive_product_name,charge_length_m,stemming_length_m,boundary_clearance_m,matched_block_count,nearest_block_distance_m,cluster_basis,cluster_id,cluster_score,lithology,mineral_domain,structure_domain,digability,density_tpm3,hardness_index,grade_index,energy_requirement_index,pf_target_kg_m3,target_p80_mm,effective_volume_m3,required_explosive_mass_kg,required_charge_length_m,explosive_mass_kg,powder_factor_kg_m3,energy_intensity_mj_m3,predicted_p50_mm,predicted_p80_mm,predicted_p95_mm,coarse_risk,timing_system,timing_template,sequence,surface_delay_ms,in_hole_delay_ms,firing_time_ms,timing_window,movement_vector_x,movement_vector_y
11-H-011,11,primary,2,2,363738.689,6591775.500,200.000,363738.689,6591775.500,183.443,16.56,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,10.50,4,5.64,hardness,3,0.5867,fault_breccia_gouge,fault_damage_zone,main_fault,soft,2.777,0.5867,1.0000,0.5699,0.865,158.8,927.21,802.0,24.35,395.4,0.426,1.57,156.7,252.7,391.7,bad,non_electric,face_row,11,138,450,588,73,1.0000,0.0000
11-H-012,11,primary,2,3,363741.401,6591767.578,200.000,363741.401,6591767.578,183.776,16.22,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,10.50,4,5.48,hardness,3,0.5934,mineralised_porphyry,high_grade_core,main_fault,medium,2.810,0.5934,1.0000,0.6084,0.973,150.0,908.56,884.0,26.83,395.4,0.435,1.61,150.4,242.6,376.0,bad,non_electric,face_row,13,152,450,602,75,1.0000,0.0000
11-H-013,11,primary,2,4,363743.442,6591760.046,200.000,363743.442,6591760.046,183.798,16.20,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,10.50,6,2.43,hardness,4,0.6089,mineralised_porphyry,high_grade_core,main_fault,medium,2.833,0.6089,1.0000,0.6382,1.055,144.2,907.30,957.2,29.05,395.4,0.436,1.61,147.3,237.6,368.3,bad,non_electric,face_row,14,160,450,610,76,1.0000,0.0000
11-H-014,11,primary,2,5,363745.297,6591751.935,200.000,363745.297,6591751.935,184.850,15.15,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,10.50,5,0.62,hardness,4,0.6143,mineralised_porphyry,high_grade_core,main_fault,medium,2.852,0.6143,1.0000,0.6665,1.120,134.0,848.41,950.2,28.84,395.4,0.466,1.72,139.4,224.8,348.4,bad,non_electric,face_row,15,168,450,618,77,1.0000,0.0000
11-H-015,11,primary,2,6,363746.927,6591744.914,200.000,363746.927,6591744.914,184.137,15.86,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,10.50,4,3.66,hardness,4,0.6211,mineralised_porphyry,high_grade_core,main_fault,hard,2.867,0.6211,1.0000,0.6760,1.150,130.0,888.30,1021.5,31.00,395.4,0.445,1.64,136.3,219.8,340.7,bad,non_electric,face_row,16,176,450,626,78,1.0000,0.0000
11-H-016,11,primary,2,7,363749.218,6591736.815,200.000,363749.218,6591736.815,184.656,15.34,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,10.50,4,6.64,hardness,4,0.6188,mineralised_porphyry,high_grade_core,background,hard,2.888,0.6188,1.0000,0.6233,1.180,123.8,859.26,1013.9,30.77,395.4,0.460,1.70,126.5,204.0,316.3,bad,non_electric,face_row,18,189,450,639,79,1.0000,0.0000
11-H-017,11,primary,2,8,363751.590,6591728.680,200.000,363751.590,6591728.680,183.858,16.14,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,9.66,4,4.46,hardness,4,0.6206,mineralised_porphyry,high_grade_core,background,hard,2.880,0.6206,1.0000,0.6114,1.180,122.5,903.95,1066.7,32.37,395.4,0.437,1.62,124.5,200.8,311.2,bad,non_electric,face_row,20,202,450,652,81,1.0000,0.0000
11-H-018,11,primary,2,9,363753.080,6591721.132,200.000,363753.080,6591721.132,184.006,15.99,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,1.83,5,1.57,hardness,4,0.6147,mineralised_porphyry,high_grade_core,background,hard,2.886,0.6147,1.0000,0.5915,1.166,125.0,895.69,1044.4,31.69,395.4,0.441,1.63,125.6,202.6,314.0,bad,non_electric,face_row,22,216,450,666,83,1.0000,0.0000
11-H-019,11,primary,3,1,363729.231,6591785.028,200.000,363729.231,6591785.028,183.682,16.32,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,3.93,4,5.66,hardness,3,0.5684,fault_breccia_gouge,fault_damage_zone,main_fault,soft,2.730,0.5684,0.9939,0.5571,0.850,158.8,913.82,776.7,23.57,395.4,0.433,1.60,152.6,246.1,381.4,bad,non_electric,face_row,17,247,450,697,87,1.0000,0.0000
11-H-020,11,primary,3,2,363731.149,6591777.253,200.000,363731.149,6591777.253,183.376,16.62,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,11.93,4,5.49,hardness,3,0.5768,fault_breccia_gouge,fault_damage_zone,main_fault,soft,2.748,0.5768,1.0000,0.5672,0.862,158.8,930.97,802.5,24.36,395.4,0.425,1.57,157.6,254.2,394.0,bad,non_electric,face_row,19,260,450,710,88,1.0000,0.0000
11-H-021,11,primary,3,3,363733.511,6591770.059,200.000,363733.511,6591770.059,185.159,14.84,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,17.50,5,2.45,hardness,3,0.5910,fault_breccia_gouge,fault_damage_zone,main_fault,soft,2.806,0.5910,1.0000,0.5946,0.936,153.0,831.10,777.9,23.61,395.4,0.476,1.76,152.5,246.0,381.2,bad,non_electric,face_row,21,274,450,724,90,1.0000,0.0000
11-H-022,11,primary,3,4,363735.138,6591761.889,200.000,363735.138,6591761.889,184.387,15.61,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,17.50,5,0.62,hardness,4,0.6039,mineralised_porphyry,high_grade_core,main_fault,medium,2.822,0.6039,1.0000,0.6204,0.996,146.0,874.33,870.8,26.43,395.4,0.452,1.67,147.6,238.1,369.0,bad,non_electric,face_row,23,287,450,737,92,1.0000,0.0000
11-H-023,11,primary,3,5,363737.134,6591754.312,200.000,363737.134,6591754.312,184.037,15.96,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,17.50,4,3.65,hardness,4,0.6154,mineralised_porphyry,high_grade_core,main_fault,medium,2.837,0.6154,1.0000,0.6504,1.075,140.0,893.94,961.0,29.17,395.4,0.442,1.63,144.2,232.5,360.4,bad,non_electric,face_row,24,295,450,745,93,1.0000,0.0000
11-H-024,11,primary,3,6,363739.677,6591746.107,200.000,363739.677,6591746.107,184.475,15.52,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,17.50,4,6.69,hardness,4,0.6247,mineralised_porphyry,high_grade_core,main_fault,hard,2.867,0.6247,1.0000,0.6782,1.143,130.0,869.40,993.7,30.16,395.4,0.455,1.68,136.4,220.0,341.0,bad,non_electric,face_row,26,309,450,759,94,1.0000,0.0000
11-H-025,11,primary,3,7,363741.955,6591739.053,200.000,363741.955,6591739.053,184.276,15.72,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,17.50,4,4.43,hardness,4,0.6283,mineralised_porphyry,high_grade_core,background,hard,2.900,0.6283,1.0000,0.6277,1.175,123.8,880.57,1034.7,31.40,395.4,0.449,1.66,127.0,204.9,317.6,bad,non_electric,face_row,27,316,450,766,95,1.0000,0.0000
11-H-026,11,primary,3,8,363743.519,6591731.507,200.000,363743.519,6591731.507,183.780,16.22,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,15.01,5,1.47,hardness,4,0.6219,mineralised_porphyry,high_grade_core,background,hard,2.898,0.6219,1.0000,0.6199,1.180,123.0,908.31,1071.8,32.53,395.4,0.435,1.61,125.6,202.5,313.9,bad,non_electric,face_row,29,330,450,780,97,1.0000,0.0000
11-H-027,11,primary,3,9,363745.479,6591723.522,200.000,363745.479,6591723.522,184.265,15.74,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,7.18,5,1.79,hardness,5,0.6329,mineralised_porphyry,high_grade_core,background,hard,2.888,0.6329,1.0000,0.6117,1.180,121.0,881.18,1039.8,31.56,395.4,0.449,1.66,123.3,198.8,308.2,bad,non_electric,face_row,31,343,450,793,99,1.0000,0.0000
11-H-028,11,primary,4,1,363723.371,6591779.729,200.000,363723.371,6591779.729,185.019,14.98,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,7.94,5,2.49,hardness,2,0.5510,fault_breccia_gouge,fault_damage_zone,main_fault,soft,2.712,0.5510,1.0000,0.5422,0.826,163.0,838.93,693.0,21.03,395.4,0.471,1.74,157.7,254.3,394.2,bad,non_electric,face_row,28,388,450,838,104,1.0000,0.0000
11-H-029,11,primary,4,2,363725.457,6591772.171,200.000,363725.457,6591772.171,183.909,16.09,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,15.94,5,0.72,hardness,3,0.5671,fault_breccia_gouge,fault_damage_zone,main_fault,soft,2.742,0.5671,1.0000,0.5623,0.862,158.0,901.11,776.8,23.57,395.4,0.439,1.62,154.6,249.3,386.4,bad,non_electric,face_row,30,401,450,851,106,1.0000,0.0000
11-H-030,11,primary,4,3,363727.576,6591763.945,200.000,363727.576,6591763.945,184.518,15.48,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,23.94,4,3.65,hardness,3,0.5938,fault_breccia_gouge,high_grade_core,main_fault,soft,2.807,0.5938,1.0000,0.5971,0.932,151.3,867.02,808.1,24.52,395.4,0.456,1.68,151.4,244.2,378.5,bad,non_electric,face_row,32,415,450,865,108,1.0000,0.0000
11-H-031,11,primary,4,4,363730.028,6591756.140,200.000,363730.028,6591756.140,184.620,15.38,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,24.50,4,6.69,hardness,4,0.6121,mineralised_porphyry,high_grade_core,main_fault,medium,2.828,0.6121,1.0000,0.6358,1.035,142.5,861.30,891.4,27.06,395.4,0.459,1.70,144.8,233.6,362.1,bad,non_electric,face_row,33,423,450,873,109,1.0000,0.0000
11-H-032,11,primary,4,5,363731.160,6591748.656,200.000,363731.160,6591748.656,184.495,15.50,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,24.50,4,4.42,hardness,4,0.6275,mineralised_porphyry,high_grade_core,main_fault,medium,2.855,0.6275,1.0000,0.6722,1.125,132.5,868.27,976.8,29.64,395.4,0.455,1.68,138.7,223.7,346.7,bad,non_electric,face_row,34,431,450,881,110,1.0000,0.0000
11-H-033,11,primary,4,6,363733.711,6591741.145,200.000,363733.711,6591741.145,183.914,16.09,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,24.50,5,1.40,hardness,4,0.6259,mineralised_porphyry,high_grade_core,main_fault,hard,2.886,0.6259,1.0000,0.6771,1.150,129.0,900.81,1035.9,31.44,395.4,0.439,1.62,135.4,218.4,338.5,bad,non_electric,face_row,35,439,450,889,111,1.0000,0.0000
11-H-034,11,primary,4,7,363735.557,6591733.140,200.000,363735.557,6591733.140,184.691,15.31,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,19.61,5,1.72,hardness,5,0.6457,mineralised_porphyry,high_grade_core,background,hard,2.902,0.6457,1.0000,0.6263,1.176,124.0,857.30,1008.2,30.60,395.4,0.461,1.70,128.0,206.4,319.9,bad,non_electric,face_row,37,452,450,902,112,1.0000,0.0000
11-H-035,11,primary,4,8,363737.903,6591725.527,200.000,363737.903,6591725.527,183.987,16.01,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,11.61,4,4.74,hardness,5,0.6397,mineralised_porphyry,high_grade_core,background,hard,2.908,0.6397,1.0000,0.6197,1.180,122.5,896.72,1058.1,32.11,395.4,0.441,1.63,125.7,202.7,314.2,bad,non_electric,face_row,39,465,450,915,114,1.0000,0.0000
11-H-036,11,primary,4,9,363739.401,6591717.495,200.000,363739.401,6591717.495,183.731,16.27,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,3.61,4,6.36,hardness,5,0.6482,mineralised_porphyry,high_grade_core,background,hard,2.910,0.6482,1.0000,0.6119,1.180,120.0,911.04,1075.0,32.63,395.4,0.434,1.60,122.7,197.9,306.8,bad,non_electric,face_row,41,479,450,929,116,1.0000,0.0000
11-H-037,11,primary,5,1,363715.936,6591781.514,200.000,363715.936,6591781.514,182.497,17.50,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,3.96,5,0.88,hardness,2,0.5381,fault_breccia_gouge,fault_damage_zone,main_fault,soft,2.696,0.5381,1.0000,0.5175,0.774,163.0,980.19,758.7,23.02,395.4,0.403,1.49,151.6,244.5,378.9,bad,non_electric,face_row,36,510,450,960,120,1.0000,0.0000
11-H-038,11,primary,5,2,363717.618,6591774.033,200.000,363717.618,6591774.033,182.836,17.16,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,11.96,4,3.68,hardness,2,0.5456,fault_breccia_gouge,fault_damage_zone,main_fault,soft,2.708,0.5456,1.0000,0.5413,0.828,162.5,961.21,795.9,24.15,395.4,0.411,1.52,156.8,253.0,392.1,bad,non_electric,face_row,38,523,450,973,121,1.0000,0.0000
11-H-039,11,primary,5,3,363719.462,6591766.372,200.000,363719.462,6591766.372,182.977,17.02,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,19.96,4,6.69,hardness,3,0.5695,fault_breccia_gouge,high_grade_core,main_fault,soft,2.763,0.5695,1.0000,0.5686,0.888,157.5,953.30,846.5,25.70,395.4,0.415,1.53,153.6,247.7,383.9,bad,non_electric,face_row,40,537,450,987,123,1.0000,0.0000
11-H-040,11,primary,5,4,363721.774,6591757.786,200.000,363721.774,6591757.786,183.399,16.60,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,23.73,4,4.42,hardness,4,0.6095,mineralised_porphyry,high_grade_core,main_fault,medium,2.822,0.6095,1.0000,0.6198,0.998,146.3,929.64,927.8,28.15,395.4,0.425,1.57,146.8,236.8,367.0,bad,non_electric,face_row,42,550,450,1000,125,1.0000,0.0000
11-H-041,11,primary,5,5,363723.818,6591750.835,200.000,363723.818,6591750.835,184.476,15.52,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,24.94,5,1.38,hardness,4,0.6171,mineralised_porphyry,high_grade_core,main_fault,medium,2.840,0.6171,1.0000,0.6428,1.056,140.0,869.36,918.0,27.86,395.4,0.455,1.68,143.3,231.1,358.1,bad,non_electric,face_row,43,558,450,1008,126,1.0000,0.0000
11-H-042,11,primary,5,6,363725.842,6591742.497,200.000,363725.842,6591742.497,184.041,15.96,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,26.15,5,1.67,hardness,5,0.6352,mineralised_porphyry,high_grade_core,main_fault,medium,2.872,0.6352,1.0000,0.6793,1.138,129.0,893.69,1017.0,30.86,395.4,0.442,1.63,135.7,218.8,339.2,bad,non_electric,face_row,44,566,450,1016,127,1.0000,0.0000
11-H-043,11,primary,5,7,363727.332,6591734.781,200.000,363727.332,6591734.781,182.332,17.67,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,23.52,4,4.72,hardness,5,0.6425,mineralised_porphyry,high_grade_core,main_fault,hard,2.897,0.6425,1.0000,0.6825,1.162,127.5,989.38,1149.7,34.90,395.4,0.400,1.48,135.0,217.7,337.4,bad,non_electric,face_row,46,580,450,1030,128,1.0000,0.0000
11-H-044,11,primary,5,8,363729.903,6591727.439,200.000,363729.903,6591727.439,183.198,16.80,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,15.53,4,6.42,hardness,5,0.6492,mineralised_porphyry,high_grade_core,background,hard,2.905,0.6492,1.0000,0.6209,1.180,125.0,940.93,1110.3,33.70,395.4,0.420,1.55,129.0,208.1,322.5,bad,non_electric,face_row,48,593,450,1043,130,1.0000,0.0000
11-H-045,11,primary,5,9,363732.217,6591719.508,200.000,363732.217,6591719.508,183.961,16.04,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,7.53,4,3.42,hardness,5,0.6532,mineralised_porphyry,high_grade_core,background,hard,2.905,0.6532,1.0000,0.6143,1.180,121.3,898.20,1059.9,32.17,395.4,0.440,1.63,124.5,200.8,311.2,bad,non_electric,face_row,50,606,450,1056,132,1.0000,0.0000
11-H-046,11,primary,6,1,363709.818,6591776.334,200.000,363709.818,6591776.334,183.348,16.65,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,7.97,4,6.52,hardness,1,0.5065,fault_breccia_gouge,fault_damage_zone,main_fault,soft,2.672,0.5065,1.0000,0.4907,0.728,167.5,932.51,678.9,20.60,395.4,0.424,1.57,151.9,244.9,379.6,bad,non_electric,face_row,47,651,450,1101,137,1.0000,0.0000
11-H-047,11,primary,6,2,363712.253,6591767.944,200.000,363712.253,6591767.944,182.847,17.15,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,14.99,4,4.43,hardness,2,0.5383,fault_breccia_gouge,fault_damage_zone,main_fault,soft,2.705,0.5383,1.0000,0.5219,0.798,165.0,960.56,766.5,23.27,395.4,0.412,1.52,154.8,249.6,386.9,bad,non_electric,face_row,49,664,450,1114,139,1.0000,0.0000
11-H-048,11,primary,6,3,363713.834,6591760.683,200.000,363713.834,6591760.683,182.969,17.03,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,16.20,5,1.40,hardness,3,0.5695,fault_breccia_gouge,high_grade_core,main_fault,soft,2.758,0.5695,1.0000,0.5617,0.880,157.0,953.75,839.3,25.47,395.4,0.415,1.53,151.6,244.5,378.9,bad,non_electric,face_row,51,678,450,1128,141,1.0000,0.0000
11-H-049,11,primary,6,4,363716.077,6591752.391,200.000,363716.077,6591752.391,183.367,16.63,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,17.41,5,1.67,hardness,4,0.6045,mineralised_porphyry,high_grade_core,main_fault,medium,2.828,0.6045,1.0000,0.6313,1.030,142.0,931.44,959.4,29.12,395.4,0.425,1.57,143.5,231.4,358.7,bad,non_electric,face_row,52,686,450,1136,142,1.0000,0.0000
11-H-050,11,primary,6,5,363718.204,6591744.441,200.000,363718.204,6591744.441,182.989,17.01,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,18.62,4,4.71,hardness,4,0.6207,mineralised_porphyry,high_grade_core,main_fault,medium,2.853,0.6207,1.0000,0.6576,1.088,135.0,952.60,1036.4,31.45,395.4,0.415,1.53,139.4,224.9,348.6,bad,non_electric,face_row,53,694,450,1144,143,1.0000,0.0000
11-H-051,11,primary,6,6,363719.856,6591737.220,200.000,363719.856,6591737.220,182.345,17.65,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,19.83,4,6.40,hardness,5,0.6409,mineralised_porphyry,high_grade_core,main_fault,hard,2.902,0.6409,1.0000,0.6794,1.150,128.8,988.68,1137.0,34.50,395.4,0.400,1.48,135.9,219.2,339.7,bad,non_electric,face_row,54,702,450,1152,144,1.0000,0.0000
11-H-053,11,primary,6,8,363723.899,6591722.019,200.000,363723.899,6591722.019,182.684,17.32,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,11.44,5,0.65,hardness,5,0.6506,mineralised_porphyry,high_grade_core,background,hard,2.898,0.6506,1.0000,0.6195,1.180,123.0,969.67,1144.2,34.73,395.4,0.408,1.51,126.7,204.3,316.7,bad,non_electric,face_row,58,729,450,1179,147,1.0000,0.0000
11-H-054,11,primary,6,9,363726.499,6591714.317,200.000,363726.499,6591714.317,182.587,17.41,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,3.44,5,2.82,hardness,5,0.6541,mineralised_porphyry,high_grade_core,background,hard,2.906,0.6541,1.0000,0.6146,1.180,121.0,975.12,1150.6,34.92,395.4,0.405,1.50,124.2,200.4,310.6,bad,non_electric,face_row,60,742,450,1192,149,1.0000,0.0000
11-H-055,11,primary,7,1,363702.553,6591777.419,200.000,363702.553,6591777.419,183.096,16.90,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,3.99,4,4.46,hardness,1,0.4943,fault_breccia_gouge,fault_damage_zone,main_fault,soft,2.653,0.4943,1.0000,0.4755,0.700,168.8,946.62,662.6,20.11,395.4,0.418,1.54,150.0,242.0,375.1,bad,non_electric,face_row,55,773,450,1223,152,1.0000,0.0000
11-H-056,11,primary,7,2,363703.980,6591769.761,200.000,363703.980,6591769.761,184.847,15.15,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,7.47,5,1.46,hardness,1,0.4968,fault_breccia_gouge,fault_damage_zone,main_fault,soft,2.658,0.4968,1.0000,0.4796,0.710,169.0,848.56,602.5,18.29,395.4,0.466,1.72,151.2,243.9,378.1,bad,non_electric,face_row,57,786,450,1236,154,1.0000,0.0000
11-H-057,11,primary,7,3,363706.679,6591762.860,200.000,363706.679,6591762.860,183.126,16.87,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,8.68,5,1.70,hardness,2,0.5562,fault_breccia_gouge,fault_damage_zone,main_fault,soft,2.740,0.5562,1.0000,0.5462,0.848,160.0,944.96,801.3,24.32,395.4,0.418,1.55,153.2,247.1,382.9,bad,non_electric,face_row,59,800,450,1250,156,1.0000,0.0000
11-H-058,11,primary,7,4,363708.504,6591755.052,200.000,363708.504,6591755.052,184.024,15.98,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,9.89,4,4.71,hardness,3,0.5793,mineralised_porphyry,high_grade_core,main_fault,medium,2.788,0.5793,1.0000,0.5821,0.927,152.5,894.67,829.4,25.17,395.4,0.442,1.63,149.2,240.7,373.1,bad,non_electric,face_row,61,813,450,1263,157,1.0000,0.0000
11-H-059,11,primary,7,5,363710.795,6591747.313,200.000,363710.795,6591747.313,183.477,16.52,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,11.10,4,6.40,hardness,4,0.6059,mineralised_porphyry,high_grade_core,main_fault,medium,2.850,0.6059,1.0000,0.6441,1.060,137.5,925.31,980.8,29.76,395.4,0.427,1.58,140.1,225.9,350.2,bad,non_electric,face_row,62,821,450,1271,158,1.0000,0.0000
11-H-060,11,primary,7,6,363712.740,6591739.299,200.000,363712.740,6591739.299,184.155,15.84,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,12.31,4,3.36,hardness,4,0.6266,mineralised_porphyry,high_grade_core,main_fault,hard,2.902,0.6266,1.0000,0.6787,1.147,128.8,887.30,1017.7,30.88,395.4,0.446,1.65,135.2,218.0,338.0,bad,non_electric,face_row,63,829,450,1279,159,1.0000,0.0000
11-H-061,11,primary,7,7,363714.985,6591731.126,200.000,363714.985,6591731.126,183.854,16.15,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,13.52,5,0.45,hardness,5,0.6396,mineralised_porphyry,high_grade_core,main_fault,hard,2.908,0.6396,1.0000,0.6806,1.162,127.0,904.18,1050.7,31.88,395.4,0.437,1.61,134.1,216.3,335.3,bad,non_electric,face_row,65,843,450,1293,161,1.0000,0.0000
