pattern_id,pattern_type,pattern_source,area_m2,bench_height_m,volume_m3,mean_density_tpm3,tonnes_est,blocks_in_pattern,ore_fraction,mean_au_gpt,mean_cu_pct,mean_ag_gpt,mean_au_eq_gpt,mean_RMR,mean_UCS_MPa,mean_fault_dist_m,mean_pf_target_kgpm3,mean_target_p80_mm
11,Production,manual_drawn,13267.782250809567,15.0,199016.7337621435,2.704511278195489,538243.001009346,133,0.7894736842105263,2.4399699248120297,0.19903157894736842,6.415413533834586,2.1626206543758264,35.55112781954887,106.79849624060151,20.501503759398496,0.9147368421052632,151.65413533834587
12,Production,manual_drawn,11256.41447633786,15.0,168846.2171450679,2.6379464285714285,445407.2754956278,112,0.9375,2.560044642857143,0.14457053571428571,5.999732142857143,2.261694838323914,41.24910714285714,103.75892857142857,44.48928571428571,0.9298214285714286,150.08928571428572
13,Production,manual_drawn,9022.280914086992,15.0,135334.21371130488,2.902808988764045,392849.3720484901,89,1.0,2.3293820224719104,0.21118876404494377,6.786516853932586,2.2044677114012035,63.2943820224719,161.01348314606741,131.3303370786517,1.175505617977528,122.47191011235955
14,Production,manual_drawn,11679.968697804134,15.0,175199.530467062,2.8419166666666666,497902.46562651795,120,1.0,2.632633333333333,0.24784333333333333,6.6815,2.487675266287053,61.443333333333335,160.025,59.17583333333334,1.16875,124.66666666666667
15,Production,manual_drawn,8729.430944998216,15.0,130941.46417497324,2.802747252747253,366995.8289871091,91,0.7912087912087912,1.5427582417582417,0.15848571428571426,4.066813186813187,1.4450683140529688,50.14065934065933,143.96153846153845,31.77142857142857,1.0983516483516482,133.24175824175825
16,Production,manual_drawn,14949.171132300551,15.0,224237.56698450827,2.7285810810810815,611850.3829415811,148,0.9594594594594594,2.602675675675676,0.19134391891891891,6.238513513513513,2.3620462538459166,50.30878378378378,129.6858108108108,67.56756756756756,1.0410135135135135,138.00675675675674
17,Production,manual_drawn,11871.497729228924,15.0,178072.46593843386,2.5602500000000004,455910.03091887536,120,1.0,2.276616666666667,0.10660416666666667,4.785,1.9993156637377585,36.69416666666666,81.525,42.690000000000005,0.8111666666666667,161.41666666666666
18,Production,manual_drawn,7301.631548406463,15.0,109524.47322609693,2.455972222222222,268989.0638968155,72,0.8472222222222222,1.099333333333333,0.04445277777777777,2.413611111111111,0.9571334377474408,24.630555555555553,43.044444444444444,17.959722222222222,0.5995833333333334,180.20833333333334
19,Production,manual_drawn,3329.485254889665,15.0,49942.278823344976,2.474411764705882,123577.76227670624,34,0.47058823529411764,0.5409999999999999,0.025164705882352943,1.5870588235294119,0.4859457299325976,28.076470588235296,45.379411764705885,18.558823529411764,0.6276470588235294,177.64705882352942
20,Production,manual_drawn,7586.222888658325,15.0,113793.34332987489,2.756447368421053,313665.361765467,76,0.631578947368421,0.8981578947368419,0.0872842105263158,2.5467105263157896,0.8500078943219073,45.71973684210527,126.1434210526316,20.194736842105264,1.0403947368421052,139.67105263157896
21,Production,manual_drawn,7881.702816316216,15.0,118225.54224474324,2.5063855421686747,296318.7897972763,83,0.9156626506024096,0.8195783132530123,0.031975903614457825,1.5575903614457831,0.7459008410071926,39.93253012048192,68.43975903614458,70.93614457831325,0.7583132530120482,163.73493975903614
22,Production,manual_drawn,6542.138919932436,15.0,98132.08379898654,2.654923076923077,260533.1338644786,65,1.0,1.3278769230769232,0.08233692307692309,2.9007692307692303,1.2153710647745763,52.106153846153845,108.79076923076923,117.08615384615383,0.9866153846153848,142.46153846153845
23,Production,manual_drawn,6973.159259362902,15.0,104597.38889044353,2.8927142857142853,302570.3610917987,70,1.0,2.319771428571428,0.2062442857142857,6.645,2.1802648571477263,63.21714285714285,163.6342857142857,132.89714285714288,1.176571428571429,122.71428571428571
24,Production,manual_drawn,4527.474760991124,15.0,67912.12141486685,2.5961363636363637,176309.12793682364,44,0.6136363636363636,0.5720227272727272,0.031577272727272725,1.0865909090909092,0.5334100312637791,50.775,92.27499999999999,117.13636363636365,0.9002272727272725,148.86363636363637
25,Production,manual_drawn,7218.639278915734,15.0,108279.58918373601,2.6516949152542373,287124.4360643305,59,1.0,0.8111355932203391,0.05403728813559321,1.7989830508474578,0.753937795469111,53.34576271186441,105.31525423728814,167.55084745762713,0.975593220338983,142.71186440677965
26,Production,manual_drawn,8385.887242857285,15.0,125788.30864285928,2.8404,357289.1118691775,75,0.8133333333333334,0.7245866666666667,0.06801733333333333,2.8062666666666662,0.7201853968238596,64.01466666666666,140.12266666666667,212.52266666666668,1.1217333333333335,129.06666666666666
27,Production,manual_drawn,14748.552727152814,15.0,221228.2909072922,2.688,594661.6459588015,140,0.8928571428571429,1.2808499999999998,0.09478000000000002,3.192857142857143,1.1903802961707284,51.36214285714286,120.56499999999998,51.010714285714286,1.0184285714285712,139.42857142857142
28,Production,manual_drawn,13043.735722521233,15.0,195656.0358378185,2.656614173228346,519782.5978844218,127,0.7874015748031497,0.9079685039370078,0.049851968503937,2.273307086614173,0.8347682867528089,54.35826771653544,113.61181102362204,121.43307086614175,1.021259842519685,138.9763779527559
29,Production,manual_drawn,17355.386691454118,15.0,260330.80037181175,2.7313218390804597,711047.2004408248,174,0.8045977011494253,1.246758620689655,0.10463160919540229,3.3152873563218392,1.153363328024268,48.46436781609195,123.00919540229884,26.53275862068965,1.0185057471264367,140.632183908046
30,Production,manual_drawn,6796.1078547719235,15.0,101941.61782157885,2.863148148148148,291873.95428507973,54,1.0,1.6505740740740744,0.15653148148148152,4.760555555555555,1.5884149998626724,62.66296296296296,152.28148148148145,101.9888888888889,1.1612962962962963,126.11111111111111
31,Production,manual_drawn,5623.78732970211,15.0,84356.80994553164,2.825892857142857,238383.3066764354,56,0.8571428571428571,0.9505178571428571,0.09146964285714286,3.3791071428571433,0.935711763602419,62.22142857142857,137.15892857142856,199.26250000000002,1.1041071428571427,130.71428571428572
32,Production,manual_drawn,8750.69984634248,15.0,131260.49769513722,2.7119999999999997,355978.4697492121,75,0.96,1.0014133333333333,0.08622,2.3384,0.9391810906653979,47.29333333333334,123.24666666666668,28.705333333333336,1.0344000000000002,139.26666666666668
33,Production,manual_drawn,8487.352056205587,15.0,127310.2808430838,2.7061445783132534,344520.0262670489,83,0.18072289156626506,0.30125301204819277,0.025498795180722893,0.9220481927710843,0.28787638035784274,47.15301204819277,123.98313253012047,27.16746987951807,1.0550602409638554,138.85542168674698
34,Trim,manual_drawn,4961.472258094223,15.0,74422.08387141336,2.723777777777778,202709.21822486966,45,0.0,0.3204888888888889,0.025262222222222224,1.2044444444444444,0.3161266770341815,60.0,117.48666666666666,193.20444444444445,1.0262222222222221,138.77777777777777
35,Trim,manual_drawn,4439.093153814647,15.0,66586.39730721971,2.699318181818182,179737.8729131474,44,0.0,0.28404545454545455,0.022518181818181816,1.1193181818181819,0.27568592884830445,57.08636363636363,112.95,74.01818181818182,1.012272727272727,137.95454545454547
36,Trim,manual_drawn,4638.855237003851,15.0,69582.82855505776,2.426595744680851,168849.39567456036,47,0.0,0.40834042553191496,0.017789361702127655,1.2240425531914891,0.3578640888275962,20.78510638297872,31.938297872340424,12.434042553191489,0.5434042553191489,185.63829787234042
37,Trim,manual_drawn,6294.217017357821,15.0,94413.25526036731,2.6752459016393444,252578.67419572693,61,0.0,0.21760655737704915,0.015600000000000001,0.6659016393442623,0.20500645612984555,45.21639344262296,116.4655737704918,40.514754098360655,1.012950819672131,140.40983606557376
38,Production,manual_drawn,9623.008585471398,15.0,144345.12878207097,2.6891304347826086,388162.8789204821,92,0.5543478260869565,0.524,0.03634347826086957,1.438804347826087,0.5012234987712842,56.6413043478261,118.07500000000002,49.425000000000004,1.0254347826086956,139.6195652173913
39,Production,manual_drawn,11580.994850095713,15.0,173714.9227514357,2.55025641025641,443017.59530404594,117,0.6410256410256411,0.63091452991453,0.03465213675213675,1.5341880341880343,0.5814941970022307,38.54957264957264,76.15811965811966,23.12222222222222,0.7975213675213675,161.15384615384616
40,Production,manual_drawn,8828.379248707672,15.0,132425.68873061507,2.6225842696629216,347297.52816418954,89,0.7191011235955056,0.6104943820224719,0.03038426966292135,1.5076404494382023,0.5737523347940006,55.05617977528089,101.34719101123598,126.63258426966296,0.9614606741573033,143.53932584269663
41,Trim,manual_drawn,5863.389567818633,15.0,87950.84351727949,2.5413461538461535,223513.53790016312,52,0.0,0.3977307692307692,0.01966923076923077,0.8442307692307692,0.3681355910206655,44.513461538461534,74.7826923076923,81.4,0.8078846153846152,158.94230769230768
42,Trim,manual_drawn,6215.165687596128,15.0,93227.48531394191,2.7318032786885245,254679.1500445128,61,0.0,0.3005081967213114,0.018540983606557378,0.9085245901639345,0.29212950243232183,63.42295081967213,133.8327868852459,105.56065573770492,1.1040983606557377,130.08196721311475
43,Trim,manual_drawn,7550.337202702159,15.0,113255.05804053239,,,0,,,,,,,,,,
44,Trim,manual_drawn,7506.843459777469,15.0,112602.65189666204,2.6287323943661973,296002.2387322958,71,0.0,0.3392535211267606,0.02156901408450704,0.9577464788732394,0.32694252668843676,51.84084507042253,99.78732394366197,49.5887323943662,0.9350704225352112,147.67605633802816
45,Trim,manual_drawn,10085.975490469675,15.0,151289.63235704513,2.561685393258427,387556.44136048,89,0.0,0.3795955056179775,0.016685393258426964,0.9656179775280899,0.35438655055008894,47.674157303370784,85.52359550561798,93.88426966292135,0.8558426966292133,154.77528089887642
