pattern_id,pattern_type,pattern_source,point_id,x,y,floor_rl,crest_rl
14,Production,auto_grid,13,444421.6623275932,6812805.044689909,185.0,200.0
14,Production,auto_grid,14,444331.8620846011,6812811.037715726,185.0,200.0
14,Production,auto_grid,15,444335.5406056773,6812866.157132283,185.0,200.0
14,Production,auto_grid,16,444342.3635879839,6812865.472075893,185.0,200.0
15,Production,auto_grid,1,444303.1008761367,6812427.4608227685,185.0,200.0
15,Production,auto_grid,2,444301.21993447,6812427.226273189,185.0,200.0
15,Production,auto_grid,3,444216.42500894424,6812432.88525763,185.0,200.0
15,Production,auto_grid,4,444223.7498182766,6812542.641110176,185.0,200.0
15,Production,auto_grid,5,444313.55006126966,6812536.648084359,185.0,200.0
15,Production,auto_grid,6,444313.0506424522,6812529.164730777,185.0,200.0
15,Production,auto_grid,7,444258.17271617893,6812532.827135444,185.0,200.0
15,Production,auto_grid,8,444251.8467444824,6812438.037990063,185.0,200.0
15,Production,auto_grid,9,444306.7246707557,6812434.375585397,185.0,200.0
15,Production,auto_grid,10,444306.2681085812,6812427.534401086,185.0,200.0
15,Production,auto_grid,11,444303.1008761367,6812427.4608227685,185.0,200.0
16,Production,auto_grid,1,444313.55006126966,6812536.648084359,185.0,200.0
16,Production,auto_grid,2,444223.7498182766,6812542.641110176,185.0,200.0
16,Production,auto_grid,3,444231.074627609,6812652.396962723,185.0,200.0
16,Production,auto_grid,4,444320.87487060204,6812646.403936906,185.0,200.0
16,Production,auto_grid,5,444313.55006126966,6812536.648084359,185.0,200.0
17,Production,auto_grid,1,444320.87487060204,6812646.403936906,185.0,200.0
17,Production,auto_grid,2,444231.074627609,6812652.396962723,185.0,200.0
17,Production,auto_grid,3,444238.39943694137,6812762.152815269,185.0,200.0
17,Production,auto_grid,4,444328.1996799344,6812756.159789452,185.0,200.0
17,Production,auto_grid,5,444320.87487060204,6812646.403936906,185.0,200.0
18,Production,auto_grid,1,444328.1996799344,6812756.159789452,185.0,200.0
18,Production,auto_grid,2,444238.39943694137,6812762.152815269,185.0,200.0
18,Production,auto_grid,3,444245.72424627375,6812871.908667816,185.0,200.0
18,Production,auto_grid,4,444335.5244892668,6812865.915641999,185.0,200.0
18,Production,auto_grid,5,444328.1996799344,6812756.159789452,185.0,200.0
19,Production,auto_grid,1,444213.8606680166,6812416.461160273,185.0,200.0
19,Production,auto_grid,2,444171.4544904381,6812415.674329418,185.0,200.0
19,Production,auto_grid,3,444125.07855170313,6812415.709617157,185.0,200.0
19,Production,auto_grid,4,444130.28717061784,6812493.75620972,185.0,200.0
19,Production,auto_grid,5,444220.0874136109,6812487.763183903,185.0,200.0
19,Production,auto_grid,6,444215.3337910315,6812416.534312923,185.0,200.0
19,Production,auto_grid,7,444213.8606680166,6812416.461160273,185.0,200.0
20,Production,auto_grid,1,444220.0874136109,6812487.763183903,185.0,200.0
20,Production,auto_grid,2,444130.28717061784,6812493.75620972,185.0,200.0
20,Production,auto_grid,3,444137.6119799502,6812603.512062267,185.0,200.0
20,Production,auto_grid,4,444227.41222294327,6812597.5190364495,185.0,200.0
20,Production,auto_grid,5,444220.0874136109,6812487.763183903,185.0,200.0
21,Production,auto_grid,1,444227.41222294327,6812597.5190364495,185.0,200.0
21,Production,auto_grid,2,444137.6119799502,6812603.512062267,185.0,200.0
21,Production,auto_grid,3,444144.9367892826,6812713.267914814,185.0,200.0
21,Production,auto_grid,4,444234.73703227565,6812707.274888996,185.0,200.0
21,Production,auto_grid,5,444227.41222294327,6812597.5190364495,185.0,200.0
22,Production,auto_grid,1,444234.73703227565,6812707.274888996,185.0,200.0
22,Production,auto_grid,2,444144.9367892826,6812713.267914814,185.0,200.0
22,Production,auto_grid,3,444152.261598615,6812823.0237673605,185.0,200.0
22,Production,auto_grid,4,444242.061841608,6812817.030741543,185.0,200.0
22,Production,auto_grid,5,444234.73703227565,6812707.274888996,185.0,200.0
23,Production,auto_grid,1,444178.6480713263,6812893.285956981,185.0,200.0
23,Production,auto_grid,2,444215.8652338097,6812893.840100076,185.0,200.0
23,Production,auto_grid,3,444244.4357691845,6812894.097301578,185.0,200.0
23,Production,auto_grid,4,444247.204753899,6812894.092777902,185.0,200.0
23,Production,auto_grid,5,444242.061841608,6812817.030741543,185.0,200.0
23,Production,auto_grid,6,444152.261598615,6812823.0237673605,185.0,200.0
23,Production,auto_grid,7,444156.938014701,6812893.095766664,185.0,200.0
23,Production,auto_grid,8,444178.6480713263,6812893.285956981,185.0,200.0
24,Production,auto_grid,1,444118.36697235703,6812415.714724039,185.0,200.0
24,Production,auto_grid,2,444077.57696725894,6812415.947063418,185.0,200.0
24,Production,auto_grid,3,444049.6661107512,6812416.364301571,185.0,200.0
24,Production,auto_grid,4,444038.4763331311,6812416.796155222,185.0,200.0
24,Production,auto_grid,5,444037.58586425055,6812417.086772312,185.0,200.0
24,Production,auto_grid,6,444035.03552162275,6812418.064691092,185.0,200.0
24,Production,auto_grid,7,444036.82452295907,6812444.871309265,185.0,200.0
24,Production,auto_grid,8,444126.6247659512,6812438.878283447,185.0,200.0
24,Production,auto_grid,9,444125.07855170313,6812415.709617157,185.0,200.0
24,Production,auto_grid,10,444118.36697235703,6812415.714724039,185.0,200.0
25,Production,auto_grid,1,444126.6247659512,6812438.878283447,185.0,200.0
25,Production,auto_grid,2,444036.82452295907,6812444.871309265,185.0,200.0
25,Production,auto_grid,3,444044.14933229145,6812554.627161811,185.0,200.0
25,Production,auto_grid,4,444133.94957528356,6812548.634135994,185.0,200.0
25,Production,auto_grid,5,444126.6247659512,6812438.878283447,185.0,200.0
26,Production,auto_grid,1,444133.94957528356,6812548.634135994,185.0,200.0
26,Production,auto_grid,2,444044.14933229145,6812554.627161811,185.0,200.0
26,Production,auto_grid,3,444051.4741416238,6812664.383014358,185.0,200.0
26,Production,auto_grid,4,444141.27438461594,6812658.389988541,185.0,200.0
26,Production,auto_grid,5,444133.94957528356,6812548.634135994,185.0,200.0
27,Production,auto_grid,1,444141.27438461594,6812658.389988541,185.0,200.0
27,Production,auto_grid,2,444051.4741416238,6812664.383014358,185.0,200.0
27,Production,auto_grid,3,444058.7989509562,6812774.138866904,185.0,200.0
27,Production,auto_grid,4,444148.5991939483,6812768.145841087,185.0,200.0
27,Production,auto_grid,5,444141.27438461594,6812658.389988541,185.0,200.0
28,Production,auto_grid,1,444148.5991939483,6812768.145841087,185.0,200.0
28,Production,auto_grid,2,444058.7989509562,6812774.138866904,185.0,200.0
28,Production,auto_grid,3,444066.1237602886,6812883.894719452,185.0,200.0
28,Production,auto_grid,4,444155.9240032807,6812877.901693634,185.0,200.0
28,Production,auto_grid,5,444148.5991939483,6812768.145841087,185.0,200.0
29,Production,auto_grid,1,444032.96850316226,6812418.8572811335,185.0,200.0
29,Production,auto_grid,2,444026.49333550315,6812421.5810451,185.0,200.0
29,Production,auto_grid,3,444016.434486581,6812426.075483301,185.0,200.0
29,Production,auto_grid,4,444003.78559817094,6812430.398620428,185.0,200.0
29,Production,auto_grid,5,443990.7489970606,6812433.6095049465,185.0,200.0
29,Production,auto_grid,6,443977.39722678997,6812435.734052337,185.0,200.0
29,Production,auto_grid,7,443966.3782713553,6812436.60688042,185.0,200.0
29,Production,auto_grid,8,443958.6144541884,6812437.655691955,185.0,200.0
29,Production,auto_grid,9,443951.48391576856,6812439.056811555,185.0,200.0
29,Production,auto_grid,10,443946.32723210286,6812440.419683341,185.0,200.0
29,Production,auto_grid,11,443950.6866846327,6812505.742261356,185.0,200.0
29,Production,auto_grid,12,444040.4869276257,6812499.749235538,185.0,200.0
29,Production,auto_grid,13,444035.03552162275,6812418.064691092,185.0,200.0
29,Production,auto_grid,14,444032.96850316226,6812418.8572811335,185.0,200.0
30,Production,auto_grid,1,444040.4869276257,6812499.749235538,185.0,200.0
30,Production,auto_grid,2,443950.6866846327,6812505.742261356,185.0,200.0
30,Production,auto_grid,3,443958.01149396505,6812615.498113902,185.0,200.0
30,Production,auto_grid,4,444047.8117369581,6812609.505088084,185.0,200.0
30,Production,auto_grid,5,444040.4869276257,6812499.749235538,185.0,200.0
31,Production,auto_grid,1,444047.8117369581,6812609.505088084,185.0,200.0
31,Production,auto_grid,2,443958.01149396505,6812615.498113902,185.0,200.0
31,Production,auto_grid,3,443965.33630329743,6812725.253966449,185.0,200.0
31,Production,auto_grid,4,444055.1365462905,6812719.260940631,185.0,200.0
31,Production,auto_grid,5,444047.8117369581,6812609.505088084,185.0,200.0
32,Production,auto_grid,1,444055.1365462905,6812719.260940631,185.0,200.0
32,Production,auto_grid,2,443965.33630329743,6812725.253966449,185.0,200.0
32,Production,auto_grid,3,443972.6611126298,6812835.009818995,185.0,200.0
32,Production,auto_grid,4,444062.46135562286,6812829.016793177,185.0,200.0
32,Production,auto_grid,5,444055.1365462905,6812719.260940631,185.0,200.0
33,Production,auto_grid,1,443979.66051471885,6812906.858537231,185.0,200.0
33,Production,auto_grid,2,443995.80330825504,6812909.27334757,185.0,200.0
33,Production,auto_grid,3,444005.92795992363,6812911.919007587,185.0,200.0
33,Production,auto_grid,4,444012.2143054921,6812913.101046821,185.0,200.0
33,Production,auto_grid,5,444018.0306513971,6812913.747307263,185.0,200.0
33,Production,auto_grid,6,444023.40792309865,6812913.910047691,185.0,200.0
33,Production,auto_grid,7,444028.1364600556,6812913.650852131,185.0,200.0
33,Production,auto_grid,8,444032.0247499049,6812913.037761126,185.0,200.0
33,Production,auto_grid,9,444035.367064951,6812912.13054669,185.0,200.0
33,Production,auto_grid,10,444038.3266255306,6812910.9528983645,185.0,200.0
33,Production,auto_grid,11,444043.65917374287,6812908.076637797,185.0,200.0
33,Production,auto_grid,12,444050.8838688731,6812904.451239975,185.0,200.0
33,Production,auto_grid,13,444057.84531131573,6812901.31908381,185.0,200.0
33,Production,auto_grid,14,444065.2390168905,6812898.556382336,185.0,200.0
33,Production,auto_grid,15,444067.07160505466,6812898.097343109,185.0,200.0
33,Production,auto_grid,16,444062.46135562286,6812829.016793177,185.0,200.0
33,Production,auto_grid,17,443972.6611126298,6812835.009818995,185.0,200.0
33,Production,auto_grid,18,443977.4436614141,6812906.672123826,185.0,200.0
33,Production,auto_grid,19,443979.66051471885,6812906.858537231,185.0,200.0
34,Production,auto_grid,1,443920.9185245801,6812453.214893373,185.0,200.0
34,Production,auto_grid,2,443917.79262220114,6812456.569993011,185.0,200.0
34,Production,auto_grid,3,443915.43274662923,6812459.61018384,185.0,200.0
34,Production,auto_grid,4,443913.06563287973,6812463.257701234,185.0,200.0
34,Production,auto_grid,5,443910.72081483155,6812467.5769967055,185.0,200.0
34,Production,auto_grid,6,443907.38105721585,6812474.948460748,185.0,200.0
34,Production,auto_grid,7,443902.6501770392,6812483.895005931,185.0,200.0
34,Production,auto_grid,8,443897.174035212,6812492.459709196,185.0,200.0
34,Production,auto_grid,9,443890.28423260245,6812500.901952888,185.0,200.0
34,Production,auto_grid,10,443882.9849104779,6812507.2847163705,185.0,200.0
34,Production,auto_grid,11,443876.20697589684,6812512.099320009,185.0,200.0
34,Production,auto_grid,12,443868.9513548147,6812516.20181491,185.0,200.0
34,Production,auto_grid,13,443861.4043841148,6812519.496201539,185.0,200.0
34,Production,auto_grid,14,443864.54884630535,6812566.613213446,185.0,200.0
34,Production,auto_grid,15,443954.3490892984,6812560.620187629,185.0,200.0
34,Production,auto_grid,16,443947.024279966,6812450.8643350825,185.0,200.0
34,Production,auto_grid,17,443921.5738160098,6812452.562830348,185.0,200.0
34,Production,auto_grid,18,443920.9185245801,6812453.214893373,185.0,200.0
35,Production,auto_grid,1,443954.3490892984,6812560.620187629,185.0,200.0
35,Production,auto_grid,2,443864.54884630535,6812566.613213446,185.0,200.0
35,Production,auto_grid,3,443871.8736556377,6812676.3690659925,185.0,200.0
35,Production,auto_grid,4,443961.6738986308,6812670.376040176,185.0,200.0
35,Production,auto_grid,5,443954.3490892984,6812560.620187629,185.0,200.0
36,Production,auto_grid,1,443961.6738986308,6812670.376040176,185.0,200.0
36,Production,auto_grid,2,443871.8736556377,6812676.3690659925,185.0,200.0
36,Production,auto_grid,3,443879.1984649701,6812786.124918539,185.0,200.0
36,Production,auto_grid,4,443968.99870796315,6812780.131892722,185.0,200.0
36,Production,auto_grid,5,443961.6738986308,6812670.376040176,185.0,200.0
37,Production,auto_grid,1,443968.99870796315,6812780.131892722,185.0,200.0
37,Production,auto_grid,2,443879.1984649701,6812786.124918539,185.0,200.0
37,Production,auto_grid,3,443886.5232743025,6812895.880771086,185.0,200.0
37,Production,auto_grid,4,443976.32351729553,6812889.887745269,185.0,200.0
37,Production,auto_grid,5,443968.99870796315,6812780.131892722,185.0,200.0
38,Production,auto_grid,1,443861.3317756187,6812519.527896436,185.0,200.0
38,Production,auto_grid,2,443853.27419520915,6812522.115233149,185.0,200.0
38,Production,auto_grid,3,443844.7138607474,6812523.882531179,185.0,200.0
38,Production,auto_grid,4,443836.2251856951,6812524.939584859,185.0,200.0
38,Production,auto_grid,5,443827.5580499666,6812525.486160525,185.0,200.0
38,Production,auto_grid,6,443819.9136851756,6812525.602729483,185.0,200.0
38,Production,auto_grid,7,443814.97485428955,6812525.825396856,185.0,200.0
38,Production,auto_grid,8,443811.49530770443,6812526.121862931,185.0,200.0
38,Production,auto_grid,9,443810.2038587108,6812526.30527726,185.0,200.0
38,Production,auto_grid,10,443808.38629442547,6812526.974493159,185.0,200.0
38,Production,auto_grid,11,443802.4442536691,6812529.550797809,185.0,200.0
38,Production,auto_grid,12,443793.80432042386,6812533.624592392,185.0,200.0
38,Production,auto_grid,13,443782.9875286948,6812538.992766436,185.0,200.0
38,Production,auto_grid,14,443774.47292308323,6812543.463798461,185.0,200.0
38,Production,auto_grid,15,443772.86485994793,6812544.379994765,185.0,200.0
38,Production,auto_grid,16,443778.4110079799,6812627.484165536,185.0,200.0
38,Production,auto_grid,17,443868.211250972,6812621.491139719,185.0,200.0
38,Production,auto_grid,18,443861.4043841148,6812519.496201539,185.0,200.0
38,Production,auto_grid,19,443861.3317756187,6812519.527896436,185.0,200.0
39,Production,auto_grid,1,443868.211250972,6812621.491139719,185.0,200.0
39,Production,auto_grid,2,443778.4110079799,6812627.484165536,185.0,200.0
39,Production,auto_grid,3,443785.73581731226,6812737.240018084,185.0,200.0
39,Production,auto_grid,4,443875.5360603044,6812731.246992266,185.0,200.0
39,Production,auto_grid,5,443868.211250972,6812621.491139719,185.0,200.0
40,Production,auto_grid,1,443875.5360603044,6812731.246992266,185.0,200.0
40,Production,auto_grid,2,443785.73581731226,6812737.240018084,185.0,200.0
40,Production,auto_grid,3,443793.06062664464,6812846.99587063,185.0,200.0
40,Production,auto_grid,4,443882.86086963676,6812841.002844812,185.0,200.0
40,Production,auto_grid,5,443875.5360603044,6812731.246992266,185.0,200.0
41,Production,auto_grid,1,443801.73312874977,6812884.83877263,185.0,200.0
41,Production,auto_grid,2,443810.72110170685,6812886.041029546,185.0,200.0
41,Production,auto_grid,3,443819.58392606024,6812887.813594416,185.0,200.0
41,Production,auto_grid,4,443828.2904465776,6812890.173037192,185.0,200.0
41,Production,auto_grid,5,443834.10687575396,6812892.193005842,185.0,200.0
41,Production,auto_grid,6,443837.46678440366,6812893.103531715,185.0,200.0
41,Production,auto_grid,7,443841.1039600596,6812893.830966846,185.0,200.0
41,Production,auto_grid,8,443845.04955792334,6812894.358741278,185.0,200.0
41,Production,auto_grid,9,443851.7590329936,6812894.84063314,185.0,200.0
41,Production,auto_grid,10,443860.8779771235,6812896.0723161325,185.0,200.0
41,Production,auto_grid,11,443869.8974928064,6812897.875821033,185.0,200.0
41,Production,auto_grid,12,443878.78776678443,6812900.245515226,185.0,200.0
41,Production,auto_grid,13,443883.1487638913,6812901.706084752,185.0,200.0
41,Production,auto_grid,14,443886.9523278298,6812902.309762414,185.0,200.0
41,Production,auto_grid,15,443882.86086963676,6812841.002844812,185.0,200.0
41,Production,auto_grid,16,443793.06062664464,6812846.99587063,185.0,200.0
41,Production,auto_grid,17,443795.55655393377,6812884.395155043,185.0,200.0
41,Production,auto_grid,18,443801.73312874977,6812884.83877263,185.0,200.0
42,Production,auto_grid,1,443733.42632136494,6812628.084056786,185.0,200.0
42,Production,auto_grid,2,443732.95955079794,6812639.747282641,185.0,200.0
42,Production,auto_grid,3,443732.7230301136,6812654.80009847,185.0,200.0
42,Production,auto_grid,4,443732.88148885965,6812666.662586653,185.0,200.0
42,Production,auto_grid,5,443733.3517735461,6812674.80515066,185.0,200.0
42,Production,auto_grid,6,443733.77696119994,6812677.979502204,185.0,200.0
42,Production,auto_grid,7,443734.29338596016,6812679.7294621775,185.0,200.0
42,Production,auto_grid,8,443736.057835768,6812685.4330472,185.0,200.0
42,Production,auto_grid,9,443782.0734126456,6812682.3620918095,185.0,200.0
42,Production,auto_grid,10,443774.74860331323,6812572.606239263,185.0,200.0
42,Production,auto_grid,11,443758.0488131372,6812573.720738182,185.0,200.0
42,Production,auto_grid,12,443755.628590459,6812581.426184433,185.0,200.0
42,Production,auto_grid,13,443750.82562778424,6812592.672299132,185.0,200.0
42,Production,auto_grid,14,443744.9625835391,6812603.424652504,185.0,200.0
42,Production,auto_grid,15,443739.3883188786,6812611.75601277,185.0,200.0
42,Production,auto_grid,16,443736.12865518965,6812616.931683103,185.0,200.0
42,Production,auto_grid,17,443734.03646325227,6812620.560644383,185.0,200.0
