pattern_id,pattern_type,pattern_source,area_m2,bench_height_m,volume_m3,mean_density_tpm3,tonnes_est,blocks_in_pattern,ore_fraction,mean_au_gpt,mean_cu_pct,mean_ag_gpt,mean_au_eq_gpt,mean_RMR,mean_UCS_MPa,mean_fault_dist_m,mean_pf_target_kgpm3,mean_target_p80_mm
25,Production,auto_grid,9900.000000023143,15.0,148500.00000034715,2.655353535353536,394320.0000009219,99,1.0,1.2436565656565657,0.07815454545454546,2.737171717171718,1.13817726033876,52.1939393939394,107.42525252525252,129.59595959595958,0.9812121212121213,142.67676767676767
26,Production,auto_grid,9900.00000003918,15.0,148500.0000005877,2.556734693877551,379675.1020423189,98,1.0,2.6844897959183673,0.1272234693877551,5.756428571428572,2.328003066522274,32.55918367346939,79.90510204081633,30.989795918367342,0.7899999999999999,164.4387755102041
27,Production,auto_grid,9900.000000039181,15.0,148500.00000058772,2.7462626262626264,407820.00000161404,99,0.9292929292929293,2.5613434343434345,0.1812040404040404,6.23929292929293,2.3228560829680474,54.10000000000001,137.58080808080808,71.79595959595959,1.1048484848484852,130.9090909090909
28,Production,auto_grid,9900.000000023145,15.0,148500.00000034718,2.79265306122449,414708.9795928063,98,0.9897959183673469,2.8362448979591837,0.24821938775510205,7.142244897959183,2.636567303265235,55.27040816326531,145.6826530612245,58.25816326530612,1.112142857142857,129.64285714285714
29,Production,auto_grid,9900.000000044834,15.0,148500.00000067253,2.7525999999999997,408761.10000185115,100,0.84,2.14074,0.19979200000000003,5.7139999999999995,1.9662024723685407,42.501000000000005,123.75800000000001,26.997000000000003,0.9954000000000001,143.65
30,Production,auto_grid,9900.000000028725,15.0,148500.00000043088,2.774489795918367,412011.734695073,98,0.6326530612244898,1.0949897959183674,0.11445408163265308,2.941632653061225,1.0258694578299152,45.237755102040815,134.08979591836734,23.827551020408166,1.0666326530612245,138.3673469387755
31,Production,auto_grid,9716.56215471881,15.0,145748.43232078213,2.7170408163265303,396004.43953116995,98,0.6938775510204082,0.815530612244898,0.0712030612244898,1.9745918367346935,0.7667938573492767,44.75102040816326,124.13061224489797,25.214285714285715,1.0375510204081633,139.23469387755102
32,Production,auto_grid,2133.150515891734,15.0,31997.257738376007,2.644,84600.74946026616,15,0.8666666666666667,0.6791333333333333,0.055420000000000004,1.5953333333333333,0.6185679462793499,38.89333333333333,95.64000000000001,18.566666666666666,0.9113333333333334,150.66666666666666
33,Production,auto_grid,6781.665303819948,15.0,101724.97955729923,2.6558928571428573,270170.6465992342,56,0.7678571428571429,0.6933571428571429,0.03709642857142857,1.8651785714285711,0.6420320221201345,54.11964285714286,110.38928571428572,178.04464285714286,1.0146428571428572,140.17857142857142
34,Production,auto_grid,9900.000000033526,15.0,148500.00000050289,2.664,395604.0000013397,100,0.86,1.32004,0.075459,3.1302,1.198749138908549,53.521,116.53,90.875,1.0234999999999999,138.25
35,Production,auto_grid,9900.000000033597,15.0,148500.00000050396,2.5975757575757576,385740.0000013091,99,0.8686868686868687,1.5292121212121212,0.08462121212121211,3.633737373737374,1.3615224933893142,40.027272727272724,93.13737373737374,30.85858585858586,0.8888888888888888,154.24242424242425
36,Production,auto_grid,9900.000000033528,15.0,148500.0000005029,2.8125,417656.25000141445,100,0.96,1.73999,0.16571500000000003,4.3841,1.6642316285580465,63.377999999999986,154.812,83.59700000000001,1.1703000000000001,123.85
37,Production,auto_grid,9900.000000038326,15.0,148500.0000005749,2.797142857142857,415375.7142873223,98,1.0,2.4073061224489796,0.21865816326530613,6.0158163265306115,2.2354343703425434,54.54897959183673,145.5142857142857,43.296938775510206,1.0928571428571427,131.6326530612245
38,Production,auto_grid,9900.000000027943,15.0,148500.00000041915,2.7590816326530616,409723.6224501361,98,0.8877551020408163,1.2586632653061223,0.11283979591836736,3.5190816326530614,1.1761783585056422,48.48061224489796,127.6704081632653,21.494897959183675,1.0320408163265304,139.79591836734693
39,Production,auto_grid,6148.7552637504,15.0,92231.32895625601,2.730967741935484,251880.78417537527,62,0.14516129032258066,0.29398387096774187,0.025714516129032257,0.9358064516129032,0.2829475931920651,50.94516129032258,131.05967741935487,25.701612903225808,1.0917741935483871,135.08064516129033
40,Production,auto_grid,5039.345179243423,15.0,75590.17768865135,2.6194000000000006,198000.9114376534,50,0.7,0.59646,0.027912,1.5016,0.557749003225736,54.326,100.68,150.944,0.9604,143.7
41,Production,auto_grid,7407.0694407013225,15.0,111106.04161051984,2.54527027027027,282794.9045586677,74,0.7567567567567568,0.6776891891891891,0.0319554054054054,1.5467567567567568,0.6271173480836353,43.31216216216216,77.74459459459459,45.5527027027027,0.8109459459459459,159.1891891891892
42,Production,auto_grid,8059.308513247294,15.0,120889.62769870942,2.5958024691358026,313805.5940732178,81,0.6790123456790124,0.6872098765432099,0.040423456790123456,1.7033333333333334,0.6413469598884486,45.40617283950617,92.7493827160494,31.31111111111111,0.898888888888889,151.0493827160494
43,Production,auto_grid,7709.112401062335,15.0,115636.68601593503,2.6198717948717953,302953.29214559396,78,0.6794871794871795,0.620551282051282,0.04819358974358975,1.6467948717948717,0.5786658117367707,41.484615384615374,91.02307692307693,20.965384615384615,0.8784615384615386,154.16666666666666
44,Production,auto_grid,7731.127477883316,15.0,115966.91216824974,2.721518987341772,315606.15336928726,79,0.6075949367088608,0.6593417721518987,0.04585316455696203,1.8441772151898737,0.6277572899511703,59.04810126582279,127.9278481012658,47.76329113924051,1.072784810126582,134.74683544303798
45,Production,auto_grid,3923.266038518147,15.0,58848.99057777221,2.7533333333333334,162030.8873907995,42,0.4523809523809524,0.49297619047619046,0.034249999999999996,1.4226190476190477,0.481148502753281,64.58571428571429,138.86190476190475,69.91666666666667,1.1223809523809523,129.52380952380952
46,Trim,auto_trim,3569.791879045381,15.0,53546.87818568071,,,0,,,,,,,,,,
47,Trim,auto_trim,2094.795204515798,15.0,31421.92806773697,2.6216666666666666,82377.82141758376,12,0.0,0.4515,0.018366666666666667,1.2175,0.4230653414363051,55.65833333333334,98.5,180.74166666666667,0.9349999999999999,147.08333333333334
48,Trim,auto_trim,3653.439174153236,15.0,54801.587612298536,2.611388888888888,143108.25698422734,36,0.0,0.3872777777777777,0.017780555555555556,0.9772222222222222,0.3649677737960898,55.94166666666668,101.70555555555555,129.54999999999998,0.9572222222222221,144.30555555555554
49,Trim,auto_trim,4070.688297048876,15.0,61060.32445573314,2.5153658536585364,153589.0551492624,41,0.0,0.37897560975609756,0.016682926829268294,0.9214634146341462,0.3521526597928755,41.28536585365854,74.5219512195122,39.675609756097565,0.7797560975609756,162.4390243902439
50,Trim,auto_trim,3796.4179730399164,15.0,56946.269595598744,2.501428571428571,142447.02580270483,35,0.0,0.2756,0.014317142857142856,0.772857142857143,0.2512109352414327,29.862857142857145,55.31714285714286,13.7,0.6831428571428573,171.85714285714286
51,Trim,auto_trim,4199.807520927738,15.0,62997.112813916065,2.6727777777777777,168377.28319319454,36,0.0,0.3873888888888889,0.026027777777777775,1.08,0.37943645145737154,60.93611111111112,116.72499999999998,62.175000000000004,1.0283333333333335,139.02777777777777
52,Trim,auto_trim,3705.1237691629635,15.0,55576.85653744445,2.7189473684210523,151110.54782759896,38,0.0,0.3437368421052631,0.020505263157894738,1.0350000000000001,0.3346253750676263,63.63947368421052,128.86315789473684,100.96052631578948,1.0789473684210529,132.23684210526315
53,Trim,auto_trim,3853.826255396619,15.0,57807.39383094929,2.742051282051283,158510.83836619792,39,0.0,0.29369230769230764,0.01912051282051282,0.8684615384615384,0.28501201213797733,63.50256410256409,136.4974358974359,103.6153846153846,1.117948717948718,128.97435897435898
54,Trim,auto_trim,2335.9019143530572,15.0,35038.528715295855,2.730454545454545,95671.10999671917,22,0.0,0.2410909090909091,0.016068181818181818,0.7040909090909092,0.2307311133276291,57.8590909090909,137.18636363636364,57.054545454545455,1.1286363636363637,130.45454545454547
55,Trim,auto_trim,1404.0857091761784,15.0,21061.285637642675,2.5846153846153843,54435.322878830295,13,0.0,0.14853846153846154,0.012292307692307693,0.5461538461538461,0.13096047751450765,22.138461538461538,77.41538461538461,8.96923076923077,0.8169230769230769,161.92307692307693
56,Trim,auto_trim,1290.779795874016,15.0,19361.69693811024,2.6958333333333333,52195.90799565552,12,0.0,0.29166666666666663,0.02285833333333333,0.9349999999999999,0.28830752703639445,61.71666666666667,122.10833333333335,234.8083333333333,1.0599999999999998,137.08333333333334
57,Trim,auto_trim,3773.4944866043043,15.0,56602.41729906456,2.7139393939393934,153615.53010012791,33,0.0,0.29254545454545455,0.020739393939393936,0.9157575757575759,0.2886689287499681,62.196969696969695,121.22727272727273,263.4333333333334,1.0421212121212122,136.96969696969697
58,Trim,auto_trim,4058.5468501411287,15.0,60878.20275211693,2.7430769230769227,166993.59308772997,39,0.0,0.2524871794871796,0.01878974358974359,0.8302564102564103,0.248722034116194,63.05897435897435,129.69230769230768,248.19487179487174,1.092051282051282,130.89743589743588
59,Trim,auto_trim,4095.6903776709455,15.0,61435.355665064184,2.7191666666666676,167052.97127925375,36,0.0,0.3357777777777778,0.024944444444444446,1.1944444444444442,0.33001079579342546,61.63611111111111,119.16388888888888,225.47222222222217,1.0388888888888888,138.61111111111111
60,Trim,auto_trim,3655.90605744443,15.0,54838.59086166645,2.7282352941176473,149612.5790684759,34,0.0,0.30632352941176466,0.024908823529411765,1.1738235294117647,0.3023056743479479,59.17352941176471,118.40294117647059,166.44117647058823,1.0273529411764704,137.64705882352942
61,Trim,auto_trim,3545.6462445611505,15.0,53184.693668417254,2.660810810810811,141514.40788258592,37,0.0,0.2923783783783784,0.021702702702702702,1.1394594594594596,0.2794645552659304,52.32162162162162,101.22972972972974,58.435135135135134,0.9448648648648649,145.13513513513513
62,Trim,auto_trim,2483.7313732145844,15.0,37255.970598218766,2.4348,90710.83721254306,25,0.0,0.39147999999999994,0.017496,1.2252,0.34491321817280457,21.927999999999997,34.608,13.2,0.5632,183.4
63,Trim,auto_trim,2796.696463292626,15.0,41950.44694938939,2.5039999999999996,105043.91916127101,30,0.0,0.41353333333333336,0.01825,0.9069999999999999,0.37639711838675777,38.67999999999999,63.22333333333333,56.00666666666667,0.7366666666666666,165.33333333333334
64,Trim,auto_trim,2957.6538274413224,15.0,44364.80741161983,2.6228571428571428,116362.55201104858,14,0.0,0.4123571428571428,0.026628571428571435,0.8399999999999999,0.3894178770671415,53.97857142857144,97.04285714285716,138.1,0.9321428571428569,147.85714285714286
65,Trim,auto_trim,781.9382049303752,15.0,11729.073073955627,,,0,,,,,,,,,,
