pattern_id,pattern_type,pattern_source,area_m2,bench_height_m,volume_m3,mean_density_tpm3,tonnes_est,blocks_in_pattern,ore_fraction,mean_au_gpt,mean_cu_pct,mean_ag_gpt,mean_au_eq_gpt,mean_RMR,mean_UCS_MPa,mean_fault_dist_m,mean_pf_target_kgpm3,mean_target_p80_mm
14,Production,auto_grid,3357.8908715145403,15.0,50368.36307271811,2.7536111111111112,138694.88420551518,36,0.4444444444444444,0.47566666666666674,0.03322222222222222,1.377777777777778,0.464026472193492,65.03888888888889,140.11944444444444,69.56944444444443,1.1244444444444446,128.61111111111111
15,Production,auto_grid,4673.083473380699,15.0,70096.25210071048,2.8626829268292684,200663.34412342412,41,0.9024390243902439,1.2504634146341462,0.11614634146341464,4.4104878048780485,1.2149204970472918,63.31219512195121,140.65853658536585,158.3292682926829,1.1251219512195123,130.73170731707316
16,Production,auto_grid,9900.000000022219,15.0,148500.0000003333,2.8456122448979593,422573.41836829536,98,0.9795918367346939,2.589704081632653,0.2339816326530612,7.095408163265306,2.4169265396866955,58.080612244897964,154.37142857142857,64.89489795918368,1.1423469387755099,127.09183673469387
17,Production,auto_grid,9900.000000022219,15.0,148500.0000003333,2.7838383838383836,413400.00000092783,99,0.8787878787878788,2.0256666666666665,0.19282020202020203,5.410101010101009,1.8846496768020464,48.30808080808081,134.1969696969697,30.15050505050505,1.0471717171717174,138.43434343434345
18,Production,auto_grid,9900.000000022219,15.0,148500.0000003333,2.7377777777777785,406560.0000009126,99,0.8686868686868687,1.1285454545454543,0.09209494949494951,3.1483838383838383,1.048425779079205,50.7050505050505,124.09696969696972,30.16060606060606,1.027979797979798,140.40404040404042
19,Production,auto_grid,6754.02541941262,15.0,101310.3812911893,2.816176470588236,285307.91201856994,68,0.8676470588235294,0.8454411764705883,0.07586470588235293,3.2252941176470586,0.8339122197577722,60.973529411764716,128.52941176470588,172.98529411764707,1.0782352941176472,134.11764705882354
20,Production,auto_grid,9900.000000067446,15.0,148500.0000010117,2.8727272727272726,426600.0000029063,99,1.0,2.6793838383838384,0.2045909090909091,7.51959595959596,2.4579576444524593,60.94343434343434,158.56868686868688,86.80707070707072,1.1596969696969697,124.29292929292929
21,Production,auto_grid,9900.00000002904,15.0,148500.0000004356,2.7416161616161614,407130.0000011942,99,0.8686868686868687,2.634949494949495,0.21321818181818178,6.8256565656565655,2.3649072017862864,42.114141414141415,120.66363636363636,29.325252525252523,0.9850505050505053,144.44444444444446
22,Production,auto_grid,9900.00000002904,15.0,148500.0000004356,2.809591836734694,417224.38775632594,98,1.0,2.501173469387755,0.23239489795918367,6.209897959183673,2.3417162170689356,57.86428571428572,151.5826530612245,52.947959183673476,1.1253061224489795,127.95918367346938
23,Production,auto_grid,6637.923195343039,15.0,99568.84793014558,2.643970588235294,263257.10543177754,68,0.6323529411764706,0.5819705882352942,0.04329558823529412,1.5933823529411766,0.5441369169849537,45.74558823529412,100.03235294117647,26.926470588235297,0.9304411764705884,149.26470588235293
24,Production,auto_grid,2326.9071833720463,15.0,34903.6077505807,2.7423076923076923,95716.43202370784,26,0.5769230769230769,0.5032692307692308,0.04577307692307693,1.9557692307692311,0.5012702459636146,60.82692307692308,121.14999999999999,162.80384615384614,1.0457692307692308,137.30769230769232
25,Production,auto_grid,9899.99999996523,15.0,148499.99999947846,2.8048484848484843,416519.99999853707,99,1.0,1.486090909090909,0.11751111111111111,4.471919191919191,1.4056327394382098,59.46969696969697,134.07171717171718,105.1080808080808,1.0973737373737376,132.17171717171718
26,Production,auto_grid,9899.99999992,15.0,148499.99999880002,2.6222222222222222,389399.9999968534,99,0.8585858585858586,2.5784141414141413,0.15624949494949494,6.3370707070707075,2.2352645130802076,34.44040404040404,86.87474747474748,26.080808080808087,0.8243434343434344,160.3030303030303
27,Production,auto_grid,9899.99999992,15.0,148499.99999880002,2.8197,418725.44999661646,100,1.0,2.7843299999999997,0.25092499999999995,6.9212,2.614721626085115,60.68599999999999,153.961,89.20000000000002,1.1564,125.75
28,Production,auto_grid,9899.99999996523,15.0,148499.99999947846,2.7116161616161616,402674.9999985858,99,0.9696969696969697,1.1401111111111113,0.09967171717171718,2.8810101010101015,1.0832788648012972,53.28181818181818,123.35858585858584,47.68989898989899,1.0364646464646463,137.12121212121212
29,Production,auto_grid,6412.713140478856,15.0,96190.69710718284,2.7471875,264253.8807091389,64,0.59375,0.52440625,0.043429687499999994,1.8526562500000001,0.5079070984825943,59.071875,121.71562499999999,89.1578125,1.06,134.53125
30,Production,auto_grid,9900.00000002904,15.0,148500.0000004356,2.540606060606061,377280.00000110676,99,0.6666666666666666,1.107090909090909,0.05543939393939394,2.765858585858586,0.9628479982634068,30.252525252525253,64.79494949494949,29.127272727272725,0.7324242424242424,168.53535353535352
31,Production,auto_grid,9900.00000002904,15.0,148500.0000004356,2.6529292929292927,393960.0000011556,99,0.9090909090909091,2.4085858585858584,0.12933636363636364,5.586161616161617,2.135298433541335,44.30101010101009,111.18787878787879,53.04545454545455,0.976767676767677,145.25252525252526
32,Production,auto_grid,9900.00000002904,15.0,148500.0000004356,2.6693877551020404,396404.0816338158,98,0.8673469387755102,1.6319183673469384,0.10093061224489795,3.9843877551020412,1.4721315243818347,48.463265306122445,116.37244897959184,46.81122448979592,1.0012244897959182,141.8877551020408
33,Production,auto_grid,6923.16579987899,15.0,103847.48699818485,2.557205882352942,265559.40461932897,68,0.5735294117647058,0.6256617647058824,0.03110441176470588,1.5276470588235294,0.5754463808051162,40.32205882352941,80.75000000000001,27.220588235294116,0.8258823529411764,158.75
34,Production,auto_grid,7426.1777987106925,15.0,111392.66698066039,2.4568421052631577,273674.19445564353,76,0.6052631578947368,0.6628157894736844,0.02933684210526315,1.7509210526315788,0.5812157373389674,25.407894736842103,40.15,17.21315789473684,0.5923684210526314,180.72368421052633
35,Production,auto_grid,9900.000000022219,15.0,148500.0000003333,2.5053535353535357,372045.00000083505,99,1.0,1.7156363636363638,0.07264646464646465,3.5927272727272728,1.5024152785917573,30.122222222222227,60.23838383838384,23.787878787878793,0.6934343434343436,172.4747474747475
36,Production,auto_grid,9900.000000022219,15.0,148500.0000003333,2.56989898989899,381630.0000008566,99,1.0,2.6375959595959593,0.1295161616161616,5.704343434343435,2.2910513627762703,34.28181818181818,84.63838383838385,35.71010101010101,0.8182828282828284,161.21212121212122
37,Production,auto_grid,9900.000000022219,15.0,148500.0000003333,2.5897979797979795,384585.00000086316,99,0.8686868686868687,0.8378080808080809,0.04257979797979797,1.9757575757575754,0.7717113142184044,47.77373737373737,93.88383838383838,53.64141414141414,0.9025252525252526,150.25252525252526
38,Production,auto_grid,8633.778584190477,15.0,129506.67876285716,2.5043678160919542,324332.3582626589,87,0.8735632183908046,0.7569080459770114,0.02830459770114943,1.441609195402299,0.6897154801294815,39.82183908045977,67.46666666666665,68.35747126436782,0.754712643678161,164.08045977011494
39,Production,auto_grid,9899.99999996523,15.0,148499.99999947846,2.624646464646465,389759.9999986312,99,1.0,1.2220909090909091,0.06951616161616161,2.502828282828283,1.1171379578413432,50.02323232323233,99.65555555555555,113.81515151515153,0.9366666666666665,146.46464646464648
40,Production,auto_grid,9899.999999926824,15.0,148499.99999890235,2.6774000000000004,397593.89999706123,100,0.86,1.0465799999999996,0.064207,2.6125000000000007,0.9613119004067707,55.25100000000001,116.52199999999999,133.571,1.035,137.4
41,Production,auto_grid,4397.185104761668,15.0,65957.77657142503,2.6204761904761904,172840.7830821676,42,0.7380952380952381,0.6033095238095237,0.028428571428571428,1.5042857142857142,0.5640343960825012,54.845238095238095,100.81904761904764,144.42142857142858,0.9616666666666667,143.57142857142858
42,Production,auto_grid,4327.05563494548,15.0,64905.8345241822,2.6321951219512196,170844.82102072545,41,0.7073170731707317,0.6009756097560975,0.039190243902439026,1.1797560975609755,0.5629173008890926,54.053658536585374,100.85609756097561,149.04390243902438,0.9536585365853659,144.5121951219512
43,Production,auto_grid,4048.9640301630034,15.0,60734.46045244505,2.6603846153846153,161577.02421137015,26,0.8461538461538461,0.7319615384615386,0.04589615384615385,1.7661538461538462,0.6783762567092175,52.176923076923075,107.92692307692307,182.7884615384615,0.99,142.1153846153846
44,Production,auto_grid,3725.055623571834,15.0,55875.83435357751,2.628571428571429,146873.62172940376,28,0.6785714285714286,0.5847857142857142,0.026760714285714284,1.6074999999999997,0.5427575702490699,53.61071428571427,103.73214285714286,201.40714285714284,0.9807142857142856,142.5
45,Trim,auto_trim,3569.791879045381,15.0,53546.87818568071,,,0,,,,,,,,,,
46,Trim,auto_trim,2094.795204515798,15.0,31421.92806773697,2.6216666666666666,82377.82141758376,12,0.0,0.4515,0.018366666666666667,1.2175,0.4230653414363051,55.65833333333334,98.5,180.74166666666667,0.9349999999999999,147.08333333333334
47,Trim,auto_trim,3653.439174153236,15.0,54801.587612298536,2.611388888888888,143108.25698422734,36,0.0,0.3872777777777777,0.017780555555555556,0.9772222222222222,0.3649677737960898,55.94166666666668,101.70555555555555,129.54999999999998,0.9572222222222221,144.30555555555554
48,Trim,auto_trim,4070.688297048876,15.0,61060.32445573314,2.5153658536585364,153589.0551492624,41,0.0,0.37897560975609756,0.016682926829268294,0.9214634146341462,0.3521526597928755,41.28536585365854,74.5219512195122,39.675609756097565,0.7797560975609756,162.4390243902439
49,Trim,auto_trim,3796.4179730399164,15.0,56946.269595598744,2.501428571428571,142447.02580270483,35,0.0,0.2756,0.014317142857142856,0.772857142857143,0.2512109352414327,29.862857142857145,55.31714285714286,13.7,0.6831428571428573,171.85714285714286
50,Trim,auto_trim,4199.807520927738,15.0,62997.112813916065,2.6727777777777777,168377.28319319454,36,0.0,0.3873888888888889,0.026027777777777775,1.08,0.37943645145737154,60.93611111111112,116.72499999999998,62.175000000000004,1.0283333333333335,139.02777777777777
51,Trim,auto_trim,3705.1237691629635,15.0,55576.85653744445,2.7189473684210523,151110.54782759896,38,0.0,0.3437368421052631,0.020505263157894738,1.0350000000000001,0.3346253750676263,63.63947368421052,128.86315789473684,100.96052631578948,1.0789473684210529,132.23684210526315
52,Trim,auto_trim,3853.826255396619,15.0,57807.39383094929,2.742051282051283,158510.83836619792,39,0.0,0.29369230769230764,0.01912051282051282,0.8684615384615384,0.28501201213797733,63.50256410256409,136.4974358974359,103.6153846153846,1.117948717948718,128.97435897435898
53,Trim,auto_trim,2335.9019143530572,15.0,35038.528715295855,2.730454545454545,95671.10999671917,22,0.0,0.2410909090909091,0.016068181818181818,0.7040909090909092,0.2307311133276291,57.8590909090909,137.18636363636364,57.054545454545455,1.1286363636363637,130.45454545454547
54,Trim,auto_trim,2554.4844180124505,15.0,38317.26627018676,2.5846153846153843,99035.39589832885,13,0.0,0.14853846153846154,0.012292307692307693,0.5461538461538461,0.13096047751450765,22.138461538461538,77.41538461538461,8.96923076923077,0.8169230769230769,161.92307692307693
55,Trim,auto_trim,3117.8869090424805,15.0,46768.30363563721,,,0,,,,,,,,,,
56,Trim,auto_trim,4040.8927283337384,15.0,60613.390925006075,,,0,,,,,,,,,,
57,Trim,auto_trim,1638.0140028344683,15.0,24570.210042517025,2.7050000000000005,66462.41816500857,10,0.0,0.3055,0.024420000000000004,0.982,0.30254011751104726,62.61999999999999,124.02000000000001,232.49,1.068,137.0
58,Trim,auto_trim,1781.3730017957075,15.0,26720.595026935614,2.7188888888888894,72650.32892323495,18,0.0,0.32183333333333336,0.023538888888888887,1.0222222222222221,0.31819608042662323,63.0,121.46111111111112,258.75000000000006,1.041666666666667,136.66666666666666
59,Trim,auto_trim,2716.4751893799257,15.0,40747.127840698886,2.7271428571428578,111123.23863984885,28,0.0,0.30217857142857146,0.024689285714285712,1.162857142857143,0.2980834865275727,59.40714285714285,118.52499999999999,158.18571428571428,1.030357142857143,137.5
60,Trim,auto_trim,3545.6462445611505,15.0,53184.693668417254,2.660810810810811,141514.40788258592,37,0.0,0.2923783783783784,0.021702702702702702,1.1394594594594596,0.2794645552659304,52.32162162162162,101.22972972972974,58.435135135135134,0.9448648648648649,145.13513513513513
61,Trim,auto_trim,2483.7313732145844,15.0,37255.970598218766,2.4348,90710.83721254306,25,0.0,0.39147999999999994,0.017496,1.2252,0.34491321817280457,21.927999999999997,34.608,13.2,0.5632,183.4
62,Trim,auto_trim,2796.696463292626,15.0,41950.44694938939,2.5039999999999996,105043.91916127101,30,0.0,0.41353333333333336,0.01825,0.9069999999999999,0.37639711838675777,38.67999999999999,63.22333333333333,56.00666666666667,0.7366666666666666,165.33333333333334
63,Trim,auto_trim,2957.6538274413224,15.0,44364.80741161983,2.6228571428571428,116362.55201104858,14,0.0,0.4123571428571428,0.026628571428571435,0.8399999999999999,0.3894178770671415,53.97857142857144,97.04285714285716,138.1,0.9321428571428569,147.85714285714286
64,Trim,auto_trim,781.9382049303752,15.0,11729.073073955627,,,0,,,,,,,,,,
