pattern_id,pattern_type,pattern_source,surface,vertex_id,x,y,z_rl
6,Production,manual_drawn,top_crest,5,444298.3048397571,6812622.710356971,200.0
7,Production,manual_drawn,bottom_toe_floor,1,444021.23521044955,6812426.444548028,185.0
7,Production,manual_drawn,bottom_toe_floor,2,444021.23521044955,6812538.202497637,185.0
7,Production,manual_drawn,bottom_toe_floor,3,444103.0093199195,6812538.202497637,185.0
7,Production,manual_drawn,bottom_toe_floor,4,444102.1007187032,6812419.175738297,185.0
7,Production,manual_drawn,bottom_toe_floor,5,444036.68143112725,6812418.267137081,185.0
7,Production,manual_drawn,bottom_toe_floor,6,444021.23521044955,6812426.444548028,185.0
7,Production,manual_drawn,top_crest,1,444015.7756569356,6812423.157452321,200.0
7,Production,manual_drawn,top_crest,2,444015.7756569356,6812543.662051151,200.0
7,Production,manual_drawn,top_crest,3,444108.51070848084,6812543.662051151,200.0
7,Production,manual_drawn,top_crest,4,444107.51932577486,6812413.790916663,200.0
7,Production,manual_drawn,top_crest,5,444035.3610434253,6812412.788718297,200.0
7,Production,manual_drawn,top_crest,6,444015.7756569356,6812423.157452321,200.0
8,Production,manual_drawn,bottom_toe_floor,1,444353.7832556275,6812617.250803458,185.0
8,Production,manual_drawn,bottom_toe_floor,2,444353.7832556275,6812489.138031955,185.0
8,Production,manual_drawn,bottom_toe_floor,3,444295.63277778216,6812488.229430739,185.0
8,Production,manual_drawn,bottom_toe_floor,4,444293.8155753495,6812619.976607107,185.0
8,Production,manual_drawn,bottom_toe_floor,5,444353.7832556275,6812617.250803458,185.0
8,Production,manual_drawn,top_crest,1,444359.24280914146,6812622.467832572,200.0
8,Production,manual_drawn,top_crest,2,444359.24280914146,6812483.7631175555,200.0
8,Production,manual_drawn,top_crest,3,444290.2491785903,6812482.6850920785,200.0
8,Production,manual_drawn,top_crest,4,444288.27664789936,6812625.6935671745,200.0
8,Production,manual_drawn,top_crest,5,444359.24280914146,6812622.467832572,200.0
9,Production,manual_drawn,bottom_toe_floor,1,443994.8857751759,6812433.713357759,185.0
9,Production,manual_drawn,bottom_toe_floor,2,443977.6223520656,6812436.439161408,185.0
9,Production,manual_drawn,bottom_toe_floor,3,443953.9987204409,6812440.073566273,185.0
9,Production,manual_drawn,bottom_toe_floor,4,443941.27830341225,6812443.707971138,185.0
9,Production,manual_drawn,bottom_toe_floor,5,443941.27830341225,6812536.385295204,185.0
9,Production,manual_drawn,bottom_toe_floor,6,444019.4180080169,6812539.111098853,185.0
9,Production,manual_drawn,bottom_toe_floor,7,444021.23521044955,6812427.353149245,185.0
9,Production,manual_drawn,bottom_toe_floor,8,444009.42339463724,6812429.170351677,185.0
9,Production,manual_drawn,bottom_toe_floor,9,443994.8857751759,6812433.713357759,185.0
9,Production,manual_drawn,top_crest,1,443993.6391508717,6812428.383003246,200.0
9,Production,manual_drawn,top_crest,2,443976.78152365977,6812431.044733859,200.0
9,Production,manual_drawn,top_crest,3,443952.829100502,6812434.729722037,200.0
9,Production,manual_drawn,top_crest,4,443935.8187498983,6812439.5898222085,200.0
9,Production,manual_drawn,top_crest,5,443935.8187498983,6812541.657719961,200.0
9,Production,manual_drawn,top_crest,6,444024.7864109538,6812544.761243021,200.0
9,Production,manual_drawn,top_crest,7,444026.79922203225,6812420.973361698,200.0
9,Production,manual_drawn,top_crest,8,444008.1871255713,6812423.836761152,200.0
9,Production,manual_drawn,top_crest,9,443993.6391508717,6812428.383003246,200.0
10,Production,manual_drawn,bottom_toe_floor,1,444102.1007187032,6812615.4336010255,185.0
10,Production,manual_drawn,bottom_toe_floor,2,444103.91792113584,6812538.202497637,185.0
10,Production,manual_drawn,bottom_toe_floor,3,444103.00928095216,6812538.197392916,185.0
10,Production,manual_drawn,bottom_toe_floor,4,444103.0093199195,6812538.202497637,185.0
10,Production,manual_drawn,bottom_toe_floor,5,444021.23521044955,6812538.202497637,185.0
10,Production,manual_drawn,bottom_toe_floor,6,444021.23521044955,6812537.737988027,185.0
10,Production,manual_drawn,bottom_toe_floor,7,444019.4404989677,6812537.727905378,185.0
10,Production,manual_drawn,bottom_toe_floor,8,444019.4180080169,6812539.111098853,185.0
10,Production,manual_drawn,bottom_toe_floor,9,443972.15046350966,6812537.462231021,185.0
10,Production,manual_drawn,bottom_toe_floor,10,443942.1869046286,6812537.293896421,185.0
10,Production,manual_drawn,bottom_toe_floor,11,443941.27830341225,6812616.3422022415,185.0
10,Production,manual_drawn,bottom_toe_floor,12,444102.1007187032,6812615.4336010255,185.0
10,Production,manual_drawn,top_crest,1,444014.04960508,6812533.460954685,200.0
10,Production,manual_drawn,top_crest,2,443972.26098962285,6812532.003212285,200.0
10,Production,manual_drawn,top_crest,3,443936.79009344935,6812531.803937587,200.0
10,Production,manual_drawn,top_crest,4,443935.75527610636,6812621.833046432,200.0
10,Production,manual_drawn,top_crest,5,444107.4340301515,6812620.863109969,200.0
10,Production,manual_drawn,top_crest,6,444109.5067090765,6812532.774255655,200.0
10,Production,manual_drawn,top_crest,7,444103.0244462605,6812532.737838445,200.0
10,Production,manual_drawn,top_crest,8,444026.6947639635,6812532.742603301,200.0
10,Production,manual_drawn,top_crest,9,444026.6947639635,6812532.309020007,200.0
10,Production,manual_drawn,top_crest,10,444014.0694890343,6812532.238091494,200.0
10,Production,manual_drawn,top_crest,11,444014.04960508,6812533.460954685,200.0
11,Production,manual_drawn,bottom_toe_floor,1,444102.1007187032,6812686.304495899,185.0
11,Production,manual_drawn,bottom_toe_floor,2,444292.90697413316,6812686.304495899,185.0
11,Production,manual_drawn,bottom_toe_floor,3,444294.6307388521,6812619.93955422,185.0
11,Production,manual_drawn,bottom_toe_floor,4,444293.8155753495,6812619.976607107,185.0
11,Production,manual_drawn,bottom_toe_floor,5,444293.8656494767,6812616.3462328855,185.0
11,Production,manual_drawn,bottom_toe_floor,6,444292.91720274417,6812616.350685687,185.0
11,Production,manual_drawn,bottom_toe_floor,7,444292.90697413316,6812617.250803458,185.0
11,Production,manual_drawn,bottom_toe_floor,8,444102.1007187032,6812617.250803458,185.0
11,Production,manual_drawn,bottom_toe_floor,9,444102.1008167766,6812617.2465372635,185.0
11,Production,manual_drawn,bottom_toe_floor,10,444101.19211748685,6812617.250803458,185.0
11,Production,manual_drawn,bottom_toe_floor,11,444102.1007187032,6812686.304495899,185.0
11,Production,manual_drawn,top_crest,1,444096.7125288333,6812691.764049413,200.0
11,Production,manual_drawn,top_crest,2,444298.2265623958,6812691.764049413,200.0
11,Production,manual_drawn,top_crest,3,444300.24071004573,6812614.219364891,200.0
11,Production,manual_drawn,top_crest,4,444299.3545027997,6812614.259647039,200.0
11,Production,manual_drawn,top_crest,5,444299.4013857957,6812610.860629832,200.0
11,Production,manual_drawn,top_crest,6,444287.51904981013,6812610.916415445,200.0
11,Production,manual_drawn,top_crest,7,444287.50910850905,6812611.791249944,200.0
11,Production,manual_drawn,top_crest,8,444107.68722164,6812611.791249944,200.0
11,Production,manual_drawn,top_crest,9,444107.687924098,6812611.7606930295,200.0
11,Production,manual_drawn,top_crest,10,444095.6605960695,6812611.817159361,200.0
11,Production,manual_drawn,top_crest,11,444096.7125288333,6812691.764049413,200.0
12,Production,manual_drawn,bottom_toe_floor,1,444103.91792113584,6812689.030299548,185.0
12,Production,manual_drawn,bottom_toe_floor,2,444103.88297493523,6812686.304495899,185.0
12,Production,manual_drawn,bottom_toe_floor,3,444102.1007187032,6812686.304495899,185.0
12,Production,manual_drawn,bottom_toe_floor,4,444101.20420620136,6812618.169545763,185.0
12,Production,manual_drawn,bottom_toe_floor,5,443941.27830341225,6812619.068005891,185.0
12,Production,manual_drawn,bottom_toe_floor,6,443940.3697021959,6812688.121698332,185.0
12,Production,manual_drawn,bottom_toe_floor,7,444103.91792113584,6812689.030299548,185.0
12,Production,manual_drawn,top_crest,1,444107.48890857305,6812680.844942385,200.0
12,Production,manual_drawn,top_crest,2,444106.5919966681,6812612.679637608,200.0
12,Production,manual_drawn,top_crest,3,443935.88971634756,6812613.638639182,200.0
12,Production,manual_drawn,top_crest,4,443934.838243103,6812693.550605769,200.0
12,Production,manual_drawn,top_crest,5,444109.4483125711,6812694.520661711,200.0
12,Production,manual_drawn,top_crest,6,444109.27298283624,6812680.844942385,200.0
12,Production,manual_drawn,top_crest,7,444107.48890857305,6812680.844942385,200.0
13,Production,manual_drawn,bottom_toe_floor,1,444422.8369480688,6812488.229430739,185.0
13,Production,manual_drawn,bottom_toe_floor,2,444353.7832556275,6812490.919834341,185.0
13,Production,manual_drawn,bottom_toe_floor,3,444353.7832556275,6812554.103018923,185.0
13,Production,manual_drawn,bottom_toe_floor,4,444354.6918568438,6812617.250803458,185.0
13,Production,manual_drawn,bottom_toe_floor,5,444426.47135293414,6812617.250803458,185.0
13,Production,manual_drawn,bottom_toe_floor,6,444422.8369480688,6812488.229430739,185.0
13,Production,manual_drawn,top_crest,1,444428.13894138735,6812482.559163929,200.0
13,Production,manual_drawn,top_crest,2,444348.3237021135,6812485.668848577,200.0
13,Production,manual_drawn,top_crest,3,444348.3237021135,6812554.142294253,200.0
13,Production,manual_drawn,top_crest,4,444349.310292944,6812622.710356971,200.0
13,Production,manual_drawn,top_crest,5,444432.0868623181,6812622.710356971,200.0
13,Production,manual_drawn,top_crest,6,444428.13894138735,6812482.559163929,200.0
14,Production,manual_drawn,bottom_toe_floor,1,444141.17057100555,6812765.352801721,185.0
14,Production,manual_drawn,bottom_toe_floor,2,444291.0897717005,6812765.352801721,185.0
14,Production,manual_drawn,bottom_toe_floor,3,444292.90697413316,6812686.304495899,185.0
14,Production,manual_drawn,bottom_toe_floor,4,444142.0791722219,6812689.030299548,185.0
14,Production,manual_drawn,bottom_toe_floor,5,444141.17057100555,6812765.352801721,185.0
14,Production,manual_drawn,top_crest,1,444135.64563594747,6812770.812355234,200.0
14,Production,manual_drawn,top_crest,2,444296.4252606555,6812770.812355234,200.0
14,Production,manual_drawn,top_crest,3,444298.49581945024,6812680.743047663,200.0
14,Production,manual_drawn,top_crest,4,444136.6830761961,6812683.667374349,200.0
14,Production,manual_drawn,top_crest,5,444135.64563594747,6812770.812355234,200.0
15,Production,manual_drawn,bottom_toe_floor,1,444421.9283468525,6812685.395894683,185.0
15,Production,manual_drawn,bottom_toe_floor,2,444423.74554928514,6812618.159404675,185.0
15,Production,manual_drawn,bottom_toe_floor,3,444294.7241765658,6812619.976607107,185.0
15,Production,manual_drawn,bottom_toe_floor,4,444292.90697413316,6812688.121698332,185.0
15,Production,manual_drawn,bottom_toe_floor,5,444421.9283468525,6812685.395894683,185.0
15,Production,manual_drawn,top_crest,1,444427.2453415386,6812690.744335596,200.0
15,Production,manual_drawn,top_crest,2,444429.35680255643,6812612.620277936,200.0
15,Production,manual_drawn,top_crest,3,444289.40628742636,6812614.591411951,200.0
15,Production,manual_drawn,top_crest,4,444287.29669848987,6812693.7009970695,200.0
15,Production,manual_drawn,top_crest,5,444427.2453415386,6812690.744335596,200.0
16,Production,manual_drawn,bottom_toe_floor,1,443941.27830341225,6812765.352801721,185.0
16,Production,manual_drawn,bottom_toe_floor,2,444141.17057100555,6812765.352801721,185.0
16,Production,manual_drawn,bottom_toe_floor,3,444140.2619697892,6812691.756103197,185.0
16,Production,manual_drawn,bottom_toe_floor,4,443941.27830341225,6812689.030299548,185.0
16,Production,manual_drawn,bottom_toe_floor,5,443941.27830341225,6812765.352801721,185.0
16,Production,manual_drawn,top_crest,1,443935.8187498983,6812770.812355234,200.0
16,Production,manual_drawn,top_crest,2,444146.69794245996,6812770.812355234,200.0
16,Production,manual_drawn,top_crest,3,444145.65544326766,6812686.369920656,200.0
16,Production,manual_drawn,top_crest,4,443935.8187498983,6812683.495445404,200.0
16,Production,manual_drawn,top_crest,5,443935.8187498983,6812770.812355234,200.0
17,Production,manual_drawn,bottom_toe_floor,1,443857.6869915096,6812768.078605369,185.0
17,Production,manual_drawn,bottom_toe_floor,2,443938.55249976326,6812766.261402937,185.0
17,Production,manual_drawn,bottom_toe_floor,3,443940.3697021959,6812619.976607107,185.0
17,Production,manual_drawn,bottom_toe_floor,4,443860.4127951586,6812619.068005891,185.0
17,Production,manual_drawn,bottom_toe_floor,5,443857.6869915096,6812768.078605369,185.0
17,Production,manual_drawn,top_crest,1,443852.1243428868,6812773.664540549,200.0
17,Production,manual_drawn,top_crest,2,443943.94614250184,6812771.601129322,200.0
17,Production,manual_drawn,top_crest,3,443945.89672164695,6812614.579508141,200.0
17,Production,manual_drawn,top_crest,4,443855.0533186882,6812613.547196744,200.0
17,Production,manual_drawn,top_crest,5,443852.1243428868,6812773.664540549,200.0
18,Production,manual_drawn,bottom_toe_floor,1,443860.4127951586,6812619.068005891,185.0
18,Production,manual_drawn,bottom_toe_floor,2,443939.4611009796,6812617.250803458,185.0
18,Production,manual_drawn,bottom_toe_floor,3,443939.4611009796,6812527.299283041,185.0
18,Production,manual_drawn,bottom_toe_floor,4,443858.59559272596,6812526.390681825,185.0
18,Production,manual_drawn,bottom_toe_floor,5,443860.4127951586,6812619.068005891,185.0
18,Production,manual_drawn,top_crest,1,443855.0616826274,6812624.652015904,200.0
18,Production,manual_drawn,top_crest,2,443944.92065449356,6812622.586292412,200.0
18,Production,manual_drawn,top_crest,3,443944.92065449356,6812521.90072821,200.0
18,Production,manual_drawn,top_crest,4,443853.0267060791,6812520.868211936,200.0
18,Production,manual_drawn,top_crest,5,443855.0616826274,6812624.652015904,200.0
19,Production,manual_drawn,bottom_toe_floor,1,443860.4127951586,6812526.390681825,185.0
19,Production,manual_drawn,bottom_toe_floor,2,443862.1114843875,6812526.430186225,185.0
19,Production,manual_drawn,bottom_toe_floor,3,443938.56259533233,6812527.289187471,185.0
19,Production,manual_drawn,bottom_toe_floor,4,443939.4611009796,6812445.525173571,185.0
19,Production,manual_drawn,bottom_toe_floor,5,443929.46648759994,6812448.25097722,185.0
19,Production,manual_drawn,bottom_toe_floor,6,443920.38047543657,6812454.611185734,185.0
19,Production,manual_drawn,bottom_toe_floor,7,443909.03797863075,6812471.291328096,185.0
19,Production,manual_drawn,bottom_toe_floor,8,443907.82185284013,6812473.975543111,185.0
19,Production,manual_drawn,bottom_toe_floor,9,443906.8817549594,6812475.892688891,185.0
19,Production,manual_drawn,bottom_toe_floor,10,443903.3251297337,6812482.618606074,185.0
19,Production,manual_drawn,bottom_toe_floor,11,443901.87238502374,6812485.11147512,185.0
19,Production,manual_drawn,bottom_toe_floor,12,443898.2651137341,6812490.753258911,185.0
19,Production,manual_drawn,bottom_toe_floor,13,443895.8933953697,6812494.028908525,185.0
19,Production,manual_drawn,bottom_toe_floor,14,443892.14528520586,6812498.621559603,185.0
19,Production,manual_drawn,bottom_toe_floor,15,443890.1953967384,6812500.816089037,185.0
19,Production,manual_drawn,bottom_toe_floor,16,443888.4671595195,6812502.460203613,185.0
19,Production,manual_drawn,bottom_toe_floor,17,443887.6708316486,6812503.675651416,185.0
19,Production,manual_drawn,bottom_toe_floor,18,443885.1349012092,6812505.404694898,185.0
19,Production,manual_drawn,bottom_toe_floor,19,443884.3150098362,6812506.121634447,185.0
19,Production,manual_drawn,bottom_toe_floor,20,443881.54444076127,6812508.307932315,185.0
19,Production,manual_drawn,bottom_toe_floor,21,443877.6780782889,6812511.054344605,185.0
19,Production,manual_drawn,bottom_toe_floor,22,443874.6362087953,6812512.987467826,185.0
19,Production,manual_drawn,bottom_toe_floor,23,443870.98851926177,6812515.049955317,185.0
19,Production,manual_drawn,bottom_toe_floor,24,443867.6816048893,6812517.304669661,185.0
19,Production,manual_drawn,bottom_toe_floor,25,443860.4127951586,6812526.390681825,185.0
19,Production,manual_drawn,top_crest,1,443849.2598285901,6812531.592340178,200.0
19,Production,manual_drawn,top_crest,2,443862.01734527695,6812531.889026611,200.0
19,Production,manual_drawn,top_crest,3,443943.9618129468,6812532.809750967,200.0
19,Production,manual_drawn,top_crest,4,443944.9997698353,6812438.355674111,200.0
19,Production,manual_drawn,top_crest,5,443927.11370239215,6812443.233692504,200.0
19,Production,manual_drawn,top_crest,6,443916.4290554957,6812450.712945332,200.0
19,Production,manual_drawn,top_crest,7,443904.2590056822,6812468.610077411,200.0
19,Production,manual_drawn,top_crest,8,443902.88326121675,6812471.646600424,200.0
19,Production,manual_drawn,top_crest,9,443902.0165020369,6812473.414186266,200.0
19,Production,manual_drawn,top_crest,10,443898.55142976285,6812479.966968095,200.0
19,Production,manual_drawn,top_crest,11,443897.2120380453,6812482.265326596,200.0
19,Production,manual_drawn,top_crest,12,443893.750429821,6812487.679292888,200.0
19,Production,manual_drawn,top_crest,13,443891.56384496763,6812490.699249194,200.0
19,Production,manual_drawn,top_crest,14,443887.9879484369,6812495.080882695,200.0
19,Production,manual_drawn,top_crest,15,443886.2663456312,6812497.018484816,200.0
19,Production,manual_drawn,top_crest,16,443884.2465655239,6812498.939951313,200.0
19,Production,manual_drawn,top_crest,17,443883.6987643922,6812499.77606883,200.0
19,Production,manual_drawn,top_crest,18,443881.78815583984,6812501.07875648,200.0
19,Production,manual_drawn,top_crest,19,443880.82486343785,6812501.921090528,200.0
19,Production,manual_drawn,top_crest,20,443878.2705185786,6812503.936762605,200.0
19,Production,manual_drawn,top_crest,21,443874.6310925215,6812506.521974034,200.0
19,Production,manual_drawn,top_crest,22,443871.8266268954,6812508.304225914,200.0
19,Production,manual_drawn,top_crest,23,443868.1020929023,6812510.410163028,200.0
19,Production,manual_drawn,top_crest,24,443863.92974319984,6812513.254946916,200.0
19,Production,manual_drawn,top_crest,25,443849.2598285901,6812531.592340178,200.0
20,Production,manual_drawn,bottom_toe_floor,1,444391.9445067135,6812766.261402937,185.0
20,Production,manual_drawn,bottom_toe_floor,2,444391.9445067135,6812689.030299548,185.0
20,Production,manual_drawn,bottom_toe_floor,3,444292.90697413316,6812690.847501981,185.0
20,Production,manual_drawn,bottom_toe_floor,4,444292.6259634477,6812698.528460718,185.0
20,Production,manual_drawn,bottom_toe_floor,5,444291.0897717005,6812765.352801721,185.0
20,Production,manual_drawn,bottom_toe_floor,6,444290.18117048417,6812765.352801721,185.0
20,Production,manual_drawn,bottom_toe_floor,7,444391.9445067135,6812766.261402937,185.0
20,Production,manual_drawn,top_crest,1,444285.7542827455,6812759.893248207,200.0
20,Production,manual_drawn,top_crest,2,444262.90750342724,6812759.893248207,200.0
20,Production,manual_drawn,top_crest,3,444262.8598464116,6812770.568632453,200.0
20,Production,manual_drawn,top_crest,4,444397.40406022745,6812771.769920076,200.0
20,Production,manual_drawn,top_crest,5,444397.40406022745,6812683.469651778,200.0
20,Production,manual_drawn,top_crest,6,444287.64000577905,6812685.483671127,200.0
20,Production,manual_drawn,top_crest,7,444287.16870424006,6812698.365913193,200.0
20,Production,manual_drawn,top_crest,8,444285.7542827455,6812759.893248207,200.0
21,Production,manual_drawn,bottom_toe_floor,1,443808.72757452447,6812528.922462641,185.0
21,Production,manual_drawn,bottom_toe_floor,2,443792.1910323872,6812538.371915291,185.0
21,Production,manual_drawn,bottom_toe_floor,3,443793.3722139684,6812645.859439183,185.0
21,Production,manual_drawn,bottom_toe_floor,4,443859.5183825175,6812648.2218023455,185.0
21,Production,manual_drawn,bottom_toe_floor,5,443860.0007621379,6812598.054321831,185.0
21,Production,manual_drawn,bottom_toe_floor,6,443858.59559272596,6812526.390681825,185.0
21,Production,manual_drawn,bottom_toe_floor,7,443860.68960936606,6812526.414210102,185.0
21,Production,manual_drawn,bottom_toe_floor,8,443860.6897736633,6812526.397123185,185.0
21,Production,manual_drawn,bottom_toe_floor,9,443860.4127951586,6812526.390681825,185.0
21,Production,manual_drawn,bottom_toe_floor,10,443860.69320592115,6812526.040168371,185.0
21,Production,manual_drawn,bottom_toe_floor,11,443860.6995640988,6812525.378917897,185.0
21,Production,manual_drawn,bottom_toe_floor,12,443833.5323877304,6812527.74128106,185.0
21,Production,manual_drawn,bottom_toe_floor,13,443808.72757452447,6812528.922462641,185.0
21,Production,manual_drawn,top_crest,1,443807.1577160425,6812523.5314778285,200.0
21,Production,manual_drawn,top_crest,2,443786.69655205566,6812535.223571534,200.0
21,Production,manual_drawn,top_crest,3,443787.9702440822,6812651.129545949,200.0
21,Production,manual_drawn,top_crest,4,443864.92380297626,6812653.877887338,200.0
21,Production,manual_drawn,top_crest,5,443865.4608302786,6812598.027047903,200.0
21,Production,manual_drawn,top_crest,6,443864.1644793729,6812531.913151714,200.0
21,Production,manual_drawn,top_crest,7,443866.0963321182,6812531.9348579245,200.0
21,Production,manual_drawn,top_crest,8,443866.1489277982,6812526.464905864,200.0
21,Production,manual_drawn,top_crest,9,443866.21667676524,6812519.419013293,200.0
21,Production,manual_drawn,top_crest,10,443833.16592553793,6812522.2929916615,200.0
21,Production,manual_drawn,top_crest,11,443807.1577160425,6812523.5314778285,200.0
22,Production,manual_drawn,bottom_toe_floor,1,443802.8216666183,6812768.702323631,185.0
22,Production,manual_drawn,bottom_toe_floor,2,443855.9748377738,6812769.883505212,185.0
22,Production,manual_drawn,bottom_toe_floor,3,443859.06897837087,6812692.529990287,185.0
22,Production,manual_drawn,bottom_toe_floor,4,443859.8150032878,6812651.747294827,185.0
22,Production,manual_drawn,bottom_toe_floor,5,443802.8216666183,6812650.584165508,185.0
22,Production,manual_drawn,bottom_toe_floor,6,443802.8216666183,6812768.702323631,185.0
22,Production,manual_drawn,top_crest,1,443797.3621131043,6812774.041901606,200.0
22,Production,manual_drawn,top_crest,2,443861.2156626186,6812775.460869373,200.0
22,Production,manual_drawn,top_crest,3,443864.52653581754,6812692.689039398,200.0
22,Production,manual_drawn,top_crest,4,443865.37328582787,6812646.400038836,200.0
22,Production,manual_drawn,top_crest,5,443797.3621131043,6812645.012055719,200.0
22,Production,manual_drawn,top_crest,6,443797.3621131043,6812774.041901606,200.0
23,Production,manual_drawn,bottom_toe_floor,1,444480.8198942465,6812617.511081234,185.0
23,Production,manual_drawn,bottom_toe_floor,2,444480.8198942465,6812492.305833623,185.0
23,Production,manual_drawn,bottom_toe_floor,3,444424.1231783473,6812489.94347046,185.0
23,Production,manual_drawn,bottom_toe_floor,4,444427.666723091,6812618.692262814,185.0
23,Production,manual_drawn,bottom_toe_floor,5,444480.8198942465,6812617.511081234,185.0
23,Production,manual_drawn,top_crest,1,444486.2794477605,6812622.850659208,200.0
23,Production,manual_drawn,top_crest,2,444486.2794477605,6812487.069024364,200.0
23,Production,manual_drawn,top_crest,3,444418.5047208802,6812484.245077412,200.0
23,Production,manual_drawn,top_crest,4,444422.3586486966,6812624.271121409,200.0
23,Production,manual_drawn,top_crest,5,444486.2794477605,6812622.850659208,200.0
24,Production,manual_drawn,bottom_toe_floor,1,443791.009850806,6812539.553096872,185.0
24,Production,manual_drawn,bottom_toe_floor,2,443765.02385601884,6812550.183731103,185.0
