pattern_id,pattern_type,pattern_source,point_id,x,y,floor_rl,crest_rl
17,Production,manual_drawn,5,443857.6869915096,6812768.078605369,185.0,200.0
18,Production,manual_drawn,1,443860.4127951586,6812619.068005891,185.0,200.0
18,Production,manual_drawn,2,443939.4611009796,6812617.250803458,185.0,200.0
18,Production,manual_drawn,3,443939.4611009796,6812527.299283041,185.0,200.0
18,Production,manual_drawn,4,443858.59559272596,6812526.390681825,185.0,200.0
18,Production,manual_drawn,5,443860.4127951586,6812619.068005891,185.0,200.0
19,Production,manual_drawn,1,443860.4127951586,6812526.390681825,185.0,200.0
19,Production,manual_drawn,2,443862.1114843875,6812526.430186225,185.0,200.0
19,Production,manual_drawn,3,443938.56259533233,6812527.289187471,185.0,200.0
19,Production,manual_drawn,4,443939.4611009796,6812445.525173571,185.0,200.0
19,Production,manual_drawn,5,443929.46648759994,6812448.25097722,185.0,200.0
19,Production,manual_drawn,6,443920.38047543657,6812454.611185734,185.0,200.0
19,Production,manual_drawn,7,443909.03797863075,6812471.291328096,185.0,200.0
19,Production,manual_drawn,8,443907.82185284013,6812473.975543111,185.0,200.0
19,Production,manual_drawn,9,443906.8817549594,6812475.892688891,185.0,200.0
19,Production,manual_drawn,10,443903.3251297337,6812482.618606074,185.0,200.0
19,Production,manual_drawn,11,443901.87238502374,6812485.11147512,185.0,200.0
19,Production,manual_drawn,12,443898.2651137341,6812490.753258911,185.0,200.0
19,Production,manual_drawn,13,443895.8933953697,6812494.028908525,185.0,200.0
19,Production,manual_drawn,14,443892.14528520586,6812498.621559603,185.0,200.0
19,Production,manual_drawn,15,443890.1953967384,6812500.816089037,185.0,200.0
19,Production,manual_drawn,16,443888.4671595195,6812502.460203613,185.0,200.0
19,Production,manual_drawn,17,443887.6708316486,6812503.675651416,185.0,200.0
19,Production,manual_drawn,18,443885.1349012092,6812505.404694898,185.0,200.0
19,Production,manual_drawn,19,443884.3150098362,6812506.121634447,185.0,200.0
19,Production,manual_drawn,20,443881.54444076127,6812508.307932315,185.0,200.0
19,Production,manual_drawn,21,443877.6780782889,6812511.054344605,185.0,200.0
19,Production,manual_drawn,22,443874.6362087953,6812512.987467826,185.0,200.0
19,Production,manual_drawn,23,443870.98851926177,6812515.049955317,185.0,200.0
19,Production,manual_drawn,24,443867.6816048893,6812517.304669661,185.0,200.0
19,Production,manual_drawn,25,443860.4127951586,6812526.390681825,185.0,200.0
20,Production,manual_drawn,1,444391.9445067135,6812766.261402937,185.0,200.0
20,Production,manual_drawn,2,444391.9445067135,6812689.030299548,185.0,200.0
20,Production,manual_drawn,3,444292.90697413316,6812690.847501981,185.0,200.0
20,Production,manual_drawn,4,444292.6259634477,6812698.528460718,185.0,200.0
20,Production,manual_drawn,5,444291.0897717005,6812765.352801721,185.0,200.0
20,Production,manual_drawn,6,444290.18117048417,6812765.352801721,185.0,200.0
20,Production,manual_drawn,7,444391.9445067135,6812766.261402937,185.0,200.0
21,Production,manual_drawn,1,443808.72757452447,6812528.922462641,185.0,200.0
21,Production,manual_drawn,2,443792.1910323872,6812538.371915291,185.0,200.0
21,Production,manual_drawn,3,443793.3722139684,6812645.859439183,185.0,200.0
21,Production,manual_drawn,4,443859.5183825175,6812648.2218023455,185.0,200.0
21,Production,manual_drawn,5,443860.0007621379,6812598.054321831,185.0,200.0
21,Production,manual_drawn,6,443858.59559272596,6812526.390681825,185.0,200.0
21,Production,manual_drawn,7,443860.68960936606,6812526.414210102,185.0,200.0
21,Production,manual_drawn,8,443860.6897736633,6812526.397123185,185.0,200.0
21,Production,manual_drawn,9,443860.4127951586,6812526.390681825,185.0,200.0
21,Production,manual_drawn,10,443860.69320592115,6812526.040168371,185.0,200.0
21,Production,manual_drawn,11,443860.6995640988,6812525.378917897,185.0,200.0
21,Production,manual_drawn,12,443833.5323877304,6812527.74128106,185.0,200.0
21,Production,manual_drawn,13,443808.72757452447,6812528.922462641,185.0,200.0
22,Production,manual_drawn,1,443802.8216666183,6812768.702323631,185.0,200.0
22,Production,manual_drawn,2,443855.9748377738,6812769.883505212,185.0,200.0
22,Production,manual_drawn,3,443859.06897837087,6812692.529990287,185.0,200.0
22,Production,manual_drawn,4,443859.8150032878,6812651.747294827,185.0,200.0
22,Production,manual_drawn,5,443802.8216666183,6812650.584165508,185.0,200.0
22,Production,manual_drawn,6,443802.8216666183,6812768.702323631,185.0,200.0
23,Production,manual_drawn,1,444480.8198942465,6812617.511081234,185.0,200.0
23,Production,manual_drawn,2,444480.8198942465,6812492.305833623,185.0,200.0
23,Production,manual_drawn,3,444424.1231783473,6812489.94347046,185.0,200.0
23,Production,manual_drawn,4,444427.666723091,6812618.692262814,185.0,200.0
23,Production,manual_drawn,5,444480.8198942465,6812617.511081234,185.0,200.0
24,Production,manual_drawn,1,443791.009850806,6812539.553096872,185.0,200.0
24,Production,manual_drawn,2,443765.02385601884,6812550.183731103,185.0,200.0
24,Production,manual_drawn,3,443757.93676653143,6812576.16972589,185.0,200.0
24,Production,manual_drawn,4,443748.4873138816,6812599.793357515,185.0,200.0
24,Production,manual_drawn,5,443736.2582790355,6812616.725867301,185.0,200.0
24,Production,manual_drawn,6,443736.1286551896,6812616.931683103,185.0,200.0
24,Production,manual_drawn,7,443734.0364632528,6812620.560644383,185.0,200.0
24,Production,manual_drawn,8,443734.02091925003,6812620.658703438,185.0,200.0
24,Production,manual_drawn,9,443733.4263213659,6812628.084056786,185.0,200.0
24,Production,manual_drawn,10,443732.9595507972,6812639.747282641,185.0,200.0
24,Production,manual_drawn,11,443732.8266577047,6812648.204958385,185.0,200.0
24,Production,manual_drawn,12,443793.3722139684,6812647.040620764,185.0,200.0
24,Production,manual_drawn,13,443791.009850806,6812539.553096872,185.0,200.0
25,Production,manual_drawn,1,443802.8216666183,6812647.040620764,185.0,200.0
25,Production,manual_drawn,2,443785.1039428998,6812648.2218023455,185.0,200.0
25,Production,manual_drawn,3,443732.7898598603,6812650.546872702,185.0,200.0
25,Production,manual_drawn,4,443732.7230301139,6812654.80009847,185.0,200.0
25,Production,manual_drawn,5,443732.8814888587,6812666.662586653,185.0,200.0
25,Production,manual_drawn,6,443733.35177354637,6812674.80515066,185.0,200.0
25,Production,manual_drawn,7,443733.77696120006,6812677.979502204,185.0,200.0
25,Production,manual_drawn,8,443734.2933859605,6812679.7294621775,185.0,200.0
25,Production,manual_drawn,9,443736.08484389,6812685.520350968,185.0,200.0
25,Production,manual_drawn,10,443738.36263273895,6812692.662185621,185.0,200.0
25,Production,manual_drawn,11,443741.1119862539,6812701.100554814,185.0,200.0
25,Production,manual_drawn,12,443744.39302302396,6812711.013157285,185.0,200.0
25,Production,manual_drawn,13,443744.92408056225,6812712.7708558105,185.0,200.0
25,Production,manual_drawn,14,443747.72009609075,6812722.985648137,185.0,200.0
25,Production,manual_drawn,15,443748.16408702097,6812724.7956321025,185.0,200.0
25,Production,manual_drawn,16,443750.3999755746,6812735.0874662,185.0,200.0
25,Production,manual_drawn,17,443750.74976692366,6812736.935646917,185.0,200.0
25,Production,manual_drawn,18,443752.42458443524,6812747.302209737,185.0,200.0
25,Production,manual_drawn,19,443752.6752848759,6812749.173112823,185.0,200.0
25,Production,manual_drawn,20,443753.04708207055,6812752.659637509,185.0,200.0
25,Production,manual_drawn,21,443753.2120402065,6812753.346963075,185.0,200.0
25,Production,manual_drawn,22,443753.36491994956,6812755.64015922,185.0,200.0
25,Production,manual_drawn,23,443753.7879555719,6812759.6071717795,185.0,200.0
25,Production,manual_drawn,24,443753.93393959635,6812761.423434813,185.0,200.0
25,Production,manual_drawn,25,443754.45680761064,6812771.066276439,185.0,200.0
25,Production,manual_drawn,26,443801.64048503706,6812772.245868375,185.0,200.0
25,Production,manual_drawn,27,443802.8216666183,6812647.040620764,185.0,200.0
26,Production,manual_drawn,1,444443.022083647,6812432.06557298,185.0,200.0
26,Production,manual_drawn,2,444296.55556757405,6812430.884391398,185.0,200.0
26,Production,manual_drawn,3,444296.55556757405,6812488.24384933,185.0,200.0
26,Production,manual_drawn,4,444353.7832556275,6812489.138031955,185.0,200.0
26,Production,manual_drawn,5,444353.7832556275,6812489.94347046,185.0,200.0
26,Production,manual_drawn,6,444378.84326189075,6812489.94347046,185.0,200.0
26,Production,manual_drawn,7,444422.8369480688,6812488.229430739,185.0,200.0
26,Production,manual_drawn,8,444422.88523087784,6812489.94347046,185.0,200.0
26,Production,manual_drawn,9,444424.1231783473,6812489.94347046,185.0,200.0
26,Production,manual_drawn,10,444440.6597204846,6812489.94347046,185.0,200.0
26,Production,manual_drawn,11,444443.022083647,6812432.06557298,185.0,200.0
27,Production,manual_drawn,1,444140.63959885115,6812839.573218505,185.0,200.0
27,Production,manual_drawn,2,444143.00196201366,6812766.339960469,185.0,200.0
27,Production,manual_drawn,3,443938.6575484602,6812766.339960469,185.0,200.0
27,Production,manual_drawn,4,443942.2010932039,6812839.573218505,185.0,200.0
27,Production,manual_drawn,5,444140.63959885115,6812839.573218505,185.0,200.0
28,Production,manual_drawn,1,443754.5039075134,6812782.280118502,185.0,200.0
28,Production,manual_drawn,2,443754.501596512,6812783.093211141,185.0,200.0
28,Production,manual_drawn,3,443754.4275664873,6812785.271121295,185.0,200.0
28,Production,manual_drawn,4,443753.82374365325,6812794.531296818,185.0,200.0
28,Production,manual_drawn,5,443753.5894827713,6812796.890192746,185.0,200.0
28,Production,manual_drawn,6,443752.4161505719,6812805.669795958,185.0,200.0
28,Production,manual_drawn,7,443752.21283045394,6812806.99679777,185.0,200.0
28,Production,manual_drawn,8,443750.79053108714,6812815.222567034,185.0,200.0
28,Production,manual_drawn,9,443750.50458391034,6812816.689129545,185.0,200.0
28,Production,manual_drawn,10,443748.818000227,6812824.453089147,185.0,200.0
28,Production,manual_drawn,11,443748.4255272147,6812826.0728579955,185.0,200.0
28,Production,manual_drawn,12,443748.3515947583,6812826.349073393,185.0,200.0
28,Production,manual_drawn,13,443746.12495071907,6812841.935581667,185.0,200.0
28,Production,manual_drawn,14,443939.8387300414,6812841.935581667,185.0,200.0
28,Production,manual_drawn,15,443937.47636687895,6812769.883505212,185.0,200.0
28,Production,manual_drawn,16,443755.574403369,6812774.608231537,185.0,200.0
28,Production,manual_drawn,17,443754.5039075134,6812782.280118502,185.0,200.0
29,Production,manual_drawn,1,444145.3643251761,6812771.064686794,185.0,200.0
29,Production,manual_drawn,2,444140.63959885115,6812841.935581667,185.0,200.0
29,Production,manual_drawn,3,444389.40268897085,6812837.241938458,185.0,200.0
29,Production,manual_drawn,4,444391.0826014582,6812836.268141165,185.0,200.0
29,Production,manual_drawn,5,444393.4124572352,6812768.702323631,185.0,200.0
29,Production,manual_drawn,6,444145.3643251761,6812771.064686794,185.0,200.0
30,Production,manual_drawn,1,444549.32842595805,6812617.511081234,185.0,200.0
30,Production,manual_drawn,2,444545.7848812144,6812599.793357515,185.0,200.0
30,Production,manual_drawn,3,444538.69779172697,6812560.814365334,185.0,200.0
30,Production,manual_drawn,4,444536.49953033304,6812546.525666273,185.0,200.0
30,Production,manual_drawn,5,444535.60535059654,6812541.842174302,185.0,200.0
30,Production,manual_drawn,6,444535.2244824907,6812539.371070175,185.0,200.0
30,Production,manual_drawn,7,444534.6559886557,6812534.542645371,185.0,200.0
30,Production,manual_drawn,8,444529.2483390771,6812499.39292311,185.0,200.0
30,Production,manual_drawn,9,444482.00107582775,6812497.030559948,185.0,200.0
30,Production,manual_drawn,10,444482.00107582775,6812618.692262814,185.0,200.0
30,Production,manual_drawn,11,444549.32842595805,6812617.511081234,185.0,200.0
31,Production,manual_drawn,1,444530.42952065833,6812437.9714808855,185.0,200.0
31,Production,manual_drawn,2,444523.3424311709,6812428.522028236,185.0,200.0
31,Production,manual_drawn,3,444446.56562839076,6812429.703209817,185.0,200.0
31,Production,manual_drawn,4,444441.8748657534,6812490.683124103,185.0,200.0
31,Production,manual_drawn,5,444480.8198942465,6812492.305833623,185.0,200.0
31,Production,manual_drawn,6,444480.8198942465,6812495.338597142,185.0,200.0
31,Production,manual_drawn,7,444508.9210281523,6812498.376557564,185.0,200.0
31,Production,manual_drawn,8,444529.2483390771,6812499.39292311,185.0,200.0
31,Production,manual_drawn,9,444529.2681908684,6812499.521959754,185.0,200.0
31,Production,manual_drawn,10,444530.42952065833,6812437.9714808855,185.0,200.0
32,Production,manual_drawn,1,444427.666723091,6812621.054625977,185.0,200.0
32,Production,manual_drawn,2,444422.9419967661,6812686.019612945,185.0,200.0
32,Production,manual_drawn,3,444558.777878608,6812688.381976107,185.0,200.0
32,Production,manual_drawn,4,444560.8857033132,6812667.3037290545,185.0,200.0
32,Production,manual_drawn,5,444560.5945250172,6812661.715331763,185.0,200.0
32,Production,manual_drawn,6,444560.4116606343,6812660.143997286,185.0,200.0
32,Production,manual_drawn,7,444558.7715792873,6812649.756815422,185.0,200.0
32,Production,manual_drawn,8,444557.1009359534,6812644.255110982,185.0,200.0
32,Production,manual_drawn,9,444556.635803637,6812642.573719133,185.0,200.0
32,Production,manual_drawn,10,444554.7497787286,6812635.029062084,185.0,200.0
32,Production,manual_drawn,11,444554.7323294721,6812634.95037787,185.0,200.0
32,Production,manual_drawn,12,444549.32842595805,6812621.054625977,185.0,200.0
32,Production,manual_drawn,13,444427.666723091,6812621.054625977,185.0,200.0
33,Production,manual_drawn,1,444393.4124572352,6812768.702323631,185.0,200.0
33,Production,manual_drawn,2,444393.4124572352,6812835.038924615,185.0,200.0
33,Production,manual_drawn,3,444395.27868441533,6812834.09362602,185.0,200.0
33,Production,manual_drawn,4,444403.9878243208,6812830.283726834,185.0,200.0
33,Production,manual_drawn,5,444408.21153794666,6812828.750833755,185.0,200.0
33,Production,manual_drawn,6,444415.8470557483,6812826.522854553,185.0,200.0
33,Production,manual_drawn,7,444421.1047262885,6812824.778140112,185.0,200.0
33,Production,manual_drawn,8,444424.67201696575,6812823.396867872,185.0,200.0
33,Production,manual_drawn,9,444426.21291411173,6812822.674589659,185.0,200.0
33,Production,manual_drawn,10,444426.48913697747,6812822.508650475,185.0,200.0
33,Production,manual_drawn,11,444427.00013567903,6812822.137191267,185.0,200.0
33,Production,manual_drawn,12,444427.53136072593,6812821.67528988,185.0,200.0
33,Production,manual_drawn,13,444428.1275484146,6812821.060094375,185.0,200.0
33,Production,manual_drawn,14,444428.92278206424,6812820.09109993,185.0,200.0
33,Production,manual_drawn,15,444429.59182472184,6812819.148101756,185.0,200.0
33,Production,manual_drawn,16,444429.6711156869,6812819.015812784,185.0,200.0
33,Production,manual_drawn,17,444429.75933895045,6812818.583960825,185.0,200.0
33,Production,manual_drawn,18,444430.5331622627,6812812.632545754,185.0,200.0
33,Production,manual_drawn,19,444431.3611408851,6812803.35842657,185.0,200.0
33,Production,manual_drawn,20,444432.1607704605,6812790.773404677,185.0,200.0
33,Production,manual_drawn,21,444432.276372708,6812789.38886913,185.0,200.0
33,Production,manual_drawn,22,444433.4028443559,6812778.507054012,185.0,200.0
33,Production,manual_drawn,23,444433.69341329415,6812776.354619276,185.0,200.0
33,Production,manual_drawn,24,444435.1405962817,6812767.675191304,185.0,200.0
33,Production,manual_drawn,25,444435.97562742245,6812763.939721623,185.0,200.0
33,Production,manual_drawn,26,444437.8724820954,6812757.207393023,185.0,200.0
33,Production,manual_drawn,27,444439.204891124,6812753.354070437,185.0,200.0
33,Production,manual_drawn,28,444440.9763746225,6812749.681842914,185.0,200.0
33,Production,manual_drawn,29,444443.2915710824,6812745.520851445,185.0,200.0
33,Production,manual_drawn,30,444444.5101150491,6812743.495029809,185.0,200.0
33,Production,manual_drawn,31,444446.72683867597,6812740.076684587,185.0,200.0
33,Production,manual_drawn,32,444448.28730512026,6812737.862941933,185.0,200.0
33,Production,manual_drawn,33,444450.6503424174,6812734.771932097,185.0,200.0
33,Production,manual_drawn,34,444452.6360128444,6812732.399659674,185.0,200.0
33,Production,manual_drawn,35,444455.1585947105,6812729.643215868,185.0,200.0
33,Production,manual_drawn,36,444457.65340942785,6812727.177469509,185.0,200.0
33,Production,manual_drawn,37,444460.3978477677,6812724.724351593,185.0,200.0
33,Production,manual_drawn,38,444464.1761551348,6812721.786066535,185.0,200.0
33,Production,manual_drawn,39,444467.602619945,6812719.479193082,185.0,200.0
33,Production,manual_drawn,40,444470.7451982456,6812717.594684767,185.0,200.0
33,Production,manual_drawn,41,444474.6897871684,6812715.501795431,185.0,200.0
33,Production,manual_drawn,42,444477.2482373448,6812714.274565502,185.0,200.0
33,Production,manual_drawn,43,444481.72540521855,6812712.346137277,185.0,200.0
33,Production,manual_drawn,44,444483.80520043586,6812711.528010488,185.0,200.0
33,Production,manual_drawn,45,444489.07346302655,6812709.647557,185.0,200.0
33,Production,manual_drawn,46,444493.95403397986,6812708.294566198,185.0,200.0
33,Production,manual_drawn,47,444501.70006451185,6812706.740381392,185.0,200.0
33,Production,manual_drawn,48,444504.29639370873,6812706.320236959,185.0,200.0
33,Production,manual_drawn,49,444514.2053856016,6812705.096756267,185.0,200.0
33,Production,manual_drawn,50,444515.79072362004,6812704.9375535045,185.0,200.0
33,Production,manual_drawn,51,444528.00477977336,6812703.991241014,185.0,200.0
33,Production,manual_drawn,52,444529.0672312684,6812703.9251617575,185.0,200.0
33,Production,manual_drawn,53,444542.66035400203,6812703.287077297,185.0,200.0
33,Production,manual_drawn,54,444552.2236236612,6812702.399405276,185.0,200.0
33,Production,manual_drawn,55,444557.4909657837,6812701.537147435,185.0,200.0
33,Production,manual_drawn,56,444557.9873415488,6812701.129782254,185.0,200.0
33,Production,manual_drawn,57,444558.32379071345,6812700.794522547,185.0,200.0
33,Production,manual_drawn,58,444558.3795945701,6812700.72652539,185.0,200.0
33,Production,manual_drawn,59,444558.4803234427,6812700.570969098,185.0,200.0
33,Production,manual_drawn,60,444558.8415503177,6812699.8620276265,185.0,200.0
33,Production,manual_drawn,61,444559.2450290628,6812698.845562332,185.0,200.0
33,Production,manual_drawn,62,444559.9590601892,6812689.563157689,185.0,200.0
33,Production,manual_drawn,63,444393.4124572352,6812691.925520851,185.0,200.0
33,Production,manual_drawn,64,444393.4124572352,6812768.702323631,185.0,200.0
34,Trim,manual_drawn,1,444030.78971179645,6812384.81830973,185.0,200.0
34,Trim,manual_drawn,2,444033.1520749589,6812417.891394005,185.0,200.0
34,Trim,manual_drawn,3,444035.44011068484,6812417.909553018,185.0,200.0
34,Trim,manual_drawn,4,444037.58586425066,6812417.086772313,185.0,200.0
34,Trim,manual_drawn,5,444038.47633313044,6812416.796155222,185.0,200.0
34,Trim,manual_drawn,6,444049.6661107513,6812416.364301571,185.0,200.0
34,Trim,manual_drawn,7,444077.5769672589,6812415.947063418,185.0,200.0
34,Trim,manual_drawn,8,444118.366972357,6812415.714724039,185.0,200.0
34,Trim,manual_drawn,9,444171.45449043775,6812415.674329418,185.0,200.0
34,Trim,manual_drawn,10,444182.08098780253,6812415.871500125,185.0,200.0
34,Trim,manual_drawn,11,444183.1621357756,6812381.274764987,185.0,200.0
34,Trim,manual_drawn,12,444030.78971179645,6812384.81830973,185.0,200.0
35,Trim,manual_drawn,1,443981.4530919918,6812435.088678903,185.0,200.0
35,Trim,manual_drawn,2,443989.30172191677,6812433.839796853,185.0,200.0
35,Trim,manual_drawn,3,443992.17195510294,6812433.259033692,185.0,200.0
35,Trim,manual_drawn,4,444002.29200769716,6812430.766488286,185.0,200.0
35,Trim,manual_drawn,5,444005.2411571521,6812429.901139474,185.0,200.0
35,Trim,manual_drawn,6,444014.92871342495,6812426.590126456,185.0,200.0
35,Trim,manual_drawn,7,444017.8873469103,6812425.426324435,185.0,200.0
35,Trim,manual_drawn,8,444026.49333550263,6812421.5810451,185.0,200.0
35,Trim,manual_drawn,9,444032.96850316186,6812418.8572811335,185.0,200.0
