pattern_number,hole_number,hole_id,deck,deck_type,actual_x,actual_y,actual_collar_rl,actual_toe_rl,actual_hole_length_m,explosive_product,explosive_density_gcc,hole_diameter_mm,design_stemming_m,actual_stemming_m,design_explosive_column_m,actual_explosive_column_m,design_explosive_kg,actual_explosive_kg,charge_factor_kg_per_m,charge_variance_pct,charge_status
6,21,6-H-021,1,charge,363409.211,6591757.348,199.934,183.611,16.323,ANFO,0.8,229,3.2,5.61,12,10.71,395.4,352.903,21.62,-10.75,Undercharged - review
6,22,6-H-022,1,charge,363403.044,6591761.584,199.951,182.901,17.05,ANFO,0.8,229,3.2,6.22,12,10.83,395.4,356.805,20.927,-9.76,Minor variance
6,23,6-H-023,1,charge,363395.754,6591765.922,199.937,183.965,15.972,ANFO,0.8,229,3.2,5.83,12,10.14,395.4,334.255,20.928,-15.46,Undercharged - review
6,24,6-H-024,1,charge,363443.58,6591743.907,200.02,183.326,16.694,ANFO,0.8,229,3.2,5.55,12,11.15,395.4,367.338,22.004,-7.1,Minor variance
6,25,6-H-025,1,charge,363436.578,6591748.076,199.957,183.484,16.473,ANFO,0.8,229,3.2,5.19,12,11.29,395.4,371.844,22.573,-5.96,Minor variance
6,27,6-H-027,1,charge,363423.74,6591756.709,199.969,183.701,16.268,ANFO,0.8,229,3.2,5.71,12,10.55,395.4,347.733,21.375,-12.06,Undercharged - review
6,28,6-H-028,1,charge,363416.7,6591760.967,200.087,184.069,16.018,ANFO,0.8,229,3.2,5.62,12,10.4,395.4,342.54,21.385,-13.37,Undercharged - review
6,29,6-H-029,1,charge,363409.559,6591765.807,199.958,183.049,16.909,ANFO,0.8,229,3.2,5.91,12,11.0,395.4,362.515,21.439,-8.32,Minor variance
6,30,6-H-030,1,charge,363402.952,6591770.019,200.194,183.437,16.757,ANFO,0.8,229,3.2,5.73,12,11.03,395.4,363.487,21.692,-8.07,Minor variance
6,31,6-H-031,1,charge,363443.855,6591751.951,200.144,184.319,15.825,ANFO,0.8,229,3.2,5.37,12,10.46,395.4,344.565,21.773,-12.86,Undercharged - review
6,32,6-H-032,1,charge,363437.383,6591756.701,199.992,184.838,15.154,ANFO,0.8,229,3.2,4.64,12,10.52,395.4,346.492,22.865,-12.37,Undercharged - review
6,33,6-H-033,1,charge,363430.836,6591760.913,200.051,183.893,16.158,ANFO,0.8,229,3.2,5.63,12,10.53,395.4,346.974,21.474,-12.25,Undercharged - review
6,34,6-H-034,1,charge,363423.73,6591764.584,200.1,184.667,15.433,ANFO,0.8,229,3.2,4.33,12,11.1,395.4,365.823,23.704,-7.48,Minor variance
6,35,6-H-035,1,charge,363417.55,6591769.198,199.992,184.139,15.853,ANFO,0.8,229,3.2,5.81,12,10.04,395.4,330.762,20.864,-16.35,Undercharged - review
6,37,6-H-037,1,charge,363403.487,6591777.432,199.977,183.622,16.355,ANFO,0.8,229,3.2,5.36,12,10.99,395.4,362.222,22.147,-8.39,Minor variance
6,38,6-H-038,1,charge,363444.246,6591760.496,200.037,184.314,15.723,ANFO,0.8,229,3.2,4.8,12,10.93,395.4,360.023,22.898,-8.95,Minor variance
6,39,6-H-039,1,charge,363437.513,6591764.696,200.073,183.792,16.281,ANFO,0.8,229,3.2,5.31,12,10.98,395.4,361.631,22.212,-8.54,Minor variance
6,40,6-H-040,1,charge,363431.215,6591768.938,199.98,183.584,16.396,ANFO,0.8,229,3.2,5.38,12,11.01,395.4,362.908,22.134,-8.22,Minor variance
6,41,6-H-041,1,charge,363424.08,6591773.027,200.002,182.903,17.099,ANFO,0.8,229,3.2,5.82,12,11.28,395.4,371.58,21.731,-6.02,Minor variance
6,42,6-H-042,1,charge,363417.122,6591777.309,200.117,183.557,16.56,ANFO,0.8,229,3.2,5.63,12,10.93,395.4,360.132,21.747,-8.92,Minor variance
6,43,6-H-043,1,charge,363410.395,6591781.756,199.91,182.722,17.188,ANFO,0.8,229,3.2,5.52,12,11.67,395.4,384.538,22.372,-2.75,As charged
6,44,6-H-044,1,charge,363403.644,6591785.545,200.068,183.0,17.068,ANFO,0.8,229,3.2,4.69,12,12.38,395.4,407.858,23.896,3.15,As charged
6,45,6-H-045,1,charge,363444.9,6591768.497,199.974,183.722,16.252,ANFO,0.8,229,3.2,4.88,12,11.38,395.4,374.867,23.066,-5.19,Minor variance
6,46,6-H-046,1,charge,363438.582,6591773.75,199.968,183.436,16.532,ANFO,0.8,229,3.2,5.48,12,11.05,395.4,364.092,22.023,-7.92,Minor variance
6,47,6-H-047,1,charge,363431.62,6591776.741,200.067,183.585,16.482,ANFO,0.8,229,3.2,4.82,12,11.66,395.4,384.32,23.318,-2.8,As charged
6,48,6-H-048,1,charge,363424.325,6591781.058,200.034,183.554,16.48,ANFO,0.8,229,3.2,4.23,12,12.25,395.4,403.607,24.491,2.08,As charged
6,49,6-H-049,1,charge,363417.795,6591785.458,199.905,183.929,15.976,ANFO,0.8,229,3.2,4.95,12,11.03,395.4,363.294,22.74,-8.12,Minor variance
6,50,6-H-050,1,charge,363410.989,6591789.631,199.977,183.401,16.576,ANFO,0.8,229,3.2,5.3,12,11.28,395.4,371.564,22.416,-6.03,Minor variance
6,51,6-H-051,1,charge,363404.399,6591794.22,199.976,183.38,16.596,ANFO,0.8,229,3.2,5.2,12,11.4,395.4,375.578,22.631,-5.01,Minor variance
6,52,6-H-052,1,charge,363451.752,6591771.806,199.875,183.578,16.297,ANFO,0.8,229,3.2,5.44,12,10.86,395.4,357.814,21.956,-9.51,Minor variance
6,53,6-H-053,1,charge,363445.03,6591776.016,200.012,183.33,16.682,ANFO,0.8,229,3.2,5.85,12,10.83,395.4,356.93,21.396,-9.73,Minor variance
6,54,6-H-054,1,charge,363438.255,6591780.412,200.066,184.261,15.805,ANFO,0.8,229,3.2,3.74,12,12.06,395.4,397.395,25.144,0.5,As charged
6,55,6-H-055,1,charge,363431.225,6591784.908,199.982,183.772,16.21,ANFO,0.8,229,3.2,4.31,12,11.9,395.4,392.129,24.191,-0.83,As charged
6,56,6-H-056,1,charge,363425.133,6591789.231,199.999,184.145,15.854,ANFO,0.8,229,3.2,4.52,12,11.34,395.4,373.595,23.565,-5.51,Minor variance
6,57,6-H-057,1,charge,363418.235,6591793.419,200.174,183.927,16.247,ANFO,0.8,229,3.2,4.18,12,12.07,395.4,397.554,24.469,0.54,As charged
6,58,6-H-058,1,charge,363411.269,6591797.668,200.027,184.884,15.143,ANFO,0.8,229,3.2,5.29,12,9.85,395.4,324.58,21.434,-17.91,Undercharged - review
6,59,6-H-059,1,charge,363452.414,6591780.241,199.99,183.732,16.258,ANFO,0.8,229,3.2,3.98,12,12.28,395.4,404.504,24.88,2.3,As charged
6,60,6-H-060,1,charge,363445.605,6591783.828,199.927,184.141,15.786,ANFO,0.8,229,3.2,4.24,12,11.54,395.4,380.386,24.096,-3.8,As charged
6,61,6-H-061,1,charge,363438.435,6591788.424,200.146,184.31,15.836,ANFO,0.8,229,3.2,5.5,12,10.33,395.4,340.474,21.5,-13.89,Undercharged - review
6,62,6-H-062,1,charge,363431.75,6591793.369,200.045,184.426,15.619,ANFO,0.8,229,3.2,5.25,12,10.37,395.4,341.699,21.877,-13.58,Undercharged - review
6,63,6-H-063,1,charge,363452.861,6591788.66,199.957,184.734,15.223,ANFO,0.8,229,3.2,4.51,12,10.71,395.4,352.894,23.182,-10.75,Undercharged - review
6,64,6-H-064,1,charge,363445.719,6591792.469,199.99,184.289,15.701,ANFO,0.8,229,3.2,4.5,12,11.2,395.4,369.111,23.509,-6.65,Minor variance
6,65,6-H-ADD-001,1,charge,363397.405,6591775.186,199.983,183.656,16.327,ANFO,0.8,165.0,,4.7,,11.63,,198.89,12.182,,No matching design
