pattern_number,hole_number,hole_id,deck,deck_type,actual_x,actual_y,actual_collar_rl,actual_toe_rl,actual_hole_length_m,explosive_product,explosive_density_gcc,hole_diameter_mm,design_stemming_m,actual_stemming_m,design_explosive_column_m,actual_explosive_column_m,design_explosive_kg,actual_explosive_kg,charge_factor_kg_per_m,charge_variance_pct,charge_status
16,17,16-H-017,1,charge,363367.73,6591798.478,200.075,182.953,17.122,ANFO,0.8,229,3.2,5.19,12,11.93,395.4,393.001,22.953,-0.61,As charged
16,18,16-H-018,1,charge,363362.435,6591804.847,200.031,183.149,16.882,ANFO,0.8,229,3.2,4.56,12,12.32,395.4,406.022,24.051,2.69,As charged
16,19,16-H-019,1,charge,363392.466,6591783.168,200.024,183.778,16.246,ANFO,0.8,229,3.2,4.85,12,11.4,395.4,375.634,23.122,-5,As charged
16,20,16-H-020,1,charge,363386.704,6591789.036,200.043,184.037,16.006,ANFO,0.8,229,3.2,4.59,12,11.41,395.4,376.1,23.497,-4.88,As charged
16,21,16-H-021,1,charge,363381.073,6591794.885,200.011,183.485,16.526,ANFO,0.8,229,3.2,4.99,12,11.54,395.4,380.084,22.999,-3.87,As charged
16,22,16-H-022,1,charge,363375.23,6591801.048,200.052,183.274,16.778,ANFO,0.8,229,3.2,4.26,12,12.52,395.4,412.628,24.593,4.36,As charged
16,23,16-H-023,1,charge,363369.729,6591806.544,200.058,183.904,16.154,ANFO,0.8,229,3.2,6.22,12,9.94,395.4,327.444,20.27,-17.19,Undercharged - review
16,24,16-H-024,1,charge,363364.783,6591812.407,199.966,183.734,16.232,ANFO,0.8,229,3.2,5.19,12,11.04,395.4,363.734,22.408,-8.01,Minor variance
16,25,16-H-025,1,charge,363394.207,6591791.051,200.084,183.988,16.096,ANFO,0.8,229,3.2,4.73,12,11.37,395.4,374.538,23.269,-5.28,Minor variance
16,26,16-H-026,1,charge,363388.632,6591796.905,200.09,185.04,15.05,ANFO,0.8,229,3.2,4.21,12,10.84,395.4,357.116,23.729,-9.68,Minor variance
16,27,16-H-027,1,charge,363383.431,6591802.324,199.978,184.599,15.379,ANFO,0.8,229,3.2,3.85,12,11.53,395.4,379.911,24.703,-3.92,As charged
16,28,16-H-028,1,charge,363378.429,6591808.359,200.04,182.818,17.222,ANFO,0.8,229,3.2,5.89,12,11.33,395.4,373.447,21.684,-5.55,Minor variance
16,29,16-H-029,1,charge,363372.681,6591814.171,199.986,183.303,16.683,ANFO,0.8,229,3.2,5.41,12,11.27,395.4,371.434,22.264,-6.06,Minor variance
16,30,16-H-030,1,charge,363367.112,6591819.899,200.019,184.717,15.302,ANFO,0.8,229,3.2,4.13,12,11.17,395.4,367.98,24.048,-6.93,Minor variance
16,31,16-H-031,1,charge,363396.867,6591798.808,199.905,186.097,13.808,ANFO,0.8,229,3.2,3.95,12,9.86,395.4,324.977,23.535,-17.81,Undercharged - review
16,32,16-H-032,1,charge,363391.245,6591804.251,199.99,183.312,16.678,ANFO,0.8,229,3.2,4.88,12,11.8,395.4,388.816,23.313,-1.67,As charged
16,33,16-H-033,1,charge,363385.724,6591810.255,200.009,183.568,16.441,ANFO,0.8,229,3.2,4.67,12,11.77,395.4,387.85,23.59,-1.91,As charged
16,34,16-H-034,1,charge,363380.256,6591816.342,199.992,185.612,14.38,ANFO,0.8,229,3.2,3.58,12,10.8,395.4,355.712,24.737,-10.04,Undercharged - review
16,35,16-H-035,1,charge,363374.731,6591822.119,199.979,185.275,14.704,ANFO,0.8,229,3.2,4.19,12,10.51,395.4,346.403,23.558,-12.39,Undercharged - review
16,36,16-H-036,1,charge,363369.273,6591827.709,199.973,183.625,16.348,ANFO,0.8,229,3.2,4.92,12,11.43,395.4,376.623,23.038,-4.75,As charged
16,37,16-H-037,1,charge,363393.472,6591812.481,200.009,184.145,15.864,ANFO,0.8,229,3.2,3.67,12,12.19,395.4,401.653,25.319,1.58,As charged
16,38,16-H-038,1,charge,363388.366,6591817.964,200.018,184.268,15.75,ANFO,0.8,229,3.2,3.9,12,11.85,395.4,390.564,24.798,-1.22,As charged
16,39,16-H-039,1,charge,363382.714,6591823.838,199.962,184.708,15.254,ANFO,0.8,229,3.2,4.01,12,11.24,395.4,370.453,24.286,-6.31,Minor variance
16,40,16-H-040,1,charge,363377.417,6591829.596,199.937,183.296,16.641,ANFO,0.8,229,3.2,4.62,12,12.02,395.4,396.175,23.807,0.2,As charged
16,41,16-H-041,1,charge,363396.451,6591819.927,200.127,184.065,16.062,ANFO,0.8,229,3.2,4.52,12,11.54,395.4,380.176,23.669,-3.85,As charged
16,42,16-H-042,1,charge,363390.404,6591825.808,199.89,183.802,16.088,ANFO,0.8,229,3.2,5.13,12,10.96,395.4,361.026,22.441,-8.69,Minor variance
16,43,16-H-043,1,charge,363385.115,6591831.621,200.064,183.83,16.234,ANFO,0.8,229,3.2,4.37,12,11.87,395.4,390.951,24.082,-1.13,As charged
16,44,16-H-044,1,charge,363379.223,6591837.845,199.929,184.014,15.915,ANFO,0.8,229,3.2,4.46,12,11.45,395.4,377.343,23.71,-4.57,As charged
16,45,16-H-045,1,charge,363392.899,6591833.389,199.983,184.34,15.643,ANFO,0.8,229,3.2,4.06,12,11.58,395.4,381.684,24.4,-3.47,As charged
16,46,16-H-046,1,charge,363387.403,6591839.332,199.998,183.273,16.725,ANFO,0.8,229,3.2,5.93,12,10.8,395.4,355.75,21.271,-10.03,Undercharged - review
16,47,16-H-047,1,charge,363395.167,6591841.837,199.943,183.717,16.226,ANFO,0.8,229,3.2,4.77,12,11.46,395.4,377.611,23.272,-4.5,As charged
16,48,16-H-048,1,charge,363389.842,6591847.04,200.028,185.269,14.759,ANFO,0.8,229,3.2,4.38,12,10.38,395.4,342.0,23.172,-13.51,Undercharged - review
16,49,16-H-049,1,charge,363397.457,6591848.874,200.002,183.877,16.125,ANFO,0.8,229,3.2,4.76,12,11.36,395.4,374.398,23.218,-5.31,Minor variance
