pattern_number,hole_number,hole_id,deck,deck_type,actual_x,actual_y,actual_collar_rl,actual_toe_rl,actual_hole_length_m,explosive_product,explosive_density_gcc,hole_diameter_mm,design_stemming_m,actual_stemming_m,design_explosive_column_m,actual_explosive_column_m,design_explosive_kg,actual_explosive_kg,charge_factor_kg_per_m,charge_variance_pct,charge_status
7,40,7-H-040,1,charge,363612.849,6591760.544,199.975,183.297,16.678,ANFO,0.8,229,3.2,6.17,12,10.51,395.4,346.229,20.76,-12.44,Undercharged - review
7,41,7-H-041,1,charge,363613.096,6591752.573,199.942,183.408,16.534,ANFO,0.8,229,3.2,4.44,12,12.09,395.4,398.379,24.095,0.75,As charged
7,42,7-H-042,1,charge,363613.843,6591744.773,200.04,183.754,16.286,ANFO,0.8,229,3.2,4.47,12,11.81,395.4,389.209,23.898,-1.57,As charged
7,43,7-H-043,1,charge,363613.681,6591736.733,200.058,184.043,16.015,ANFO,0.8,229,3.2,4.75,12,11.27,395.4,371.211,23.179,-6.12,Minor variance
7,44,7-H-044,1,charge,363613.998,6591729.087,199.936,183.681,16.255,ANFO,0.8,229,3.2,4.49,12,11.77,395.4,387.733,23.853,-1.94,As charged
7,45,7-H-045,1,charge,363614.821,6591720.62,199.963,183.654,16.309,ANFO,0.8,229,3.2,5.66,12,10.65,395.4,350.82,21.511,-11.27,Undercharged - review
7,46,7-H-046,1,charge,363614.337,6591712.613,199.984,183.539,16.445,ANFO,0.8,229,3.2,4.92,12,11.52,395.4,379.641,23.085,-3.99,As charged
7,47,7-H-047,1,charge,363614.906,6591704.231,199.916,184.31,15.606,ANFO,0.8,229,3.2,4.11,12,11.49,395.4,378.705,24.267,-4.22,As charged
7,48,7-H-048,1,charge,363615.427,6591695.982,200.023,184.629,15.394,ANFO,0.8,229,3.2,4.74,12,10.65,395.4,350.979,22.8,-11.23,Undercharged - review
7,49,7-H-049,1,charge,363605.672,6591763.873,199.918,183.306,16.612,ANFO,0.8,229,3.2,4.73,12,11.88,395.4,391.366,23.559,-1.02,As charged
7,50,7-H-050,1,charge,363606.218,6591756.431,200.021,185.095,14.926,ANFO,0.8,229,3.2,4.7,12,10.23,395.4,337.078,22.583,-14.75,Undercharged - review
7,51,7-H-051,1,charge,363606.331,6591747.8,200.054,184.459,15.595,ANFO,0.8,229,3.2,4.44,12,11.16,395.4,367.608,23.572,-7.03,Minor variance
7,52,7-H-052,1,charge,363606.933,6591740.522,199.943,184.085,15.858,ANFO,0.8,229,3.2,4.68,12,11.18,395.4,368.429,23.233,-6.82,Minor variance
7,53,7-H-053,1,charge,363606.739,6591732.132,200.018,183.125,16.893,ANFO,0.8,229,3.2,4.6,12,12.29,395.4,405.036,23.977,2.44,As charged
7,54,7-H-054,1,charge,363607.68,6591724.268,199.96,183.543,16.417,ANFO,0.8,229,3.2,4.69,12,11.73,395.4,386.356,23.534,-2.29,As charged
7,55,7-H-055,1,charge,363607.614,6591715.854,199.909,183.499,16.41,ANFO,0.8,229,3.2,4.3,12,12.11,395.4,399.18,24.325,0.96,As charged
7,56,7-H-056,1,charge,363607.752,6591707.907,199.891,182.828,17.063,ANFO,0.8,229,3.2,4.85,12,12.21,395.4,402.432,23.585,1.78,As charged
7,57,7-H-057,1,charge,363608.212,6591700.22,199.888,183.538,16.35,ANFO,0.8,229,3.2,4.45,12,11.9,395.4,392.159,23.985,-0.82,As charged
7,58,7-H-058,1,charge,363608.757,6591692.331,199.951,183.947,16.004,ANFO,0.8,229,3.2,4.97,12,11.03,395.4,363.525,22.715,-8.06,Minor variance
7,59,7-H-059,1,charge,363600.905,6591711.782,200.014,184.085,15.929,ANFO,0.8,229,3.2,4.3,12,11.63,395.4,383.248,24.06,-3.07,As charged
7,60,7-H-060,1,charge,363600.869,6591703.762,200.032,182.348,17.684,ANFO,0.8,229,3.2,5.32,12,12.36,395.4,407.393,23.037,3.03,As charged
7,61,7-H-061,1,charge,363601.056,6591696.124,200.051,184.341,15.71,ANFO,0.8,229,3.2,4.48,12,11.23,395.4,369.99,23.551,-6.43,Minor variance
