pattern_number,hole_number,hole_id,deck,deck_type,actual_x,actual_y,actual_collar_rl,actual_toe_rl,actual_hole_length_m,explosive_product,explosive_density_gcc,hole_diameter_mm,design_stemming_m,actual_stemming_m,design_explosive_column_m,actual_explosive_column_m,design_explosive_kg,actual_explosive_kg,charge_factor_kg_per_m,charge_variance_pct,charge_status
21,19,21-H-019,1,charge,363430.371,6591702.505,199.97,183.786,16.184,ANFO,0.8,229,3.2,5.56,12,10.62,395.4,349.91,21.621,-11.5,Undercharged - review
21,20,21-H-020,1,charge,363421.699,6591704.873,199.942,183.334,16.608,ANFO,0.8,229,3.2,5.5,12,11.11,395.4,366.064,22.041,-7.42,Minor variance
21,21,21-H-021,1,charge,363413.932,6591707.172,199.88,183.444,16.436,ANFO,0.8,229,3.2,4.84,12,11.6,395.4,382.187,23.253,-3.34,As charged
21,22,21-H-022,1,charge,363406.759,6591710.479,200.114,183.992,16.122,ANFO,0.8,229,3.2,5.32,12,10.8,395.4,355.983,22.081,-9.97,Minor variance
21,23,21-H-023,1,charge,363399.082,6591712.924,199.992,184.343,15.649,ANFO,0.8,229,3.2,5.04,12,10.61,395.4,349.513,22.335,-11.61,Undercharged - review
21,24,21-H-024,1,charge,363391.968,6591715.636,200.061,183.504,16.557,ANFO,0.8,229,3.2,5.94,12,10.62,395.4,349.792,21.127,-11.53,Undercharged - review
21,25,21-H-025,1,charge,363384.119,6591717.802,199.996,183.562,16.434,ANFO,0.8,229,3.2,5.15,12,11.29,395.4,371.917,22.631,-5.94,Minor variance
21,26,21-H-026,1,charge,363488.054,6591689.354,199.938,185.073,14.865,ANFO,0.8,229,3.2,3.19,12,11.68,395.4,384.727,25.881,-2.7,As charged
21,27,21-H-027,1,charge,363480.473,6591692.219,199.955,182.741,17.214,ANFO,0.8,229,3.2,5.27,12,11.94,395.4,393.518,22.86,-0.48,As charged
21,28,21-H-028,1,charge,363473.424,6591694.494,199.941,183.25,16.691,ANFO,0.8,229,3.2,4.55,12,12.15,395.4,400.185,23.976,1.21,As charged
21,29,21-H-029,1,charge,363465.2,6591696.155,199.962,184.577,15.385,ANFO,0.8,229,3.2,5.17,12,10.21,395.4,336.502,21.872,-14.9,Undercharged - review
21,30,21-H-030,1,charge,363457.859,6591699.836,200.026,183.678,16.348,ANFO,0.8,229,3.2,5.02,12,11.32,395.4,373.114,22.823,-5.64,Minor variance
21,31,21-H-031,1,charge,363450.4,6591702.787,199.996,184.259,15.737,ANFO,0.8,229,3.2,3.93,12,11.81,395.4,389.083,24.724,-1.6,As charged
21,32,21-H-032,1,charge,363442.946,6591704.883,199.885,183.702,16.183,ANFO,0.8,229,3.2,3.89,12,12.29,395.4,404.95,25.023,2.42,As charged
21,33,21-H-033,1,charge,363436.056,6591707.974,199.944,184.414,15.53,ANFO,0.8,229,3.2,4.28,12,11.25,395.4,370.718,23.871,-6.24,Minor variance
21,34,21-H-034,1,charge,363427.887,6591710.543,199.999,183.951,16.048,ANFO,0.8,229,3.2,4.45,12,11.59,395.4,381.989,23.803,-3.39,As charged
21,35,21-H-035,1,charge,363420.095,6591713.258,200.068,183.301,16.767,ANFO,0.8,229,3.2,5.11,12,11.65,395.4,383.978,22.901,-2.89,As charged
21,36,21-H-036,1,charge,363411.873,6591714.898,200.043,182.811,17.232,ANFO,0.8,229,3.2,6.33,12,10.9,395.4,359.308,20.851,-9.13,Minor variance
21,37,21-H-037,1,charge,363405.129,6591718.109,200.029,182.88,17.149,ANFO,0.8,229,3.2,5.04,12,12.11,395.4,399.084,23.272,0.93,As charged
21,38,21-H-038,1,charge,363397.898,6591720.684,200.1,184.229,15.871,ANFO,0.8,229,3.2,4.77,12,11.1,395.4,365.822,23.05,-7.48,Minor variance
21,39,21-H-039,1,charge,363390.512,6591723.38,199.914,183.373,16.541,ANFO,0.8,229,3.2,5.2,12,11.34,395.4,373.562,22.584,-5.52,Minor variance
21,40,21-H-040,1,charge,363382.371,6591726.065,199.901,183.962,15.939,ANFO,0.8,229,3.2,4.21,12,11.73,395.4,386.441,24.245,-2.27,As charged
21,41,21-H-041,1,charge,363487.162,6591697.229,199.996,183.565,16.431,ANFO,0.8,229,3.2,5.07,12,11.36,395.4,374.29,22.78,-5.34,Minor variance
21,42,21-H-042,1,charge,363479.793,6591699.994,200.069,183.445,16.624,ANFO,0.8,229,3.2,5.0,12,11.62,395.4,382.882,23.032,-3.17,As charged
21,43,21-H-043,1,charge,363471.704,6591702.673,200.046,183.46,16.586,ANFO,0.8,229,3.2,5.49,12,11.09,395.4,365.513,22.037,-7.56,Minor variance
21,44,21-H-044,1,charge,363464.223,6591705.583,199.911,183.878,16.033,ANFO,0.8,229,3.2,4.4,12,11.63,395.4,383.18,23.899,-3.09,As charged
21,45,21-H-045,1,charge,363457.538,6591708.743,199.938,182.519,17.419,ANFO,0.8,229,3.2,6.79,12,10.63,395.4,350.246,20.107,-11.42,Undercharged - review
21,46,21-H-046,1,charge,363449.399,6591710.577,200.015,183.185,16.83,ANFO,0.8,229,3.2,4.57,12,12.26,395.4,403.879,23.998,2.14,As charged
21,47,21-H-047,1,charge,363441.468,6591712.802,199.984,184.026,15.958,ANFO,0.8,229,3.2,4.81,12,11.15,395.4,367.418,23.024,-7.08,Minor variance
21,48,21-H-048,1,charge,363433.748,6591715.905,199.997,183.242,16.755,ANFO,0.8,229,3.2,4.34,12,12.41,395.4,409.009,24.411,3.44,As charged
21,49,21-H-049,1,charge,363426.544,6591718.33,200.071,183.735,16.336,ANFO,0.8,229,3.2,3.73,12,12.61,395.4,415.37,25.427,5.05,Minor variance
21,50,21-H-050,1,charge,363418.755,6591720.565,199.927,183.121,16.806,ANFO,0.8,229,3.2,4.14,12,12.66,395.4,417.263,24.828,5.53,Minor variance
21,51,21-H-051,1,charge,363410.942,6591723.285,199.934,183.429,16.505,ANFO,0.8,229,3.2,3.47,12,13.04,395.4,429.526,26.024,8.63,Minor variance
21,52,21-H-052,1,charge,363403.754,6591725.832,200.01,183.484,16.526,ANFO,0.8,229,3.2,5.18,12,11.34,395.4,373.689,22.612,-5.49,Minor variance
21,53,21-H-053,1,charge,363396.174,6591728.916,200.024,183.629,16.395,ANFO,0.8,229,3.2,5.6,12,10.8,395.4,355.73,21.697,-10.03,Undercharged - review
21,54,21-H-054,1,charge,363388.265,6591731.285,200.004,183.156,16.848,ANFO,0.8,229,3.2,5.55,12,11.3,395.4,372.184,22.091,-5.87,Minor variance
21,55,21-H-055,1,charge,363424.95,6591725.848,200.023,182.653,17.37,ANFO,0.8,229,3.2,5.84,12,11.53,395.4,379.841,21.868,-3.94,As charged
21,56,21-H-056,1,charge,363417.645,6591728.64,199.954,183.562,16.392,ANFO,0.8,229,3.2,5.05,12,11.34,395.4,373.602,22.792,-5.51,Minor variance
21,57,21-H-057,1,charge,363409.653,6591731.316,200.03,184.097,15.933,ANFO,0.8,229,3.2,4.77,12,11.17,395.4,367.934,23.093,-6.95,Minor variance
21,58,21-H-058,1,charge,363402.63,6591734.138,200.051,183.534,16.517,ANFO,0.8,229,3.2,4.99,12,11.53,395.4,379.764,22.992,-3.95,As charged
21,59,21-H-059,1,charge,363394.412,6591736.858,200.054,183.824,16.23,ANFO,0.8,229,3.2,4.92,12,11.31,395.4,372.738,22.966,-5.73,Minor variance
21,60,21-H-060,1,charge,363387.023,6591738.927,200.01,182.429,17.581,ANFO,0.8,229,3.2,4.96,12,12.62,395.4,415.726,23.646,5.14,Minor variance
21,61,21-H-061,1,charge,363393.052,6591744.149,199.954,183.187,16.767,ANFO,0.8,229,3.2,5.06,12,11.7,395.4,385.579,22.996,-2.48,As charged
