pattern_number,hole_number,hole_id,deck,deck_type,actual_x,actual_y,actual_collar_rl,actual_toe_rl,actual_hole_length_m,explosive_product,explosive_density_gcc,hole_diameter_mm,design_stemming_m,actual_stemming_m,design_explosive_column_m,actual_explosive_column_m,design_explosive_kg,actual_explosive_kg,charge_factor_kg_per_m,charge_variance_pct,charge_status
5,42,5-H-042,1,charge,363465.802,6591758.32,199.966,183.583,16.383,ANFO,0.8,229,3.2,4.5,12,11.88,395.4,391.525,23.898,-0.98,As charged
5,43,5-H-043,1,charge,363457.636,6591760.708,199.987,183.692,16.295,ANFO,0.8,229,3.2,4.24,12,12.05,395.4,397.076,24.368,0.42,As charged
5,44,5-H-044,1,charge,363494.355,6591756.013,199.951,183.433,16.518,ANFO,0.8,229,3.2,5.82,12,10.7,395.4,352.613,21.347,-10.82,Undercharged - review
5,45,5-H-045,1,charge,363486.365,6591758.817,199.981,183.894,16.087,ANFO,0.8,229,3.2,5.19,12,10.89,395.4,358.913,22.311,-9.23,Minor variance
5,46,5-H-046,1,charge,363479.245,6591761.672,199.953,183.872,16.081,ANFO,0.8,229,3.2,4.79,12,11.29,395.4,371.971,23.131,-5.93,Minor variance
5,47,5-H-047,1,charge,363471.768,6591763.649,200.118,185.433,14.685,ANFO,0.8,229,3.2,4.77,12,9.92,395.4,326.697,22.247,-17.38,Undercharged - review
5,48,5-H-048,1,charge,363464.086,6591766.364,200.054,183.404,16.65,ANFO,0.8,229,3.2,4.49,12,12.16,395.4,400.813,24.073,1.37,As charged
5,49,5-H-049,1,charge,363456.051,6591768.675,199.994,183.402,16.592,ANFO,0.8,229,3.2,4.86,12,11.73,395.4,386.42,23.29,-2.27,As charged
5,50,5-H-050,1,charge,363500.6,6591761.955,199.973,182.604,17.369,ANFO,0.8,229,3.2,4.31,12,13.06,395.4,430.407,24.78,8.85,Minor variance
5,51,5-H-051,1,charge,363492.879,6591764.367,200.083,184.081,16.002,ANFO,0.8,229,3.2,4.21,12,11.79,395.4,388.427,24.274,-1.76,As charged
5,52,5-H-052,1,charge,363485.405,6591766.667,200.0,183.44,16.56,ANFO,0.8,229,3.2,4.46,12,12.1,395.4,398.708,24.077,0.84,As charged
5,54,5-H-054,1,charge,363470.221,6591771.014,200.005,183.547,16.458,ANFO,0.8,229,3.2,4.38,12,12.08,395.4,397.953,24.18,0.65,As charged
5,55,5-H-055,1,charge,363462.164,6591774.098,199.914,184.193,15.721,ANFO,0.8,229,3.2,4.54,12,11.18,395.4,368.532,23.442,-6.8,Minor variance
5,56,5-H-056,1,charge,363454.863,6591777.205,200.051,183.787,16.264,ANFO,0.8,229,3.2,4.85,12,11.42,395.4,376.211,23.132,-4.85,As charged
5,57,5-H-057,1,charge,363498.569,6591769.625,200.002,184.206,15.796,ANFO,0.8,229,3.2,4.84,12,10.96,395.4,361.129,22.862,-8.67,Minor variance
5,58,5-H-058,1,charge,363491.069,6591771.948,199.983,183.05,16.933,ANFO,0.8,229,3.2,4.97,12,11.97,395.4,394.264,23.284,-0.29,As charged
5,59,5-H-059,1,charge,363483.96,6591774.323,199.726,184.076,15.65,ANFO,0.8,229,3.2,3.77,12,11.88,395.4,391.577,25.021,-0.97,As charged
5,60,5-H-060,1,charge,363476.143,6591777.221,200.013,184.141,15.872,ANFO,0.8,229,3.2,4.24,12,11.63,395.4,383.243,24.146,-3.07,As charged
5,61,5-H-061,1,charge,363468.332,6591779.466,199.948,184.616,15.332,ANFO,0.8,229,3.2,3.77,12,11.56,395.4,380.856,24.841,-3.68,As charged
5,62,5-H-062,1,charge,363460.775,6591782.275,200.025,183.423,16.602,ANFO,0.8,229,3.2,5.02,12,11.59,395.4,381.762,22.995,-3.45,As charged
5,63,5-H-063,1,charge,363497.139,6591777.522,199.996,183.841,16.155,ANFO,0.8,229,3.2,4.61,12,11.55,395.4,380.526,23.555,-3.76,As charged
5,64,5-H-064,1,charge,363489.433,6591779.961,199.998,183.258,16.74,ANFO,0.8,229,3.2,4.17,12,12.57,395.4,414.314,24.75,4.78,As charged
5,65,5-H-065,1,charge,363482.849,6591781.807,200.03,183.984,16.046,ANFO,0.8,229,3.2,5.94,12,10.11,395.4,333.063,20.757,-15.77,Undercharged - review
5,66,5-H-066,1,charge,363474.628,6591785.199,199.958,184.319,15.639,ANFO,0.8,229,3.2,4.69,12,10.95,395.4,360.88,23.076,-8.73,Minor variance
5,67,5-H-067,1,charge,363466.694,6591787.031,199.875,183.551,16.324,ANFO,0.8,229,3.2,5.15,12,11.17,395.4,368.14,22.552,-6.89,Minor variance
5,68,5-H-068,1,charge,363459.282,6591789.648,199.867,183.465,16.402,ANFO,0.8,229,3.2,4.7,12,11.7,395.4,385.494,23.503,-2.51,As charged
5,69,5-H-ADD-001,1,charge,363477.634,6591768.53,199.971,183.997,15.974,ANFO,0.8,165.0,,3.14,,12.83,,219.54,13.744,,No matching design
