pattern_number,hole_number,hole_id,deck,deck_type,actual_x,actual_y,actual_collar_rl,actual_toe_rl,actual_hole_length_m,explosive_product,explosive_density_gcc,hole_diameter_mm,design_stemming_m,actual_stemming_m,design_explosive_column_m,actual_explosive_column_m,design_explosive_kg,actual_explosive_kg,charge_factor_kg_per_m,charge_variance_pct,charge_status
24,15,24-H-015,1,charge,363488.077,6591900.436,200.0,183.441,16.559,ANFO,0.8,229,3.2,5.68,12,10.88,395.4,358.359,21.641,-9.37,Minor variance
24,16,24-H-016,1,charge,363485.043,6591907.845,200.054,183.844,16.21,ANFO,0.8,229,3.2,4.42,12,11.79,395.4,388.347,23.957,-1.78,As charged
24,17,24-H-017,1,charge,363482.964,6591915.946,200.021,183.191,16.83,ANFO,0.8,229,3.2,5.39,12,11.44,395.4,376.859,22.392,-4.69,As charged
24,18,24-H-018,1,charge,363480.033,6591923.513,199.946,183.645,16.301,ANFO,0.8,229,3.2,4.16,12,12.14,395.4,400.074,24.543,1.18,As charged
24,19,24-H-019,1,charge,363495.919,6591899.335,200.028,184.304,15.724,ANFO,0.8,229,3.2,3.16,12,12.57,395.4,414.068,26.334,4.72,As charged
24,20,24-H-020,1,charge,363493.587,6591906.931,199.999,183.846,16.153,ANFO,0.8,229,3.2,3.94,12,12.21,395.4,402.365,24.91,1.76,As charged
24,21,24-H-021,1,charge,363490.97,6591914.392,199.915,184.541,15.374,ANFO,0.8,229,3.2,3.94,12,11.43,395.4,376.588,24.495,-4.76,As charged
24,22,24-H-022,1,charge,363487.803,6591921.969,200.073,184.095,15.978,ANFO,0.8,229,3.2,4.09,12,11.88,395.4,391.606,24.509,-0.96,As charged
24,23,24-H-023,1,charge,363501.617,6591905.052,200.004,183.457,16.547,ANFO,0.8,229,3.2,4.8,12,11.75,395.4,387.051,23.391,-2.11,As charged
24,24,24-H-024,1,charge,363498.239,6591913.197,199.981,183.492,16.489,ANFO,0.8,229,3.2,4.72,12,11.77,395.4,387.901,23.525,-1.9,As charged
24,25,24-H-025,1,charge,363495.738,6591920.033,200.068,184.269,15.799,ANFO,0.8,229,3.2,4.23,12,11.57,395.4,381.345,24.137,-3.55,As charged
24,26,24-H-026,1,charge,363509.347,6591904.176,199.962,183.957,16.005,ANFO,0.8,229,3.2,2.87,12,13.14,395.4,432.918,27.049,9.49,Minor variance
24,27,24-H-027,1,charge,363506.886,6591911.275,199.951,183.675,16.276,ANFO,0.8,229,3.2,5.04,12,11.24,395.4,370.264,22.749,-6.36,Minor variance
24,28,24-H-028,1,charge,363503.903,6591918.985,200.051,184.126,15.925,ANFO,0.8,229,3.2,5.29,12,10.63,395.4,350.383,22.002,-11.39,Undercharged - review
24,29,24-H-029,1,charge,363501.654,6591926.559,199.953,184.924,15.029,ANFO,0.8,229,3.2,3.42,12,11.61,395.4,382.398,25.444,-3.29,As charged
24,30,24-H-030,1,charge,363517.447,6591902.874,199.991,184.089,15.902,ANFO,0.8,229,3.2,4.32,12,11.59,395.4,381.726,24.005,-3.46,As charged
24,31,24-H-031,1,charge,363514.702,6591910.597,200.017,183.364,16.653,ANFO,0.8,229,3.2,4.75,12,11.9,395.4,392.213,23.552,-0.81,As charged
24,32,24-H-032,1,charge,363511.623,6591917.093,199.942,183.571,16.371,ANFO,0.8,229,3.2,4.59,12,11.78,395.4,388.209,23.713,-1.82,As charged
24,33,24-H-033,1,charge,363508.902,6591924.812,200.041,183.48,16.561,ANFO,0.8,229,3.2,4.32,12,12.24,395.4,403.309,24.353,2,As charged
24,34,24-H-034,1,charge,363522.504,6591909.041,200.023,183.358,16.665,ANFO,0.8,229,3.2,4.47,12,12.19,395.4,401.761,24.108,1.61,As charged
24,35,24-H-035,1,charge,363520.157,6591916.75,199.928,183.911,16.017,ANFO,0.8,229,3.2,6.04,12,9.97,395.4,328.626,20.517,-16.89,Undercharged - review
24,36,24-H-036,1,charge,363517.007,6591923.177,199.967,183.885,16.082,ANFO,0.8,229,3.2,4.26,12,11.82,395.4,389.377,24.212,-1.52,As charged
24,37,24-H-037,1,charge,363530.442,6591907.294,199.92,184.193,15.727,ANFO,0.8,229,3.2,5.08,12,10.65,395.4,350.814,22.306,-11.28,Undercharged - review
24,38,24-H-038,1,charge,363527.243,6591914.999,199.999,183.604,16.395,ANFO,0.8,229,3.2,3.71,12,12.69,395.4,418.039,25.498,5.73,Minor variance
24,39,24-H-039,1,charge,363525.247,6591922.117,200.034,183.825,16.209,ANFO,0.8,229,3.2,5.14,12,11.07,395.4,364.616,22.495,-7.79,Minor variance
24,40,24-H-040,1,charge,363522.057,6591929.55,200.02,183.692,16.328,ANFO,0.8,229,3.2,3.89,12,12.44,395.4,409.929,25.106,3.67,As charged
24,41,24-H-041,1,charge,363538.229,6591905.773,199.911,184.159,15.752,ANFO,0.8,229,3.2,4.7,12,11.05,395.4,364.195,23.121,-7.89,Minor variance
24,42,24-H-042,1,charge,363535.793,6591913.411,200.038,183.816,16.222,ANFO,0.8,229,3.2,4.36,12,11.86,395.4,390.85,24.094,-1.15,As charged
24,43,24-H-043,1,charge,363533.476,6591921.463,199.953,183.721,16.232,ANFO,0.8,229,3.2,4.09,12,12.15,395.4,400.239,24.657,1.22,As charged
24,44,24-H-044,1,charge,363529.956,6591928.47,200.017,183.283,16.734,ANFO,0.8,229,3.2,4.93,12,11.8,395.4,388.81,23.235,-1.67,As charged
24,45,24-H-045,1,charge,363543.933,6591912.113,200.061,182.908,17.153,ANFO,0.8,229,3.2,4.39,12,12.76,395.4,420.552,24.518,6.36,Minor variance
24,46,24-H-046,1,charge,363540.95,6591919.812,199.923,183.725,16.198,ANFO,0.8,229,3.2,4.87,12,11.33,395.4,373.343,23.049,-5.58,Minor variance
24,47,24-H-047,1,charge,363538.001,6591927.349,200.139,184.017,16.122,ANFO,0.8,229,3.2,5.21,12,10.91,395.4,359.417,22.294,-9.1,Minor variance
24,48,24-H-048,1,charge,363551.457,6591910.617,200.022,182.702,17.32,ANFO,0.8,229,3.2,6.09,12,11.23,395.4,369.983,21.362,-6.43,Minor variance
24,49,24-H-049,1,charge,363548.626,6591917.905,200.05,183.885,16.165,ANFO,0.8,229,3.2,4.54,12,11.63,395.4,383.102,23.699,-3.11,As charged
24,50,24-H-050,1,charge,363545.934,6591925.894,200.084,183.156,16.928,ANFO,0.8,229,3.2,5.35,12,11.58,395.4,381.445,22.533,-3.53,As charged
24,51,24-H-051,1,charge,363543.398,6591933.283,200.033,183.891,16.142,ANFO,0.8,229,3.2,3.7,12,12.44,395.4,409.936,25.396,3.68,As charged
24,52,24-H-052,1,charge,363559.649,6591909.229,199.982,184.232,15.75,ANFO,0.8,229,3.2,4.06,12,11.69,395.4,385.345,24.466,-2.54,As charged
24,53,24-H-053,1,charge,363557.027,6591916.858,199.939,183.786,16.153,ANFO,0.8,229,3.2,4.53,12,11.62,395.4,382.884,23.704,-3.17,As charged
24,54,24-H-054,1,charge,363553.96,6591924.58,200.098,183.208,16.89,ANFO,0.8,229,3.2,5.33,12,11.56,395.4,380.94,22.554,-3.66,As charged
24,55,24-H-055,1,charge,363551.728,6591932.041,200.01,183.686,16.324,ANFO,0.8,229,3.2,3.86,12,12.47,395.4,410.824,25.167,3.9,As charged
24,56,24-H-056,1,charge,363564.947,6591915.47,200.017,183.812,16.205,ANFO,0.8,229,3.2,5.48,12,10.72,395.4,353.248,21.799,-10.66,Undercharged - review
24,57,24-H-057,1,charge,363561.867,6591923.033,199.976,183.354,16.622,ANFO,0.8,229,3.2,4.66,12,11.97,395.4,394.248,23.718,-0.29,As charged
24,58,24-H-058,1,charge,363559.599,6591930.751,199.998,183.62,16.378,ANFO,0.8,229,3.2,4.9,12,11.48,395.4,378.191,23.091,-4.35,As charged
24,59,24-H-059,1,charge,363566.837,6591929.066,199.918,183.464,16.454,ANFO,0.8,229,3.2,4.79,12,11.67,395.4,384.412,23.363,-2.78,As charged
24,60,24-H-060,1,charge,363564.74,6591936.446,200.016,182.542,17.474,ANFO,0.8,229,3.2,5.02,12,12.45,395.4,410.373,23.485,3.79,As charged
24,61,24-H-ADD-001,1,charge,363493.97,6591926.584,199.971,184.253,15.718,ANFO,0.8,165.0,,4.34,,11.38,,194.656,12.384,,No matching design
