polygon_id,hole_id,x,y,rl_top_m,rl_floor_m,sample_index,depth_m,pen,torque,rpm,wob,mse
pattern_13,13-H-006,363739.385,6591800.045,196.176,195.426,5,4.5,0.720888,38.190331,69.757358,17.006049,0.635736
pattern_13,13-H-006,363739.385,6591800.045,195.426,194.676,6,5.25,0.740775,39.17689,69.225933,15.45026,0.629645
pattern_13,13-H-006,363739.385,6591800.045,194.676,193.926,7,6,0.706301,40.671762,70.604292,17.935126,0.699321
pattern_13,13-H-006,363739.385,6591800.045,193.926,193.176,8,6.75,0.727174,42.29975,68.605701,17.117404,0.68638
pattern_13,13-H-006,363739.385,6591800.045,193.176,192.426,9,7.5,0.711355,40.457897,69.591409,16.024883,0.680619
pattern_13,13-H-006,363739.385,6591800.045,192.426,191.676,10,8.25,0.700036,41.820969,69.518623,19.768878,0.714536
pattern_13,13-H-006,363739.385,6591800.045,191.676,190.926,11,9,0.690022,40.250115,68.672244,17.538355,0.688998
pattern_13,13-H-006,363739.385,6591800.045,190.926,190.176,12,9.75,0.702302,41.19618,68.995202,17.334488,0.696073
pattern_13,13-H-006,363739.385,6591800.045,190.176,189.426,13,10.5,0.671505,40.921144,68.724384,17.554679,0.720252
pattern_13,13-H-006,363739.385,6591800.045,189.426,188.676,14,11.25,0.686533,42.80868,68.242515,18.042121,0.731838
pattern_13,13-H-006,363739.385,6591800.045,188.676,187.926,15,12,0.669083,43.06648,68.365679,18.004432,0.756731
pattern_13,13-H-006,363739.385,6591800.045,187.926,187.176,16,12.75,0.641473,41.617293,68.839877,18.527443,0.768064
pattern_13,13-H-006,363739.385,6591800.045,187.176,186.426,17,13.5,0.664187,41.312548,68.88529,17.395391,0.736805
pattern_13,13-H-006,363739.385,6591800.045,186.426,185.676,18,14.25,0.67448,41.208992,68.143945,18.27823,0.716121
pattern_13,13-H-006,363739.385,6591800.045,185.676,184.926,19,15,0.678277,40.855124,69.902079,17.721434,0.724119
pattern_13,13-H-006,363739.385,6591800.045,184.926,184.176,20,15.75,0.741179,40.478168,69.90966,16.804266,0.656711
pattern_13,13-H-006,363739.385,6591800.045,184.176,183.426,21,16.5,0.692567,39.931682,69.686379,16.712549,0.690985
pattern_13,13-H-006,363739.385,6591800.045,183.426,182.676,22,17.25,0.690549,42.67793,70.397876,16.231325,0.748
pattern_13,13-H-006,363739.385,6591800.045,182.676,181.926,23,18,0.672258,40.344192,69.996323,16.242869,0.722264
pattern_13,13-H-006,363739.385,6591800.045,181.926,181.484,24,18.442,0.6894,40.414167,69.584288,16.641742,0.701478
pattern_13,13-H-007,363723.505,6591833.4,199.919,199.169,0,0.75,0.791943,35.558668,72.133178,15.963903,0.557298
pattern_13,13-H-007,363723.505,6591833.4,199.169,198.419,1,1.5,0.804297,35.686909,70.404489,16.788419,0.537688
pattern_13,13-H-007,363723.505,6591833.4,198.419,197.669,2,2.25,0.786136,40.025975,69.173799,16.058771,0.605862
pattern_13,13-H-007,363723.505,6591833.4,197.669,196.919,3,3,0.777206,38.588566,70.28698,16.080483,0.600343
pattern_13,13-H-007,363723.505,6591833.4,196.919,196.169,4,3.75,0.802632,35.501913,71.624142,15.664847,0.545131
pattern_13,13-H-007,363723.505,6591833.4,196.169,195.419,5,4.5,0.803965,36.92014,70.970112,15.635703,0.560741
pattern_13,13-H-007,363723.505,6591833.4,195.419,194.669,6,5.25,0.799951,37.985536,71.087457,15.970815,0.580749
pattern_13,13-H-007,363723.505,6591833.4,194.669,193.919,7,6,0.801725,38.464717,70.686907,16.349095,0.583504
pattern_13,13-H-007,363723.505,6591833.4,193.919,193.169,8,6.75,0.763182,38.297669,70.02909,16.563631,0.604585
pattern_13,13-H-007,363723.505,6591833.4,193.169,192.419,9,7.5,0.726789,39.98945,69.510851,16.478105,0.65781
pattern_13,13-H-007,363723.505,6591833.4,192.419,191.669,10,8.25,0.759962,38.791544,71.123105,16.889022,0.624557
pattern_13,13-H-007,363723.505,6591833.4,191.669,190.919,11,9,0.658972,40.690211,68.727325,17.530996,0.729808
pattern_13,13-H-007,363723.505,6591833.4,190.919,190.169,12,9.75,0.685632,41.012183,69.933927,17.318104,0.719397
pattern_13,13-H-007,363723.505,6591833.4,190.169,189.419,13,10.5,0.665828,41.467199,70.081859,18.568427,0.750659
pattern_13,13-H-007,363723.505,6591833.4,189.419,188.669,14,11.25,0.650793,43.435518,68.436884,17.805865,0.785375
pattern_13,13-H-007,363723.505,6591833.4,188.669,187.919,15,12,0.632801,43.974838,67.455233,17.61885,0.805925
pattern_13,13-H-007,363723.505,6591833.4,187.919,187.169,16,12.75,0.639265,42.672137,69.559802,17.962763,0.798358
pattern_13,13-H-007,363723.505,6591833.4,187.169,186.419,17,13.5,0.652249,43.871858,68.19028,18.431471,0.788709
pattern_13,13-H-007,363723.505,6591833.4,186.419,185.669,18,14.25,0.657894,41.878775,67.869767,17.965788,0.742983
pattern_13,13-H-007,363723.505,6591833.4,185.669,184.919,19,15,0.636977,42.230277,68.852928,18.141823,0.78493
pattern_13,13-H-007,363723.505,6591833.4,184.919,184.169,20,15.75,0.675229,41.645766,68.741841,17.483772,0.729113
pattern_13,13-H-007,363723.505,6591833.4,184.169,183.506,21,16.413,0.708592,40.421423,68.052462,18.216087,0.667864
pattern_13,13-H-008,363726.114,6591825.746,199.989,199.239,0,0.75,0.7603,40.110767,69.752374,16.660472,0.633014
pattern_13,13-H-008,363726.114,6591825.746,199.239,198.489,1,1.5,0.728917,40.19904,69.261074,17.050008,0.65703
pattern_13,13-H-008,363726.114,6591825.746,198.489,197.739,2,2.25,0.696841,40.011793,69.291285,18.57572,0.684469
pattern_13,13-H-008,363726.114,6591825.746,197.739,196.989,3,3,0.724322,40.444505,69.99789,17.190683,0.672281
pattern_13,13-H-008,363726.114,6591825.746,196.989,196.239,4,3.75,0.696129,40.872904,69.45721,18.061058,0.701473
pattern_13,13-H-008,363726.114,6591825.746,196.239,195.489,5,4.5,0.697093,41.843237,68.672144,17.861031,0.708979
pattern_13,13-H-008,363726.114,6591825.746,195.489,194.739,6,5.25,0.684415,43.022469,67.733039,18.097364,0.732267
pattern_13,13-H-008,363726.114,6591825.746,194.739,193.989,7,6,0.687882,41.997749,69.478465,18.710803,0.729633
pattern_13,13-H-008,363726.114,6591825.746,193.989,193.239,8,6.75,0.655279,42.215272,68.684112,18.020591,0.760918
pattern_13,13-H-008,363726.114,6591825.746,193.239,192.489,9,7.5,0.647613,43.411208,68.473813,18.718521,0.789316
pattern_13,13-H-008,363726.114,6591825.746,192.489,191.739,10,8.25,0.649596,43.150808,68.802917,19.057303,0.785997
pattern_13,13-H-008,363726.114,6591825.746,191.739,190.989,11,9,0.638103,43.607037,67.528608,18.929905,0.793599
pattern_13,13-H-008,363726.114,6591825.746,190.989,190.239,12,9.75,0.619748,46.114315,69.137084,18.630911,0.884366
pattern_13,13-H-008,363726.114,6591825.746,190.239,189.489,13,10.5,0.600092,44.887283,69.0529,19.124995,0.887999
pattern_13,13-H-008,363726.114,6591825.746,189.489,188.739,14,11.25,0.594246,47.447683,67.176848,19.872385,0.922134
pattern_13,13-H-008,363726.114,6591825.746,188.739,187.989,15,12,0.579815,45.9989,67.433087,18.935378,0.919614
pattern_13,13-H-008,363726.114,6591825.746,187.989,187.239,16,12.75,0.58019,44.649835,66.839458,20.368981,0.884477
pattern_13,13-H-008,363726.114,6591825.746,187.239,186.489,17,13.5,0.61405,43.811908,68.818448,19.106325,0.84426
pattern_13,13-H-008,363726.114,6591825.746,186.489,185.739,18,14.25,0.597307,44.236515,67.927274,18.853405,0.864901
pattern_13,13-H-008,363726.114,6591825.746,185.739,184.989,19,15,0.628493,45.535367,68.040518,19.07026,0.847601
pattern_13,13-H-008,363726.114,6591825.746,184.989,184.239,20,15.75,0.597719,45.045236,68.039985,19.055238,0.881547
pattern_13,13-H-008,363726.114,6591825.746,184.239,184.138,21,15.851,0.616303,45.373188,66.579181,18.119981,0.842688
pattern_13,13-H-009,363727.728,6591817.857,199.989,199.239,0,0.75,0.744525,40.412079,68.20046,17.73059,0.636909
pattern_13,13-H-009,363727.728,6591817.857,199.239,198.489,1,1.5,0.674532,41.695597,70.037061,17.597377,0.744477
pattern_13,13-H-009,363727.728,6591817.857,198.489,197.739,2,2.25,0.661001,41.224141,69.578748,18.367332,0.7463
pattern_13,13-H-009,363727.728,6591817.857,197.739,196.989,3,3,0.669223,41.194252,69.8,17.59187,0.738867
pattern_13,13-H-009,363727.728,6591817.857,196.989,196.239,4,3.75,0.716622,43.022188,69.111776,18.364612,0.713677
pattern_13,13-H-009,363727.728,6591817.857,196.239,195.489,5,4.5,0.682822,43.361591,69.340313,18.321696,0.757267
pattern_13,13-H-009,363727.728,6591817.857,195.489,194.739,6,5.25,0.712281,42.626506,69.451315,18.10947,0.714882
pattern_13,13-H-009,363727.728,6591817.857,194.739,193.989,7,6,0.693282,42.660559,68.060137,16.666839,0.720144
pattern_13,13-H-009,363727.728,6591817.857,193.989,193.239,8,6.75,0.6615,44.183066,69.37933,17.264864,0.796688
pattern_13,13-H-009,363727.728,6591817.857,193.239,192.489,9,7.5,0.639003,42.926928,68.835169,18.782817,0.795192
pattern_13,13-H-009,363727.728,6591817.857,192.489,191.739,10,8.25,0.632821,46.00286,67.168882,19.88638,0.839673
pattern_13,13-H-009,363727.728,6591817.857,191.739,190.989,11,9,0.649544,44.992092,68.347111,18.500472,0.814021
pattern_13,13-H-009,363727.728,6591817.857,190.989,190.239,12,9.75,0.600955,45.408279,68.024471,19.697757,0.883737
pattern_13,13-H-009,363727.728,6591817.857,190.239,189.489,13,10.5,0.608896,46.08457,66.884772,19.194987,0.870346
pattern_13,13-H-009,363727.728,6591817.857,189.489,188.739,14,11.25,0.59961,45.177456,66.416658,19.804536,0.860465
pattern_13,13-H-009,363727.728,6591817.857,188.739,187.989,15,12,0.574016,45.352714,68.778626,20.409032,0.934273
pattern_13,13-H-009,363727.728,6591817.857,187.989,187.239,16,12.75,0.576153,48.650096,66.627344,19.285258,0.967029
pattern_13,13-H-009,363727.728,6591817.857,187.239,186.489,17,13.5,0.578206,46.133579,67.010351,21.026087,0.919332
pattern_13,13-H-009,363727.728,6591817.857,186.489,185.739,18,14.25,0.576428,46.914279,68.327633,20.258988,0.956012
pattern_13,13-H-009,363727.728,6591817.857,185.739,184.989,19,15,0.569751,46.663779,68.843296,18.686782,0.969085
pattern_13,13-H-009,363727.728,6591817.857,184.989,184.418,20,15.571,0.60354,46.786721,66.754133,18.994335,0.889631
pattern_13,13-H-010,363729.707,6591810.755,199.984,199.234,0,0.75,0.766721,38.051228,69.645389,17.224738,0.594759
pattern_13,13-H-010,363729.707,6591810.755,199.234,198.484,1,1.5,0.777532,38.617746,68.410548,17.453789,0.584731
pattern_13,13-H-010,363729.707,6591810.755,198.484,197.734,2,2.25,0.72384,39.261342,70.508162,18.431764,0.658005
pattern_13,13-H-010,363729.707,6591810.755,197.734,196.984,3,3,0.7269,38.545772,69.543662,17.192385,0.634423
pattern_13,13-H-010,363729.707,6591810.755,196.984,196.234,4,3.75,0.717082,41.138913,68.560282,17.841675,0.676608
pattern_13,13-H-010,363729.707,6591810.755,196.234,195.484,5,4.5,0.680939,40.436609,70.083706,17.146415,0.715709
pattern_13,13-H-010,363729.707,6591810.755,195.484,194.734,6,5.25,0.6808,40.985298,70.486236,17.191138,0.7297
pattern_13,13-H-010,363729.707,6591810.755,194.734,193.984,7,6,0.698532,42.140047,69.359807,18.025425,0.71966
pattern_13,13-H-010,363729.707,6591810.755,193.984,193.234,8,6.75,0.694099,41.757987,69.121782,18.027322,0.715241
pattern_13,13-H-010,363729.707,6591810.755,193.234,192.484,9,7.5,0.66918,42.083042,67.354789,18.09179,0.728504
pattern_13,13-H-010,363729.707,6591810.755,192.484,191.734,10,8.25,0.658807,41.88949,67.816404,18.428874,0.74162
pattern_13,13-H-010,363729.707,6591810.755,191.734,190.984,11,9,0.661285,42.200738,69.717335,18.109272,0.765085
pattern_13,13-H-010,363729.707,6591810.755,190.984,190.234,12,9.75,0.654929,43.41375,68.843298,18.840104,0.784784
pattern_13,13-H-010,363729.707,6591810.755,190.234,189.484,13,10.5,0.663241,42.12183,68.932216,18.365074,0.752895
pattern_13,13-H-010,363729.707,6591810.755,189.484,188.734,14,11.25,0.654994,42.877106,68.763944,18.41557,0.774093
pattern_13,13-H-010,363729.707,6591810.755,188.734,187.984,15,12,0.625671,43.989422,67.661817,18.324823,0.817931
pattern_13,13-H-010,363729.707,6591810.755,187.984,187.234,16,12.75,0.646234,43.123538,69.361109,18.491142,0.795894
pattern_13,13-H-010,363729.707,6591810.755,187.234,186.484,17,13.5,0.641808,43.663086,67.596342,19.081026,0.790851
pattern_13,13-H-010,363729.707,6591810.755,186.484,185.734,18,14.25,0.644871,42.385994,69.285637,17.333907,0.782978
pattern_13,13-H-010,363729.707,6591810.755,185.734,184.984,19,15,0.627917,42.141929,70.090463,16.823889,0.808644
pattern_13,13-H-010,363729.707,6591810.755,184.984,184.511,20,15.473,0.666206,41.748996,67.608117,18.478943,0.728724
pattern_13,13-H-011,363731.616,6591802.075,199.905,199.155,0,0.75,0.791922,35.905388,69.197259,15.252876,0.539817
pattern_13,13-H-011,363731.616,6591802.075,199.155,198.405,1,1.5,0.763971,37.750554,71.423451,15.480445,0.607047
