polygon_id,hole_id,x,y,rl_top_m,rl_floor_m,sample_index,depth_m,pen,torque,rpm,wob,mse
pattern_5,5-H-002,363482.979,6591708.121,189.477,188.727,14,11.25,0.857472,34.078055,69.293719,15.309605,0.47407
pattern_5,5-H-002,363482.979,6591708.121,188.727,187.977,15,12,0.854986,33.635346,72.207409,13.978228,0.488784
pattern_5,5-H-002,363482.979,6591708.121,187.977,187.227,16,12.75,0.864546,33.675403,70.825294,15.082654,0.474875
pattern_5,5-H-002,363482.979,6591708.121,187.227,186.477,17,13.5,0.840271,35.155821,70.819831,14.678237,0.509849
pattern_5,5-H-002,363482.979,6591708.121,186.477,185.727,18,14.25,0.817453,35.854416,71.686088,14.850044,0.540944
pattern_5,5-H-002,363482.979,6591708.121,185.727,184.977,19,15,0.826074,36.300355,71.712184,16.308139,0.542327
pattern_5,5-H-002,363482.979,6591708.121,184.977,184.279,20,15.698,0.848724,34.024543,71.145991,15.771569,0.490977
pattern_5,5-H-003,363475.158,6591710.932,200.013,199.263,0,0.75,0.930905,33.2496,71.496395,15.48004,0.439758
pattern_5,5-H-003,363475.158,6591710.932,199.263,198.513,1,1.5,0.919455,32.58119,71.607691,13.932995,0.436787
pattern_5,5-H-003,363475.158,6591710.932,198.513,197.763,2,2.25,0.914649,33.919313,71.822201,13.831658,0.458388
pattern_5,5-H-003,363475.158,6591710.932,197.763,197.013,3,3,0.870643,34.495069,70.480176,14.733071,0.480608
pattern_5,5-H-003,363475.158,6591710.932,197.013,196.263,4,3.75,0.885113,32.304943,72.05919,14.732362,0.452758
pattern_5,5-H-003,363475.158,6591710.932,196.263,195.513,5,4.5,0.88821,32.722996,72.832521,15.619993,0.461995
pattern_5,5-H-003,363475.158,6591710.932,195.513,194.763,6,5.25,0.840677,33.822239,71.447197,13.97369,0.494582
pattern_5,5-H-003,363475.158,6591710.932,194.763,194.013,7,6,0.80767,36.94118,71.596326,14.875882,0.563314
pattern_5,5-H-003,363475.158,6591710.932,194.013,193.263,8,6.75,0.840197,35.62146,70.609648,15.890672,0.515243
pattern_5,5-H-003,363475.158,6591710.932,193.263,192.513,9,7.5,0.83383,36.585968,70.319876,16.505978,0.531062
pattern_5,5-H-003,363475.158,6591710.932,192.513,191.763,10,8.25,0.780492,39.2842,71.297835,15.877093,0.617266
pattern_5,5-H-003,363475.158,6591710.932,191.763,191.013,11,9,0.824499,35.740008,69.754073,15.504479,0.52035
pattern_5,5-H-003,363475.158,6591710.932,191.013,190.263,12,9.75,0.786411,35.871738,71.580888,15.266749,0.561725
pattern_5,5-H-003,363475.158,6591710.932,190.263,189.513,13,10.5,0.796658,37.723241,70.456865,14.966241,0.573886
pattern_5,5-H-003,363475.158,6591710.932,189.513,188.763,14,11.25,0.825632,36.704796,70.454982,15.743885,0.538988
pattern_5,5-H-003,363475.158,6591710.932,188.763,188.013,15,12,0.81582,36.288255,70.450307,15.271856,0.539186
pattern_5,5-H-003,363475.158,6591710.932,188.013,187.263,16,12.75,0.835209,34.717631,70.853674,15.408435,0.506887
pattern_5,5-H-003,363475.158,6591710.932,187.263,186.513,17,13.5,0.824244,35.929237,71.109326,14.613239,0.533278
pattern_5,5-H-003,363475.158,6591710.932,186.513,185.763,18,14.25,0.794418,33.780767,71.303556,16.054011,0.521849
pattern_5,5-H-003,363475.158,6591710.932,185.763,185.013,19,15,0.839677,34.878078,71.86518,16.138175,0.513814
pattern_5,5-H-003,363475.158,6591710.932,185.013,184.263,20,15.75,0.811994,35.800114,70.360058,15.744186,0.533831
pattern_5,5-H-003,363475.158,6591710.932,184.263,183.513,21,16.5,0.792151,36.40797,70.433345,15.273213,0.556933
pattern_5,5-H-003,363475.158,6591710.932,183.513,183.333,22,16.68,0.833624,36.285696,70.643986,16.28381,0.529241
pattern_5,5-H-004,363467.037,6591713.335,199.88,199.13,0,0.75,0.930637,31.182322,71.262672,14.537461,0.411194
pattern_5,5-H-004,363467.037,6591713.335,199.13,198.38,1,1.5,0.894786,34.213627,70.208664,14.698711,0.462103
pattern_5,5-H-004,363467.037,6591713.335,198.38,197.63,2,2.25,0.885489,31.624138,72.322153,14.389418,0.444636
pattern_5,5-H-004,363467.037,6591713.335,197.63,196.88,3,3,0.89559,33.285141,72.291844,15.140334,0.462538
pattern_5,5-H-004,363467.037,6591713.335,196.88,196.13,4,3.75,0.84086,33.803178,70.958385,14.569316,0.4909
pattern_5,5-H-004,363467.037,6591713.335,196.13,195.38,5,4.5,0.824259,34.635072,71.048016,15.335098,0.51377
pattern_5,5-H-004,363467.037,6591713.335,195.38,194.63,6,5.25,0.841256,36.060332,70.609448,16.014451,0.520926
pattern_5,5-H-004,363467.037,6591713.335,194.63,193.88,7,6,0.822439,35.298374,70.115154,15.361607,0.517866
pattern_5,5-H-004,363467.037,6591713.335,193.88,193.13,8,6.75,0.808126,36.014134,71.427143,15.694954,0.54772
pattern_5,5-H-004,363467.037,6591713.335,193.13,192.38,9,7.5,0.849176,35.486058,70.699176,15.284184,0.508452
pattern_5,5-H-004,363467.037,6591713.335,192.38,191.63,10,8.25,0.855444,35.733442,70.941098,15.166778,0.509965
pattern_5,5-H-004,363467.037,6591713.335,191.63,190.88,11,9,0.806237,34.811317,69.436803,16.225496,0.516055
pattern_5,5-H-004,363467.037,6591713.335,190.88,190.13,12,9.75,0.795728,36.631161,70.404297,16.893239,0.557793
pattern_5,5-H-004,363467.037,6591713.335,190.13,189.38,13,10.5,0.779836,36.9717,71.009675,15.068849,0.57909
pattern_5,5-H-004,363467.037,6591713.335,189.38,188.63,14,11.25,0.802101,38.50281,69.722492,15.889324,0.575813
pattern_5,5-H-004,363467.037,6591713.335,188.63,187.88,15,12,0.781415,38.850586,70.266813,15.935425,0.600972
pattern_5,5-H-004,363467.037,6591713.335,187.88,187.13,16,12.75,0.794324,37.532655,69.512036,16.106073,0.565151
pattern_5,5-H-004,363467.037,6591713.335,187.13,186.38,17,13.5,0.787831,37.153579,70.167898,15.352616,0.56927
pattern_5,5-H-004,363467.037,6591713.335,186.38,185.63,18,14.25,0.813246,36.995323,70.283016,15.733309,0.55014
pattern_5,5-H-004,363467.037,6591713.335,185.63,184.88,19,15,0.806744,37.341694,70.134374,15.825758,0.558565
pattern_5,5-H-004,363467.037,6591713.335,184.88,184.13,20,15.75,0.800454,36.95511,70.961334,16.406382,0.563748
pattern_5,5-H-004,363467.037,6591713.335,184.13,183.38,21,16.5,0.808571,36.25108,70.267111,16.237768,0.542156
pattern_5,5-H-004,363467.037,6591713.335,183.38,183.258,22,16.622,0.783664,36.263588,70.75353,16.593323,0.563421
pattern_5,5-H-005,363459.5,6591716.062,199.969,199.219,0,0.75,0.938036,32.754632,71.708934,13.627835,0.431007
pattern_5,5-H-005,363459.5,6591716.062,199.219,198.469,1,1.5,0.919588,32.110439,72.087198,13.921043,0.433308
pattern_5,5-H-005,363459.5,6591716.062,198.469,197.719,2,2.25,0.898645,32.629106,70.82107,13.797547,0.442603
pattern_5,5-H-005,363459.5,6591716.062,197.719,196.969,3,3,0.867437,33.269674,72.604693,15.136299,0.479327
pattern_5,5-H-005,363459.5,6591716.062,196.969,196.219,4,3.75,0.872191,35.437902,71.540363,14.251138,0.50015
pattern_5,5-H-005,363459.5,6591716.062,196.219,195.469,5,4.5,0.867645,35.524308,72.140644,15.187574,0.508311
pattern_5,5-H-005,363459.5,6591716.062,195.469,194.719,6,5.25,0.862635,34.260061,70.648552,15.288359,0.482975
pattern_5,5-H-005,363459.5,6591716.062,194.719,193.969,7,6,0.841113,34.890917,69.935305,16.349984,0.499427
pattern_5,5-H-005,363459.5,6591716.062,193.969,193.219,8,6.75,0.825204,36.511031,69.20584,16.161988,0.527003
pattern_5,5-H-005,363459.5,6591716.062,193.219,192.469,9,7.5,0.80141,38.853045,71.558646,15.639729,0.596766
pattern_5,5-H-005,363459.5,6591716.062,192.469,191.719,10,8.25,0.816962,37.25271,71.193944,15.568293,0.558546
pattern_5,5-H-005,363459.5,6591716.062,191.719,190.969,11,9,0.775926,38.781043,69.520167,16.335462,0.59778
pattern_5,5-H-005,363459.5,6591716.062,190.969,190.219,12,9.75,0.807766,38.073566,69.661814,14.661194,0.564796
pattern_5,5-H-005,363459.5,6591716.062,190.219,189.469,13,10.5,0.783391,37.856771,70.888602,16.007825,0.589337
pattern_5,5-H-005,363459.5,6591716.062,189.469,188.719,14,11.25,0.792188,38.193505,70.434142,16.397897,0.584272
pattern_5,5-H-005,363459.5,6591716.062,188.719,187.969,15,12,0.827394,36.656908,69.861446,15.594694,0.532618
pattern_5,5-H-005,363459.5,6591716.062,187.969,187.219,16,12.75,0.804935,36.462898,69.889659,15.698738,0.54477
pattern_5,5-H-005,363459.5,6591716.062,187.219,186.469,17,13.5,0.806261,35.580962,70.207985,15.364898,0.533137
pattern_5,5-H-005,363459.5,6591716.062,186.469,185.719,18,14.25,0.829952,35.449007,69.65022,15.563887,0.511997
pattern_5,5-H-005,363459.5,6591716.062,185.719,184.969,19,15,0.802541,35.40298,70.850158,16.232572,0.537892
pattern_5,5-H-005,363459.5,6591716.062,184.969,184.219,20,15.75,0.801025,35.744996,70.013471,16.358742,0.537707
pattern_5,5-H-005,363459.5,6591716.062,184.219,183.469,21,16.5,0.852181,36.712472,71.690486,15.0128,0.531402
pattern_5,5-H-005,363459.5,6591716.062,183.469,183.286,22,16.683,0.822124,35.892191,70.015501,16.356289,0.526123
pattern_5,5-H-006,363451.947,6591718.16,199.932,199.182,0,0.75,0.932748,31.937297,70.494917,15.265513,0.415738
pattern_5,5-H-006,363451.947,6591718.16,199.182,198.432,1,1.5,0.912543,30.774195,71.935537,14.119208,0.417687
pattern_5,5-H-006,363451.947,6591718.16,198.432,197.682,2,2.25,0.881524,34.109471,70.90704,14.082582,0.472165
pattern_5,5-H-006,363451.947,6591718.16,197.682,196.932,3,3,0.855809,33.638192,72.04838,15.276819,0.487443
pattern_5,5-H-006,363451.947,6591718.16,196.932,196.182,4,3.75,0.859855,33.246808,71.699151,15.526608,0.477249
pattern_5,5-H-006,363451.947,6591718.16,196.182,195.432,5,4.5,0.917017,33.107571,71.55546,14.733266,0.444765
pattern_5,5-H-006,363451.947,6591718.16,195.432,194.682,6,5.25,0.892421,32.242284,70.970709,15.080037,0.441497
pattern_5,5-H-006,363451.947,6591718.16,194.682,193.932,7,6,0.865304,34.333587,71.451207,14.770543,0.487918
pattern_5,5-H-006,363451.947,6591718.16,193.932,193.182,8,6.75,0.86028,35.47789,71.178468,15.686797,0.505236
pattern_5,5-H-006,363451.947,6591718.16,193.182,192.432,9,7.5,0.843813,33.444143,70.752884,13.296681,0.48246
pattern_5,5-H-006,363451.947,6591718.16,192.432,191.682,10,8.25,0.848151,34.955542,70.877399,14.63885,0.502663
pattern_5,5-H-006,363451.947,6591718.16,191.682,190.932,11,9,0.856542,34.096138,70.592203,15.416233,0.48371
pattern_5,5-H-006,363451.947,6591718.16,190.932,190.182,12,9.75,0.842385,35.567524,69.22171,15.674596,0.503059
pattern_5,5-H-006,363451.947,6591718.16,190.182,189.432,13,10.5,0.819602,36.176531,71.819997,14.904957,0.545382
pattern_5,5-H-006,363451.947,6591718.16,189.432,188.682,14,11.25,0.815479,35.112154,70.459145,15.727411,0.522109
pattern_5,5-H-006,363451.947,6591718.16,188.682,187.932,15,12,0.849112,36.277391,70.588851,15.483962,0.519004
pattern_5,5-H-006,363451.947,6591718.16,187.932,187.182,16,12.75,0.842652,36.395867,70.793364,15.502982,0.526188
pattern_5,5-H-006,363451.947,6591718.16,187.182,186.432,17,13.5,0.831502,37.163737,71.232857,15.319606,0.547774
pattern_5,5-H-006,363451.947,6591718.16,186.432,185.682,18,14.25,0.82039,35.472099,71.767781,16.251783,0.534062
pattern_5,5-H-006,363451.947,6591718.16,185.682,184.932,19,15,0.828585,35.958848,70.679284,16.021983,0.5279
pattern_5,5-H-006,363451.947,6591718.16,184.932,184.182,20,15.75,0.817225,34.998217,69.047381,15.493546,0.508918
pattern_5,5-H-006,363451.947,6591718.16,184.182,183.622,21,16.31,0.835467,36.11505,71.084412,15.075372,0.528722
pattern_5,5-H-007,363489.072,6591713.724,200.008,199.258,0,0.75,0.943572,31.707428,71.809068,13.472083,0.4154
pattern_5,5-H-007,363489.072,6591713.724,199.258,198.508,1,1.5,0.925692,31.61404,72.618933,15.658134,0.427158
pattern_5,5-H-007,363489.072,6591713.724,198.508,197.758,2,2.25,0.876767,33.709529,72.404246,14.379233,0.479078
pattern_5,5-H-007,363489.072,6591713.724,197.758,197.008,3,3,0.881217,34.458577,70.318029,15.205047,0.473332
pattern_5,5-H-007,363489.072,6591713.724,197.008,196.258,4,3.75,0.907129,35.689456,71.245337,14.850558,0.482438
pattern_5,5-H-007,363489.072,6591713.724,196.258,195.508,5,4.5,0.834638,35.943725,71.092156,14.998257,0.526791
pattern_5,5-H-007,363489.072,6591713.724,195.508,194.758,6,5.25,0.868975,35.952277,70.671183,15.274463,0.503214
pattern_5,5-H-007,363489.072,6591713.724,194.758,194.008,7,6,0.820088,35.589675,71.038004,15.501404,0.5305
pattern_5,5-H-007,363489.072,6591713.724,194.008,193.258,8,6.75,0.806212,36.526573,70.20477,16.075291,0.547351
pattern_5,5-H-007,363489.072,6591713.724,193.258,192.508,9,7.5,0.810703,35.157375,69.837549,16.521012,0.521322
pattern_5,5-H-007,363489.072,6591713.724,192.508,191.758,10,8.25,0.819607,37.240081,70.527304,16.375438,0.551466
pattern_5,5-H-007,363489.072,6591713.724,191.758,191.008,11,9,0.822841,37.184026,71.070198,16.747751,0.552735
pattern_5,5-H-007,363489.072,6591713.724,191.008,190.258,12,9.75,0.801602,36.59582,69.022945,15.120437,0.542159
pattern_5,5-H-007,363489.072,6591713.724,190.258,189.508,13,10.5,0.784895,38.161887,70.21531,16.563168,0.587391
pattern_5,5-H-007,363489.072,6591713.724,189.508,188.758,14,11.25,0.81697,36.807092,71.154805,16.691108,0.551716
pattern_5,5-H-007,363489.072,6591713.724,188.758,188.008,15,12,0.824581,35.789782,69.706074,15.595672,0.520675
pattern_5,5-H-007,363489.072,6591713.724,188.008,187.258,16,12.75,0.816602,37.360783,71.111572,15.214991,0.559718
pattern_5,5-H-007,363489.072,6591713.724,187.258,186.508,17,13.5,0.808429,36.348692,72.12384,15.305139,0.557908
pattern_5,5-H-007,363489.072,6591713.724,186.508,185.758,18,14.25,0.828087,33.817649,71.106011,14.861975,0.499726
pattern_5,5-H-007,363489.072,6591713.724,185.758,185.008,19,15,0.836927,33.724861,71.301085,15.180269,0.494502
pattern_5,5-H-007,363489.072,6591713.724,185.008,184.258,20,15.75,0.829143,34.985657,70.186523,15.295933,0.509668
pattern_5,5-H-007,363489.072,6591713.724,184.258,183.683,21,16.325,0.820285,34.21497,69.966218,15.511402,0.502295
pattern_5,5-H-008,363481.223,6591716.577,200.03,199.28,0,0.75,0.902932,32.650836,71.641613,15.092343,0.446047
pattern_5,5-H-008,363481.223,6591716.577,199.28,198.53,1,1.5,0.871356,32.766284,71.538973,15.01935,0.463101
pattern_5,5-H-008,363481.223,6591716.577,198.53,197.78,2,2.25,0.869349,34.311408,70.387672,14.613721,0.478127
pattern_5,5-H-008,363481.223,6591716.577,197.78,197.03,3,3,0.880965,34.424154,71.525795,14.7116,0.481028
pattern_5,5-H-008,363481.223,6591716.577,197.03,196.28,4,3.75,0.870534,34.95286,70.863562,15.073903,0.489704
pattern_5,5-H-008,363481.223,6591716.577,196.28,195.53,5,4.5,0.845657,35.450473,72.162155,15.018005,0.520534
pattern_5,5-H-008,363481.223,6591716.577,195.53,194.78,6,5.25,0.883342,33.732926,71.318775,14.46359,0.468756
pattern_5,5-H-008,363481.223,6591716.577,194.78,194.03,7,6,0.850245,34.835394,70.609435,14.448514,0.497806
pattern_5,5-H-008,363481.223,6591716.577,194.03,193.28,8,6.75,0.857605,35.008551,72.710837,15.759225,0.510862
pattern_5,5-H-008,363481.223,6591716.577,193.28,192.53,9,7.5,0.839991,36.382107,70.654755,14.870936,0.526544
pattern_5,5-H-008,363481.223,6591716.577,192.53,191.78,10,8.25,0.801686,37.800952,69.814466,16.035699,0.566405
pattern_5,5-H-008,363481.223,6591716.577,191.78,191.03,11,9,0.806747,36.984141,71.730952,16.176169,0.565826
pattern_5,5-H-008,363481.223,6591716.577,191.03,190.28,12,9.75,0.800779,38.352214,70.837908,15.884469,0.583672
pattern_5,5-H-008,363481.223,6591716.577,190.28,189.53,13,10.5,0.806696,38.143374,70.407418,15.870009,0.572768
pattern_5,5-H-008,363481.223,6591716.577,189.53,188.78,14,11.25,0.809409,35.669096,69.941046,15.730664,0.530409
pattern_5,5-H-008,363481.223,6591716.577,188.78,188.03,15,12,0.816989,37.040865,69.694794,18.019496,0.544005
pattern_5,5-H-008,363481.223,6591716.577,188.03,187.28,16,12.75,0.76798,38.337219,70.714627,16.417185,0.607289
pattern_5,5-H-008,363481.223,6591716.577,187.28,186.53,17,13.5,0.764944,36.987858,69.730396,16.594763,0.580164
pattern_5,5-H-008,363481.223,6591716.577,186.53,185.78,18,14.25,0.815923,37.474086,69.684477,16.5222,0.550796
pattern_5,5-H-008,363481.223,6591716.577,185.78,185.03,19,15,0.803335,36.388912,71.33252,16.505009,0.556053
pattern_5,5-H-008,363481.223,6591716.577,185.03,184.28,20,15.75,0.805189,37.47488,71.73956,16.480555,0.574519
pattern_5,5-H-008,363481.223,6591716.577,184.28,183.53,21,16.5,0.763252,38.815944,69.902476,16.868781,0.611617
pattern_5,5-H-008,363481.223,6591716.577,183.53,183.379,22,16.651,0.768303,38.255966,70.156972,16.667048,0.601022
pattern_5,5-H-009,363473.426,6591718.859,199.982,199.232,0,0.75,0.948437,32.322081,72.568807,13.286654,0.425674
pattern_5,5-H-009,363473.426,6591718.859,199.232,198.482,1,1.5,0.920912,32.219517,72.197506,13.923319,0.434813
pattern_5,5-H-009,363473.426,6591718.859,198.482,197.732,2,2.25,0.869295,32.987998,71.671173,14.835717,0.468161
pattern_5,5-H-009,363473.426,6591718.859,197.732,196.982,3,3,0.85136,34.933992,70.172518,15.636662,0.495629
pattern_5,5-H-009,363473.426,6591718.859,196.982,196.232,4,3.75,0.879587,33.99498,70.955674,15.661134,0.472132
pattern_5,5-H-009,363473.426,6591718.859,196.232,195.482,5,4.5,0.87153,33.189684,70.490361,14.473017,0.462055
pattern_5,5-H-009,363473.426,6591718.859,195.482,194.732,6,5.25,0.820971,35.554687,71.648152,14.883565,0.533869
pattern_5,5-H-009,363473.426,6591718.859,194.732,193.982,7,6,0.864942,35.195514,71.592852,15.355436,0.50139
pattern_5,5-H-009,363473.426,6591718.859,193.982,193.232,8,6.75,0.84699,35.581555,70.764325,14.707817,0.511526
pattern_5,5-H-009,363473.426,6591718.859,193.232,192.482,9,7.5,0.846102,35.48539,70.290497,14.918829,0.5073
pattern_5,5-H-009,363473.426,6591718.859,192.482,191.732,10,8.25,0.829839,36.686033,70.825061,15.10972,0.53872
pattern_5,5-H-009,363473.426,6591718.859,191.732,190.982,11,9,0.800852,37.304742,70.747549,14.883211,0.566888
pattern_5,5-H-009,363473.426,6591718.859,190.982,190.232,12,9.75,0.851653,36.659619,70.145408,16.137097,0.5197
pattern_5,5-H-009,363473.426,6591718.859,190.232,189.482,13,10.5,0.84099,37.24281,70.959123,16.057617,0.540775
pattern_5,5-H-009,363473.426,6591718.859,189.482,188.732,14,11.25,0.804118,36.599819,70.969158,15.596119,0.555775
pattern_5,5-H-009,363473.426,6591718.859,188.732,187.982,15,12,0.785532,36.305626,69.670615,16.143941,0.554098
pattern_5,5-H-009,363473.426,6591718.859,187.982,187.232,16,12.75,0.81367,35.895353,70.824321,16.448821,0.537745
pattern_5,5-H-009,363473.426,6591718.859,187.232,186.482,17,13.5,0.79827,37.059033,71.186319,15.836089,0.568591
pattern_5,5-H-009,363473.426,6591718.859,186.482,185.732,18,14.25,0.773899,36.29172,72.097244,15.52357,0.58162
pattern_5,5-H-009,363473.426,6591718.859,185.732,184.982,19,15,0.798768,37.832043,69.182894,15.634222,0.563755
pattern_5,5-H-009,363473.426,6591718.859,184.982,184.232,20,15.75,0.809782,35.909256,72.211405,14.639868,0.550853
pattern_5,5-H-009,363473.426,6591718.859,184.232,183.559,21,16.423,0.821716,34.894362,72.586959,15.559465,0.530431
pattern_5,5-H-010,363466.381,6591720.674,200.037,199.287,0,0.75,0.922139,31.958873,71.653076,14.808012,0.42761
pattern_5,5-H-010,363466.381,6591720.674,199.287,198.537,1,1.5,0.904926,34.629697,71.923602,13.693581,0.473611
pattern_5,5-H-010,363466.381,6591720.674,198.537,197.787,2,2.25,0.915665,33.833249,72.181998,13.986374,0.459022
pattern_5,5-H-010,363466.381,6591720.674,197.787,197.037,3,3,0.878431,35.012576,71.14602,15.50017,0.488127
pattern_5,5-H-010,363466.381,6591720.674,197.037,196.287,4,3.75,0.876861,35.522895,72.687744,15.46021,0.506802
pattern_5,5-H-010,363466.381,6591720.674,196.287,195.537,5,4.5,0.840493,35.714751,71.137673,14.907769,0.520134
pattern_5,5-H-010,363466.381,6591720.674,195.537,194.787,6,5.25,0.83476,36.323556,70.0224,15.71392,0.524366
pattern_5,5-H-010,363466.381,6591720.674,194.787,194.037,7,6,0.858952,35.176288,71.114907,15.700668,0.501284
pattern_5,5-H-010,363466.381,6591720.674,194.037,193.287,8,6.75,0.829559,38.638791,70.96954,15.631844,0.568706
pattern_5,5-H-010,363466.381,6591720.674,193.287,192.537,9,7.5,0.797961,38.297104,69.9009,17.199045,0.577336
pattern_5,5-H-010,363466.381,6591720.674,192.537,191.787,10,8.25,0.805129,37.688617,70.512556,17.284425,0.568076
pattern_5,5-H-010,363466.381,6591720.674,191.787,191.037,11,9,0.811468,37.157354,69.983604,15.004741,0.551309
pattern_5,5-H-010,363466.381,6591720.674,191.037,190.287,12,9.75,0.78829,36.165267,69.844224,15.51245,0.551328
pattern_5,5-H-010,363466.381,6591720.674,190.287,189.537,13,10.5,0.788094,38.020503,70.489274,16.333124,0.585093
pattern_5,5-H-010,363466.381,6591720.674,189.537,188.787,14,11.25,0.81426,37.140756,71.046499,14.748141,0.557462
pattern_5,5-H-010,363466.381,6591720.674,188.787,188.037,15,12,0.795567,37.152502,71.201848,16.220134,0.572121
pattern_5,5-H-010,363466.381,6591720.674,188.037,187.287,16,12.75,0.805444,38.981234,68.914079,16.015423,0.573839
pattern_5,5-H-010,363466.381,6591720.674,187.287,186.537,17,13.5,0.810428,37.844614,70.459483,17.250458,0.566273
pattern_5,5-H-010,363466.381,6591720.674,186.537,185.787,18,14.25,0.769571,35.807367,70.473778,15.453563,0.564139
pattern_5,5-H-010,363466.381,6591720.674,185.787,185.037,19,15,0.810345,37.291164,71.31008,16.83995,0.564742
pattern_5,5-H-010,363466.381,6591720.674,185.037,184.287,20,15.75,0.793092,36.558627,72.319257,17.045268,0.57369
pattern_5,5-H-010,363466.381,6591720.674,184.287,183.549,21,16.488,0.819606,37.000401,70.067751,15.469831,0.544263
pattern_5,5-H-011,363458.387,6591723.588,199.988,199.238,0,0.75,0.9618,30.717089,70.152643,13.253258,0.385782
pattern_5,5-H-011,363458.387,6591723.588,199.238,198.488,1,1.5,0.897299,32.640034,72.802337,13.687571,0.455757
