polygon_id,hole_id,x,y,rl_top_m,rl_floor_m,sample_index,depth_m,pen,torque,rpm,wob,mse
pattern_19,19-H-002,363749.637,6591880.15,184.361,183.611,21,16.5,0.694889,39.687088,70.779857,17.333447,0.695261
pattern_19,19-H-002,363749.637,6591880.15,183.611,183.459,22,16.652,0.705264,39.708074,68.617334,18.31293,0.664667
pattern_19,19-H-003,363756.781,6591877.367,200.023,199.273,0,0.75,0.802821,33.992313,72.201846,15.738866,0.526112
pattern_19,19-H-003,363756.781,6591877.367,199.273,198.523,1,1.5,0.823868,34.541406,71.607776,14.67603,0.516572
pattern_19,19-H-003,363756.781,6591877.367,198.523,197.773,2,2.25,0.815363,37.235536,71.178643,14.362861,0.559115
pattern_19,19-H-003,363756.781,6591877.367,197.773,197.023,3,3,0.765368,38.440504,69.86107,16.026441,0.603593
pattern_19,19-H-003,363756.781,6591877.367,197.023,196.273,4,3.75,0.778343,36.959582,70.768638,15.124242,0.578051
pattern_19,19-H-003,363756.781,6591877.367,196.273,195.523,5,4.5,0.757761,37.71659,70.768338,16.50672,0.60599
pattern_19,19-H-003,363756.781,6591877.367,195.523,194.773,6,5.25,0.727825,38.046717,70.101085,16.99808,0.630416
pattern_19,19-H-003,363756.781,6591877.367,194.773,194.023,7,6,0.754231,37.968576,70.758612,16.410357,0.612776
pattern_19,19-H-003,363756.781,6591877.367,194.023,193.273,8,6.75,0.752191,36.365318,70.774415,16.856272,0.588757
pattern_19,19-H-003,363756.781,6591877.367,193.273,192.523,9,7.5,0.761001,37.955744,69.591369,16.536551,0.59717
pattern_19,19-H-003,363756.781,6591877.367,192.523,191.773,10,8.25,0.718508,39.415286,69.492692,16.869766,0.65572
pattern_19,19-H-003,363756.781,6591877.367,191.773,191.023,11,9,0.692644,39.16911,70.442119,16.982783,0.685114
pattern_19,19-H-003,363756.781,6591877.367,191.023,190.273,12,9.75,0.73679,40.359746,70.494535,17.443477,0.664255
pattern_19,19-H-003,363756.781,6591877.367,190.273,189.523,13,10.5,0.749092,39.66444,69.298016,15.874473,0.631107
pattern_19,19-H-003,363756.781,6591877.367,189.523,188.773,14,11.25,0.722423,40.431649,70.312495,18.354013,0.67699
pattern_19,19-H-003,363756.781,6591877.367,188.773,188.023,15,12,0.709345,38.759069,70.999147,16.975847,0.667268
pattern_19,19-H-003,363756.781,6591877.367,188.023,187.273,16,12.75,0.674478,39.789368,70.526679,18.252289,0.715628
pattern_19,19-H-003,363756.781,6591877.367,187.273,186.523,17,13.5,0.704314,40.467805,70.004109,17.225634,0.691782
pattern_19,19-H-003,363756.781,6591877.367,186.523,185.773,18,14.25,0.71618,39.823737,69.849695,16.289759,0.667975
pattern_19,19-H-003,363756.781,6591877.367,185.773,185.023,19,15,0.711,39.774804,71.220241,17.18184,0.685258
pattern_19,19-H-003,363756.781,6591877.367,185.023,184.273,20,15.75,0.734334,38.876515,68.897308,16.545316,0.627447
pattern_19,19-H-003,363756.781,6591877.367,184.273,183.523,21,16.5,0.732238,40.511543,69.22269,17.014016,0.658759
pattern_19,19-H-003,363756.781,6591877.367,183.523,183.189,22,16.834,0.728363,38.769375,70.147678,16.454183,0.642237
pattern_19,19-H-004,363764.106,6591873.36,199.993,199.243,0,0.75,0.819248,34.627009,71.680972,15.108831,0.521341
pattern_19,19-H-004,363764.106,6591873.36,199.243,198.493,1,1.5,0.791998,36.527382,70.194781,16.224969,0.55709
pattern_19,19-H-004,363764.106,6591873.36,198.493,197.743,2,2.25,0.801869,34.596765,71.344022,16.272314,0.529786
pattern_19,19-H-004,363764.106,6591873.36,197.743,196.993,3,3,0.766017,37.566285,70.447168,16.225161,0.594365
pattern_19,19-H-004,363764.106,6591873.36,196.993,196.243,4,3.75,0.766715,35.571362,70.286564,16.320732,0.56113
pattern_19,19-H-004,363764.106,6591873.36,196.243,195.493,5,4.5,0.705711,37.573867,70.564283,16.776817,0.646253
pattern_19,19-H-004,363764.106,6591873.36,195.493,194.743,6,5.25,0.754978,36.51303,69.592644,14.933151,0.578932
pattern_19,19-H-004,363764.106,6591873.36,194.743,193.993,7,6,0.731981,37.51614,69.651919,17.165209,0.614208
pattern_19,19-H-004,363764.106,6591873.36,193.993,193.243,8,6.75,0.758641,39.393791,70.354046,16.028964,0.62837
pattern_19,19-H-004,363764.106,6591873.36,193.243,192.493,9,7.5,0.723178,37.91279,69.153084,16.370497,0.623629
pattern_19,19-H-004,363764.106,6591873.36,192.493,191.743,10,8.25,0.756939,39.793558,69.472779,16.683022,0.628285
pattern_19,19-H-004,363764.106,6591873.36,191.743,190.993,11,9,0.726345,39.642223,69.153132,17.269761,0.649261
pattern_19,19-H-004,363764.106,6591873.36,190.993,190.243,12,9.75,0.702205,39.067867,70.470122,17.440927,0.674395
pattern_19,19-H-004,363764.106,6591873.36,190.243,189.493,13,10.5,0.698296,41.033799,69.590232,16.532714,0.703202
pattern_19,19-H-004,363764.106,6591873.36,189.493,188.743,14,11.25,0.711632,40.91503,69.514751,17.150525,0.687401
pattern_19,19-H-004,363764.106,6591873.36,188.743,187.993,15,12,0.678028,39.348786,68.797235,17.218427,0.686699
pattern_19,19-H-004,363764.106,6591873.36,187.993,187.243,16,12.75,0.728305,41.137993,68.984274,17.259684,0.670237
pattern_19,19-H-004,363764.106,6591873.36,187.243,186.493,17,13.5,0.733421,40.811965,68.898562,16.666266,0.659427
pattern_19,19-H-004,363764.106,6591873.36,186.493,185.743,18,14.25,0.669638,40.473637,69.039778,17.075121,0.717589
pattern_19,19-H-004,363764.106,6591873.36,185.743,184.993,19,15,0.674436,39.878713,69.844329,15.998335,0.710083
pattern_19,19-H-004,363764.106,6591873.36,184.993,184.292,20,15.701,0.672448,41.348248,69.855543,17.2779,0.738622
pattern_19,19-H-005,363771.597,6591869.911,200.063,199.313,0,0.75,0.80828,36.37061,70.456055,15.113208,0.545454
pattern_19,19-H-005,363771.597,6591869.911,199.313,198.563,1,1.5,0.758273,36.928749,70.268415,14.457135,0.588551
pattern_19,19-H-005,363771.597,6591869.911,198.563,197.813,2,2.25,0.805395,37.092409,70.238872,16.845991,0.556724
pattern_19,19-H-005,363771.597,6591869.911,197.813,197.063,3,3,0.735695,37.602776,70.011278,17.521628,0.615717
pattern_19,19-H-005,363771.597,6591869.911,197.063,196.313,4,3.75,0.784969,40.104748,69.183384,17.02963,0.608152
pattern_19,19-H-005,363771.597,6591869.911,196.313,195.563,5,4.5,0.770379,38.436013,70.006198,15.529231,0.600791
pattern_19,19-H-005,363771.597,6591869.911,195.563,194.813,6,5.25,0.763321,37.678272,68.178677,16.497123,0.579062
pattern_19,19-H-005,363771.597,6591869.911,194.813,194.063,7,6,0.750183,38.640555,69.295127,16.417622,0.614014
pattern_19,19-H-005,363771.597,6591869.911,194.063,193.313,8,6.75,0.736493,39.762282,70.582152,16.554681,0.65542
pattern_19,19-H-005,363771.597,6591869.911,193.313,192.563,9,7.5,0.710191,38.109422,69.294154,15.830457,0.639512
pattern_19,19-H-005,363771.597,6591869.911,192.563,191.813,10,8.25,0.724485,40.192837,69.620255,16.534681,0.664289
pattern_19,19-H-005,363771.597,6591869.911,191.813,191.063,11,9,0.745965,39.124036,70.551371,16.910837,0.636534
pattern_19,19-H-005,363771.597,6591869.911,191.063,190.313,12,9.75,0.716934,38.981015,69.004874,17.426806,0.645457
pattern_19,19-H-005,363771.597,6591869.911,190.313,189.563,13,10.5,0.68227,40.660038,68.96557,17.726569,0.706897
pattern_19,19-H-005,363771.597,6591869.911,189.563,188.813,14,11.25,0.720416,40.272129,69.166394,17.124202,0.665065
pattern_19,19-H-005,363771.597,6591869.911,188.813,188.063,15,12,0.675331,42.830288,69.503823,17.646189,0.757984
pattern_19,19-H-005,363771.597,6591869.911,188.063,187.313,16,12.75,0.661875,40.557841,69.704085,17.521691,0.734522
pattern_19,19-H-005,363771.597,6591869.911,187.313,186.563,17,13.5,0.65956,39.817849,68.435927,17.555446,0.710559
pattern_19,19-H-005,363771.597,6591869.911,186.563,185.813,18,14.25,0.678533,40.771845,69.770908,16.350891,0.720857
pattern_19,19-H-005,363771.597,6591869.911,185.813,185.063,19,15,0.69855,37.784823,69.624937,16.773129,0.647799
pattern_19,19-H-005,363771.597,6591869.911,185.063,184.313,20,15.75,0.697069,40.253412,70.071864,17.372506,0.695948
pattern_19,19-H-005,363771.597,6591869.911,184.313,183.713,21,16.35,0.69176,38.862371,70.050559,17.311156,0.676899
pattern_19,19-H-006,363778.703,6591866.489,200.024,199.274,0,0.75,0.812701,36.201947,70.86505,14.257572,0.54301
pattern_19,19-H-006,363778.703,6591866.489,199.274,198.524,1,1.5,0.761202,35.441661,71.088609,16.080792,0.5695
pattern_19,19-H-006,363778.703,6591866.489,198.524,197.774,2,2.25,0.780853,35.146598,71.982321,16.349371,0.557541
pattern_19,19-H-006,363778.703,6591866.489,197.774,197.024,3,3,0.751971,35.991263,71.36036,16.135403,0.587613
pattern_19,19-H-006,363778.703,6591866.489,197.024,196.274,4,3.75,0.770656,36.033588,69.196129,15.127594,0.556612
pattern_19,19-H-006,363778.703,6591866.489,196.274,195.524,5,4.5,0.759718,36.864697,70.700766,15.940928,0.590197
pattern_19,19-H-006,363778.703,6591866.489,195.524,194.774,6,5.25,0.752836,38.103009,70.14967,15.717984,0.610705
pattern_19,19-H-006,363778.703,6591866.489,194.774,194.024,7,6,0.774606,38.111522,70.109227,16.303803,0.593458
pattern_19,19-H-006,363778.703,6591866.489,194.024,193.274,8,6.75,0.780382,37.457945,71.354957,15.443131,0.58916
pattern_19,19-H-006,363778.703,6591866.489,193.274,192.524,9,7.5,0.766224,36.931766,70.782249,16.740719,0.587033
pattern_19,19-H-006,363778.703,6591866.489,192.524,191.774,10,8.25,0.769053,37.902554,70.737313,15.406143,0.59966
pattern_19,19-H-006,363778.703,6591866.489,191.774,191.024,11,9,0.748144,37.881131,70.175437,16.462867,0.61127
pattern_19,19-H-006,363778.703,6591866.489,191.024,190.274,12,9.75,0.695137,38.843592,69.134965,17.804681,0.664584
pattern_19,19-H-006,363778.703,6591866.489,190.274,189.524,13,10.5,0.705069,39.415739,68.522284,17.564417,0.65897
pattern_19,19-H-006,363778.703,6591866.489,189.524,188.774,14,11.25,0.676914,38.96624,69.733955,17.224515,0.690407
pattern_19,19-H-006,363778.703,6591866.489,188.774,188.024,15,12,0.704206,38.32407,67.371168,18.761327,0.630964
pattern_19,19-H-006,363778.703,6591866.489,188.024,187.274,16,12.75,0.71401,38.333145,69.28313,16.876631,0.63985
pattern_19,19-H-006,363778.703,6591866.489,187.274,186.524,17,13.5,0.707948,39.88494,70.323988,16.016412,0.681303
pattern_19,19-H-006,363778.703,6591866.489,186.524,185.774,18,14.25,0.706159,40.635825,69.338953,16.512922,0.686188
pattern_19,19-H-006,363778.703,6591866.489,185.774,185.024,19,15,0.714874,38.742309,70.371336,17.157694,0.656026
pattern_19,19-H-006,363778.703,6591866.489,185.024,184.274,20,15.75,0.727854,38.83993,70.519178,16.526191,0.647258
pattern_19,19-H-006,363778.703,6591866.489,184.274,183.569,21,16.455,0.725062,37.948811,70.908236,17.935838,0.638544
pattern_19,19-H-007,363706.939,6591892.369,200.028,199.278,0,0.75,0.734092,37.998169,69.565342,15.584354,0.61933
pattern_19,19-H-007,363706.939,6591892.369,199.278,198.528,1,1.5,0.73439,41.087583,69.865864,17.091161,0.672325
pattern_19,19-H-007,363706.939,6591892.369,198.528,197.778,2,2.25,0.711499,40.584104,69.866417,16.812975,0.685383
pattern_19,19-H-007,363706.939,6591892.369,197.778,197.028,3,3,0.687463,39.158618,68.854773,16.134474,0.674471
pattern_19,19-H-007,363706.939,6591892.369,197.028,196.278,4,3.75,0.698727,40.364112,68.699937,17.482133,0.682629
pattern_19,19-H-007,363706.939,6591892.369,196.278,195.528,5,4.5,0.687027,40.405039,69.141923,18.344052,0.699482
pattern_19,19-H-007,363706.939,6591892.369,195.528,194.778,6,5.25,0.7007,42.025522,69.279189,17.49445,0.714602
pattern_19,19-H-007,363706.939,6591892.369,194.778,194.028,7,6,0.672023,41.139384,69.132023,16.852319,0.727719
pattern_19,19-H-007,363706.939,6591892.369,194.028,193.278,8,6.75,0.644618,40.35935,69.76273,17.357848,0.751058
pattern_19,19-H-007,363706.939,6591892.369,193.278,192.528,9,7.5,0.664179,41.691854,68.211582,17.904364,0.73637
pattern_19,19-H-007,363706.939,6591892.369,192.528,191.778,10,8.25,0.661813,42.155187,69.177476,18.20985,0.75777
pattern_19,19-H-007,363706.939,6591892.369,191.778,191.028,11,9,0.666386,42.511066,68.318685,17.741578,0.749469
pattern_19,19-H-007,363706.939,6591892.369,191.028,190.278,12,9.75,0.621614,43.641856,68.159115,18.845087,0.822818
pattern_19,19-H-007,363706.939,6591892.369,190.278,189.528,13,10.5,0.597818,44.203668,67.786277,18.918164,0.861743
pattern_19,19-H-007,363706.939,6591892.369,189.528,188.778,14,11.25,0.609894,42.935892,67.883549,18.557139,0.821696
pattern_19,19-H-007,363706.939,6591892.369,188.778,188.028,15,12,0.604262,43.982107,68.720888,17.936633,0.859862
pattern_19,19-H-007,363706.939,6591892.369,188.028,187.278,16,12.75,0.611807,44.413032,67.921092,18.925761,0.847748
pattern_19,19-H-007,363706.939,6591892.369,187.278,186.528,17,13.5,0.584161,43.661194,67.608475,18.740116,0.868742
pattern_19,19-H-007,363706.939,6591892.369,186.528,185.778,18,14.25,0.607528,44.654925,67.905771,18.485135,0.858095
pattern_19,19-H-007,363706.939,6591892.369,185.778,185.028,19,15,0.613685,43.091299,68.15687,17.191421,0.822707
pattern_19,19-H-007,363706.939,6591892.369,185.028,184.278,20,15.75,0.587167,42.566274,68.418987,18.145403,0.852692
pattern_19,19-H-007,363706.939,6591892.369,184.278,183.852,21,16.176,0.640038,42.998958,67.997428,19.198484,0.785639
pattern_19,19-H-008,363714.014,6591888.694,200.066,199.316,0,0.75,0.761512,37.160636,70.592935,16.087831,0.592638
pattern_19,19-H-008,363714.014,6591888.694,199.316,198.566,1,1.5,0.756251,39.071078,69.78047,16.687782,0.620201
pattern_19,19-H-008,363714.014,6591888.694,198.566,197.816,2,2.25,0.726671,37.958436,70.327256,16.325659,0.631898
pattern_19,19-H-008,363714.014,6591888.694,197.816,197.066,3,3,0.742772,37.493207,70.964599,17.341835,0.61633
pattern_19,19-H-008,363714.014,6591888.694,197.066,196.316,4,3.75,0.731821,39.820531,69.351103,16.812707,0.649099
pattern_19,19-H-008,363714.014,6591888.694,196.316,195.566,5,4.5,0.692473,39.724322,69.363796,17.382798,0.684409
pattern_19,19-H-008,363714.014,6591888.694,195.566,194.816,6,5.25,0.669303,39.939839,68.775027,17.14447,0.705806
pattern_19,19-H-008,363714.014,6591888.694,194.816,194.066,7,6,0.703639,39.808857,68.514765,17.691136,0.666811
pattern_19,19-H-008,363714.014,6591888.694,194.066,193.316,8,6.75,0.662043,42.338037,68.80657,17.527597,0.756633
pattern_19,19-H-008,363714.014,6591888.694,193.316,192.566,9,7.5,0.664657,42.213492,66.967092,18.751196,0.731571
pattern_19,19-H-008,363714.014,6591888.694,192.566,191.816,10,8.25,0.645933,43.489986,70.181882,18.585146,0.812499
pattern_19,19-H-008,363714.014,6591888.694,191.816,191.066,11,9,0.649893,42.734648,68.020528,18.420208,0.769185
pattern_19,19-H-008,363714.014,6591888.694,191.066,190.316,12,9.75,0.675484,42.668035,69.408713,18.554848,0.754031
pattern_19,19-H-008,363714.014,6591888.694,190.316,189.566,13,10.5,0.659357,42.451414,67.997275,18.787705,0.752954
pattern_19,19-H-008,363714.014,6591888.694,189.566,188.816,14,11.25,0.643994,43.148996,69.464406,18.362788,0.800296
pattern_19,19-H-008,363714.014,6591888.694,188.816,188.066,15,12,0.67225,42.307285,68.079064,17.877775,0.73683
pattern_19,19-H-008,363714.014,6591888.694,188.066,187.316,16,12.75,0.648879,42.735956,68.379074,18.738912,0.774495
pattern_19,19-H-008,363714.014,6591888.694,187.316,186.566,17,13.5,0.622739,42.895725,69.098309,18.294589,0.818359
pattern_19,19-H-008,363714.014,6591888.694,186.566,185.816,18,14.25,0.633565,42.981234,68.4143,18.259918,0.798051
pattern_19,19-H-008,363714.014,6591888.694,185.816,185.066,19,15,0.63365,41.690128,68.734087,18.129004,0.777633
pattern_19,19-H-008,363714.014,6591888.694,185.066,184.316,20,15.75,0.644166,41.784614,69.501251,18.285556,0.775255
pattern_19,19-H-008,363714.014,6591888.694,184.316,183.58,21,16.486,0.627097,41.67274,69.177116,18.848327,0.790545
pattern_19,19-H-009,363721.664,6591885.738,200.03,199.28,0,0.75,0.750384,38.087861,70.516837,16.177801,0.615703
pattern_19,19-H-009,363721.664,6591885.738,199.28,198.53,1,1.5,0.700755,41.506542,70.289789,16.501307,0.715892
pattern_19,19-H-009,363721.664,6591885.738,198.53,197.78,2,2.25,0.707009,40.276028,68.604417,17.370581,0.672243
pattern_19,19-H-009,363721.664,6591885.738,197.78,197.03,3,3,0.725754,40.684997,68.979772,17.444307,0.66518
pattern_19,19-H-009,363721.664,6591885.738,197.03,196.28,4,3.75,0.702786,36.667422,70.301754,15.979473,0.630883
pattern_19,19-H-009,363721.664,6591885.738,196.28,195.53,5,4.5,0.678439,41.608226,69.140815,17.263909,0.729191
pattern_19,19-H-009,363721.664,6591885.738,195.53,194.78,6,5.25,0.676605,40.877837,70.637809,17.892864,0.733947
pattern_19,19-H-009,363721.664,6591885.738,194.78,194.03,7,6,0.65438,42.086188,69.663344,17.133523,0.770329
pattern_19,19-H-009,363721.664,6591885.738,194.03,193.28,8,6.75,0.665971,43.613846,68.746011,18.401328,0.774211
pattern_19,19-H-009,363721.664,6591885.738,193.28,192.53,9,7.5,0.628022,42.7067,68.926883,18.57316,0.805962
pattern_19,19-H-009,363721.664,6591885.738,192.53,191.78,10,8.25,0.644734,44.03389,68.440682,18.332633,0.803736
pattern_19,19-H-009,363721.664,6591885.738,191.78,191.03,11,9,0.620387,43.288038,68.426509,18.167769,0.820891
pattern_19,19-H-009,363721.664,6591885.738,191.03,190.28,12,9.75,0.634989,45.399414,68.064785,18.922348,0.836736
pattern_19,19-H-009,363721.664,6591885.738,190.28,189.53,13,10.5,0.609187,43.258329,66.822428,19.427193,0.815993
pattern_19,19-H-009,363721.664,6591885.738,189.53,188.78,14,11.25,0.595361,43.736526,68.377369,18.672331,0.863586
pattern_19,19-H-009,363721.664,6591885.738,188.78,188.03,15,12,0.587813,47.169438,68.299211,18.904673,0.942073
pattern_19,19-H-009,363721.664,6591885.738,188.03,187.28,16,12.75,0.559271,43.502667,68.564602,18.824613,0.916781
pattern_19,19-H-009,363721.664,6591885.738,187.28,186.53,17,13.5,0.606617,43.755199,68.378409,18.882609,0.848004
pattern_19,19-H-009,363721.664,6591885.738,186.53,185.78,18,14.25,0.626371,42.716668,69.228835,18.470772,0.811787
pattern_19,19-H-009,363721.664,6591885.738,185.78,185.03,19,15,0.587746,42.079297,66.646054,18.545568,0.820418
pattern_19,19-H-009,363721.664,6591885.738,185.03,184.28,20,15.75,0.591252,42.302825,68.211966,19.060748,0.83916
pattern_19,19-H-009,363721.664,6591885.738,184.28,184.02,21,16.01,0.59186,43.823831,69.423521,18.280627,0.883646
pattern_19,19-H-010,363728.523,6591882.305,199.955,199.205,0,0.75,0.683455,41.468472,69.192381,18.096693,0.722068
pattern_19,19-H-010,363728.523,6591882.305,199.205,198.455,1,1.5,0.669159,41.413328,68.658636,18.534307,0.730858
pattern_19,19-H-010,363728.523,6591882.305,198.455,197.705,2,2.25,0.659544,42.093198,67.974589,17.609465,0.746018
pattern_19,19-H-010,363728.523,6591882.305,197.705,196.955,3,3,0.644647,42.511634,69.052888,17.624178,0.782968
pattern_19,19-H-010,363728.523,6591882.305,196.955,196.205,4,3.75,0.65674,43.294013,68.312713,17.983053,0.774373
pattern_19,19-H-010,363728.523,6591882.305,196.205,195.455,5,4.5,0.661487,43.085669,68.07286,17.081068,0.762354
pattern_19,19-H-010,363728.523,6591882.305,195.455,194.705,6,5.25,0.63928,42.341991,68.019543,18.655029,0.774771
pattern_19,19-H-010,363728.523,6591882.305,194.705,193.955,7,6,0.623358,41.7726,68.487749,18.469276,0.789207
pattern_19,19-H-010,363728.523,6591882.305,193.955,193.205,8,6.75,0.629546,42.830276,69.036074,18.078455,0.80755
pattern_19,19-H-010,363728.523,6591882.305,193.205,192.455,9,7.5,0.630039,44.113712,67.884586,19.467365,0.817378
pattern_19,19-H-010,363728.523,6591882.305,192.455,191.705,10,8.25,0.570179,44.483494,67.171636,19.589236,0.900968
pattern_19,19-H-010,363728.523,6591882.305,191.705,190.955,11,9,0.632635,45.351002,67.929943,18.629224,0.837255
pattern_19,19-H-010,363728.523,6591882.305,190.955,190.205,12,9.75,0.624357,44.071401,68.517318,19.197954,0.831632
pattern_19,19-H-010,363728.523,6591882.305,190.205,189.455,13,10.5,0.551985,43.788757,67.998585,19.794356,0.927363
pattern_19,19-H-010,363728.523,6591882.305,189.455,188.705,14,11.25,0.570446,47.441546,67.958561,19.413562,0.971474
pattern_19,19-H-010,363728.523,6591882.305,188.705,187.955,15,12,0.612271,46.031481,66.906026,18.20324,0.864721
pattern_19,19-H-010,363728.523,6591882.305,187.955,187.205,16,12.75,0.59957,45.5791,66.496915,19.148657,0.869118
pattern_19,19-H-010,363728.523,6591882.305,187.205,186.455,17,13.5,0.568518,46.560574,69.092577,19.81914,0.972678
pattern_19,19-H-010,363728.523,6591882.305,186.455,185.705,18,14.25,0.553686,45.045846,68.369443,18.789199,0.956045
pattern_19,19-H-010,363728.523,6591882.305,185.705,184.955,19,15,0.561405,47.413322,67.307725,18.877895,0.977005
pattern_19,19-H-010,363728.523,6591882.305,184.955,184.205,20,15.75,0.594651,45.317231,68.955061,19.130313,0.903386
pattern_19,19-H-010,363728.523,6591882.305,184.205,183.455,21,16.5,0.584428,45.57791,67.016155,18.614767,0.898431
pattern_19,19-H-010,363728.523,6591882.305,183.455,182.775,22,17.18,0.595117,45.58106,66.866267,19.79621,0.88057
pattern_19,19-H-011,363735.82,6591878.863,199.89,199.14,0,0.75,0.687562,40.356484,70.652192,17.887142,0.713246
pattern_19,19-H-011,363735.82,6591878.863,199.14,198.39,1,1.5,0.730373,41.776644,68.894528,17.322031,0.677815
pattern_19,19-H-011,363735.82,6591878.863,198.39,197.64,2,2.25,0.706384,42.382603,70.537894,17.846731,0.727867
