polygon_id,hole_id,x,y,rl_top_m,rl_floor_m,sample_index,depth_m,pen,torque,rpm,wob,mse
pattern_21,21-H-003,363468.415,6591681.633,197.016,196.266,4,3.75,0.875824,32.421591,70.29831,15.501343,0.448103
pattern_21,21-H-003,363468.415,6591681.633,196.266,195.516,5,4.5,0.856908,33.578885,70.667314,14.766902,0.476623
pattern_21,21-H-003,363468.415,6591681.633,195.516,194.766,6,5.25,0.830271,34.147215,69.919469,14.63661,0.494861
pattern_21,21-H-003,363468.415,6591681.633,194.766,194.016,7,6,0.841795,33.965158,69.463859,15.316614,0.482449
pattern_21,21-H-003,363468.415,6591681.633,194.016,193.266,8,6.75,0.810874,35.085992,70.054332,16.390491,0.52175
pattern_21,21-H-003,363468.415,6591681.633,193.266,192.516,9,7.5,0.860927,35.481424,70.251514,15.130985,0.49829
pattern_21,21-H-003,363468.415,6591681.633,192.516,191.766,10,8.25,0.827741,34.884006,68.965684,14.909635,0.500181
pattern_21,21-H-003,363468.415,6591681.633,191.766,191.016,11,9,0.775763,36.123329,69.328096,14.900788,0.555358
pattern_21,21-H-003,363468.415,6591681.633,191.016,190.266,12,9.75,0.832995,34.762031,69.976432,16.326078,0.502711
pattern_21,21-H-003,363468.415,6591681.633,190.266,189.516,13,10.5,0.843833,35.353019,68.521834,15.562055,0.494141
pattern_21,21-H-003,363468.415,6591681.633,189.516,188.766,14,11.25,0.819647,34.890501,70.511025,15.685001,0.51657
pattern_21,21-H-003,363468.415,6591681.633,188.766,188.016,15,12,0.804519,34.911271,70.120757,15.090118,0.523584
pattern_21,21-H-003,363468.415,6591681.633,188.016,187.266,16,12.75,0.800446,35.531091,68.632982,15.121677,0.524229
pattern_21,21-H-003,363468.415,6591681.633,187.266,186.516,17,13.5,0.826501,36.377461,69.528564,16.657563,0.526758
pattern_21,21-H-003,363468.415,6591681.633,186.516,185.766,18,14.25,0.804286,36.633776,69.553266,15.189963,0.545065
pattern_21,21-H-003,363468.415,6591681.633,185.766,185.016,19,15,0.8457,34.982666,70.185779,16.081853,0.499774
pattern_21,21-H-003,363468.415,6591681.633,185.016,184.266,20,15.75,0.76991,36.242632,69.698177,14.386856,0.564333
pattern_21,21-H-003,363468.415,6591681.633,184.266,183.516,21,16.5,0.807674,36.460619,69.358545,15.12064,0.538714
pattern_21,21-H-003,363468.415,6591681.633,183.516,183.473,22,16.543,0.789698,37.442664,69.264163,16.27831,0.565098
pattern_21,21-H-004,363461.299,6591684.248,199.993,199.243,0,0.75,0.89517,31.310817,71.661085,14.622784,0.431569
pattern_21,21-H-004,363461.299,6591684.248,199.243,198.493,1,1.5,0.85267,30.352166,70.911857,15.306662,0.434687
pattern_21,21-H-004,363461.299,6591684.248,198.493,197.743,2,2.25,0.880209,32.813679,69.09235,15.001034,0.44348
pattern_21,21-H-004,363461.299,6591684.248,197.743,196.993,3,3,0.890205,32.59875,70.016851,14.391217,0.441392
pattern_21,21-H-004,363461.299,6591684.248,196.993,196.243,4,3.75,0.842686,32.698964,71.047835,15.258163,0.474575
pattern_21,21-H-004,363461.299,6591684.248,196.243,195.493,5,4.5,0.885012,34.011332,70.622778,15.469652,0.467257
pattern_21,21-H-004,363461.299,6591684.248,195.493,194.743,6,5.25,0.862145,32.536436,69.542534,14.417369,0.451766
pattern_21,21-H-004,363461.299,6591684.248,194.743,193.993,7,6,0.810055,35.96121,69.884725,14.871925,0.533779
pattern_21,21-H-004,363461.299,6591684.248,193.993,193.243,8,6.75,0.824978,35.042166,69.139929,15.910762,0.505508
pattern_21,21-H-004,363461.299,6591684.248,193.243,192.493,9,7.5,0.827427,36.077876,69.647029,15.199733,0.522562
pattern_21,21-H-004,363461.299,6591684.248,192.493,191.743,10,8.25,0.812083,34.123944,69.332523,16.145762,0.501516
pattern_21,21-H-004,363461.299,6591684.248,191.743,190.993,11,9,0.782901,36.965442,68.422305,16.018742,0.5559
pattern_21,21-H-004,363461.299,6591684.248,190.993,190.243,12,9.75,0.798537,34.488507,70.454449,15.566747,0.523656
pattern_21,21-H-004,363461.299,6591684.248,190.243,189.493,13,10.5,0.791618,36.219263,68.781373,15.311562,0.541472
pattern_21,21-H-004,363461.299,6591684.248,189.493,188.743,14,11.25,0.808343,36.005959,69.907734,16.076405,0.535891
pattern_21,21-H-004,363461.299,6591684.248,188.743,187.993,15,12,0.858235,34.000414,69.324541,14.829153,0.472727
pattern_21,21-H-004,363461.299,6591684.248,187.993,187.243,16,12.75,0.83147,35.097827,69.29253,15.956163,0.50348
pattern_21,21-H-004,363461.299,6591684.248,187.243,186.493,17,13.5,0.81051,35.384739,70.271765,14.472875,0.527807
pattern_21,21-H-004,363461.299,6591684.248,186.493,185.743,18,14.25,0.800321,34.967782,69.793403,15.754097,0.524798
pattern_21,21-H-004,363461.299,6591684.248,185.743,184.993,19,15,0.805203,34.131429,69.526311,16.945934,0.5074
pattern_21,21-H-004,363461.299,6591684.248,184.993,184.247,20,15.746,0.799609,35.356908,68.754655,16.991309,0.523362
pattern_21,21-H-005,363454.043,6591686.591,199.93,199.18,0,0.75,0.925784,32.071578,72.032778,13.92387,0.429577
pattern_21,21-H-005,363454.043,6591686.591,199.18,198.43,1,1.5,0.885462,32.982453,70.057065,14.991194,0.449279
pattern_21,21-H-005,363454.043,6591686.591,198.43,197.68,2,2.25,0.867725,31.880078,70.640567,14.402761,0.446768
pattern_21,21-H-005,363454.043,6591686.591,197.68,196.93,3,3,0.877569,31.163372,69.278479,14.701389,0.423626
pattern_21,21-H-005,363454.043,6591686.591,196.93,196.18,4,3.75,0.87366,33.099945,71.019324,14.970573,0.463187
pattern_21,21-H-005,363454.043,6591686.591,196.18,195.43,5,4.5,0.864192,33.203495,68.311835,15.418854,0.451918
pattern_21,21-H-005,363454.043,6591686.591,195.43,194.68,6,5.25,0.839505,35.978475,69.855398,15.358344,0.515207
pattern_21,21-H-005,363454.043,6591686.591,194.68,193.93,7,6,0.852917,33.450058,69.762922,16.526205,0.471146
pattern_21,21-H-005,363454.043,6591686.591,193.93,193.18,8,6.75,0.836496,36.193693,69.809411,16.120281,0.519887
pattern_21,21-H-005,363454.043,6591686.591,193.18,192.43,9,7.5,0.845181,35.877593,70.682029,15.285208,0.516338
pattern_21,21-H-005,363454.043,6591686.591,192.43,191.68,10,8.25,0.832827,33.974568,69.777084,14.558596,0.489858
pattern_21,21-H-005,363454.043,6591686.591,191.68,190.93,11,9,0.822357,34.717633,69.508079,15.687408,0.505073
pattern_21,21-H-005,363454.043,6591686.591,190.93,190.18,12,9.75,0.855548,35.704072,71.3811,16.252336,0.512765
pattern_21,21-H-005,363454.043,6591686.591,190.18,189.43,13,10.5,0.780152,36.06979,69.256927,15.894486,0.550984
pattern_21,21-H-005,363454.043,6591686.591,189.43,188.68,14,11.25,0.824352,34.874451,69.576985,15.954676,0.506654
pattern_21,21-H-005,363454.043,6591686.591,188.68,187.93,15,12,0.803723,34.494954,69.285959,17.259331,0.511992
pattern_21,21-H-005,363454.043,6591686.591,187.93,187.18,16,12.75,0.805708,35.529229,69.721521,15.953626,0.529122
pattern_21,21-H-005,363454.043,6591686.591,187.18,186.43,17,13.5,0.782256,34.744448,69.977757,15.843199,0.534871
pattern_21,21-H-005,363454.043,6591686.591,186.43,185.68,18,14.25,0.819295,36.411737,69.961466,16.28834,0.535126
pattern_21,21-H-005,363454.043,6591686.591,185.68,184.93,19,15,0.769729,35.633168,68.695652,14.578217,0.547068
pattern_21,21-H-005,363454.043,6591686.591,184.93,184.351,20,15.579,0.820779,36.385531,68.104641,15.721641,0.519596
pattern_21,21-H-006,363446.106,6591689.005,200.101,199.351,0,0.75,0.861845,33.237311,70.065299,14.722587,0.465114
pattern_21,21-H-006,363446.106,6591689.005,199.351,198.601,1,1.5,0.862355,32.319692,70.039165,15.218396,0.451949
pattern_21,21-H-006,363446.106,6591689.005,198.601,197.851,2,2.25,0.875502,34.682722,71.896843,13.181286,0.489976
pattern_21,21-H-006,363446.106,6591689.005,197.851,197.101,3,3,0.846782,33.37493,69.814422,14.651565,0.473605
pattern_21,21-H-006,363446.106,6591689.005,197.101,196.351,4,3.75,0.837164,35.419674,69.489904,16.078387,0.506083
pattern_21,21-H-006,363446.106,6591689.005,196.351,195.601,5,4.5,0.851979,33.272189,69.694154,14.646346,0.468477
pattern_21,21-H-006,363446.106,6591689.005,195.601,194.851,6,5.25,0.864231,34.70572,70.269937,15.75235,0.485782
pattern_21,21-H-006,363446.106,6591689.005,194.851,194.101,7,6,0.849082,34.156474,70.437459,14.46472,0.487621
pattern_21,21-H-006,363446.106,6591689.005,194.101,193.351,8,6.75,0.818317,35.74756,70.937751,15.300067,0.533219
pattern_21,21-H-006,363446.106,6591689.005,193.351,192.601,9,7.5,0.825474,35.099419,70.897188,15.820374,0.518829
pattern_21,21-H-006,363446.106,6591689.005,192.601,191.851,10,8.25,0.830257,35.40363,69.459137,15.55835,0.509759
pattern_21,21-H-006,363446.106,6591689.005,191.851,191.101,11,9,0.802753,35.958797,69.673243,15.866342,0.537079
pattern_21,21-H-006,363446.106,6591689.005,191.101,190.351,12,9.75,0.807663,36.529224,69.791428,16.227947,0.543223
pattern_21,21-H-006,363446.106,6591689.005,190.351,189.601,13,10.5,0.831063,35.341423,69.114468,14.772902,0.505766
pattern_21,21-H-006,363446.106,6591689.005,189.601,188.851,14,11.25,0.802665,35.013837,69.882336,15.284538,0.524565
pattern_21,21-H-006,363446.106,6591689.005,188.851,188.101,15,12,0.819432,35.687996,68.771863,14.493848,0.51534
pattern_21,21-H-006,363446.106,6591689.005,188.101,187.351,16,12.75,0.819857,34.876551,69.290517,15.014368,0.507249
pattern_21,21-H-006,363446.106,6591689.005,187.351,186.601,17,13.5,0.83329,35.521413,70.252372,16.023596,0.515448
pattern_21,21-H-006,363446.106,6591689.005,186.601,185.851,18,14.25,0.803519,35.760334,70.843871,14.85016,0.542427
pattern_21,21-H-006,363446.106,6591689.005,185.851,185.101,19,15,0.807308,36.181898,69.008062,16.411757,0.532315
pattern_21,21-H-006,363446.106,6591689.005,185.101,184.351,20,15.75,0.786137,36.056526,69.999619,14.966826,0.552332
pattern_21,21-H-006,363446.106,6591689.005,184.351,183.685,21,16.416,0.767782,35.879301,69.853549,16.519556,0.561741
pattern_21,21-H-007,363438.584,6591691.26,199.962,199.212,0,0.75,0.875324,33.184013,70.679356,14.880595,0.461259
pattern_21,21-H-007,363438.584,6591691.26,199.212,198.462,1,1.5,0.883565,33.403444,70.06628,14.790719,0.455998
pattern_21,21-H-007,363438.584,6591691.26,198.462,197.712,2,2.25,0.857627,32.491094,70.894429,15.812542,0.462458
pattern_21,21-H-007,363438.584,6591691.26,197.712,196.962,3,3,0.856972,33.399321,69.822528,14.318631,0.468349
pattern_21,21-H-007,363438.584,6591691.26,196.962,196.212,4,3.75,0.820638,36.408412,70.903975,14.941051,0.541211
pattern_21,21-H-007,363438.584,6591691.26,196.212,195.462,5,4.5,0.811662,33.89467,68.471423,16.095408,0.492245
pattern_21,21-H-007,363438.584,6591691.26,195.462,194.712,6,5.25,0.795601,35.676725,69.393655,15.806193,0.535496
pattern_21,21-H-007,363438.584,6591691.26,194.712,193.962,7,6,0.827652,35.838748,70.041015,15.453474,0.521927
pattern_21,21-H-007,363438.584,6591691.26,193.962,193.212,8,6.75,0.792607,35.041142,69.895979,15.236824,0.531709
pattern_21,21-H-007,363438.584,6591691.26,193.212,192.462,9,7.5,0.792348,36.308707,70.166999,16.531149,0.553342
pattern_21,21-H-007,363438.584,6591691.26,192.462,191.712,10,8.25,0.782649,35.260317,67.508475,15.819623,0.523434
pattern_21,21-H-007,363438.584,6591691.26,191.712,190.962,11,9,0.784593,36.12631,68.679253,15.47168,0.54412
pattern_21,21-H-007,363438.584,6591691.26,190.962,190.212,12,9.75,0.777869,34.312402,68.872925,16.071681,0.522884
pattern_21,21-H-007,363438.584,6591691.26,190.212,189.462,13,10.5,0.801014,35.440607,69.835627,15.066007,0.531646
pattern_21,21-H-007,363438.584,6591691.26,189.462,188.712,14,11.25,0.787173,36.57743,70.564748,15.01824,0.564059
pattern_21,21-H-007,363438.584,6591691.26,188.712,187.962,15,12,0.77611,36.032699,68.592282,17.336713,0.54816
pattern_21,21-H-007,363438.584,6591691.26,187.962,187.212,16,12.75,0.789964,35.032948,69.10382,16.113678,0.52744
pattern_21,21-H-007,363438.584,6591691.26,187.212,186.462,17,13.5,0.793924,37.138928,69.029627,16.843389,0.555744
pattern_21,21-H-007,363438.584,6591691.26,186.462,185.712,18,14.25,0.799008,34.669417,68.499274,15.797081,0.511565
pattern_21,21-H-007,363438.584,6591691.26,185.712,184.962,19,15,0.809899,35.780981,68.608941,16.214969,0.521713
pattern_21,21-H-007,363438.584,6591691.26,184.962,184.212,20,15.75,0.801218,36.309176,69.860246,16.550067,0.544864
pattern_21,21-H-007,363438.584,6591691.26,184.212,184.132,21,15.83,0.758754,37.597975,69.359551,16.52411,0.591335
pattern_21,21-H-008,363430.717,6591694.235,199.983,199.233,0,0.75,0.949244,31.038879,70.68868,14.010125,0.398039
pattern_21,21-H-008,363430.717,6591694.235,199.233,198.483,1,1.5,0.900557,33.224725,70.319503,14.922702,0.446662
pattern_21,21-H-008,363430.717,6591694.235,198.483,197.733,2,2.25,0.89324,31.693484,70.940911,13.874086,0.433289
pattern_21,21-H-008,363430.717,6591694.235,197.733,196.983,3,3,0.878354,32.920322,70.525006,13.9676,0.454933
pattern_21,21-H-008,363430.717,6591694.235,196.983,196.233,4,3.75,0.882083,31.824495,71.196723,13.816991,0.442131
pattern_21,21-H-008,363430.717,6591694.235,196.233,195.483,5,4.5,0.889965,33.063963,69.944577,14.268404,0.447311
pattern_21,21-H-008,363430.717,6591694.235,195.483,194.733,6,5.25,0.834378,33.95327,70.807095,14.583747,0.495835
pattern_21,21-H-008,363430.717,6591694.235,194.733,193.983,7,6,0.828702,33.417656,69.978219,15.756033,0.485782
pattern_21,21-H-008,363430.717,6591694.235,193.983,193.233,8,6.75,0.830001,34.156122,70.988699,14.989685,0.502738
pattern_21,21-H-008,363430.717,6591694.235,193.233,192.483,9,7.5,0.822037,34.658304,70.248201,15.470463,0.509732
pattern_21,21-H-008,363430.717,6591694.235,192.483,191.733,10,8.25,0.861309,34.632859,71.013619,15.355757,0.491484
pattern_21,21-H-008,363430.717,6591694.235,191.733,190.983,11,9,0.83993,33.216162,69.792451,14.898858,0.475072
pattern_21,21-H-008,363430.717,6591694.235,190.983,190.233,12,9.75,0.847577,33.812368,70.767704,13.765294,0.485754
pattern_21,21-H-008,363430.717,6591694.235,190.233,189.483,13,10.5,0.8555,35.385704,69.992235,15.408789,0.498287
pattern_21,21-H-008,363430.717,6591694.235,189.483,188.733,14,11.25,0.830215,32.738863,70.12932,14.692364,0.475983
pattern_21,21-H-008,363430.717,6591694.235,188.733,187.983,15,12,0.830888,34.179675,71.411529,15.478865,0.505591
pattern_21,21-H-008,363430.717,6591694.235,187.983,187.233,16,12.75,0.865911,33.771227,70.791212,15.646063,0.475313
pattern_21,21-H-008,363430.717,6591694.235,187.233,186.483,17,13.5,0.838198,33.209412,70.10571,14.921956,0.478085
pattern_21,21-H-008,363430.717,6591694.235,186.483,185.733,18,14.25,0.856986,34.119298,69.914647,14.203484,0.479014
pattern_21,21-H-008,363430.717,6591694.235,185.733,184.983,19,15,0.8206,33.786279,69.294349,14.48497,0.490968
pattern_21,21-H-008,363430.717,6591694.235,184.983,184.233,20,15.75,0.84197,32.981244,69.712135,14.987315,0.470058
pattern_21,21-H-008,363430.717,6591694.235,184.233,183.483,21,16.5,0.851248,34.243743,69.469174,15.301167,0.481045
pattern_21,21-H-008,363430.717,6591694.235,183.483,183.367,22,16.616,0.865706,33.600282,70.438705,14.314238,0.470521
pattern_21,21-H-009,363423.279,6591696.753,199.911,199.161,0,0.75,0.888868,32.849083,72.206483,14.476998,0.45932
pattern_21,21-H-009,363423.279,6591696.753,199.161,198.411,1,1.5,0.865204,33.232945,70.831374,14.865427,0.468318
pattern_21,21-H-009,363423.279,6591696.753,198.411,197.661,2,2.25,0.870694,30.293577,70.196903,14.363855,0.420528
pattern_21,21-H-009,363423.279,6591696.753,197.661,196.911,3,3,0.8641,32.228872,69.374041,14.948815,0.445491
pattern_21,21-H-009,363423.279,6591696.753,196.911,196.161,4,3.75,0.866957,35.017261,70.912653,15.157292,0.49297
pattern_21,21-H-009,363423.279,6591696.753,196.161,195.411,5,4.5,0.824727,30.84657,70.900058,14.69311,0.456491
pattern_21,21-H-009,363423.279,6591696.753,195.411,194.661,6,5.25,0.857404,34.82612,71.274493,15.051723,0.498239
pattern_21,21-H-009,363423.279,6591696.753,194.661,193.911,7,6,0.818973,33.629854,70.650633,15.727991,0.499371
pattern_21,21-H-009,363423.279,6591696.753,193.911,193.161,8,6.75,0.837006,35.246654,69.986546,15.406747,0.50722
pattern_21,21-H-009,363423.279,6591696.753,193.161,192.411,9,7.5,0.841885,34.294572,69.838432,15.810066,0.489734
pattern_21,21-H-009,363423.279,6591696.753,192.411,191.661,10,8.25,0.79286,35.617098,68.762684,15.509893,0.53155
pattern_21,21-H-009,363423.279,6591696.753,191.661,190.911,11,9,0.853723,34.713009,70.078355,16.456609,0.490591
pattern_21,21-H-009,363423.279,6591696.753,190.911,190.161,12,9.75,0.815555,34.508499,68.623137,15.467806,0.499765
pattern_21,21-H-009,363423.279,6591696.753,190.161,189.411,13,10.5,0.850769,36.131093,70.766882,14.923942,0.517145
pattern_21,21-H-009,363423.279,6591696.753,189.411,188.661,14,11.25,0.845727,35.482385,69.896962,16.181796,0.504804
pattern_21,21-H-009,363423.279,6591696.753,188.661,187.911,15,12,0.838866,34.27858,69.948019,15.391565,0.491979
pattern_21,21-H-009,363423.279,6591696.753,187.911,187.161,16,12.75,0.783577,35.496959,68.89818,16.223836,0.537156
pattern_21,21-H-009,363423.279,6591696.753,187.161,186.411,17,13.5,0.792077,35.478662,70.803777,15.251437,0.545658
pattern_21,21-H-009,363423.279,6591696.753,186.411,185.661,18,14.25,0.823833,33.931462,69.768867,16.130755,0.494693
pattern_21,21-H-009,363423.279,6591696.753,185.661,184.911,19,15,0.78753,35.032367,71.188787,15.827861,0.544924
pattern_21,21-H-009,363423.279,6591696.753,184.911,184.795,20,15.116,0.786641,35.632823,69.400951,16.83616,0.541092
pattern_21,21-H-010,363416.611,6591699.506,199.964,199.214,0,0.75,0.886005,32.559192,70.33763,14.462102,0.444969
pattern_21,21-H-010,363416.611,6591699.506,199.214,198.464,1,1.5,0.914909,32.179316,70.444336,14.085662,0.426557
pattern_21,21-H-010,363416.611,6591699.506,198.464,197.714,2,2.25,0.84771,33.601412,69.090307,15.455101,0.471462
pattern_21,21-H-010,363416.611,6591699.506,197.714,196.964,3,3,0.848732,34.146796,69.997705,14.939465,0.484707
pattern_21,21-H-010,363416.611,6591699.506,196.964,196.214,4,3.75,0.878171,34.167439,70.764682,14.348779,0.473846
pattern_21,21-H-010,363416.611,6591699.506,196.214,195.464,5,4.5,0.872694,34.122129,70.308312,15.63745,0.473276
pattern_21,21-H-010,363416.611,6591699.506,195.464,194.714,6,5.25,0.837151,34.955331,69.395697,14.929444,0.498668
pattern_21,21-H-010,363416.611,6591699.506,194.714,193.964,7,6,0.83895,33.89767,69.269176,15.004829,0.481734
pattern_21,21-H-010,363416.611,6591699.506,193.964,193.214,8,6.75,0.856722,32.510889,69.952194,14.334435,0.456915
pattern_21,21-H-010,363416.611,6591699.506,193.214,192.464,9,7.5,0.819044,35.053115,70.201371,15.437023,0.517047
pattern_21,21-H-010,363416.611,6591699.506,192.464,191.714,10,8.25,0.828159,34.540379,71.238206,15.781863,0.511381
pattern_21,21-H-010,363416.611,6591699.506,191.714,190.964,11,9,0.801136,35.69625,70.166081,16.703837,0.53811
pattern_21,21-H-010,363416.611,6591699.506,190.964,190.214,12,9.75,0.809078,35.569035,70.74608,15.394929,0.53517
pattern_21,21-H-010,363416.611,6591699.506,190.214,189.464,13,10.5,0.820632,37.811074,68.509726,16.245961,0.543238
pattern_21,21-H-010,363416.611,6591699.506,189.464,188.714,14,11.25,0.810264,36.219479,68.616469,16.455129,0.527933
pattern_21,21-H-010,363416.611,6591699.506,188.714,187.964,15,12,0.7906,35.393282,69.374401,15.2158,0.534386
pattern_21,21-H-010,363416.611,6591699.506,187.964,187.214,16,12.75,0.833529,35.184791,69.75497,14.973025,0.506708
pattern_21,21-H-010,363416.611,6591699.506,187.214,186.464,17,13.5,0.804267,36.036454,69.651059,15.764396,0.537042
pattern_21,21-H-010,363416.611,6591699.506,186.464,185.714,18,14.25,0.815925,36.129877,70.003916,15.490057,0.533409
pattern_21,21-H-010,363416.611,6591699.506,185.714,184.964,19,15,0.786358,35.987008,69.354878,16.3437,0.546224
pattern_21,21-H-010,363416.611,6591699.506,184.964,184.214,20,15.75,0.811657,37.201653,69.027347,16.372616,0.544487
pattern_21,21-H-010,363416.611,6591699.506,184.214,183.732,21,16.232,0.781676,37.279613,69.031828,15.928326,0.566457
pattern_21,21-H-011,363408.258,6591702.488,200.031,199.281,0,0.75,0.889168,30.619768,69.990036,14.583908,0.415048
pattern_21,21-H-011,363408.258,6591702.488,199.281,198.531,1,1.5,0.878192,32.172892,71.593268,14.777876,0.451533
pattern_21,21-H-011,363408.258,6591702.488,198.531,197.781,2,2.25,0.860004,34.273623,70.16032,14.443907,0.481199
pattern_21,21-H-011,363408.258,6591702.488,197.781,197.031,3,3,0.842536,33.883753,69.172015,15.082045,0.478834
pattern_21,21-H-011,363408.258,6591702.488,197.031,196.281,4,3.75,0.82535,34.270648,69.104769,15.462108,0.493894
pattern_21,21-H-011,363408.258,6591702.488,196.281,195.531,5,4.5,0.821161,36.240173,70.107244,16.465344,0.532532
