Date,Feed_Ton_Dry,Feed_Grade_Au_ppm,Feed_Grade_Ag_ppm,Feed_Grade_Cu_ppm,Tail_Ton_Dry,Tail_Solution_Volume_m3,Tail_Solid_Au_ppm,Tail_Solid_Ag_ppm,Tail_Solid_Cu_ppm,Tail_Solution_Au_ppm,Tail_Solution_Ag_ppm,Tail_Solution_Cu_ppm,Slurry_Volume_m3,Residence_Time_hr,Au_Input_g,Au_Tail_g,Recovery_pct
2025-01-11,750.0071999999999,0.52,43.0,55.0,926.1605421564315,2058.3196685443404,0.049903709606423326,14.105595460876756,49.795396284025905,0.009991434536492474,0.590416258289075,1.2366456613634913,531.5505573818181,12.130548845174735,390.003744,46.21884674470214,88.1491274235813
2025-01-12,797.984,0.59,40.0,54.0,749.9001620030997,1577.7602418382048,0.04992195775878618,14.180299711428612,49.9866243253902,0.00999342629383637,0.5004833936851889,1.4267951292039673,565.553024,11.401229816428316,470.81056,37.43648421082566,92.04850371010674
2025-01-13,1263.6536,0.53,20.0,67.0,1348.2,3114.7,0.04,18.7,53.7,0.01,0.833,2.4,895.5857696000002,7.199757096274433,669.7364080000001,53.928000000000004,91.94787690263958
2025-01-14,936.0382,0.85,27.5,65.0,939.2,1887.9,0.05,19.3,54.2,0.01,0.779,1.5,663.3958006545455,9.719687694191043,795.6324699999999,46.96000000000001,94.09777733178738
2025-01-15,799.94,0.38,10.5,41.0,746.0,1644.0,0.05,21.5,54.6,0.01,0.69,1.48,566.9392945454547,11.373351718669817,303.97720000000004,37.300000000000004,87.72934285860914
2025-01-16,1063.3278,0.75,24.0,66.0,1011.4,2308.9,0.045,20.6,55.0,0.01,0.8,1.6,753.609411709091,8.5561564118165,797.49585,45.513,94.29301105454029
2025-01-17,992.9528,0.54,21.0,76.0,972.2,2246.0,0.05,18.2,58.8,0.01,0.801,0.739,703.7327298909091,9.162569433141972,536.194512,48.61000000000001,90.93426006568302
2025-01-18,734.7948999999999,0.62,14.0,70.5,591.6,1366.7,0.06,16.5,62.2,0.009989814488101286,0.83,0.63,520.769185490909,12.381684976083445,455.57283799999993,35.496,92.20849070900931
2025-01-19,1064.069,0.63,15.0,56.0,1250.7,2756.3,0.05,16.0,65.3,0.00996845696535719,0.7,0.6,754.1347203636363,8.55019643823167,670.36347,62.535000000000004,90.67147856371112
2025-01-20,285.0275,0.53,13.0,57.0,284.64487714889145,657.5954257565149,0.03995649759387729,12.964152798955755,52.571986820887346,0.00999371452629561,0.5898288967336494,0.7801911343134978,202.00676272727273,31.919723443642226,151.064575,11.373412348909177,92.47115854335195
2025-01-21,1010.974,0.72,21.0,47.0,885.3958203068497,2045.468891798003,0.02993508949373701,10.944497202182973,54.08926192523403,0.009983335671612728,0.7394190809182922,0.9716785916759604,716.5048458181818,8.999241299808634,727.90128,26.50440311826624,96.35879152207752
2025-01-22,974.8178999999999,0.49,13.5,64.0,1011.6518532130233,2229.446754126432,0.049834798766073066,10.983086323185127,51.162958075020896,0.009985431782829061,0.529912994500896,0.7400748894976336,690.8800316727272,9.33302412053855,477.66077099999995,50.4154665261959,89.4453407968485
2025-01-23,874.5456,0.57,17.5,63.0,780.3036472061563,1719.6088041272685,0.02996144492981439,11.027605384432652,59.5269536871747,0.009990556630451414,0.5301407566189437,0.9697266006742552,619.8143179636364,10.403115599498452,498.490992,23.379024754300566,95.31004067686331
2025-01-24,530.1571000000001,0.7,22.0,71.5,525.713549954322,1158.5511001867844,0.06945078388951306,12.483107273953575,62.00825522849718,0.009975292228535371,0.4599491624851178,1.868072645573625,375.7367956000001,17.160949035357127,371.1099700000001,36.51121814566635,90.16161755350676
2025-01-25,1294.809,0.78,25.5,68.5,1594.1700215206802,3354.0705898331144,0.059379080719742836,13.28428787467181,59.72934177008233,0.009963704902842447,0.688813771269342,2.260694070687687,917.6664512727273,7.026518176682997,1009.95102,94.66035038887064,90.62723354753672
2025-01-26,1298.2086,0.66,19.5,53.5,1109.4455069913683,2444.961353637956,0.049769985758744875,12.942260225730575,54.84624722787187,0.009979718487529309,0.7196090501277882,2.2833225810769155,920.0758405090909,7.008117935617385,856.817676,55.21708708306389,93.5555616288355
2025-01-27,777.3320000000001,0.74,20.0,55.5,514.5425942308277,1188.712263899602,0.0797728884121087,14.485358369049312,53.95935745733387,0.00999179459688094,0.7499088282079243,2.3798154229874813,550.9163883636364,11.704135393670573,575.2256800000001,41.046548952852746,92.86427042811219
2025-01-28,1239.1180000000002,0.67,18.0,54.5,1327.4155463835623,3066.6365758036095,0.0696236766362234,13.98708844442827,50.35688474298892,0.0099822504575876,0.6999247992250982,1.774088629054168,878.1967207272728,7.342318466709978,830.2090600000001,92.41955076330495,88.86791830923828
2025-01-29,1206.4464,0.69,21.5,49.0,1201.318135611029,2414.8909416723354,0.06904105424405595,15.943417907357018,52.800532567580746,0.009960652527277992,0.8396857421605288,1.571465447642066,855.0414667636364,7.541154728326707,832.4480159999999,82.94027056508921,90.03658258882929
2025-01-30,1143.3906,0.6,24.0,61.0,1183.7766858154016,2490.6192647106222,0.05941414486398967,17.881372701234962,51.83623737773998,0.009965754183194474,0.6197033105798079,1.5297002834522957,810.3521016000001,7.957034957111536,686.03436,70.33307949764985,89.74787800750245
2025-01-31,1094.139651955452,0.67,23.5,61.0,1050.7133354609748,2112.145018778437,0.05963285990773163,17.00083290016005,55.281508658576364,0.009979492663502154,0.35000037502179615,2.200903404206856,775.446611513155,8.315208170705397,733.073566810153,62.65704113672974,91.45283038790072
2025-02-01,990.7056,0.53,18.0,53.0,1289.3534947776525,2591.859710474129,0.09060090901976385,17.764592702306143,56.13704099480294,0.010014905254472788,0.5817885373295928,2.168921753077929,702.1400779636364,9.18335272742249,525.073968,116.81659867466466,77.75235380271897
2025-02-02,1135.5384000000001,0.32,9.0,42.0,1203.074673757406,2418.4219364460305,0.05024944083984184,12.463516859671053,50.676272017479874,0.010020051006761618,0.481490373498473,1.7192582017118212,804.787033309091,8.012057517238285,363.372288,60.45382964488479,83.36311500868091
2025-02-03,1140.5792999999999,0.5,14.5,43.0,1171.0045194505988,2250.620217930679,0.08030603589067177,10.258429964153326,45.175731387147266,0.010009182841182691,0.46,1.7234514633681903,808.3596566181818,7.976647457859997,570.2896499999999,94.03873096713863,83.51035636590308
2025-02-04,1201.152,0.48,15.0,42.5,1146.3920931035361,2107.934541774536,0.050039822242989654,10.201323018589052,43.422758410831314,0.01000292259586061,0.52100050533668,0.7408114016772563,851.2891810909091,7.574394392910086,576.55296,57.365256559669795,90.05030577595686
2025-02-05,1227.578,0.7,15.0,46.5,1274.3854577828818,2449.3139258494525,0.05002279806837106,12.228239106921503,45.16082321436759,0.010001746441610733,0.7215785516037693,0.8901200388895143,870.018008,7.41134084663682,859.3045999999999,63.748326415941705,92.58140519485852
2025-02-06,1526.631,0.68,12.0,49.0,1467.7914922941727,2821.031988684199,0.05024330360693551,11.139660582580815,46.20121954185502,0.010018698497328693,1.0524448699177993,1.7334105600765168,1081.9650250909092,5.959527203255229,1038.1090800000002,73.74669357901307,92.89605543388436
2025-02-07,1049.3045999999997,0.52,15.5,54.5,1114.2253950218694,2141.4931878696384,0.059926474874951396,12.956915603881733,42.259114100768784,0.009996067866945626,0.9595476121933355,1.6539177814325379,743.6707874181816,8.670503277916382,545.6383919999998,66.77160013981086,87.76266459274169
2025-02-08,181.4692,0.45,13.0,64.0,196.6035908653584,377.86362833761365,0.05998765660974212,12.991322366457519,41.30573911912611,0.00999933420700492,0.9599082255399921,1.6511491050461318,128.6121712,50.135223904842995,81.66114,11.793788697073351,85.55764872119916
2025-02-13,593.73,0.49,17.0,54.0,523.2480419978864,1005.6601855521404,0.04999889834067508,11.017283064870817,45.9549005375403,0.009999909176884736,0.880211849241257,2.2597887358569446,420.79264363636366,15.323461798852566,290.9277,26.161825658809605,91.00744767211593
2025-02-14,943.8448,0.78,24.0,48.0,1045.5146792516741,2009.4341534831244,0.04997200970948193,11.142686043252903,45.48975403995536,0.009997841956248628,0.8817543634460104,2.2576307971269785,668.9285509818181,9.639295542903595,736.198944,52.24646970297054,92.90321316964962
2025-02-15,479.1600000000001,0.44,16.0,35.0,372.424535768101,783.5664737695195,0.06008110453566822,12.983314880836982,47.387958005174774,0.010004733525353896,0.6299169896257397,1.9854085888219706,339.5937600000001,18.98739246563305,210.83040000000003,22.375677465130984,89.3868827905601
2025-02-16,745.0430000000001,0.88,20.5,36.0,690.0284654623654,1451.7925634727983,0.05993095393544359,13.502773212919978,45.857326460454196,0.009995958145022313,0.6300121316643096,1.9794420226341212,528.0322934545457,12.211374341927556,655.6378400000001,41.35406417776985,93.69254462528126
2025-02-17,801.6300000000001,0.44,7.0,48.0,840.9325874035018,1769.2888596360806,0.059968214687736936,12.541561320462499,44.846956723148715,0.009998135852709915,0.5001394504833645,1.8672691231065526,568.1370436363637,11.349374367018116,352.71720000000005,50.4292259393273,85.70264621647958
2025-02-18,1257.949,0.85,13.5,54.0,1400.8689562951981,2947.3728040864316,0.06977300066914259,10.840195306637645,36.22759245729947,0.00999024608099696,0.5491589487020504,2.331346315800059,891.5427640000001,7.232406857378744,1069.25665,97.74283062496595,90.85880544909719
2025-02-19,593.989,0.99,24.0,58.0,367.58599551596166,773.3863767043747,0.0699411546603714,9.476279247076349,42.75801021476099,0.009997466100905943,0.4798721492075725,2.8070856271771407,420.976204,15.316780233022387,588.04911,25.70938896336846,95.6280200877494
2025-02-20,1207.382,0.89,22.2236,51.0,1103.90686141863,2550.2798778648216,0.05988572771943889,10.863591618367876,46.21735154228186,0.009992660633287902,0.6189983203725844,3.2925658346226614,855.704552,7.53531108947519,1074.56998,66.10826573053643,93.84793294425214
2025-02-21,1253.8829999999998,1.02,26.0,51.5,1320.5292487997617,2778.3412412866273,0.06983376883813687,11.855882247510202,47.19802981286159,0.009992855352743824,0.7388462829640338,2.4057443274539283,888.6610789090909,7.255859576876579,1278.9606599999997,92.2175343046811,92.78965044126682
2025-02-22,909.454,0.79,20.0,50.0,822.7792550423748,1731.0949672921251,0.05,16.0,51.0,0.01,0.84,2.05,644.5548530909091,10.003803352157156,718.46866,41.13896275211874,94.2740769302145
2025-02-23,1607.2542,0.74,15.5,59.0,1764.7216276377364,3391.7189115926208,0.04985117458354121,15.171860069472833,48.740164818752476,0.009988552425625621,0.8356122642902465,2.049124029809375,1139.1048857454546,5.6605849739467065,1189.3681080000001,87.9734459507198,92.60334581371508
2025-02-24,1428.0324999999998,0.85,17.5,63.0,1336.0794029661752,2567.887029579719,0.07983444213668571,15.555539024640412,51.913378727364226,0.00999502056479716,0.56891532211673,4.977395222495214,1012.0855790909089,6.371002742467511,1213.827625,106.6651537861207,91.21249577870493
2025-02-25,1741.1127999999999,0.57,16.0,59.0,1847.3981769416148,3251.745966013843,0.08469988487582857,15.410814754268788,50.705993522026624,0.009992680550838238,0.5686832766536329,4.956979833166008,1233.9741262545454,5.225393193268544,992.4342959999998,156.47441290677034,84.23327231460667
2025-02-26,1173.5111,0.74,19.0,73.0,1027.7393419032433,1732.6084704282666,0.08466629819442198,15.44164590452192,51.867387474284776,0.009992205538478283,0.5598422590584456,4.224155003370415,831.6993214181819,7.752801804629487,868.3982139999999,87.014885587719,89.97984056336176
2025-02-27,1698.6408000000001,0.7,16.0,57.0,1968.0957996613065,3317.9030071892507,0.029926428077254194,10.44990756171624,53.17570207453028,0.00998621441387057,0.6071475913371506,4.233050033800433,1203.8730615272727,5.356046418897235,1189.04856,58.89807739771017,95.04662135937407
2025-02-28,1441.8582000000001,0.71,19.0,48.0,1309.1174221978808,2407.1466037584796,0.06984188674450918,14.715951380603036,47.26839634244201,0.00999405934168997,0.8284001019983834,4.724973401032024,1021.8842297454547,6.309912426778676,1023.719322,91.43123073640821,91.06872081326132
2025-03-01,1504.331953868517,0.8539054990297147,19.723477880224113,54.54117609032106,1294.7108670946066,2285.1595381741377,0.07206632138226904,19.425245986930264,26.356028863320276,0.01115347367798727,0.26356731550055335,0.4342513992132258,1066.1610829417236,6.047866596489198,1284.5573277744418,93.30504944515613,92.73640440736018
2025-03-02,1584.939184894265,0.485180022571258,8.351138083159608,56.51986729361178,1588.2297278592462,3318.614306656181,0.08144966898964473,9.52253065408355,49.57113502803385,0.011319877249725607,0.7677214391468863,1.3683045009348027,1123.289625948699,5.740282693837041,768.9808295010707,129.36078561364914,83.17763191865512
2025-03-03,1426.2556898050123,0.4579637080027493,12.59658086945906,67.4423266906071,1644.349639066534,3024.190674972506,0.04232999023325892,5.869885308020863,54.79249362507303,0.01,0.4802548305597629,1.110547907004952,1010.8263052472614,6.378939652171729,653.1733442631224,69.60530416174922,89.34351734143799
2025-03-04,1234.688612247025,0.21364958584160426,8.59118999395531,56.6165756892602,1209.8373025344883,2629.885392572712,0.15264516636354103,9.537285908803096,56.829601843656704,0.01,0.28781215928497783,0.03699945066931988,875.0574928252553,7.368658691421129,263.790710649922,184.6758163181947,29.991539177708603
2025-03-05,1543.6649968860684,1.0854070421127935,27.704169769704023,41.09720809252253,1585.6646764005318,3430.8118852199973,0.07023659476593214,13.88144435330472,46.7718032787537,0.010000001191774495,0.12878821357491416,1.2436662194800923,1094.0374832476173,5.893765157715901,1675.504858283162,111.37168731099706,93.3529475154661
2025-03-06,759.4838256979491,0.5597651915621764,15.410567057729324,37.92232470699915,759.4838256979492,1703.2573497936446,0.057420298034113686,13.514847067551079,49.43329070954657,0.00999999976102255,0.010000000000013614,0.009999999999999998,538.2669004673829,11.979187266393554,425.1326091801871,43.60978762366509,89.74207419474105
2025-03-07,971.399939604998,1.4652278568311907,22.63237591342574,39.95880184502811,999.6823219543571,2002.3198529493443,0.07585034914055896,13.864056078735336,42.78684418492263,0.01,0.4105125006456155,1.0788766730426294,688.4576299236877,9.365863227799117,1423.3222516333794,75.82625314988266,94.67258710647812
2025-03-08,1588.703996996165,1.4874086379553753,22.30176298601295,40.441280388687645,1603.2922357033608,3217.611566872325,0.059191516520573875,15.269662636570054,37.206609757396194,0.010010018599758499,0.4999889978757876,0.5056834537257345,1125.9578509620094,5.726679728278355,2363.052048286326,94.9012988569433,95.98395223982624
2025-03-09,1619.7710539447548,0.5758703984651283,12.103929458267023,39.69101473534531,1627.0562616938928,3317.1911984303147,0.10052514303612226,12.918341021112656,52.87212928089642,0.01,0.5872983782512344,0.5034321190248008,1147.9759215048464,5.616842548010514,932.7782022574469,163.56006343459694,82.46527812948888
2025-03-10,1691.849146408123,0.7755927526866461,29.062497170930794,60.82196285555444,1930.9909751129132,3707.4071656257565,0.13342848671073002,11.425422407955953,44.685136182964065,0.01,0.6522821459793516,0.721254887308403,1199.0596313997935,5.377547397265426,1312.1859365932287,257.64920366139296,80.3648860671136
2025-03-11,1681.3703730177472,0.8435480710149412,38.97766847784601,52.7976890126142,1580.3416659079314,3530.5233057615897,0.08863516385947327,17.418455915876134,53.177712663665396,0.01,0.5498700276813608,0.9956634636592009,1191.6330389133052,5.411061786168813,1418.3167348207928,140.07384251170248,90.12393782906318
2025-03-12,1455.5055652432363,0.5830461246751267,38.747811935277895,41.16052306933569,1330.1554117993085,2752.668421092967,0.09,21.53602738688139,55.500808725766305,0.01000000081175963,0.24765464606309837,1.0273815662837371,1031.5564896942064,6.250748324904086,848.6268792581487,119.71398706193776,85.89321290805812
2025-03-13,1350.1487128712872,1.1383931611700584,29.819884976211675,46.19363826493391,1423.4283501124867,2806.669786404556,0.08,22.245455412768152,67.69691209667444,0.010000000000299108,0.7071920420223552,0.6973247758497697,956.887215049505,6.738516199807738,1537.0000612952301,113.87426800899894,92.59113445232806
2025-03-14,1417.3212852503425,1.0252842044337755,24.992064419421247,44.97575033069981,1541.628214272813,2911.6502541775,0.12,19.54400542592869,70.91781372664354,0.01,0.010231404932569844,0.026312263631191775,1004.4942490737883,6.4191507377423935,1453.1571263749536,184.99538571273754,87.26941620041963
2025-03-15,1188.6047698750124,1.0839096987926806,24.52387218316602,77.49054048710889,1262.6374259109857,2481.962081153734,0.12,27.24719578332201,65.66380499434436,0.010025980265485616,0.9127575846601317,3.1460319957642686,842.3966169041452,7.65435172768946,1288.3402380987682,151.51649110931828,88.23940395334431
2025-03-16,1468.5444829979438,0.9652259273391826,25.426588675216777,66.97220726840426,1453.6890258070835,2612.525927597682,0.13,24.33213354789035,52.53003853337806,0.010597662965134128,1.0245089786264634,1.277188987738904,1040.7975263138153,6.195249159398786,1417.4772104405306,188.97957335492086,86.66789335567597
2025-03-17,1893.0510741089024,0.9762687043554902,31.03110574485114,74.26213174533184,1827.3464496759705,2867.4857994271983,0.15118864685606662,20.28454494194777,55.067381396507265,0.01,0.46273549627860333,1.3328167212791977,1341.6569248866367,4.8059976290472495,1848.126519399067,276.2740370637474,85.0511296621846
2025-03-18,195.1491457056618,0.7948244461401845,20.49251086062598,46.316522054877275,352.0380526086906,528.1461648048099,0.12831221167907383,20.921440664784324,52.62969369893486,0.01,0.42532396677350753,3.307723360350988,138.30752181103088,46.62074712617497,155.1093116502328,45.17078112541524,70.87809839084703
2025-03-19,1915.9477307774685,0.9620562207746456,30.201619179324137,53.28397220368356,1904.3973035361396,4523.340273068167,0.07728418290319967,17.831325503009417,49.887405169535384,0.01,0.4154944299264899,1.9747761233313754,1357.8844099219223,4.748563245063515,1843.2494330735294,147.1797895268473,92.01519952286479
2025-03-20,1866.780309028934,1.38590107765391,25.403175800834916,56.31797942747226,1819.7461737093556,3961.0901511413836,0.14,21.369555924980634,45.92467550579172,0.015835919496973643,0.21060761445647252,0.10115086662943948,1323.0381171990518,4.873631315816349,2587.172842026299,254.7644643193098,90.15278530367627
2025-03-21,1721.4836497979857,0.7462854986641282,24.253646449502224,57.851392691556526,1768.517785117564,3858.025224602362,0.11022319455027099,19.940680861363184,50.89826811001975,0.011404478460488388,0.4835346862625557,1.209503978662465,1220.0624121659177,5.284975535434436,1284.7182840316332,194.93167989462762,84.82689299922598
2025-03-22,1800.1088395864624,0.7898440509926016,16.760620469123264,51.51377553579456,1661.1285481929697,3671.8474427615165,0.09,5.785233607516211,28.66517320327125,0.01,0.580624134995392,5.3201774740143,1275.7862284923694,5.054138268618696,1421.8052580865626,149.50156933736727,89.4850881661133
2025-03-23,1754.3321485148515,0.83911388416819,19.979785304285933,44.81972820067468,1422.8558956819877,3354.7343867854715,0.09477189781021898,24.21956072647653,54.00992955565,0.010078201890351066,0.009999999999999992,1.0179850985662549,1243.3430390747076,5.186018497999219,1472.084463261423,134.84675354424095,90.83974072754724
2025-03-24,1521.111837875941,0.7448428387910091,13.97963643291151,44.31786394078065,1535.887121525859,3042.695133860841,0.07,12.186839353392946,49.0,0.01,0.6633186381783429,0.01,1078.0534443709853,5.981150594776154,1132.989259442125,107.51209850681013,90.51075748416643
2025-03-25,1570.8982778110399,0.24519460314025673,16.643321209862847,42.30956685327522,1556.1229941611216,2982.7408276510696,0.08,12.14756117734865,44.0,0.01,0.009999180000000002,1.1398149266352005,1113.3384521649878,5.791590138166232,385.1757798015907,124.48983953288973,67.6797332384149
2025-03-26,1684.5255722058141,0.5995178088060859,13.401353146184542,49.21030495074987,1794.905956853614,3739.770532573751,0.08,12.883095402346868,43.70103490648621,0.11454670855698161,0.2309473756308892,0.01000000000000003,1193.8692146287754,5.40092660149961,1009.9030799266476,143.5924765482891,85.7815587057405
2025-03-27,1717.494124556728,0.5583990281251847,19.265842268479506,48.150867144019024,1726.8916968667845,3879.858967888841,0.08,11.807054847805778,38.474384765590095,0.01,0.6949495103059906,0.47259790280424585,1217.2349268222047,5.2972518762944,959.0470499631919,138.15133574934276,85.59493658265828
2025-03-28,1625.15,0.7149030009049244,22.77630362221749,44.63963343318298,1694.7006658851308,4021.695165721431,0.08,10.4212582920542,56.09497500206563,0.01001800494220934,0.009999120000000064,0.36430622883257907,1151.7881272727275,5.598251837573598,1161.824611920638,135.57605327081046,88.33076422381114
2025-03-29,1795.2684704492763,0.8398441299315114,20.686036415916515,48.37883802673264,1727.1250982848678,4400.670302425224,0.07,13.413459096395783,44.812591357170135,0.01,5.1279523866012005,0.5303790668041664,1272.3557268747782,5.067765141308312,1507.7456865579477,120.89875687994076,91.98148879099485
2025-03-30,1417.510149652903,0.5471614146600179,18.725002713420277,52.86086630521204,1417.5101496529028,3360.571434500809,0.09,19.139883754234983,51.131718985991036,0.010000167330107858,0.034874385242593425,0.3294268802448308,1004.6281024267303,6.418295471154478,775.6068587790161,127.57591346876124,83.55147172504442
2025-04-01,1715.2046373517192,0.48472371131843384,11.738284896288626,39.75429588891363,1802.4877963918098,4317.48374808552,0.05880597014925374,10.925797427447016,39.7855228649212,0.011353595736040348,0.39813537073766625,0.06947565004751105,1215.612304799455,5.30432274709802,831.4003574877137,105.99704354901091,87.25078205771912
2025-04-02,1963.33830675241,0.4059513290204669,11.698304703789724,41.72271819327003,1978.2181431279155,4782.010228793292,0.06015253870934919,9.478682508223757,38.123726333281795,0.01,0.5285644204519822,0.17306105656482856,1391.4714035856173,4.633943596242403,797.0197949429339,118.99484343003881,85.07002659343502
2025-04-03,569.1141091284283,0.6109587975030485,14.427118868509734,54.099572836778634,569.114109128428,1244.231904273471,0.15195457647694624,8.905623755856226,26.191371352740116,0.02219025161989696,0.44444258389486907,4.7276917606917905,403.3466904332024,15.986247446519814,347.70527175512325,86.47949341966485,75.12850668523387
2025-04-04,2297.3582162029415,0.40063573961453103,9.516090050621742,51.54807534118696,2140.2676378117276,4975.573137237755,0.07618519341644048,12.168247742717316,34.24792286014149,0.010012937513064644,0.279292179848669,0.009999021103302882,1628.200423047103,3.9602004204942176,920.4038081079851,163.05670394963465,82.2842210654452
2025-04-05,2126.6493076597794,0.6262516194559146,13.68752423628664,45.70755611441937,2044.7440600208888,4482.167049861299,0.08354910374478229,15.769058738032232,48.8628027898893,0.01,0.43895717618468083,0.009999166086175943,1507.2143638650584,4.278090863906663,1331.8175729367363,170.8365336022126,87.17267761938987
2025-04-06,2135.7400000000002,1.0784593848365225,38.963179538122056,39.74855575041851,2079.171523814524,3996.36562641541,0.10492973794151157,14.27389794938956,55.33589825099549,0.009999999997054155,0.39328323420578976,0.4097280917650226,1513.6571854545457,4.259881340347015,2303.3088465707547,218.16692312931127,90.52810814085458
2025-04-07,2005.0955914642886,1.1730244887246286,29.371382288340605,30.362770244280476,1996.7001877802004,4021.625608021648,0.10637846981337976,30.333496842784708,18.82071207969255,0.010000950547436317,0.47720855499423054,0.18144011802923207,1421.0659300959633,4.537439019148515,2352.026231021404,212.40591065214574,90.96923716875789
2025-04-08,1943.3687649713547,0.9913473921690446,87.09428337835548,53.86421091062071,1981.5222449796224,4100.228223505151,0.14122178272994831,38.0,34.15558892881411,0.01000635304640384,0.39540429718232,0.11514631883489797,1377.3184447015165,4.681560771080336,1926.5535571771293,279.83410395507167,85.47488581811882
2025-04-09,62.31000000000002,0.9925105965703539,58.566339981037515,52.15007333674954,62.309999999999945,126.07574300199266,0.05992543247063755,38.336942399911216,56.70625783751748,0.010048179907824258,0.2512767936518795,0.5096357056643935,44.16079636363638,146.01185963461293,61.843335272298766,3.7339536972454224,93.9622375138652
2025-04-11,1247.82,0.92949621796592,38.8009101570899,54.6209576525155,1247.82,2322.50616074371,0.0934404243468559,41.3424520629075,53.67788520852333,0.010000336333569499,0.3735916475698968,0.3759940665576469,884.3640654545455,7.2911148834228765,1159.8439707022342,116.59683030849372,89.94719692874727
2025-04-12,1756.300023286099,0.8808398971155548,18.60091172733667,44.79151309875793,1953.1665670322836,4326.7915565114745,0.08,26.5,46.50200045190685,0.01000835738062021,0.315241155668366,0.7532901398044036,1244.7377255944025,5.180207739683371,1547.019131815374,156.2533253625827,89.89971603135737
2025-04-13,1836.8942662444515,0.5862637504308593,18.90478659750407,47.69923424336303,1880.0520121618954,3785.475932545384,0.08,26.7032655464163,48.01735533046292,0.01,0.8693450556832715,0.5607945445280336,1301.857063603795,4.9529246952431745,1076.9045216734135,150.40416097295164,86.03365869991548
2025-04-14,1562.0342857588514,1.3630779151655876,33.62840386959136,42.28120548932655,1587.8910862290716,2992.6821878433257,0.09113983075633393,21.85541352086359,42.59040040706306,0.010145745219721032,0.5137562218097179,0.010000000000000004,1107.0562992523642,5.824455363611202,2129.174437649343,144.72012485840884,93.20299350305073
2025-04-15,2297.2000000000003,0.9368051656520525,16.69119690742197,38.19499843885927,2216.098786673133,3911.824806595423,0.10292613483716256,18.333576193332284,37.32906228668921,0.010059047292190091,0.598286677389821,0.009999999999999998,1628.0882909090913,3.9604731733557084,2152.0288265358954,228.09448252959123,89.40095598548496
2025-04-16,1705.7299654306744,1.4455755656314613,19.47384344398949,46.200994715464965,1674.9722894975935,3116.413751208917,0.06961560742951005,13.238967974079472,45.92400381140881,0.010190141204568457,0.7362089857625447,0.5066709194472295,1208.897346408867,5.333786213655226,2465.76155959198,116.60421336097212,95.27106694857117
2025-04-17,2214.2897696378827,0.8709297494020826,28.94118911001874,48.951546639162295,2250.366449705412,3848.246836613579,0.08063829973131148,20.582440432423585,47.94444478381193,0.010045011718051354,0.7708498001423992,0.21844397878951904,1569.3275494633576,4.108766205120746,1928.4908341743164,181.4657242766323,90.59027291906591
