pattern_number,hole_number,hole_id,deck,deck_type,design_x,design_y,design_collar_rl,design_toe_rl,design_bench_height,design_hole_length,explosive_product,explosive_density_gcc,hole_diameter_mm,design_stemming_m,design_explosive_column_m,design_explosive_kg
4,37,4-H-037,1,charge,363568.68,6591741.949,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.37,11.4,375.507
4,38,4-H-038,1,charge,363560.76,6591743.08,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.42,11.37,374.642
4,39,4-H-039,1,charge,363597.388,6591744.918,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.68,11.57,381.34
4,40,4-H-040,1,charge,363589.469,6591746.05,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.87,11.33,373.21
4,41,4-H-041,1,charge,363581.549,6591747.181,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.86,11.33,373.471
4,42,4-H-042,1,charge,363573.63,6591748.313,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.17,11.06,364.374
4,43,4-H-043,1,charge,363565.71,6591749.444,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.85,11.41,376.017
4,44,4-H-044,1,charge,363602.338,6591751.282,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.2,11.24,370.217
4,45,4-H-045,1,charge,363594.419,6591752.414,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.67,10.92,359.898
4,46,4-H-046,1,charge,363586.499,6591753.545,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.81,11.61,382.515
4,47,4-H-047,1,charge,363578.579,6591754.676,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.93,11.31,372.741
4,48,4-H-048,1,charge,363570.66,6591755.808,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.79,11.39,375.46
4,49,4-H-049,1,charge,363562.74,6591756.939,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.18,11.41,375.995
4,50,4-H-050,1,charge,363599.368,6591758.778,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.25,10.97,361.539
4,51,4-H-051,1,charge,363591.449,6591759.909,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.31,12.33,406.404
4,52,4-H-052,1,charge,363583.529,6591761.04,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.6,12.98,427.759
4,53,4-H-053,1,charge,363575.609,6591762.172,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.78,11.14,367.221
4,54,4-H-054,1,charge,363567.69,6591763.303,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.16,10.83,356.818
4,55,4-H-055,1,charge,363604.318,6591765.142,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.6,10.78,355.213
4,56,4-H-056,1,charge,363596.398,6591766.273,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,4.4,12.07,397.59
4,57,4-H-057,1,charge,363588.479,6591767.404,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.14,12.75,420.226
4,58,4-H-058,1,charge,363580.559,6591768.536,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.06,10.89,358.743
4,59,4-H-059,1,charge,363572.64,6591769.667,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.12,11.37,374.71
4,60,4-H-060,1,charge,363564.72,6591770.799,200.0,183.8,16.2,16.2,ANFO,0.8,229.0,5.05,10.79,355.404
